lens,layer,relative_depth,site,condition,sign_consistency_z,permutation_p,displacement,control_displacement,specificity,beats_random_lens
jlens,23,0.7931,sink_arg,rename_opaque_encode,0.3194444444444444,0.0,0.18055555555555558,0.19444444444444442,0.9285714285714288,False
jlens,23,0.7931,sink_arg,rename_opaque_encode_flatten,0.4305555555555556,0.156,0.06944444444444442,0.08333333333333331,0.8333333333333333,False
jlens,27,0.931,sink_arg,clean_heldout,0.5138888888888888,0.764,0.01388888888888884,0.125,0.11111111111111072,False
jlens,27,0.931,sink_arg,encode_only,0.4166666666666667,0.06,0.08333333333333331,0.09722222222222221,0.8571428571428571,False
jlens,27,0.931,sink_arg,flatten_only,0.5416666666666666,0.28,0.04166666666666663,0.041666666666666685,0.9999999999999987,False
jlens,27,0.931,sink_arg,normalize,0.4861111111111111,0.968,0.013888888888888895,0.11111111111111116,0.125,False
jlens,27,0.931,sink_arg,opaque_only,0.3888888888888889,0.202,0.1111111111111111,0.06944444444444442,1.6000000000000005,True
jlens,27,0.931,sink_arg,rename_cumulative,0.2222222222222222,0.0,0.2777777777777778,0.05555555555555558,4.999999999999998,True
jlens,27,0.931,sink_arg,rename_only,0.2777777777777778,0.0,0.2222222222222222,0.09722222222222221,2.285714285714286,True
jlens,27,0.931,sink_arg,rename_opaque,0.1944444444444444,0.0,0.3055555555555556,0.04166666666666663,7.33333333333334,True
jlens,27,0.931,sink_arg,rename_opaque_encode,0.2777777777777778,0.0,0.2222222222222222,0.1527777777777778,1.4545454545454544,True
jlens,27,0.931,sink_arg,rename_opaque_encode_flatten,0.4444444444444444,0.57,0.05555555555555558,0.09722222222222221,0.5714285714285717,False
jlens,29,1.0,sink_arg,clean_heldout,0.5,0.172,0.0,0.02777777777777779,0.0,False
jlens,29,1.0,sink_arg,encode_only,0.4166666666666667,0.884,0.08333333333333331,0.125,0.6666666666666665,False
jlens,29,1.0,sink_arg,flatten_only,0.5833333333333334,0.184,0.08333333333333337,0.09722222222222221,0.8571428571428577,False
