model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
starcoder2-3b,role_swap_0,rlens,27,sink_arg,flatten_only,atomic,14,0.931,37,0.07553804188384956,6.247256533173955e-05,0.5405405405405406,0.4864864864864865,-0.00982551591770079,-0.009887988483032528,1.5655889904719555,0.102,0.048002327513010895,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,rlens,27,sink_arg,rename_cumulative,cumulative,21,0.931,37,-0.15905285060797958,-0.0002304678150809244,0.21621621621621623,0.32432432432432434,-0.009926666585067113,-0.00969619876998619,-3.9287496017893475,0.0,0.041131198213339146,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,rlens,27,sink_arg,rename_opaque,cumulative,22,0.931,37,-0.11927055731924924,-0.00018799705963916592,0.24324324324324326,0.3783783783783784,-0.009898339924929537,-0.00971034286529037,-2.645488236214096,0.012,0.04515418966633755,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,rlens,27,sink_arg,rename_opaque_encode,cumulative,23,0.931,37,-0.12653689521257402,-0.00020935132381818476,0.2972972972972973,0.3783783783783784,-0.00980025758660886,-0.009590906262790674,-3.235462379481166,0.0,0.039227655600236014,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,rlens,27,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.931,37,-0.048816957359964906,-3.729740230469059e-05,0.43243243243243246,0.43243243243243246,-0.010023162843204949,-0.009985865440900256,-1.2007626223382546,0.216,0.04033546769870961,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,clean_heldout,clean,-1,1.0,37,0.031744057981890325,6.5395146007954785e-06,0.5135135135135135,0.43243243243243246,-0.009000275589391081,-0.009006815103991879,0.8402289689002884,0.438,0.039502745870815356,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,normalize,baseline,0,1.0,37,0.032725767696860614,1.1168065905763183e-05,0.5405405405405406,0.5135135135135135,-0.008914961461355312,-0.008926129527261075,0.8761551342206342,0.422,0.038993529863675665,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,rename_only,atomic,11,1.0,37,-0.027692109063091875,1.6708246642846436e-05,0.40540540540540543,0.5405405405405406,-0.00936769704428816,-0.009384405290931007,-0.8718221911948398,0.402,0.0322325585288242,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,opaque_only,atomic,12,1.0,37,-0.004423540138931549,-3.732740051388839e-06,0.43243243243243246,0.40540540540540543,-0.008920703030828418,-0.00891697029077703,-0.10763190746787342,0.902,0.03740924823823277,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,encode_only,atomic,13,1.0,37,-0.017798073303290453,-7.641528923226118e-05,0.3783783783783784,0.35135135135135137,-0.00887377913325052,-0.008797363844018257,-0.46485515301848185,0.63,0.03535589144443592,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,flatten_only,atomic,14,1.0,37,0.09540393881670275,0.00010262937312686453,0.6486486486486487,0.5405405405405406,-0.009401711531702904,-0.00950434090482977,1.7368723542171038,0.072,0.0541456298421024,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,rename_cumulative,cumulative,21,1.0,37,-0.12265625223115553,-0.00014521667494179493,0.1891891891891892,0.40540540540540543,-0.009396982122750416,-0.00925176544780862,-3.896099100822699,0.0,0.03212851950029911,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,rename_opaque,cumulative,22,1.0,37,-0.09932888857496916,-0.00011983807262453544,0.2972972972972973,0.4594594594594595,-0.00938317926809445,-0.009263341195469916,-2.886747895698501,0.004,0.034574664406988656,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,rename_opaque_encode,cumulative,23,1.0,37,-0.09143583555451434,-0.000126489345964889,0.24324324324324326,0.4594594594594595,-0.009325062560477673,-0.00919857321451278,-3.095753922033943,0.0,0.029767679636606585,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,rlens,29,sink_arg,rename_opaque_encode_flatten,cumulative,24,1.0,37,-0.02632461040021153,1.1065218087089534e-05,0.3783783783783784,0.5135135135135135,-0.009509796214036265,-0.009520861432123356,-0.6756831717906777,0.498,0.03934866741928312,0.10810810810810811,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,clean_heldout,clean,-1,,35,0.0,0.0,0.0,0.0,-0.010624441160622234,-0.010624441160622234,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,normalize,baseline,0,,35,0.0,0.0,0.0,0.0,-0.010337246297739947,-0.010337246297739947,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,rename_only,atomic,11,,35,0.0,0.0,0.0,0.0,-0.010337246297739947,-0.010337246297739947,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,opaque_only,atomic,12,,35,0.0,0.0,0.0,0.0,-0.010352443207103637,-0.010352443207103637,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,encode_only,atomic,13,,35,0.0,0.0,0.0,0.0,-0.010337246297739947,-0.010337246297739947,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,flatten_only,atomic,14,,35,0.0,0.0,0.0,0.0,-0.010162766842668746,-0.010162766842668746,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,rename_cumulative,cumulative,21,,35,0.0,0.0,0.0,0.0,-0.010337246297739947,-0.010337246297739947,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,rename_opaque,cumulative,22,,35,0.0,0.0,0.0,0.0,-0.010269571301560951,-0.010269571301560951,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,rename_opaque_encode,cumulative,23,,35,0.0,0.0,0.0,0.0,-0.01029635129047479,-0.01029635129047479,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,-1,last_token,rename_opaque_encode_flatten,cumulative,24,,35,0.0,0.0,0.0,0.0,-0.010198132034614891,-0.010198132034614891,,1.0,0.0,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,clean_heldout,clean,-1,0.0,35,0.0010209648928763875,3.3044320712256283e-07,0.4857142857142857,0.5142857142857142,-0.010274063048230343,-0.010274393491437469,0.1860829081699925,0.892,0.006098697186868708,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,normalize,baseline,0,0.0,35,0.007350682227172453,2.2842216942677215e-06,0.5428571428571428,0.5428571428571428,-0.010412460372269115,-0.010414744593963382,1.0150596562605259,0.42,0.007767073216737699,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,rename_only,atomic,11,0.0,35,-0.0028007427232059276,-1.8839204116398048e-06,0.42857142857142855,0.4,-0.010425375077980746,-0.010423491157569104,-0.31704978758483754,0.77,0.00946266454449199,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,opaque_only,atomic,12,0.0,35,-0.0020068033442010944,3.214303899668223e-07,0.5142857142857142,0.4857142857142857,-0.010382086400819822,-0.01038240783120979,-0.5078964897113888,0.594,0.0037616369451020084,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,encode_only,atomic,13,0.0,35,0.00655912283300572,2.0467273805595957e-06,0.5714285714285714,0.5142857142857142,-0.010417001766064665,-0.010419048493445224,0.8992632822241643,0.504,0.00786984303078023,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,flatten_only,atomic,14,0.0,35,0.0007362263639909899,5.642851105344087e-08,0.6,0.5714285714285714,-0.010285914573246947,-0.010285971001758,0.7582785464482302,0.53,0.0009813513133067814,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,rename_cumulative,cumulative,21,0.0,35,0.00581598931522134,4.448813684714995e-08,0.5714285714285714,0.42857142857142855,-0.010422682278560707,-0.010422726766697553,0.8536549602404482,0.44,0.007280253564572302,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,rename_opaque,cumulative,22,0.0,35,-0.00405206846643767,-1.4520451087059579e-06,0.45714285714285713,0.4857142857142857,-0.010358582447182744,-0.010357130402074038,-0.5746183205454908,0.552,0.006375946105542255,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,rename_opaque_encode,cumulative,23,0.0,35,0.016942206033296933,2.2105983388394962e-06,0.5428571428571428,0.6285714285714286,-0.0103934635360377,-0.01039567413437654,1.6716619199886773,0.1,0.010299104810647771,1.0,,,,
starcoder2-3b,role_swap_1,jlens,0,last_token,rename_opaque_encode_flatten,cumulative,24,0.0,35,1.9134383052634866e-05,-8.64941883302229e-08,0.6,0.4857142857142857,-0.01025075346076682,-0.010250666966578491,-0.015160613858103786,0.988,0.0009637393440225183,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,clean_heldout,clean,-1,0.1034,35,0.008188605528476028,2.8751140883353074e-06,0.5142857142857142,0.5714285714285714,-0.01006848457191875,-0.010071359686007085,1.4744377418792511,0.15,0.00567933170629995,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,normalize,baseline,0,0.1034,35,0.042733290281299366,6.1104412067411265e-06,0.6571428571428571,0.6857142857142857,-0.01021558075263132,-0.010221691193838063,2.479172591435653,0.004,0.0175731059187489,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,rename_only,atomic,11,0.1034,35,0.02847139843769039,5.46203587981373e-06,0.6,0.6285714285714286,-0.010225080932980449,-0.010230542968860262,1.5058941351868207,0.148,0.019945350567415986,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,opaque_only,atomic,12,0.1034,35,0.03660189271987577,4.785034225657485e-06,0.6571428571428571,0.6857142857142857,-0.01022229016938819,-0.01022707520361385,2.2574413845518233,0.006,0.016407762242107247,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,encode_only,atomic,13,0.1034,35,0.04869698682501946,6.6129792256026245e-06,0.6571428571428571,0.6857142857142857,-0.010206917264666188,-0.01021353024389179,2.4116848994015347,0.004,0.02048836525201149,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,flatten_only,atomic,14,0.1034,35,0.0012334091912846242,1.4046225168589823e-07,0.4857142857142857,0.6285714285714286,-0.010317914125395723,-0.01031805458764741,0.9764555268759414,0.356,0.0013223892360457404,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,rename_cumulative,cumulative,21,0.1034,35,0.02490481107809945,2.645608940641491e-06,0.6,0.4857142857142857,-0.010223312947897994,-0.010225958556838638,1.1603787577511804,0.264,0.021940758808795653,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,rename_opaque,cumulative,22,0.1034,35,0.010466976427453542,1.7908690746563134e-06,0.4857142857142857,0.6,-0.01025851250934426,-0.01026030337841892,0.7296793697768643,0.562,0.015504887915547709,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,rename_opaque_encode,cumulative,23,0.1034,35,0.010361314319246284,9.367343976150843e-07,0.5428571428571428,0.45714285714285713,-0.01022786654376324,-0.010228803278160854,0.472130998494195,0.598,0.01951853552693662,1.0,,,,
starcoder2-3b,role_swap_1,jlens,3,last_token,rename_opaque_encode_flatten,cumulative,24,0.1034,35,0.004230702975846041,7.282691405882768e-07,0.45714285714285713,0.5142857142857142,-0.010297180995045943,-0.010297909264186528,0.4273047067681115,0.67,0.009307582414504172,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,clean_heldout,clean,-1,0.2414,35,0.02416669094045871,2.9175725147531638e-06,0.7428571428571429,0.6571428571428571,-0.010279225061746758,-0.010282142634261512,2.27241765783725,0.02,0.010792067149389501,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,normalize,baseline,0,0.2414,35,0.04234453721543183,4.157878837164471e-06,0.5714285714285714,0.4857142857142857,-0.010642340346926559,-0.010646498225763721,2.198841339569058,0.032,0.019682706687761294,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,rename_only,atomic,11,0.2414,35,-0.038028423940231704,-3.4111136993243497e-06,0.42857142857142855,0.45714285714285713,-0.010636052199594924,-0.010632641085895601,-1.5756566760809618,0.112,0.023973099734436527,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,opaque_only,atomic,12,0.2414,35,0.012452592198484654,1.161395370235578e-07,0.6285714285714286,0.6,-0.010575457735309384,-0.01057557387484641,0.9044286369823574,0.414,0.01448325624367062,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,encode_only,atomic,13,0.2414,35,0.03379520852330009,1.806534615932952e-06,0.6,0.45714285714285713,-0.01064862671553857,-0.010650433250154507,1.8594412784320775,0.074,0.01877873642211599,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,flatten_only,atomic,14,0.2414,35,0.004955993164178157,1.4397849236032014e-07,0.6,0.45714285714285713,-0.010393789593307546,-0.010393933571799904,1.5035779902501214,0.138,0.003279964922325814,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,rename_cumulative,cumulative,21,0.2414,35,0.0012405772109457544,1.3819939006850681e-06,0.5428571428571428,0.5142857142857142,-0.010632113102567,-0.010633495096467686,0.06040590980980214,0.956,0.02365479224566425,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,rename_opaque,cumulative,22,0.2414,35,-0.017053629637443193,-5.998313937786744e-06,0.4857142857142857,0.4,-0.010514265523301734,-0.010508267209363946,-1.0376484472740333,0.314,0.016637204786826492,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,rename_opaque_encode,cumulative,23,0.2414,35,-0.02269301470977721,-4.092509078252256e-06,0.42857142857142855,0.42857142857142855,-0.010555317332388008,-0.010551224823309755,-1.2291986596689122,0.242,0.01909472689860133,1.0,,,,
starcoder2-3b,role_swap_1,jlens,7,last_token,rename_opaque_encode_flatten,cumulative,24,0.2414,35,0.0028369235948694483,-1.967062008209619e-07,0.5428571428571428,0.5142857142857142,-0.010338217233609365,-0.010338020527408546,0.3679197219556312,0.706,0.0077596374861705975,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,clean_heldout,clean,-1,0.3793,35,0.0019307288821043584,2.2928955890428753e-07,0.5428571428571428,0.5714285714285714,-0.010216165728271803,-0.010216395017830707,0.21615845644037726,0.796,0.006713624015944349,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,normalize,baseline,0,0.3793,35,0.06787873651655614,-1.8386117947861394e-05,0.7142857142857143,0.34285714285714286,-0.010641372984603248,-0.010622986866655387,2.575124370990678,0.006,0.025728168421026876,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,rename_only,atomic,11,0.3793,35,-0.011345512682220723,-2.29615041244994e-05,0.4857142857142857,0.22857142857142856,-0.01061527875529604,-0.010592317251171542,-0.5401836965298031,0.666,0.02471664908043836,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,opaque_only,atomic,12,0.3793,35,0.06960296768635751,-1.563931045801394e-05,0.6571428571428571,0.3142857142857143,-0.010621351842583827,-0.01060571253212581,2.37634483143335,0.008,0.028923735261965056,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,encode_only,atomic,13,0.3793,35,0.07625666300873171,-1.585305120720088e-05,0.6,0.34285714285714286,-0.010660505858203616,-0.010644652806996417,2.796886157930188,0.004,0.026652137864918973,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,flatten_only,atomic,14,0.3793,35,0.008306157819949964,1.6738466150347758e-06,0.6,0.6285714285714286,-0.010585452616480494,-0.010587126463095528,1.402596853417896,0.174,0.005853216725557203,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,rename_cumulative,cumulative,21,0.3793,35,-0.022316347447574474,-2.5733180970918266e-05,0.4857142857142857,0.3142857142857143,-0.010610636388385655,-0.010584903207414736,-0.7907448562759958,0.54,0.03218079449077739,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,rename_opaque,cumulative,22,0.3793,35,-0.02191202576652093,-1.1228544744740915e-05,0.4857142857142857,0.4857142857142857,-0.010560966219674776,-0.010549737674930037,-1.3507278868151045,0.208,0.016505528104725116,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,rename_opaque_encode,cumulative,23,0.3793,35,-0.01295440905323439,-1.778206609129218e-05,0.4857142857142857,0.3142857142857143,-0.010581787106989418,-0.010564005040898125,-0.5377370488864013,0.59,0.0236279479708878,1.0,,,,
starcoder2-3b,role_swap_1,jlens,11,last_token,rename_opaque_encode_flatten,cumulative,24,0.3793,35,-0.001979113224472159,-2.371301058180092e-06,0.45714285714285713,0.42857142857142855,-0.010657186962791405,-0.010654815661733224,-0.3448887928155304,0.772,0.005746728649133291,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,clean_heldout,clean,-1,0.5172,35,-0.02691578559012502,-7.740994408201347e-06,0.2,0.45714285714285713,-0.010478054300863817,-0.010470313306455615,-3.677368784272013,0.0,0.007434380739238448,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,normalize,baseline,0,0.5172,35,0.163829223572662,3.2275344561039685e-05,0.9142857142857143,0.7428571428571429,-0.010868729456506937,-0.010901004801067975,4.360019956886102,0.0,0.037514363637601154,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,rename_only,atomic,11,0.5172,35,-0.005033119234225171,1.8343115561212415e-06,0.5142857142857142,0.5428571428571428,-0.010839357610385897,-0.010841191921942018,-0.13854123095070806,0.892,0.03740991205317257,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,opaque_only,atomic,12,0.5172,35,0.1027919539295019,1.057251077799382e-05,0.6285714285714286,0.5428571428571428,-0.01087134796082215,-0.010881920471600144,2.8799112784958982,0.0,0.0358264018407336,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,encode_only,atomic,13,0.5172,35,0.13065572300628686,1.7610710878863806e-05,0.8,0.6,-0.010868226053221575,-0.010885836764100437,3.287677176396968,0.0,0.03947624154926303,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,flatten_only,atomic,14,0.5172,35,0.00748942744891741,4.840534976185874e-06,0.5714285714285714,0.6,-0.0112442614435769,-0.011249101978553083,0.8485998693033266,0.404,0.008418729909398223,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,rename_cumulative,cumulative,21,0.5172,35,-0.0038939942245814763,1.2367883316827999e-05,0.5428571428571428,0.6571428571428571,-0.01083968058026479,-0.010852048463581615,-0.17034392468764795,0.878,0.027384882119412618,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,rename_opaque,cumulative,22,0.5172,35,-0.0011052276152023627,1.7913687687464867e-06,0.5142857142857142,0.5714285714285714,-0.010877606273866717,-0.010879397642635466,-0.014243758320919507,0.964,0.022810276539481318,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,rename_opaque_encode,cumulative,23,0.5172,35,0.01539815636684489,1.553340629198529e-05,0.37142857142857144,0.5714285714285714,-0.010877169590289937,-0.010892702996581924,0.4397051045249113,0.694,0.03793382240755677,1.0,,,,
starcoder2-3b,role_swap_1,jlens,15,last_token,rename_opaque_encode_flatten,cumulative,24,0.5172,35,-0.006346049276600804,-5.9310123685720314e-06,0.5142857142857142,0.4857142857142857,-0.01130036132806741,-0.011294430315698836,-0.8311512499535616,0.422,0.007835940549338618,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,clean_heldout,clean,-1,0.6552,35,0.02645878059333858,1.2208395424874006e-05,0.6571428571428571,0.6285714285714286,-0.01045117549510605,-0.010463383890530923,1.5091222813024512,0.122,0.017266250494472588,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,normalize,baseline,0,0.6552,35,0.08143138191817552,-1.0188123302040217e-05,0.7428571428571429,0.5142857142857142,-0.010857496206462116,-0.010847308083160074,2.84783984745014,0.006,0.02867342334418566,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,rename_only,atomic,11,0.6552,35,-0.02563246406073539,-4.281993403324177e-05,0.42857142857142855,0.4,-0.010904087251975204,-0.010861267317941962,-1.0900231186985272,0.31,0.0252846393334646,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,opaque_only,atomic,12,0.6552,35,-0.029887669708475346,-4.660125428327478e-05,0.3142857142857143,0.2857142857142857,-0.01073091063861587,-0.010684309384332595,-1.4200485514665355,0.162,0.021583478903537363,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,encode_only,atomic,13,0.6552,35,0.03863076916618064,-2.28077108583325e-05,0.6857142857142857,0.3142857142857143,-0.010907360289494952,-0.010884552578636622,1.8919339826900436,0.052,0.020415446544533672,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,flatten_only,atomic,14,0.6552,35,0.006199482025912086,-7.802247295058198e-06,0.5428571428571428,0.42857142857142855,-0.011101308224699048,-0.011093505977403991,0.6365263519125487,0.528,0.008822420972143153,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,rename_cumulative,cumulative,21,0.6552,35,-0.06965540485393665,-5.0663824802236675e-05,0.37142857142857144,0.37142857142857144,-0.010902432737168904,-0.01085176891236667,-2.4682414474167365,0.016,0.02911577296482394,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,rename_opaque,cumulative,22,0.6552,35,-0.06892078716891488,-4.4664388775377625e-05,0.2,0.3142857142857143,-0.010671734332478708,-0.010627069943703334,-3.2719353540573146,0.002,0.021240933545950004,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,rename_opaque_encode,cumulative,23,0.6552,35,-0.03826994433154573,-3.2599123985894486e-05,0.3142857142857143,0.3142857142857143,-0.010693944417432646,-0.010661345293446754,-1.750649118561827,0.076,0.02122111921308167,1.0,,,,
starcoder2-3b,role_swap_1,jlens,19,last_token,rename_opaque_encode_flatten,cumulative,24,0.6552,35,0.005590003684103271,-1.0532977333334105e-05,0.6,0.5714285714285714,-0.011326580212960543,-0.01131604723562721,0.43495514270865265,0.69,0.013773834222124772,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,clean_heldout,clean,-1,0.7931,35,0.036713016349525535,1.2809689594559218e-05,0.6571428571428571,0.4857142857142857,-0.010057750255635928,-0.010070559945230486,2.0356179846517595,0.034,0.01806488968246505,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,normalize,baseline,0,0.7931,35,0.009441311624526211,-8.20458802903226e-06,0.5428571428571428,0.45714285714285713,-0.010691426376531204,-0.010683221788502175,0.32262271925540764,0.75,0.03232624908070442,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,rename_only,atomic,11,0.7931,35,-0.050476583413163786,-6.878680849900767e-05,0.4,0.42857142857142855,-0.011122147126192411,-0.011053360317693403,-1.5493501861963688,0.154,0.033263366583828266,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,opaque_only,atomic,12,0.7931,35,-0.07166475396215861,-7.121407009418126e-05,0.34285714285714286,0.22857142857142856,-0.010947634673866684,-0.010876420603772504,-2.4336972564768233,0.014,0.029661686853253037,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,encode_only,atomic,13,0.7931,35,-0.018160363510787324,-4.2423458367740557e-05,0.4,0.34285714285714286,-0.010865741178496037,-0.010823317720128296,-0.7188527242413006,0.454,0.0240033075228471,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,flatten_only,atomic,14,0.7931,35,0.008491183309887896,-1.9923292859482215e-05,0.4857142857142857,0.4,-0.012056122611894161,-0.01203619931903468,0.5424774330884329,0.55,0.014457209225002403,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,rename_cumulative,cumulative,21,0.7931,35,-0.10794527750229578,-9.343394380335338e-05,0.34285714285714286,0.2857142857142857,-0.011118639206402181,-0.011025205262598826,-2.558597709481176,0.01,0.042730410101800016,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,rename_opaque,cumulative,22,0.7931,35,-0.053184403596816456,-5.615645364721782e-05,0.2,0.2857142857142857,-0.011120602876806964,-0.011064446423159744,-2.4636963874770887,0.014,0.022034728203619788,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,rename_opaque_encode,cumulative,23,0.7931,35,-0.035917305647192664,-5.422522013642437e-05,0.37142857142857144,0.34285714285714286,-0.011032533576303278,-0.010978308356166856,-1.4994851362873824,0.138,0.02327008382111749,1.0,,,,
starcoder2-3b,role_swap_1,jlens,23,last_token,rename_opaque_encode_flatten,cumulative,24,0.7931,35,-0.00787901878523307,-2.220174329244755e-05,0.4857142857142857,0.4,-0.012147559436097619,-0.012125357692805172,-0.4621964624710601,0.664,0.016327084940742937,1.0,,,,
starcoder2-3b,role_swap_1,jlens,27,last_token,clean_heldout,clean,-1,0.931,35,0.03449534572928437,3.848187070036298e-05,0.6857142857142857,0.6,-0.010485295267371247,-0.010523777138071611,2.458698103543806,0.01,0.013970464980746555,1.0,,,,
starcoder2-3b,role_swap_1,jlens,27,last_token,normalize,baseline,0,0.931,35,0.02154221178732148,-3.5951214582636716e-07,0.5142857142857142,0.5142857142857142,-0.010827534561204047,-0.010827175049058219,0.942078192730323,0.372,0.02350223901013997,1.0,,,,
starcoder2-3b,role_swap_1,jlens,27,last_token,rename_only,atomic,11,0.931,35,-0.0430838287208817,-9.71597973249388e-05,0.2857142857142857,0.2857142857142857,-0.011271014013889134,-0.011173854216564196,-1.792844390913675,0.1,0.025270738269890663,1.0,,,,
starcoder2-3b,role_swap_1,jlens,27,last_token,opaque_only,atomic,12,0.931,35,-0.04104359566809191,-6.287445560049142e-05,0.34285714285714286,0.37142857142857144,-0.011151242056653745,-0.011088367601053254,-2.1224858583783166,0.032,0.01945197556592887,1.0,,,,
starcoder2-3b,role_swap_1,jlens,27,last_token,encode_only,atomic,13,0.931,35,-0.01746414609115822,-4.321380779618905e-05,0.4857142857142857,0.4,-0.010972052388138248,-0.010928838580342059,-0.7813218200586702,0.404,0.021358342469550342,1.0,,,,
starcoder2-3b,role_swap_1,jlens,27,last_token,flatten_only,atomic,14,0.931,35,-0.007714167484397402,-3.0792915760066755e-05,0.4,0.42857142857142855,-0.011977779673704447,-0.01194698675794438,-0.8120215860022091,0.41,0.009721989305112673,1.0,,,,
starcoder2-3b,role_swap_1,jlens,27,last_token,rename_cumulative,cumulative,21,0.931,35,-0.07522341610580412,-0.00010736566898636079,0.2571428571428571,0.22857142857142856,-0.01126916460160435,-0.01116179893261799,-2.9075472678009056,0.004,0.026520977074366514,1.0,,,,
starcoder2-3b,role_swap_1,jlens,27,last_token,rename_opaque,cumulative,22,0.931,35,-0.03616292676204731,-6.0257582244802986e-05,0.3142857142857143,0.37142857142857144,-0.011418528123101533,-0.011358270540856728,-2.0123182207369696,0.034,0.018251297814635054,1.0,,,,
starcoder2-3b,role_swap_1,jlens,27,last_token,rename_opaque_encode,cumulative,23,0.931,35,-0.02768429481597212,-5.731182663270496e-05,0.37142857142857144,0.2857142857142857,-0.011267974545910536,-0.01121066271927783,-1.6230146958068776,0.102,0.01737856242751545,1.0,,,,
