model,split,lens,layer,site,token_id,token,mean_delta_z,rank,sign_consistency,is_concept_unsafe,is_concept_safe,is_random_control,n_pairs
starcoder2-3b,train,logit,23,sink_arg,20400, dedic,0.040163189207338024,83,0.5654761904761905,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,21348,duino,-0.11788606330185962,122,0.36904761904761907,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,19158,hz,0.26283039263780217,42,0.7678571428571429,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,48069,Vg,-0.07201775247404457,110,0.44047619047619047,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,28166,tif,-0.13815804341039237,127,0.38095238095238093,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,36271,shr,0.5010007108277367,12,0.8154761904761905,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,47634, můžete,-0.12220867727940236,124,0.35119047619047616,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,253,�,0.2838719194278653,37,0.7380952380952381,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,29524,included,0.6653418472880148,0,0.8928571428571429,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,16955,ellig,0.5401375769253488,8,0.875,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,21407,Presentation,0.2955662201490279,33,0.7321428571428571,0,0,0,168
starcoder2-3b,train,logit,23,sink_arg,4386,security,0.030109583459570904,84,0.5,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,38041,igation,-0.08296218763781396,114,0.4166666666666667,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,32173,Symfony,-0.027351455213958514,97,0.4880952380952381,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,21571, 만,0.13651035146338608,76,0.5952380952380952,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,21283,转换,0.13141982786529974,78,0.6904761904761905,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,42201,olk,0.23008311657418248,53,0.5952380952380952,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,4224, still,0.2253166804600225,56,0.7023809523809523,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,34277,Trees,-0.07621956992490272,113,0.43452380952380953,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,9902,LEMENT,0.016326074035706042,88,0.49404761904761907,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,4629,DATA,0.23973350508309157,52,0.7321428571428571,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,25877,figcaption,-0.08535551389644296,115,0.375,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,47953, lea,-0.011145193692137829,94,0.4166666666666667,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,36163,Configurer,0.22104239054187266,58,0.7261904761904762,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,37411,almost,0.24293851931163496,50,0.6547619047619048,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,35265, Overflow,0.1633445186973249,69,0.6547619047619048,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,38636,lamp,0.13369020919855876,77,0.6785714285714286,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,25226,"""/>.",0.024996345211936603,87,0.5833333333333334,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,6297, Resource,0.18836232006384365,64,0.7142857142857143,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,41275, DFS,0.3190978538830936,31,0.8095238095238095,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,22137,Identifiers,0.2263558870022953,55,0.7321428571428571,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,24593,""">';",0.1957471128005779,63,0.7083333333333334,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,18225,disconnect,0.22980193358613285,54,0.7797619047619048,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,8972,itecture,0.008275019731299075,90,0.5,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,45552, CORS,0.3292422101717107,29,0.8154761904761905,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,38415, IQ,0.29140212996656856,35,0.7857142857142857,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,31647,paramtype,-0.15151556175931954,131,0.3630952380952381,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,19779,�,0.26203097941932924,43,0.7023809523809523,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,40440,bpmn,0.16995532035968078,68,0.6845238095238095,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,26808,DetalleFacturaProveedor,0.025197835336924886,86,0.5178571428571429,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,21794, Priority,0.30491782177267424,32,0.7440476190476191,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,22140,expires,-0.09334776453223695,118,0.39285714285714285,0,0,1,168
starcoder2-3b,train,logit,23,sink_arg,11169,fabric,-0.035236894154791795,99,0.47023809523809523,0,0,1,168
starcoder2-3b,train,logit,23,last_token,11135, unsafe,0.012650221335523903,66,0.5297619047619048,1,0,0,168
starcoder2-3b,train,logit,23,last_token,10065, safe,-0.0026097587762377865,102,0.42857142857142855,0,1,0,168
starcoder2-3b,train,logit,23,last_token,32856, trusted,0.03504072943213883,31,0.7202380952380952,0,1,0,168
starcoder2-3b,train,logit,23,last_token,5084, clean,-0.005925048983052518,109,0.48214285714285715,0,1,0,168
starcoder2-3b,train,logit,23,last_token,44483,obacz,-0.033100547880835836,165,0.38095238095238093,0,0,0,168
starcoder2-3b,train,logit,23,last_token,3054,entry,0.029816728979322388,40,0.6130952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,42485,igsaw,0.007546668057596121,79,0.5773809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,48574,ásá,-0.020507438597541512,137,0.42857142857142855,0,0,0,168
starcoder2-3b,train,logit,23,last_token,23376, sigu,0.08835454623983137,3,0.7023809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,36416,*)(*,0.08528745368568433,4,0.7797619047619048,0,0,0,168
starcoder2-3b,train,logit,23,last_token,3429, entry,0.04510819685030917,22,0.6845238095238095,0,0,0,168
starcoder2-3b,train,logit,23,last_token,40346,perfilusuario,0.012901760443231214,65,0.6071428571428571,0,0,0,168
starcoder2-3b,train,logit,23,last_token,41060,AUTHORS,0.0038170311994374486,83,0.49404761904761907,0,0,0,168
starcoder2-3b,train,logit,23,last_token,2717,Entry,0.05868956345095155,11,0.6964285714285714,0,0,0,168
starcoder2-3b,train,logit,23,last_token,37913,streetmap,0.06872767218556675,5,0.75,0,0,0,168
starcoder2-3b,train,logit,23,last_token,19599,tribs,-0.09626115398536561,194,0.23809523809523808,0,0,0,168
starcoder2-3b,train,logit,23,last_token,48700, namemap,-0.0036059530695918976,105,0.48214285714285715,0,0,0,168
starcoder2-3b,train,logit,23,last_token,46511,putc,-0.06177368556973118,187,0.27380952380952384,0,0,0,168
starcoder2-3b,train,logit,23,last_token,8040,fol,-0.021259826073099803,139,0.5119047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,17015,selves,-0.004955511748573704,107,0.4583333333333333,0,0,0,168
starcoder2-3b,train,logit,23,last_token,47229, Ros,-0.0010638875997150555,97,0.4880952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,36890,icorp,0.030206186718793552,38,0.625,0,0,0,168
starcoder2-3b,train,logit,23,last_token,6777,hw,0.0113421448764735,72,0.4880952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,35362,ügen,-0.0812593035475945,191,0.32142857142857145,0,0,0,168
starcoder2-3b,train,logit,23,last_token,16224,jshop,-0.006473846157129558,111,0.5238095238095238,0,0,0,168
starcoder2-3b,train,logit,23,last_token,22138,ITERAL,0.006338720065179849,81,0.5178571428571429,0,0,0,168
starcoder2-3b,train,logit,23,last_token,18207, %(,-0.04697480626160193,178,0.30357142857142855,0,0,0,168
starcoder2-3b,train,logit,23,last_token,22534,ーシ,0.024395275844184112,48,0.6726190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,15930,":""-""`",0.0012832533356010097,90,0.5238095238095238,0,0,0,168
starcoder2-3b,train,logit,23,last_token,8715,ENTRY,-0.015104426923106172,130,0.4166666666666667,0,0,0,168
starcoder2-3b,train,logit,23,last_token,37610,brk,-0.030380425682632155,160,0.375,0,0,0,168
starcoder2-3b,train,logit,23,last_token,5517,fi,-0.011654582366855251,122,0.42857142857142855,0,0,0,168
starcoder2-3b,train,logit,23,last_token,49090,"
                     
                    ",-0.0881976963292148,193,0.16071428571428573,0,0,0,168
starcoder2-3b,train,logit,23,last_token,1836,FI,-0.022601045646707313,143,0.39285714285714285,0,0,0,168
starcoder2-3b,train,logit,23,last_token,30957,]\:,0.0389553882899472,24,0.6071428571428571,0,0,0,168
starcoder2-3b,train,logit,23,last_token,42643,displayMode,-0.030062604278707432,159,0.36904761904761907,0,0,0,168
starcoder2-3b,train,logit,23,last_token,26332,texttt,0.10455388852911703,0,0.7916666666666666,0,0,0,168
starcoder2-3b,train,logit,23,last_token,4802,legate,0.0024776231832870014,85,0.47619047619047616,0,0,0,168
starcoder2-3b,train,logit,23,last_token,37566,TOMCAT,0.008648450872950091,76,0.5773809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,33175,>#<,-0.05380811094421323,184,0.2916666666666667,0,0,0,168
starcoder2-3b,train,logit,23,last_token,18867,҆,0.053171406787654404,16,0.6845238095238095,0,0,0,168
starcoder2-3b,train,logit,23,last_token,40181,Zc,-0.015537756666193434,131,0.4583333333333333,0,0,0,168
starcoder2-3b,train,logit,23,last_token,42865,FAMIL,-0.002942250502450751,103,0.47619047619047616,0,0,0,168
starcoder2-3b,train,logit,23,last_token,575, or,-0.005951756267739412,110,0.5297619047619048,0,0,0,168
starcoder2-3b,train,logit,23,last_token,34232,MCAT,-0.018088236863929543,135,0.4583333333333333,0,0,0,168
starcoder2-3b,train,logit,23,last_token,138,�,-0.021465142497728067,140,0.44047619047619047,0,0,0,168
starcoder2-3b,train,logit,23,last_token,2033,pository,0.014002336585058704,64,0.5595238095238095,0,0,0,168
starcoder2-3b,train,logit,23,last_token,210,�,0.025097828481685413,44,0.6071428571428571,0,0,0,168
starcoder2-3b,train,logit,23,last_token,35747,―,0.00124344816718283,91,0.5059523809523809,0,0,0,168
starcoder2-3b,train,logit,23,last_token,13918, Entry,0.05947508191204279,9,0.7261904761904762,0,0,0,168
starcoder2-3b,train,logit,23,last_token,22377,听,0.02452244199127725,47,0.5833333333333334,0,0,0,168
starcoder2-3b,train,logit,23,last_token,8624,wards,0.05581594277472783,14,0.6845238095238095,0,0,0,168
starcoder2-3b,train,logit,23,last_token,37385,lain,0.02535824817766558,43,0.6011904761904762,0,0,0,168
starcoder2-3b,train,logit,23,last_token,9849,ientation,-0.017905320138330065,134,0.44047619047619047,0,0,0,168
starcoder2-3b,train,logit,23,last_token,47637,Gq,-0.024718409042861315,150,0.39285714285714285,0,0,0,168
starcoder2-3b,train,logit,23,last_token,43527,ول,0.008235578288602647,77,0.5476190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,29896,strator,0.05917417658059116,10,0.6607142857142857,0,0,0,168
starcoder2-3b,train,logit,23,last_token,3861,redential,0.000675344788108814,95,0.4880952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,6648,ationship,0.09729589601446095,1,0.7678571428571429,0,0,0,168
starcoder2-3b,train,logit,23,last_token,44362,Qc,0.01563558399567009,61,0.5238095238095238,0,0,0,168
starcoder2-3b,train,logit,23,last_token,9818,azz,-0.03635892374470597,170,0.30952380952380953,0,0,0,168
starcoder2-3b,train,logit,23,last_token,24150,""">�",0.037183698162793,28,0.6071428571428571,0,0,0,168
starcoder2-3b,train,logit,23,last_token,10447,TK,-0.008942314001478163,116,0.375,0,0,0,168
starcoder2-3b,train,logit,23,last_token,22101,repl,-0.07135876847382468,189,0.25,0,0,0,168
starcoder2-3b,train,logit,23,last_token,40831,stances,-0.02351093826368268,146,0.4523809523809524,0,0,0,168
starcoder2-3b,train,logit,23,last_token,34950, libr,-0.010751798038065781,120,0.3869047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,46927,substitute,-0.009586841663237469,117,0.4880952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,35545,alsy,-0.022478220263897463,142,0.4226190476190476,0,0,0,168
starcoder2-3b,train,logit,23,last_token,24979,Lm,0.033357677914254084,35,0.6547619047619048,0,0,0,168
starcoder2-3b,train,logit,23,last_token,36550,҃,0.04808453537838967,18,0.5773809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,43215,}_${,0.02543803858228237,42,0.5952380952380952,0,0,0,168
starcoder2-3b,train,logit,23,last_token,25548,ardu,0.019266277960175444,56,0.6428571428571429,0,0,0,168
starcoder2-3b,train,logit,23,last_token,25261,η,-0.015724818375051002,132,0.3630952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,4180, put,-0.008327096695706856,114,0.40476190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,48419,fuchsia,0.010157871090313662,75,0.5535714285714286,0,0,0,168
starcoder2-3b,train,logit,23,last_token,43405,OCR,-0.021850613866552886,141,0.4642857142857143,0,0,0,168
starcoder2-3b,train,logit,23,last_token,18778,OrNull,-0.004036362995573245,106,0.4880952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,16254, Execution,-0.08458874033281473,192,0.23214285714285715,0,0,0,168
starcoder2-3b,train,logit,23,last_token,5613,DK,-0.026163996722623838,155,0.38095238095238093,0,0,0,168
starcoder2-3b,train,logit,23,last_token,40137,Wn,-0.042855640037423696,175,0.35119047619047616,0,0,0,168
starcoder2-3b,train,logit,23,last_token,46226,liament,-0.039530436013847946,171,0.34523809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,47605,nxt,0.0015232644636970546,88,0.47023809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,1664,format,0.011857785534360923,69,0.5357142857142857,0,0,0,168
starcoder2-3b,train,logit,23,last_token,42137,NSInteger,0.02140709122950007,50,0.5535714285714286,0,0,0,168
starcoder2-3b,train,logit,23,last_token,20732,SCHEMA,0.033524461186302514,34,0.6964285714285714,0,0,0,168
starcoder2-3b,train,logit,23,last_token,11372,matic,-0.025494991320633445,151,0.35714285714285715,0,0,0,168
starcoder2-3b,train,logit,23,last_token,22192,ynb,-0.022908758674588407,144,0.44047619047619047,0,0,0,168
starcoder2-3b,train,logit,23,last_token,46628,Wq,-0.03441165190590092,168,0.3333333333333333,0,0,0,168
starcoder2-3b,train,logit,23,last_token,6430,tection,0.02304598021821508,49,0.5892857142857143,0,0,0,168
starcoder2-3b,train,logit,23,last_token,46968,Repl,-0.059248925600181135,185,0.30357142857142855,0,0,0,168
starcoder2-3b,train,logit,23,last_token,6133,gistration,-0.003605437288933432,104,0.4583333333333333,0,0,0,168
starcoder2-3b,train,logit,23,last_token,12921,Under,-0.023542362338842642,147,0.40476190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,7199,mitive,-0.05364637587746705,183,0.34523809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,38454,tshop,0.045687867098079475,21,0.6369047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,46223,Wc,-0.033866600986194054,167,0.40476190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,19827,warded,0.03081083294806644,37,0.6369047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,44021, substit,0.021103213067881033,53,0.6904761904761905,0,0,0,168
starcoder2-3b,train,logit,23,last_token,39049,赛,-0.07223990960624062,190,0.21428571428571427,0,0,0,168
starcoder2-3b,train,logit,23,last_token,1428,do,-0.013720263298672144,128,0.40476190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,14085,bru,0.09193190828356386,2,0.8095238095238095,0,0,0,168
starcoder2-3b,train,logit,23,last_token,39833,//+,-0.025855547524847776,153,0.43452380952380953,0,0,0,168
starcoder2-3b,train,logit,23,last_token,43977,etest,-0.06089032237766999,186,0.19047619047619047,0,0,0,168
starcoder2-3b,train,logit,23,last_token,20874,nical,-0.10449331478566909,195,0.27976190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,48869, seguida,0.03419432028345954,32,0.6547619047619048,0,0,0,168
starcoder2-3b,train,logit,23,last_token,39157,ToDate,-0.012975744531165127,126,0.40476190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,32355,appcompat,0.0008773889276139949,93,0.5476190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,9224,weet,0.017615319453230083,57,0.6369047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,34906,いう,-0.01156251534578255,121,0.4523809523809524,0,0,0,168
starcoder2-3b,train,logit,23,last_token,4621,ircle,0.007228710165755846,80,0.5059523809523809,0,0,0,168
starcoder2-3b,train,logit,23,last_token,25337, OnNext,-0.006957960025423669,112,0.42857142857142855,0,0,0,168
starcoder2-3b,train,logit,23,last_token,22680,minder,-0.027740732891638913,157,0.4583333333333333,0,0,0,168
starcoder2-3b,train,logit,23,last_token,24154,�,0.04605694836828003,20,0.7380952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,2763,amb,-0.007091605883169798,113,0.4166666666666667,0,0,0,168
starcoder2-3b,train,logit,23,last_token,43213,Signatures,0.011132034105430967,73,0.48214285714285715,0,0,0,168
starcoder2-3b,train,logit,23,last_token,11094,eu,-0.001140767428638845,98,0.4523809523809524,0,0,0,168
starcoder2-3b,train,logit,23,last_token,29696,ggler,-0.04915306207555674,179,0.2916666666666667,0,0,0,168
starcoder2-3b,train,logit,23,last_token,25862,quam,0.035219353985914637,30,0.6011904761904762,0,0,0,168
starcoder2-3b,train,logit,23,last_token,22975,igt,0.05080191638737884,17,0.6845238095238095,0,0,0,168
starcoder2-3b,train,logit,23,last_token,26891,FMT,-0.0020137265341932616,101,0.5,0,0,0,168
starcoder2-3b,train,logit,23,last_token,27244,tology,-2.0602677431567046e-05,96,0.4880952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,23212,opunto,0.035767367967813116,29,0.6071428571428571,0,0,0,168
starcoder2-3b,train,logit,23,last_token,46772,",/",0.0019798289338621247,86,0.5297619047619048,0,0,0,168
starcoder2-3b,train,logit,23,last_token,12594,grees,0.012194191875360921,68,0.5,0,0,0,168
starcoder2-3b,train,logit,23,last_token,1386,summary,0.012554324328169561,67,0.5178571428571429,0,0,0,168
starcoder2-3b,train,logit,23,last_token,46938,ѡ,-0.02727019332757214,156,0.42857142857142855,0,0,0,168
starcoder2-3b,train,logit,23,last_token,1293, ||,-0.025548285423274284,152,0.4226190476190476,0,0,0,168
starcoder2-3b,train,logit,23,last_token,8963,�,-0.05262725455145127,182,0.35119047619047616,0,0,0,168
starcoder2-3b,train,logit,23,last_token,35233,Thunk,0.05597971297620953,12,0.6726190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,9460,dating,0.0018400242834697169,87,0.5119047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,29785, Continu,0.02981865995466823,39,0.7261904761904762,0,0,0,168
starcoder2-3b,train,logit,23,last_token,39466,instancetype,0.053590915387368855,15,0.6369047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,20118, Under,-0.008511599608959926,115,0.4523809523809524,0,0,0,168
starcoder2-3b,train,logit,23,last_token,14825, onto,0.024651724662923282,46,0.6071428571428571,0,0,0,168
starcoder2-3b,train,logit,23,last_token,19053, má,-0.03522219513849102,169,0.39285714285714285,0,0,0,168
starcoder2-3b,train,logit,23,last_token,41179,cerning,0.021276217908965524,51,0.6190476190476191,0,0,0,168
starcoder2-3b,train,logit,23,last_token,2194, args,-0.02587392161955375,154,0.36904761904761907,0,0,0,168
starcoder2-3b,train,logit,23,last_token,48031, (^)(,0.026706913351358975,41,0.6130952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,37114, Substitute,0.0014739273631288266,89,0.48214285714285715,0,0,0,168
starcoder2-3b,train,logit,23,last_token,38425,PERIM,0.025016838168069638,45,0.6726190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,30568,rche,-0.00976017645536792,119,0.40476190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,26047,]::,-0.03160063818758706,161,0.4107142857142857,0,0,0,168
starcoder2-3b,train,logit,23,last_token,16472,>{{$,-0.02394010853745647,148,0.3869047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,4149,kw,-0.015814878434364993,133,0.4107142857142857,0,0,0,168
starcoder2-3b,train,logit,23,last_token,2360,viron,0.011348055815885308,71,0.6369047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,44911,-+-,-0.0019196728597085972,100,0.5297619047619048,0,0,0,168
starcoder2-3b,train,logit,23,last_token,42715,%(,0.020154670726859777,55,0.6488095238095238,0,0,0,168
starcoder2-3b,train,logit,23,last_token,2224, format,-0.00497775381867254,108,0.4523809523809524,0,0,0,168
starcoder2-3b,train,logit,23,last_token,18194,][],-0.011974809313760574,124,0.42857142857142855,0,0,0,168
starcoder2-3b,train,logit,23,last_token,41169,",'_",0.0029067965104130253,84,0.47023809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,764, do,-0.020918683712231594,138,0.3630952380952381,0,0,0,168
starcoder2-3b,train,logit,23,last_token,21711,ogenerated,0.03893726009079434,25,0.5833333333333334,0,0,0,168
starcoder2-3b,train,logit,23,last_token,42529, leo,0.015810078344192006,59,0.5714285714285714,0,0,0,168
starcoder2-3b,train,logit,23,last_token,39202,igateway,0.0678363587535894,6,0.7023809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,20400, dedic,0.038359268061395564,26,0.5952380952380952,0,0,0,168
starcoder2-3b,train,logit,23,last_token,21348,duino,-0.0142074534935249,129,0.44642857142857145,0,0,0,168
starcoder2-3b,train,logit,23,last_token,19158,hz,0.03363917517220432,33,0.6547619047619048,0,0,0,168
starcoder2-3b,train,logit,23,last_token,48069,Vg,0.007747689388712256,78,0.44047619047619047,0,0,0,168
starcoder2-3b,train,logit,23,last_token,28166,tif,0.021189015523759534,52,0.5595238095238095,0,0,0,168
starcoder2-3b,train,logit,23,last_token,36271,shr,0.0009822245286693395,92,0.4523809523809524,0,0,0,168
starcoder2-3b,train,logit,23,last_token,47634, můžete,0.021038560445771824,54,0.5297619047619048,0,0,0,168
starcoder2-3b,train,logit,23,last_token,253,�,0.0007266210033322328,94,0.47023809523809523,0,0,0,168
starcoder2-3b,train,logit,23,last_token,29524,included,0.005895871416194668,82,0.5476190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,16955,ellig,0.037496851787230265,27,0.6726190476190477,0,0,0,168
starcoder2-3b,train,logit,23,last_token,21407,Presentation,-0.011890468297094168,123,0.3869047619047619,0,0,0,168
starcoder2-3b,train,logit,23,last_token,4386,security,0.010569101985912158,74,0.49404761904761907,0,0,1,168
starcoder2-3b,train,logit,23,last_token,38041,igation,-0.0013230296921576273,99,0.5178571428571429,0,0,1,168
starcoder2-3b,train,logit,23,last_token,32173,Symfony,-0.05078706867629806,181,0.26785714285714285,0,0,1,168
starcoder2-3b,train,logit,23,last_token,21571, 만,-0.00966307894528565,118,0.4880952380952381,0,0,1,168
starcoder2-3b,train,logit,23,last_token,21283,转换,-0.03310568242592414,166,0.30357142857142855,0,0,1,168
starcoder2-3b,train,logit,23,last_token,42201,olk,0.06560770446737327,7,0.7083333333333334,0,0,1,168
starcoder2-3b,train,logit,23,last_token,4224, still,-0.018521973611944183,136,0.39880952380952384,0,0,1,168
starcoder2-3b,train,logit,23,last_token,34277,Trees,0.011683080088103637,70,0.5,0,0,1,168
starcoder2-3b,train,logit,23,last_token,9902,LEMENT,-0.04495997987639593,176,0.30952380952380953,0,0,1,168
starcoder2-3b,train,logit,23,last_token,4629,DATA,-0.013591313906099599,127,0.4166666666666667,0,0,1,168
starcoder2-3b,train,logit,23,last_token,25877,figcaption,0.015741233186812847,60,0.5952380952380952,0,0,1,168
starcoder2-3b,train,logit,23,last_token,47953, lea,0.01456171512234176,62,0.5535714285714286,0,0,1,168
starcoder2-3b,train,logit,23,last_token,36163,Configurer,-0.02949850421292996,158,0.36904761904761907,0,0,1,168
starcoder2-3b,train,logit,23,last_token,37411,almost,-0.022964017674916532,145,0.4642857142857143,0,0,1,168
starcoder2-3b,train,logit,23,last_token,35265, Overflow,0.01688753416569964,58,0.6011904761904762,0,0,1,168
starcoder2-3b,train,logit,23,last_token,38636,lamp,-0.045194252326075345,177,0.27976190476190477,0,0,1,168
starcoder2-3b,train,logit,23,last_token,25226,"""/>.",-0.031942358793470425,163,0.27380952380952384,0,0,1,168
starcoder2-3b,train,logit,23,last_token,6297, Resource,-0.03179402978663353,162,0.3333333333333333,0,0,1,168
starcoder2-3b,train,logit,23,last_token,41275, DFS,-0.04261935951168048,174,0.17261904761904762,0,0,1,168
starcoder2-3b,train,logit,23,last_token,22137,Identifiers,-0.032442218847054595,164,0.35119047619047616,0,0,1,168
starcoder2-3b,train,logit,23,last_token,24593,""">';",-0.024234874358369483,149,0.39285714285714285,0,0,1,168
starcoder2-3b,train,logit,23,last_token,18225,disconnect,0.05589487083407071,13,0.6369047619047619,0,0,1,168
starcoder2-3b,train,logit,23,last_token,8972,itecture,-0.041666168529591846,173,0.39880952380952384,0,0,1,168
starcoder2-3b,train,logit,23,last_token,45552, CORS,0.03899425791316763,23,0.6309523809523809,0,0,1,168
starcoder2-3b,train,logit,23,last_token,38415, IQ,-0.04933197652056467,180,0.2261904761904762,0,0,1,168
starcoder2-3b,train,logit,23,last_token,31647,paramtype,0.06255407666530959,8,0.7916666666666666,0,0,1,168
starcoder2-3b,train,logit,23,last_token,19779,�,0.04741131654403824,19,0.6904761904761905,0,0,1,168
starcoder2-3b,train,logit,23,last_token,40440,bpmn,-0.06443630752614508,188,0.27380952380952384,0,0,1,168
starcoder2-3b,train,logit,23,last_token,26808,DetalleFacturaProveedor,-0.040730185681290755,172,0.3333333333333333,0,0,1,168
starcoder2-3b,train,logit,23,last_token,21794, Priority,0.03161497420444632,36,0.6785714285714286,0,0,1,168
starcoder2-3b,train,logit,23,last_token,22140,expires,-0.012547905665794995,125,0.4166666666666667,0,0,1,168
starcoder2-3b,train,logit,23,last_token,11169,fabric,0.014457277393319928,63,0.5595238095238095,0,0,1,168
starcoder2-3b,train,logit,27,sink_arg,11135, unsafe,0.057007766607675696,73,0.6190476190476191,1,0,0,168
starcoder2-3b,train,logit,27,sink_arg,10065, safe,0.033159087295162676,79,0.5952380952380952,0,1,0,168
starcoder2-3b,train,logit,27,sink_arg,32856, trusted,0.11789679473609427,59,0.5952380952380952,0,1,0,168
starcoder2-3b,train,logit,27,sink_arg,5084, clean,0.132166345474006,53,0.7083333333333334,0,1,0,168
starcoder2-3b,train,logit,27,sink_arg,44483,obacz,-0.401909728580613,191,0.21428571428571427,0,0,0,168
starcoder2-3b,train,logit,27,sink_arg,3054,entry,0.030159646711214426,82,0.5714285714285714,0,0,0,168
starcoder2-3b,train,logit,27,sink_arg,42485,igsaw,-0.3472273330626692,186,0.26785714285714285,0,0,0,168
starcoder2-3b,train,logit,27,sink_arg,48574,ásá,0.4114101757510282,6,0.8630952380952381,0,0,0,168
starcoder2-3b,train,logit,27,sink_arg,23376, sigu,0.11691313278679867,60,0.5714285714285714,0,0,0,168
starcoder2-3b,train,logit,27,sink_arg,36416,*)(*,-0.3035160512440076,179,0.2916666666666667,0,0,0,168
starcoder2-3b,train,logit,27,sink_arg,3429, entry,-0.010589570892575593,100,0.5416666666666666,0,0,0,168
