model,lens,layer,relative_depth,site,condition,condition_kind,condition_order,base_id,family,structure,role_swap,orientation,matched_on,unsafe_program,safe_program,anchor_token_unsafe,anchor_token_safe,anchor_token_same,contrast_prob_unsafe,contrast_prob_safe,delta_contrast_prob,contrast_z_unsafe,contrast_z_safe,delta_contrast_z,top_positive,top_negative
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_branch_merge_05,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_05_unsafe__opaque_only,sql_exec_branch_merge_05_safe__opaque_only,46,46,1,-0.010827917356106873,-0.010956340162867572,0.00012842280676069948,-1.8845264895772904,-2.2369115247166076,0.3523850351393172,viron|Thunk|pository,Entry| Entry|entry
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_branch_merge_12,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_12_unsafe__opaque_only,sql_exec_branch_merge_12_safe__opaque_only,46,46,1,-0.010839055626340167,-0.010875506254273345,3.645062793317805e-05,-1.8586467934697808,-2.05614335742789,0.19749656395810922,Thunk|alsy| or,entry|format|ggler
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_branch_merge_13,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_13_unsafe__opaque_only,sql_exec_branch_merge_13_safe__opaque_only,46,46,1,-0.01085981397436189,-0.01090081277062199,4.0998796260099946e-05,-1.9507160121584062,-2.105809457067683,0.1550934449092769,"pository| or|"">�",>{{$|Entry|amb
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_branch_merge_14,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_14_unsafe__opaque_only,sql_exec_branch_merge_14_safe__opaque_only,2409,2409,1,-0.010741688278854937,-0.010754865136531096,1.317685767615942e-05,-0.7856038712726933,-0.7642985607541477,-0.02130531051854556,grees| sigu|azz, namemap| lea|obacz
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_branch_merge_15,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_15_unsafe__opaque_only,sql_exec_branch_merge_15_safe__opaque_only,46,46,1,-0.010793039649425535,-0.010908528241283369,0.00011548859185783397,-1.7269955902156569,-2.0118011156592006,0.28480552544354376, Substitute|perfilusuario|tology,selves|ggler| namemap
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_branch_merge_18,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_18_unsafe__opaque_only,sql_exec_branch_merge_18_safe__opaque_only,46,46,1,-0.010856250040169643,-0.010904602462839877,4.835242267023365e-05,-1.8643486531464855,-1.9987963695618758,0.13444771641539033, or|Thunk|shr,selves| namemap|ggler
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_direct_03,sql_exec,direct,1,unsafe_minus_safe,same_base,sql_exec_direct_03_unsafe__opaque_only,sql_exec_direct_03_safe__opaque_only,46,46,1,-0.01087327865145432,-0.010906595019571351,3.33163681170319e-05,-1.5421452738005157,-1.6455012605085981,0.10335598670808244, můžete| seguida|赛,streetmap|>{{$|wards
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_direct_06,sql_exec,direct,0,unsafe_minus_safe,same_base,sql_exec_direct_06_unsafe__opaque_only,sql_exec_direct_06_safe__opaque_only,46,46,1,-0.010900256065058213,-0.010942799151523318,4.254308646510496e-05,-1.7238144445054477,-1.8058944228385592,0.08207997833311143,Wc|Zc| Substitute,selves|tection|ynb
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_direct_09,sql_exec,direct,1,unsafe_minus_safe,same_base,sql_exec_direct_09_unsafe__opaque_only,sql_exec_direct_09_safe__opaque_only,46,46,1,-0.010884623501848215,-0.01094670951764794,6.20860157997255e-05,-1.364756156263326,-1.7998056927795205,0.4350495365161946,fuchsia|Thunk|PERIM,TK|tection|hw
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_direct_12,sql_exec,direct,0,unsafe_minus_safe,same_base,sql_exec_direct_12_unsafe__opaque_only,sql_exec_direct_12_safe__opaque_only,46,46,1,-0.010939201006500952,-0.011042908572633358,0.00010370756613240634,-1.8364832925115762,-2.113194116153314,0.27671082364173794,*)(*|eu|fol,jshop|tribs| namemap
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_direct_15,sql_exec,direct,1,unsafe_minus_safe,same_base,sql_exec_direct_15_unsafe__opaque_only,sql_exec_direct_15_safe__opaque_only,2409,2409,1,-0.010909354382236388,-0.010903912804675404,-5.44157756098354e-06,-1.4631389400070482,-1.461731545858366,-0.001407394148682295," (^)(|mitive|
                     
                    ", |||҃|҆
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_direct_18,sql_exec,direct,0,unsafe_minus_safe,same_base,sql_exec_direct_18_unsafe__opaque_only,sql_exec_direct_18_safe__opaque_only,46,46,1,-0.01094192633109523,-0.010959853659961057,1.792732886582611e-05,-1.8725986022444396,-1.854935057748461,-0.017663544495978734, CORS| Substitute|perfilusuario,selves|>{{$|tection
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_helper_03,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_03_unsafe__opaque_only,sql_exec_helper_03_safe__opaque_only,46,46,1,-0.010737649144930705,-0.010840728259740575,0.00010307911480987066,-1.3118568420269625,-1.6189811621335153,0.3071243201065528,"shr|fuchsia|:""-""`",tection|ynb|�
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_helper_07,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_07_unsafe__opaque_only,sql_exec_helper_07_safe__opaque_only,46,46,1,-0.01078442008422283,-0.010868313290994521,8.38932067716916e-05,-1.5861079186351705,-1.8186382974874638,0.23253037885229322,"ásá|:""-""`|opunto",ynb|tection| still
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_helper_09,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_09_unsafe__opaque_only,sql_exec_helper_09_safe__opaque_only,46,46,1,-0.010797217700867254,-0.010766243579262732,-3.097412160452291e-05,-1.447906173579338,-1.626932785879327,0.17902661229998906,OCR|brk|disconnect,opunto|ENTRY| namemap
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_helper_12,sql_exec,helper,0,unsafe_minus_safe,same_base,sql_exec_helper_12_unsafe__opaque_only,sql_exec_helper_12_safe__opaque_only,46,46,1,-0.010869229148338795,-0.0109046733992468,3.544425090800524e-05,-1.7795730312082818,-2.0134544714794838,0.23388144027120195,"viron|brk|"">�", namemap|いう| format
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_helper_14,sql_exec,helper,0,unsafe_minus_safe,same_base,sql_exec_helper_14_unsafe__opaque_only,sql_exec_helper_14_safe__opaque_only,46,46,1,-0.010712937536503576,-0.010832304495462693,0.0001193669589591162,-1.1834058958372131,-1.3729026602792944,0.1894967644420813,fuchsia|>#<| můžete, %(| put|>{{$
starcoder2-3b,jlens,15,0.5172,last_token,opaque_only,atomic,12,sql_exec_helper_15,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_15_unsafe__opaque_only,sql_exec_helper_15_safe__opaque_only,46,46,1,-0.01085672318350359,-0.010888525956931516,3.1802773427926784e-05,-1.7326441131968537,-1.8017783287581126,0.06913421556125887,ásá|*)(*| můžete,selves| namemap|>{{$
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_assign_chain_00,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_00_unsafe__opaque_only,command_exec_assign_chain_00_safe__opaque_only,55,55,1,-0.010948683160184026,-0.010908762366244537,-3.9920793939489385e-05,-0.4577124720749789,-0.372816835339684,-0.08489563673529488,]::|҆|amb, |||Wq|liament
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_assign_chain_02,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_02_unsafe__opaque_only,command_exec_assign_chain_02_safe__opaque_only,55,55,1,-0.010804006889234613,-0.010959387715181575,0.00015538082594696197,-0.4086050965382084,-0.6874052088586979,0.2788001123204895, %(| args|icorp,selves|―|dating
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_assign_chain_03,command_exec,assign_chain,1,unsafe_minus_safe,same_base,command_exec_assign_chain_03_unsafe__opaque_only,command_exec_assign_chain_03_safe__opaque_only,55,55,1,-0.0110727866327553,-0.011035539248494132,-3.724738426116869e-05,-0.49133365486015435,-0.5491113316554791,0.05777767679532475,redential|igt|summary,―|selves|FMT
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_assign_chain_06,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_06_unsafe__opaque_only,command_exec_assign_chain_06_safe__opaque_only,55,55,1,-0.010981976781655068,-0.01099577479922684,1.3798017571772792e-05,-0.75729651579111,-0.8483225406471648,0.09102602485605482, or|summary| DFS,"―|AUTHORS|"">�"
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_assign_chain_08,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_08_unsafe__opaque_only,command_exec_assign_chain_08_safe__opaque_only,55,55,1,-0.010942373998131931,-0.011070544437018543,0.00012817043888661145,-0.6233847222969547,-0.6998431341755733,0.07645841187861857,AUTHORS|]::| můžete,redential| Priority|>#<
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_assign_chain_11,command_exec,assign_chain,1,unsafe_minus_safe,same_base,command_exec_assign_chain_11_unsafe__opaque_only,command_exec_assign_chain_11_safe__opaque_only,55,55,1,-0.011020662943299814,-0.01100984778029192,-1.0815163007894465e-05,-0.6172579196249257,-0.6359100138593394,0.01865209423441372,format|Configurer|ásá,mitive|selves|dating
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_branch_merge_00,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_00_unsafe__opaque_only,command_exec_branch_merge_00_safe__opaque_only,54,54,1,-0.010879764310086883,-0.010883214016933308,3.449706846424261e-06,-0.7287055136350116,-0.7410159910430372,0.0123104774080256,eu| sigu|�,grees|ITERAL|figcaption
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_branch_merge_01,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_01_unsafe__opaque_only,command_exec_branch_merge_01_safe__opaque_only,54,54,1,-0.010785407744397428,-0.010921280737704962,0.00013587299330753387,-0.8408075316682856,-0.9297627831874445,0.08895525151915895,eu| Ros| args,security|matic|grees
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_branch_merge_07,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_07_unsafe__opaque_only,command_exec_branch_merge_07_safe__opaque_only,54,54,1,-0.010682588825230092,-0.010878972457026069,0.00019638363179597627,-0.4579865476594665,-0.8190224917953863,0.36103594413591983,Entry|entry|Configurer, (^)(|҆|NSInteger
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_branch_merge_11,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_11_unsafe__opaque_only,command_exec_branch_merge_11_safe__opaque_only,54,54,1,-0.010679712117911477,-0.010914204802553631,0.0002344926846421548,-0.4181148297720215,-0.6857528282541214,0.2676379984820999,ásá| sigu|format,instancetype|stances|gistration
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_branch_merge_12,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_12_unsafe__opaque_only,command_exec_branch_merge_12_safe__opaque_only,54,54,1,-0.010833086365720838,-0.010926563415331636,9.34770496107979e-05,-0.8543057848443745,-0.8530175732524693,-0.001288211591905175,eu|ーシ| args,"ITERAL|
                     
                    |grees"
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_branch_merge_14,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_14_unsafe__opaque_only,command_exec_branch_merge_14_safe__opaque_only,54,54,1,-0.010704637654994839,-0.010849573471936026,0.00014493581694118712,-0.5008792162213409,-0.6020645612197829,0.101185344998442,ásá| sigu|entry,selves|warded|―
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_direct_00,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_00_unsafe__opaque_only,command_exec_direct_00_safe__opaque_only,8776,3054,0,-0.010933535706070346,-0.010903430201954643,-3.0105504115703063e-05,-0.9282388890211033,-1.2223114339535806,0.29407254493247725, ||| or|liament,obacz|TK|dating
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_direct_08,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_08_unsafe__opaque_only,command_exec_direct_08_safe__opaque_only,2972,1113,0,-0.010747751223845307,-0.010796740293577212,4.8989069731905296e-05,-0.9604502278658049,-0.920514822816557,-0.03993540504924786,ásá| |||ationship,Wq|NSInteger| %(
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_direct_09,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_09_unsafe__opaque_only,command_exec_direct_09_safe__opaque_only,2683,1512,0,-0.011214625688580525,-0.011025125633126173,-0.0001895000554543516,-0.8807638997898936,-1.618928944903669,0.7381650451137755, unsafe| Overflow| CORS,tribs|]\:|AUTHORS
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_direct_11,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_11_unsafe__opaque_only,command_exec_direct_11_safe__opaque_only,1512,5115,0,-0.01102172277383548,-0.010861952286068881,-0.000159770487766598,-0.8827258062940277,-1.1505410855354452,0.26781527924141746,ásá| Continu| or,opunto|gistration| (^)(
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_direct_12,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_12_unsafe__opaque_only,command_exec_direct_12_safe__opaque_only,772,2972,0,-0.010856526584498018,-0.010885892042012011,2.936545751399365e-05,-0.6672767890528494,-0.9171400784227414,0.249863289369892, or| |||ogenerated,DK|TK|stances
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_direct_13,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_13_unsafe__opaque_only,command_exec_direct_13_safe__opaque_only,1512,3054,0,-0.011093265791866373,-0.010983942108664184,-0.00010932368320218898,-1.334908690221836,-1.764421887560432,0.42951319733859616,selves| ||| or,"
                     
                    | sigu|�"
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_helper_03,command_exec,helper,1,unsafe_minus_safe,same_base,command_exec_helper_03_unsafe__opaque_only,command_exec_helper_03_safe__opaque_only,54,54,1,-0.010725778895207979,-0.010801202930727987,7.542403552000809e-05,-0.5267020316833073,-0.5465851698576262,0.01988313817431886,ásá|�|Entry,NSInteger|//+|Wn
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_helper_04,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_04_unsafe__opaque_only,command_exec_helper_04_safe__opaque_only,54,54,1,-0.010741781744534664,-0.010582270246162824,-0.00015951149837183966,-0.23988217594728078,0.03961785235779591,-0.2795000283050767,"*)(*|,/|strator",obacz|opunto|]\:
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_helper_08,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_08_unsafe__opaque_only,command_exec_helper_08_safe__opaque_only,54,54,1,-0.010896827160458825,-0.010696222933085186,-0.00020060422737363907,-0.6859917000115461,-0.44029180953474156,-0.24569989047680452,",/|ellig|ogenerated",fol| %(|%(
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_helper_12,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_12_unsafe__opaque_only,command_exec_helper_12_safe__opaque_only,54,54,1,-0.010774851318968832,-0.01069441887612042,-8.043244284841253e-05,-0.6614840543240119,-0.2213693052888972,-0.4401147490351147,figcaption|ellig| or, %(| Overflow|Wn
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_helper_14,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_14_unsafe__opaque_only,command_exec_helper_14_safe__opaque_only,54,54,1,-0.0105871649605098,-0.010639933286096952,5.276832558715264e-05,0.24503714369247154,-0.07118609011160004,0.3162232338040716,fuchsia|Under|�,""">�|>{{$|strator"
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,command_exec_helper_15,command_exec,helper,1,unsafe_minus_safe,same_base,command_exec_helper_15_unsafe__opaque_only,command_exec_helper_15_safe__opaque_only,54,54,1,-0.010741723357241318,-0.010753089021900617,1.1365664659299113e-05,-0.25200949849940135,-0.430920794241488,0.17891129574208664,�|redential|ーシ,tection|Zc|dating
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_assign_chain_02,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_02_unsafe__opaque_only,dynamic_exec_assign_chain_02_safe__opaque_only,55,55,1,-0.010922833928002043,-0.010955071940959238,3.223801295719475e-05,-0.35654595828424973,-0.21136695538961248,-0.14517900289463725,paramtype|summary|*)(*,]::|selves|―
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_04_unsafe__opaque_only,dynamic_exec_assign_chain_04_safe__opaque_only,55,55,1,-0.010789138266106621,-0.010889250735135598,0.00010011246902897654,-0.35646620879886226,-0.314254581407716,-0.042211627391146256,―|听| Ros,"ügen|:""-""`|repl"
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_08_unsafe__opaque_only,dynamic_exec_assign_chain_08_safe__opaque_only,55,55,1,-0.011026521714844572,-0.010933281497171037,-9.324021767353509e-05,-0.7338602827712781,-0.5633641841073015,-0.17049609866397664,转换| Ros|lamp,ügen| or| ||
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,1,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_11_unsafe__opaque_only,dynamic_exec_assign_chain_11_safe__opaque_only,55,55,1,-0.010979374625798156,-0.01089808428049969,-8.129034529846639e-05,-0.5675195032596114,-0.23055867950793396,-0.33696082375167746,redential|Entry| sigu,cerning|nical| lea
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_14_unsafe__opaque_only,dynamic_exec_assign_chain_14_safe__opaque_only,55,55,1,-0.010895459447285906,-0.01092220770467613,2.6748257390223767e-05,-0.4985839190256095,-0.47710320690373265,-0.021480712121876855,redential| můžete|ügen,cerning|selves|strator
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_assign_chain_15,dynamic_exec,assign_chain,1,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_15_unsafe__opaque_only,dynamic_exec_assign_chain_15_safe__opaque_only,55,55,1,-0.010943431440236582,-0.010981800933470249,3.8369493233667354e-05,-0.47406663232416957,-0.37543388859842053,-0.09863274372574904,summary|included|obacz,//+|selves|warded
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_branch_merge_08,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_08_unsafe__opaque_only,dynamic_exec_branch_merge_08_safe__opaque_only,54,54,1,-0.010938720578281838,-0.010853676105028062,-8.504447325377584e-05,-0.7840515997802102,-0.5502992229837171,-0.23375237679649308,ーシ| Ros|mitive, leo|ientation|streetmap
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_branch_merge_09,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_09_unsafe__opaque_only,dynamic_exec_branch_merge_09_safe__opaque_only,54,54,1,-0.010827490038935891,-0.010863809228006376,3.63191890704849e-05,-0.5455951770055736,-0.5057843894239327,-0.039810787581640916,҆|mitive|ーシ,ITERAL|expires|ientation
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_branch_merge_12,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_12_unsafe__opaque_only,dynamic_exec_branch_merge_12_safe__opaque_only,54,54,1,-0.010877182000556132,-0.010930076217611308,5.289421705517543e-05,-0.9833363738149938,-0.9862730333145603,0.002936659499566452,mitive|PERIM| namemap,Configurer|ientation|TK
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_branch_merge_15,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_15_unsafe__opaque_only,dynamic_exec_branch_merge_15_safe__opaque_only,54,54,1,-0.010721120840293617,-0.010975182109263038,0.00025406126896942126,-0.3152243427837329,-0.8108064199391809,0.495582077155448,Configurer|ásá|�, (^)(|―|//+
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_branch_merge_18,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_18_unsafe__opaque_only,dynamic_exec_branch_merge_18_safe__opaque_only,54,54,1,-0.010728940911359692,-0.010913173427056198,0.00018423251569650578,-0.7315836047477912,-0.901002955353096,0.16941935060530489,҃|paramtype|igt,―|Wn|Wq
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_branch_merge_19,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_19_unsafe__opaque_only,dynamic_exec_branch_merge_19_safe__opaque_only,54,54,1,-0.010897761840209099,-0.010825717640562555,-7.204419964654436e-05,-0.4944288676850048,-0.605674256082908,0.11124538839790321,igt|Configurer|igation, (^)(|selves|//+
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_direct_01,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_01_unsafe__opaque_only,dynamic_exec_direct_01_safe__opaque_only,5115,2972,0,-0.01075481576454699,-0.011048306299589392,0.0002934905350424014,-0.5151029990908772,-0.8460813590019787,0.33097835991110147, namemap|entry|jshop, (^)(| clean|DK
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_direct_03,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_03_unsafe__opaque_only,dynamic_exec_direct_03_safe__opaque_only,4155,772,0,-0.010818276832578327,-0.010800688136550277,-1.7588696028050105e-05,-0.8492435088617798,-0.8611512725091132,0.01190776364733337, sigu|Wn| lea,>#<|ynb|ogenerated
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_direct_05,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_05_unsafe__opaque_only,dynamic_exec_direct_05_safe__opaque_only,1512,8776,0,-0.01088506194255355,-0.011190103805904617,0.00030504186335106667,-0.6134894683362417,-1.0249050865427363,0.4114156182064945,赛|OrNull|warded,""">�|―|Zc"
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_direct_10,dynamic_exec,direct,0,unsafe_minus_safe,same_base,dynamic_exec_direct_10_unsafe__opaque_only,dynamic_exec_direct_10_safe__opaque_only,8776,7211,0,-0.010957399341274017,-0.010937353044046997,-2.0046297227020032e-05,-0.6970212289959212,-0.5028556255591908,-0.1941656034367304, namemap|liament|fuchsia,wards|igsaw|weet
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_direct_13,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_13_unsafe__opaque_only,dynamic_exec_direct_13_safe__opaque_only,1113,772,0,-0.01071411512463115,-0.011016738959055257,0.00030262383442410633,-0.6975507939488663,-1.0036421698187825,0.3060913758699162,displayMode|fol|OrNull,"ITERAL|
                     
                    |ENTRY"
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_direct_14,dynamic_exec,direct,0,unsafe_minus_safe,same_base,dynamic_exec_direct_14_unsafe__opaque_only,dynamic_exec_direct_14_safe__opaque_only,2683,5115,0,-0.010918702348311512,-0.01077244249006154,-0.0001462598582499721,-0.4960533360874959,-0.798304686277027,0.3022513501895311," seguida| sigu|"">';",gistration|figcaption|ynb
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_helper_02,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_02_unsafe__opaque_only,dynamic_exec_helper_02_safe__opaque_only,54,54,1,-0.010860165778107993,-0.010826836111018355,-3.3329667089637346e-05,-0.27136758529918403,-0.3382974416346478,0.06692985633546378,Entry|�| leo,viron|>#<|figcaption
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_helper_04,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_04_unsafe__opaque_only,dynamic_exec_helper_04_safe__opaque_only,54,54,1,-0.010832603361619987,-0.010745891199286713,-8.67121623332745e-05,-0.40683290557203,-0.19609851866930383,-0.21073438690272617,",/|putc| or",}_${|ientation|Entry
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_helper_07,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_07_unsafe__opaque_only,dynamic_exec_helper_07_safe__opaque_only,54,54,1,-0.010627700984883262,-0.010713710981468401,8.60099965851388e-05,0.1729338372655529,-0.1562721994816073,0.3292060367471602,Entry|do|Symfony,alsy|pository|olk
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_helper_10,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_10_unsafe__opaque_only,dynamic_exec_helper_10_safe__opaque_only,54,54,1,-0.010734309840650193,-0.010722787042034942,-1.152279861525024e-05,0.08335051818116623,-0.18695148393837957,0.2703020021195458, namemap|�|ásá,viron|pository|η
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_helper_13,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_13_unsafe__opaque_only,dynamic_exec_helper_13_safe__opaque_only,54,54,1,-0.010651562883122363,-0.010557223318073555,-9.433956504880867e-05,-0.25714315918032615,-0.03681064211633989,-0.22033251706398627,"tribs|,/|*)(*","Entry|:""-""`|Under"
