lens,layer,read,family,concept,n,median_rank,mean_rank,pass@1,pass@5,pass@10,pass@50,pass@100
logit-lens,5,post_use,generic_code,error,224,3859.0,3941.348214285714,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,error,224,2598.5,2702.973214285714,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,error,224,3620.5,3821.3571428571427,0.0,0.0,0.0,0.0,0.0
logit-lens,8,post_use,generic_code,error,224,5172.5,5329.736607142857,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,error,224,1658.0,1727.4776785714287,0.0,0.0,0.0,0.0,0.0
logit-lens,10,post_use,generic_code,error,224,1783.5,2095.464285714286,0.0,0.0,0.0,0.0,0.0
logit-lens,11,post_use,generic_code,error,224,1467.5,1470.3526785714287,0.0,0.0,0.0,0.0,0.0
logit-lens,12,post_use,generic_code,error,224,228.0,241.32142857142858,0.0,0.0,0.0,0.0,0.19642857142857142
logit-lens,13,post_use,generic_code,error,224,935.0,1033.950892857143,0.0,0.0,0.0,0.0,0.0
logit-lens,14,post_use,generic_code,error,224,2631.5,2682.848214285714,0.0,0.0,0.0,0.0,0.0
logit-lens,15,post_use,generic_code,error,224,2731.0,3029.901785714286,0.0,0.0,0.0,0.0,0.0
logit-lens,16,post_use,generic_code,error,224,2763.5,3057.0401785714284,0.0,0.0,0.0,0.0,0.0
logit-lens,17,post_use,generic_code,error,224,1164.0,1309.7723214285713,0.0,0.0,0.0,0.0,0.0
logit-lens,18,post_use,generic_code,error,224,864.5,870.7366071428571,0.0,0.0,0.0,0.0,0.0
logit-lens,19,post_use,generic_code,error,224,921.0,970.4866071428571,0.0,0.0,0.0,0.0,0.0
logit-lens,20,post_use,generic_code,error,224,893.0,941.4776785714286,0.0,0.0,0.0,0.0,0.0
logit-lens,21,post_use,generic_code,error,224,553.5,577.9151785714286,0.0,0.0,0.0,0.0,0.0
logit-lens,22,post_use,generic_code,error,224,532.0,554.75,0.0,0.0,0.0,0.0,0.0
logit-lens,0,post_use,generic_code,file,224,28200.5,28202.066964285714,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,file,224,24323.0,24380.629464285714,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,file,224,13142.0,13154.767857142857,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,file,224,14641.5,14570.92857142857,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,file,224,14425.5,14394.125,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,file,224,11489.0,11910.25892857143,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,file,224,17715.5,17696.026785714286,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,file,224,8412.0,8446.732142857143,0.0,0.0,0.0,0.0,0.0
logit-lens,8,post_use,generic_code,file,224,12265.0,12400.214285714286,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,file,224,12490.5,14341.973214285714,0.0,0.0,0.0,0.0,0.0
logit-lens,10,post_use,generic_code,file,224,10689.5,11760.941964285714,0.0,0.0,0.0,0.0,0.0
logit-lens,11,post_use,generic_code,file,224,16698.5,17112.178571428572,0.0,0.0,0.0,0.0,0.0
logit-lens,12,post_use,generic_code,file,224,17213.0,17296.98214285714,0.0,0.0,0.0,0.0,0.0
logit-lens,13,post_use,generic_code,file,224,20774.5,20491.433035714286,0.0,0.0,0.0,0.0,0.0
logit-lens,14,post_use,generic_code,file,224,10399.0,10577.58482142857,0.0,0.0,0.0,0.0,0.0
logit-lens,15,post_use,generic_code,file,224,7023.0,7340.147321428572,0.0,0.0,0.0,0.0,0.0
logit-lens,16,post_use,generic_code,file,224,4949.5,5107.901785714285,0.0,0.0,0.0,0.0,0.0
logit-lens,17,post_use,generic_code,file,224,5272.0,5359.816964285715,0.0,0.0,0.0,0.0,0.0
logit-lens,18,post_use,generic_code,file,224,2643.0,2842.7410714285716,0.0,0.0,0.0,0.0,0.0
logit-lens,19,post_use,generic_code,file,224,1981.5,2003.3348214285713,0.0,0.0,0.0,0.0,0.0
logit-lens,20,post_use,generic_code,file,224,1385.0,1437.9955357142858,0.0,0.0,0.0,0.0,0.0
logit-lens,21,post_use,generic_code,file,224,685.0,691.4196428571429,0.0,0.0,0.0,0.0,0.0
logit-lens,22,post_use,generic_code,file,224,448.5,453.40625,0.0,0.0,0.0,0.0,0.0
logit-lens,0,post_use,generic_code,import,224,4006.5,4001.5803571428573,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,import,224,4179.5,4197.089285714285,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,import,224,4355.5,4376.017857142857,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,import,224,12713.5,12663.1875,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,import,224,16640.0,16421.48660714286,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,import,224,8343.0,8363.839285714286,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,import,224,5111.5,5105.897321428572,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,import,224,12603.5,12547.138392857143,0.0,0.0,0.0,0.0,0.0
logit-lens,8,post_use,generic_code,import,224,11107.0,11167.85267857143,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,import,224,11128.5,11259.276785714286,0.0,0.0,0.0,0.0,0.0
logit-lens,10,post_use,generic_code,import,224,2193.5,2488.9151785714284,0.0,0.0,0.0,0.0,0.0
logit-lens,11,post_use,generic_code,import,224,2373.0,2493.4464285714284,0.0,0.0,0.0,0.0,0.0
logit-lens,12,post_use,generic_code,import,224,524.5,552.6071428571429,0.0,0.0,0.0,0.0,0.0
logit-lens,13,post_use,generic_code,import,224,303.0,336.86607142857144,0.0,0.0,0.0,0.0,0.0
logit-lens,14,post_use,generic_code,import,224,216.5,230.50446428571428,0.0,0.0,0.0,0.0,0.06696428571428571
logit-lens,15,post_use,generic_code,import,224,55.5,57.549107142857146,0.0,0.0,0.0,0.44642857142857145,0.9732142857142857
logit-lens,16,post_use,generic_code,import,224,61.5,64.33035714285714,0.0,0.0,0.0,0.2544642857142857,0.9107142857142857
logit-lens,17,post_use,generic_code,import,224,90.0,90.68303571428571,0.0,0.0,0.0,0.10714285714285714,0.6919642857142857
logit-lens,18,post_use,generic_code,import,224,127.0,134.51785714285714,0.0,0.0,0.0,0.0,0.20535714285714285
logit-lens,19,post_use,generic_code,import,224,195.0,222.18303571428572,0.0,0.0,0.0,0.0,0.0
logit-lens,20,post_use,generic_code,import,224,108.5,122.19196428571429,0.0,0.0,0.0,0.0,0.39732142857142855
logit-lens,21,post_use,generic_code,import,224,112.5,135.28125,0.0,0.0,0.0,0.0,0.35714285714285715
logit-lens,22,post_use,generic_code,import,224,145.5,155.47321428571428,0.0,0.0,0.0,0.0,0.13839285714285715
logit-lens,0,post_use,generic_code,index,224,3344.0,3335.683035714286,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,index,224,4733.0,4692.183035714285,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,index,224,2370.5,2406.4375,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,index,224,6632.5,6657.348214285715,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,index,224,5472.5,5506.066964285715,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,index,224,2194.5,2316.2901785714284,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,index,224,5750.0,5738.513392857143,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,index,224,5144.5,5261.665178571428,0.0,0.0,0.0,0.0,0.0
logit-lens,8,post_use,generic_code,index,224,5417.5,5360.959821428572,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,index,224,9136.0,8715.55357142857,0.0,0.0,0.0,0.0,0.0
logit-lens,10,post_use,generic_code,index,224,3845.0,3524.3303571428573,0.0,0.0,0.0,0.0,0.0
logit-lens,11,post_use,generic_code,index,224,2082.0,1985.924107142857,0.0,0.0,0.0,0.0,0.0
logit-lens,12,post_use,generic_code,index,224,1540.5,1558.517857142857,0.0,0.0,0.0,0.0,0.0
logit-lens,13,post_use,generic_code,index,224,3247.5,3054.125,0.0,0.0,0.0,0.0,0.0
logit-lens,14,post_use,generic_code,index,224,2271.5,2154.6473214285716,0.0,0.0,0.0,0.0,0.0
logit-lens,15,post_use,generic_code,index,224,934.5,929.2991071428571,0.0,0.0,0.0,0.0,0.0
logit-lens,16,post_use,generic_code,index,224,993.5,971.6517857142857,0.0,0.0,0.0,0.0,0.0
logit-lens,17,post_use,generic_code,index,224,1294.5,1256.15625,0.0,0.0,0.0,0.0,0.0
logit-lens,18,post_use,generic_code,index,224,460.5,453.15625,0.0,0.0,0.0,0.0,0.0
logit-lens,19,post_use,generic_code,index,224,464.0,485.92410714285717,0.0,0.0,0.0,0.0,0.008928571428571428
logit-lens,20,post_use,generic_code,index,224,576.0,597.5,0.0,0.0,0.0,0.013392857142857142,0.05357142857142857
logit-lens,21,post_use,generic_code,index,224,699.5,711.2321428571429,0.0,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857
logit-lens,22,post_use,generic_code,index,224,557.0,566.6339285714286,0.0,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857
logit-lens,0,post_use,generic_code,number,224,2178.5,2175.75,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,number,224,2272.5,2250.245535714286,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,number,224,1206.5,1209.5089285714287,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,number,224,2950.5,3017.0223214285716,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,number,224,2187.5,2352.5089285714284,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,number,224,3561.0,3673.125,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,number,224,1149.5,1283.3973214285713,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,number,224,1101.5,1159.142857142857,0.0,0.0,0.0,0.0,0.0
logit-lens,8,post_use,generic_code,number,224,330.5,359.54017857142856,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,number,224,277.0,298.22767857142856,0.0,0.0,0.0,0.0,0.0
logit-lens,10,post_use,generic_code,number,224,245.5,260.85267857142856,0.0,0.0,0.0,0.0,0.008928571428571428
logit-lens,11,post_use,generic_code,number,224,57.0,61.6875,0.0,0.0,0.0,0.18303571428571427,0.9464285714285714
logit-lens,12,post_use,generic_code,number,224,38.0,42.214285714285715,0.0,0.0,0.0,0.7544642857142857,1.0
logit-lens,13,post_use,generic_code,number,224,29.0,31.111607142857142,0.0,0.0,0.0,0.9419642857142857,1.0
logit-lens,14,post_use,generic_code,number,224,22.0,23.691964285714285,0.0,0.0,0.0,1.0,1.0
logit-lens,15,post_use,generic_code,number,224,30.0,35.142857142857146,0.0,0.0,0.0,0.8392857142857143,1.0
logit-lens,16,post_use,generic_code,number,224,41.0,43.6875,0.0,0.0,0.0,0.7767857142857143,1.0
logit-lens,17,post_use,generic_code,number,224,39.5,42.388392857142854,0.0,0.0,0.0,0.8169642857142857,0.9910714285714286
logit-lens,18,post_use,generic_code,number,224,38.5,43.19642857142857,0.0,0.0,0.0,0.7633928571428571,1.0
logit-lens,19,post_use,generic_code,number,224,71.5,79.90178571428571,0.0,0.0,0.0,0.05357142857142857,0.8392857142857143
logit-lens,20,post_use,generic_code,number,224,136.0,149.54464285714286,0.0,0.0,0.0,0.0,0.03125
logit-lens,21,post_use,generic_code,number,224,178.5,188.23660714285714,0.0,0.0,0.0,0.0,0.0
logit-lens,22,post_use,generic_code,number,224,171.0,177.25892857142858,0.0,0.0,0.0,0.0,0.0
logit-lens,0,post_use,generic_code,path,224,9892.0,9950.785714285714,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,path,224,2046.0,2042.1830357142858,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,path,224,5966.5,5897.808035714285,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,path,224,1857.0,1819.4910714285713,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,path,224,610.0,623.2678571428571,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,path,224,791.0,785.5446428571429,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,path,224,1223.0,1200.955357142857,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,path,224,2147.0,2151.776785714286,0.0,0.0,0.0,0.0,0.0
logit-lens,8,post_use,generic_code,path,224,1028.0,1038.5714285714287,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,path,224,1048.5,1074.5982142857142,0.0,0.0,0.0,0.0,0.0
logit-lens,10,post_use,generic_code,path,224,1048.0,1117.799107142857,0.0,0.0,0.0,0.0,0.0
logit-lens,11,post_use,generic_code,path,224,713.5,780.125,0.0,0.0,0.0,0.0,0.0
logit-lens,12,post_use,generic_code,path,224,1455.0,1467.9776785714287,0.0,0.0,0.0,0.0,0.0
logit-lens,13,post_use,generic_code,path,224,981.5,1027.125,0.0,0.0,0.0,0.0,0.0
logit-lens,14,post_use,generic_code,path,224,2270.0,2300.191964285714,0.0,0.0,0.0,0.0,0.0
logit-lens,15,post_use,generic_code,path,224,1479.5,1507.0982142857142,0.0,0.0,0.0,0.0,0.0
logit-lens,16,post_use,generic_code,path,224,843.0,844.8928571428571,0.0,0.0,0.0,0.0,0.0
logit-lens,17,post_use,generic_code,path,224,952.5,951.7366071428571,0.0,0.0,0.0,0.0,0.0
logit-lens,18,post_use,generic_code,path,224,706.5,719.5625,0.0,0.0,0.0,0.0,0.0
logit-lens,19,post_use,generic_code,path,224,860.5,873.4910714285714,0.0,0.0,0.0,0.0,0.0
logit-lens,20,post_use,generic_code,path,224,1050.0,1030.2232142857142,0.0,0.0,0.0,0.0,0.0
logit-lens,21,post_use,generic_code,path,224,692.5,713.2723214285714,0.0,0.0,0.0,0.0,0.0
logit-lens,22,post_use,generic_code,path,224,578.5,578.84375,0.0,0.0,0.0,0.0,0.0
logit-lens,0,post_use,generic_code,print,224,22973.0,22947.160714285714,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,print,224,17228.5,17067.495535714286,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,print,224,19666.0,19494.678571428572,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,print,224,24639.0,24716.84375,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,print,224,23717.0,23823.901785714286,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,print,224,14805.0,15565.20982142857,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,print,224,9562.0,10146.169642857143,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,print,224,8340.0,8486.45982142857,0.0,0.0,0.0,0.0,0.0
logit-lens,8,post_use,generic_code,print,224,5068.5,5100.75,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,print,224,3784.0,3938.285714285714,0.0,0.0,0.0,0.0,0.0
logit-lens,10,post_use,generic_code,print,224,5182.5,5405.508928571428,0.0,0.0,0.0,0.0,0.0
logit-lens,11,post_use,generic_code,print,224,3099.0,3022.8839285714284,0.0,0.0,0.0,0.0,0.0
logit-lens,12,post_use,generic_code,print,224,922.0,934.1785714285714,0.0,0.0,0.0,0.0,0.0
logit-lens,13,post_use,generic_code,print,224,705.0,704.5758928571429,0.0,0.0,0.0,0.0,0.0
logit-lens,14,post_use,generic_code,print,224,1165.0,1147.9017857142858,0.0,0.0,0.0,0.0,0.0
logit-lens,15,post_use,generic_code,print,224,414.5,425.6919642857143,0.0,0.0,0.0,0.0,0.0
logit-lens,16,post_use,generic_code,print,224,204.0,212.88392857142858,0.0,0.0,0.0,0.0,0.0
logit-lens,17,post_use,generic_code,print,224,109.0,115.48214285714286,0.0,0.0,0.0,0.0,0.41964285714285715
logit-lens,18,post_use,generic_code,print,224,40.0,45.486607142857146,0.0,0.0,0.0,0.625,1.0
logit-lens,19,post_use,generic_code,print,224,65.5,74.12946428571429,0.0,0.0,0.0,0.20089285714285715,0.8348214285714286
logit-lens,20,post_use,generic_code,print,224,62.0,66.42410714285714,0.0,0.0,0.0,0.19196428571428573,0.9330357142857143
logit-lens,21,post_use,generic_code,print,224,38.5,41.830357142857146,0.0,0.0,0.0,0.6473214285714286,1.0
logit-lens,22,post_use,generic_code,print,224,52.0,56.0625,0.0,0.0,0.0,0.4107142857142857,1.0
logit-lens,0,post_use,generic_code,range,224,553.5,565.5,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,range,224,526.0,558.5892857142857,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,range,224,3310.5,3322.339285714286,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,range,224,9990.5,10043.72767857143,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,range,224,9656.5,9861.67857142857,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,range,224,13429.0,13589.700892857143,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,range,224,7610.0,7909.294642857143,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,range,224,1916.0,2051.7053571428573,0.0,0.0,0.0,0.0,0.0
logit-lens,8,post_use,generic_code,range,224,4926.5,5008.25,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,range,224,4555.5,4854.285714285715,0.0,0.0,0.0,0.0,0.0
logit-lens,10,post_use,generic_code,range,224,2100.5,2333.7633928571427,0.0,0.0,0.0,0.0,0.0
logit-lens,11,post_use,generic_code,range,224,899.5,1024.09375,0.0,0.0,0.0,0.0,0.0
logit-lens,12,post_use,generic_code,range,224,1932.0,1889.5535714285713,0.0,0.0,0.0,0.0,0.0
logit-lens,13,post_use,generic_code,range,224,2398.5,2425.0714285714284,0.0,0.0,0.0,0.0,0.0
logit-lens,14,post_use,generic_code,range,224,1918.0,1864.424107142857,0.0,0.0,0.0,0.0,0.0
logit-lens,15,post_use,generic_code,range,224,1377.5,1446.3660714285713,0.0,0.0,0.0,0.0,0.0
logit-lens,16,post_use,generic_code,range,224,733.5,827.9196428571429,0.0,0.0,0.0,0.0,0.0
logit-lens,17,post_use,generic_code,range,224,520.0,521.7991071428571,0.0,0.0,0.0,0.0,0.0
logit-lens,18,post_use,generic_code,range,224,222.5,236.22767857142858,0.0,0.0,0.0,0.0,0.004464285714285714
logit-lens,19,post_use,generic_code,range,224,517.5,522.4375,0.0,0.0,0.0,0.0,0.0
logit-lens,20,post_use,generic_code,range,224,618.0,681.4955357142857,0.0,0.0,0.0,0.0,0.0
logit-lens,21,post_use,generic_code,range,224,606.5,643.6428571428571,0.0,0.0,0.0,0.0,0.0
logit-lens,22,post_use,generic_code,range,224,381.5,382.9419642857143,0.0,0.0,0.0,0.0,0.0
logit-lens,0,post_use,generic_code,result,224,931.0,916.4196428571429,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,result,224,281.0,286.97767857142856,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,result,224,898.0,901.1607142857143,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,result,224,2552.0,2548.839285714286,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,result,224,2730.5,2744.2366071428573,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,result,224,2253.5,2275.9464285714284,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,result,224,1118.0,1242.65625,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,result,224,258.0,252.84375,0.0,0.0,0.0,0.0,0.022321428571428572
logit-lens,8,post_use,generic_code,result,224,246.5,264.3080357142857,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,result,224,224.0,235.87053571428572,0.0,0.0,0.0,0.0,0.008928571428571428
logit-lens,10,post_use,generic_code,result,224,287.0,323.75892857142856,0.0,0.0,0.0,0.0,0.08482142857142858
logit-lens,11,post_use,generic_code,result,224,329.0,352.75892857142856,0.0,0.0,0.0,0.03571428571428571,0.1875
logit-lens,12,post_use,generic_code,result,224,178.5,206.8125,0.0,0.0,0.0,0.09375,0.22767857142857142
logit-lens,13,post_use,generic_code,result,224,148.5,167.84821428571428,0.0,0.0,0.0,0.10714285714285714,0.23214285714285715
logit-lens,14,post_use,generic_code,result,224,45.0,48.3125,0.0,0.0,0.0,0.5401785714285714,0.9955357142857143
logit-lens,15,post_use,generic_code,result,224,66.0,70.01339285714286,0.0,0.0,0.0,0.30357142857142855,0.8080357142857143
logit-lens,16,post_use,generic_code,result,224,175.0,169.22767857142858,0.0,0.0,0.0,0.017857142857142856,0.2544642857142857
logit-lens,17,post_use,generic_code,result,224,180.0,180.34821428571428,0.0,0.0,0.0,0.0,0.09821428571428571
logit-lens,18,post_use,generic_code,result,224,76.0,73.32142857142857,0.0,0.0,0.0,0.12053571428571429,0.9017857142857143
logit-lens,19,post_use,generic_code,result,224,195.0,182.37053571428572,0.0,0.0,0.0,0.05357142857142857,0.15178571428571427
logit-lens,20,post_use,generic_code,result,224,219.0,208.37946428571428,0.0,0.0,0.0,0.0,0.05357142857142857
logit-lens,21,post_use,generic_code,result,224,159.5,161.9375,0.0,0.0,0.0,0.0,0.03571428571428571
logit-lens,22,post_use,generic_code,result,224,140.0,143.25,0.0,0.0,0.0,0.0,0.09375
logit-lens,0,post_use,generic_code,return,224,5667.0,5671.991071428572,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,return,224,4047.0,4069.0178571428573,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,return,224,3743.5,3752.78125,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,return,224,3898.0,3879.9553571428573,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,return,224,12071.0,12092.8125,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,return,224,15780.5,15772.44642857143,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,return,224,21006.5,20892.147321428572,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,return,224,13007.5,13031.375,0.0,0.0,0.0,0.0,0.0
logit-lens,8,post_use,generic_code,return,224,5861.0,5839.861607142857,0.0,0.0,0.0,0.0,0.0
logit-lens,9,post_use,generic_code,return,224,5464.5,5303.5,0.0,0.0,0.0,0.0,0.0
logit-lens,10,post_use,generic_code,return,224,5395.0,5848.553571428572,0.0,0.0,0.0,0.0,0.0
logit-lens,11,post_use,generic_code,return,224,4472.0,4606.209821428572,0.0,0.0,0.0,0.0,0.0
logit-lens,12,post_use,generic_code,return,224,1841.5,1907.2857142857142,0.0,0.0,0.0,0.0,0.0
logit-lens,13,post_use,generic_code,return,224,346.5,382.45089285714283,0.0,0.0,0.0,0.0,0.0
logit-lens,14,post_use,generic_code,return,224,275.0,278.71875,0.0,0.0,0.0,0.0,0.0
logit-lens,15,post_use,generic_code,return,224,414.5,409.72767857142856,0.0,0.0,0.0,0.0,0.0
logit-lens,16,post_use,generic_code,return,224,595.5,568.3660714285714,0.0,0.0,0.0,0.0,0.0
logit-lens,17,post_use,generic_code,return,224,394.5,397.3794642857143,0.0,0.0,0.0,0.0,0.0
logit-lens,18,post_use,generic_code,return,224,122.0,128.51339285714286,0.0,0.0,0.0,0.0,0.14732142857142858
logit-lens,19,post_use,generic_code,return,224,130.0,130.51785714285714,0.0,0.0,0.0,0.0,0.17857142857142858
logit-lens,20,post_use,generic_code,return,224,100.0,108.05357142857143,0.0,0.0,0.0,0.008928571428571428,0.48660714285714285
logit-lens,21,post_use,generic_code,return,224,72.5,79.94642857142857,0.0,0.0,0.0,0.20982142857142858,0.7276785714285714
logit-lens,22,post_use,generic_code,return,224,97.0,104.77678571428571,0.0,0.0,0.0,0.03571428571428571,0.5267857142857143
logit-lens,0,post_use,generic_code,string,224,1591.0,1607.8794642857142,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,string,224,1445.0,1466.2589285714287,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,string,224,804.0,771.4821428571429,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,string,224,659.5,665.0982142857143,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,string,224,604.5,625.0133928571429,0.0,0.0,0.0,0.0,0.0
logit-lens,5,post_use,generic_code,string,224,1450.5,1502.0580357142858,0.0,0.0,0.0,0.0,0.0
logit-lens,6,post_use,generic_code,string,224,1029.0,1265.9955357142858,0.0,0.0,0.0,0.0,0.0
logit-lens,7,post_use,generic_code,string,224,61.0,73.46875,0.0,0.0,0.0,0.23660714285714285,0.8883928571428571
logit-lens,8,post_use,generic_code,string,224,30.0,36.455357142857146,0.0,0.0,0.0,0.875,0.9419642857142857
logit-lens,9,post_use,generic_code,string,224,102.0,146.26339285714286,0.0,0.0,0.0,0.15625,0.4955357142857143
logit-lens,10,post_use,generic_code,string,224,36.0,46.49107142857143,0.0,0.0,0.0,0.7098214285714286,0.9285714285714286
logit-lens,11,post_use,generic_code,string,224,17.0,21.071428571428573,0.0,0.008928571428571428,0.08035714285714286,0.9776785714285714,1.0
logit-lens,12,post_use,generic_code,string,224,18.0,21.964285714285715,0.0,0.0,0.004464285714285714,0.9955357142857143,1.0
logit-lens,13,post_use,generic_code,string,224,32.0,39.138392857142854,0.0,0.0,0.0,0.7767857142857143,0.9955357142857143
logit-lens,14,post_use,generic_code,string,224,46.0,51.40625,0.0,0.0,0.0,0.5669642857142857,0.9955357142857143
logit-lens,15,post_use,generic_code,string,224,17.0,18.96875,0.0,0.0,0.0,1.0,1.0
logit-lens,16,post_use,generic_code,string,224,9.0,9.236607142857142,0.0,0.0,0.7321428571428571,1.0,1.0
logit-lens,17,post_use,generic_code,string,224,12.0,12.691964285714286,0.0,0.0,0.03571428571428571,1.0,1.0
logit-lens,18,post_use,generic_code,string,224,10.0,9.763392857142858,0.0,0.0,0.47767857142857145,1.0,1.0
logit-lens,19,post_use,generic_code,string,224,21.0,19.790178571428573,0.0,0.0,0.0,1.0,1.0
logit-lens,20,post_use,generic_code,string,224,30.0,29.272321428571427,0.0,0.0,0.0,1.0,1.0
logit-lens,21,post_use,generic_code,string,224,32.0,33.03125,0.0,0.0,0.0,1.0,1.0
logit-lens,22,post_use,generic_code,string,224,26.0,25.691964285714285,0.0,0.0,0.0,1.0,1.0
logit-lens,0,post_use,generic_code,total,224,14823.0,14819.919642857143,0.0,0.0,0.0,0.0,0.0
logit-lens,1,post_use,generic_code,total,224,10639.0,10667.785714285714,0.0,0.0,0.0,0.0,0.0
logit-lens,2,post_use,generic_code,total,224,10449.0,10493.638392857143,0.0,0.0,0.0,0.0,0.0
logit-lens,3,post_use,generic_code,total,224,21781.0,21739.727678571428,0.0,0.0,0.0,0.0,0.0
logit-lens,4,post_use,generic_code,total,224,17679.0,17998.183035714286,0.0,0.0,0.0,0.0,0.0
