model,base_id,split,arm,layer,readout,family,pair_index,inner_word,outer_word,m_source,m_target,delta,reversal,n_seeds
deepseek-coder-6.7b,base_0020,test,ab,8,jlens,positional,5,second,first,-0.28124290704727173,-0.29598385095596313,-0.014740943908691406,0.0,1
deepseek-coder-6.7b,base_0020,test,ab,8,jlens,positional,6,new,original,0.03603595122694969,0.06036074087023735,0.02432478964328766,1.0,1
deepseek-coder-6.7b,base_0020,test,ab,8,jlens,action,7,replaced,kept,0.04496186226606369,0.03296681493520737,-0.011995047330856323,0.0,1
deepseek-coder-6.7b,base_0020,test,ab,8,jlens,action,8,changed,unchanged,0.04461466521024704,-0.08293154835700989,-0.12754622101783752,0.0,1
deepseek-coder-6.7b,base_0021,test,ab,8,jlens,scope,0,local,global,-0.007894683629274368,-0.004677698016166687,0.0032169856131076813,1.0,1
deepseek-coder-6.7b,base_0021,test,ab,8,jlens,scope,1,inner,outer,0.03258411958813667,0.011090395972132683,-0.02149372361600399,0.0,1
deepseek-coder-6.7b,base_0021,test,ab,8,jlens,scope,2,inside,outside,0.17261457443237305,0.1760721057653427,0.0034575313329696655,1.0,1
deepseek-coder-6.7b,base_0021,test,ab,8,jlens,scope,3,nested,module,-0.10010595619678497,0.06986919790506363,0.1699751615524292,1.0,1
deepseek-coder-6.7b,base_0021,test,ab,8,jlens,positional,4,later,earlier,0.016379529610276222,-0.025340765714645386,-0.04172029346227646,0.0,1
deepseek-coder-6.7b,base_0021,test,ab,8,jlens,positional,5,second,first,-0.32867342233657837,-0.3085372745990753,0.020136147737503052,1.0,1
deepseek-coder-6.7b,base_0021,test,ab,8,jlens,positional,6,new,original,0.07290253043174744,0.08596992492675781,0.013067394495010376,1.0,1
deepseek-coder-6.7b,base_0021,test,ab,8,jlens,action,7,replaced,kept,-0.022427013143897057,-0.04508152976632118,-0.022654516622424126,0.0,1
deepseek-coder-6.7b,base_0021,test,ab,8,jlens,action,8,changed,unchanged,0.0602354034781456,-0.029284007847309113,-0.08951941132545471,0.0,1
deepseek-coder-6.7b,base_0022,test,ab,8,jlens,scope,0,local,global,0.007794596254825592,-0.05325068533420563,-0.06104528158903122,0.0,1
deepseek-coder-6.7b,base_0022,test,ab,8,jlens,scope,1,inner,outer,0.002756994217634201,0.021008215844631195,0.018251221626996994,1.0,1
deepseek-coder-6.7b,base_0022,test,ab,8,jlens,scope,2,inside,outside,0.13186931610107422,0.16354021430015564,0.03167089819908142,1.0,1
deepseek-coder-6.7b,base_0022,test,ab,8,jlens,scope,3,nested,module,-0.010533362627029419,0.1192997395992279,0.12983310222625732,1.0,1
deepseek-coder-6.7b,base_0022,test,ab,8,jlens,positional,4,later,earlier,0.08600099384784698,0.0318022295832634,-0.05419876426458359,0.0,1
deepseek-coder-6.7b,base_0022,test,ab,8,jlens,positional,5,second,first,-0.3347260355949402,-0.31040534377098083,0.02432069182395935,1.0,1
deepseek-coder-6.7b,base_0022,test,ab,8,jlens,positional,6,new,original,0.023209622129797935,0.026123005896806717,0.0029133837670087814,1.0,1
deepseek-coder-6.7b,base_0022,test,ab,8,jlens,action,7,replaced,kept,0.007810860872268677,-0.02227412723004818,-0.030084988102316856,0.0,1
deepseek-coder-6.7b,base_0022,test,ab,8,jlens,action,8,changed,unchanged,0.08971918374300003,-0.010683625936508179,-0.10040280967950821,0.0,1
deepseek-coder-6.7b,base_0023,test,ab,8,jlens,scope,0,local,global,0.038980524986982346,-0.04356472194194794,-0.08254525065422058,0.0,1
deepseek-coder-6.7b,base_0023,test,ab,8,jlens,scope,1,inner,outer,-0.006347928196191788,-6.0966238379478455e-05,0.006286961957812309,1.0,1
deepseek-coder-6.7b,base_0023,test,ab,8,jlens,scope,2,inside,outside,0.13203714787960052,0.15878446400165558,0.026747316122055054,1.0,1
deepseek-coder-6.7b,base_0023,test,ab,8,jlens,scope,3,nested,module,-0.07943219691514969,0.08841864764690399,0.16785085201263428,1.0,1
deepseek-coder-6.7b,base_0023,test,ab,8,jlens,positional,4,later,earlier,0.049217626452445984,0.009242773056030273,-0.03997485339641571,0.0,1
deepseek-coder-6.7b,base_0023,test,ab,8,jlens,positional,5,second,first,-0.29592275619506836,-0.2694128453731537,0.026509910821914673,1.0,1
deepseek-coder-6.7b,base_0023,test,ab,8,jlens,positional,6,new,original,0.036993686109781265,0.006368156522512436,-0.03062552958726883,0.0,1
deepseek-coder-6.7b,base_0023,test,ab,8,jlens,action,7,replaced,kept,0.00257297046482563,-0.03495365381240845,-0.03752662241458893,0.0,1
deepseek-coder-6.7b,base_0023,test,ab,8,jlens,action,8,changed,unchanged,-0.010730860754847527,-0.08729022741317749,-0.07655936479568481,0.0,1
deepseek-coder-6.7b,base_0024,test,ab,8,jlens,scope,0,local,global,0.017866484820842743,-0.057456016540527344,-0.07532250136137009,0.0,1
deepseek-coder-6.7b,base_0024,test,ab,8,jlens,scope,1,inner,outer,-0.03424491733312607,-0.021867260336875916,0.012377656996250153,1.0,1
deepseek-coder-6.7b,base_0024,test,ab,8,jlens,scope,2,inside,outside,0.1392318159341812,0.16285620629787445,0.023624390363693237,1.0,1
deepseek-coder-6.7b,base_0024,test,ab,8,jlens,scope,3,nested,module,-0.11449074745178223,0.036583077162504196,0.15107382833957672,1.0,1
deepseek-coder-6.7b,base_0024,test,ab,8,jlens,positional,4,later,earlier,0.0329768992960453,-0.00418756902217865,-0.03716446831822395,0.0,1
deepseek-coder-6.7b,base_0024,test,ab,8,jlens,positional,5,second,first,-0.3135608732700348,-0.2749456465244293,0.03861522674560547,1.0,1
deepseek-coder-6.7b,base_0024,test,ab,8,jlens,positional,6,new,original,0.04145380109548569,0.03536929935216904,-0.00608450174331665,0.0,1
deepseek-coder-6.7b,base_0024,test,ab,8,jlens,action,7,replaced,kept,0.01883978769183159,-0.009577229619026184,-0.028417017310857773,0.0,1
deepseek-coder-6.7b,base_0024,test,ab,8,jlens,action,8,changed,unchanged,0.015716783702373505,-0.07142788916826248,-0.08714467287063599,0.0,1
deepseek-coder-6.7b,base_0025,test,ab,8,jlens,scope,0,local,global,-0.008764728903770447,-0.03984960913658142,-0.031084880232810974,0.0,1
deepseek-coder-6.7b,base_0025,test,ab,8,jlens,scope,1,inner,outer,-0.018914327025413513,0.0077322497963905334,0.026646576821804047,1.0,1
deepseek-coder-6.7b,base_0025,test,ab,8,jlens,scope,2,inside,outside,0.13459932804107666,0.16650325059890747,0.03190392255783081,1.0,1
deepseek-coder-6.7b,base_0025,test,ab,8,jlens,scope,3,nested,module,-0.008141282945871353,0.11210601031780243,0.12024728953838348,1.0,1
deepseek-coder-6.7b,base_0025,test,ab,8,jlens,positional,4,later,earlier,0.025220736861228943,0.0024674534797668457,-0.022753283381462097,0.0,1
deepseek-coder-6.7b,base_0025,test,ab,8,jlens,positional,5,second,first,-0.34562402963638306,-0.3160819113254547,0.029542118310928345,1.0,1
deepseek-coder-6.7b,base_0025,test,ab,8,jlens,positional,6,new,original,0.022581446915864944,0.04440232366323471,0.021820876747369766,1.0,1
deepseek-coder-6.7b,base_0025,test,ab,8,jlens,action,7,replaced,kept,-0.0009274501353502274,-0.0036971047520637512,-0.002769654616713524,0.0,1
deepseek-coder-6.7b,base_0025,test,ab,8,jlens,action,8,changed,unchanged,0.10632982105016708,-0.013220399618148804,-0.11955022066831589,0.0,1
deepseek-coder-6.7b,base_0026,calib,ab,8,jlens,scope,0,local,global,0.019032001495361328,-0.0529395192861557,-0.07197152078151703,0.0,1
deepseek-coder-6.7b,base_0026,calib,ab,8,jlens,scope,1,inner,outer,-0.04268312454223633,-0.02071632631123066,0.02196679823100567,1.0,1
deepseek-coder-6.7b,base_0026,calib,ab,8,jlens,scope,2,inside,outside,0.09141484647989273,0.10178863257169724,0.010373786091804504,1.0,1
deepseek-coder-6.7b,base_0026,calib,ab,8,jlens,scope,3,nested,module,-0.21179986000061035,-0.017181992530822754,0.1946178674697876,1.0,1
deepseek-coder-6.7b,base_0026,calib,ab,8,jlens,positional,4,later,earlier,0.12812812626361847,0.04410476237535477,-0.0840233638882637,0.0,1
deepseek-coder-6.7b,base_0026,calib,ab,8,jlens,positional,5,second,first,-0.27317655086517334,-0.2363414168357849,0.03683513402938843,1.0,1
deepseek-coder-6.7b,base_0026,calib,ab,8,jlens,positional,6,new,original,0.1127251610159874,0.08844798803329468,-0.02427717298269272,0.0,1
deepseek-coder-6.7b,base_0026,calib,ab,8,jlens,action,7,replaced,kept,-0.011650417000055313,0.007050219923257828,0.01870063692331314,1.0,1
deepseek-coder-6.7b,base_0026,calib,ab,8,jlens,action,8,changed,unchanged,0.04270784184336662,-0.055199991911649704,-0.09790783375501633,0.0,1
deepseek-coder-6.7b,base_0027,test,ab,8,jlens,scope,0,local,global,-0.02774474024772644,-0.03811967372894287,-0.01037493348121643,0.0,1
deepseek-coder-6.7b,base_0027,test,ab,8,jlens,scope,1,inner,outer,-0.036366596817970276,0.007616668939590454,0.04398326575756073,1.0,1
deepseek-coder-6.7b,base_0027,test,ab,8,jlens,scope,2,inside,outside,0.18504555523395538,0.21763035655021667,0.03258480131626129,1.0,1
deepseek-coder-6.7b,base_0027,test,ab,8,jlens,scope,3,nested,module,-0.136064812541008,-0.03364931046962738,0.10241550207138062,1.0,1
deepseek-coder-6.7b,base_0027,test,ab,8,jlens,positional,4,later,earlier,0.009961351752281189,0.0073226019740104675,-0.0026387497782707214,0.0,1
deepseek-coder-6.7b,base_0027,test,ab,8,jlens,positional,5,second,first,-0.3064531087875366,-0.301297128200531,0.005155980587005615,1.0,1
deepseek-coder-6.7b,base_0027,test,ab,8,jlens,positional,6,new,original,0.05272567272186279,0.03678452968597412,-0.015941143035888672,0.0,1
deepseek-coder-6.7b,base_0027,test,ab,8,jlens,action,7,replaced,kept,0.0656668022274971,0.03251546621322632,-0.03315133601427078,0.0,1
deepseek-coder-6.7b,base_0027,test,ab,8,jlens,action,8,changed,unchanged,0.04937504231929779,-0.0803300142288208,-0.1297050565481186,0.0,1
deepseek-coder-6.7b,base_0028,test,ab,8,jlens,scope,0,local,global,0.037345901131629944,-0.008676975965499878,-0.04602287709712982,0.0,1
deepseek-coder-6.7b,base_0028,test,ab,8,jlens,scope,1,inner,outer,0.034648597240448,0.016111597418785095,-0.018536999821662903,0.0,1
deepseek-coder-6.7b,base_0028,test,ab,8,jlens,scope,2,inside,outside,0.17608870565891266,0.1353924423456192,-0.04069626331329346,0.0,1
deepseek-coder-6.7b,base_0028,test,ab,8,jlens,scope,3,nested,module,-0.09666639566421509,0.03460635989904404,0.13127276301383972,1.0,1
deepseek-coder-6.7b,base_0028,test,ab,8,jlens,positional,4,later,earlier,-0.045448873192071915,-0.04998131841421127,-0.0045324452221393585,0.0,1
deepseek-coder-6.7b,base_0028,test,ab,8,jlens,positional,5,second,first,-0.3620525300502777,-0.29979225993156433,0.06226027011871338,1.0,1
deepseek-coder-6.7b,base_0028,test,ab,8,jlens,positional,6,new,original,0.07920569181442261,0.09269268810749054,0.013486996293067932,1.0,1
deepseek-coder-6.7b,base_0028,test,ab,8,jlens,action,7,replaced,kept,0.03518776595592499,-0.012869682163000107,-0.048057448118925095,0.0,1
deepseek-coder-6.7b,base_0028,test,ab,8,jlens,action,8,changed,unchanged,0.11137095093727112,0.031139038503170013,-0.0802319124341011,0.0,1
deepseek-coder-6.7b,base_0029,calib,ab,8,jlens,scope,0,local,global,0.006549343466758728,-0.037798136472702026,-0.044347479939460754,0.0,1
deepseek-coder-6.7b,base_0029,calib,ab,8,jlens,scope,1,inner,outer,0.051359113305807114,0.010587740689516068,-0.040771372616291046,0.0,1
deepseek-coder-6.7b,base_0029,calib,ab,8,jlens,scope,2,inside,outside,0.1424744576215744,0.162042498588562,0.01956804096698761,1.0,1
deepseek-coder-6.7b,base_0029,calib,ab,8,jlens,scope,3,nested,module,-0.011714279651641846,0.09701386094093323,0.10872814059257507,1.0,1
deepseek-coder-6.7b,base_0029,calib,ab,8,jlens,positional,4,later,earlier,0.0700022280216217,0.02246231958270073,-0.047539908438920975,0.0,1
deepseek-coder-6.7b,base_0029,calib,ab,8,jlens,positional,5,second,first,-0.32820096611976624,-0.30780228972435,0.02039867639541626,1.0,1
deepseek-coder-6.7b,base_0029,calib,ab,8,jlens,positional,6,new,original,0.035214029252529144,0.04843023791909218,0.013216208666563034,1.0,1
deepseek-coder-6.7b,base_0029,calib,ab,8,jlens,action,7,replaced,kept,0.053217507898807526,-0.0006565973162651062,-0.05387410521507263,0.0,1
deepseek-coder-6.7b,base_0029,calib,ab,8,jlens,action,8,changed,unchanged,0.06857606023550034,-0.013703059405088425,-0.08227911591529846,0.0,1
deepseek-coder-6.7b,base_0030,test,ab,8,jlens,scope,0,local,global,0.01823371648788452,-0.06666436791419983,-0.08489808440208435,0.0,1
deepseek-coder-6.7b,base_0030,test,ab,8,jlens,scope,1,inner,outer,-0.0255918949842453,-0.016498655080795288,0.009093239903450012,1.0,1
deepseek-coder-6.7b,base_0030,test,ab,8,jlens,scope,2,inside,outside,0.2007824331521988,0.16852858662605286,-0.032253846526145935,0.0,1
deepseek-coder-6.7b,base_0030,test,ab,8,jlens,scope,3,nested,module,-0.061389412730932236,0.044867273420095444,0.10625668615102768,1.0,1
deepseek-coder-6.7b,base_0030,test,ab,8,jlens,positional,4,later,earlier,0.02098850905895233,0.0013992935419082642,-0.019589215517044067,0.0,1
deepseek-coder-6.7b,base_0030,test,ab,8,jlens,positional,5,second,first,-0.36161866784095764,-0.2808394730091095,0.08077919483184814,1.0,1
deepseek-coder-6.7b,base_0030,test,ab,8,jlens,positional,6,new,original,0.010669872164726257,0.022939786314964294,0.012269914150238037,1.0,1
deepseek-coder-6.7b,base_0030,test,ab,8,jlens,action,7,replaced,kept,0.071230947971344,-0.027915064245462418,-0.09914600849151611,0.0,1
deepseek-coder-6.7b,base_0030,test,ab,8,jlens,action,8,changed,unchanged,0.023083195090293884,-0.06955623626708984,-0.09263943135738373,0.0,1
deepseek-coder-6.7b,base_0031,calib,ab,8,jlens,scope,0,local,global,0.07086463272571564,-0.007847696542739868,-0.0787123292684555,0.0,1
deepseek-coder-6.7b,base_0031,calib,ab,8,jlens,scope,1,inner,outer,-0.02531716413795948,-0.02116445079445839,0.004152713343501091,1.0,1
deepseek-coder-6.7b,base_0031,calib,ab,8,jlens,scope,2,inside,outside,0.14361649751663208,0.16216692328453064,0.01855042576789856,1.0,1
deepseek-coder-6.7b,base_0031,calib,ab,8,jlens,scope,3,nested,module,-0.18968848884105682,-0.028749234974384308,0.16093924641609192,1.0,1
deepseek-coder-6.7b,base_0031,calib,ab,8,jlens,positional,4,later,earlier,0.05450300872325897,-0.004037640988826752,-0.058540649712085724,0.0,1
deepseek-coder-6.7b,base_0031,calib,ab,8,jlens,positional,5,second,first,-0.3378440737724304,-0.3352378010749817,0.0026062726974487305,1.0,1
deepseek-coder-6.7b,base_0031,calib,ab,8,jlens,positional,6,new,original,0.02953406609594822,0.0475345179438591,0.01800045184791088,1.0,1
deepseek-coder-6.7b,base_0031,calib,ab,8,jlens,action,7,replaced,kept,0.1261816918849945,0.08839157968759537,-0.03779011219739914,0.0,1
deepseek-coder-6.7b,base_0031,calib,ab,8,jlens,action,8,changed,unchanged,0.0345713347196579,-0.047340430319309235,-0.08191176503896713,0.0,1
deepseek-coder-6.7b,base_0032,test,ab,8,jlens,scope,0,local,global,0.05360982194542885,-0.03877837955951691,-0.09238819777965546,0.0,1
deepseek-coder-6.7b,base_0032,test,ab,8,jlens,scope,1,inner,outer,-0.03802080079913139,-0.0022000549361109734,0.035820744931697845,1.0,1
deepseek-coder-6.7b,base_0032,test,ab,8,jlens,scope,2,inside,outside,0.11484934389591217,0.1628778874874115,0.04802854359149933,1.0,1
deepseek-coder-6.7b,base_0032,test,ab,8,jlens,scope,3,nested,module,-0.025924280285835266,0.08126263320446014,0.10718691349029541,1.0,1
deepseek-coder-6.7b,base_0032,test,ab,8,jlens,positional,4,later,earlier,0.09025346487760544,0.05340811610221863,-0.03684534877538681,0.0,1
deepseek-coder-6.7b,base_0032,test,ab,8,jlens,positional,5,second,first,-0.33221879601478577,-0.3558756709098816,-0.023656874895095825,0.0,1
deepseek-coder-6.7b,base_0032,test,ab,8,jlens,positional,6,new,original,0.04207458347082138,0.03061337023973465,-0.011461213231086731,0.0,1
deepseek-coder-6.7b,base_0032,test,ab,8,jlens,action,7,replaced,kept,0.04691097512841225,0.007568309083580971,-0.03934266418218613,0.0,1
deepseek-coder-6.7b,base_0032,test,ab,8,jlens,action,8,changed,unchanged,0.06076807528734207,-0.0482107438147068,-0.10897882282733917,0.0,1
deepseek-coder-6.7b,base_0033,test,ab,8,jlens,scope,0,local,global,0.05445311963558197,-0.047924622893333435,-0.1023777425289154,0.0,1
deepseek-coder-6.7b,base_0033,test,ab,8,jlens,scope,1,inner,outer,-0.046000365167856216,-0.0036020129919052124,0.042398352175951004,1.0,1
deepseek-coder-6.7b,base_0033,test,ab,8,jlens,scope,2,inside,outside,0.10086947679519653,0.1650533825159073,0.06418390572071075,1.0,1
deepseek-coder-6.7b,base_0033,test,ab,8,jlens,scope,3,nested,module,-0.04684887081384659,0.09679765999317169,0.14364653825759888,1.0,1
deepseek-coder-6.7b,base_0033,test,ab,8,jlens,positional,4,later,earlier,0.09121650457382202,0.04053300619125366,-0.05068349838256836,0.0,1
deepseek-coder-6.7b,base_0033,test,ab,8,jlens,positional,5,second,first,-0.34994855523109436,-0.3584999740123749,-0.008551418781280518,0.0,1
deepseek-coder-6.7b,base_0033,test,ab,8,jlens,positional,6,new,original,0.030595844611525536,0.039446376264095306,0.00885053165256977,1.0,1
deepseek-coder-6.7b,base_0033,test,ab,8,jlens,action,7,replaced,kept,0.03247685357928276,0.0019069835543632507,-0.03056987002491951,0.0,1
deepseek-coder-6.7b,base_0033,test,ab,8,jlens,action,8,changed,unchanged,0.06502696871757507,-0.036118216812610626,-0.1011451855301857,0.0,1
deepseek-coder-6.7b,base_0034,calib,ab,8,jlens,scope,0,local,global,-0.014629602432250977,-0.04070688784122467,-0.026077285408973694,0.0,1
deepseek-coder-6.7b,base_0034,calib,ab,8,jlens,scope,1,inner,outer,-0.03414250165224075,0.005923081189393997,0.04006558284163475,1.0,1
deepseek-coder-6.7b,base_0034,calib,ab,8,jlens,scope,2,inside,outside,0.19082486629486084,0.21833066642284393,0.027505800127983093,1.0,1
deepseek-coder-6.7b,base_0034,calib,ab,8,jlens,scope,3,nested,module,-0.1807219386100769,-0.016637861728668213,0.1640840768814087,1.0,1
deepseek-coder-6.7b,base_0034,calib,ab,8,jlens,positional,4,later,earlier,0.039552539587020874,0.01637248694896698,-0.023180052638053894,0.0,1
deepseek-coder-6.7b,base_0034,calib,ab,8,jlens,positional,5,second,first,-0.32729557156562805,-0.29724112153053284,0.030054450035095215,1.0,1
deepseek-coder-6.7b,base_0034,calib,ab,8,jlens,positional,6,new,original,0.05858565866947174,0.05827420949935913,-0.00031144917011260986,0.0,1
deepseek-coder-6.7b,base_0034,calib,ab,8,jlens,action,7,replaced,kept,0.02963365986943245,0.019139032810926437,-0.010494627058506012,0.0,1
deepseek-coder-6.7b,base_0034,calib,ab,8,jlens,action,8,changed,unchanged,0.03990250825881958,-0.08896002173423767,-0.12886252999305725,0.0,1
deepseek-coder-6.7b,base_0035,test,ab,8,jlens,scope,0,local,global,-0.010130569338798523,-0.044661253690719604,-0.03453068435192108,0.0,1
deepseek-coder-6.7b,base_0035,test,ab,8,jlens,scope,1,inner,outer,-0.022342218086123466,0.0031562410295009613,0.025498459115624428,1.0,1
deepseek-coder-6.7b,base_0035,test,ab,8,jlens,scope,2,inside,outside,0.22564192116260529,0.21682873368263245,-0.00881318747997284,0.0,1
deepseek-coder-6.7b,base_0035,test,ab,8,jlens,scope,3,nested,module,-0.18407556414604187,-0.023784779012203217,0.16029077768325806,1.0,1
deepseek-coder-6.7b,base_0035,test,ab,8,jlens,positional,4,later,earlier,0.05002447962760925,0.009867653250694275,-0.04015682637691498,0.0,1
deepseek-coder-6.7b,base_0035,test,ab,8,jlens,positional,5,second,first,-0.2719106376171112,-0.29664891958236694,-0.024738281965255737,0.0,1
deepseek-coder-6.7b,base_0035,test,ab,8,jlens,positional,6,new,original,0.08406181633472443,0.05258913338184357,-0.03147268295288086,0.0,1
deepseek-coder-6.7b,base_0035,test,ab,8,jlens,action,7,replaced,kept,0.0841115415096283,0.03709821403026581,-0.04701332747936249,0.0,1
deepseek-coder-6.7b,base_0035,test,ab,8,jlens,action,8,changed,unchanged,-0.0010001957416534424,-0.08532857894897461,-0.08432838320732117,0.0,1
deepseek-coder-6.7b,base_0036,test,ab,8,jlens,scope,0,local,global,-0.03282921016216278,-0.053352370858192444,-0.020523160696029663,0.0,1
