base_id,split,arm,binding,site,variant,layer,rank,own_answer,installed_answer,clean_logit_diff,patched_logit_diff,delta_ld,clean_logit_diff_unbatched,clean_path_shift,flipped,says_installed,says_own,says_other,edit_fraction,edit_norm,state_norm,effective_rank,degenerate,gates_required,gate_override,gate_override_reason
base_0030,test,ba,source,use,random_rank,12,1,3,2,-4.0625,-4.0625,0.0,-4.0625,0.0,0,0,1,0,0.013716732595541365,0.4408721358582105,32.14119199214515,1,False,"H0,H1,H2,H3",False,
base_0030,test,ba,source,use,random_norm,12,1088,3,2,-4.0625,-3.65625,0.40625,-4.0625,0.0,0,0,1,0,0.44836312848096505,14.410925394705542,32.14119199214515,1088,False,"H0,H1,H2,H3",False,
base_0030,test,ba,source,use,noop,12,1,3,2,-4.0625,-4.0625,0.0,-4.0625,0.0,0,0,1,0,0.0,0.0,32.14119199214515,1,True,"H0,H1,H2,H3",False,
base_0030,test,ba,source,use,whole_state,12,3072,3,2,-4.0625,-2.28125,1.78125,-4.0625,0.0,0,0,1,0,0.7499628921487835,24.1047013035385,32.14119199214515,3072,False,"H0,H1,H2,H3",False,
base_0030,test,ba,target,use,das_binding,12,1,2,3,-0.78125,6.078125,6.859375,-0.796875,0.015625,1,1,0,0,0.4375616113441181,14.282415185869004,32.640923736421364,1,False,"H0,H1,H2,H3",False,
base_0030,test,ba,target,use,das_answer_control,12,1,2,3,-0.8125,1.0625,1.875,-0.796875,-0.015625,1,1,0,0,0.43756161134411814,14.282415185869006,32.640923736421364,1,False,"H0,H1,H2,H3",False,
base_0030,test,ba,target,use,mean_difference,12,1,2,3,-0.7968749403953552,1.0,1.7968749403953552,-0.796875,5.960464477539063e-08,1,1,0,0,0.6485832544445931,21.170356545045934,32.640923736421364,1,False,"H0,H1,H2,H3",False,
base_0030,test,ba,target,use,random_rank,12,1,2,3,-0.7968749403953552,-0.8124999403953552,-0.015625,-0.796875,5.960464477539063e-08,0,0,1,0,0.013506729754902035,0.44087213585821056,32.640923736421364,1,False,"H0,H1,H2,H3",False,
base_0030,test,ba,target,use,random_norm,12,1088,2,3,-0.8125,0.125,0.9375,-0.796875,-0.015625,1,1,0,0,0.4414986999471941,14.410925394705542,32.640923736421364,1088,False,"H0,H1,H2,H3",False,
base_0030,test,ba,target,use,noop,12,1,2,3,-0.78125,-0.78125,0.0,-0.796875,0.015625,0,0,1,0,0.0,0.0,32.640923736421364,1,True,"H0,H1,H2,H3",False,
base_0030,test,ba,target,use,whole_state,12,3072,2,3,-0.8124999403953552,1.0625,1.8749999403953552,-0.796875,-0.015624940395355225,1,1,0,0,0.7384809786079067,24.1047013035385,32.640923736421364,3072,False,"H0,H1,H2,H3",False,
base_0032,test,ab,source,use,das_binding,12,1,5,7,-2.28125,6.53125,8.8125,-2.28125,0.0,1,1,0,0,0.4684197874044637,15.176747024627032,32.39988453246629,1,False,"H0,H1,H2,H3",False,
base_0032,test,ab,source,use,das_answer_control,12,1,5,7,-2.28125,2.6875,4.96875,-2.28125,0.0,1,1,0,0,0.46841978740446366,15.17674702462703,32.39988453246629,1,False,"H0,H1,H2,H3",False,
base_0032,test,ab,source,use,mean_difference,12,1,5,7,-2.28125,-1.28125,1.0,-2.28125,0.0,0,0,1,0,0.6897710811779116,22.348503383998768,32.39988453246629,1,False,"H0,H1,H2,H3",False,
base_0032,test,ab,source,use,random_rank,12,1,5,7,-2.28125,-2.25,0.03125,-2.28125,0.0,0,0,1,0,0.016149527605768012,0.5232428296807603,32.39988453246629,1,False,"H0,H1,H2,H3",False,
base_0032,test,ab,source,use,random_norm,12,1728,5,7,-2.28125,-2.25,0.03125,-2.28125,0.0,0,0,1,0,0.5906513566981302,19.137035755963975,32.39988453246629,1728,False,"H0,H1,H2,H3",False,
base_0032,test,ab,source,use,noop,12,1,5,7,-2.28125,-2.28125,0.0,-2.28125,0.0,0,0,1,0,0.0,0.0,32.39988453246629,1,True,"H0,H1,H2,H3",False,
base_0032,test,ab,source,use,whole_state,12,3072,5,7,-2.28125,-0.0625,2.21875,-2.28125,0.0,0,0,1,0,0.7677500241619865,24.875012132646564,32.39988453246629,3072,False,"H0,H1,H2,H3",False,
base_0032,test,ab,target,use,das_binding,12,1,7,5,-1.03125,5.609375,6.640625,-0.9999999403953552,-0.031250059604644775,1,1,0,0,0.47918036853731777,15.176747024627032,31.672305505656567,1,False,"H0,H1,H2,H3",False,
base_0032,test,ab,target,use,das_answer_control,12,1,7,5,-1.03125,3.75,4.78125,-0.9999999403953552,-0.031250059604644775,1,1,0,0,0.4791803685373177,15.17674702462703,31.672305505656567,1,False,"H0,H1,H2,H3",False,
base_0032,test,ab,target,use,mean_difference,12,1,7,5,-1.03125,0.28125,1.3125,-0.9999999403953552,-0.031250059604644775,1,1,0,0,0.7056165639728185,22.348503383998768,31.672305505656567,1,False,"H0,H1,H2,H3",False,
base_0032,test,ab,target,use,random_rank,12,1,7,5,-1.03125,-1.0,0.03125,-0.9999999403953552,-0.031250059604644775,0,0,1,0,0.01652051599424333,0.5232428296807604,31.672305505656567,1,False,"H0,H1,H2,H3",False,
base_0032,test,ab,target,use,random_norm,12,1728,7,5,-1.03125,-0.21875,0.8125,-0.9999999403953552,-0.031250059604644775,0,0,1,0,0.6042198523421721,19.137035755963975,31.672305505656567,1728,False,"H0,H1,H2,H3",False,
base_0032,test,ab,target,use,noop,12,1,7,5,-1.03125,-1.03125,0.0,-0.9999999403953552,-0.031250059604644775,0,0,1,0,0.0,0.0,31.672305505656567,1,True,"H0,H1,H2,H3",False,
base_0032,test,ab,target,use,whole_state,12,3072,7,5,-1.03125,0.15625,1.1875,-0.9999999403953552,-0.031250059604644775,1,1,0,0,0.7853868461897721,24.875012132646564,31.672305505656567,3072,False,"H0,H1,H2,H3",False,
base_0032,test,ba,source,use,das_binding,12,1,7,5,-2.25,6.796875,9.046875,-2.25,0.0,1,1,0,0,0.46193640920495155,15.051326363256377,32.5831133102531,1,False,"H0,H1,H2,H3",False,
base_0032,test,ba,source,use,das_answer_control,12,1,7,5,-2.28125,-2.59375,-0.3125,-2.25,-0.03125,0,0,1,0,0.46193640920495144,15.051326363256374,32.5831133102531,1,False,"H0,H1,H2,H3",False,
base_0032,test,ba,source,use,mean_difference,12,1,7,5,-2.25,-1.125,1.125,-2.25,0.0,0,0,1,0,0.6783674917626995,22.10332485009622,32.5831133102531,1,False,"H0,H1,H2,H3",False,
base_0032,test,ba,source,use,random_rank,12,1,7,5,-2.28125,-2.28125,0.0,-2.25,-0.03125,0,0,1,0,0.016489108066004326,0.5372664764996272,32.5831133102531,1,False,"H0,H1,H2,H3",False,
base_0032,test,ba,source,use,random_norm,12,1728,7,5,-2.25,-2.0,0.25,-2.25,0.0,0,0,1,0,0.5837723789837805,19.021121571824533,32.5831133102531,1728,False,"H0,H1,H2,H3",False,
base_0032,test,ba,source,use,noop,12,1,7,5,-2.25,-2.25,0.0,-2.25,0.0,0,0,1,0,0.0,0.0,32.5831133102531,1,True,"H0,H1,H2,H3",False,
base_0032,test,ba,source,use,whole_state,12,3072,7,5,-2.28125,0.1875,2.46875,-2.25,-0.03125,1,1,0,0,0.7588489286624415,24.7256606279725,32.5831133102531,3072,False,"H0,H1,H2,H3",False,
base_0032,test,ba,target,use,das_binding,12,1,5,7,-0.78125,6.4375,7.21875,-0.78125,0.0,1,1,0,0,0.479640243381589,15.051326363256377,31.380449349163438,1,False,"H0,H1,H2,H3",False,
base_0032,test,ba,target,use,das_answer_control,12,1,5,7,-0.8125,3.9375,4.75,-0.78125,-0.03125,1,1,0,0,0.4796402433815889,15.051326363256374,31.380449349163438,1,False,"H0,H1,H2,H3",False,
base_0032,test,ba,target,use,mean_difference,12,1,5,7,-0.8124999403953552,0.40625,1.2187499403953552,-0.78125,-0.031249940395355225,1,1,0,0,0.7043661040081782,22.10332485009622,31.380449349163438,1,False,"H0,H1,H2,H3",False,
base_0032,test,ba,target,use,random_rank,12,1,5,7,-0.78125,-0.7812499403953552,5.960464477539063e-08,-0.78125,0.0,0,0,1,0,0.0171210574622938,0.5372664764996272,31.380449349163438,1,False,"H0,H1,H2,H3",False,
base_0032,test,ba,target,use,random_norm,12,1728,5,7,-0.8125,0.03125,0.84375,-0.78125,-0.03125,1,1,0,0,0.60614560869351,19.02112157182453,31.380449349163438,1728,False,"H0,H1,H2,H3",False,
base_0032,test,ba,target,use,noop,12,1,5,7,-0.78125,-0.78125,0.0,-0.78125,0.0,0,0,1,0,0.0,0.0,31.380449349163438,1,True,"H0,H1,H2,H3",False,
base_0032,test,ba,target,use,whole_state,12,3072,5,7,-0.78125,0.40625,1.1875,-0.78125,0.0,1,1,0,0,0.7879320131096738,24.7256606279725,31.380449349163438,3072,False,"H0,H1,H2,H3",False,
base_0033,test,ab,source,use,das_binding,12,1,6,4,-0.75,6.28125,7.03125,-0.75,0.0,1,1,0,0,0.44996837835248693,14.733821422690871,32.74412632424804,1,False,"H0,H1,H2,H3",False,
base_0033,test,ab,source,use,das_answer_control,12,1,6,4,-0.7812499403953552,1.65625,2.4374999403953552,-0.75,-0.031249940395355225,1,1,0,0,0.44996837835248676,14.733821422690864,32.74412632424804,1,False,"H0,H1,H2,H3",False,
base_0033,test,ab,source,use,mean_difference,12,1,6,4,-0.75,0.125,0.875,-0.75,0.0,1,1,0,0,0.6731050042597044,22.04023528896328,32.74412632424804,1,False,"H0,H1,H2,H3",False,
base_0033,test,ab,source,use,random_rank,12,1,6,4,-0.75,-0.75,0.0,-0.75,0.0,0,0,1,0,0.019521474980534085,0.6392136427982557,32.74412632424804,1,False,"H0,H1,H2,H3",False,
base_0033,test,ab,source,use,random_norm,12,1088,6,4,-0.75,-0.7812499403953552,-0.031249940395355225,-0.75,0.0,0,0,1,0,0.46692434628124857,15.28902977850014,32.74412632424804,1088,False,"H0,H1,H2,H3",False,
base_0033,test,ab,source,use,noop,12,1,6,4,-0.75,-0.75,0.0,-0.75,0.0,0,0,1,0,0.0,0.0,32.74412632424804,1,True,"H0,H1,H2,H3",False,
base_0033,test,ab,source,use,whole_state,12,3072,6,4,-0.75,0.7187499403953552,1.4687499403953552,-0.75,0.0,1,1,0,0,0.7726736885286866,25.300524864606,32.74412632424804,3072,False,"H0,H1,H2,H3",False,
base_0033,test,ab,target,use,das_binding,12,1,4,6,-0.34375,6.828125,7.171875,-0.34375,0.0,1,1,0,0,0.46810364256867976,14.733821422690871,31.475553879137223,1,False,"H0,H1,H2,H3",False,
base_0033,test,ab,target,use,das_answer_control,12,1,4,6,-0.3125,3.28125,3.59375,-0.34375,0.03125,1,1,0,0,0.46810364256867953,14.733821422690866,31.475553879137223,1,False,"H0,H1,H2,H3",False,
base_0033,test,ab,target,use,mean_difference,12,1,4,6,-0.34375,0.4375,0.78125,-0.34375,0.0,1,1,0,0,0.7002334374669128,22.04023528896328,31.475553879137223,1,False,"H0,H1,H2,H3",False,
base_0033,test,ab,target,use,random_rank,12,1,4,6,-0.34375,-0.3125,0.03125,-0.34375,0.0,0,0,1,0,0.020308257171669418,0.6392136427982557,31.475553879137223,1,False,"H0,H1,H2,H3",False,
base_0033,test,ab,target,use,random_norm,12,1088,4,6,-0.3125,-0.15625,0.15625,-0.34375,0.03125,0,0,1,0,0.4857429939821992,15.28902977850014,31.475553879137223,1088,False,"H0,H1,H2,H3",False,
base_0033,test,ab,target,use,noop,12,1,4,6,-0.34375,-0.34375,0.0,-0.34375,0.0,0,0,1,0,0.0,0.0,31.475553879137223,1,True,"H0,H1,H2,H3",False,
base_0033,test,ab,target,use,whole_state,12,3072,4,6,-0.34375,0.28125,0.625,-0.34375,0.0,1,1,0,0,0.803815080165303,25.300524864606,31.475553879137223,3072,False,"H0,H1,H2,H3",False,
base_0033,test,ba,source,use,das_binding,12,1,4,6,-0.5625,6.765625,7.328125,-0.5625,0.0,1,1,0,0,0.45974352331362206,15.07474579070952,32.7894685324931,1,False,"H0,H1,H2,H3",False,
base_0033,test,ba,source,use,das_answer_control,12,1,4,6,-0.5624999403953552,-1.9375001192092896,-1.3750001788139343,-0.5625,5.960464477539063e-08,0,0,1,0,0.45974352331362195,15.074745790709516,32.7894685324931,1,False,"H0,H1,H2,H3",False,
base_0033,test,ba,source,use,mean_difference,12,1,4,6,-0.5625,0.4375,1.0,-0.5625,0.0,1,1,0,0,0.6788760580245675,22.25998514205952,32.7894685324931,1,False,"H0,H1,H2,H3",False,
base_0033,test,ba,source,use,random_rank,12,1,4,6,-0.5625,-0.53125,0.03125,-0.5625,0.0,0,0,1,0,0.020180062740982867,0.6616935322291942,32.7894685324931,1,False,"H0,H1,H2,H3",False,
base_0033,test,ba,source,use,random_norm,12,1152,4,6,-0.5624999403953552,-0.46875,0.09374994039535522,-0.5625,5.960464477539063e-08,0,0,1,0,0.4638769320913149,15.21027806775761,32.7894685324931,1152,False,"H0,H1,H2,H3",False,
base_0033,test,ba,source,use,noop,12,1,4,6,-0.5625,-0.5625,0.0,-0.5625,0.0,0,0,1,0,0.0,0.0,32.7894685324931,1,True,"H0,H1,H2,H3",False,
base_0033,test,ba,source,use,whole_state,12,3072,4,6,-0.5625,1.1875,1.75,-0.5625,0.0,1,1,0,0,0.7707510867832406,25.27251850646393,32.7894685324931,3072,False,"H0,H1,H2,H3",False,
base_0033,test,ba,target,use,das_binding,12,1,6,4,-0.9375,5.796875,6.734375,-0.9374999403953552,-5.960464477539063e-08,1,1,0,0,0.47447170630489677,15.07474579070952,31.77164326216419,1,False,"H0,H1,H2,H3",False,
base_0033,test,ba,target,use,das_answer_control,12,1,6,4,-0.9375000596046448,0.65625,1.5937500596046448,-0.9374999403953552,-1.1920928955078125e-07,1,1,0,0,0.4744717063048967,15.074745790709517,31.77164326216419,1,False,"H0,H1,H2,H3",False,
base_0033,test,ba,target,use,mean_difference,12,1,6,4,-0.9375,0.1875,1.125,-0.9374999403953552,-5.960464477539063e-08,1,1,0,0,0.7006242943866932,22.25998514205952,31.77164326216419,1,False,"H0,H1,H2,H3",False,
base_0033,test,ba,target,use,random_rank,12,1,6,4,-0.9375,-0.9375,0.0,-0.9374999403953552,-5.960464477539063e-08,0,0,1,0,0.020826544184989745,0.6616935322291942,31.77164326216419,1,False,"H0,H1,H2,H3",False,
base_0033,test,ba,target,use,random_norm,12,1152,6,4,-0.9375,-0.5,0.4375,-0.9374999403953552,-5.960464477539063e-08,0,0,1,0,0.47873753152299275,15.21027806775761,31.77164326216419,1152,False,"H0,H1,H2,H3",False,
base_0033,test,ba,target,use,noop,12,1,6,4,-0.9375,-0.9375,0.0,-0.9374999403953552,-5.960464477539063e-08,0,0,1,0,0.0,0.0,31.77164326216419,1,True,"H0,H1,H2,H3",False,
base_0033,test,ba,target,use,whole_state,12,3072,6,4,-0.9375,0.0,0.9375,-0.9374999403953552,-5.960464477539063e-08,0,1,0,0,0.7954425994880833,25.27251850646393,31.77164326216419,3072,False,"H0,H1,H2,H3",False,
base_0035,test,ab,source,use,das_binding,12,1,7,4,-2.0,5.15625,7.15625,-2.0,0.0,1,1,0,0,0.47367334654489374,15.20130729547639,32.09238477604659,1,False,"H0,H1,H2,H3",False,
base_0035,test,ab,source,use,das_answer_control,12,1,7,4,-2.03125,2.4375,4.46875,-2.0,-0.03125,1,1,0,0,0.4736733465448937,15.201307295476388,32.09238477604659,1,False,"H0,H1,H2,H3",False,
base_0035,test,ab,source,use,mean_difference,12,1,7,4,-2.03125,-1.5625,0.46875,-2.0,-0.03125,0,0,1,0,0.707494941732842,22.70519989719703,32.09238477604659,1,False,"H0,H1,H2,H3",False,
base_0035,test,ab,source,use,random_rank,12,1,7,4,-2.03125,-2.0,0.03125,-2.0,-0.03125,0,0,1,0,0.017091824746200197,0.5485174162798117,32.09238477604659,1,False,"H0,H1,H2,H3",False,
base_0035,test,ab,source,use,random_norm,12,1152,7,4,-1.9999998807907104,-1.9687501192092896,0.0312497615814209,-2.0,1.1920928955078125e-07,0,0,1,0,0.47371160017557673,15.20253494571135,32.09238477604659,1152,False,"H0,H1,H2,H3",False,
base_0035,test,ab,source,use,noop,12,1,7,4,-2.0,-2.0,0.0,-2.0,0.0,0,0,1,0,0.0,0.0,32.09238477604659,1,True,"H0,H1,H2,H3",False,
base_0035,test,ab,source,use,whole_state,12,3072,7,4,-2.0,-0.84375,1.15625,-2.0,0.0,0,0,1,0,0.7757695173989553,24.896293849895244,32.09238477604659,3072,False,"H0,H1,H2,H3",False,
base_0035,test,ab,target,use,das_binding,12,1,4,7,-0.53125,6.3125,6.84375,-0.5625,0.03125,1,1,0,0,0.47583628001623546,15.20130729547639,31.94650751505901,1,False,"H0,H1,H2,H3",False,
base_0035,test,ab,target,use,das_answer_control,12,1,4,7,-0.5312499403953552,3.96875,4.499999940395355,-0.5625,0.031250059604644775,1,1,0,0,0.47583628001623535,15.201307295476386,31.94650751505901,1,False,"H0,H1,H2,H3",False,
base_0035,test,ab,target,use,mean_difference,12,1,4,7,-0.5625000596046448,0.4375,1.0000000596046448,-0.5625,-5.960464477539063e-08,1,1,0,0,0.7107255741959964,22.70519989719703,31.94650751505901,1,False,"H0,H1,H2,H3",False,
base_0035,test,ab,target,use,random_rank,12,1,4,7,-0.5625000596046448,-0.5625,5.960464477539063e-08,-0.5625,-5.960464477539063e-08,0,0,1,0,0.017169871104728753,0.5485174162798117,31.94650751505901,1,False,"H0,H1,H2,H3",False,
base_0035,test,ab,target,use,random_norm,12,1152,4,7,-0.5625,-0.03125,0.53125,-0.5625,0.0,0,0,1,0,0.4758747083243809,15.20253494571135,31.94650751505901,1152,False,"H0,H1,H2,H3",False,
base_0035,test,ab,target,use,noop,12,1,4,7,-0.53125,-0.53125,0.0,-0.5625,0.03125,0,0,1,0,0.0,0.0,31.94650751505901,1,True,"H0,H1,H2,H3",False,
base_0035,test,ab,target,use,whole_state,12,3072,4,7,-0.53125,0.53125,1.0625,-0.5625,0.03125,1,1,0,0,0.7793119118939551,24.896293849895244,31.94650751505901,3072,False,"H0,H1,H2,H3",False,
base_0035,test,ba,source,use,das_binding,12,1,4,7,-2.28125,6.09375,8.375,-2.28125,0.0,1,1,0,0,0.4731632945867822,15.217134393308177,32.16042868793836,1,False,"H0,H1,H2,H3",False,
base_0035,test,ba,source,use,das_answer_control,12,1,4,7,-2.28125,1.9375,4.21875,-2.28125,0.0,1,1,0,0,0.47316329458678213,15.217134393308175,32.16042868793836,1,False,"H0,H1,H2,H3",False,
base_0035,test,ba,source,use,mean_difference,12,1,4,7,-2.28125,-2.0625,0.21875,-2.28125,0.0,0,0,1,0,0.7060298380959513,22.706222259641507,32.16042868793836,1,False,"H0,H1,H2,H3",False,
base_0035,test,ba,source,use,random_rank,12,1,4,7,-2.25,-2.28125,-0.03125,-2.28125,0.03125,0,0,1,0,0.01709854936541502,0.5498966775336234,32.16042868793836,1,False,"H0,H1,H2,H3",False,
base_0035,test,ba,source,use,random_norm,12,1152,4,7,-2.28125,-2.09375,0.1875,-2.28125,0.0,0,0,1,0,0.4740296780147445,15.24499765575957,32.16042868793836,1152,False,"H0,H1,H2,H3",False,
base_0035,test,ba,source,use,noop,12,1,4,7,-2.28125,-2.28125,0.0,-2.28125,0.0,0,0,1,0,0.0,0.0,32.16042868793836,1,True,"H0,H1,H2,H3",False,
base_0035,test,ba,source,use,whole_state,12,3072,4,7,-2.28125,-0.9375,1.34375,-2.28125,0.0,0,0,1,0,0.7785171939768448,25.03744669922619,32.16042868793836,3072,False,"H0,H1,H2,H3",False,
base_0035,test,ba,target,use,das_binding,12,1,7,4,-0.71875,5.96875,6.6875,-0.7187499403953552,-5.960464477539063e-08,1,1,0,0,0.47864158645471827,15.217134393308177,31.792336528927557,1,False,"H0,H1,H2,H3",False,
base_0035,test,ba,target,use,das_answer_control,12,1,7,4,-0.71875,-1.5,-0.78125,-0.7187499403953552,-5.960464477539063e-08,0,0,1,0,0.4786415864547182,15.217134393308175,31.792336528927557,1,False,"H0,H1,H2,H3",False,
base_0035,test,ba,target,use,mean_difference,12,1,7,4,-0.6875000596046448,0.0,0.6875000596046448,-0.7187499403953552,0.03124988079071045,0,1,0,0,0.7142042623693707,22.706222259641507,31.792336528927557,1,False,"H0,H1,H2,H3",False,
base_0035,test,ba,target,use,random_rank,12,1,7,4,-0.71875,-0.6875,0.03125,-0.7187499403953552,-5.960464477539063e-08,0,0,1,0,0.017296516631713346,0.5498966775336233,31.792336528927557,1,False,"H0,H1,H2,H3",False,
base_0035,test,ba,target,use,random_norm,12,1152,7,4,-0.71875,0.0,0.71875,-0.7187499403953552,-5.960464477539063e-08,0,1,0,0,0.47951800088327223,15.244997655759573,31.792336528927557,1152,False,"H0,H1,H2,H3",False,
base_0035,test,ba,target,use,noop,12,1,7,4,-0.71875,-0.71875,0.0,-0.7187499403953552,-5.960464477539063e-08,0,0,1,0,0.0,0.0,31.792336528927557,1,True,"H0,H1,H2,H3",False,
base_0035,test,ba,target,use,whole_state,12,3072,7,4,-0.71875,0.5312499403953552,1.2499999403953552,-0.7187499403953552,-5.960464477539063e-08,1,1,0,0,0.7875308779662937,25.03744669922619,31.792336528927557,3072,False,"H0,H1,H2,H3",False,
base_0036,test,ab,source,use,das_binding,12,1,5,3,-2.78125,6.40625,9.1875,-2.78125,0.0,1,1,0,0,0.4739949772298774,15.243597263240904,32.15982868073323,1,False,"H0,H1,H2,H3",False,
base_0036,test,ab,source,use,das_answer_control,12,1,5,3,-2.78125,2.03125,4.8125,-2.78125,0.0,1,1,0,0,0.4739949772298776,15.243597263240911,32.15982868073323,1,False,"H0,H1,H2,H3",False,
base_0036,test,ab,source,use,mean_difference,12,1,5,3,-2.78125,-1.9375,0.84375,-2.78125,0.0,0,0,1,0,0.695334950460628,22.36185288253992,32.15982868073323,1,False,"H0,H1,H2,H3",False,
base_0036,test,ab,source,use,random_rank,12,1,5,3,-2.75,-2.75,0.0,-2.78125,0.03125,0,0,1,0,0.012557110422200715,0.40383451990302466,32.15982868073323,1,False,"H0,H1,H2,H3",False,
base_0036,test,ab,source,use,random_norm,12,1920,5,3,-2.75,-2.15625,0.59375,-2.78125,0.03125,0,0,1,0,0.5962805359560742,19.176279882003136,32.15982868073323,1920,False,"H0,H1,H2,H3",False,
base_0036,test,ab,source,use,noop,12,1,5,3,-2.78125,-2.78125,0.0,-2.78125,0.0,0,0,1,0,0.0,0.0,32.15982868073323,1,True,"H0,H1,H2,H3",False,
base_0036,test,ab,source,use,whole_state,12,3072,5,3,-2.78125,-0.8125,1.96875,-2.78125,0.0,0,0,1,0,0.7511514476445085,24.156901869532145,32.15982868073323,3072,False,"H0,H1,H2,H3",False,
base_0036,test,ab,target,use,das_binding,12,1,3,5,-0.78125,7.359375,8.140625,-0.78125,0.0,1,1,0,0,0.47450497646749334,15.243597263240904,32.1252632095107,1,False,"H0,H1,H2,H3",False,
base_0036,test,ab,target,use,das_answer_control,12,1,3,5,-0.78125,3.21875,4.0,-0.78125,0.0,1,1,0,0,0.47450497646749357,15.243597263240911,32.1252632095107,1,False,"H0,H1,H2,H3",False,
base_0036,test,ab,target,use,mean_difference,12,1,3,5,-0.78125,1.09375,1.875,-0.78125,0.0,1,1,0,0,0.6960831024699491,22.36185288253992,32.1252632095107,1,False,"H0,H1,H2,H3",False,
base_0036,test,ab,target,use,random_rank,12,1,3,5,-0.78125,-0.78125,0.0,-0.78125,0.0,0,0,1,0,0.012570621360184506,0.40383451990302466,32.1252632095107,1,False,"H0,H1,H2,H3",False,
base_0036,test,ab,target,use,random_norm,12,1920,3,5,-0.78125,1.15625,1.9375,-0.78125,0.0,1,1,0,0,0.5969221094607557,19.176279882003136,32.1252632095107,1920,False,"H0,H1,H2,H3",False,
base_0036,test,ab,target,use,noop,12,1,3,5,-0.78125,-0.78125,0.0,-0.78125,0.0,0,0,1,0,0.0,0.0,32.1252632095107,1,True,"H0,H1,H2,H3",False,
base_0036,test,ab,target,use,whole_state,12,3072,3,5,-0.7812499403953552,1.25,2.0312499403953552,-0.78125,5.960464477539063e-08,1,1,0,0,0.751959655925262,24.156901869532145,32.1252632095107,3072,False,"H0,H1,H2,H3",False,
base_0036,test,ba,source,use,das_binding,12,1,3,5,-2.8125,6.421875,9.234375,-2.8125,0.0,1,1,0,0,0.48078630100648495,15.506379609398213,32.252124440602685,1,False,"H0,H1,H2,H3",False,
base_0036,test,ba,source,use,das_answer_control,12,1,3,5,-2.8125,-4.03125,-1.21875,-2.8125,0.0,0,0,1,0,0.48078630100648506,15.506379609398216,32.252124440602685,1,False,"H0,H1,H2,H3",False,
base_0036,test,ba,source,use,mean_difference,12,1,3,5,-2.8125,-2.46875,0.34375,-2.8125,0.0,0,0,1,0,0.6990705961732602,22.546511860546296,32.252124440602685,1,False,"H0,H1,H2,H3",False,
base_0036,test,ba,source,use,random_rank,12,1,3,5,-2.84375,-2.84375,0.0,-2.8125,-0.03125,0,0,1,0,0.013722471254687684,0.44257885053878043,32.252124440602685,1,False,"H0,H1,H2,H3",False,
base_0036,test,ba,source,use,random_norm,12,1920,3,5,-2.8125,-2.375,0.4375,-2.8125,0.0,0,0,1,0,0.6024870898374783,19.431488595294923,32.252124440602685,1920,False,"H0,H1,H2,H3",False,
base_0036,test,ba,source,use,noop,12,1,3,5,-2.8125,-2.8125,0.0,-2.8125,0.0,0,0,1,0,0.0,0.0,32.252124440602685,1,True,"H0,H1,H2,H3",False,
base_0036,test,ba,source,use,whole_state,12,3072,3,5,-2.8125,-1.375,1.4375,-2.8125,0.0,0,0,1,0,0.7578275544256383,24.44154858985329,32.252124440602685,3072,False,"H0,H1,H2,H3",False,
base_0036,test,ba,target,use,das_binding,12,1,5,3,-0.4375,6.984375,7.421875,-0.4375,0.0,1,1,0,0,0.4800527682896298,15.506379609398213,32.30140649880132,1,False,"H0,H1,H2,H3",False,
base_0036,test,ba,target,use,das_answer_control,12,1,5,3,-0.4375,2.84375,3.28125,-0.4375,0.0,1,1,0,0,0.4800527682896299,15.506379609398216,32.30140649880132,1,False,"H0,H1,H2,H3",False,
base_0036,test,ba,target,use,mean_difference,12,1,5,3,-0.4375,0.96875,1.40625,-0.4375,0.0,1,1,0,0,0.6980040284432499,22.546511860546296,32.30140649880132,1,False,"H0,H1,H2,H3",False,
base_0036,test,ba,target,use,random_rank,12,1,5,3,-0.4375,-0.4375,0.0,-0.4375,0.0,0,0,1,0,0.013701534964281023,0.44257885053878054,32.30140649880132,1,False,"H0,H1,H2,H3",False,
base_0036,test,ba,target,use,random_norm,12,1920,5,3,-0.4375,1.625,2.0625,-0.4375,0.0,1,1,0,0,0.6015678789719577,19.431488595294923,32.30140649880132,1920,False,"H0,H1,H2,H3",False,
base_0036,test,ba,target,use,noop,12,1,5,3,-0.4375,-0.4375,0.0,-0.4375,0.0,0,0,1,0,0.0,0.0,32.30140649880132,1,True,"H0,H1,H2,H3",False,
base_0036,test,ba,target,use,whole_state,12,3072,5,3,-0.4375,1.3125,1.75,-0.4375,0.0,1,1,0,0,0.7566713415640368,24.44154858985329,32.30140649880132,3072,False,"H0,H1,H2,H3",False,
base_0039,test,ab,source,use,das_binding,12,1,7,6,-2.75,5.671875,8.421875,-2.71875,-0.03125,1,1,0,0,0.461384461400801,14.990151404501164,32.48950204996032,1,False,"H0,H1,H2,H3",False,
base_0039,test,ab,source,use,das_answer_control,12,1,7,6,-2.71875,3.03125,5.75,-2.71875,0.0,1,1,0,0,0.4613844614008011,14.990151404501166,32.48950204996032,1,False,"H0,H1,H2,H3",False,
base_0039,test,ab,source,use,mean_difference,12,1,7,6,-2.71875,-2.3125,0.40625,-2.71875,0.0,0,0,1,0,0.6919085537888428,22.47976437670769,32.48950204996032,1,False,"H0,H1,H2,H3",False,
