base_id,split,arm,binding,site,variant,layer,rank,own_answer,installed_answer,clean_logit_diff,patched_logit_diff,delta_ld,clean_logit_diff_unbatched,clean_path_shift,flipped,says_installed,says_own,says_other,edit_fraction,edit_norm,state_norm,effective_rank,degenerate,gates_required,gate_override,gate_override_reason
base_0280,calib,ab,source,use,das_binding,12,1,6,2,-1.96875,6.390625,8.359375,-1.9375,-0.03125,1,1,0,0,0.4463656054218285,14.58037541016572,32.664648066660156,1,False,"H0,H1,H2,H3",False,
base_0280,calib,ab,source,use,whole_state,12,3072,6,2,-1.96875,-0.46875,1.5,-1.9375,-0.03125,0,0,1,0,0.7637640274679359,24.948083163215088,32.664648066660156,3072,False,"H0,H1,H2,H3",False,
base_0280,calib,ab,target,use,das_binding,12,1,2,6,-0.46875,6.921875,7.390625,-0.46875,0.0,1,1,0,0,0.46060527548592456,14.58037541016572,31.65481636045933,1,False,"H0,H1,H2,H3",False,
base_0280,calib,ab,target,use,whole_state,12,3072,2,6,-0.46875,0.8125,1.28125,-0.46875,0.0,1,1,0,0,0.7881291389950454,24.948083163215088,31.65481636045933,3072,False,"H0,H1,H2,H3",False,
base_0280,calib,ba,source,use,das_binding,12,1,2,6,-1.46875,6.8125,8.28125,-1.46875,0.0,1,1,0,0,0.4426689965508416,14.404241391669567,32.53953067394275,1,False,"H0,H1,H2,H3",False,
base_0280,calib,ba,source,use,whole_state,12,3072,2,6,-1.5,-0.25,1.25,-1.46875,-0.03125,0,0,1,0,0.7517955984071426,24.46307593490436,32.53953067394275,3072,False,"H0,H1,H2,H3",False,
base_0280,calib,ba,target,use,das_binding,12,1,6,2,-0.5312500596046448,5.96875,6.500000059604645,-0.5,-0.031250059604644775,1,1,0,0,0.4559094242874139,14.404241391669567,31.59452431627924,1,False,"H0,H1,H2,H3",False,
base_0280,calib,ba,target,use,whole_state,12,3072,6,2,-0.5312499403953552,0.5625000596046448,1.09375,-0.5,-0.031249940395355225,1,1,0,0,0.7742821411082184,24.46307593490436,31.59452431627924,3072,False,"H0,H1,H2,H3",False,
base_0283,calib,ab,source,use,das_binding,12,1,5,3,-3.21875,6.5625,9.78125,-3.21875,0.0,1,1,0,0,0.44594843424292613,14.288105746379724,32.03981592767835,1,False,"H0,H1,H2,H3",False,
base_0283,calib,ab,source,use,whole_state,12,3072,5,3,-3.21875,-1.25,1.96875,-3.21875,0.0,0,0,1,0,0.7593937059981145,24.330834556817077,32.03981592767835,3072,False,"H0,H1,H2,H3",False,
base_0283,calib,ab,target,use,das_binding,12,1,3,5,-0.59375,7.4375,8.03125,-0.625,0.03125,1,1,0,0,0.4548657557099091,14.288105746379724,31.41169799445613,1,False,"H0,H1,H2,H3",False,
base_0283,calib,ab,target,use,whole_state,12,3072,3,5,-0.5937499403953552,1.0625,1.6562499403953552,-0.625,0.031250059604644775,1,1,0,0,0.7745787751146481,24.330834556817077,31.41169799445613,3072,False,"H0,H1,H2,H3",False,
base_0283,calib,ba,source,use,das_binding,12,1,3,5,-2.15625,5.8125,7.96875,-2.15625,0.0,1,1,0,0,0.4523177645315496,14.546766372141404,32.16050200284971,1,False,"H0,H1,H2,H3",False,
base_0283,calib,ba,source,use,whole_state,12,3072,3,5,-2.15625,-0.3125,1.84375,-2.15625,0.0,0,0,1,0,0.7610478056557249,24.47567947805532,32.16050200284971,3072,False,"H0,H1,H2,H3",False,
base_0283,calib,ba,target,use,das_binding,12,1,5,3,-0.3125,6.84375,7.15625,-0.3125,0.0,1,1,0,0,0.46071195491813705,14.546766372141404,31.5745363601997,1,False,"H0,H1,H2,H3",False,
base_0283,calib,ba,target,use,whole_state,12,3072,5,3,-0.3125,1.0,1.3125,-0.3125,0.0,1,1,0,0,0.7751714609151752,24.47567947805532,31.5745363601997,3072,False,"H0,H1,H2,H3",False,
base_0284,calib,ab,source,use,das_binding,12,1,2,4,-2.4375,6.609375,9.046875,-2.4375,0.0,1,1,0,0,0.46769817171886185,14.93956156924214,31.942741008238244,1,False,"H0,H1,H2,H3",False,
