model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_outer_def_name,outer_def_name,1,280,280,0.0013349839345459854,0.0015661856626827432,0.005269631397007,0.2533353538359852,0.0007211834136145141,0.0019551851361149087,0.6178571428571429,280,0,9.575382931729222e-05,0.0,4.091248658904245,0.02259870404849813,0.023933687983044117,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_outer_def_value,outer_def_value,1,280,280,-0.03509163269953647,-0.03526649626901547,0.007336021089024529,-4.783469441225749,-0.03597070838625144,-0.03422815604519542,0.0,280,0,1.0295115178936058e-84,0.0,-16.38128893735577,0.054333366727071425,0.019241734027534957,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_return_kw,return_kw,1,280,280,-0.0025373203802963873,-0.002460645843580897,0.0075527572403165846,-0.3359462378523412,-0.003424580100851414,-0.0016459485749896043,0.32142857142857145,280,0,2.2431239990730337e-09,0.0,-5.338507253780985,0.012869009457210211,0.010331689076913828,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_signature,signature,1,280,280,0.006536396896350673,0.005904242847989096,0.005539733923024152,1.1799117046369696,0.005906102220885612,0.007200257323480187,0.9,280,0,3.112413195507917e-46,0.0,12.632150598015857,0.05372826950661858,0.06026466640296926,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_suffix,suffix,1,280,280,-0.009390632897004458,-0.009366491144276567,0.0190546976630876,-0.4928250798329807,-0.011651317896557958,-0.007113811700216361,0.29642857142857143,280,0,7.465967267017215e-12,0.0,-7.45799443170962,0.6889645631736314,0.679573930276627,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_use_site,use_site,1,280,280,-0.009053987321238618,-0.009457584141781699,0.007609394015271838,-1.1898434097468895,-0.0099741165875907,-0.008172604627087337,0.08571428571428572,280,0,3.576786044016677e-50,0.0,-12.274410001826384,0.028359657916886973,0.019305670595648354,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,binding_shift,binding_shift,0,280,280,-0.018241663733471906,-0.012568896280726046,0.023500053051484584,-0.7762392575671021,-0.02094224593870675,-0.015522507830738993,0.16428571428571428,280,0,1.7185066708055614e-31,0.0,-10.25685179179153,,,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,binding_shift_identical,binding_shift_identical,1,280,280,-0.02566628392938587,-0.02039336068954873,0.023747706305608105,-1.080790018163762,-0.028372690533991454,-0.022879891370801528,0.07857142857142857,280,0,2.9503825551817296e-52,0.0,-12.287869568204515,,,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_both_defs,both_defs,0,280,280,0.04340916449426406,0.044282656763608506,0.016831769695251485,2.5790018090914404,0.04143197657301401,0.04541156252070216,0.9964285714285714,280,0,2.892927365281032e-82,0.0,15.632883156277218,0.11319090235238506,0.15660006684664912,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_inner_def,inner_def,0,280,280,0.012583750380396079,0.014552066192811401,0.013798893641841984,0.9119390805534393,0.010927550014699267,0.01420371105103753,0.8321428571428572,280,0,8.610060754441113e-31,0.0,11.241202514280387,0.036258831576815496,0.04884258195721157,1,6.899055360332085e-08
