model,base_id,split,arm,binding,cell,layer,target_mode,target_token,score,rho,n_tokens,frac_inner_def_name,frac_inner_def_value,frac_outer_def_name,frac_outer_def_value,frac_use_site,frac_return_kw,frac_signature,frac_suffix,frac_other,frac_outer_def,frac_inner_def,frac_inner_def_identical,frac_both_defs,ntok_inner_def_name,ntok_inner_def_value,ntok_outer_def_name,ntok_outer_def_value,ntok_use_site,ntok_return_kw,ntok_signature,ntok_suffix,ntok_other
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,19,bound,20,470.77191162109375,0.999999946317168,21,0.008850518327391732,0.026192536357173946,0.034542556475473565,0.0593758820190566,0.051160135830772654,0.027091085674461213,0.05295113690595267,0.6307540034508702,0.10908209127601555,0.09391843849453016,0.03504305468456568,0.026192536357173946,0.12896149317909583,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,19,other,19,437.8751525878906,0.9999999842097942,21,0.008927017921225891,0.06861947794068604,0.03333595153095912,0.021769349148362108,0.05321563774171604,0.02799729382442915,0.05482112706717099,0.6218113367213787,0.10950279231386618,0.05510530067932123,0.07754649586191194,0.06861947794068604,0.13265179654123316,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,23,bound,20,470.77191162109375,0.9999999213749089,21,0.008302317857757301,0.02188146665418578,0.021261829022133305,0.046322271434140784,0.041137773953417334,0.021521131280478074,0.046667058031392455,0.7088607431849625,0.08404532995644146,0.06758410045627408,0.030183784511943083,0.02188146665418578,0.09776788496821716,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,23,other,19,437.8751525878906,0.9999999710739764,21,0.00844748080398832,0.06329582201868891,0.020176102132846048,0.015525899579134606,0.043161510571327194,0.022077273408063244,0.048313733861930476,0.6960394609309972,0.0829626877670004,0.03570200171198065,0.07174330282267724,0.06329582201868891,0.10744530453465789,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,27,bound,20,470.77191162109375,0.9999999668280615,21,0.00453940304464065,0.01009557209255079,0.004008804973002519,0.02408673105278832,0.011533699707654237,0.008150834528590025,0.03593962786590964,0.8150835146449035,0.08656177891802184,0.02809553602579084,0.01463497513719144,0.01009557209255079,0.04273051116298228,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,27,other,19,437.8751525878906,0.9999999689640782,21,0.004641665497247652,0.023235229096590097,0.0024872732247661795,0.010969148908514761,0.01238257161496493,0.008762678903685615,0.03686474782226708,0.8145373895696164,0.08611926432642547,0.013456422133280941,0.02787689459383775,0.023235229096590097,0.041333316727118694,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,0,bound,19,457.1373596191406,1.0000002320883765,21,0.00713844338073352,0.07310713351340638,0.32175759540870486,0.017605688102461787,0.004692027965996409,0.017983473738769386,0.04724023773910798,0.1754009752810462,0.3350746569581501,0.3393632835111666,0.0802455768941399,0.07310713351340638,0.4196088604053065,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,0,other,20,397.633544921875,1.000000164288681,21,0.009938355960817385,0.049870330421616656,0.34333128211519937,0.03138870281763387,0.008195410147435972,0.02051560541966726,0.03650079306343544,0.1839056730469323,0.3163540112959429,0.3747199849328332,0.05980868638243404,0.049870330421616656,0.43452867131526723,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,3,bound,19,457.1373596191406,1.0000000286850803,21,0.0112228363346731,0.08043233084840011,0.3003687979226511,0.019571586177541445,0.013419743184291413,0.018875241772459746,0.035025083298135175,0.1915115020788109,0.3295729070681172,0.31994038410019254,0.0916551671830732,0.08043233084840011,0.41159555128326575,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,3,other,20,397.633544921875,1.0000000221849679,21,0.01405782748600577,0.05304186465091634,0.31779146740328373,0.03850680612749868,0.017897273151340296,0.02092463866659258,0.024117740282245365,0.201794069812741,0.3118683346043441,0.3562982735307824,0.06709969213692211,0.05304186465091634,0.4233979656677045,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,7,bound,19,457.1373596191406,1.0000001893215298,21,0.019680322450510122,0.11137574262439202,0.22754118852080082,0.020204570977344537,0.026057188945915803,0.01503351573122346,0.039138025208590395,0.2633344879964768,0.2776351468662758,0.24774575949814537,0.13105606507490214,0.11137574262439202,0.3788018245730475,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,7,other,20,397.633544921875,0.9999999839608678,21,0.01956739350985168,0.06983573664569502,0.24527930745063414,0.050674328048261594,0.031367287728087376,0.015917755234673887,0.031830513455228596,0.27247961664337106,0.2630480452450644,0.29595363549889575,0.0894031301555467,0.06983573664569502,0.3853567656544425,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,11,bound,19,457.1373596191406,1.0000000972684995,21,0.01421045315867837,0.1390141491588792,0.13781479987585682,0.021081205805783473,0.037927292121080064,0.012875209611790853,0.05280595535812098,0.36263995565399243,0.2216310765243172,0.1588960056816403,0.15322460231755755,0.1390141491588792,0.31212060799919783,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,11,other,20,397.633544921875,1.000000016938523,21,0.010544511641366433,0.07730108147137577,0.15096969943028427,0.06704256044825742,0.041198842855099164,0.014839896770874073,0.050329197102364026,0.3710002097810564,0.21677401743784522,0.21801225987854167,0.0878455931127422,0.07730108147137577,0.3058578529912839,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,15,bound,19,457.1373596191406,1.0000000723646343,21,0.011368385475006905,0.15912478119229395,0.07718161655443645,0.02435635352956582,0.031722853207758854,0.013421083559859933,0.058600287851338195,0.46213827049836254,0.16208644049601165,0.10153797008400227,0.17049316666730086,0.15912478119229395,0.27203113675130314,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,15,other,20,397.633544921875,1.0000000301670595,21,0.00920837158421527,0.08338900121384632,0.08393919801106031,0.08100807688245952,0.03397092275498294,0.015224190780631508,0.061327235442746916,0.47050536339946347,0.1614276700976531,0.16494727489351985,0.09259737279806159,0.08338900121384632,0.2575446476915815,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,19,bound,19,457.1373596191406,1.0000000838386665,21,0.00787950991212844,0.0966041070726301,0.031320202300787935,0.022506101180969136,0.027925541058609723,0.015526924145949823,0.06342531393118732,0.614910094991968,0.1199022892444359,0.05382630348175707,0.10448361698475854,0.0966041070726301,0.15830992046651562,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,19,other,20,397.633544921875,0.9999999124593157,21,0.007178146625666864,0.05903202663216895,0.03347815264654723,0.08434564580983565,0.031056407974239687,0.01707085551606274,0.06865660440306329,0.5815288767984358,0.11765319605329565,0.11782379845638288,0.06621017325783582,0.05903202663216895,0.1840339717142187,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,23,bound,19,457.1373596191406,1.0000000959646322,21,0.01082132761544345,0.08030027516982068,0.018414085818884065,0.01849193191124096,0.02045601917543583,0.01357207243450489,0.05660114794061234,0.6791705307034418,0.10217270519524814,0.03690601773012503,0.09112160278526413,0.08030027516982068,0.12802762051538916,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,23,other,20,397.633544921875,0.9999999466361584,21,0.009887761642556028,0.04367487714180635,0.02035518531724859,0.07293347767584961,0.022328438678657365,0.01459973789791534,0.061013818807841125,0.6559995760824384,0.0992070733918455,0.0932886629930982,0.053562638784362376,0.04367487714180635,0.14685130177746059,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,27,bound,19,457.1373596191406,1.000000071973474,21,0.008134355466816364,0.028888103870382122,0.005140775275398467,0.0120657750601039,0.008889410407986874,0.009487353513744171,0.044282960342173494,0.7729797972085407,0.110131540828328,0.017206550335502366,0.037022459337198485,0.028888103870382122,0.05422900967270085,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,27,other,20,397.633544921875,0.9999999853099536,21,0.007905898115230363,0.022483632722153216,0.006062233147214324,0.02634119810991173,0.00937426178020356,0.010281531031978127,0.04777341744958578,0.7636074402597428,0.10617037269393374,0.03240343125712605,0.030389530837383577,0.022483632722153216,0.06279296209450963,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,0,bound,20,495.8484802246094,0.9999998607998584,21,0.002264661768678326,0.01617058473729907,0.36907051056184703,0.0661812037607422,0.033536519316298294,0.020787065353976987,0.03392616455405825,0.17616036410995028,0.28190278663700796,0.43525171432258924,0.018435246505977398,0.01617058473729907,0.45368696082856663,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,0,other,17,453.53790283203125,1.0000002299876762,21,0.0067130506162555266,0.035233758738164915,0.33163799420382695,0.028445838853738477,0.03985251686737503,0.021059667140597232,0.03981239860566173,0.18707999571713008,0.31016500924492635,0.3600838330575654,0.04194680935442044,0.035233758738164915,0.4020306424119859,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,3,bound,20,495.8484802246094,0.9999998962610342,21,0.001407249120435897,0.018550304198132406,0.3323565237070025,0.08387037501254772,0.04701222777895297,0.02021190287053214,0.02901990169860062,0.19123513359797778,0.27633627827685225,0.41622689871955026,0.019957553318568303,0.018550304198132406,0.43618445203811856,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,3,other,17,453.53790283203125,0.9999999172044365,21,0.004467625473285725,0.04106769289568436,0.30142074873852154,0.035439899189383596,0.05377396792254902,0.019400319987242228,0.032661993436241085,0.20274279044620575,0.3090248791153232,0.33686064792790515,0.04553531836897009,0.04106769289568436,0.3823959662968752,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,7,bound,20,495.8484802246094,0.9999999677844232,21,0.005575341198155117,0.020475678243481968,0.25702312652976866,0.11063765347077661,0.0555608109151898,0.020946948857527556,0.03629766832156129,0.25640255931620476,0.2370801809317574,0.36766078000054525,0.026051019441637083,0.020475678243481968,0.3937117994421823,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,7,other,17,453.53790283203125,1.0000000110394085,21,0.009027540401291119,0.05033000051138745,0.24338395844842356,0.04816904366508697,0.060249773240036525,0.020277513486161924,0.03922391928186398,0.26876038966041854,0.2605778723447384,0.29155300211351054,0.05935754091267857,0.05033000051138745,0.3509105430261891,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,11,bound,20,495.8484802246094,0.9999999572061742,21,0.005534377409340482,0.018249510723282666,0.15554586750351412,0.13979592395674462,0.05937296570653195,0.01701729856844209,0.04608168901695554,0.35708249627968747,0.20131982804167514,0.29534179146025874,0.023783888132623148,0.018249510723282666,0.3191256795928819,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,11,other,17,453.53790283203125,0.999999941648841,21,0.009592679261489228,0.0561593380694989,0.15569478714506516,0.05743910620238966,0.05674409027872635,0.01694733819465425,0.05407852680292675,0.376971425973638,0.21637264972045273,0.2131338933474548,0.06575201733098814,0.0561593380694989,0.2788859106784429,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,15,bound,20,495.8484802246094,0.9999998485387062,21,0.006436643396467607,0.021669389418230458,0.07985074805992604,0.15437493610737543,0.05125982561629418,0.021799671134160016,0.0558998726486514,0.4499911033078423,0.15871765884975858,0.23422568416730147,0.028106032814698065,0.021669389418230458,0.26233171698199953,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,15,other,17,453.53790283203125,0.9999999837037303,21,0.007411803116839249,0.0755381091314286,0.07981838007257665,0.061130600281397676,0.052374006915842444,0.022378443286121954,0.0633741855229576,0.46711258026596186,0.17086187511060436,0.14094898035397432,0.08294991224826785,0.0755381091314286,0.22389889260224216,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,19,bound,20,495.8484802246094,0.999999954321197,21,0.007636896737455643,0.021081725367666088,0.03204307826156423,0.06947632450910923,0.04355997964175571,0.026040041142388125,0.05950114908250345,0.6193458758491757,0.12131488372957891,0.10151940277067346,0.02871862210512173,0.021081725367666088,0.1302380248757952,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,19,other,17,453.53790283203125,0.9999999679331468,21,0.007876141138395576,0.07100889006717344,0.03114213761974709,0.020599910473551513,0.043063453931055554,0.027288311667775796,0.0656236205996287,0.5993759706268467,0.13402153180897258,0.051742048093298604,0.07888503120556901,0.07100889006717344,0.13062707929886763,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,23,bound,20,495.8484802246094,0.9999999884600919,21,0.00798770513571455,0.01692910674402693,0.020878878786220773,0.05660544955696908,0.033251775930312005,0.02408476334848867,0.05258861958957563,0.682057408134792,0.10561628123399222,0.07748432834318986,0.024916811879741478,0.01692910674402693,0.10240114022293134,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,23,other,17,453.53790283203125,0.9999999905376498,21,0.008538247534069506,0.0688776155617894,0.020764475461140273,0.013468418964938333,0.034899472833550785,0.02581749658346079,0.057698175360309474,0.6543993367439288,0.11553675149446255,0.0342328944260786,0.0774158630958589,0.0688776155617894,0.11164875752193751,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,27,bound,20,495.8484802246094,1.0000000216373277,21,0.004890218296133491,0.010351200447403777,0.004510180753119637,0.02652662521449612,0.01224569658362713,0.007902626682341657,0.0389429148172297,0.8042532864350442,0.090377272407932,0.03103680596761576,0.015241418743537268,0.010351200447403777,0.046278224711153025,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,source,ab_source,27,other,17,453.53790283203125,1.000000004731175,21,0.005061810068512461,0.02270560298973255,0.003994091624482809,0.008895078013501975,0.012930663094580437,0.009131000685999355,0.04275495766166068,0.7969145620858014,0.0976122385069034,0.012889169637984784,0.02776741305824501,0.02270560298973255,0.04065658269622979,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,0,bound,17,479.73724365234375,0.999999917501748,21,0.010309788689970694,0.05783901970924992,0.33175162515593165,0.0201594717058428,0.004362781909449282,0.01805243652524836,0.046041154879316384,0.16954775809906214,0.34193588082767656,0.35191109686177446,0.06814880839922062,0.05783901970924992,0.42005990526099507,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,0,other,20,405.30841064453125,1.0000000951478039,21,0.009611768206975513,0.02558696506686998,0.3670866580338775,0.047184604777328706,0.007093782607314158,0.019405182542229414,0.037438474782927236,0.17848567588312786,0.30810698324715347,0.41427126281120624,0.0351987332738455,0.02558696506686998,0.4494699960850517,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,3,bound,17,479.73724365234375,0.9999999609872724,21,0.013112452115231332,0.06708210798579901,0.3055646204237524,0.02563652470765005,0.010690558876159906,0.019075627559234937,0.035682589843180956,0.18543726041712388,0.33771821905913985,0.3312011451314024,0.08019456010103035,0.06708210798579901,0.41139570523243274,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,3,other,20,405.30841064453125,0.999999840586987,21,0.013812931692792173,0.029384945395525355,0.33174610835540846,0.06084636352164188,0.014202900628831278,0.02007428895819683,0.028744723911626302,0.19596883513949023,0.30521874298347457,0.3925924718770504,0.04319787708831753,0.029384945395525355,0.4357903489653679,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,7,bound,17,479.73724365234375,0.9999999627266932,21,0.01763106129568455,0.08549710146863587,0.23573479185472293,0.0284538062268329,0.02634885238768628,0.0164508939788919,0.04771533017907727,0.2524351178082993,0.28973300752686226,0.2641885980815558,0.10312816276432042,0.08549710146863587,0.3673167608458762,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,7,other,20,405.30841064453125,0.9999998925726883,21,0.017126667053054007,0.03677657974695858,0.25472242756762103,0.08025800258501789,0.0271125111304401,0.016317937190811697,0.04395093592638767,0.26210314653946276,0.2616316848329344,0.3349804301526389,0.053903246800012586,0.03677657974695858,0.38888367695265147,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,11,bound,17,479.73724365234375,1.000000035285397,21,0.01423948658176861,0.10442874472885866,0.14318007026704146,0.026339535054958545,0.04285442282870961,0.014592200404515768,0.06020303744251761,0.35944626954433295,0.2347162684326938,0.169519605322,0.11866823131062727,0.10442874472885866,0.28818783663262726,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,11,other,20,405.30841064453125,0.9999998142632516,21,0.007455904266469173,0.034278117829590914,0.15571250402638448,0.09525652944407056,0.03951647884903908,0.01610896496620096,0.06073987445247571,0.36593456195346397,0.2249968784755566,0.25096903347045507,0.041734022096060086,0.034278117829590914,0.29270305556651516,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,15,bound,17,479.73724365234375,0.9999999542780771,21,0.017732233971563666,0.12207619832786579,0.07895934358903896,0.027546492436719267,0.031839204505334916,0.012314824224254025,0.06818845725803321,0.4622592462450772,0.17908395372019012,0.10650583602575822,0.13980843229942946,0.12207619832786579,0.24631426832518766,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,15,other,20,405.30841064453125,0.9999998311751486,21,0.014895422522273305,0.028529917523683574,0.08533879531179012,0.11197570036501368,0.031123083712053162,0.013850920225558849,0.07365576970918022,0.4607584785981571,0.17987174320743857,0.1973144956768038,0.04342534004595688,0.028529917523683574,0.2407398357227607,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,19,bound,17,479.73724365234375,1.0000000429885472,21,0.012133618304163542,0.07759407901893317,0.03303633167366729,0.02190084680181908,0.023854343789420248,0.014356028781433623,0.06915173766366858,0.6028840315508304,0.1450890254046112,0.054937178475486376,0.08972769732309671,0.07759407901893317,0.1446648757985831,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,19,other,20,405.30841064453125,0.9999999258817727,21,0.011708748156973803,0.03308576025743561,0.03531737773231316,0.10323199895551183,0.026364949982478923,0.016331763181430276,0.07542213177612836,0.5484793007979131,0.15005789504158754,0.138549376687825,0.04479450841440942,0.03308576025743561,0.18334388510223443,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,23,bound,17,479.73724365234375,1.000000008075883,21,0.009588557162422719,0.06613582321407784,0.020099150574140124,0.017323641001321246,0.017494611174406156,0.012059974201703178,0.06343619712398768,0.668615407580329,0.12524664604349514,0.03742279157546137,0.07572438037650056,0.06613582321407784,0.11314717195196192,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,23,other,20,405.30841064453125,0.99999982352803,21,0.009331714249282403,0.030000879630417435,0.021956355460590524,0.08688475565286309,0.018023322309686226,0.013114461517477484,0.06828243351514998,0.6177787352179549,0.13462716597460792,0.10884111111345361,0.03933259387969984,0.030000879630417435,0.14817370499315347,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,27,bound,17,479.73724365234375,0.9999999510477238,21,0.00626134400665902,0.029553655034373343,0.006639296330859419,0.011608223712041262,0.010872543062894919,0.008930499416985845,0.05119335411573642,0.7631429267708141,0.11179810859735953,0.01824752004290068,0.035814999041032365,0.029553655034373343,0.054062519083933044,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ab,target,ab_target,27,other,20,405.30841064453125,0.9999998255868696,21,0.006367775745782781,0.024196883593479056,0.006596098710156488,0.032366785215673405,0.011488358195896648,0.010018040800093607,0.054807875648494486,0.7315204270587794,0.12263758061851364,0.038962883925829896,0.03056465933926184,0.024196883593479056,0.06952754326509174,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,0,bound,17,503.0626220703125,1.0000005255930229,21,0.001996505618721168,0.02502543737529085,0.3630315918923372,0.04794705431622564,0.0328298084559688,0.019624132571512045,0.032976485639247904,0.17485427973725512,0.30171522998646416,0.41097864620856284,0.02702194299401202,0.02502543737529085,0.43800058920257484,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,0,other,20,455.333740234375,1.0000003581511618,21,0.004290709563887666,0.049956197484567415,0.3274198652902581,0.02061836863226503,0.03827585343693751,0.02029008853396188,0.037728133493418664,0.1810887114414878,0.32033243027437786,0.34803823392252314,0.054246907048455084,0.049956197484567415,0.40228514097097823,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,3,bound,17,503.0626220703125,1.000000093720487,21,0.0016504639876437999,0.029390995013696623,0.3317231501188157,0.06331731658185494,0.046002312738210704,0.01935564695399687,0.030310995126227556,0.1887634223093095,0.2894857908907315,0.3950404667006706,0.031041459001340425,0.029390995013696623,0.42608192570201103,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,3,other,20,455.333740234375,1.000000158392875,21,0.0031707046436865935,0.058773225621123755,0.3011485099303127,0.02502386459630776,0.051886657380484244,0.019175476040282094,0.03355355810905838,0.19582488340943954,0.3114432786621798,0.3261723745266205,0.06194393026481035,0.058773225621123755,0.38811630479143083,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,7,bound,17,503.0626220703125,1.0000001995262964,21,0.005634375214597404,0.0367605049296436,0.2568058770388118,0.07863039963465968,0.057614891051855466,0.017577214572410352,0.04283375790127925,0.2540415695872499,0.2501016095957889,0.3354362766734715,0.042394880144241004,0.0367605049296436,0.3778311568177125,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,7,other,20,455.333740234375,1.0000001607491327,21,0.0077250137245200795,0.07683055373403458,0.2362610533407469,0.027368022595409124,0.06349168077265613,0.015824653564360577,0.042488500708695275,0.26230007331919786,0.2677106089895121,0.26362907593615603,0.08455556745855466,0.07683055373403458,0.34818464339471067,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,11,bound,17,503.0626220703125,1.0000002545026632,21,0.005714544027379656,0.04313887057522902,0.1549112989309379,0.10009034474868173,0.0610717670741884,0.013335719636241779,0.05013834783718576,0.3589404099256289,0.21265895174718988,0.25500164367961964,0.048853414602608676,0.04313887057522902,0.3038550582822283,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,11,other,20,455.333740234375,1.0000000994864338,21,0.006839704894166206,0.09575318343183845,0.1481822073384746,0.031597410815920456,0.060341973788060034,0.013495261446494378,0.051039794820686823,0.3753611923050733,0.21738937064571964,0.17977961815439505,0.10259288832600465,0.09575318343183845,0.2823725064803997,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,15,bound,17,503.0626220703125,1.0000001943130201,21,0.006865198908134476,0.04685017722257394,0.07803844444999854,0.11180956963074566,0.05353209582467158,0.01548336286992346,0.06155978375042374,0.4554272851180841,0.17043427653846469,0.1898480140807442,0.05371537613070841,0.04685017722257394,0.24356339021145262,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,15,other,20,455.333740234375,1.0000000340348327,21,0.007006676641392952,0.10835145005729079,0.07861770708727447,0.03156942894736701,0.05573617079087015,0.01631231302414899,0.06255181462920237,0.46847713698703036,0.17137733587025555,0.11018713603464148,0.11535812669868374,0.10835145005729079,0.2255452627333252,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,19,bound,17,503.0626220703125,1.0000001763035207,21,0.008148877638895933,0.0399777977374427,0.02947530221987441,0.057980851663237555,0.03676639687956266,0.018620544684912168,0.06485557712263676,0.6123019588238692,0.13187286953308947,0.08745615388311197,0.048126675376338635,0.0399777977374427,0.1355828292594506,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,19,other,20,455.333740234375,1.000000054979345,21,0.008118604572197109,0.09989726465338407,0.03015574557236359,0.018499831203985743,0.03983618609879536,0.019943081947130556,0.06632763896164547,0.5842786621546937,0.13294303981514943,0.04865557677634934,0.10801586922558118,0.09989726465338407,0.1566714460019305,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,23,bound,17,503.0626220703125,1.000000128436167,21,0.009145240872618863,0.037190147131013186,0.018505617538228367,0.043559231249312984,0.025484167761846446,0.016221793104929303,0.05873745727464269,0.6730638487636399,0.11809262473993525,0.06206484878754135,0.04633538800363205,0.037190147131013186,0.10840023679117339,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,23,other,20,455.333740234375,1.0000000073305793,21,0.009178107341262714,0.08385085268628618,0.01959999198411622,0.008719857118547147,0.026060994960850854,0.01728202719221017,0.059683872075341794,0.6571395574246922,0.118484746547272,0.028319849102663365,0.0930289600275489,0.08385085268628618,0.12134880913021226,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,27,bound,17,503.0626220703125,1.0000001630333633,21,0.005774288646004733,0.017895715413450183,0.0033525157124730865,0.018489579605050994,0.009599417699423624,0.006823497912202333,0.042544816809949995,0.7985863100293393,0.09693402120546898,0.021842095317524082,0.023670004059454915,0.017895715413450183,0.045512099376979,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,source,ba_source,27,other,20,455.333740234375,1.0000000091632242,21,0.006020593289673129,0.03415934776040497,0.0032426796750966596,0.007139451236014427,0.009594447594685281,0.007298395475254779,0.043102089049230394,0.792009411743377,0.09743359333948755,0.010382130911111087,0.0401799410500781,0.03415934776040497,0.050562071961189184,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,target,ba_target,0,bound,20,469.7056579589844,1.0000001992296468,21,0.004902659896993857,0.07772656202540199,0.3312603893819339,0.013206761207538147,0.0037941547717007936,0.01910221771174198,0.04211485858664448,0.17226983712080482,0.33562275852688683,0.3444671505894721,0.08262922192239584,0.07772656202540199,0.42709637251186794,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0168,test,ba,target,ba_target,0,other,17,401.0495910644531,1.0000004931265751,21,0.007259609099520887,0.02838209473539471,0.3562756813424369,0.024081650527451277,0.005363127519053436,0.01747511222574006,0.04035956943395294,0.19266597081780723,0.32813767742521777,0.3803573318698882,0.0356417038349156,0.02838209473539471,0.4159990357048038,1,1,1,1,1,1,3,5,7
