model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,binding_shift,binding_shift,0,120,120,-0.05232657782150892,-0.04887064479471246,0.027955097483763586,-1.8718080969633668,-0.05737303894616246,-0.04742863444495006,0.016666666666666666,120,0,1.0925138536090406e-32,0.0,-9.678880426405646,,,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,binding_shift_identical,binding_shift_identical,1,120,120,-0.052381887073741126,-0.0492948463537701,0.026606593785453703,-1.968755846619466,-0.057046378990471866,-0.04754737009142095,0.0,120,0,1.504632769052528e-36,0.0,-9.760122122379675,,,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_both_defs,both_defs,0,120,120,0.026479868231922773,0.02641517167293339,0.01734755518613862,1.5264322809637887,0.02340290001875263,0.02974577684573863,0.9416666666666667,120,0,9.53025294018093e-26,0.0,9.078203617505343,0.4266624712104747,0.45314233944239746,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_inner_def,inner_def,0,120,120,-0.01292335479479308,-0.013037293814264831,0.014127110109548004,-0.914791114005592,-0.015412988505063755,-0.010344053134329921,0.18333333333333332,120,0,1.2161033345676802e-12,0.0,-7.473641705142766,0.052278367751216664,0.03935501295642359,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_inner_def_identical,inner_def_identical,1,120,120,-0.012978664047025286,-0.013214054140979068,0.0127784845257749,-1.015665356940145,-0.01528211441641192,-0.010614425510082647,0.18333333333333332,120,0,1.2161033345676802e-12,0.0,-7.844039110235896,0.04454338589898854,0.03156472185196325,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_inner_def_name,inner_def_name,0,120,120,5.53092522322061e-05,0.00018082051184006073,0.005376943163911647,0.010286374720012743,-0.0008870263122613778,0.0009986980513331072,0.525,120,0,0.6482600518210047,0.912,0.06768828588386147,0.0077349818522281346,0.007790291104460342,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_inner_def_value,inner_def_value,1,120,120,-0.012978664047025286,-0.013214054140979068,0.0127784845257749,-1.015665356940145,-0.01528211441641192,-0.010614425510082647,0.18333333333333332,120,0,1.2161033345676802e-12,0.0,-7.844039110235896,0.04454338589898854,0.03156472185196325,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_other,other,1,120,120,0.000365804664156794,0.0008766510844774866,0.008459084400154923,0.04324400217003326,-0.001151376192058694,0.0019245566596838046,0.5333333333333333,120,0,0.522990983889995,0.666,0.5013062998129184,0.31252906915377576,0.3128948738179325,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_outer_def,outer_def,1,120,120,0.039403223026715846,0.035638878849460986,0.018483434017631348,2.1318128973830897,0.03614401109101379,0.04276835567847236,1.0,120,0,1.504632769052528e-36,0.0,9.88912748851348,0.374384103459258,0.4137873264859738,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_outer_def_name,outer_def_name,1,120,120,0.029675363272216218,0.027838814861544103,0.01101607577751483,2.6938234514315247,0.02782105055622417,0.0316978984273862,1.0,120,0,1.504632769052528e-36,0.0,10.169321586002477,0.3421081971429337,0.37178356041514987,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_outer_def_value,outer_def_value,1,120,120,0.009727859754499626,0.008590245845873364,0.010616658701043979,0.9162826109822148,0.007873250808137243,0.011561491744651394,0.825,120,0,2.661783496052934e-13,0.0,7.4829882517663435,0.032275906316324314,0.04200376607082394,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_return_kw,return_kw,1,120,120,-0.0032388068584006916,-0.002919404384864514,0.0043257058884519336,-0.7487348751673413,-0.004034664388380012,-0.002501807953078248,0.20833333333333334,120,0,8.443958194827311e-11,0.0,-6.78656499778452,0.02069351077770122,0.017454703919300533,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_signature,signature,1,120,120,0.0022566720128720805,0.002011765383654208,0.006104804244963217,0.3696550982341412,0.001154338809215663,0.003290554862105512,0.65,120,0,0.0012993330972502712,0.0,3.8904765791438884,0.03448731046468279,0.03674398247755487,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_suffix,suffix,1,120,120,0.0016188011519780207,0.0014561649785175684,0.009801522569596221,0.16515813134986312,-5.031504382908065e-05,0.003335097378130108,0.5666666666666667,120,0,0.1706452131303514,0.054,1.8392266163196407,0.17691694286732437,0.17853574401930236,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,other,delta_frac_use_site,use_site,1,120,120,-0.02748232255202656,-0.02786628197138148,0.00735719482701283,-3.7354349311400443,-0.02884786080177726,-0.026156272371631935,0.0,120,0,1.504632769052528e-36,0.0,-10.657393494721681,0.028710909686813797,0.0012285871347872364,0,2.495906293864536e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,binding_shift,binding_shift,0,120,120,0.14470216769145092,0.14490267232426152,0.017366477160698907,8.33226948404471,0.14159119196127798,0.14791046433167376,1.0,120,0,1.504632769052528e-36,0.0,10.899938594443032,,,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,binding_shift_identical,binding_shift_identical,1,120,120,0.13818970553487933,0.13974873258360648,0.01566293611976516,8.822720368532748,0.13537641113690863,0.14103295021815862,1.0,120,0,1.504632769052528e-36,0.0,10.898768839663939,,,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_both_defs,both_defs,0,120,120,-0.024201828695176973,-0.02346862133776878,0.01628246137506134,-1.4863740891315824,-0.02712289953223995,-0.021179581398759403,0.058333333333333334,120,0,9.53025294018093e-26,0.0,-8.853586099003081,0.45352312127462147,0.42932129257944446,0,9.075225715360347e-08
