model,arm,binding,layer,target_mode,position,role,mean_frac,median_frac,n
deepseek-coder-6.7b,ba,target,11,bound,6,signature,0.017953601676008204,0.017974645430286106,400
deepseek-coder-6.7b,ba,target,11,bound,7,other,0.020218588158967626,0.020398642219372605,400
deepseek-coder-6.7b,ba,target,11,bound,8,other,0.001934298378004241,0.0019500704204600862,400
deepseek-coder-6.7b,ba,target,11,bound,9,inner_def_name,0.014914483535812033,0.0154276057781488,400
deepseek-coder-6.7b,ba,target,11,bound,10,other,0.017116813743653835,0.01772372238002154,400
deepseek-coder-6.7b,ba,target,11,bound,11,inner_def_value,0.12806677589527563,0.13218926921718724,400
deepseek-coder-6.7b,ba,target,11,bound,12,other,0.015115264536818045,0.014809389297412111,400
deepseek-coder-6.7b,ba,target,11,bound,13,other,0.007656418964014139,0.007599642846695729,400
deepseek-coder-6.7b,ba,target,11,bound,14,return_kw,0.013892728364315786,0.01393491502059143,400
deepseek-coder-6.7b,ba,target,11,bound,15,use_site,0.038560702369003164,0.038398340506796025,400
deepseek-coder-6.7b,ba,target,11,bound,16,suffix,0.014631270194062513,0.014647308743037211,400
deepseek-coder-6.7b,ba,target,11,bound,17,suffix,0.044931532763834346,0.04498873917342936,400
deepseek-coder-6.7b,ba,target,11,bound,18,suffix,0.029246691745411172,0.028956508292475813,400
deepseek-coder-6.7b,ba,target,11,bound,19,suffix,0.03962099406927299,0.03976562960849764,400
deepseek-coder-6.7b,ba,target,11,bound,20,suffix,0.2236484640079561,0.22316444600315627,400
deepseek-coder-6.7b,ab,source,11,other,0,outer_def_name,0.15417226029541722,0.15384796272015433,400
deepseek-coder-6.7b,ab,source,11,other,1,other,0.027263657063316005,0.0271130475743138,400
deepseek-coder-6.7b,ab,source,11,other,2,outer_def_value,0.04852163126882305,0.047884721574331976,400
deepseek-coder-6.7b,ab,source,11,other,3,other,0.1381824845352978,0.13799523541211967,400
deepseek-coder-6.7b,ab,source,11,other,4,signature,0.031145982562088,0.030983489879374812,400
deepseek-coder-6.7b,ab,source,11,other,5,signature,0.008648719240799909,0.008562981926210996,400
deepseek-coder-6.7b,ab,source,11,other,6,signature,0.014739064302335118,0.014793998143786784,400
deepseek-coder-6.7b,ab,source,11,other,7,other,0.02032259000839478,0.02047297385393742,400
deepseek-coder-6.7b,ab,source,11,other,8,other,0.0032935468611878325,0.0034224647183721383,400
deepseek-coder-6.7b,ab,source,11,other,9,inner_def_name,0.0076368777437759985,0.007694064375703637,400
deepseek-coder-6.7b,ab,source,11,other,10,other,0.009004651660255502,0.009387856808828603,400
deepseek-coder-6.7b,ab,source,11,other,11,inner_def_value,0.08358798237467426,0.08368347864584341,400
deepseek-coder-6.7b,ab,source,11,other,12,other,0.010940054903972984,0.011099809398432272,400
deepseek-coder-6.7b,ab,source,11,other,13,other,0.005940504727612001,0.005947255862260531,400
deepseek-coder-6.7b,ab,source,11,other,14,return_kw,0.012727932483208906,0.012973914322883282,400
deepseek-coder-6.7b,ab,source,11,other,15,use_site,0.06337350200993158,0.061375385413298345,400
deepseek-coder-6.7b,ab,source,11,other,16,suffix,0.0182205624582785,0.01809996554533068,400
deepseek-coder-6.7b,ab,source,11,other,17,suffix,0.05061535373692796,0.050375368575455035,400
deepseek-coder-6.7b,ab,source,11,other,18,suffix,0.02502958897446433,0.025014220515592454,400
deepseek-coder-6.7b,ab,source,11,other,19,suffix,0.03725239049900297,0.037397513102850125,400
deepseek-coder-6.7b,ab,source,11,other,20,suffix,0.22938069934857963,0.22887682492966677,400
deepseek-coder-6.7b,ab,target,11,other,0,outer_def_name,0.1615912165636446,0.16122945856460416,400
deepseek-coder-6.7b,ab,target,11,other,1,other,0.03558978639975985,0.03525193326755938,400
deepseek-coder-6.7b,ab,target,11,other,2,outer_def_value,0.08243044078233087,0.0795592851846933,400
deepseek-coder-6.7b,ab,target,11,other,3,other,0.1350936062106403,0.13469307960041554,400
deepseek-coder-6.7b,ab,target,11,other,4,signature,0.03287464229691055,0.032527552586096645,400
deepseek-coder-6.7b,ab,target,11,other,5,signature,0.009024509657447981,0.009031336501917482,400
deepseek-coder-6.7b,ab,target,11,other,6,signature,0.017412437767862148,0.01775456180724994,400
deepseek-coder-6.7b,ab,target,11,other,7,other,0.021078773117287612,0.021190498537445757,400
deepseek-coder-6.7b,ab,target,11,other,8,other,0.0011326299321482388,0.0011445245420781116,400
deepseek-coder-6.7b,ab,target,11,other,9,inner_def_name,0.014623080704343518,0.015327642425527775,400
deepseek-coder-6.7b,ab,target,11,other,10,other,0.008747566370653876,0.010205904443101536,400
deepseek-coder-6.7b,ab,target,11,other,11,inner_def_value,0.04278236781088241,0.03906340488420939,400
deepseek-coder-6.7b,ab,target,11,other,12,other,0.014813627180666651,0.01462641161070544,400
deepseek-coder-6.7b,ab,target,11,other,13,other,0.007855696175503843,0.007798905577677789,400
deepseek-coder-6.7b,ab,target,11,other,14,return_kw,0.014728084157640703,0.014899265326372755,400
deepseek-coder-6.7b,ab,target,11,other,15,use_site,0.03599358940726546,0.036053336989720394,400
deepseek-coder-6.7b,ab,target,11,other,16,suffix,0.015187310272349408,0.015115349973174179,400
deepseek-coder-6.7b,ab,target,11,other,17,suffix,0.05019649434930051,0.049958909527999196,400
deepseek-coder-6.7b,ab,target,11,other,18,suffix,0.02977713855306691,0.029543426134757866,400
deepseek-coder-6.7b,ab,target,11,other,19,suffix,0.04320741966787209,0.04319866465311696,400
deepseek-coder-6.7b,ab,target,11,other,20,suffix,0.22585961623824707,0.22456582209782186,400
deepseek-coder-6.7b,ba,source,11,other,0,outer_def_name,0.154091203624057,0.15371448779302568,400
deepseek-coder-6.7b,ba,source,11,other,1,other,0.027205310902411226,0.026614058833348747,400
deepseek-coder-6.7b,ba,source,11,other,2,outer_def_value,0.0490807983718389,0.04967330707085421,400
deepseek-coder-6.7b,ba,source,11,other,3,other,0.13794852188671272,0.13816425207007904,400
deepseek-coder-6.7b,ba,source,11,other,4,signature,0.031053191827531083,0.03070192588193117,400
deepseek-coder-6.7b,ba,source,11,other,5,signature,0.00861255125987577,0.008490285982431069,400
deepseek-coder-6.7b,ba,source,11,other,6,signature,0.014757493551838401,0.014832718155499016,400
deepseek-coder-6.7b,ba,source,11,other,7,other,0.020336732010089807,0.02056834224519126,400
deepseek-coder-6.7b,ba,source,11,other,8,other,0.0032677269727644466,0.0033529170587041747,400
deepseek-coder-6.7b,ba,source,11,other,9,inner_def_name,0.007688068815387175,0.007583982744920973,400
deepseek-coder-6.7b,ba,source,11,other,10,other,0.009031171248603495,0.009458720443486895,400
deepseek-coder-6.7b,ba,source,11,other,11,inner_def_value,0.0835057841952493,0.08316548301609251,400
deepseek-coder-6.7b,ba,source,11,other,12,other,0.010915143953014144,0.011187455763004252,400
deepseek-coder-6.7b,ba,source,11,other,13,other,0.005935281680654829,0.00592069671997455,400
deepseek-coder-6.7b,ba,source,11,other,14,return_kw,0.012729139755613546,0.012716343105996671,400
deepseek-coder-6.7b,ba,source,11,other,15,use_site,0.0637779472402775,0.06146218769993346,400
deepseek-coder-6.7b,ba,source,11,other,16,suffix,0.018250846659157945,0.018050873078359533,400
deepseek-coder-6.7b,ba,source,11,other,17,suffix,0.05044631202849773,0.05003490839698238,400
deepseek-coder-6.7b,ba,source,11,other,18,suffix,0.024936917122835835,0.024678960176424958,400
deepseek-coder-6.7b,ba,source,11,other,19,suffix,0.03720227654480142,0.03693171532777202,400
deepseek-coder-6.7b,ba,source,11,other,20,suffix,0.22922762137815395,0.22887412338335855,400
deepseek-coder-6.7b,ba,target,11,other,0,outer_def_name,0.16191297280265682,0.16166941134074553,400
deepseek-coder-6.7b,ba,target,11,other,1,other,0.03550466673472465,0.03535357084417043,400
deepseek-coder-6.7b,ba,target,11,other,2,outer_def_value,0.08327177170775929,0.08088066245188252,400
deepseek-coder-6.7b,ba,target,11,other,3,other,0.13496664466509753,0.1344835142703829,400
deepseek-coder-6.7b,ba,target,11,other,4,signature,0.03290070775680359,0.03268060755189785,400
deepseek-coder-6.7b,ba,target,11,other,5,signature,0.00898510670201257,0.008988809825613786,400
deepseek-coder-6.7b,ba,target,11,other,6,signature,0.01735063252945134,0.01736264114698055,400
deepseek-coder-6.7b,ba,target,11,other,7,other,0.021032313761515535,0.02113070910079188,400
deepseek-coder-6.7b,ba,target,11,other,8,other,0.0010366802359093761,0.000981841766152531,400
deepseek-coder-6.7b,ba,target,11,other,9,inner_def_name,0.014487485965067487,0.015021806132274246,400
deepseek-coder-6.7b,ba,target,11,other,10,other,0.008420310496378688,0.009927383460236389,400
deepseek-coder-6.7b,ba,target,11,other,11,inner_def_value,0.04212385441073746,0.03772981256789183,400
deepseek-coder-6.7b,ba,target,11,other,12,other,0.014723490320606073,0.01448566453767914,400
deepseek-coder-6.7b,ba,target,11,other,13,other,0.007891515374655158,0.007827806233406499,400
deepseek-coder-6.7b,ba,target,11,other,14,return_kw,0.014756871200017998,0.015010772058404757,400
deepseek-coder-6.7b,ba,target,11,other,15,use_site,0.035811272517770935,0.03563424707005765,400
deepseek-coder-6.7b,ba,target,11,other,16,suffix,0.015298968371552655,0.01533215985745081,400
deepseek-coder-6.7b,ba,target,11,other,17,suffix,0.05035792005041313,0.049958902457332685,400
deepseek-coder-6.7b,ba,target,11,other,18,suffix,0.029930371476866578,0.029783324806471563,400
deepseek-coder-6.7b,ba,target,11,other,19,suffix,0.04325985526475692,0.043185951545307605,400
deepseek-coder-6.7b,ba,target,11,other,20,suffix,0.225976624435516,0.22480592916218758,400
deepseek-coder-6.7b,ab,source,15,bound,0,outer_def_name,0.08298003500908845,0.08222638098384394,400
deepseek-coder-6.7b,ab,source,15,bound,1,other,0.033882187164623066,0.03331555891234175,400
deepseek-coder-6.7b,ab,source,15,bound,2,outer_def_value,0.14186067500879138,0.14584196053236825,400
deepseek-coder-6.7b,ab,source,15,bound,3,other,0.0812497875474467,0.08118830659356127,400
deepseek-coder-6.7b,ab,source,15,bound,4,signature,0.030290440492177984,0.030021222987522266,400
deepseek-coder-6.7b,ab,source,15,bound,5,signature,0.008484444380730677,0.008472093069293127,400
deepseek-coder-6.7b,ab,source,15,bound,6,signature,0.018627425049393364,0.018760952811290033,400
deepseek-coder-6.7b,ab,source,15,bound,7,other,0.022154519256234507,0.02220432635884882,400
deepseek-coder-6.7b,ab,source,15,bound,8,other,0.0049061995557085234,0.0050623414856358784,400
deepseek-coder-6.7b,ab,source,15,bound,9,inner_def_name,0.009092934725668378,0.008904135428864975,400
deepseek-coder-6.7b,ab,source,15,bound,10,other,0.003837009072791593,0.004687965965057526,400
deepseek-coder-6.7b,ab,source,15,bound,11,inner_def_value,0.03690469353092685,0.03611136934588598,400
deepseek-coder-6.7b,ab,source,15,bound,12,other,0.007689420950129486,0.007683460356553557,400
deepseek-coder-6.7b,ab,source,15,bound,13,other,0.005277513436864485,0.005313556217236322,400
deepseek-coder-6.7b,ab,source,15,bound,14,return_kw,0.012729592016809888,0.013177642288958825,400
deepseek-coder-6.7b,ab,source,15,bound,15,use_site,0.06011804852252059,0.05953087241790786,400
deepseek-coder-6.7b,ab,source,15,bound,16,suffix,0.015660059555830896,0.015573977143713138,400
deepseek-coder-6.7b,ab,source,15,bound,17,suffix,0.04249615978558025,0.042377752524518836,400
deepseek-coder-6.7b,ab,source,15,bound,18,suffix,0.02170976903560912,0.021573938046217614,400
deepseek-coder-6.7b,ab,source,15,bound,19,suffix,0.04518885678198006,0.04531089243560072,400
deepseek-coder-6.7b,ab,source,15,bound,20,suffix,0.31486025532417694,0.3144654214234507,400
deepseek-coder-6.7b,ab,target,15,bound,0,outer_def_name,0.0832305415281126,0.08282628000027394,400
deepseek-coder-6.7b,ab,target,15,bound,1,other,0.03207228430201326,0.031921479972223644,400
deepseek-coder-6.7b,ab,target,15,bound,2,outer_def_value,0.029579829178231033,0.029910460191601713,400
deepseek-coder-6.7b,ab,target,15,bound,3,other,0.08488944179601271,0.08476619467708293,400
deepseek-coder-6.7b,ab,target,15,bound,4,signature,0.0320538252255296,0.03215847234107439,400
deepseek-coder-6.7b,ab,target,15,bound,5,signature,0.008969953316953957,0.009096351549318225,400
deepseek-coder-6.7b,ab,target,15,bound,6,signature,0.02216781065375958,0.02174922357394636,400
deepseek-coder-6.7b,ab,target,15,bound,7,other,0.024755444172035963,0.02496760337067573,400
deepseek-coder-6.7b,ab,target,15,bound,8,other,0.0016542142855602777,0.0017781196532625052,400
deepseek-coder-6.7b,ab,target,15,bound,9,inner_def_name,0.015714978684037106,0.015583524358615198,400
deepseek-coder-6.7b,ab,target,15,bound,10,other,0.006579853165088373,0.007996306401780196,400
deepseek-coder-6.7b,ab,target,15,bound,11,inner_def_value,0.14364198614921056,0.1493444514070605,400
deepseek-coder-6.7b,ab,target,15,bound,12,other,0.01023937705460345,0.009922984885568064,400
deepseek-coder-6.7b,ab,target,15,bound,13,other,0.008188856283593811,0.008109534627090987,400
deepseek-coder-6.7b,ab,target,15,bound,14,return_kw,0.011274713393942003,0.011840532125926104,400
deepseek-coder-6.7b,ab,target,15,bound,15,use_site,0.03433082272487712,0.03343558583791931,400
deepseek-coder-6.7b,ab,target,15,bound,16,suffix,0.016004868780138598,0.015955206645161195,400
deepseek-coder-6.7b,ab,target,15,bound,17,suffix,0.043635533939651215,0.043877366015667274,400
deepseek-coder-6.7b,ab,target,15,bound,18,suffix,0.027023877218129023,0.02694637599840173,400
deepseek-coder-6.7b,ab,target,15,bound,19,suffix,0.05172502227568774,0.052122474573885025,400
deepseek-coder-6.7b,ab,target,15,bound,20,suffix,0.31226680924170425,0.3113896956186649,400
deepseek-coder-6.7b,ba,source,15,bound,0,outer_def_name,0.08268884272488985,0.08214383610474103,400
deepseek-coder-6.7b,ba,source,15,bound,1,other,0.03376481133453704,0.033280088792455205,400
deepseek-coder-6.7b,ba,source,15,bound,2,outer_def_value,0.1435729584119085,0.14595135963287392,400
deepseek-coder-6.7b,ba,source,15,bound,3,other,0.0810220233016047,0.08119678123530642,400
deepseek-coder-6.7b,ba,source,15,bound,4,signature,0.030202155614857115,0.03005989822381902,400
deepseek-coder-6.7b,ba,source,15,bound,5,signature,0.008408937191528312,0.008414649709984089,400
deepseek-coder-6.7b,ba,source,15,bound,6,signature,0.01858360415747241,0.018709599845628873,400
deepseek-coder-6.7b,ba,source,15,bound,7,other,0.02214663233541163,0.022390494663512485,400
deepseek-coder-6.7b,ba,source,15,bound,8,other,0.0049087962472936075,0.005116050458325487,400
deepseek-coder-6.7b,ba,source,15,bound,9,inner_def_name,0.00900365232237734,0.00859187538147083,400
deepseek-coder-6.7b,ba,source,15,bound,10,other,0.003838960552717434,0.0045427002180905415,400
deepseek-coder-6.7b,ba,source,15,bound,11,inner_def_value,0.036227197835207496,0.035293964424761876,400
deepseek-coder-6.7b,ba,source,15,bound,12,other,0.007716204075221635,0.0077917831653381234,400
deepseek-coder-6.7b,ba,source,15,bound,13,other,0.005235410839321886,0.005235153637009498,400
deepseek-coder-6.7b,ba,source,15,bound,14,return_kw,0.012595007580665068,0.012905529142244822,400
deepseek-coder-6.7b,ba,source,15,bound,15,use_site,0.060474258611794465,0.05929164905004765,400
deepseek-coder-6.7b,ba,source,15,bound,16,suffix,0.01561447693549812,0.015452127553380691,400
deepseek-coder-6.7b,ba,source,15,bound,17,suffix,0.04235249612550893,0.04210897353978314,400
deepseek-coder-6.7b,ba,source,15,bound,18,suffix,0.021600062435978087,0.02134080834142541,400
deepseek-coder-6.7b,ba,source,15,bound,19,suffix,0.04529062825184787,0.04537945557292476,400
deepseek-coder-6.7b,ba,source,15,bound,20,suffix,0.3147529171186159,0.3138806889065977,400
deepseek-coder-6.7b,ba,target,15,bound,0,outer_def_name,0.08368886831380946,0.08340112973271513,400
deepseek-coder-6.7b,ba,target,15,bound,1,other,0.03210607158034131,0.03201601435222994,400
deepseek-coder-6.7b,ba,target,15,bound,2,outer_def_value,0.029621985071982063,0.030186952742786766,400
deepseek-coder-6.7b,ba,target,15,bound,3,other,0.08512182733562418,0.08518303755398134,400
deepseek-coder-6.7b,ba,target,15,bound,4,signature,0.032119523320708845,0.03201320902232767,400
deepseek-coder-6.7b,ba,target,15,bound,5,signature,0.008962481247157778,0.009041001808860919,400
deepseek-coder-6.7b,ba,target,15,bound,6,signature,0.022269932601277326,0.02189094315849103,400
deepseek-coder-6.7b,ba,target,15,bound,7,other,0.024761774412539905,0.024909231208332133,400
deepseek-coder-6.7b,ba,target,15,bound,8,other,0.001541232721115615,0.0016848806400287454,400
deepseek-coder-6.7b,ba,target,15,bound,9,inner_def_name,0.015709134837063633,0.015196764294466402,400
deepseek-coder-6.7b,ba,target,15,bound,10,other,0.006441563686361077,0.007835114341176504,400
deepseek-coder-6.7b,ba,target,15,bound,11,inner_def_value,0.14253046269055175,0.14692446902262146,400
deepseek-coder-6.7b,ba,target,15,bound,12,other,0.010177847454172669,0.009965099292663447,400
deepseek-coder-6.7b,ba,target,15,bound,13,other,0.008237019798997864,0.008113871750675062,400
deepseek-coder-6.7b,ba,target,15,bound,14,return_kw,0.01122505335610934,0.011864505808642073,400
deepseek-coder-6.7b,ba,target,15,bound,15,use_site,0.03434137122233661,0.03356254708519243,400
deepseek-coder-6.7b,ba,target,15,bound,16,suffix,0.015988334669806405,0.01588049091450757,400
deepseek-coder-6.7b,ba,target,15,bound,17,suffix,0.04376626802324056,0.04370726275111828,400
deepseek-coder-6.7b,ba,target,15,bound,18,suffix,0.027161728969175316,0.027075571208068642,400
deepseek-coder-6.7b,ba,target,15,bound,19,suffix,0.0517787121787071,0.05216630887509501,400
deepseek-coder-6.7b,ba,target,15,bound,20,suffix,0.3124488497144752,0.3111473907558903,400
deepseek-coder-6.7b,ab,source,15,other,0,outer_def_name,0.08409954092436886,0.0833504892165095,400
deepseek-coder-6.7b,ab,source,15,other,1,other,0.03280062527453608,0.032391301334236414,400
deepseek-coder-6.7b,ab,source,15,other,2,outer_def_value,0.0513193887765223,0.050227252446820594,400
deepseek-coder-6.7b,ab,source,15,other,3,other,0.08593102669924974,0.08577287681943924,400
deepseek-coder-6.7b,ab,source,15,other,4,signature,0.03223643507754594,0.03196716342509518,400
deepseek-coder-6.7b,ab,source,15,other,5,signature,0.00920539264508622,0.009214593776245793,400
deepseek-coder-6.7b,ab,source,15,other,6,signature,0.02031295393957041,0.02035694234523299,400
deepseek-coder-6.7b,ab,source,15,other,7,other,0.02417133984087256,0.024294875657929912,400
deepseek-coder-6.7b,ab,source,15,other,8,other,0.0057259074089902095,0.005847371093128688,400
deepseek-coder-6.7b,ab,source,15,other,9,inner_def_name,0.010216192421100665,0.009985623871553108,400
deepseek-coder-6.7b,ab,source,15,other,10,other,0.0053534516621498215,0.006219506537804094,400
deepseek-coder-6.7b,ab,source,15,other,11,inner_def_value,0.09648645216921706,0.09610411135212574,400
deepseek-coder-6.7b,ab,source,15,other,12,other,0.008260860986479728,0.008288661831105618,400
deepseek-coder-6.7b,ab,source,15,other,13,other,0.005530775896061744,0.005644049969553263,400
deepseek-coder-6.7b,ab,source,15,other,14,return_kw,0.013240609485920797,0.013901526771591637,400
deepseek-coder-6.7b,ab,source,15,other,15,use_site,0.06280845330387086,0.06242034067998969,400
deepseek-coder-6.7b,ab,source,15,other,16,suffix,0.016835676296376674,0.01661741725570573,400
deepseek-coder-6.7b,ab,source,15,other,17,suffix,0.04568204132881424,0.04593837938826163,400
deepseek-coder-6.7b,ab,source,15,other,18,suffix,0.023605646912770478,0.023271001606356586,400
deepseek-coder-6.7b,ab,source,15,other,19,suffix,0.04877887255319239,0.0490993849279475,400
deepseek-coder-6.7b,ab,source,15,other,20,suffix,0.317398404970872,0.3171203262218371,400
deepseek-coder-6.7b,ab,target,15,other,0,outer_def_name,0.09152016268852582,0.09082798988902398,400
deepseek-coder-6.7b,ab,target,15,other,1,other,0.037023130246792844,0.036870002280518614,400
deepseek-coder-6.7b,ab,target,15,other,2,outer_def_value,0.09464495250861944,0.09166739521511445,400
deepseek-coder-6.7b,ab,target,15,other,3,other,0.08788358640805416,0.08770975189391271,400
deepseek-coder-6.7b,ab,target,15,other,4,signature,0.0353145784831147,0.03477412414078547,400
deepseek-coder-6.7b,ab,target,15,other,5,signature,0.010266251400924731,0.01033383655253673,400
deepseek-coder-6.7b,ab,target,15,other,6,signature,0.024504772054476834,0.02437478155180618,400
deepseek-coder-6.7b,ab,target,15,other,7,other,0.026879160190077092,0.027018170454063496,400
deepseek-coder-6.7b,ab,target,15,other,8,other,0.0014454759708034067,0.001858466314651287,400
deepseek-coder-6.7b,ab,target,15,other,9,inner_def_name,0.017238940320157204,0.017211739908128087,400
deepseek-coder-6.7b,ab,target,15,other,10,other,0.0037439322601359477,0.006314497798587426,400
deepseek-coder-6.7b,ab,target,15,other,11,inner_def_value,0.043160501094068646,0.041033778845106006,400
deepseek-coder-6.7b,ab,target,15,other,12,other,0.01044543416634386,0.010489803142974203,400
deepseek-coder-6.7b,ab,target,15,other,13,other,0.008864431824215126,0.00874797248833134,400
deepseek-coder-6.7b,ab,target,15,other,14,return_kw,0.012504492455464224,0.013013658171163374,400
deepseek-coder-6.7b,ab,target,15,other,15,use_site,0.03552733516690014,0.0346115890419114,400
deepseek-coder-6.7b,ab,target,15,other,16,suffix,0.018056636815948077,0.018173717677760964,400
deepseek-coder-6.7b,ab,target,15,other,17,suffix,0.04962552228091639,0.04956594946623783,400
deepseek-coder-6.7b,ab,target,15,other,18,suffix,0.028118566537380308,0.027980533478309522,400
deepseek-coder-6.7b,ab,target,15,other,19,suffix,0.05581268645393944,0.055879125047395,400
deepseek-coder-6.7b,ab,target,15,other,20,suffix,0.307419485908306,0.30672561891730815,400
deepseek-coder-6.7b,ba,source,15,other,0,outer_def_name,0.08387445532843905,0.08319111742369228,400
deepseek-coder-6.7b,ba,source,15,other,1,other,0.03268201108492558,0.032141581651020816,400
deepseek-coder-6.7b,ba,source,15,other,2,outer_def_value,0.05202044649863515,0.0512685423833993,400
deepseek-coder-6.7b,ba,source,15,other,3,other,0.0857014967973461,0.08574955157314201,400
deepseek-coder-6.7b,ba,source,15,other,4,signature,0.03220682079532308,0.03206438511351763,400
deepseek-coder-6.7b,ba,source,15,other,5,signature,0.009144182159337422,0.009231962351579592,400
deepseek-coder-6.7b,ba,source,15,other,6,signature,0.020314951015186527,0.02042303690434015,400
deepseek-coder-6.7b,ba,source,15,other,7,other,0.024205444276274503,0.024313269945481875,400
deepseek-coder-6.7b,ba,source,15,other,8,other,0.005730714700637542,0.005964595374351942,400
deepseek-coder-6.7b,ba,source,15,other,9,inner_def_name,0.01020216760234783,0.009803407874072322,400
deepseek-coder-6.7b,ba,source,15,other,10,other,0.005420630164503313,0.006154623643086219,400
deepseek-coder-6.7b,ba,source,15,other,11,inner_def_value,0.09615913683603708,0.09465389792363826,400
deepseek-coder-6.7b,ba,source,15,other,12,other,0.008321177002389917,0.0084057130321128,400
deepseek-coder-6.7b,ba,source,15,other,13,other,0.005539363123910437,0.005651745606892545,400
deepseek-coder-6.7b,ba,source,15,other,14,return_kw,0.013133718568020182,0.01362810212100006,400
deepseek-coder-6.7b,ba,source,15,other,15,use_site,0.0632400554994967,0.06222334554099297,400
deepseek-coder-6.7b,ba,source,15,other,16,suffix,0.016783583768447508,0.01649392306835587,400
deepseek-coder-6.7b,ba,source,15,other,17,suffix,0.04556089215655102,0.045087467147239046,400
deepseek-coder-6.7b,ba,source,15,other,18,suffix,0.023490748307240645,0.02301608211858335,400
deepseek-coder-6.7b,ba,source,15,other,19,suffix,0.048805577035501084,0.04896487322187511,400
deepseek-coder-6.7b,ba,source,15,other,20,suffix,0.3174624755927843,0.31627671189745216,400
deepseek-coder-6.7b,ba,target,15,other,0,outer_def_name,0.09186092234761288,0.09089069818057431,400
deepseek-coder-6.7b,ba,target,15,other,1,other,0.03704329373663894,0.036811405446323234,400
deepseek-coder-6.7b,ba,target,15,other,2,outer_def_value,0.0954708334917639,0.09230317846160219,400
deepseek-coder-6.7b,ba,target,15,other,3,other,0.08791615921206486,0.08798504597096149,400
deepseek-coder-6.7b,ba,target,15,other,4,signature,0.03541435392192233,0.03493193206222248,400
deepseek-coder-6.7b,ba,target,15,other,5,signature,0.010221472778802625,0.010216519363441902,400
deepseek-coder-6.7b,ba,target,15,other,6,signature,0.024500311473193637,0.024063455903458174,400
deepseek-coder-6.7b,ba,target,15,other,7,other,0.026848273217150408,0.026962417305309298,400
deepseek-coder-6.7b,ba,target,15,other,8,other,0.0012876441510353382,0.0015441385729807512,400
deepseek-coder-6.7b,ba,target,15,other,9,inner_def_name,0.0172476049928553,0.016884766739208166,400
deepseek-coder-6.7b,ba,target,15,other,10,other,0.003402369650821013,0.006010118539736482,400
deepseek-coder-6.7b,ba,target,15,other,11,inner_def_value,0.04234832448969057,0.03973904889684333,400
deepseek-coder-6.7b,ba,target,15,other,12,other,0.010373245020542474,0.010542603731435216,400
deepseek-coder-6.7b,ba,target,15,other,13,other,0.008903484595163063,0.008793545794184263,400
deepseek-coder-6.7b,ba,target,15,other,14,return_kw,0.012467660692931377,0.013037845208258465,400
deepseek-coder-6.7b,ba,target,15,other,15,use_site,0.03539270853309382,0.035350641508932495,400
deepseek-coder-6.7b,ba,target,15,other,16,suffix,0.01814718951359717,0.018345367856320238,400
deepseek-coder-6.7b,ba,target,15,other,17,suffix,0.04981880161173205,0.049699283724751755,400
deepseek-coder-6.7b,ba,target,15,other,18,suffix,0.028313056510373302,0.028101981937841573,400
deepseek-coder-6.7b,ba,target,15,other,19,suffix,0.05594148407005561,0.055852466171913175,400
deepseek-coder-6.7b,ba,target,15,other,20,suffix,0.307080843150657,0.3054772628424292,400
deepseek-coder-6.7b,ab,source,19,bound,0,outer_def_name,0.03543719192830903,0.03490488869045762,400
deepseek-coder-6.7b,ab,source,19,bound,1,other,0.027057888941628763,0.02680918604137119,400
deepseek-coder-6.7b,ab,source,19,bound,2,outer_def_value,0.06733461022756992,0.06764779212146456,400
deepseek-coder-6.7b,ab,source,19,bound,3,other,0.043389973194325776,0.04321231500923821,400
deepseek-coder-6.7b,ab,source,19,bound,4,signature,0.028535569516474055,0.028265939384949895,400
deepseek-coder-6.7b,ab,source,19,bound,5,signature,0.00985800994401303,0.009643177310361909,400
deepseek-coder-6.7b,ab,source,19,bound,6,signature,0.021191812488448366,0.02119137647091089,400
deepseek-coder-6.7b,ab,source,19,bound,7,other,0.025547974950443284,0.025537012958393973,400
deepseek-coder-6.7b,ab,source,19,bound,8,other,0.0061233681747824755,0.006228557935111011,400
deepseek-coder-6.7b,ab,source,19,bound,9,inner_def_name,0.011162173395894138,0.010636699777975617,400
deepseek-coder-6.7b,ab,source,19,bound,10,other,0.0022675505481415136,0.0033585796866680653,400
deepseek-coder-6.7b,ab,source,19,bound,11,inner_def_value,0.031299197854470585,0.030438666426586387,400
deepseek-coder-6.7b,ab,source,19,bound,12,other,0.009812033317603998,0.009950775654118435,400
deepseek-coder-6.7b,ab,source,19,bound,13,other,0.0055853964595963855,0.005765766139253458,400
deepseek-coder-6.7b,ab,source,19,bound,14,return_kw,0.015536692126513724,0.015892102094668573,400
deepseek-coder-6.7b,ab,source,19,bound,15,use_site,0.041020984887591455,0.04036708050572143,400
deepseek-coder-6.7b,ab,source,19,bound,16,suffix,0.01988550716539191,0.01957436524194104,400
deepseek-coder-6.7b,ab,source,19,bound,17,suffix,0.03312048655032521,0.033147753502512214,400
deepseek-coder-6.7b,ab,source,19,bound,18,suffix,0.018546732233393624,0.018423072687604472,400
deepseek-coder-6.7b,ab,source,19,bound,19,suffix,0.054709374892895166,0.054992263179914735,400
deepseek-coder-6.7b,ab,source,19,bound,20,suffix,0.4925775075560064,0.49244926854514814,400
deepseek-coder-6.7b,ab,target,19,bound,0,outer_def_name,0.03868129016712138,0.03837079889585904,400
