model,contrast,layer,target_condition,position,role_to,mean_delta,median_delta,sign_consistency,n
deepseek-coder-6.7b,flip_ba,23,fixed_b,16,suffix,-0.0007989514362361714,-0.0009174820223441351,0.365,400
deepseek-coder-6.7b,flip_ba,23,fixed_b,17,suffix,-0.0023859241609704564,-0.0023694210848874634,0.225,400
deepseek-coder-6.7b,flip_ba,23,fixed_b,18,suffix,0.001808606136994924,0.001800421165000109,0.755,400
deepseek-coder-6.7b,flip_ba,23,fixed_b,19,suffix,0.0175251964888123,0.017921584328546025,0.9875,400
deepseek-coder-6.7b,flip_ba,23,fixed_b,20,suffix,-0.07538482911215569,-0.07430293544439942,0.0,400
deepseek-coder-6.7b,flip_ba,23,other,0,outer_def_name,0.0027739174453975603,0.0027673355662875716,0.73,400
deepseek-coder-6.7b,flip_ba,23,other,1,other,0.0019764703423910584,0.0022039273205364026,0.715,400
deepseek-coder-6.7b,flip_ba,23,other,2,outer_def_value,0.06471558486364155,0.06197950762558543,1.0,400
deepseek-coder-6.7b,flip_ba,23,other,3,other,0.002877702894409231,0.0026871801885569053,0.8125,400
deepseek-coder-6.7b,flip_ba,23,other,4,signature,0.0023123696820999034,0.002185743223844126,0.7825,400
deepseek-coder-6.7b,flip_ba,23,other,5,signature,0.0014035951917964048,0.0013502394344330057,0.775,400
deepseek-coder-6.7b,flip_ba,23,other,6,signature,0.005886511883674231,0.005674795184557806,0.9825,400
deepseek-coder-6.7b,flip_ba,23,other,7,other,0.003303748113286084,0.0033512368673143337,0.9425,400
deepseek-coder-6.7b,flip_ba,23,other,8,other,-0.004118989248603315,-0.00392283219312356,0.225,400
deepseek-coder-6.7b,flip_ba,23,other,9,inner_def_name,0.006432440737948611,0.006376780213872824,0.8875,400
deepseek-coder-6.7b,flip_ba,23,other,10,other,0.00302670046297083,0.004417645899444768,0.6225,400
deepseek-coder-6.7b,flip_ba,23,other,11,inner_def_value,-0.04494462282287042,-0.04509008952607053,0.0125,400
deepseek-coder-6.7b,flip_ba,23,other,12,other,-0.0004627483196234816,-0.0005380190213938952,0.4225,400
deepseek-coder-6.7b,flip_ba,23,other,13,other,0.0005821842219343584,0.0006642718487115075,0.5925,400
deepseek-coder-6.7b,flip_ba,23,other,14,return_kw,-0.002213542675051244,-0.0022476936001065437,0.35,400
deepseek-coder-6.7b,flip_ba,23,other,15,use_site,-0.009306227300612237,-0.009700244261905216,0.08,400
deepseek-coder-6.7b,flip_ba,23,other,16,suffix,-0.002167757841646894,-0.0023649957418711183,0.2725,400
deepseek-coder-6.7b,flip_ba,23,other,17,suffix,-0.00386761967722381,-0.003984664476334129,0.1375,400
deepseek-coder-6.7b,flip_ba,23,other,18,suffix,0.0004840313722503517,0.0005310901086333711,0.58,400
deepseek-coder-6.7b,flip_ba,23,other,19,suffix,0.01265542189167971,0.01293137539368551,0.935,400
deepseek-coder-6.7b,flip_ba,23,other,20,suffix,-0.04134917279529337,-0.04043826738713352,0.0275,400
deepseek-coder-6.7b,flip_ba,27,bound,0,outer_def_name,0.0015877475890533322,0.0015273030516522392,0.735,400
deepseek-coder-6.7b,flip_ba,27,bound,1,other,0.00012901153782698507,-5.856043056751484e-05,0.4925,400
deepseek-coder-6.7b,flip_ba,27,bound,2,outer_def_value,-0.012661046494091287,-0.012562193828047246,0.0,400
deepseek-coder-6.7b,flip_ba,27,bound,3,other,0.0005139740826231682,0.0006196017562294584,0.5625,400
deepseek-coder-6.7b,flip_ba,27,bound,4,signature,0.0011607918539655632,0.0010267205824235626,0.7225,400
deepseek-coder-6.7b,flip_ba,27,bound,5,signature,0.0002533486715602106,0.0002728552512339692,0.6,400
deepseek-coder-6.7b,flip_ba,27,bound,6,signature,0.0057970966973864505,0.005529351128867266,0.9675,400
deepseek-coder-6.7b,flip_ba,27,bound,7,other,0.002071053256359607,0.002108170875324996,0.9325,400
deepseek-coder-6.7b,flip_ba,27,bound,8,other,-0.0004999581254686219,-0.0005111639777733714,0.325,400
deepseek-coder-6.7b,flip_ba,27,bound,9,inner_def_name,0.004823324732814819,0.004766370137088798,0.885,400
deepseek-coder-6.7b,flip_ba,27,bound,10,other,0.005819833402486231,0.006227146840246721,0.8175,400
deepseek-coder-6.7b,flip_ba,27,bound,11,inner_def_value,0.01264525829147729,0.013258006386632052,0.9225,400
deepseek-coder-6.7b,flip_ba,27,bound,12,other,-0.0012262266368208896,-0.0013415521311884548,0.385,400
deepseek-coder-6.7b,flip_ba,27,bound,13,other,0.0007604975616820517,0.0007090967751992854,0.735,400
deepseek-coder-6.7b,flip_ba,27,bound,14,return_kw,0.001026977252792826,0.0008942338995092543,0.6375,400
deepseek-coder-6.7b,flip_ba,27,bound,15,use_site,-0.0007479839499434104,-0.00048331994615207277,0.3975,400
deepseek-coder-6.7b,flip_ba,27,bound,16,suffix,-0.012148533991091136,-0.011677349109889008,0.0725,400
deepseek-coder-6.7b,flip_ba,27,bound,17,suffix,-0.004285429817965936,-0.004148432413585447,0.0525,400
deepseek-coder-6.7b,flip_ba,27,bound,18,suffix,-0.0008185286509525164,-0.0007168871435121278,0.3525,400
deepseek-coder-6.7b,flip_ba,27,bound,19,suffix,0.0037954858911720944,0.0034263990137812853,0.72,400
deepseek-coder-6.7b,flip_ba,27,bound,20,suffix,-0.007996687709805661,-0.0080192581942381,0.3225,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,0,outer_def_name,0.0016793997629234395,0.0017303571912112826,0.7775,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,1,other,-0.0010246296504179996,-0.0011430255283417668,0.3575,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,2,outer_def_value,-0.0011169507161670428,-0.0009465776890986329,0.33,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,3,other,0.00021369982793133184,0.0004277677315553327,0.5525,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,4,signature,0.00027151842187438997,0.0001808283421995422,0.545,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,5,signature,2.2580234747426495e-05,5.128816831835711e-05,0.525,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,6,signature,0.004598634851501546,0.0044123341963367155,0.9125,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,7,other,0.0009980649783549748,0.0009456609647532817,0.71,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,8,other,-0.0007246805616086235,-0.0007155620627119596,0.29,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,9,inner_def_name,0.004334892442293626,0.004395893647789849,0.865,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,10,other,0.004819278108373444,0.00522161924862989,0.7575,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,11,inner_def_value,0.0019960408638636704,0.002097153436976678,0.605,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,12,other,-0.0019227711839611577,-0.0018842380210693207,0.3025,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,13,other,0.00042535256610056566,0.00044166563143554377,0.625,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,14,return_kw,0.00023706880394980923,3.3681238995128624e-05,0.505,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,15,use_site,-0.0013741534721698739,-0.0012299539066602163,0.285,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,16,suffix,-0.014441630728368918,-0.013851362381967687,0.0375,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,17,suffix,-0.005967981119205881,-0.00581973486154471,0.01,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,18,suffix,-0.001777026950760327,-0.0017369453919756648,0.175,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,19,suffix,0.001069984882944702,0.0005950229988742374,0.545,400
deepseek-coder-6.7b,flip_ba,27,fixed_a,20,suffix,0.007683309646082757,0.007000495344214486,0.705,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,0,outer_def_name,0.0018666654398748462,0.0017655299884633381,0.77,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,1,other,0.002161971144067862,0.0021357521812991175,0.7575,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,2,outer_def_value,0.0024144917988317815,0.002179064195994061,0.705,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,3,other,0.0015234251840607427,0.0015881317135303021,0.7075,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,4,signature,0.0029697028507372847,0.0027515804158044213,0.9225,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,5,signature,0.0007159216086832254,0.000720414447667361,0.7625,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,6,signature,0.00807618998792686,0.007920728763655882,0.995,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,7,other,0.0039998648994821065,0.003938741470132713,0.9975,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,8,other,7.443358793520085e-05,2.9513489992106677e-05,0.51,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,9,inner_def_name,0.005902419168289642,0.005867101713117252,0.915,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,10,other,0.007387569789136565,0.007972230908265331,0.7975,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,11,inner_def_value,0.00672475746077835,0.007981818575686084,0.7875,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,12,other,-0.0003962286743631164,-0.0003077790693774363,0.46,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,13,other,0.001354263657153893,0.0013860852331960703,0.8625,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,14,return_kw,0.002187712891319773,0.0019309208912201658,0.805,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,15,use_site,0.00018499452597431896,0.0003274862774399123,0.5725,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,16,suffix,-0.010559749170645926,-0.009861751454339736,0.105,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,17,suffix,-0.002467272435428362,-0.0022195933777857573,0.175,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,18,suffix,0.0005750058100185329,0.0004846621415643213,0.58,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,19,suffix,0.008623630540635488,0.00828387518668533,0.9225,400
deepseek-coder-6.7b,flip_ba,27,fixed_b,20,suffix,-0.04331976121364686,-0.04229856705030044,0.005,400
deepseek-coder-6.7b,flip_ba,27,other,0,outer_def_name,0.001958317613744953,0.0019306601160672286,0.725,400
deepseek-coder-6.7b,flip_ba,27,other,1,other,0.0010083299558228775,0.0009865956467190896,0.61,400
deepseek-coder-6.7b,flip_ba,27,other,2,outer_def_value,0.013958587576756028,0.013516373227301991,1.0,400
deepseek-coder-6.7b,flip_ba,27,other,3,other,0.0012231509293689068,0.0012984246339802115,0.66,400
deepseek-coder-6.7b,flip_ba,27,other,4,signature,0.0020804294186461112,0.0019550204545682633,0.81,400
deepseek-coder-6.7b,flip_ba,27,other,5,signature,0.0004851531718704413,0.0004999748148197883,0.675,400
deepseek-coder-6.7b,flip_ba,27,other,6,signature,0.006877728142041954,0.006589322164062295,0.985,400
deepseek-coder-6.7b,flip_ba,27,other,7,other,0.002926876621477475,0.0030289231979452637,0.9375,400
deepseek-coder-6.7b,flip_ba,27,other,8,other,-0.00015028884820480088,-0.00011557107346457326,0.4625,400
deepseek-coder-6.7b,flip_ba,27,other,9,inner_def_name,0.00541398687776845,0.005221989558344974,0.895,400
deepseek-coder-6.7b,flip_ba,27,other,10,other,0.00638701449502378,0.006874684904132483,0.775,400
deepseek-coder-6.7b,flip_ba,27,other,11,inner_def_value,-0.003924459966835271,-0.003724817937173941,0.345,400
deepseek-coder-6.7b,flip_ba,27,other,12,other,-0.0010927732215033847,-0.00092322216796141,0.3825,400
deepseek-coder-6.7b,flip_ba,27,other,13,other,0.0010191186615724067,0.0010199608316830877,0.785,400
deepseek-coder-6.7b,flip_ba,27,other,14,return_kw,0.001397804442476756,0.0011605051505871556,0.67,400
deepseek-coder-6.7b,flip_ba,27,other,15,use_site,-0.0004411749962521444,-0.0003457283386636596,0.4575,400
deepseek-coder-6.7b,flip_ba,27,other,16,suffix,-0.012852845907923708,-0.012384255100994382,0.0725,400
deepseek-coder-6.7b,flip_ba,27,other,17,suffix,-0.004149823736668306,-0.004158866330563693,0.06,400
deepseek-coder-6.7b,flip_ba,27,other,18,suffix,-0.00038349248978927753,-0.0004891906582728603,0.43,400
deepseek-coder-6.7b,flip_ba,27,other,19,suffix,0.005898129532408094,0.005475501306503646,0.8475,400
deepseek-coder-6.7b,flip_ba,27,other,20,suffix,-0.027639763857758445,-0.026815161208167237,0.045,400
deepseek-coder-6.7b,same_inner,0,bound,0,outer_def_name,-0.00026197997876846723,-0.000472119215854383,0.475,400
deepseek-coder-6.7b,same_inner,0,bound,1,other,5.937717615133235e-05,7.751873318053576e-05,0.5275,400
deepseek-coder-6.7b,same_inner,0,bound,2,outer_def_value,-0.00010956584541322062,-0.0003832439945395845,0.48,400
deepseek-coder-6.7b,same_inner,0,bound,3,other,-0.00017407303466294738,-0.00023822270446782756,0.4775,400
deepseek-coder-6.7b,same_inner,0,bound,4,signature,-0.00010110072493401977,-0.00016869353532410203,0.49,400
deepseek-coder-6.7b,same_inner,0,bound,5,signature,2.3625338319134252e-05,5.723220904677723e-05,0.5175,400
deepseek-coder-6.7b,same_inner,0,bound,6,signature,2.4128065810869676e-05,9.483372035505935e-06,0.505,400
deepseek-coder-6.7b,same_inner,0,bound,7,other,2.460863408374907e-06,5.639732107639694e-06,0.5025,400
deepseek-coder-6.7b,same_inner,0,bound,8,other,-6.076952214848516e-06,5.215192446194521e-05,0.515,400
deepseek-coder-6.7b,same_inner,0,bound,9,inner_def_name,9.039186227314061e-05,1.673879291209327e-05,0.5125,400
deepseek-coder-6.7b,same_inner,0,bound,10,other,4.025957265015579e-05,0.0,0.5,400
deepseek-coder-6.7b,same_inner,0,bound,11,inner_def_value,0.00046253374105139565,0.0011319670643908167,0.5125,400
deepseek-coder-6.7b,same_inner,0,bound,12,other,-2.8781451964875476e-05,-2.177937651217472e-05,0.4875,400
deepseek-coder-6.7b,same_inner,0,bound,13,other,-2.0509314678883136e-05,-5.17542723697164e-05,0.455,400
deepseek-coder-6.7b,same_inner,0,bound,14,return_kw,-6.653779700227614e-05,-5.524447395550275e-05,0.4775,400
deepseek-coder-6.7b,same_inner,0,bound,15,use_site,9.547804038385756e-05,0.00013413801192019206,0.535,400
deepseek-coder-6.7b,same_inner,0,bound,16,suffix,4.853332955484031e-06,2.3598339923021697e-05,0.515,400
deepseek-coder-6.7b,same_inner,0,bound,17,suffix,-2.327248668529319e-05,9.04501165267732e-05,0.5075,400
deepseek-coder-6.7b,same_inner,0,bound,18,suffix,-7.661423045644829e-06,-3.2601343541259833e-05,0.4875,400
deepseek-coder-6.7b,same_inner,0,bound,19,suffix,2.299445918875473e-05,6.633468615512353e-05,0.51,400
deepseek-coder-6.7b,same_inner,0,bound,20,suffix,-2.657419779003894e-05,-7.487174318637768e-05,0.4925,400
deepseek-coder-6.7b,same_inner,0,fixed_a,0,outer_def_name,0.03037872778114221,0.030040635654971615,1.0,400
deepseek-coder-6.7b,same_inner,0,fixed_a,1,other,0.007345369621854662,0.007231676945605384,1.0,400
deepseek-coder-6.7b,same_inner,0,fixed_a,2,outer_def_value,0.019354619795998465,0.01812424208977056,1.0,400
deepseek-coder-6.7b,same_inner,0,fixed_a,3,other,-0.018399011655768502,-0.016859160991095634,0.005,400
deepseek-coder-6.7b,same_inner,0,fixed_a,4,signature,1.9592653144955226e-05,0.00012922130039616161,0.5125,400
deepseek-coder-6.7b,same_inner,0,fixed_a,5,signature,-0.002112433770037412,-0.0021579137530310516,0.0925,400
deepseek-coder-6.7b,same_inner,0,fixed_a,6,signature,-0.0035299465301559694,-0.003554336075183951,0.01,400
deepseek-coder-6.7b,same_inner,0,fixed_a,7,other,0.0004380767536579483,0.000476864067832566,0.805,400
deepseek-coder-6.7b,same_inner,0,fixed_a,8,other,-0.0001836727119941902,-0.00022629325153783095,0.38,400
deepseek-coder-6.7b,same_inner,0,fixed_a,9,inner_def_name,0.0007301252992437359,0.000946084735683422,0.59,400
deepseek-coder-6.7b,same_inner,0,fixed_a,10,other,-0.01006995889959124,-0.010249663288885297,0.0,400
deepseek-coder-6.7b,same_inner,0,fixed_a,11,inner_def_value,-0.03875884438317714,-0.03611371991380885,0.0,400
deepseek-coder-6.7b,same_inner,0,fixed_a,12,other,0.00044122440801363627,0.00039246086898134117,0.84,400
deepseek-coder-6.7b,same_inner,0,fixed_a,13,other,0.00021679065604309863,0.0002171328482261732,0.81,400
deepseek-coder-6.7b,same_inner,0,fixed_a,14,return_kw,-0.0005784414048539687,-0.0007155487599632311,0.3675,400
deepseek-coder-6.7b,same_inner,0,fixed_a,15,use_site,0.0015553057686750321,0.0013793303641796676,0.9325,400
deepseek-coder-6.7b,same_inner,0,fixed_a,16,suffix,0.0009834136434006312,0.0009384193562783465,0.9975,400
deepseek-coder-6.7b,same_inner,0,fixed_a,17,suffix,0.002893815374891654,0.0029917303076706647,0.95,400
deepseek-coder-6.7b,same_inner,0,fixed_a,18,suffix,0.001681809277821505,0.0016511159443558842,1.0,400
deepseek-coder-6.7b,same_inner,0,fixed_a,19,suffix,0.0027842233658527176,0.0027260561874901165,0.99,400
deepseek-coder-6.7b,same_inner,0,fixed_a,20,suffix,0.004809249542086117,0.0047404927347567405,0.94,400
deepseek-coder-6.7b,same_inner,0,fixed_b,0,outer_def_name,-0.031113420796766218,-0.030601129045243924,0.0,400
deepseek-coder-6.7b,same_inner,0,fixed_b,1,other,-0.007224231388471833,-0.007015114411809771,0.0,400
deepseek-coder-6.7b,same_inner,0,fixed_b,2,outer_def_value,-0.01983325513945335,-0.01820373216236064,0.0025,400
deepseek-coder-6.7b,same_inner,0,fixed_b,3,other,0.018416430607353915,0.0165930426753495,0.9875,400
deepseek-coder-6.7b,same_inner,0,fixed_b,4,signature,-0.00015669251011025484,-0.0003085345235526258,0.465,400
deepseek-coder-6.7b,same_inner,0,fixed_b,5,signature,0.002141690936696995,0.002305544979598005,0.885,400
deepseek-coder-6.7b,same_inner,0,fixed_b,6,signature,0.003644876351005839,0.003672119056524286,0.9975,400
deepseek-coder-6.7b,same_inner,0,fixed_b,7,other,-0.00040265326928963974,-0.00040432422751874187,0.1775,400
deepseek-coder-6.7b,same_inner,0,fixed_b,8,other,0.00023394819862237827,0.00023924141321497554,0.655,400
deepseek-coder-6.7b,same_inner,0,fixed_b,9,inner_def_name,-0.0005981521396598508,-0.000751333008027474,0.4225,400
deepseek-coder-6.7b,same_inner,0,fixed_b,10,other,0.010302628368731947,0.010508876643675578,1.0,400
deepseek-coder-6.7b,same_inner,0,fixed_b,11,inner_def_value,0.03961548772959755,0.036395886201831304,1.0,400
deepseek-coder-6.7b,same_inner,0,fixed_b,12,other,-0.00046322503791431627,-0.00040745674128780376,0.1425,400
deepseek-coder-6.7b,same_inner,0,fixed_b,13,other,-0.00023253180834176778,-0.0002502740450229387,0.21,400
deepseek-coder-6.7b,same_inner,0,fixed_b,14,return_kw,0.0005005036348184111,0.00039927792181245793,0.6025,400
deepseek-coder-6.7b,same_inner,0,fixed_b,15,use_site,-0.0014588645756651543,-0.0012897758427917734,0.085,400
deepseek-coder-6.7b,same_inner,0,fixed_b,16,suffix,-0.0009646020885875012,-0.0009010139468356108,0.0,400
deepseek-coder-6.7b,same_inner,0,fixed_b,17,suffix,-0.003069061347697878,-0.0031142030964183345,0.0475,400
deepseek-coder-6.7b,same_inner,0,fixed_b,18,suffix,-0.0016872731153721266,-0.0016546233889785148,0.0,400
deepseek-coder-6.7b,same_inner,0,fixed_b,19,suffix,-0.0027379918108011957,-0.002795367731375507,0.01,400
deepseek-coder-6.7b,same_inner,0,fixed_b,20,suffix,-0.004913686508993194,-0.0049766741486069535,0.0575,400
deepseek-coder-6.7b,same_inner,0,other,0,outer_def_name,-0.0004727130368555417,-0.0005704735607102718,0.4925,400
deepseek-coder-6.7b,same_inner,0,other,1,other,6.176105723149716e-05,5.225793189609848e-05,0.5075,400
deepseek-coder-6.7b,same_inner,0,other,2,outer_def_value,-0.0003690694980416636,-0.0001034375630229005,0.49,400
deepseek-coder-6.7b,same_inner,0,other,3,other,0.00019149198624835592,-0.0007245292002328041,0.495,400
deepseek-coder-6.7b,same_inner,0,other,4,signature,-3.599913203127986e-05,-7.420668873529043e-05,0.4925,400
deepseek-coder-6.7b,same_inner,0,other,5,signature,5.631828340449076e-06,3.90287433235997e-05,0.5075,400
deepseek-coder-6.7b,same_inner,0,other,6,signature,9.080175503900029e-05,5.240634322471044e-05,0.515,400
deepseek-coder-6.7b,same_inner,0,other,7,other,3.296262095993366e-05,2.3558847353313296e-05,0.5225,400
deepseek-coder-6.7b,same_inner,0,other,8,other,5.6352438843036595e-05,7.827479293460115e-05,0.5525,400
deepseek-coder-6.7b,same_inner,0,other,9,inner_def_name,4.158129731074439e-05,2.7921944168009163e-05,0.505,400
deepseek-coder-6.7b,same_inner,0,other,10,other,0.00019240989649055109,0.00021426415082003228,0.5225,400
deepseek-coder-6.7b,same_inner,0,other,11,inner_def_value,0.000394109605369007,0.00016138308074989394,0.5125,400
deepseek-coder-6.7b,same_inner,0,other,12,other,6.780822064195472e-06,6.42228033263725e-05,0.5175,400
deepseek-coder-6.7b,same_inner,0,other,13,other,4.768162380213993e-06,2.564116974084754e-06,0.5075,400
deepseek-coder-6.7b,same_inner,0,other,14,return_kw,-1.1399973033281363e-05,-7.936829095609235e-05,0.495,400
deepseek-coder-6.7b,same_inner,0,other,15,use_site,9.63152626020109e-07,1.2856038873920901e-06,0.505,400
deepseek-coder-6.7b,same_inner,0,other,16,suffix,1.3958221857646052e-05,8.934768719318607e-06,0.5075,400
deepseek-coder-6.7b,same_inner,0,other,17,suffix,-0.00015197348612093156,-0.00011756993486775752,0.4775,400
deepseek-coder-6.7b,same_inner,0,other,18,suffix,2.197585495023527e-06,3.565817704348842e-05,0.51,400
deepseek-coder-6.7b,same_inner,0,other,19,suffix,2.3237095862767087e-05,2.954979736442473e-05,0.515,400
deepseek-coder-6.7b,same_inner,0,other,20,suffix,-7.786276911703825e-05,5.563202708253057e-06,0.5,400
deepseek-coder-6.7b,same_inner,3,bound,0,outer_def_name,-0.00043130085783001456,-0.00042339625791049107,0.4825,400
deepseek-coder-6.7b,same_inner,3,bound,1,other,0.0001309794320465114,0.0001449503045314205,0.5275,400
deepseek-coder-6.7b,same_inner,3,bound,2,outer_def_value,-0.00014716670856635043,-0.00026689100118880774,0.48,400
deepseek-coder-6.7b,same_inner,3,bound,3,other,-0.00024435740731291636,-4.3352708023997044e-05,0.495,400
deepseek-coder-6.7b,same_inner,3,bound,4,signature,-1.7032139166589228e-05,0.00021272411119358566,0.5125,400
deepseek-coder-6.7b,same_inner,3,bound,5,signature,2.0583426513470114e-05,2.719709465012505e-05,0.5125,400
deepseek-coder-6.7b,same_inner,3,bound,6,signature,1.3104479772331669e-05,-6.050490009465968e-05,0.49,400
deepseek-coder-6.7b,same_inner,3,bound,7,other,-1.1077425746646537e-06,-3.7231672378023467e-06,0.4975,400
deepseek-coder-6.7b,same_inner,3,bound,8,other,5.411864131169659e-06,4.780966334741086e-05,0.5075,400
deepseek-coder-6.7b,same_inner,3,bound,9,inner_def_name,0.0001488430847230918,0.00012063787987443529,0.51,400
deepseek-coder-6.7b,same_inner,3,bound,10,other,5.4374496484782524e-05,0.00010159193935534334,0.51,400
deepseek-coder-6.7b,same_inner,3,bound,11,inner_def_value,0.0005333893466731929,0.0007298022405664503,0.51,400
deepseek-coder-6.7b,same_inner,3,bound,12,other,-5.183330031924194e-05,-7.277011591157005e-05,0.4575,400
deepseek-coder-6.7b,same_inner,3,bound,13,other,-3.493226602099724e-05,-7.018952183430625e-05,0.4675,400
deepseek-coder-6.7b,same_inner,3,bound,14,return_kw,-7.642151471466841e-05,-8.950642123150068e-05,0.475,400
deepseek-coder-6.7b,same_inner,3,bound,15,use_site,9.743161909463925e-05,7.336853297787091e-05,0.525,400
deepseek-coder-6.7b,same_inner,3,bound,16,suffix,-1.5973374932376718e-05,-6.706615378538651e-05,0.4675,400
deepseek-coder-6.7b,same_inner,3,bound,17,suffix,-1.479203674026026e-05,5.697459355738857e-05,0.5025,400
deepseek-coder-6.7b,same_inner,3,bound,18,suffix,-1.2691915072852835e-05,-9.849077099619366e-06,0.49,400
deepseek-coder-6.7b,same_inner,3,bound,19,suffix,3.916481894645825e-05,-2.9858320224774443e-05,0.4975,400
deepseek-coder-6.7b,same_inner,3,bound,20,suffix,4.316213632325691e-06,-0.00017302120010009164,0.4825,400
deepseek-coder-6.7b,same_inner,3,fixed_a,0,outer_def_name,0.023509537203136706,0.023771710144783076,0.9975,400
deepseek-coder-6.7b,same_inner,3,fixed_a,1,other,0.007901033192968018,0.007801135404929348,1.0,400
deepseek-coder-6.7b,same_inner,3,fixed_a,2,outer_def_value,0.02656855046119663,0.02365310950604608,1.0,400
deepseek-coder-6.7b,same_inner,3,fixed_a,3,other,-0.019705971822333995,-0.017700526695099666,0.0,400
deepseek-coder-6.7b,same_inner,3,fixed_a,4,signature,0.0008118434764841653,0.0010791070977983035,0.6275,400
deepseek-coder-6.7b,same_inner,3,fixed_a,5,signature,-0.0004837946113791038,-0.0005705621118060056,0.345,400
deepseek-coder-6.7b,same_inner,3,fixed_a,6,signature,-0.00470040178956076,-0.0048099768666780215,0.0025,400
deepseek-coder-6.7b,same_inner,3,fixed_a,7,other,0.0001289660614542101,0.00014365842204096257,0.5575,400
deepseek-coder-6.7b,same_inner,3,fixed_a,8,other,-0.0008151946129461349,-0.0007923011822948449,0.2125,400
deepseek-coder-6.7b,same_inner,3,fixed_a,9,inner_def_name,0.0012539277575671912,0.0014263637156424385,0.6325,400
deepseek-coder-6.7b,same_inner,3,fixed_a,10,other,-0.006373484060081908,-0.00625082144526928,0.0525,400
deepseek-coder-6.7b,same_inner,3,fixed_a,11,inner_def_value,-0.04390896478034903,-0.04078597028361494,0.0,400
deepseek-coder-6.7b,same_inner,3,fixed_a,12,other,-0.0001544513025520509,-0.00015922304911246236,0.4125,400
deepseek-coder-6.7b,same_inner,3,fixed_a,13,other,3.513802855060562e-05,7.759308324610742e-05,0.5725,400
deepseek-coder-6.7b,same_inner,3,fixed_a,14,return_kw,-0.0004525426424368314,-0.0005585760756102592,0.3775,400
deepseek-coder-6.7b,same_inner,3,fixed_a,15,use_site,0.0019880551187125436,0.0018225436432521183,0.94,400
deepseek-coder-6.7b,same_inner,3,fixed_a,16,suffix,-0.0001646945947834276,-0.00013511878168235474,0.4175,400
deepseek-coder-6.7b,same_inner,3,fixed_a,17,suffix,0.0037532906917206272,0.0035620659455174175,0.9775,400
deepseek-coder-6.7b,same_inner,3,fixed_a,18,suffix,0.0010068509417602183,0.0010004575215731889,0.9525,400
deepseek-coder-6.7b,same_inner,3,fixed_a,19,suffix,0.0032925846457051797,0.0032830193909423877,0.9825,400
deepseek-coder-6.7b,same_inner,3,fixed_a,20,suffix,0.006509728842457072,0.006200793979088702,0.975,400
deepseek-coder-6.7b,same_inner,3,fixed_b,0,outer_def_name,-0.024522532254240482,-0.024491390191725915,0.0025,400
deepseek-coder-6.7b,same_inner,3,fixed_b,1,other,-0.007600911543079698,-0.007329335524528045,0.0025,400
deepseek-coder-6.7b,same_inner,3,fixed_b,2,outer_def_value,-0.027171467747755543,-0.023937607970892186,0.0,400
deepseek-coder-6.7b,same_inner,3,fixed_b,3,other,0.019626723778823213,0.017564065666683837,0.9975,400
deepseek-coder-6.7b,same_inner,3,fixed_b,4,signature,-0.0008361165995587255,-0.0011073604574747473,0.35,400
deepseek-coder-6.7b,same_inner,3,fixed_b,5,signature,0.0005096007062210525,0.0006235987979019376,0.655,400
