example_id,layer,lens,stratum,positive_name,negative_name,distance_gap,margin,correct
synthetic_control_885305,11,logit,indent_matched,x,g,-13,0.012004286050796509,True
synthetic_control_885305,11,random,indent_matched,x,g,-13,5.463832855224609,True
synthetic_control_885305,11,jlens,indent_matched,x,z,-35,0.03613424301147461,True
synthetic_control_885305,11,logit,indent_matched,x,z,-35,-0.396934449672699,False
synthetic_control_885305,11,random,indent_matched,x,z,-35,1.823554515838623,True
synthetic_control_885305,11,jlens,indent_matched,x,r,-42,0.15327000617980957,True
synthetic_control_885305,11,logit,indent_matched,x,r,-42,0.12994563579559326,True
synthetic_control_885305,11,random,indent_matched,x,r,-42,3.102034091949463,True
synthetic_control_885305,11,jlens,indent_matched,d,z,-28,-0.009662628173828125,False
synthetic_control_885305,11,logit,indent_matched,d,z,-28,-0.965133547782898,False
synthetic_control_885305,11,random,indent_matched,d,z,-28,-0.689532995223999,False
synthetic_control_885305,11,jlens,indent_matched,d,n,-21,-0.04729628562927246,False
synthetic_control_885305,11,logit,indent_matched,d,n,-21,-1.9933009147644043,False
synthetic_control_885305,11,random,indent_matched,d,n,-21,-1.6333508491516113,False
synthetic_control_885305,11,jlens,indent_matched,d,g,-6,0.09635210037231445,True
synthetic_control_885305,11,logit,indent_matched,d,g,-6,-0.5561948418617249,False
synthetic_control_885305,11,random,indent_matched,d,g,-6,2.9507455825805664,True
synthetic_control_885305,11,jlens,indent_matched,d,v,1,-0.154893159866333,False
synthetic_control_885305,11,logit,indent_matched,d,v,1,-0.5099862813949585,False
synthetic_control_885305,11,random,indent_matched,d,v,1,-3.826437473297119,False
synthetic_control_885305,11,jlens,indent_matched,b,g,1,0.14072561264038086,True
synthetic_control_885305,11,logit,indent_matched,b,g,1,1.4804238080978394,True
synthetic_control_885305,11,random,indent_matched,b,g,1,3.0597429275512695,True
synthetic_control_885305,11,jlens,indent_matched,b,n,-14,-0.0029227733612060547,False
synthetic_control_885305,11,logit,indent_matched,b,n,-14,0.04331767559051514,True
synthetic_control_885305,11,random,indent_matched,b,n,-14,-1.524353265762329,False
synthetic_control_885305,11,jlens,indent_matched,b,v,8,-0.1105196475982666,False
synthetic_control_885305,11,logit,indent_matched,b,v,8,1.526632308959961,True
synthetic_control_885305,11,random,indent_matched,b,v,8,-3.717440128326416,False
synthetic_control_885305,11,jlens,indent_matched,b,j,15,0.11538958549499512,True
synthetic_control_885305,11,logit,indent_matched,b,j,15,0.5830205678939819,True
synthetic_control_885305,11,random,indent_matched,b,j,15,-1.2760132551193237,False
synthetic_control_707008,11,jlens,indent_matched,n,o,-22,-0.08246082067489624,False
synthetic_control_707008,11,logit,indent_matched,n,o,-22,2.1385626792907715,True
synthetic_control_707008,11,random,indent_matched,n,o,-22,4.3181281089782715,True
synthetic_control_707008,11,jlens,indent_matched,n,z,-29,0.1322077512741089,True
synthetic_control_707008,11,logit,indent_matched,n,z,-29,2.150373935699463,True
synthetic_control_707008,11,random,indent_matched,n,z,-29,3.3585205078125,True
synthetic_control_707008,11,jlens,indent_matched,d,z,-22,0.1349273920059204,True
synthetic_control_707008,11,logit,indent_matched,d,z,-22,-1.1504625082015991,False
synthetic_control_707008,11,random,indent_matched,d,z,-22,3.5542407035827637,True
synthetic_control_707008,11,jlens,indent_matched,d,o,-15,-0.07974117994308472,False
synthetic_control_707008,11,logit,indent_matched,d,o,-15,-1.162273645401001,False
synthetic_control_707008,11,random,indent_matched,d,o,-15,4.513848304748535,True
synthetic_control_707008,11,jlens,indent_matched,o,d,1,0.00909876823425293,True
synthetic_control_707008,11,logit,indent_matched,o,d,1,2.3021929264068604,True
synthetic_control_707008,11,random,indent_matched,o,d,1,-1.6812533140182495,False
synthetic_control_707008,11,jlens,indent_matched,o,n,-6,-0.033596038818359375,False
synthetic_control_707008,11,logit,indent_matched,o,n,-6,0.45307159423828125,True
synthetic_control_707008,11,random,indent_matched,o,n,-6,-3.7814602851867676,False
synthetic_control_707008,11,jlens,indent_matched,z,n,1,-0.13138556480407715,False
synthetic_control_707008,11,logit,indent_matched,z,n,1,-1.0572140216827393,False
synthetic_control_707008,11,random,indent_matched,z,n,1,-1.8687124252319336,False
synthetic_control_707008,11,jlens,indent_matched,z,d,8,-0.08869075775146484,False
synthetic_control_707008,11,logit,indent_matched,z,d,8,0.7919072508811951,True
synthetic_control_707008,11,random,indent_matched,z,d,8,0.23149453103542328,True
synthetic_binding_656109,11,jlens,non_dependent,b,a,-17,0.020761758089065552,True
synthetic_binding_656109,11,logit,non_dependent,b,a,-17,0.7125754356384277,True
synthetic_binding_656109,11,random,non_dependent,b,a,-17,-3.3595926761627197,False
synthetic_binding_656109,11,jlens,non_dependent,b,c,-5,0.03603392839431763,True
synthetic_binding_656109,11,logit,non_dependent,b,c,-5,-0.18906450271606445,False
synthetic_binding_656109,11,random,non_dependent,b,c,-5,-6.588691711425781,False
synthetic_binding_656109,11,jlens,non_dependent,b,d,1,0.04871857166290283,True
synthetic_binding_656109,11,logit,non_dependent,b,d,1,3.1852400302886963,True
synthetic_binding_656109,11,random,non_dependent,b,d,1,-3.0776207447052,False
synthetic_binding_656109,11,jlens,non_dependent,c,d,8,0.012684643268585205,True
synthetic_binding_656109,11,logit,non_dependent,c,d,8,3.3743045330047607,True
synthetic_binding_656109,11,random,non_dependent,c,d,8,3.511070728302002,True
synthetic_binding_656109,11,jlens,non_dependent,c,a,-10,-0.015272170305252075,False
synthetic_binding_656109,11,logit,non_dependent,c,a,-10,0.9016399383544922,True
synthetic_binding_656109,11,random,non_dependent,c,a,-10,3.2290987968444824,True
synthetic_binding_656109,11,jlens,non_dependent,c,b,-4,-0.03603392839431763,False
synthetic_binding_656109,11,logit,non_dependent,c,b,-4,0.18906450271606445,True
synthetic_binding_656109,11,random,non_dependent,c,b,-4,6.588691711425781,True
synthetic_binding_656109,11,jlens,non_dependent,d,b,3,-0.04871857166290283,False
synthetic_binding_656109,11,logit,non_dependent,d,b,3,-3.1852400302886963,False
synthetic_binding_656109,11,random,non_dependent,d,b,3,3.0776207447052,True
synthetic_binding_656109,11,jlens,non_dependent,d,a,-3,-0.02795681357383728,False
synthetic_binding_656109,11,logit,non_dependent,d,a,-3,-2.4726645946502686,False
synthetic_binding_656109,11,random,non_dependent,d,a,-3,-0.2819720506668091,False
synthetic_binding_656109,11,jlens,non_dependent,d,c,9,-0.012684643268585205,False
synthetic_binding_656109,11,logit,non_dependent,d,c,9,-3.3743045330047607,False
synthetic_binding_656109,11,random,non_dependent,d,c,9,-3.511070728302002,False
synthetic_control_289230,11,jlens,indent_matched,k,w,-15,-0.09671932458877563,False
synthetic_control_289230,11,logit,indent_matched,k,w,-15,-1.579514503479004,False
synthetic_control_289230,11,random,indent_matched,k,w,-15,-1.0658273696899414,False
synthetic_control_289230,11,jlens,indent_matched,w,k,1,0.276059627532959,True
synthetic_control_289230,11,logit,indent_matched,w,k,1,2.9014787673950195,True
synthetic_control_289230,11,random,indent_matched,w,k,1,0.488724946975708,True
synthetic_control_727306,11,jlens,indent_matched,u,f,-43,0.02729305624961853,True
synthetic_control_727306,11,logit,indent_matched,u,f,-43,0.5243921279907227,True
synthetic_control_727306,11,random,indent_matched,u,f,-43,4.039865493774414,True
synthetic_control_727306,11,jlens,indent_matched,u,a,-36,-0.03621143102645874,False
synthetic_control_727306,11,logit,indent_matched,u,a,-36,-0.1415576934814453,False
synthetic_control_727306,11,random,indent_matched,u,a,-36,4.253535747528076,True
synthetic_control_727306,11,jlens,indent_matched,u,r,-29,-0.0925987958908081,False
synthetic_control_727306,11,logit,indent_matched,u,r,-29,0.9448500275611877,True
synthetic_control_727306,11,random,indent_matched,u,r,-29,6.851803779602051,True
synthetic_control_727306,11,jlens,indent_matched,m,a,-29,-0.004874616861343384,False
synthetic_control_727306,11,logit,indent_matched,m,a,-29,-0.12550687789916992,False
synthetic_control_727306,11,random,indent_matched,m,a,-29,1.3922499418258667,True
synthetic_control_727306,11,jlens,indent_matched,m,f,-36,0.05862987041473389,True
synthetic_control_727306,11,logit,indent_matched,m,f,-36,0.540442943572998,True
synthetic_control_727306,11,random,indent_matched,m,f,-36,1.1785798072814941,True
synthetic_control_727306,11,jlens,indent_matched,m,r,-22,-0.06126198172569275,False
synthetic_control_727306,11,logit,indent_matched,m,r,-22,0.9609008431434631,True
synthetic_control_727306,11,random,indent_matched,m,r,-22,3.990518093109131,True
synthetic_control_727306,11,jlens,indent_matched,i,r,-15,0.008913993835449219,True
synthetic_control_727306,11,logit,indent_matched,i,r,-15,1.9337985515594482,True
synthetic_control_727306,11,random,indent_matched,i,r,-15,0.10889840126037598,True
synthetic_control_727306,11,jlens,indent_matched,i,f,-29,0.12880584597587585,True
synthetic_control_727306,11,logit,indent_matched,i,f,-29,1.513340711593628,True
synthetic_control_727306,11,random,indent_matched,i,f,-29,-2.7030398845672607,False
synthetic_control_727306,11,jlens,indent_matched,i,a,-22,0.06530135869979858,True
synthetic_control_727306,11,logit,indent_matched,i,a,-22,0.84739089012146,True
synthetic_control_727306,11,random,indent_matched,i,a,-22,-2.4893696308135986,False
synthetic_control_727306,11,jlens,indent_matched,r,i,1,-0.11280345916748047,False
synthetic_control_727306,11,logit,indent_matched,r,i,1,-2.2818684577941895,False
synthetic_control_727306,11,random,indent_matched,r,i,1,-0.32283782958984375,False
synthetic_control_727306,11,jlens,indent_matched,r,u,-13,0.05906367301940918,True
synthetic_control_727306,11,logit,indent_matched,r,u,-13,-1.837729811668396,False
synthetic_control_727306,11,random,indent_matched,r,u,-13,-5.716518878936768,False
synthetic_control_727306,11,jlens,indent_matched,r,m,-6,0.09869241714477539,True
synthetic_control_727306,11,logit,indent_matched,r,m,-6,-0.4473271369934082,False
synthetic_control_727306,11,random,indent_matched,r,m,-6,-3.302446126937866,False
synthetic_control_727306,11,jlens,indent_matched,a,m,1,0.14784479141235352,True
synthetic_control_727306,11,logit,indent_matched,a,m,1,1.2346354722976685,True
synthetic_control_727306,11,random,indent_matched,a,m,1,-1.405032992362976,False
synthetic_control_727306,11,jlens,indent_matched,a,i,8,-0.06365108489990234,False
synthetic_control_727306,11,logit,indent_matched,a,i,8,-0.5999059677124023,False
synthetic_control_727306,11,random,indent_matched,a,i,8,1.5745753049850464,True
synthetic_control_727306,11,jlens,indent_matched,a,u,-6,0.1082160472869873,True
synthetic_control_727306,11,logit,indent_matched,a,u,-6,-0.15576720237731934,False
synthetic_control_727306,11,random,indent_matched,a,u,-6,-3.819105625152588,False
synthetic_control_727306,11,jlens,indent_matched,f,i,15,-0.22797369956970215,False
synthetic_control_727306,11,logit,indent_matched,f,i,15,-1.5867981910705566,False
synthetic_control_727306,11,random,indent_matched,f,i,15,1.4680379629135132,True
synthetic_control_727306,11,jlens,indent_matched,f,m,8,-0.01647782325744629,False
synthetic_control_727306,11,logit,indent_matched,f,m,8,0.24774324893951416,True
synthetic_control_727306,11,random,indent_matched,f,m,8,-1.5115703344345093,False
synthetic_control_727306,11,jlens,indent_matched,f,u,1,-0.0561065673828125,False
synthetic_control_727306,11,logit,indent_matched,f,u,1,-1.1426594257354736,False
synthetic_control_727306,11,random,indent_matched,f,u,1,-3.925642967224121,False
synthetic_binding_591053,11,jlens,non_dependent,b,c,-10,0.029797673225402832,True
synthetic_binding_591053,11,logit,non_dependent,b,c,-10,0.8415883779525757,True
synthetic_binding_591053,11,random,non_dependent,b,c,-10,-6.2407121658325195,False
synthetic_binding_591053,11,jlens,non_dependent,b,e,1,-0.07077908515930176,False
synthetic_binding_591053,11,logit,non_dependent,b,e,1,2.9730188846588135,True
synthetic_binding_591053,11,random,non_dependent,b,e,1,-0.14208626747131348,False
synthetic_binding_591053,11,jlens,non_dependent,b,d,-5,-0.020830750465393066,False
synthetic_binding_591053,11,logit,non_dependent,b,d,-5,1.8923323154449463,True
synthetic_binding_591053,11,random,non_dependent,b,d,-5,-2.5397932529449463,False
synthetic_binding_591053,11,jlens,non_dependent,b,a,-22,-0.01577305793762207,False
synthetic_binding_591053,11,logit,non_dependent,b,a,-22,0.29105842113494873,True
synthetic_binding_591053,11,random,non_dependent,b,a,-22,-1.5766332149505615,False
synthetic_binding_591053,11,jlens,non_dependent,c,a,-15,-0.0455707311630249,False
synthetic_binding_591053,11,logit,non_dependent,c,a,-15,-0.550529956817627,False
synthetic_binding_591053,11,random,non_dependent,c,a,-15,4.664079189300537,True
synthetic_binding_591053,11,jlens,non_dependent,c,b,-9,-0.029797673225402832,False
synthetic_binding_591053,11,logit,non_dependent,c,b,-9,-0.8415883779525757,False
synthetic_binding_591053,11,random,non_dependent,c,b,-9,6.2407121658325195,True
synthetic_binding_591053,11,jlens,non_dependent,c,e,8,-0.10057675838470459,False
synthetic_binding_591053,11,logit,non_dependent,c,e,8,2.1314303874969482,True
synthetic_binding_591053,11,random,non_dependent,c,e,8,6.098626136779785,True
synthetic_binding_591053,11,jlens,non_dependent,c,d,2,-0.0506284236907959,False
synthetic_binding_591053,11,logit,non_dependent,c,d,2,1.050743818283081,True
synthetic_binding_591053,11,random,non_dependent,c,d,2,3.7009191513061523,True
synthetic_control_510972,11,jlens,indent_matched,e,g,-29,0.03455233573913574,True
synthetic_control_510972,11,logit,indent_matched,e,g,-29,-1.7199091911315918,False
synthetic_control_510972,11,random,indent_matched,e,g,-29,-0.5167710781097412,False
synthetic_control_510972,11,jlens,indent_matched,e,w,-36,-0.0904543399810791,False
synthetic_control_510972,11,logit,indent_matched,e,w,-36,-3.0446219444274902,False
synthetic_control_510972,11,random,indent_matched,e,w,-36,-4.482129096984863,False
synthetic_control_510972,11,jlens,indent_matched,e,a,-43,-0.011193633079528809,False
synthetic_control_510972,11,logit,indent_matched,e,a,-43,-1.8767268657684326,False
synthetic_control_510972,11,random,indent_matched,e,a,-43,-2.5527281761169434,False
synthetic_control_510972,11,jlens,indent_matched,c,a,-36,-0.07504034042358398,False
synthetic_control_510972,11,logit,indent_matched,c,a,-36,-0.21793150901794434,False
synthetic_control_510972,11,random,indent_matched,c,a,-36,4.18080472946167,True
synthetic_control_510972,11,jlens,indent_matched,c,w,-29,-0.15430104732513428,False
synthetic_control_510972,11,logit,indent_matched,c,w,-29,-1.385826587677002,False
synthetic_control_510972,11,random,indent_matched,c,w,-29,2.25140380859375,True
synthetic_control_510972,11,jlens,indent_matched,c,g,-22,-0.029294371604919434,False
synthetic_control_510972,11,logit,indent_matched,c,g,-22,-0.061113834381103516,False
synthetic_control_510972,11,random,indent_matched,c,g,-22,6.216761589050293,True
synthetic_control_510972,11,jlens,indent_matched,d,a,-29,-0.007894396781921387,False
synthetic_control_510972,11,logit,indent_matched,d,a,-29,-1.3569048643112183,False
synthetic_control_510972,11,random,indent_matched,d,a,-29,-0.039768218994140625,False
synthetic_control_510972,11,jlens,indent_matched,d,w,-22,-0.08715510368347168,False
synthetic_control_510972,11,logit,indent_matched,d,w,-22,-2.5247998237609863,False
synthetic_control_510972,11,random,indent_matched,d,w,-22,-1.969169020652771,False
synthetic_control_510972,11,jlens,indent_matched,d,g,-15,0.037851572036743164,True
synthetic_control_510972,11,logit,indent_matched,d,g,-15,-1.2000871896743774,False
synthetic_control_510972,11,random,indent_matched,d,g,-15,1.996188998222351,True
synthetic_control_510972,11,jlens,indent_matched,g,d,1,0.032192230224609375,True
synthetic_control_510972,11,logit,indent_matched,g,d,1,1.1109132766723633,True
synthetic_control_510972,11,random,indent_matched,g,d,1,-5.018976211547852,False
synthetic_control_510972,11,jlens,indent_matched,g,e,-13,0.02363872528076172,True
synthetic_control_510972,11,logit,indent_matched,g,e,-13,0.21926653385162354,True
synthetic_control_510972,11,random,indent_matched,g,e,-13,-3.3319201469421387,False
synthetic_control_510972,11,jlens,indent_matched,g,c,-6,0.015554428100585938,True
synthetic_control_510972,11,logit,indent_matched,g,c,-6,0.9096121788024902,True
synthetic_control_510972,11,random,indent_matched,g,c,-6,-6.938413619995117,False
synthetic_control_510972,11,jlens,indent_matched,w,e,-6,0.23095130920410156,True
synthetic_control_510972,11,logit,indent_matched,w,e,-6,3.086660146713257,True
synthetic_control_510972,11,random,indent_matched,w,e,-6,4.295833110809326,True
synthetic_control_510972,11,jlens,indent_matched,w,d,8,0.23950481414794922,True
synthetic_control_510972,11,logit,indent_matched,w,d,8,3.978306770324707,True
synthetic_control_510972,11,random,indent_matched,w,d,8,2.608776807785034,True
synthetic_control_510972,11,jlens,indent_matched,w,c,1,0.22286701202392578,True
synthetic_control_510972,11,logit,indent_matched,w,c,1,3.777005672454834,True
synthetic_control_510972,11,random,indent_matched,w,c,1,0.6893395185470581,True
synthetic_control_510972,11,jlens,indent_matched,a,e,1,0.1511545181274414,True
synthetic_control_510972,11,logit,indent_matched,a,e,1,0.22826218605041504,True
synthetic_control_510972,11,random,indent_matched,a,e,1,0.5081572532653809,True
synthetic_control_510972,11,jlens,indent_matched,a,c,8,0.14307022094726562,True
synthetic_control_510972,11,logit,indent_matched,a,c,8,0.9186078310012817,True
synthetic_control_510972,11,random,indent_matched,a,c,8,-3.0983362197875977,False
synthetic_control_510972,11,jlens,indent_matched,a,d,15,0.15970802307128906,True
synthetic_control_510972,11,logit,indent_matched,a,d,15,1.1199089288711548,True
synthetic_control_510972,11,random,indent_matched,a,d,15,-1.1788990497589111,False
synthetic_control_987078,11,jlens,indent_matched,d,h,-15,-0.028914988040924072,False
synthetic_control_987078,11,logit,indent_matched,d,h,-15,-2.1658153533935547,False
synthetic_control_987078,11,random,indent_matched,d,h,-15,-0.820726752281189,False
synthetic_control_987078,11,jlens,indent_matched,h,d,1,-0.007335662841796875,False
synthetic_control_987078,11,logit,indent_matched,h,d,1,0.9057700634002686,True
synthetic_control_987078,11,random,indent_matched,h,d,1,-1.8195648193359375,False
synthetic_control_959067,11,jlens,indent_matched,q,b,-30,0.03271573781967163,True
synthetic_control_959067,11,logit,indent_matched,q,b,-30,0.4973567724227905,True
synthetic_control_959067,11,random,indent_matched,q,b,-30,0.7465194463729858,True
synthetic_control_959067,11,jlens,indent_matched,q,r,-15,-0.07744473218917847,False
synthetic_control_959067,11,logit,indent_matched,q,r,-15,1.2618228197097778,True
synthetic_control_959067,11,random,indent_matched,q,r,-15,1.3535717725753784,True
synthetic_control_959067,11,jlens,indent_matched,r,q,1,-0.03687572479248047,False
synthetic_control_959067,11,logit,indent_matched,r,q,1,-1.8202533721923828,False
synthetic_control_959067,11,random,indent_matched,r,q,1,-1.271514654159546,False
synthetic_control_959067,11,jlens,indent_matched,r,b,-15,-0.03872489929199219,False
synthetic_control_959067,11,logit,indent_matched,r,b,-15,-2.9549899101257324,False
synthetic_control_959067,11,random,indent_matched,r,b,-15,1.907531499862671,True
synthetic_control_959067,11,jlens,indent_matched,b,r,1,0.11044192314147949,True
synthetic_control_959067,11,logit,indent_matched,b,r,1,2.3676576614379883,True
synthetic_control_959067,11,random,indent_matched,b,r,1,-0.6794091463088989,False
synthetic_control_959067,11,jlens,indent_matched,b,q,-14,-0.04427766799926758,False
synthetic_control_959067,11,logit,indent_matched,b,q,-14,1.4625847339630127,True
synthetic_control_959067,11,random,indent_matched,b,q,-14,-1.5816404819488525,False
synthetic_control_422608,11,jlens,indent_matched,f,t,-29,-0.10569697618484497,False
synthetic_control_422608,11,logit,indent_matched,f,t,-29,-1.1067497730255127,False
synthetic_control_422608,11,random,indent_matched,f,t,-29,-0.28172916173934937,False
synthetic_control_422608,11,jlens,indent_matched,f,m,-36,-0.14396262168884277,False
synthetic_control_422608,11,logit,indent_matched,f,m,-36,-1.8535571098327637,False
synthetic_control_422608,11,random,indent_matched,f,m,-36,-2.00616717338562,False
synthetic_control_422608,11,jlens,indent_matched,f,h,-43,-0.15609145164489746,False
synthetic_control_422608,11,logit,indent_matched,f,h,-43,-1.3619639873504639,False
synthetic_control_422608,11,random,indent_matched,f,h,-43,-0.11885154247283936,False
synthetic_control_422608,11,jlens,indent_matched,c,t,-22,-0.03183859586715698,False
synthetic_control_422608,11,logit,indent_matched,c,t,-22,0.3233931064605713,True
synthetic_control_422608,11,random,indent_matched,c,t,-22,5.727250576019287,True
synthetic_control_422608,11,jlens,indent_matched,c,m,-29,-0.07010424137115479,False
synthetic_control_422608,11,logit,indent_matched,c,m,-29,-0.4234142303466797,False
synthetic_control_422608,11,random,indent_matched,c,m,-29,4.002812385559082,True
synthetic_control_422608,11,jlens,indent_matched,c,h,-36,-0.08223307132720947,False
synthetic_control_422608,11,logit,indent_matched,c,h,-36,0.06817889213562012,True
synthetic_control_422608,11,random,indent_matched,c,h,-36,5.890128135681152,True
synthetic_control_422608,11,jlens,indent_matched,w,t,-15,0.01108163595199585,True
synthetic_control_422608,11,logit,indent_matched,w,t,-15,0.9322078227996826,True
synthetic_control_422608,11,random,indent_matched,w,t,-15,0.9276025295257568,True
synthetic_control_422608,11,jlens,indent_matched,w,h,-29,-0.03931283950805664,False
synthetic_control_422608,11,logit,indent_matched,w,h,-29,0.6769936084747314,True
synthetic_control_422608,11,random,indent_matched,w,h,-29,1.090480089187622,True
synthetic_control_422608,11,jlens,indent_matched,w,m,-22,-0.027184009552001953,False
synthetic_control_422608,11,logit,indent_matched,w,m,-22,0.18540048599243164,True
synthetic_control_422608,11,random,indent_matched,w,m,-22,-0.7968355417251587,False
synthetic_control_422608,11,jlens,indent_matched,t,f,-13,0.1469578742980957,True
synthetic_control_422608,11,logit,indent_matched,t,f,-13,2.4337987899780273,True
synthetic_control_422608,11,random,indent_matched,t,f,-13,2.347630500793457,True
synthetic_control_422608,11,jlens,indent_matched,t,c,-6,0.07126331329345703,True
synthetic_control_422608,11,logit,indent_matched,t,c,-6,2.7177112102508545,True
synthetic_control_422608,11,random,indent_matched,t,c,-6,0.5245187282562256,True
synthetic_control_422608,11,jlens,indent_matched,t,w,1,-0.09899568557739258,False
synthetic_control_422608,11,logit,indent_matched,t,w,1,0.282501220703125,True
synthetic_control_422608,11,random,indent_matched,t,w,1,0.42287373542785645,True
synthetic_control_422608,11,jlens,indent_matched,m,w,8,-0.1811971664428711,False
synthetic_control_422608,11,logit,indent_matched,m,w,8,-2.3182291984558105,False
synthetic_control_422608,11,random,indent_matched,m,w,8,-1.3853633403778076,False
synthetic_control_422608,11,jlens,indent_matched,m,f,-6,0.06475639343261719,True
synthetic_control_422608,11,logit,indent_matched,m,f,-6,-0.16693174839019775,False
synthetic_control_422608,11,random,indent_matched,m,f,-6,0.5393933057785034,True
synthetic_control_422608,11,jlens,indent_matched,m,c,1,-0.010938167572021484,False
synthetic_control_422608,11,logit,indent_matched,m,c,1,0.11698079109191895,True
synthetic_control_422608,11,random,indent_matched,m,c,1,-1.2837183475494385,False
synthetic_control_422608,11,jlens,indent_matched,h,w,15,-0.10214471817016602,False
synthetic_control_422608,11,logit,indent_matched,h,w,15,-3.145981788635254,False
synthetic_control_422608,11,random,indent_matched,h,w,15,-3.738776206970215,False
synthetic_control_422608,11,jlens,indent_matched,h,c,8,0.0681142807006836,True
synthetic_control_422608,11,logit,indent_matched,h,c,8,-0.7107718586921692,False
synthetic_control_422608,11,random,indent_matched,h,c,8,-3.6371312141418457,False
synthetic_control_422608,11,jlens,indent_matched,h,f,1,0.14380884170532227,True
synthetic_control_422608,11,logit,indent_matched,h,f,1,-0.9946843981742859,False
synthetic_control_422608,11,random,indent_matched,h,f,1,-1.8140194416046143,False
synthetic_control_828443,11,jlens,indent_matched,u,l,-15,0.011474192142486572,True
synthetic_control_828443,11,logit,indent_matched,u,l,-15,-0.3669942617416382,False
synthetic_control_828443,11,random,indent_matched,u,l,-15,2.867480993270874,True
synthetic_control_828443,11,jlens,indent_matched,l,u,1,0.10712051391601562,True
synthetic_control_828443,11,logit,indent_matched,l,u,1,1.0107853412628174,True
synthetic_control_828443,11,random,indent_matched,l,u,1,-4.122991561889648,False
synthetic_control_198913,11,jlens,indent_matched,h,e,-44,-0.055788397789001465,False
synthetic_control_198913,11,logit,indent_matched,h,e,-44,1.319645881652832,True
synthetic_control_198913,11,random,indent_matched,h,e,-44,1.9936493635177612,True
synthetic_control_198913,11,jlens,indent_matched,h,d,-29,-0.006067037582397461,False
synthetic_control_198913,11,logit,indent_matched,h,d,-29,1.3539401292800903,True
synthetic_control_198913,11,random,indent_matched,h,d,-29,1.3749967813491821,True
synthetic_control_198913,11,jlens,indent_matched,h,m,-22,0.012940466403961182,True
synthetic_control_198913,11,logit,indent_matched,h,m,-22,-0.46812570095062256,False
synthetic_control_198913,11,random,indent_matched,h,m,-22,-0.1503833532333374,False
synthetic_control_198913,11,jlens,indent_matched,h,a,-51,0.01874464750289917,True
synthetic_control_198913,11,logit,indent_matched,h,a,-51,-0.11548185348510742,False
synthetic_control_198913,11,random,indent_matched,h,a,-51,0.3581730127334595,True
synthetic_control_198913,11,jlens,indent_matched,l,e,-37,-0.13308000564575195,False
synthetic_control_198913,11,logit,indent_matched,l,e,-37,2.1303551197052,True
synthetic_control_198913,11,random,indent_matched,l,e,-37,2.5450291633605957,True
synthetic_control_198913,11,jlens,indent_matched,l,m,-15,-0.0643511414527893,False
synthetic_control_198913,11,logit,indent_matched,l,m,-15,0.34258365631103516,True
synthetic_control_198913,11,random,indent_matched,l,m,-15,0.40099644660949707,True
synthetic_control_198913,11,jlens,indent_matched,l,d,-22,-0.08335864543914795,False
synthetic_control_198913,11,logit,indent_matched,l,d,-22,2.164649486541748,True
synthetic_control_198913,11,random,indent_matched,l,d,-22,1.9263765811920166,True
synthetic_control_198913,11,jlens,indent_matched,l,a,-44,-0.05854696035385132,False
synthetic_control_198913,11,logit,indent_matched,l,a,-44,0.6952275037765503,True
synthetic_control_198913,11,random,indent_matched,l,a,-44,0.909552812576294,True
synthetic_control_198913,11,jlens,indent_matched,m,e,-22,-0.0795140266418457,False
synthetic_control_198913,11,logit,indent_matched,m,e,-22,-0.3217318654060364,False
synthetic_control_198913,11,random,indent_matched,m,e,-22,1.3101149797439575,True
synthetic_control_198913,11,jlens,indent_matched,m,h,-6,-0.06349945068359375,False
synthetic_control_198913,11,logit,indent_matched,m,h,-6,0.9678816199302673,True
synthetic_control_198913,11,random,indent_matched,m,h,-6,0.8051400780677795,True
synthetic_control_198913,11,jlens,indent_matched,m,l,1,-0.11847066879272461,False
synthetic_control_198913,11,logit,indent_matched,m,l,1,-2.5087156295776367,False
synthetic_control_198913,11,random,indent_matched,m,l,1,-2.2537081241607666,False
synthetic_control_198913,11,jlens,indent_matched,m,a,-29,-0.1525402069091797,False
synthetic_control_198913,11,logit,indent_matched,m,a,-29,-1.5846450328826904,False
synthetic_control_198913,11,random,indent_matched,m,a,-29,1.1252195835113525,True
synthetic_control_198913,11,jlens,indent_matched,d,e,-15,-0.030039310455322266,False
synthetic_control_198913,11,logit,indent_matched,d,e,-15,-0.7168523073196411,False
synthetic_control_198913,11,random,indent_matched,d,e,-15,0.040909409523010254,True
synthetic_control_198913,11,jlens,indent_matched,d,l,8,-0.06899595260620117,False
synthetic_control_198913,11,logit,indent_matched,d,l,8,-2.9038360118865967,False
synthetic_control_198913,11,random,indent_matched,d,l,8,-3.522913694381714,False
synthetic_control_198913,11,jlens,indent_matched,d,h,1,-0.014024734497070312,False
synthetic_control_198913,11,logit,indent_matched,d,h,1,0.5727611780166626,True
synthetic_control_198913,11,random,indent_matched,d,h,1,-0.4640654921531677,False
synthetic_control_198913,11,jlens,indent_matched,d,a,-22,-0.10306549072265625,False
synthetic_control_198913,11,logit,indent_matched,d,a,-22,-1.9797654151916504,False
synthetic_control_198913,11,random,indent_matched,d,a,-22,-0.1439860463142395,False
synthetic_control_198913,11,jlens,indent_matched,e,h,-28,-0.0008254051208496094,False
synthetic_control_198913,11,logit,indent_matched,e,h,-28,2.155409574508667,True
synthetic_control_198913,11,random,indent_matched,e,h,-28,-0.34173011779785156,False
