model,item_id,family,pair_id,arm,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
starcoder2-3b,arith-2-answer,arith,,,12,offtarget,erase,4.5,4.5,0.0,0.05462968228330794
starcoder2-3b,arith-2-answer,arith,,,12,random,erase,4.5,4.375,-0.125,0.003738956601659231
starcoder2-3b,arith-2-answer,arith,,,16,jlens,erase,4.5,4.5,0.0,0.008814686841189034
starcoder2-3b,arith-2-answer,arith,,,16,rlens,erase,4.5,4.5,0.0,0.004421713895445586
starcoder2-3b,arith-2-answer,arith,,,16,logit,erase,4.5,4.5,0.0,0.03426536323187131
starcoder2-3b,arith-2-answer,arith,,,16,offtarget,erase,4.5,4.375,-0.125,0.02478609118971837
starcoder2-3b,arith-2-answer,arith,,,16,random,erase,4.5,4.5,0.0,0.0074118666847604086
starcoder2-3b,arith-2-answer,arith,,,20,jlens,erase,4.5,4.25,-0.25,0.029485814517573296
starcoder2-3b,arith-2-answer,arith,,,20,rlens,erase,4.5,4.5,0.0,0.01615662124891498
starcoder2-3b,arith-2-answer,arith,,,20,logit,erase,4.5,4.5,0.0,0.048548724047239124
starcoder2-3b,arith-2-answer,arith,,,20,offtarget,erase,4.5,4.625,0.125,0.030121470986190797
starcoder2-3b,arith-2-answer,arith,,,20,random,erase,4.5,4.375,-0.125,0.027028081911781788
starcoder2-3b,binding-3-outer,binding,binding-3,outer,12,jlens,erase,-0.4375,-0.375,0.0625,0.004007503281428071
starcoder2-3b,binding-3-outer,binding,binding-3,outer,12,rlens,erase,-0.4375,-0.4375,0.0,0.054607108577945825
starcoder2-3b,binding-3-outer,binding,binding-3,outer,12,logit,erase,-0.4375,-0.4375,0.0,0.0023925863669883793
starcoder2-3b,binding-3-outer,binding,binding-3,outer,12,offtarget,erase,-0.4375,-0.375,0.0625,0.0035319237167231116
starcoder2-3b,binding-3-outer,binding,binding-3,outer,12,random,erase,-0.4375,-0.4375,0.0,0.004323335064959145
starcoder2-3b,binding-3-outer,binding,binding-3,outer,16,jlens,erase,-0.4375,-0.4375,0.0,0.003670632661054
starcoder2-3b,binding-3-outer,binding,binding-3,outer,16,rlens,erase,-0.4375,-0.375,0.0625,0.012229466535099537
starcoder2-3b,binding-3-outer,binding,binding-3,outer,16,logit,erase,-0.4375,-0.4375,0.0,0.001567275030102578
starcoder2-3b,binding-3-outer,binding,binding-3,outer,16,offtarget,erase,-0.4375,-0.375,0.0625,0.009542978113655112
starcoder2-3b,binding-3-outer,binding,binding-3,outer,16,random,erase,-0.4375,-0.375,0.0625,0.014891898066490935
starcoder2-3b,binding-3-outer,binding,binding-3,outer,20,jlens,erase,-0.4375,-0.125,0.3125,0.024717532196566486
starcoder2-3b,binding-3-outer,binding,binding-3,outer,20,rlens,erase,-0.4375,-0.25,0.1875,0.0257622835480459
starcoder2-3b,binding-3-outer,binding,binding-3,outer,20,logit,erase,-0.4375,-0.375,0.0625,0.007137305893157696
starcoder2-3b,binding-3-outer,binding,binding-3,outer,20,offtarget,erase,-0.4375,-0.625,-0.1875,0.030938574355657986
starcoder2-3b,binding-3-outer,binding,binding-3,outer,20,random,erase,-0.4375,-0.375,0.0625,0.007780345043609651
starcoder2-3b,binding-3-inner,binding,binding-3,inner,12,jlens,erase,0.75,0.75,0.0,0.02022992151319226
starcoder2-3b,binding-3-inner,binding,binding-3,inner,12,rlens,erase,0.75,0.75,0.0,0.0031622952247568874
starcoder2-3b,binding-3-inner,binding,binding-3,inner,12,logit,erase,0.75,0.6875,-0.0625,0.007954344060426029
starcoder2-3b,binding-3-inner,binding,binding-3,inner,12,offtarget,erase,0.75,0.75,0.0,0.008148786466429064
starcoder2-3b,binding-3-inner,binding,binding-3,inner,12,random,erase,0.75,0.75,0.0,0.005531901882838688
starcoder2-3b,binding-3-inner,binding,binding-3,inner,16,jlens,erase,0.75,0.6875,-0.0625,0.016696728162038724
starcoder2-3b,binding-3-inner,binding,binding-3,inner,16,rlens,erase,0.75,0.75,0.0,0.014257368942604863
starcoder2-3b,binding-3-inner,binding,binding-3,inner,16,logit,erase,0.75,0.6875,-0.0625,0.02139363445279835
starcoder2-3b,binding-3-inner,binding,binding-3,inner,16,offtarget,erase,0.75,0.75,0.0,0.013617875047613526
starcoder2-3b,binding-3-inner,binding,binding-3,inner,16,random,erase,0.75,0.6875,-0.0625,0.009479892001695927
starcoder2-3b,binding-3-inner,binding,binding-3,inner,20,jlens,erase,0.75,0.75,0.0,0.008565958735009345
starcoder2-3b,binding-3-inner,binding,binding-3,inner,20,rlens,erase,0.75,0.875,0.125,0.022977676980778863
starcoder2-3b,binding-3-inner,binding,binding-3,inner,20,logit,erase,0.75,0.625,-0.125,0.008548884575097985
starcoder2-3b,binding-3-inner,binding,binding-3,inner,20,offtarget,erase,0.75,0.5625,-0.1875,0.012052258389672449
starcoder2-3b,binding-3-inner,binding,binding-3,inner,20,random,erase,0.75,0.6875,-0.0625,0.021083819595770627
starcoder2-3b,alias-3,alias,,,12,jlens,erase,-3.53125,-3.625,-0.09375,0.0025827998665599776
starcoder2-3b,alias-3,alias,,,12,rlens,erase,-3.53125,-3.5625,-0.03125,0.001049829182211296
starcoder2-3b,alias-3,alias,,,12,logit,erase,-3.53125,-3.65625,-0.125,0.010567055831263761
starcoder2-3b,alias-3,alias,,,12,offtarget,erase,-3.53125,-3.4375,0.09375,0.013759410064597109
starcoder2-3b,alias-3,alias,,,12,random,erase,-3.53125,-3.625,-0.09375,0.016314672511134904
starcoder2-3b,alias-3,alias,,,16,jlens,erase,-3.53125,-3.4375,0.09375,0.0103483975844485
starcoder2-3b,alias-3,alias,,,16,rlens,erase,-3.53125,-3.5625,-0.03125,0.012825002718763476
starcoder2-3b,alias-3,alias,,,16,logit,erase,-3.53125,-3.875,-0.34375,0.02272242507576807
starcoder2-3b,alias-3,alias,,,16,offtarget,erase,-3.53125,-3.9375,-0.40625,0.018759014635222
starcoder2-3b,alias-3,alias,,,16,random,erase,-3.53125,-3.59375,-0.0625,0.009808607513824053
starcoder2-3b,alias-3,alias,,,20,jlens,erase,-3.53125,-2.6875,0.84375,0.028920493142617704
starcoder2-3b,alias-3,alias,,,20,rlens,erase,-3.53125,-2.375,1.15625,0.039360310690414166
starcoder2-3b,alias-3,alias,,,20,logit,erase,-3.53125,-3.71875,-0.1875,0.004798872627945132
starcoder2-3b,alias-3,alias,,,20,offtarget,erase,-3.53125,-3.71875,-0.1875,0.003508855977537025
starcoder2-3b,alias-3,alias,,,20,random,erase,-3.53125,-3.625,-0.09375,0.003722160397143515
starcoder2-3b,arith-3,arith,,,12,jlens,erase,-2.03125,-2.0,0.03125,0.014206099358078445
starcoder2-3b,arith-3,arith,,,12,rlens,erase,-2.03125,-2.03125,0.0,0.0286015013840005
starcoder2-3b,arith-3,arith,,,12,logit,erase,-2.03125,-2.03125,0.0,0.008861507251752913
starcoder2-3b,arith-3,arith,,,12,offtarget,erase,-2.03125,-2.0,0.03125,0.0007658194413177971
starcoder2-3b,arith-3,arith,,,12,random,erase,-2.03125,-2.0625,-0.03125,0.01864199459765921
starcoder2-3b,arith-3,arith,,,16,jlens,erase,-2.03125,-2.0,0.03125,0.020714287322848465
starcoder2-3b,arith-3,arith,,,16,rlens,erase,-2.03125,-2.03125,0.0,0.052563895433375446
starcoder2-3b,arith-3,arith,,,16,logit,erase,-2.03125,-2.0,0.03125,0.010802967335424728
starcoder2-3b,arith-3,arith,,,16,offtarget,erase,-2.03125,-2.09375,-0.0625,0.0053819068104180735
starcoder2-3b,arith-3,arith,,,16,random,erase,-2.03125,-2.03125,0.0,0.019513801634449195
starcoder2-3b,arith-3,arith,,,20,jlens,erase,-2.03125,-1.90625,0.125,0.026388890613111487
starcoder2-3b,arith-3,arith,,,20,rlens,erase,-2.03125,-1.9375,0.09375,0.049423208459155606
starcoder2-3b,arith-3,arith,,,20,logit,erase,-2.03125,-2.0625,-0.03125,0.0029714616417716513
starcoder2-3b,arith-3,arith,,,20,offtarget,erase,-2.03125,-2.1875,-0.15625,0.018267843853206216
starcoder2-3b,arith-3,arith,,,20,random,erase,-2.03125,-2.03125,0.0,0.023845205364566868
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,12,jlens,erase,0.75,0.5,-0.25,0.03815941170646104
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,12,rlens,erase,0.75,0.5,-0.25,0.028427472674613017
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,12,logit,erase,0.75,0.5,-0.25,0.012541401853751842
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,12,offtarget,erase,0.75,0.75,0.0,0.03892718632824522
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,12,random,erase,0.75,0.75,0.0,0.0280138059261331
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,16,jlens,erase,0.75,0.5,-0.25,0.016760061442904227
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,16,rlens,erase,0.75,0.5,-0.25,0.026497380077960726
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,16,logit,erase,0.75,0.75,0.0,0.007396172234647928
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,16,offtarget,erase,0.75,0.5,-0.25,0.004744213567648133
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,16,random,erase,0.75,0.5,-0.25,0.02764988630160049
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,20,jlens,erase,0.75,0.5,-0.25,0.07606130628147824
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,20,rlens,erase,0.75,0.5,-0.25,0.0785118077454945
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,20,logit,erase,0.75,0.5,-0.25,0.07464888156220466
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,20,offtarget,erase,0.75,0.5,-0.25,0.05419114738533457
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,20,random,erase,0.75,0.75,0.0,0.004454382900213361
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,12,jlens,erase,1.0,0.75,-0.25,0.04652691775494087
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,12,rlens,erase,1.0,0.75,-0.25,0.031027751905187202
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,12,logit,erase,1.0,1.0,0.0,0.002127126773098531
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,12,offtarget,erase,1.0,0.75,-0.25,0.050598058175121904
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,12,random,erase,1.0,1.0,0.0,0.02085241294749515
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,16,jlens,erase,1.0,1.0,0.0,0.009747465900116565
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,16,rlens,erase,1.0,1.0,0.0,0.002412241128589494
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,16,logit,erase,1.0,1.0,0.0,0.002033823566386987
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,16,offtarget,erase,1.0,0.75,-0.25,0.0015110437426940598
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,16,random,erase,1.0,0.75,-0.25,0.009267706755016676
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,20,jlens,erase,1.0,0.75,-0.25,0.06117449255510471
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,20,rlens,erase,1.0,0.75,-0.25,0.06432700337283219
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,20,logit,erase,1.0,0.75,-0.25,0.0741581579936648
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,20,offtarget,erase,1.0,0.75,-0.25,0.04341368449848589
starcoder2-3b,binding-3-inner-answer,binding,binding-3,inner,20,random,erase,1.0,1.0,0.0,0.004011904297780459
starcoder2-3b,alias-3-answer,alias,,,12,jlens,erase,10.875,10.75,-0.125,0.014581693486515937
starcoder2-3b,alias-3-answer,alias,,,12,rlens,erase,10.875,10.875,0.0,0.008443669302759502
starcoder2-3b,alias-3-answer,alias,,,12,logit,erase,10.875,10.75,-0.125,0.0020482781123861878
starcoder2-3b,alias-3-answer,alias,,,12,offtarget,erase,10.875,10.75,-0.125,0.004085471693062191
starcoder2-3b,alias-3-answer,alias,,,12,random,erase,10.875,10.875,0.0,0.02042038483957067
starcoder2-3b,alias-3-answer,alias,,,16,jlens,erase,10.875,10.625,-0.25,0.01685211528405085
starcoder2-3b,alias-3-answer,alias,,,16,rlens,erase,10.875,10.875,0.0,0.010762635991314847
starcoder2-3b,alias-3-answer,alias,,,16,logit,erase,10.875,10.75,-0.125,0.018689336063966597
starcoder2-3b,alias-3-answer,alias,,,16,offtarget,erase,10.875,10.75,-0.125,0.004705042239978325
starcoder2-3b,alias-3-answer,alias,,,16,random,erase,10.875,10.875,0.0,0.02838732931849022
starcoder2-3b,alias-3-answer,alias,,,20,jlens,erase,10.875,10.75,-0.125,0.13908494319256345
starcoder2-3b,alias-3-answer,alias,,,20,rlens,erase,10.875,10.375,-0.5,0.12612333866686137
starcoder2-3b,alias-3-answer,alias,,,20,logit,erase,10.875,10.375,-0.5,0.13297016040665532
starcoder2-3b,alias-3-answer,alias,,,20,offtarget,erase,10.875,10.875,0.0,0.006543125924530986
starcoder2-3b,alias-3-answer,alias,,,20,random,erase,10.875,10.5,-0.375,0.045694135418044665
starcoder2-3b,arith-3-answer,arith,,,12,jlens,erase,5.875,5.75,-0.125,0.04334702808300032
starcoder2-3b,arith-3-answer,arith,,,12,rlens,erase,5.875,5.75,-0.125,0.0326860373239957
starcoder2-3b,arith-3-answer,arith,,,12,logit,erase,5.875,5.875,0.0,0.01739766597127087
starcoder2-3b,arith-3-answer,arith,,,12,offtarget,erase,5.875,5.875,0.0,0.05477733123388226
starcoder2-3b,arith-3-answer,arith,,,12,random,erase,5.875,6.0,0.125,0.001006752619458387
starcoder2-3b,arith-3-answer,arith,,,16,jlens,erase,5.875,5.875,0.0,0.01286260517049867
starcoder2-3b,arith-3-answer,arith,,,16,rlens,erase,5.875,5.75,-0.125,0.00016002139961200507
starcoder2-3b,arith-3-answer,arith,,,16,logit,erase,5.875,5.875,0.0,0.03387174717636315
starcoder2-3b,arith-3-answer,arith,,,16,offtarget,erase,5.875,5.875,0.0,0.023482467147652293
starcoder2-3b,arith-3-answer,arith,,,16,random,erase,5.875,5.875,0.0,0.014123037693977006
starcoder2-3b,arith-3-answer,arith,,,20,jlens,erase,5.875,5.75,-0.125,0.04635549673528062
starcoder2-3b,arith-3-answer,arith,,,20,rlens,erase,5.875,5.875,0.0,0.030735095102484136
starcoder2-3b,arith-3-answer,arith,,,20,logit,erase,5.875,5.75,-0.125,0.04954182245303842
starcoder2-3b,arith-3-answer,arith,,,20,offtarget,erase,5.875,5.875,0.0,0.03385732880242503
starcoder2-3b,arith-3-answer,arith,,,20,random,erase,5.875,5.875,0.0,0.026001185262512168
starcoder2-3b,binding-4-outer,binding,binding-4,outer,12,jlens,erase,1.875,1.875,0.0,0.018691342434563503
starcoder2-3b,binding-4-outer,binding,binding-4,outer,12,rlens,erase,1.875,1.875,0.0,0.025395258439951995
starcoder2-3b,binding-4-outer,binding,binding-4,outer,12,logit,erase,1.875,1.875,0.0,0.010522519296880282
starcoder2-3b,binding-4-outer,binding,binding-4,outer,12,offtarget,erase,1.875,1.875,0.0,0.005981952473846674
starcoder2-3b,binding-4-outer,binding,binding-4,outer,12,random,erase,1.875,1.875,0.0,0.0335221223808256
starcoder2-3b,binding-4-outer,binding,binding-4,outer,16,jlens,erase,1.875,1.8125,-0.0625,0.021919365278173408
starcoder2-3b,binding-4-outer,binding,binding-4,outer,16,rlens,erase,1.875,1.875,0.0,0.0037910853774735516
starcoder2-3b,binding-4-outer,binding,binding-4,outer,16,logit,erase,1.875,1.8125,-0.0625,0.010894333669700614
starcoder2-3b,binding-4-outer,binding,binding-4,outer,16,offtarget,erase,1.875,1.9375,0.0625,0.0036862880782479322
starcoder2-3b,binding-4-outer,binding,binding-4,outer,16,random,erase,1.875,1.875,0.0,0.02326900196920247
starcoder2-3b,binding-4-outer,binding,binding-4,outer,20,jlens,erase,1.875,1.9375,0.0625,0.011372110160987856
starcoder2-3b,binding-4-outer,binding,binding-4,outer,20,rlens,erase,1.875,2.0,0.125,0.01587666423688196
starcoder2-3b,binding-4-outer,binding,binding-4,outer,20,logit,erase,1.875,1.9375,0.0625,0.0041189436566645005
starcoder2-3b,binding-4-outer,binding,binding-4,outer,20,offtarget,erase,1.875,1.5625,-0.3125,0.027622028882033738
starcoder2-3b,binding-4-outer,binding,binding-4,outer,20,random,erase,1.875,1.875,0.0,0.026658978898132603
starcoder2-3b,binding-4-inner,binding,binding-4,inner,12,jlens,erase,-1.8125,-1.8125,0.0,0.0012506496304482786
starcoder2-3b,binding-4-inner,binding,binding-4,inner,12,rlens,erase,-1.8125,-1.75,0.0625,0.04059903483080099
starcoder2-3b,binding-4-inner,binding,binding-4,inner,12,logit,erase,-1.8125,-1.75,0.0625,0.0037991213798660183
starcoder2-3b,binding-4-inner,binding,binding-4,inner,12,offtarget,erase,-1.8125,-1.6875,0.125,0.024502299405951944
starcoder2-3b,binding-4-inner,binding,binding-4,inner,12,random,erase,-1.8125,-1.8125,0.0,0.006118987344011121
starcoder2-3b,binding-4-inner,binding,binding-4,inner,16,jlens,erase,-1.8125,-1.75,0.0625,0.003680052365349139
starcoder2-3b,binding-4-inner,binding,binding-4,inner,16,rlens,erase,-1.8125,-1.75,0.0625,0.018659800484447084
starcoder2-3b,binding-4-inner,binding,binding-4,inner,16,logit,erase,-1.8125,-1.8125,0.0,0.011926381199414587
starcoder2-3b,binding-4-inner,binding,binding-4,inner,16,offtarget,erase,-1.8125,-1.6875,0.125,0.021153537223273653
starcoder2-3b,binding-4-inner,binding,binding-4,inner,16,random,erase,-1.8125,-1.75,0.0625,0.004619366886849218
starcoder2-3b,binding-4-inner,binding,binding-4,inner,20,jlens,erase,-1.8125,-1.5625,0.25,0.015955380950424165
starcoder2-3b,binding-4-inner,binding,binding-4,inner,20,rlens,erase,-1.8125,-1.6875,0.125,0.02363315041018757
starcoder2-3b,binding-4-inner,binding,binding-4,inner,20,logit,erase,-1.8125,-1.75,0.0625,0.00040804884560770207
starcoder2-3b,binding-4-inner,binding,binding-4,inner,20,offtarget,erase,-1.8125,-1.8125,0.0,0.0008399089208432201
starcoder2-3b,binding-4-inner,binding,binding-4,inner,20,random,erase,-1.8125,-1.75,0.0625,0.018051540877040664
starcoder2-3b,alias-4,alias,,,12,jlens,erase,-5.9921875,-5.9921875,0.0,0.00269231034081028
starcoder2-3b,alias-4,alias,,,12,rlens,erase,-5.9921875,-5.859375,0.1328125,0.03462923829868552
starcoder2-3b,alias-4,alias,,,12,logit,erase,-5.9921875,-6.0078125,-0.015625,0.009106383739050424
starcoder2-3b,alias-4,alias,,,12,offtarget,erase,-5.9921875,-5.9296875,0.0625,0.019438063974998348
starcoder2-3b,alias-4,alias,,,12,random,erase,-5.9921875,-6.0,-0.0078125,0.0008427159434495772
starcoder2-3b,alias-4,alias,,,16,jlens,erase,-5.9921875,-5.9609375,0.03125,0.0002800837880937881
starcoder2-3b,alias-4,alias,,,16,rlens,erase,-5.9921875,-5.8125,0.1796875,0.01675669982147244
starcoder2-3b,alias-4,alias,,,16,logit,erase,-5.9921875,-6.0859375,-0.09375,0.009076787591956589
starcoder2-3b,alias-4,alias,,,16,offtarget,erase,-5.9921875,-6.0,-0.0078125,0.003120247072259143
starcoder2-3b,alias-4,alias,,,16,random,erase,-5.9921875,-6.0234375,-0.03125,0.006742907513857215
starcoder2-3b,alias-4,alias,,,20,jlens,erase,-5.9921875,-4.8125,1.1796875,0.032470866407873965
starcoder2-3b,alias-4,alias,,,20,rlens,erase,-5.9921875,-4.625,1.3671875,0.04194861511983671
starcoder2-3b,alias-4,alias,,,20,logit,erase,-5.9921875,-5.859375,0.1328125,0.005822474267864339
starcoder2-3b,alias-4,alias,,,20,offtarget,erase,-5.9921875,-6.3125,-0.3203125,0.010587395974081494
starcoder2-3b,alias-4,alias,,,20,random,erase,-5.9921875,-6.0078125,-0.015625,0.00834419278196429
starcoder2-3b,call-4,call,,,12,jlens,erase,-2.40625,-2.5,-0.09375,0.0005976658031513059
starcoder2-3b,call-4,call,,,12,rlens,erase,-2.40625,-2.34375,0.0625,0.023696114820210723
starcoder2-3b,call-4,call,,,12,logit,erase,-2.40625,-2.5,-0.09375,0.002507949684569954
starcoder2-3b,call-4,call,,,12,offtarget,erase,-2.40625,-2.21875,0.1875,0.044679077656349535
starcoder2-3b,call-4,call,,,12,random,erase,-2.40625,-2.46875,-0.0625,0.021276040169251033
starcoder2-3b,call-4,call,,,16,jlens,erase,-2.40625,-1.90625,0.5,0.03357746630344519
starcoder2-3b,call-4,call,,,16,rlens,erase,-2.40625,-2.0625,0.34375,0.02827153130086684
starcoder2-3b,call-4,call,,,16,logit,erase,-2.40625,-2.375,0.03125,0.014301222846545352
starcoder2-3b,call-4,call,,,16,offtarget,erase,-2.40625,-2.21875,0.1875,0.01807412897654269
starcoder2-3b,call-4,call,,,16,random,erase,-2.40625,-2.4375,-0.03125,0.04175353525263516
starcoder2-3b,call-4,call,,,20,jlens,erase,-2.40625,-1.25,1.15625,0.028348956574404
starcoder2-3b,call-4,call,,,20,rlens,erase,-2.40625,-0.8125,1.59375,0.04064888823461504
starcoder2-3b,call-4,call,,,20,logit,erase,-2.40625,-2.21875,0.1875,0.010713820053129717
starcoder2-3b,call-4,call,,,20,offtarget,erase,-2.40625,-2.40625,0.0,0.0004044929743067808
starcoder2-3b,call-4,call,,,20,random,erase,-2.40625,-2.40625,0.0,0.03486895043179202
starcoder2-3b,arith-4,arith,,,12,jlens,erase,-2.0,-2.0,0.0,0.016795466314202197
starcoder2-3b,arith-4,arith,,,12,rlens,erase,-2.0,-1.90625,0.09375,0.06031751574134269
starcoder2-3b,arith-4,arith,,,12,logit,erase,-2.0,-2.0,0.0,0.005712803801865364
starcoder2-3b,arith-4,arith,,,12,offtarget,erase,-2.0,-2.0,0.0,0.003845546774623312
starcoder2-3b,arith-4,arith,,,12,random,erase,-2.0,-1.96875,0.03125,0.0010444241002792421
starcoder2-3b,arith-4,arith,,,16,jlens,erase,-2.0,-2.0,0.0,0.01281275773287667
starcoder2-3b,arith-4,arith,,,16,rlens,erase,-2.0,-1.96875,0.03125,0.044708323305725446
starcoder2-3b,arith-4,arith,,,16,logit,erase,-2.0,-2.0,0.0,0.009103852825893754
starcoder2-3b,arith-4,arith,,,16,offtarget,erase,-2.0,-2.0,0.0,0.0028851374207760593
starcoder2-3b,arith-4,arith,,,16,random,erase,-2.0,-2.03125,-0.03125,0.011163362197663973
starcoder2-3b,arith-4,arith,,,20,jlens,erase,-2.0,-1.6875,0.3125,0.033858720652376946
starcoder2-3b,arith-4,arith,,,20,rlens,erase,-2.0,-1.75,0.25,0.04720586875319243
starcoder2-3b,arith-4,arith,,,20,logit,erase,-2.0,-1.96875,0.03125,0.007754230411178504
starcoder2-3b,arith-4,arith,,,20,offtarget,erase,-2.0,-2.09375,-0.09375,0.01574819294250128
starcoder2-3b,arith-4,arith,,,20,random,erase,-2.0,-2.0,0.0,0.009432746987751539
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,12,jlens,erase,1.75,1.75,0.0,0.0505725281508445
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,12,rlens,erase,1.75,2.0,0.25,0.028230309763078356
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,12,logit,erase,1.75,1.75,0.0,0.010207605290442852
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,12,offtarget,erase,1.75,2.0,0.25,0.03965781340139817
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,12,random,erase,1.75,2.0,0.25,0.017730774702545995
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,16,jlens,erase,1.75,1.75,0.0,0.02693841878085328
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,16,rlens,erase,1.75,1.75,0.0,0.026285531478712557
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,16,logit,erase,1.75,2.0,0.25,0.02055062311557383
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,16,offtarget,erase,1.75,1.75,0.0,0.028732095552602734
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,16,random,erase,1.75,1.75,0.0,0.00781359680774217
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,20,jlens,erase,1.75,1.75,0.0,0.05555568360068645
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,20,rlens,erase,1.75,2.0,0.25,0.06735219340797033
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,20,logit,erase,1.75,1.75,0.0,0.07925090883873002
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,20,offtarget,erase,1.75,2.0,0.25,0.03700590393050407
starcoder2-3b,binding-4-outer-answer,binding,binding-4,outer,20,random,erase,1.75,1.75,0.0,0.00398498575126588
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,12,jlens,erase,0.25,0.25,0.0,0.052238457099607616
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,12,rlens,erase,0.25,0.0,-0.25,0.02493689412635229
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,12,logit,erase,0.25,0.25,0.0,0.02199112676174904
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,12,offtarget,erase,0.25,0.25,0.0,0.06514938053334829
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,12,random,erase,0.25,0.25,0.0,0.03885628940731939
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,16,jlens,erase,0.25,0.0,-0.25,0.015527631688338067
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,16,rlens,erase,0.25,0.0,-0.25,0.0064554342506394245
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,16,logit,erase,0.25,0.0,-0.25,0.0009944127939565724
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,16,offtarget,erase,0.25,0.25,0.0,0.0011837534511484023
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,16,random,erase,0.25,0.25,0.0,0.031155371071689194
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,20,jlens,erase,0.25,0.25,0.0,0.03314656762472008
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,20,rlens,erase,0.25,0.25,0.0,0.03824467893275777
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,20,logit,erase,0.25,0.25,0.0,0.054803836981467
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,20,offtarget,erase,0.25,0.25,0.0,0.033864609767008245
starcoder2-3b,binding-4-inner-answer,binding,binding-4,inner,20,random,erase,0.25,0.25,0.0,0.032232203791809584
starcoder2-3b,alias-4-answer,alias,,,12,jlens,erase,9.0,9.0,0.0,0.01709840161939404
starcoder2-3b,alias-4-answer,alias,,,12,rlens,erase,9.0,9.25,0.25,0.03387773173664204
starcoder2-3b,alias-4-answer,alias,,,12,logit,erase,9.0,9.0,0.0,0.0009901963196884047
starcoder2-3b,alias-4-answer,alias,,,12,offtarget,erase,9.0,9.0,0.0,0.02997869212778856
starcoder2-3b,alias-4-answer,alias,,,12,random,erase,9.0,9.25,0.25,0.034671696203544766
starcoder2-3b,alias-4-answer,alias,,,16,jlens,erase,9.0,9.0,0.0,0.03960944564918722
starcoder2-3b,alias-4-answer,alias,,,16,rlens,erase,9.0,9.0,0.0,0.04755338538811136
starcoder2-3b,alias-4-answer,alias,,,16,logit,erase,9.0,9.0,0.0,0.03313657719462781
starcoder2-3b,alias-4-answer,alias,,,16,offtarget,erase,9.0,9.0,0.0,0.009679528231939287
