split,position,site_kind,site,variant,layer,delta_ld,ci_lo,ci_hi,n_rows,n_bases,flip_rate,moves_toward_target,mean_delta_norm_ratio
test,answer,single,L24,whole_state,24,1.9599417872434737,1.6806927749462572,2.2396446509708836,408,42,0.4166666666666667,True,
test,answer,single,L31,cf_push_0.03,31,0.05924479626849586,0.05087791494191138,0.0675535388883324,408,42,0.00980392156862745,True,0.005302152983894499
test,answer,single,L31,cf_push_0.1,31,0.19761029879252115,0.16918582924632514,0.22603226809321153,408,42,0.029411764705882353,True,0.017673844110914598
test,answer,single,L31,cf_push_0.3,31,0.594860598152759,0.5084941717381357,0.6808317092736147,408,42,0.09068627450980392,True,0.0530215329490602
test,answer,single,L31,cf_push_1,31,1.9869791710493612,1.6972255756141224,2.275986300726379,408,42,0.42892156862745096,True,0.17673841817304492
test,answer,single,L31,gram_random,31,0.0009957131217507755,0.00018871370433033377,0.001808877424952111,408,42,0.007352941176470588,True,0.024278001121812172
test,answer,single,L31,clens_answer,31,1.9871323584195446,1.6983234116955117,2.2753493852539504,408,42,0.6029411764705882,True,0.03186210910131998
test,answer,single,L31,clens_offvalue,31,0.01233149699720682,0.0017821622920044012,0.024448914558754562,408,42,0.022058823529411766,True,0.024732252405339425
test,answer,single,L31,clens_value,31,0.052925854044802045,0.02415355764855833,0.0865314856391117,408,42,0.03431372549019608,True,0.0252043339916674
test,answer,single,L31,logit_value,31,0.053002447182056954,0.02422809402620339,0.08661101240291931,408,42,0.03431372549019608,True,0.025203534175960853
test,answer,single,L31,noop_same_value,31,0.0,0.0,0.0,408,42,0.0,False,0.0
