model,base_id,condition,layer,target_token,target,condition_kind,condition_order,rho_unsafe,rho_safe,score_unsafe,score_safe,n_tokens_unsafe,n_tokens_safe,frac_source_expr_unsafe,frac_source_expr_safe,delta_frac_source_expr,ntok_source_expr_match,frac_trusted_expr_unsafe,frac_trusted_expr_safe,delta_frac_trusted_expr,ntok_trusted_expr_match,frac_sink_arg_unsafe,frac_sink_arg_safe,delta_frac_sink_arg,ntok_sink_arg_match,frac_sink_call_unsafe,frac_sink_call_safe,delta_frac_sink_call,ntok_sink_call_match,frac_taint_chain_unsafe,frac_taint_chain_safe,delta_frac_taint_chain,ntok_taint_chain_match,frac_trust_chain_unsafe,frac_trust_chain_safe,delta_frac_trust_chain,ntok_trust_chain_match,frac_signature_unsafe,frac_signature_safe,delta_frac_signature,ntok_signature_match,frac_other_unsafe,frac_other_safe,delta_frac_other,ntok_other_match,delta_total,delta_token_identical_roles
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,0,24281, vulnerable,clean,-1,1.0000000360133061,1.0000000720941895,-265.6391906738281,-243.84274291992188,104,103,0.02889540382435911,0.03527529837584782,-0.006379894551488713,1,0.030255417215744308,0.03890172772689043,-0.00864631051114612,1,0.009109866562555826,0.008303995254495046,0.0008058713080607797,0,0.0035011397414825302,-0.004962393118810341,0.008463532860292871,1,0.035135749677931094,0.06754337810004415,-0.03240762842211306,1,0.05500131882746384,0.023283570518089713,0.03171774830937413,1,0.22257393861584254,0.2151789480460159,0.007394990569826648,1,0.6155272015479268,0.6164755471916168,-0.0009483456436899518,1,-3.608088341988669e-08,0.00014243825474575741
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,3,5723, safe,clean,-1,1.000000193350887,1.000000085643697,-266.75152587890625,-244.15170288085938,104,103,0.028534615808224903,0.038242683881895605,-0.009708068073670702,1,0.0313463159184676,0.04416401833550006,-0.012817702417032457,1,0.002653508877390604,-0.0002893190559857251,0.0029428279333763288,0,0.000999019887831883,-0.005994832629244837,0.00699385251707672,1,0.042805508615145975,0.07622479496203799,-0.033419286346892015,1,0.06704588741377618,0.028027319813097862,0.03901856760067832,1,0.17722720639183157,0.16693724358194748,0.01028996280988409,1,0.6493881304382185,0.6526881767544486,-0.003300046316230043,1,1.0770719023611708e-07,0.000357326090043953
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,3,24281, vulnerable,clean,-1,1.000000046194638,0.9999999403721929,-265.6391906738281,-243.84274291992188,104,103,0.030354601366717762,0.040727015856985196,-0.010372414490267434,1,0.027775565723713706,0.042498951261912346,-0.01472338553819864,1,-0.0013709099407782383,-0.003384210947491683,0.002013301006713445,0,0.0003633307284680882,-0.005274873352261036,0.005638204080729124,1,0.04425279960485797,0.08084341543945056,-0.03659061583459259,1,0.07067708479929553,0.02721290798333755,0.04346417681595798,1,0.18463492990738087,0.17515134227367915,0.009483587633701718,1,0.6433126440049823,0.6422253918565807,0.0010872521484016628,1,1.0582244526491369e-07,-0.003100447332669837
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,7,5723, safe,clean,-1,1.0000001828489105,1.0000002731351896,-266.75152587890625,-244.15170288085938,104,103,0.04285520057521032,0.04163385974972226,0.0012213408254880612,1,0.024339535613513215,0.023820012855881506,0.0005195227576317088,1,-0.006379175028206432,-0.0016564734215028746,-0.004722701606703557,0,0.016768368859044654,0.0038319269869086757,0.012936441872135978,1,0.05602692802724206,0.07697353784329848,-0.020946609816056422,1,0.0687204783178996,0.04854537330349104,0.020175105014408556,1,0.11153291041703418,0.10746092767134441,0.004071982745689776,1,0.686135936067173,0.6993911081460459,-0.013255172078872834,1,-9.028627873455819e-08,0.017977783399297658
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,7,24281, vulnerable,clean,-1,1.0000001214467409,1.000000031410395,-265.6391906738281,-243.84274291992188,104,103,0.04317283432042851,0.04175031245667566,0.00142252186375285,1,0.02151189051215382,0.02286390704797558,-0.0013520165358217595,1,-0.007675050112571537,-0.002221260386227183,-0.005453789726344354,0,0.015997072369521706,0.005139723069942745,0.010857349299578961,1,0.058611892516333565,0.08078384470883787,-0.022171952192504306,1,0.07175132694111587,0.05034661544346483,0.02140471149765104,1,0.11886885782181904,0.11490203566658021,0.0039668221552388305,1,0.6777612970779401,0.6864348534031453,-0.008673556325205167,1,9.003634609400235e-08,0.014127436087895615
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,11,5723, safe,clean,-1,1.0000002353448285,1.000000268176308,-266.75152587890625,-244.15170288085938,104,103,0.039367010818989794,0.03957461757077069,-0.00020760675178089355,1,0.016342977467445053,0.013859468660789204,0.0024835088066558486,1,0.007778082564506412,0.0008933762111012966,0.006884706353405115,0,0.046516914324548894,0.035186858230292176,0.011330056094256719,1,0.034098087560149246,0.03414695970645919,-4.8872146309941744e-05,1,0.02582576244940604,0.01943761716362901,0.006388145285777028,1,0.05910764121392224,0.05121925258657014,0.007888388627352104,1,0.7709637589458609,0.8056821180466962,-0.034718359100835317,1,-3.283147934074471e-08,0.027833619915950864
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,11,24281, vulnerable,clean,-1,1.0000001666877556,1.0000001248929857,-265.6391906738281,-243.84274291992188,104,103,0.040918269491958474,0.040455088933598,0.00046318055836047645,1,0.014612133647295168,0.011766691306887067,0.002845442340408101,1,0.006648262289095309,0.00025701470090178135,0.006391247588193528,0,0.04902963605190699,0.03987091361175179,0.009158722440155198,1,0.03495406978496453,0.03509937767591632,-0.0001453078909517888,1,0.022864362145067214,0.017387727530154294,0.00547663461491292,1,0.0655992445400148,0.05826430653388464,0.007334938006130158,1,0.765374188737453,0.7968990045998917,-0.031524815862438715,1,4.179476988108721e-08,0.025133610069015065
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,15,5723, safe,clean,-1,1.000000305311455,1.0000002639955896,-266.75152587890625,-244.15170288085938,104,103,0.0230797322607206,0.022576623321312494,0.0005031089394081055,1,0.008595479396251495,0.005425582946253895,0.0031698964499976,1,0.022357943441594752,0.008781938006379367,0.013576005435215385,0,0.06293071597756932,0.051986230053033995,0.01094448592453532,1,0.03336964861566715,0.033568348875964674,-0.0001987002602975227,1,0.023596475962335717,0.022152058754142626,0.0014444172081930912,1,0.012510271916357951,0.00244127692237215,0.010068994993985801,1,0.813560037740958,0.8530682051161302,-0.039508167375172265,1,4.131586551353594e-08,0.025932203255822395
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,15,24281, vulnerable,clean,-1,1.0000002199854852,1.0000000898007302,-265.6391906738281,-243.84274291992188,104,103,0.024949436673134488,0.024010753854200654,0.0009386828189338337,1,0.007751807790554545,0.004586319546466712,0.0031654882440878326,1,0.020620903536916826,0.007360969400934846,0.01325993413598198,0,0.06216407764129531,0.05184653537702377,0.010317542264271534,1,0.033857492774092814,0.03427988601814469,-0.000422393244051876,1,0.021751370337991138,0.02123692079221989,0.0005144495457712478,1,0.01802567705194978,0.007964519467127333,0.010061157584822449,1,0.8108794541795503,0.8487141853446123,-0.037834731165061974,1,1.3018475502474258e-07,0.024574927213835022
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,19,5723, safe,clean,-1,1.0000002857878336,1.0000003099224608,-266.75152587890625,-244.15170288085938,104,103,0.008270816512965275,0.0020276152113152587,0.006243201301650016,1,0.005539883083343744,0.0006885924733782411,0.004851290609965503,1,0.01182629314601711,0.009691959397264223,0.0021343337487528865,0,0.03518266928646563,0.013651785457461436,0.021530883829004192,1,0.03216990835783878,0.033976350168814215,-0.0018064418109754316,1,0.02508122025987678,0.024120835509764526,0.0009603847501122552,1,-0.011096430569217365,-0.02163186708684344,0.010535436517626076,1,0.8930259257105435,0.9374750387913062,-0.044449113080762714,1,-2.4134627213401316e-08,0.04231475519738261
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,19,24281, vulnerable,clean,-1,1.0000002847407192,1.0000001527437394,-265.6391906738281,-243.84274291992188,104,103,0.009983809427295362,0.003771849992241316,0.006211959435054046,1,0.004890842709971623,0.0002581066093384349,0.004632736100633188,1,0.012637784889708903,0.009731391702777915,0.0029063931869309882,0,0.03504678475132805,0.014219875049458788,0.020826909701869265,1,0.03352599783626672,0.03569794789593239,-0.002171950059665674,1,0.025073613048823933,0.024563478570931985,0.0005101344778919471,1,-0.005050918013054219,-0.015505292418349442,0.010454374405295223,1,0.883892370090379,0.9272627953414081,-0.04337042525102908,1,1.3199697990878834e-07,0.040464164061077994
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,23,5723, safe,clean,-1,1.0,1.0,-266.75152587890625,-244.15170288085938,104,103,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1.0,1.0,0.0,1,0.0,0.0
deepseek-coder-1.3b,command_exec_branch_merge_01,clean_heldout,23,24281, vulnerable,clean,-1,1.0,1.0,-265.6391906738281,-243.84274291992188,104,103,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1.0,1.0,0.0,1,0.0,0.0
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,0,5723, safe,clean,-1,1.0000001759540686,0.9999999379268916,-159.97523498535156,-236.45736694335938,103,103,0.030734409821580332,0.04366434832681351,-0.01292993850523318,1,0.006055425277552649,0.018433281826643423,-0.012377856549090774,1,0.013514025850434805,0.010899226572093919,0.002614799278340886,1,-0.08199222321988686,-0.018439964327611788,-0.06355225889227507,1,0.03725020681095402,0.05676683358799817,-0.019516626777044147,1,0.04842382171818542,0.018450335420643376,0.029973486297542044,1,0.22607467596045341,0.19696975948393408,0.029104916476519332,1,0.719939833734795,0.6732561170363769,0.04668371669841809,1,2.3802717717680277e-07,-0.049298277949581804
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,0,24281, vulnerable,clean,-1,1.0000001254700308,0.9999999556786142,-160.5968780517578,-234.0421142578125,103,103,0.037048288376449086,0.045615753815274544,-0.008567465438825458,1,0.004485139540555908,0.018262098801306925,-0.013776959260751016,1,0.012884280248001949,0.009308208816066492,0.0035760714319354563,1,-0.08790509388197601,-0.02282288721759287,-0.06508220666438314,1,0.04211536636307008,0.0615029126474592,-0.019387546284389115,1,0.051855994318419356,0.016108230283324285,0.03574776403509507,1,0.239980772904757,0.20881166570957815,0.031169107195178847,1,0.6995353776007533,0.6632139728231975,0.036321404777555855,1,1.6979141649609009e-07,-0.03989730641807482
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,3,5723, safe,clean,-1,1.0000001662668145,1.0000000015124413,-159.97523498535156,-236.45736694335938,103,103,0.028583635914220928,0.0501875820033026,-0.021603946089081675,1,0.029481519839806555,0.040643231848729096,-0.01116171200892254,1,7.415537188468636e-05,-0.0030838821743052612,0.0031580375461899477,1,-0.09753697600889503,-0.030928440691351804,-0.06660853531754324,1,0.045987151138280384,0.07563601959631776,-0.029648868458037374,1,0.049861271357131615,0.014195344612908214,0.0356659267442234,1,0.1652021674506924,0.15841414609262625,0.006788021358066165,1,0.7783472412036929,0.6949360002242144,0.0834112409794785,1,1.647543731719825e-07,-0.08656911377129527
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,3,24281, vulnerable,clean,-1,1.000000140014255,0.9999999050699426,-160.5968780517578,-234.0421142578125,103,103,0.033950520536665196,0.05009145277130551,-0.01614093223464031,1,0.02616528722259652,0.04057917874477514,-0.014413891522178618,1,-0.003470568296746781,-0.007413946850359289,0.003943378553612508,1,-0.10144293174641286,-0.034121815373787896,-0.06732111637262497,1,0.05201237581305285,0.08209495271633037,-0.030082576903277522,1,0.05496218866886758,0.013858246705778536,0.041103941963089044,1,0.17561582830730468,0.16763545852706555,0.007980369780239138,1,0.7622074395089278,0.6872763778288346,0.07493106168009322,1,2.3494431249104775e-07,-0.07887420528939323
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,7,5723, safe,clean,-1,1.0000001926273236,1.000000021016631,-159.97523498535156,-236.45736694335938,103,103,-0.008020786723358223,0.021982798523278613,-0.030003585246636835,1,0.03491338131613145,0.03943379975079607,-0.004520418434664622,1,-0.001618055359492155,-0.014834212545663627,0.013216157186171472,1,-0.10458562656224113,-0.02056255779920161,-0.08402306876303953,1,0.04486152648028517,0.0750552208044195,-0.030193694324134324,1,0.04879356744391849,0.0336827460115715,0.015110821432346988,1,0.08568821639778268,0.10071596345812951,-0.015027747060346833,1,0.8999679696342974,0.7645262628133012,0.1354417068209962,1,1.716106925453431e-07,-0.14865769239647514
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,7,24281, vulnerable,clean,-1,1.000000133751192,0.9999998652133256,-160.5968780517578,-234.0421142578125,103,103,-0.007487778781984221,0.02095145745873909,-0.028439236240723312,1,0.03500042902631723,0.0399361413500675,-0.0049357123237502645,1,-0.0010992482976285613,-0.01607032740459203,0.014971079106963468,1,-0.10782385959125995,-0.02235516539224713,-0.08546869419901282,1,0.04895292901196137,0.08035168910397082,-0.03139876009200945,1,0.0576627679391467,0.03738175588452975,0.02028101205461695,1,0.0915930329874639,0.1066429458011457,-0.015049912813681801,1,0.8832018614571755,0.7531613684117119,0.1300404930454636,1,2.6853786636027444e-07,-0.14501130361456072
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,11,5723, safe,clean,-1,1.0000001900425033,1.0000000503595663,-159.97523498535156,-236.45736694335938,103,103,-0.02909881675957806,0.007226646566524511,-0.03632546332610257,1,0.010589253234732149,0.021393225146093754,-0.010803971911361605,1,0.0031610721303288953,0.004594744752756596,-0.001433672622427701,1,-0.08314615953025628,0.0038430699736577145,-0.086989229503914,1,0.014832204432396294,0.018419730731418185,-0.003587526299021891,1,0.024299364851602712,0.023187732061733753,0.0011116327898689597,1,0.009483527500880613,0.04229406610424825,-0.032810538603367634,1,1.049879744182397,0.8790408350231336,0.17083890915926347,1,1.3968293702260048e-07,-0.16940509685389873
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,11,24281, vulnerable,clean,-1,1.0000000961380187,0.999999957214622,-160.5968780517578,-234.0421142578125,103,103,-0.02928311296268593,0.007238103944846898,-0.03652121690753283,1,0.007861226584509613,0.01984863511730757,-0.011987408532797957,1,0.0023105063291357234,0.005187486285248958,-0.0028769799561132346,1,-0.0843454856816557,0.005714425652305056,-0.09005991133396075,1,0.015256814249115602,0.019090777589772037,-0.0038339633406564346,1,0.026667909541692264,0.02512974937101827,0.0015381601706739925,1,0.014344319207958443,0.04689489316336275,-0.032550573955404304,1,1.0471879188699487,0.8708958860907604,0.17629203277918826,1,1.389233967030723e-07,-0.1734149138996783
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,15,5723, safe,clean,-1,1.0000003321261124,1.0000000944488032,-159.97523498535156,-236.45736694335938,103,103,-0.0596288758869784,-0.014111506624573205,-0.0455173692624052,1,-0.007245118733455368,0.005354863428171059,-0.012599982161626427,1,0.014164850423251336,0.010029192585876008,0.004135657837375328,1,-0.07819584731430147,0.025920168356285342,-0.10411601567058681,1,0.00946889491508174,0.01355948479970358,-0.00409058988462184,1,0.023445388848044608,0.02236273380929657,0.0010826550387480378,1,-0.04677803580184998,-0.00688767647567478,-0.0398903593261752,1,1.14476907567632,0.9437728345697187,0.2009962411066013,1,2.376773092227502e-07,-0.20513166126666743
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,15,24281, vulnerable,clean,-1,1.0000001402230239,0.9999999470435444,-160.5968780517578,-234.0421142578125,103,103,-0.0581853965230722,-0.013792073706888144,-0.04439332281618405,1,-0.007977281375681402,0.0047097712090521104,-0.012687052584733512,1,0.012629083716073356,0.010322663371116815,0.0023064203449565408,1,-0.08147140638793214,0.025470398846597492,-0.10694180523452963,1,0.010639527498679437,0.01404491405724555,-0.0034053865585661133,1,0.02562151630058836,0.024542334177393085,0.0010791821231952749,1,-0.04288989701494849,-0.0033807151648461084,-0.03950918185010238,1,1.1416339940093168,0.9380826542538737,0.20355133975544304,1,1.931794791354413e-07,-0.20585756692092042
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,19,5723, safe,clean,-1,1.0000001306847848,1.0000000940864475,-159.97523498535156,-236.45736694335938,103,103,-0.10337520377958863,-0.041307904391895384,-0.062067299387693245,1,-0.026433741590911945,-0.006003181755365093,-0.02043055983554685,1,0.013997637983638997,0.011063282930322195,0.002934355053316802,1,-0.13897780035000737,-0.0175773498738745,-0.12140045047613288,1,0.020463640856449365,0.019899653457368032,0.0005639873990813324,1,0.028020389568291962,0.02271982946837046,0.005300560099921501,1,-0.07271718722532908,-0.030730737084800605,-0.04198645014052847,1,1.2790223952222415,1.0419365013363224,0.23708589388591905,1,3.659833724967143e-08,-0.2400202123408986
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,19,24281, vulnerable,clean,-1,1.0000001481794336,1.00000004491828,-160.5968780517578,-234.0421142578125,103,103,-0.0997330067057286,-0.0395468151027629,-0.0601861916029657,1,-0.025906578225703376,-0.0059366391531015025,-0.019969939072601875,1,0.014739863839382637,0.011906048594964046,0.002833815244418591,1,-0.13680162934594153,-0.016785223191798655,-0.12001640615414289,1,0.020469390324436808,0.01984033475397902,0.0006290555704577885,1,0.030146535408293845,0.024409061449598594,0.0057374739586952515,1,-0.06696533276588411,-0.026541997348740895,-0.040423335417143214,1,1.264050905650578,1.032655274916142,0.23139563073443603,1,1.0326115398862079e-07,-0.23422934271770063
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,23,5723, safe,clean,-1,1.0,1.0,-159.97523498535156,-236.45736694335938,103,103,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1.0,1.0,0.0,1,0.0,0.0
deepseek-coder-1.3b,command_exec_branch_merge_07,clean_heldout,23,24281, vulnerable,clean,-1,1.0000000950129868,1.0,-160.5968780517578,-234.0421142578125,103,103,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1.0000000950129868,1.0,9.501298681158232e-08,1,9.501298681158232e-08,0.0
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,0,5723, safe,clean,-1,1.0000002129696683,1.0000000463714953,-202.90855407714844,-267.1968078613281,104,103,0.017680863789494045,0.03984643318912287,-0.022165569399628826,1,0.028941089267414424,0.028586604339391333,0.00035448492802309106,1,0.015380974066510174,0.007850852572761722,0.007530121493748453,0,-0.024169200256654005,0.0033496566499448058,-0.02751885690659881,1,0.025148651451531934,0.03939875089434804,-0.014250099442816109,1,0.08212410888790753,0.038517389269486745,0.04360671961842078,1,0.18742033876900074,0.2187646092238897,-0.03134427045488897,1,0.6674733869944638,0.6236857502325499,0.043787636761913884,1,1.6659817349967687e-07,-0.05131759165748884
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,0,24281, vulnerable,clean,-1,0.9999998036144906,1.0000001933604874,-203.606689453125,-265.67864990234375,104,103,0.021550446103889016,0.04023280878285707,-0.018682362678968056,1,0.027730095140688756,0.02958805895558218,-0.0018579638148934242,1,0.014800960730785236,0.006375104521340933,0.008425856209444305,0,-0.02718568175798726,0.0015634860347240875,-0.028749167792711347,1,0.03281792740679852,0.046929271058663125,-0.014111343651864602,1,0.0859352589711903,0.03636838996161721,0.049566869009573085,1,0.19584928483895764,0.22398194105502503,-0.028132656216067392,1,0.6485015121801684,0.6149611329906777,0.03354037918949071,1,-3.8974599671920407e-07,-0.041966625144931734
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,3,5723, safe,clean,-1,1.0000002136673276,1.00000018002067,-202.90855407714844,-267.1968078613281,104,103,0.008500878058520556,0.04095725678333053,-0.03245637872480997,1,0.03716678288348029,0.03187366527053908,0.005293117612941212,1,0.0050556982657959226,-0.0018877896543731633,0.006943487920169086,0,-0.032528884914551755,0.0005809734077214124,-0.033109858322273165,1,0.03438069917848111,0.05083913534524136,-0.016458436166760244,1,0.09090226051117231,0.0417595608643148,0.04914269964685751,1,0.15229237202220816,0.18212732036158963,-0.029834948339381467,1,0.7042304076622208,0.6537500576423061,0.05048035001991469,1,3.3646657640606925e-08,-0.057423804293426126
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,3,24281, vulnerable,clean,-1,0.9999998657036718,1.0000001979035473,-203.606689453125,-265.67864990234375,104,103,0.012153613915743433,0.03951529187457025,-0.027361677958826817,1,0.03315515998688938,0.03141857820700033,0.00173658177988905,1,0.0017991705801977962,-0.005971579384586615,0.007770749964784411,0,-0.03464165479331971,-6.823760304315585e-06,-0.034634831033015394,1,0.044436661707535796,0.06053044460272731,-0.016093782895191512,1,0.0946596858559963,0.0405539003476564,0.054105785508339894,1,0.16088961538903987,0.18753844954360951,-0.026648834154569645,1,0.687547613061589,0.6464219364728744,0.04112567658871458,1,-3.3219987543436913e-07,-0.048896758753374424
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,7,5723, safe,clean,-1,1.0000002907953944,1.0000002128125391,-202.90855407714844,-267.1968078613281,104,103,0.007848137297808658,0.025546858235993394,-0.017698720938184736,1,0.03549455033531355,0.03206497883554761,0.0034295714997659363,1,-0.0003393256006719893,-0.009462656012560097,0.009123330411888108,0,-0.025675245742909646,0.012997657772702722,-0.03867290351561237,1,0.04191242316230617,0.048953652610022214,-0.007041229447716041,1,0.08412444045083724,0.04973978982544411,0.03438465062539313,1,0.08053403181274517,0.12170966116460445,-0.04117562935185928,1,0.7761012790799654,0.7184502703807848,0.057651008699180606,1,7.798285535376426e-08,-0.06677426112821336
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,7,24281, vulnerable,clean,-1,0.9999998943011051,1.0000002607211675,-203.606689453125,-265.67864990234375,104,103,0.006393878612731944,0.023896184111262195,-0.01750230549853025,1,0.033763817439631784,0.03125242958363735,0.002511387855994432,1,0.000936897439088257,-0.012424990388275926,0.013361887827364183,0,-0.02773918901472324,0.014537763089032932,-0.04227695210375618,1,0.05140126870255018,0.05627071805881234,-0.0048694493562621635,1,0.08841921461593892,0.05175824751202022,0.0366609671039187,1,0.0885441304005046,0.12578096660279323,-0.037236836202288626,1,0.7582798761053827,0.7089289421518853,0.04935093395349743,1,-3.664200624656222e-07,-0.06271318820092409
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,11,5723, safe,clean,-1,1.000000302820837,1.0000002414914826,-202.90855407714844,-267.1968078613281,104,103,-0.0010564948634183488,0.016067919220000733,-0.01712441408341908,1,0.01886734041222186,0.023106951210177914,-0.004239610797956053,1,0.009840994524993391,0.0019343476395350698,0.007906646885458321,0,0.01163669550399352,0.022523218628772698,-0.010886523124779179,1,0.01973386111740914,0.018292698171348695,0.0014411629460604446,1,0.029859994489108733,0.02478011014737567,0.005079884341733062,1,0.019108674409104062,0.06668046988723095,-0.047571795478126885,1,0.8920092372274246,0.8266145265870407,0.06539471064038394,1,6.132935456704125e-08,-0.07330129619648769
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,11,24281, vulnerable,clean,-1,0.9999999674230773,1.0000002224837456,-203.606689453125,-265.67864990234375,104,103,-0.0017844495802326818,0.0148501527728787,-0.016634602353111382,1,0.016632878866830257,0.021604054597265176,-0.004971175730434919,1,0.009614733012189841,0.0013722554012528263,0.008242477610937014,0,0.01094072220802959,0.026491916035448898,-0.015551193827419308,1,0.026283898344376944,0.023603566736108014,0.0026803316082689294,1,0.02755867005849103,0.024107078062049567,0.003451591996441461,1,0.02679007382995313,0.07061532131234294,-0.043825247482389806,1,0.8839634406834391,0.8173558775663995,0.06660756311703964,1,-2.5506066837766017e-07,-0.07485029578864502
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,15,5723, safe,clean,-1,1.0000003336463605,1.0000002252489113,-202.90855407714844,-267.1968078613281,104,103,-0.018871988181481787,0.003935337614913416,-0.022807325796395203,1,0.006747561182983827,0.012543691791755225,-0.005796130608771398,1,0.026424353626187835,0.004333411723003128,0.022090941903184707,0,0.0249864471243725,0.03870752238297149,-0.013721075258598989,1,0.017261129122176273,0.016509012133651916,0.0007521169885243567,1,0.028499729145910205,0.024696014938646104,0.0038037142072641014,1,-0.031646309821387955,0.01758251353362827,-0.04922882335501623,1,0.9465994114475996,0.8816927211303416,0.06490669031725804,1,1.083974493915063e-07,-0.08699752382299336
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,15,24281, vulnerable,clean,-1,1.0000000014820167,1.0000002522239628,-203.606689453125,-265.67864990234375,104,103,-0.017661413606727974,0.004374521314029316,-0.02203593492075729,1,0.006045759275180373,0.011889067077250768,-0.005843307802070395,1,0.02474644371671711,0.004002090618861103,0.020744353097856008,0,0.020099204906954046,0.03837161969770467,-0.018272414790750622,1,0.023724024838924267,0.02183945701085312,0.0018845678280711466,1,0.026171595509946726,0.024223220746859078,0.0019483747630876479,1,-0.025192763402000114,0.020944831767520995,-0.04613759516952111,1,0.9420671502430223,0.8743554439908836,0.06771170625213874,1,-2.507419458730453e-07,-0.08845631009194062
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,19,5723, safe,clean,-1,1.000000309283365,1.0000002824952612,-202.90855407714844,-267.1968078613281,104,103,-0.042133068477791275,-0.014928430680228113,-0.02720463779756316,1,-0.0019781518001030576,0.006046571345060198,-0.008024723145163256,1,0.014896062988073605,0.007576015969738468,0.007320047018335138,0,-0.0027628230109490726,-0.003114755998511798,0.0003519329875627253,1,0.021213235383970977,0.019985358497311118,0.0012278768866598594,1,0.027842743954786933,0.021915285034422628,0.005927458920364306,1,-0.05735938220865608,-0.004978844381334946,-0.05238053782732113,1,1.040281692454033,0.9674990827088037,0.07278260974522932,1,2.678810379075358e-08,-0.08010262997546067
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,19,24281, vulnerable,clean,-1,1.0000000658674089,1.0000003146770164,-203.606689453125,-265.67864990234375,104,103,-0.038296521241662086,-0.01202617365650771,-0.026270347585154376,1,-0.00255792079292904,0.005621151963088683,-0.008179072756017723,1,0.01730872217446825,0.007936334393929283,0.009372387780538968,0,-0.002247007191908394,-0.0030103512415916994,0.0007633440496833052,1,0.02515540230986664,0.02347238082973361,0.0016830214801330304,1,0.027431044625945908,0.02224908159831545,0.005181963027630458,1,-0.04984049126702843,-0.0010389913240466814,-0.048801499942981746,1,1.0230468372506563,0.9567968821140953,0.06624995513656096,1,-2.4880960712569955e-07,-0.07562259172670704
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,23,5723, safe,clean,-1,1.0,1.0,-202.90855407714844,-267.1968078613281,104,103,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1.0,1.0,0.0,1,0.0,0.0
deepseek-coder-1.3b,command_exec_branch_merge_11,clean_heldout,23,24281, vulnerable,clean,-1,1.0,1.0,-203.606689453125,-265.67864990234375,104,103,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1.0,1.0,0.0,1,0.0,0.0
