model,program_id,base_id,member,condition,condition_kind,condition_order,layer,target_token,target,score,rho,n_tokens,frac_source_expr,frac_trusted_expr,frac_sink_arg,frac_sink_call,frac_taint_chain,frac_trust_chain,frac_signature,frac_other,ntok_source_expr,ntok_trusted_expr,ntok_sink_arg,ntok_sink_call,ntok_taint_chain,ntok_trust_chain,ntok_signature,ntok_other
deepseek-coder-1.3b,sql_exec_assign_chain_02_unsafe,sql_exec_assign_chain_02,unsafe,clean_heldout,clean,-1,11,5723, safe,-385.3838806152344,1.0000000396324056,86,0.026660577961993812,0.035670286939024014,0.024269447989623903,0.07448102913968585,0.02388404877168118,0.0526023843000832,0.13324547795939248,0.6291867865709209,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_unsafe,sql_exec_assign_chain_02,unsafe,clean_heldout,clean,-1,15,24281, vulnerable,-386.0062255859375,1.000000016401629,86,0.018940000949982348,0.03337342322377515,0.02306275264920523,0.07196521903826195,0.02418893398309361,0.05491431008196566,0.09087634366838063,0.6826790328069643,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_unsafe,sql_exec_assign_chain_02,unsafe,clean_heldout,clean,-1,15,5723, safe,-385.3838806152344,0.9999999945142951,86,0.018805318936707865,0.033257772867285186,0.02322996276273119,0.07734117448909625,0.02525140546048691,0.053245507347691144,0.08863893075047005,0.6802299218998265,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_unsafe,sql_exec_assign_chain_02,unsafe,clean_heldout,clean,-1,19,24281, vulnerable,-386.0062255859375,1.0000000322724607,86,0.014692632357372448,0.031233327375085603,0.013885697501105257,0.03483075829938241,0.021344314296174602,0.04769219676531539,0.06380441827417657,0.7725166874038485,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_unsafe,sql_exec_assign_chain_02,unsafe,clean_heldout,clean,-1,19,5723, safe,-385.3838806152344,0.9999999498891732,86,0.014611146480367217,0.030273295267996513,0.01309420311075739,0.03380112703728598,0.020578580432559033,0.04602761006522653,0.061238769879125854,0.7803752176158547,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_unsafe,sql_exec_assign_chain_02,unsafe,clean_heldout,clean,-1,23,24281, vulnerable,-386.0062255859375,1.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_unsafe,sql_exec_assign_chain_02,unsafe,clean_heldout,clean,-1,23,5723, safe,-385.3838806152344,1.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,0,24281, vulnerable,-411.5834655761719,0.9999999597949362,86,0.029767530357256856,0.02664550378692499,0.001379186653329797,0.08076829182357047,0.041630658551701775,0.05031752207842417,0.26954475115369103,0.4999465153900371,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,0,5723, safe,-412.56317138671875,0.9999999369551655,86,0.026527275147973723,0.02987996394258775,0.002620391311713738,0.08287692326078289,0.04111781336274084,0.051535567539258316,0.2656891854566062,0.4997528169335021,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,3,24281, vulnerable,-411.5834655761719,0.9999999664158286,86,0.028573143627854347,0.020385148316528993,0.008461746866275476,0.08943062716587304,0.04173148926302486,0.05790809642564819,0.22708392227868623,0.5264257924719374,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,3,5723, safe,-412.56317138671875,0.999999938625646,86,0.02491285925276345,0.023733244420287625,0.011307239696485357,0.09140561315868116,0.0417147161401035,0.056874375670128124,0.22537789019625903,0.5246740000909378,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,7,24281, vulnerable,-411.5834655761719,1.0000000299410967,86,0.02667314184479868,0.03329219074751199,0.011964232525574882,0.09672832682955078,0.041506599210880665,0.0583754897601664,0.179770017227813,0.5516900317948003,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,7,5723, safe,-412.56317138671875,0.9999999797014053,86,0.025778752406011927,0.03647352954032955,0.0122260689479779,0.09867539664002983,0.04203025755041842,0.055658342269338155,0.17822973843690337,0.5509278939103962,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,11,24281, vulnerable,-411.5834655761719,0.9999999890119434,86,0.026287742474889925,0.03294742687637815,0.018328082202261668,0.0822679452662747,0.022926251249766723,0.05230503500715623,0.1407117117328786,0.6242257942023375,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,11,5723, safe,-412.56317138671875,1.0000000040994492,86,0.02581728087237968,0.0332881083533609,0.01758731499008423,0.08415911599397731,0.024355582718301804,0.05095383499066375,0.1392303949497998,0.6246083712308819,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,15,24281, vulnerable,-411.5834655761719,1.0000000046228583,86,0.019195634889798367,0.029427376111640584,0.01403469577809122,0.08198419432637191,0.023535442565356814,0.053238107955711794,0.09606641035384907,0.6825181426420386,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,15,5723, safe,-412.56317138671875,0.99999998931344,86,0.018752357982457172,0.029048111243649616,0.013315015989860377,0.08638932735779692,0.024439061898843758,0.05174815380019511,0.09438393219070824,0.6819240288499288,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,19,24281, vulnerable,-411.5834655761719,0.9999999466255602,86,0.014270039332379705,0.027173755025134083,0.010189557764751923,0.04157704061877839,0.021411413978223524,0.04509696264042098,0.06945184531391028,0.7708293319519612,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,19,5723, safe,-412.56317138671875,0.9999999886136441,86,0.01398542397863944,0.02614272029462337,0.00969176209808956,0.04001008000761158,0.02079005864378134,0.04320784230671647,0.0676170760527692,0.7785550252314132,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,23,24281, vulnerable,-411.5834655761719,0.9999999258532456,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999258532456,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_02_safe,sql_exec_assign_chain_02,safe,clean_heldout,clean,-1,23,5723, safe,-412.56317138671875,1.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,0,24281, vulnerable,-398.939697265625,0.9999998484819616,86,0.027985206667553518,0.02336168887486359,0.0032114861751112414,0.0788933853434848,0.057451307968192096,0.03614240656317758,0.2653021166102032,0.5076522502793755,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,0,5723, safe,-398.94793701171875,1.0000000297315093,86,0.02633213240705305,0.02551362720482658,0.003889566309210537,0.08162349475015769,0.058700038465043076,0.03560102237962243,0.2600674763148099,0.508272671900786,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,3,24281, vulnerable,-398.939697265625,0.999999839200011,86,0.02878628225661077,0.01928691409919452,0.009660157202324394,0.08713424007938907,0.05750585907498943,0.044702841584435236,0.22583337689662142,0.5270901680064461,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,3,5723, safe,-398.94793701171875,1.000000061367927,86,0.027258019230206362,0.022160752830513792,0.01205064141927533,0.09028785089946045,0.056126152456649064,0.043064563934783494,0.22270082843901493,0.5263512521580237,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,7,24281, vulnerable,-398.939697265625,0.9999998436448887,86,0.030803163462431043,0.024913734104065353,0.009301531131205376,0.09619560968497429,0.06064541756609278,0.042529333868335455,0.1843396683167264,0.551271385511058,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,7,5723, safe,-398.94793701171875,1.0000000398163178,86,0.029904271694951478,0.0289695903959224,0.011600726291588877,0.09780751794327365,0.05922203999021512,0.04162496059275194,0.18156385884053564,0.5493070740670786,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,11,24281, vulnerable,-398.939697265625,0.9999999409979832,86,0.027397668906979873,0.023775630142205108,0.019298856402490475,0.08720643057146263,0.045285967523707386,0.02645432058317856,0.1481768589429561,0.622404207925003,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,11,5723, safe,-398.94793701171875,1.0000000335693393,86,0.026908867848041505,0.02494743789623765,0.018667847118544745,0.08804984873659862,0.044353702737938185,0.025868882417299816,0.14639572818917035,0.6248077186255083,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,15,24281, vulnerable,-398.939697265625,0.9999999259311548,86,0.022249508261755667,0.0187720466720554,0.02083738427289409,0.08681243122944915,0.045333463918512604,0.02444428522211726,0.10418241014972625,0.6773683962046444,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,15,5723, safe,-398.94793701171875,1.0000000749450673,86,0.021638798815994842,0.019299878348584296,0.020063116073925594,0.09137645621884831,0.04425633056952172,0.022924170849819313,0.1022003741439429,0.6782409499244303,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,19,24281, vulnerable,-398.939697265625,0.9999998908577078,86,0.017650547298050764,0.01762836339879916,0.013931733160930129,0.04707698420920292,0.03510157075746229,0.023427825144632822,0.07755466257163153,0.7676282043169982,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,19,5723, safe,-398.94793701171875,1.0000000241101623,86,0.017195706318642194,0.01711420760135931,0.013414353216192245,0.0451699281198122,0.03499812251942996,0.022731531959530666,0.07530333573885048,0.7740728386363454,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,23,24281, vulnerable,-398.939697265625,1.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_unsafe,sql_exec_assign_chain_09,unsafe,clean_heldout,clean,-1,23,5723, safe,-398.94793701171875,0.9999999235048604,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999235048604,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,0,24281, vulnerable,-398.6493835449219,1.0000000374725628,86,0.02901054447433381,0.028899998769120694,0.0024097107414845186,0.07645777364737028,0.06510352575189937,0.031814786038051726,0.26279682408426264,0.5035068739660399,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,0,5723, safe,-398.451416015625,0.9999998511572072,86,0.027303968884004586,0.031340853565924594,0.003135614121665175,0.07923364529514174,0.0647588322771724,0.032151834928743774,0.25749144160822623,0.5045836604763287,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,3,24281, vulnerable,-398.6493835449219,1.0000000546669559,86,0.029699347445097172,0.0256999030129782,0.0073701086784434796,0.0840594925182633,0.06485437664319786,0.039606727749018966,0.22455461654008593,0.524155482079871,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,3,5723, safe,-398.451416015625,1.0,86,0.028041111880362575,0.02908560293999622,0.00970692398296339,0.08711227382932243,0.06345874519495374,0.03792523062770393,0.2211605839742232,0.5235095275704744,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,7,24281, vulnerable,-398.6493835449219,1.000000113464304,86,0.03074327712811826,0.024374788730998687,0.00425400517696797,0.09274488576196038,0.06258914926428237,0.04271931426824385,0.18361510962250238,0.5589595835112301,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,7,5723, safe,-398.451416015625,0.9999999964472198,86,0.030021957728589406,0.02828300890594852,0.005884456656083588,0.09547110287096668,0.0613500411064601,0.04131227530542409,0.18074337970234802,0.5569337741713994,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,11,24281, vulnerable,-398.6493835449219,1.0000000852337272,86,0.027983659593042127,0.023657921165513296,0.015528722613225441,0.08099016778320936,0.04749403978646407,0.027026051229315843,0.14667673256133784,0.6306427905016192,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,11,5723, safe,-398.451416015625,1.0000000668109672,86,0.027376094324225025,0.024728505801974037,0.014221687860540027,0.08418402314844281,0.046719592585586826,0.025790216420729668,0.14489558484515247,0.6320843618243163,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,15,24281, vulnerable,-398.6493835449219,1.0000001218605876,86,0.022584032402079353,0.018860332636781198,0.013654120966940603,0.08315225414747657,0.047297114572018725,0.025772214055883178,0.1023910015075661,0.6862890515718418,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,15,5723, safe,-398.451416015625,1.000000099211388,86,0.02194231232803287,0.019343202352166335,0.012536612125784746,0.08906445999779725,0.046718963201219675,0.024045090505320162,0.10040008775160733,0.6859493709494595,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,19,24281, vulnerable,-398.6493835449219,1.000000143498423,86,0.017792465256309873,0.01696929524406847,0.012748625060983577,0.04205126616327959,0.03787199372396404,0.023295988501356474,0.07644226280976653,0.7728282467386943,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,19,5723, safe,-398.451416015625,0.9999999542439304,86,0.017467119765429646,0.01652344843732743,0.011808771916169287,0.04132788551119844,0.0382773206101066,0.022613072560736434,0.07406554843203622,0.7779167870109263,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,23,24281, vulnerable,-398.6493835449219,1.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_09_safe,sql_exec_assign_chain_09,safe,clean_heldout,clean,-1,23,5723, safe,-398.451416015625,1.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,0,24281, vulnerable,-402.5511474609375,1.0000002148178293,86,0.033883758204394945,0.029850693039582297,0.008412066676548556,0.07557130472357391,0.03866753761212494,0.04916554583231629,0.2615046897567819,0.5029446189725064,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,0,5723, safe,-400.3935546875,1.000000175837649,86,0.029348456624050237,0.032768707365081876,0.009112146311658086,0.07946494202243262,0.03889161253572204,0.04617994694232444,0.2581145262413667,0.5061198377950132,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,3,24281, vulnerable,-402.5511474609375,1.0000001706660238,86,0.03474396338197672,0.025016645898871454,0.016567665166397086,0.08345734203133003,0.04501641507460132,0.04185929913448267,0.2267025574120015,0.5266362825663631,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,3,5723, safe,-400.3935546875,1.00000014399679,86,0.03017725007261761,0.028722622565390335,0.019053616106234093,0.0874062830194802,0.043519202142639345,0.03805755077756768,0.22438008516191496,0.5286835341509459,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,7,24281, vulnerable,-402.5511474609375,1.0000001117722717,86,0.027682083463371924,0.031035165735188566,0.020380362718917796,0.09596995019529146,0.049774835900640725,0.03937827930331829,0.18451102607359704,0.5512684083819459,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,7,5723, safe,-400.3935546875,1.0000001432454864,86,0.026770044868097767,0.03538249524812928,0.022948232369545924,0.09926127410291052,0.04840643741913408,0.03344418821027967,0.1822486754050809,0.5515387956223081,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,11,24281, vulnerable,-402.5511474609375,1.000000162318732,86,0.025462493219585648,0.029256121523046734,0.029633486367122958,0.08126819130646096,0.03466002257251003,0.03952431359827289,0.1434302876083066,0.6167652461234261,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,11,5723, safe,-400.3935546875,1.0000001451063005,86,0.02458940003659272,0.030301276994157474,0.02969939087145399,0.08388630829902083,0.033918366088043966,0.034135550435794734,0.14181387456597117,0.6216559778152657,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,15,24281, vulnerable,-402.5511474609375,1.0000001987062608,86,0.018724895477663935,0.027651223285373568,0.03072702052059633,0.08105780194671346,0.03544971156965953,0.03728150444647635,0.09729345797251357,0.6718145834872641,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,15,5723, safe,-400.3935546875,1.0000001576854054,86,0.01818681853972572,0.028202099208987308,0.030915119518751994,0.08445358215890722,0.0342904269605585,0.0312167736716875,0.09541604184193853,0.6773192957848486,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,19,24281, vulnerable,-402.5511474609375,1.000000158913185,86,0.014841758221449921,0.027077152458118335,0.019514226707300304,0.04423291093937773,0.02958464682613733,0.03026014964809554,0.06992228769306265,0.7645670264196434,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,19,5723, safe,-400.3935546875,1.0000001408636439,86,0.014621240433377924,0.026173797943187208,0.019033187119019555,0.04157889111243927,0.029457552594794274,0.026823886934949828,0.06763063396458761,0.7746809507612884,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,23,24281, vulnerable,-402.5511474609375,1.0000000758104364,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000758104364,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_unsafe,sql_exec_assign_chain_10,unsafe,clean_heldout,clean,-1,23,5723, safe,-400.3935546875,1.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,0,24281, vulnerable,-415.1556396484375,0.99999993390313,87,0.029938150816737504,0.03440513328126769,0.0010326219061309618,0.08462438537484324,0.041598347065842534,0.04655387497044143,0.26079634307220323,0.5010510774156633,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,0,5723, safe,-413.55999755859375,0.9999998820691052,87,0.02622344425984357,0.03672535662348724,0.001971880876525676,0.08714826381694131,0.0409221376882038,0.04682143498045359,0.2575393557613109,0.502648008062339,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,3,24281, vulnerable,-415.1556396484375,0.9999998572537323,87,0.027688496916674875,0.02870585932934417,0.008357904882139723,0.09372279027140906,0.04996237542906147,0.039682774994450096,0.22872167609676916,0.5231579793338839,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,3,5723, safe,-413.55999755859375,1.0000000266812794,87,0.023749939223612525,0.032131022981651006,0.011544025776897289,0.09641204555006466,0.04872711899013033,0.03756747624590877,0.22647545381209241,0.5233929441009225,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,7,24281, vulnerable,-415.1556396484375,0.9999999120263762,87,0.025911895174480403,0.03400389286910772,0.009769453485767233,0.10265098849532704,0.049558614290818225,0.04050175200387189,0.184268909624282,0.5533344060827217,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,7,5723, safe,-413.55999755859375,1.000000085962002,87,0.02484406873697841,0.0378483006575584,0.011036202012028675,0.10472189094053853,0.04834010197830452,0.03565019297786462,0.18259056963588033,0.5549687590228485,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,11,24281, vulnerable,-415.1556396484375,0.9999999068622778,87,0.02431739187044521,0.028276934719668814,0.01923410517689149,0.08974209886451012,0.032109373920519484,0.03863527617782634,0.14733760788330041,0.6203471182491158,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,11,5723, safe,-413.55999755859375,1.000000065721342,87,0.02316535570576364,0.02903676808839501,0.018504003229911095,0.09200114269581952,0.031764833320714836,0.03414963893859267,0.14621561131935323,0.6251627124227919,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,15,24281, vulnerable,-415.1556396484375,0.999999945711911,87,0.018621641350095045,0.02518890510567528,0.015576074820459437,0.09045069148086714,0.03238534651006459,0.035876722465408614,0.10243592309917361,0.6794646408801673,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,15,5723, safe,-413.55999755859375,1.0000000102419362,87,0.017688697653778417,0.025341460319755132,0.014063953537012858,0.09590611141790295,0.03106715288566455,0.030581105368599322,0.10082013564617481,0.684531393413048,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,19,24281, vulnerable,-415.1556396484375,0.9999999452811956,87,0.013986696814525258,0.02407672128625337,0.013698979059742045,0.044276465176693015,0.027409187588256462,0.02905326444210615,0.07622737354287251,0.7712712573707468,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,19,5723, safe,-413.55999755859375,0.9999999782910589,87,0.01355087613634045,0.023076804646854236,0.012505064636501667,0.041872582584562015,0.027005488378312924,0.025765485266049958,0.07438672164346856,0.7818369549989692,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,23,24281, vulnerable,-415.1556396484375,1.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_10_safe,sql_exec_assign_chain_10,safe,clean_heldout,clean,-1,23,5723, safe,-413.55999755859375,1.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,10,4,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_13_unsafe,sql_exec_assign_chain_13,unsafe,clean_heldout,clean,-1,0,24281, vulnerable,-392.7430114746094,1.0000000834707523,86,0.025749633160916628,0.01628411799312874,0.001584225934348897,0.07250842548310128,0.062086650102864134,0.04541772784399945,0.2762332513173397,0.5001360516350535,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_13_unsafe,sql_exec_assign_chain_13,unsafe,clean_heldout,clean,-1,0,5723, safe,-393.3883361816406,1.0000000550192638,86,0.023840862681158884,0.01890008340000686,0.002621024089286267,0.07412564611774874,0.0639030405825932,0.04548331147297212,0.2711607771830548,0.4999653094924428,8,10,3,5,14,14,5,27
deepseek-coder-1.3b,sql_exec_assign_chain_13_unsafe,sql_exec_assign_chain_13,unsafe,clean_heldout,clean,-1,3,24281, vulnerable,-392.7430114746094,1.00000021638844,86,0.026329471164692912,0.015643974381705485,0.005973611326293651,0.08103673362412382,0.05787435565192884,0.05455138372254004,0.23388429335552707,0.5247063931616283,8,10,3,5,14,14,5,27
