model,split,layer,question,arm,statistic,is_primary,n,n_bases,mean,median,sd,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,sign_test_p,permutation_p,permutation_effect_size
deepseek-coder-6.7b,test,15,scope/direct,ba,delta_z_family_scope,0,280,280,0.14811465812787478,0.14538326022815834,0.04447071544214666,3.330611092159328,0.14308195570058685,0.15326710338763258,1.0,280,1.0295115178936058e-84,0.0,15.84329760140923
deepseek-coder-6.7b,test,15,scope/direct,ba,delta_z_family_shadowing,0,280,280,0.008363804211730023,0.014462551088845033,0.06940813327373663,0.12050178872761597,0.0006915349098996592,0.016546392992354927,0.5964285714285714,280,0.0014933083283909874,0.044,1.9959425123582275
deepseek-coder-6.7b,test,15,scope/direct,ba,delta_z_mechanism,0,280,280,-0.011624209891804307,-0.01411509431054196,0.020079073907783896,-0.5789216148707955,-0.01409100115944617,-0.009269062908999481,0.2357142857142857,280,2.1133768387733507e-19,0.0,-8.978871145362719
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_contrast_prob,1,280,280,-3.910822122670937e-06,-1.5884469950295434e-08,2.5696908495965007e-05,-0.1521903743123428,-6.842579139795885e-06,-6.881827304085859e-07,0.32857142857142857,280,9.899589570965508e-09,0.0,-2.5446051980206907
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_contrast_z,0,280,280,0.24845328099203182,0.2526533076301663,0.056626687241835234,4.387565176309255,0.24179154205318226,0.255080435195325,1.0,280,1.0295115178936058e-84,0.0,16.31362747461372
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_prob_control,0,280,280,6.414183971286973e-15,1.5148066105616933e-16,2.693382420663988e-14,0.23814605464402308,3.442080066088291e-15,9.999475662855809e-15,0.8678571428571429,280,2.5625635217800394e-38,0.0,3.9642163067467617
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_prob_mechanism,0,280,280,5.520079370286308e-11,4.5074817185929137e-13,1.9310608880234496e-10,0.2858573442464791,3.505246825033305e-11,8.020816047274161e-11,0.9857142857142858,280,2.6181860636954078e-76,0.0,4.7890046294052695
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_z_control,0,280,280,0.0008334260939228855,0.00034284444774074435,0.010101102142617432,0.0825084314717092,-0.00035684655306979213,0.001991255012537822,0.5071428571428571,280,0.8577552432659968,0.18,1.3559735525149987
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_z_family_action,0,280,280,0.24063009610349753,0.23980893756386085,0.04896970767667641,4.913856086139274,0.23499444029030092,0.2463621105331294,1.0,280,1.0295115178936058e-84,0.0,16.330983167692086
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_z_family_ordinal,0,280,280,0.25051092736105296,0.23919583154938479,0.10356955774822034,2.4187698857423916,0.23849495124550646,0.2625720570669545,1.0,280,1.0295115178936058e-84,0.0,15.542330071886846
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_z_family_scope,0,280,280,0.3089953106551021,0.30833082849070914,0.063406664287935,4.873230820847607,0.3018730383026653,0.3162540263992678,1.0,280,1.0295115178936058e-84,0.0,16.38904651346391
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_z_family_shadowing,0,280,280,0.015758593009756,0.013584595499710694,0.06376113923792048,0.24715043046759014,0.008332338956209667,0.02313440690022927,0.6071428571428571,280,0.0004029917321962026,0.0,4.045271905193974
deepseek-coder-6.7b,test,19,scope/direct,ab,delta_z_mechanism,0,280,280,0.03408094534081206,0.03269137533106946,0.020557181907393435,1.657860765855011,0.03166144760981521,0.03641853513673969,0.9607142857142857,280,1.8273007278829818e-65,0.0,13.716835002568567
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_contrast_prob,1,280,280,-5.434796277428553e-06,-3.1887511195111995e-08,2.6286512552645795e-05,-0.2067522752036397,-8.370770487627965e-06,-2.343503775301108e-06,0.2857142857142857,280,5.045030324178936e-13,0.0,-3.5736429740148137
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_contrast_z,0,280,280,0.24583157359785,0.244068909659945,0.05419550444117266,4.536014123914866,0.2394800959853693,0.25182907090683504,1.0,280,1.0295115178936058e-84,0.0,16.412894097080855
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_prob_control,0,280,280,7.834591806682849e-15,1.40749807125753e-16,3.396405478207395e-14,0.23067304115932313,4.340798977283215e-15,1.2148068012955393e-14,0.85,280,2.0997898541593e-34,0.0,3.7399846522223608
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_prob_mechanism,0,280,280,5.896991940455565e-11,3.818127733986254e-13,1.8032426832099753e-10,0.32702153710992765,3.77595181567253e-11,8.241587280946253e-11,0.975,280,2.622260817591493e-71,0.0,5.370718854063783
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_z_control,0,280,280,0.0014640762702148999,0.002316260535615085,0.009900725720719749,0.1478756518980173,0.0002938454428467031,0.002596373877983113,0.5892857142857143,280,0.0033356457738161122,0.018,2.423929905681817
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_z_family_action,0,280,280,0.23815228710773795,0.2372553837564392,0.0509300185184725,4.676069124564705,0.23200647156453702,0.24410744475180135,1.0,280,1.0295115178936058e-84,0.0,16.411678736256007
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_z_family_ordinal,0,280,280,0.247607909574474,0.23902115797321402,0.0998494480958627,2.479812500683554,0.23574704619461873,0.2593486197940741,1.0,280,1.0295115178936058e-84,0.0,15.84775774992837
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_z_family_scope,0,280,280,0.30607115116490125,0.3079564008731145,0.06089757252258498,5.025999206313013,0.2988901016682501,0.3129571608988221,1.0,280,1.0295115178936058e-84,0.0,16.34782935555639
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_z_family_shadowing,0,280,280,0.014902828379996987,0.01687708339180706,0.06734769192950162,0.22128194676065524,0.0071440468908390295,0.023234061933542712,0.5642857142857143,280,0.03628128297625725,0.0,3.6757759100254725
deepseek-coder-6.7b,test,19,scope/direct,ba,delta_z_mechanism,0,280,280,0.034955415663051694,0.03397247186256569,0.020901269603776987,1.6724063334762707,0.03263071855767856,0.03738318382676794,0.9392857142857143,280,7.530366319432256e-58,0.0,13.880289565833461
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_contrast_prob,1,280,280,0.7800702963189466,0.8792322127458034,0.7539065273571759,1.034704261088557,0.6915399412724325,0.8691770292893826,0.8464285714285714,280,1.1691454365240414e-33,0.0,11.629173190105785
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_contrast_z,0,280,280,0.2562031678057493,0.2606010492554039,0.056485801388314244,4.5357091783910235,0.24953856964795781,0.26274096299017136,1.0,280,1.0295115178936058e-84,0.0,16.44122348088192
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_prob_control,0,280,280,-1.2226516581425743e-30,-2.5131868352888647e-33,6.0712937514101275e-30,-0.2013823919915915,-1.9967465869572592e-30,-6.2066141107402615e-31,0.425,280,0.014131865390006187,0.0,-3.412933728121572
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_prob_mechanism,0,280,280,1.788212169724138e-20,7.664407715363458e-22,6.60930455004383e-20,0.2705598079471583,1.1079607671966822e-20,2.65511313546379e-20,0.8571428571428571,280,6.230730629895182e-36,0.0,4.462531691775146
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_z_control,0,280,280,0.031045453807967024,0.03240581799652688,0.010501655090051874,2.9562439007710424,0.029734868567425327,0.032181072863907034,0.9964285714285714,280,2.892927365281032e-82,0.0,15.489353479694335
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_z_family_action,0,280,280,0.1675818173097839,0.16798370698193482,0.03870319070348144,4.329922527413471,0.16307280410240452,0.17205840302754108,1.0,280,1.0295115178936058e-84,0.0,16.157247883453667
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_z_family_ordinal,0,280,280,0.15474546967481276,0.15196693321337157,0.07138840178540046,2.1676556107810154,0.14621355112563889,0.16312159718234925,0.9964285714285714,280,2.892927365281032e-82,0.0,15.422958414151957
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_z_family_scope,0,280,280,0.4218957751662023,0.4273688558681238,0.09106931034060742,4.632688812381187,0.41135313657904127,0.4323008364869087,1.0,280,1.0295115178936058e-84,0.0,16.444920623015253
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_z_family_shadowing,0,280,280,0.07504853374867725,0.07337283741016395,0.053418333788663265,1.4049209031039538,0.06893454538323296,0.0813746841602987,0.9,280,3.112413195507917e-46,0.0,14.004841037840048
deepseek-coder-6.7b,test,23,scope/direct,ab,delta_z_mechanism,0,280,280,-0.04792434990408991,-0.04746845044308526,0.022803518082774425,-2.1016208871863302,-0.050592193373274745,-0.04522151343109797,0.017857142857142856,280,1.4506273862095442e-74,0.0,-15.552351035873137
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_contrast_prob,1,280,280,0.8378638385379921,0.9273284114118354,0.7357189838016351,1.1388367800550017,0.7555186609221748,0.9176791233970194,0.8607142857142858,280,1.0282618466575973e-36,0.0,12.70340792655858
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_contrast_z,0,280,280,0.2541011166817637,0.25521672879233714,0.05476306822479915,4.640008767198611,0.24758562257324818,0.26044520403666366,1.0,280,1.0295115178936058e-84,0.0,16.512349893036824
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_prob_control,0,280,280,-8.914569858798128e-31,-2.806588790820776e-33,6.828919076578018e-30,-0.13054144819746835,-1.844143731235727e-30,-2.2219326635802485e-31,0.4142857142857143,280,0.004883738258482803,0.0,-2.1558530814814807
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_prob_mechanism,0,280,280,2.1459275839972418e-20,1.0912000331853733e-21,7.664774761061044e-20,0.2799726868555989,1.3544435580704908e-20,3.1028926251458403e-20,0.8785714285714286,280,7.993074660900972e-41,0.0,4.593689563911316
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_z_control,0,280,280,0.03145140834102361,0.03323906967943148,0.011084882906999906,2.837324363720848,0.030107340442384455,0.032687551223424795,1.0,280,1.0295115178936058e-84,0.0,15.638182246711889
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_z_family_action,0,280,280,0.16663672657531942,0.1672920252808779,0.03540764491278491,4.706235813925896,0.1625276667839425,0.1707663585994272,1.0,280,1.0295115178936058e-84,0.0,16.347728370180235
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_z_family_ordinal,0,280,280,0.1524729656977949,0.14504626442096452,0.06721767969911206,2.2683461610146747,0.1443441905082261,0.16027824445451205,0.9964285714285714,280,2.892927365281032e-82,0.0,15.735457387575202
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_z_family_scope,0,280,280,0.4191110061393792,0.4186492453737167,0.08880690234415475,4.719351706640908,0.4083400450362698,0.42951247589536706,1.0,280,1.0295115178936058e-84,0.0,16.47511800621483
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_z_family_shadowing,0,280,280,0.073874792016097,0.07214389616988859,0.054682622030157446,1.350973842756755,0.06762398816597154,0.08046140407651223,0.9142857142857143,280,3.576786044016677e-50,0.0,13.64533338873158
deepseek-coder-6.7b,test,23,scope/direct,ba,delta_z_mechanism,0,280,280,-0.046640895426709864,-0.04640812124080332,0.02346839512937521,-1.9873917738980715,-0.04936418069572868,-0.04394389521420292,0.017857142857142856,280,1.4506273862095442e-74,0.0,-15.496109296849449
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_contrast_prob,1,280,280,0.821444657305272,0.30393237623158453,0.9563454407319693,0.8589413639872151,0.7100234220376586,0.9319117438782657,0.95,280,1.6302604349859704e-61,0.0,10.977927676211284
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_contrast_z,0,280,280,0.25085202534322254,0.2528004330191435,0.05459750418815558,4.5945694601483735,0.2444022231469428,0.2572860737622066,1.0,280,1.0295115178936058e-84,0.0,16.402784479944692
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_prob_control,0,280,280,1.640420801054334e-53,1.558650656702128e-57,2.0505351413881644e-52,0.07999964340741839,-5.519802686863992e-54,4.288049121233692e-53,0.8714285714285714,280,3.864627860862637e-39,0.22,1.3335012127494879
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_prob_mechanism,0,280,280,4.963207370920624e-37,5.874610403511757e-40,2.948262480088952e-36,0.16834347024525712,2.145673604607598e-37,8.82268926001647e-37,0.9821428571428571,280,1.4506273862095442e-74,0.0,2.7912790895393575
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_z_control,0,280,280,0.024004311290108344,0.024507438757170874,0.009495848699939299,2.527874237324547,0.0228708750049344,0.02507873147225315,0.9892857142857143,280,3.766880722332432e-78,0.0,15.236182939690064
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_z_family_action,0,280,280,0.12240360919230697,0.12380452569159742,0.04036126906331837,3.032699715172022,0.11780389428279865,0.12690342501690216,1.0,280,1.0295115178936058e-84,0.0,15.67624980589421
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_z_family_ordinal,0,280,280,0.14451581255910775,0.14664216303361577,0.06628268631798871,2.1802950451615457,0.13654878259772066,0.15210300598443074,0.9964285714285714,280,2.892927365281032e-82,0.0,15.421949091597586
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_z_family_scope,0,280,280,0.4438535181764249,0.44418109754652,0.08901778318400445,4.986121899474358,0.43355480592980744,0.4539480380800252,1.0,280,1.0295115178936058e-84,0.0,16.483158082757896
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_z_family_shadowing,0,280,280,0.054751524664588234,0.056300543238681666,0.04905397087265884,1.1161486764592392,0.049194704474086276,0.060217454834408095,0.8428571428571429,280,6.335564729992643e-33,0.0,12.318895558146965
deepseek-coder-6.7b,test,27,scope/direct,ab,delta_z_mechanism,0,280,280,-0.04222580482478496,-0.0424353477004942,0.018217358506310087,-2.3178884474474652,-0.044479130613120955,-0.04014741556232819,0.010714285714285714,280,3.766880722332432e-78,0.0,-15.640127604511461
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_contrast_prob,1,280,280,0.8022504545413373,0.3518085004803676,0.923175993454736,0.8690113913590108,0.6933064318702951,0.9048058033593765,0.9571428571428572,280,4.112709438190326e-64,0.0,11.150410326230478
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_contrast_z,0,280,280,0.24873878724720566,0.2527535913006736,0.051308016662747584,4.847951712540149,0.24263344976836876,0.2545285871272235,1.0,280,1.0295115178936058e-84,0.0,16.466147053492925
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_prob_control,0,280,280,7.336399912966624e-54,3.027311178721238e-57,2.2225140048169362e-52,0.033009465393991556,-1.8593289064528321e-53,3.516314991271806e-53,0.8785714285714286,280,7.993074660900972e-41,0.562,0.5039337213210341
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_prob_mechanism,0,280,280,3.283276472507755e-37,7.868598112213805e-40,1.8296621546674058e-36,0.17944714351402136,1.591689137864756e-37,5.847142563562102e-37,0.9892857142857143,280,3.766880722332432e-78,0.0,3.0346087169470084
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_z_control,0,280,280,0.024443785825142676,0.024669517899768255,0.010647120940833069,2.2958117937214024,0.023198107693065274,0.025761734613016875,0.9964285714285714,280,2.892927365281032e-82,0.0,15.135918869571478
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_z_family_action,0,280,280,0.1221434430649791,0.12490574001003822,0.03775934251465855,3.2347873381948267,0.11771713203923492,0.1266176342728218,1.0,280,1.0295115178936058e-84,0.0,15.904231117669312
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_z_family_ordinal,0,280,280,0.14229544404430147,0.14148784569911227,0.06185866411805888,2.3003316685392186,0.1352114335556827,0.14952542457574253,0.9928571428571429,280,4.0502012625452345e-80,0.0,15.702930062192566
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_z_family_scope,0,280,280,0.4406202513822466,0.4429414896846511,0.08278435838117323,5.32250608687996,0.43068795264731125,0.44992905051220716,1.0,280,1.0295115178936058e-84,0.0,16.506301081545512
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_z_family_shadowing,0,280,280,0.05373364868020691,0.055451648452299614,0.047570183420089125,1.1295657240942005,0.04824159967273824,0.05925973781639809,0.8642857142857143,280,1.6478155068453392e-37,0.0,12.07857223710131
deepseek-coder-6.7b,test,27,scope/direct,ba,delta_z_mechanism,0,280,280,-0.041214748602422385,-0.04090933788003072,0.019210922868095386,-2.1453809837980216,-0.04344933825257468,-0.038930456272810096,0.007142857142857143,280,4.0502012625452345e-80,0.0,-15.546298856874223
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_contrast_prob,1,280,280,0.029863048536693037,2.8182219209915704e-05,0.15179220033385982,0.19673638349671896,0.014759641653188629,0.04873148251373739,0.9964285714285714,280,2.892927365281032e-82,0.0,3.270905941717738
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_contrast_z,0,280,280,0.15556863354048747,0.15625904319350148,0.030755554772963347,5.058228820416046,0.1519303639677871,0.15917280663443695,1.0,280,1.0295115178936058e-84,0.0,16.467101011486143
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_prob_control,0,280,280,2.7515753786852144e-60,9.636138536269221e-65,1.722175994348731e-59,0.15977318158622736,9.310512308941412e-61,5.04238009193221e-60,0.9821428571428571,280,1.4506273862095442e-74,0.0,2.60220428505649
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_prob_mechanism,0,280,280,1.8166747025387834e-33,6.791013057689791e-40,2.827372625489595e-32,0.06425310502623274,2.1781166505573455e-35,5.2928827845404655e-33,0.9892857142857143,280,3.766880722332432e-78,0.0,1.0025472190873674
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_z_control,0,280,280,0.0033596100068879796,0.0030833876975755923,0.007504623314792038,0.44767203708492576,0.002501910105677452,0.00423908399708735,0.6392857142857142,280,3.655849349637852e-06,0.0,6.614409967901815
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_z_family_action,0,280,280,0.09291420985088687,0.09378410203565626,0.033254893829624564,2.794001097309648,0.08903451839317426,0.09681917105719048,0.9964285714285714,280,2.892927365281032e-82,0.0,15.42047239483042
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_z_family_ordinal,0,280,280,0.12482985133043048,0.12237082373765826,0.046856916405358315,2.664064580147139,0.11920025231104579,0.13025891680257906,1.0,280,1.0295115178936058e-84,0.0,15.930300331358112
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_z_family_scope,0,280,280,0.23368331459766373,0.234849691710425,0.041755191116888156,5.5965092805706025,0.22872981921860658,0.23851095575746292,1.0,280,1.0295115178936058e-84,0.0,16.609944308776306
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_z_family_shadowing,0,280,280,0.06063510332115431,0.06391702930969442,0.054647846061398005,1.1095607181485156,0.054490938514601454,0.06707022206943863,0.9071428571428571,280,3.6262723483977063e-48,0.0,11.916240647404138
deepseek-coder-6.7b,test,31,scope/direct,ab,delta_z_mechanism,0,280,280,-0.04401634551497063,-0.04336354000048865,0.015556033694255615,-2.829535238871626,-0.045858737985822136,-0.04224327380060929,0.0035714285714285713,280,2.892927365281032e-82,0.0,-15.717104977490683
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_contrast_prob,1,280,280,0.012318671165314096,3.253759104543397e-05,0.06954451770866564,0.17713360551178456,0.0055156332775918695,0.021626357356495814,0.9928571428571429,280,4.0502012625452345e-80,0.0,2.9422630195746873
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_contrast_z,0,280,280,0.1537339575171653,0.15328384254136818,0.029343430652856745,5.239126921998074,0.15030874936496705,0.157012276312859,1.0,280,1.0295115178936058e-84,0.0,16.476268416350667
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_prob_control,0,280,280,2.0762043710263615e-60,5.694848711219439e-65,1.5079975606163688e-59,0.13767955766306064,5.4539002865849705e-61,4.0153360951265006e-60,0.9785714285714285,280,6.673771397495326e-73,0.0,2.4227847662217807
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_prob_mechanism,0,280,280,3.1039718839030317e-34,7.15189852393637e-40,2.6614158234099814e-33,0.1166285950733553,5.056481736851827e-35,6.486155172467997e-34,0.9964285714285714,280,2.892927365281032e-82,0.0,2.0463257061236866
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_z_control,0,280,280,0.0037458055055809743,0.003418562215098693,0.007790379757333153,0.4808245069253543,0.0028341588108677616,0.004662539494496781,0.6821428571428572,280,1.0425259513509177e-09,0.0,7.067483922195436
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_z_family_action,0,280,280,0.0914153385293278,0.09301984010286826,0.032055972982315675,2.8517411896921336,0.08763900069821952,0.09516950410423833,1.0,280,1.0295115178936058e-84,0.0,15.590905397698087
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_z_family_ordinal,0,280,280,0.12273654162544752,0.11992937755175032,0.04311722388174324,2.846578016295173,0.11768537270719542,0.12763848805276767,1.0,280,1.0295115178936058e-84,0.0,16.0986042817724
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_z_family_scope,0,280,280,0.23170936927101476,0.23174546158723555,0.03960545264323237,5.85044113390807,0.2269586831060022,0.23609510132240213,1.0,280,1.0295115178936058e-84,0.0,16.5680736881979
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_z_family_shadowing,0,280,280,0.05946179615259549,0.062136749190428,0.053585028334938244,1.1096718243932606,0.053516578682157284,0.06542352626331341,0.9,280,3.112413195507917e-46,0.0,11.759737763999503
deepseek-coder-6.7b,test,31,scope/direct,ba,delta_z_mechanism,0,280,280,-0.04294384248853966,-0.04178037813986141,0.015627126384992803,-2.748031943337959,-0.04482364392263827,-0.04115321514243573,0.0035714285714285713,280,2.892927365281032e-82,0.0,-15.75008033040756
