model,lens,basis,arm,layer,site,condition,n_candidates,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,11,last_token,clean_heldout,196,72,0.24528411806645778,0.013888888888888888,-0.013656109109726543,0.020553538898250085,9.370443126214127,0
deepseek-coder-6.7b,clrp,frozen_pool,main,15,sink_arg,clean_heldout,196,72,0.5310643763223204,0.013888888888888888,0.5138947638428484,0.7215581927025306,10.120986089454586,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,15,sink_arg,clean_heldout,196,72,0.20251459456917217,0.013888888888888888,-0.01366250706878675,0.020399481922935694,9.66636913712679,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,15,sink_arg,clean_heldout,196,72,0.18606339974816286,0.013888888888888888,-0.01372071715877608,0.018940360244908826,10.349087276098034,0
deepseek-coder-6.7b,clrp,frozen_pool,main,15,last_token,clean_heldout,196,72,0.2635843195130766,0.013888888888888888,0.23288882010090572,0.49350090379243344,7.014598885618099,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,15,last_token,clean_heldout,196,72,0.2242893873605045,0.013888888888888888,-0.013816351950272492,0.016261325767092716,10.136291130118918,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,15,last_token,clean_heldout,196,72,0.20071615127672915,0.013888888888888888,-0.013735018777549977,0.018564327648129594,10.351823744155793,0
deepseek-coder-6.7b,clrp,frozen_pool,main,19,sink_arg,clean_heldout,196,72,0.5469062559760851,0.013888888888888888,0.5273439658996472,0.7306905179622423,8.790174646116604,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,19,sink_arg,clean_heldout,196,72,0.19179234759605143,0.013888888888888888,-0.013777134416485927,0.017409869658352308,8.841462414899137,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,19,sink_arg,clean_heldout,196,72,0.20895955954445147,0.013888888888888888,-0.013802723309459981,0.016669435198532503,9.335381721319818,0
deepseek-coder-6.7b,clrp,frozen_pool,main,19,last_token,clean_heldout,196,72,0.203475338527606,0.013888888888888888,0.13139221447984573,0.37875613724527163,6.930072545161325,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,19,last_token,clean_heldout,196,72,0.2292728997959515,0.013888888888888888,-0.013711139611576618,0.01918806326645553,10.724312738580249,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,19,last_token,clean_heldout,196,72,0.22243407504167415,0.013888888888888888,-0.013631321766778351,0.0211397974337034,10.482319975983772,0
deepseek-coder-6.7b,clrp,frozen_pool,main,23,sink_arg,clean_heldout,196,72,0.5083699532108752,0.013888888888888888,0.48361048126194617,0.700558746937818,7.983340690232307,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,23,sink_arg,clean_heldout,196,72,0.19181037416004537,0.013888888888888888,-0.013764421869242911,0.017766247369877614,8.728494008723576,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,23,sink_arg,clean_heldout,196,72,0.23411753220999262,0.013888888888888888,-0.013784102608554564,0.01721139593111445,9.099476226694426,0
deepseek-coder-6.7b,clrp,frozen_pool,main,23,last_token,clean_heldout,196,72,0.1879253773862128,0.013888888888888888,0.10192457167616494,0.3382274996418771,6.339861082237716,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,23,last_token,clean_heldout,196,72,0.22575603048478193,0.013888888888888888,-0.013764452609721945,0.017765394228098405,10.045667988269463,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,23,last_token,clean_heldout,196,72,0.20497908747506421,0.013888888888888888,-0.013790314342642806,0.01703251860101422,10.067430565385168,0
deepseek-coder-6.7b,clrp,frozen_pool,main,27,sink_arg,clean_heldout,196,72,0.4358061614989508,0.013888888888888888,0.4091099651346081,0.6460005968839387,6.579497160817326,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,27,sink_arg,clean_heldout,196,72,0.20448688344347524,0.013888888888888888,-0.013753322818103318,0.018071647497094185,8.094477107142628,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,27,sink_arg,clean_heldout,196,72,0.24291348673313518,0.013888888888888888,-0.013829601787472615,0.015854491603960647,8.390364750689864,0
deepseek-coder-6.7b,clrp,frozen_pool,main,27,last_token,clean_heldout,196,72,0.19099529004510954,0.013888888888888888,0.09172812725116469,0.32302169334686526,5.333629866206461,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,27,last_token,clean_heldout,196,72,0.21770814447896672,0.013888888888888888,-0.013744299678602662,0.018316174856610502,8.81842674857962,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,27,last_token,clean_heldout,196,72,0.20269701217553446,0.013888888888888888,-0.01385571723898325,0.0150203917097307,8.951949365512238,0
deepseek-coder-6.7b,clrp,frozen_pool,main,31,sink_arg,clean_heldout,196,72,0.36884268279559346,0.013888888888888888,0.3298051264357933,0.5823344301761915,4.76225445845615,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,31,sink_arg,clean_heldout,196,72,0.2870311491053837,0.013888888888888888,-0.013192155612951478,0.029664080289984116,7.6410594874520825,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,31,sink_arg,clean_heldout,196,72,0.257368952020135,0.013888888888888888,-0.013407506465166303,0.025837913834021876,7.701341663016431,0
deepseek-coder-6.7b,clrp,frozen_pool,main,31,last_token,clean_heldout,196,72,0.17234416505333947,0.013888888888888888,0.07213604620425076,0.29158711487739825,1.8531638700695376,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_unsafe,31,last_token,clean_heldout,196,72,0.25395319599505634,0.013888888888888888,-0.013776119497569636,0.017438588943519986,3.63893880267521,0
deepseek-coder-6.7b,clrp,frozen_pool,same_label_safe,31,last_token,clean_heldout,196,72,0.2431918325066554,0.013888888888888888,-0.013873355788550415,0.014429781613097138,3.686230432628354,0
