model,layer,site,condition,condition_kind,condition_order,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm,same_label_unsafe_n,same_label_unsafe_sv1_share,same_label_unsafe_sv1_floor,same_label_unsafe_mean_pairwise_cosine,same_label_unsafe_resultant_length,same_label_unsafe_mean_norm,same_label_unsafe_dropped_zero_norm,same_label_safe_n,same_label_safe_sv1_share,same_label_safe_sv1_floor,same_label_safe_mean_pairwise_cosine,same_label_safe_resultant_length,same_label_safe_mean_norm,same_label_safe_dropped_zero_norm,n_pairs,same_label_sv1_share,sv1_ratio,proj_mean,proj_sign_consistency,proj_ci_lo,proj_ci_hi,same_label_proj_mean,same_label_proj_sign_consistency
deepseek-coder-6.7b,3,last_token,rename_cumulative,cumulative,21,72,0.11048957247728243,0.013888888888888888,0.00874514349989506,0.15004190102233614,66.47372043739834,0,72,0.18083096756889105,0.013888888888888888,-0.013527187486775854,0.023443101460686306,107.27901243014011,0,72,0.17614462443199072,0.013888888888888888,-0.013566209718671438,0.022607493218918452,108.76378555532217,0,72,0.18083096756889105,0.611010237697198,0.004034879209965235,0.5,-0.019549545281922917,0.026762531360485082,-0.001686702123466557,0.4861111111111111
deepseek-coder-6.7b,3,last_token,rename_only,atomic,11,72,0.12414956851035733,0.013888888888888888,0.011164468727352264,0.15779193753352383,68.12045105755143,0,72,0.18020727062574465,0.013888888888888888,-0.013558911826396023,0.02276609940907575,107.7045719548689,0,72,0.18556829048702767,0.013888888888888888,-0.013495984120819291,0.024090433619382387,108.15748102726901,0,72,0.18556829048702767,0.6690236148887524,-0.009487039669900868,0.5138888888888888,-0.03290115123993298,0.012523448958157782,0.0014011571318575786,0.5138888888888888
deepseek-coder-6.7b,3,last_token,rename_opaque,cumulative,22,72,0.08950169163552542,0.013888888888888888,0.005428351764165933,0.1387149843331733,46.04306464420624,0,72,0.3081568823586409,0.013888888888888888,-0.013063719923826383,0.031727110167175554,166.17113935354135,0,72,0.3065325102670099,0.013888888888888888,-0.012944731941493337,0.033525287336984934,165.64316497119768,0,72,0.3081568823586409,0.29044196887792056,0.012956544173600032,0.5833333333333334,-0.0070222256092910395,0.032328669478123795,0.0024387672119808197,0.5277777777777778
deepseek-coder-6.7b,3,last_token,rename_opaque_encode,cumulative,23,72,0.09510333388670383,0.013888888888888888,0.00800121479970373,0.1475770161822748,50.06242393545838,0,72,0.23273660757650416,0.013888888888888888,-0.013522702783584757,0.02353723479389219,154.36694139880782,0,72,0.22722372377839684,0.013888888888888888,-0.013399636140001477,0.025987666428277705,154.91987307837107,0,72,0.23273660757650416,0.40863074733716687,0.0001924284700873958,0.5138888888888888,-0.0202421342781611,0.020775722765370985,0.002392565501143164,0.5069444444444444
deepseek-coder-6.7b,3,last_token,rename_opaque_encode_flatten,cumulative,24,72,0.09375775607176033,0.013888888888888888,-0.003528491711713529,0.10202648678899374,4.59182731708984,0,72,0.09206039412432693,0.013888888888888888,-0.0140361482681186,0.006905586469964567,198.7895616188651,0,72,0.09231663232866316,0.013888888888888888,-0.014036239508722995,0.0068990688589388475,198.7590584553564,0,72,0.09231663232866316,1.0156106619873928,0.0008467664926432722,0.5277777777777778,-0.00802735619427302,0.009861180369823492,0.0003267073363539752,0.5208333333333334
deepseek-coder-6.7b,7,sink_arg,clean_heldout,clean,-1,72,0.2470758888781487,0.013888888888888888,0.04356840273159226,0.23843694117287215,112.26619439008418,0,72,0.19350218586451984,0.013888888888888888,-0.013483751750884057,0.02433950426525209,159.69465713380703,0,72,0.17907805614352287,0.013888888888888888,-0.013501180774419879,0.023983838602561734,160.92817940699567,0,72,0.19350218586451984,1.2768635546636067,0.19139327371427386,0.7916666666666666,0.15225905367195286,0.22878364797544765,0.0007008701580302028,0.4930555555555556
deepseek-coder-6.7b,7,sink_arg,encode_only,atomic,13,72,0.24553268056890895,0.013888888888888888,0.045887843321763266,0.24318593925925372,110.93312334408178,0,72,0.18826684271747937,0.013888888888888888,-0.013505933471168557,0.023885933664860515,159.06880309325845,0,72,0.1771216014181329,0.013888888888888888,-0.01353007684798216,0.02338225341806225,160.50236072072622,0,72,0.18826684271747937,1.3041737834705442,0.19193946171095277,0.7638888888888888,0.150722785718011,0.23010834614598813,0.0012171632461102542,0.5208333333333334
deepseek-coder-6.7b,7,sink_arg,flatten_only,atomic,14,72,0.12894760933961413,0.013888888888888888,0.004445932102774948,0.13517792695067066,138.48133596499963,0,72,0.1415990562533956,0.013888888888888888,-0.01369026102440631,0.019717260933264605,186.54978639011648,0,72,0.16046463121788518,0.013888888888888888,-0.0137824833136496,0.017257721593406623,189.84259131221032,0,72,0.16046463121788518,0.8035889800819971,0.0664264441809434,0.6944444444444444,0.03878897945426199,0.09609994461370223,-0.0004411475917207987,0.5208333333333334
deepseek-coder-6.7b,7,sink_arg,normalize,baseline,0,72,0.2483931354703675,0.013888888888888888,0.042058137736685625,0.23529319119701722,112.03646284352278,0,72,0.19381182772413147,0.013888888888888888,-0.013487245021737121,0.024268636440391463,159.66242177013567,0,72,0.17878392909626087,0.013888888888888888,-0.013504393195342693,0.02391770704202591,160.8181561236723,0,72,0.19381182772413147,1.2816201074370248,0.18757148747802774,0.7777777777777778,0.148653127974073,0.2250075109424834,0.0008196645451267956,0.5
deepseek-coder-6.7b,7,sink_arg,opaque_only,atomic,12,72,0.21571015413634168,0.013888888888888888,0.04641107894019078,0.24424448716494282,116.17292757516401,0,72,0.18427331344617137,0.013888888888888888,-0.013686692986459734,0.0198062833609546,164.74980124155155,0,72,0.17381163802348837,0.013888888888888888,-0.013672399395605269,0.02015896647483923,165.0191835037084,0,72,0.18427331344617137,1.1705989874619225,0.1920508392157681,0.8472222222222222,0.15417257486797611,0.22873095120452522,0.0004484991220885553,0.5208333333333334
deepseek-coder-6.7b,7,sink_arg,rename_cumulative,cumulative,21,72,0.10717379790497643,0.013888888888888888,0.02600831399960485,0.19883655676249753,140.4331516582849,0,72,0.1014089627649277,0.013888888888888888,-0.01399818548210384,0.009226193667599145,161.30360159576625,0,72,0.10517814951872069,0.013888888888888888,-0.01395530340910043,0.011287565647569343,162.70773675134978,0,72,0.10517814951872069,1.0189739826702364,0.14222843673057692,0.7083333333333334,0.10171917816131405,0.17735778541552014,-0.001352365703538451,0.4652777777777778
deepseek-coder-6.7b,7,sink_arg,rename_only,atomic,11,72,0.11057189690785073,0.013888888888888888,0.02761589986263486,0.20278371381046587,141.06816080500528,0,72,0.10156224420634614,0.013888888888888888,-0.013960908424843162,0.011040016754802864,160.29894186907134,0,72,0.10118116057192332,0.013888888888888888,-0.013930502784111828,0.012323364399056999,160.10366238956226,0,72,0.10156224420634614,1.0887106500246242,0.14690931631887755,0.7638888888888888,0.10889862845916586,0.1810086304367089,-0.00035703168145604795,0.4930555555555556
deepseek-coder-6.7b,7,sink_arg,rename_opaque,cumulative,22,72,0.09152747727893192,0.013888888888888888,0.03358153677020389,0.21680409457889233,143.07152981412148,0,72,0.09856086863790178,0.013888888888888888,-0.013988659299686658,0.009721960909204649,162.2688172643578,0,72,0.08770562312077773,0.013888888888888888,-0.013970142243689943,0.010619623278795117,163.17659339167852,0,72,0.09856086863790178,0.9286391094541839,0.15303889725765188,0.7916666666666666,0.11276439504529549,0.18946345298921063,-0.0004220988269743135,0.4861111111111111
deepseek-coder-6.7b,7,sink_arg,rename_opaque_encode,cumulative,23,72,0.08687178340976177,0.013888888888888888,0.031116488235988757,0.2111236691542556,144.4377539878634,0,72,0.10251882557737362,0.013888888888888888,-0.014018072732902967,0.008093924302189455,161.6224731768195,0,72,0.09745362682848088,0.013888888888888888,-0.014018927552318969,0.008041682888889776,164.7782072686367,0,72,0.10251882557737362,0.8473739620065915,0.14979276567643698,0.7222222222222222,0.11306134622936558,0.1859910512362953,-0.0008170596254902072,0.4791666666666667
deepseek-coder-6.7b,7,sink_arg,rename_opaque_encode_flatten,cumulative,24,72,0.09591181974036868,0.013888888888888888,0.004974101496659626,0.13709086637168558,168.0388430732445,0,72,0.16220875708677618,0.013888888888888888,-0.013957607063456992,0.011186486449776045,188.21181929973287,0,72,0.18538805021954075,0.013888888888888888,-0.013931157573838072,0.012297138475574542,192.17921637234818,0,72,0.18538805021954075,0.5173570768277013,0.06198408671810483,0.7083333333333334,0.03950813923167849,0.08559057665735495,0.000585283285597553,0.5208333333333334
deepseek-coder-6.7b,7,last_token,clean_heldout,clean,-1,72,0.22450031711748492,0.013888888888888888,0.05343557457332363,0.25803546791914034,42.006030609752,0,72,0.2754213165182009,0.013888888888888888,-0.013665981090206308,0.020315341286872752,122.41102285107179,0,72,0.28058783278224436,0.013888888888888888,-0.013361740698126926,0.026696964671670008,124.68366857937251,0,72,0.28058783278224436,0.8001070997676252,0.21551504924113787,0.7916666666666666,0.1659850862518423,0.2651945453645322,-0.00041625776478449627,0.5069444444444444
deepseek-coder-6.7b,7,last_token,encode_only,atomic,13,72,0.16525122788924015,0.013888888888888888,0.12721394582985038,0.3732773424144457,59.74442824719454,0,72,0.2703131379121695,0.013888888888888888,-0.013598560411882494,0.021890577233501036,153.50521344271877,0,72,0.27173512759453944,0.013888888888888888,-0.013511729805721216,0.0237659840346666,156.37587929711734,0,72,0.27173512759453944,0.6081334767134497,0.11058091708064992,0.9722222222222222,0.0938264838870502,0.1280551941870684,-0.0004930894531441547,0.5
deepseek-coder-6.7b,7,last_token,flatten_only,atomic,14,72,0.08451260047447912,0.013888888888888888,0.004678172319839128,0.13602237534014283,9.90826857188372,0,72,0.11011205500877776,0.013888888888888888,-0.013989734035763108,0.009667301315962006,155.80306708986816,0,72,0.11089019446881491,0.013888888888888888,-0.013988458279352212,0.009732150446096462,155.70531072117572,0,72,0.11089019446881491,0.7621287065038574,0.006064849818339487,0.5277777777777778,-0.0020170939005924892,0.013945735553379726,1.9274429804151246e-05,0.5486111111111112
deepseek-coder-6.7b,7,last_token,normalize,baseline,0,72,0.16065434359763028,0.013888888888888888,0.12647430631753945,0.3722990835587495,58.92636694505831,0,72,0.2793607228989054,0.013888888888888888,-0.013650956405296857,0.020676776836157717,153.20221635433978,0,72,0.28108569313968856,0.013888888888888888,-0.013486349738980512,0.024286818707887053,155.83510681485893,0,72,0.28108569313968856,0.5715493442698678,0.11273299452309408,0.9722222222222222,0.09563715475276693,0.1309238729684318,-0.00029531303048927507,0.5208333333333334
deepseek-coder-6.7b,7,last_token,opaque_only,atomic,12,72,0.14188759508274018,0.013888888888888888,0.08774267239118407,0.3168799663159816,54.42032222104623,0,72,0.23326571562551743,0.013888888888888888,-0.01358120843752793,0.022277978955161655,175.45484236886,0,72,0.2313954163141723,0.013888888888888888,-0.013323548665466695,0.02739323840736184,177.01234692450555,0,72,0.23326571562551743,0.6082659627123481,0.08721052439716956,0.9166666666666666,0.07139983341909521,0.10276886283714219,8.726432801165497e-05,0.5138888888888888
deepseek-coder-6.7b,7,last_token,rename_cumulative,cumulative,21,72,0.12313266419557532,0.013888888888888888,0.03954440077468199,0.22996534929209148,69.75274365899554,0,72,0.2586319180112168,0.013888888888888888,-0.013535044861903232,0.023277258454954642,154.34620064105977,0,72,0.2527666023653034,0.013888888888888888,-0.013572801442286958,0.022463271750677864,157.37992235863697,0,72,0.2586319180112168,0.47609229805207215,0.056650919033307295,0.7638888888888888,0.03431820430345559,0.07903452262204544,-0.0011807350257045841,0.4583333333333333
deepseek-coder-6.7b,7,last_token,rename_only,atomic,11,72,0.12352494879238048,0.013888888888888888,0.052269192218130325,0.25579702911486213,71.5282978981682,0,72,0.26374085558810756,0.013888888888888888,-0.01351100081936601,0.023781102974436263,154.0323046700958,0,72,0.2579349353387252,0.013888888888888888,-0.01361903026973882,0.02142456107697148,156.53728296787924,0,72,0.26374085558810756,0.4683572763762217,0.06988701497708733,0.7916666666666666,0.05066867977715879,0.0881580270933954,-0.001457692278230914,0.4930555555555556
deepseek-coder-6.7b,7,last_token,rename_opaque,cumulative,22,72,0.08934292709080427,0.013888888888888888,0.014327247507630803,0.16738323347277825,49.7192104909993,0,72,0.3374122345062717,0.013888888888888888,-0.01321597461292753,0.02926549980640491,188.7264756163116,0,72,0.3378422987910047,0.013888888888888888,-0.013176777534264134,0.02991859210778066,189.48278718295427,0,72,0.3378422987910047,0.26445157225878757,0.04282310188304823,0.6805555555555556,0.02580653231399695,0.06000584537290771,-0.0009716661659305865,0.4791666666666667
deepseek-coder-6.7b,7,last_token,rename_opaque_encode,cumulative,23,72,0.093590164830951,0.013888888888888888,0.03199993715589693,0.21317688071921906,56.84033686411611,0,72,0.26200839450068886,0.013888888888888888,-0.013445844600428549,0.02509565958752545,181.0883065408711,0,72,0.25973350368478954,0.013888888888888888,-0.013499788266980206,0.0240124484626682,181.82998501563054,0,72,0.26200839450068886,0.35720292477386617,0.040189779229538876,0.6388888888888888,0.024052660282142927,0.05815022327646434,-0.0010611013478589097,0.4652777777777778
deepseek-coder-6.7b,7,last_token,rename_opaque_encode_flatten,cumulative,24,72,0.09587530418686376,0.013888888888888888,-0.00012266534070627945,0.11733681107593728,13.213567009410456,0,72,0.08604304443692996,0.013888888888888888,-0.013973390014430282,0.01046774740668388,146.86608196400346,0,72,0.08491661810893494,0.013888888888888888,-0.01397943231769782,0.010179162705317124,146.76398413252775,0,72,0.08604304443692996,1.114271406994913,0.0036784117400345,0.5972222222222222,-0.0023580199984600853,0.009968846551178488,-0.00030426764577996785,0.5138888888888888
deepseek-coder-6.7b,11,sink_arg,clean_heldout,clean,-1,72,0.24284101372987069,0.013888888888888888,0.10723466712914975,0.3458817509514558,129.911781006645,0,72,0.19519098371981322,0.013888888888888888,-0.013603853048871352,0.021771041396177734,168.36875664110408,0,72,0.18291629549248997,0.013888888888888888,-0.013587579679603974,0.022136521716924266,170.16929168442664,0,72,0.19519098371981322,1.2441200361921259,0.31601026307490704,1.0,0.2848321076576194,0.344856428768725,0.0004231473665661338,0.5138888888888888
deepseek-coder-6.7b,11,sink_arg,encode_only,atomic,13,72,0.23941075724716995,0.013888888888888888,0.10818758430935445,0.34723748049514097,127.32709435520479,0,72,0.18887343571727572,0.013888888888888888,-0.013647017186301121,0.02077049850035041,169.45771691804154,0,72,0.17987387907317434,0.013888888888888888,-0.01362460618103048,0.021295852865325943,171.83858947608482,0,72,0.18887343571727572,1.2675724160889594,0.3097140801124664,1.0,0.27981901077486393,0.33676276709163055,-6.948846768724568e-05,0.5
deepseek-coder-6.7b,11,sink_arg,flatten_only,atomic,14,72,0.1379619121714953,0.013888888888888888,0.0019208674839908462,0.12563071940343376,146.73063468516716,0,72,0.15821492653559638,0.013888888888888888,-0.013723498105445335,0.018867827744522215,195.41185790786696,0,72,0.1746667321264728,0.013888888888888888,-0.013841703201600102,0.015473576350953578,199.7124512850776,0,72,0.1746667321264728,0.7898579797760215,0.05581836744274852,0.6111111111111112,0.03100050080134826,0.08209505083493569,-0.0005154095175233289,0.4722222222222222
deepseek-coder-6.7b,11,sink_arg,normalize,baseline,0,72,0.24358294271531344,0.013888888888888888,0.10510040218944862,0.3428258497694576,128.9477668490638,0,72,0.19638843674337117,0.013888888888888888,-0.013603426246632983,0.021780705174616933,167.8648530827444,0,72,0.18287488302204358,0.013888888888888888,-0.01358960875599395,0.02209128106177668,169.88541096781,0,72,0.19638843674337117,1.240312040538381,0.3123102826236994,1.0,0.2813816628359747,0.341192212535243,0.0005073163829748708,0.5069444444444444
deepseek-coder-6.7b,11,sink_arg,opaque_only,atomic,12,72,0.21341166784133106,0.013888888888888888,0.11061351560453357,0.35066523304368474,132.9013577595371,0,72,0.19382132411835512,0.013888888888888888,-0.013730644183833011,0.01868015247523423,171.55881473684445,0,72,0.16795508498149028,0.013888888888888888,-0.013733337780362936,0.018608920200565066,174.39189910304114,0,72,0.19382132411835512,1.1010742435698835,0.31101692126744235,1.0,0.280003287985396,0.3409152125548273,-0.00037377267186088005,0.5069444444444444
deepseek-coder-6.7b,11,sink_arg,rename_cumulative,cumulative,21,72,0.16546074584430034,0.013888888888888888,0.10955227932515436,0.3491698852692936,144.3866759234125,0,72,0.1331039029358753,0.013888888888888888,-0.013933535268866058,0.01220143201437957,166.81754383359768,0,72,0.13752955398454844,0.013888888888888888,-0.013900477605604825,0.013471209012215664,170.85606458857376,0,72,0.13752955398454844,1.2030922885337794,0.27143568152462455,0.9166666666666666,0.22853524675233705,0.30875103663607595,-0.00017503237442575287,0.5
deepseek-coder-6.7b,11,sink_arg,rename_only,atomic,11,72,0.1755875915434367,0.013888888888888888,0.13269087269649316,0.38044294289410957,144.6592447502356,0,72,0.13361094661295192,0.013888888888888888,-0.013875127585403551,0.01436911301501124,165.60697810809017,0,72,0.13756996445590017,0.013888888888888888,-0.013857934648800184,0.014947426355576197,168.51776360137313,0,72,0.13756996445590017,1.27635121690915,0.29619044992620114,1.0,0.25913492460974796,0.32921259403580533,0.00015369197733220338,0.5
deepseek-coder-6.7b,11,sink_arg,rename_opaque,cumulative,22,72,0.18624839447809194,0.013888888888888888,0.12724787455234182,0.3733221555844576,145.3894895083002,0,72,0.1258755226101784,0.013888888888888888,-0.013929313406975338,0.012370859635512023,166.82392966090825,0,72,0.1309808081718339,0.013888888888888888,-0.013876738069213194,0.014313744892906648,171.75253870514283,0,72,0.1309808081718339,1.42195178879758,0.2850985233440311,0.9305555555555556,0.2409636521818037,0.3232792737471975,-0.0015500492938627186,0.4513888888888889
deepseek-coder-6.7b,11,sink_arg,rename_opaque_encode,cumulative,23,72,0.1681661446364287,0.013888888888888888,0.12423621934053462,0.36932317173855633,143.4862407109144,0,72,0.11983953710794304,0.013888888888888888,-0.013946147272000513,0.011680672359811819,167.2149986821514,0,72,0.13523678132133146,0.013888888888888888,-0.013940905567736745,0.011899874351980913,172.86960585426607,0,72,0.13523678132133146,1.2434941366790955,0.27591018404083645,0.9722222222222222,0.23620616581158005,0.30955458348384435,0.000691444914666861,0.5347222222222222
deepseek-coder-6.7b,11,sink_arg,rename_opaque_encode_flatten,cumulative,24,72,0.13515253326806057,0.013888888888888888,0.008440901345195357,0.1490387717782818,151.5062280257447,0,72,0.21544200293015658,0.013888888888888888,-0.013856182244818901,0.01500511978267656,182.17569638927282,0,72,0.25958317318657664,0.013888888888888888,-0.013871808437794963,0.01448255699710545,189.7290604172589,0,72,0.25958317318657664,0.520652134762676,0.07244937354964595,0.7361111111111112,0.047920533850136726,0.09671624075681143,-0.0008183922786455155,0.4791666666666667
deepseek-coder-6.7b,11,last_token,clean_heldout,clean,-1,72,0.2144742139332826,0.013888888888888888,0.13332814410289495,0.3812679546101101,76.84634508810915,0,72,0.23274677807538519,0.013888888888888888,-0.013749036764426141,0.018188209598888755,149.173939324799,0,72,0.2279280424909183,0.013888888888888888,-0.01370041980451572,0.01946156963785863,153.31917245567192,0,72,0.23274677807538519,0.9214916558965889,0.3581777506250056,1.0,0.33226740760628226,0.38345239767872485,-0.002008054070237377,0.4930555555555556
deepseek-coder-6.7b,11,last_token,encode_only,atomic,13,72,0.21548438649019241,0.013888888888888888,0.19095072787020106,0.449652669642301,83.68355870819235,0,72,0.2555381528127343,0.013888888888888888,-0.013617149747091637,0.021467794987328565,171.9336444035158,0,72,0.2570894744312129,0.013888888888888888,-0.013569289096505427,0.022540233826339014,173.0959093477931,0,72,0.2570894744312129,0.8381688397276165,0.22626121800209983,1.0,0.20910320178071612,0.24342925194815052,0.0011518848341684467,0.5138888888888888
deepseek-coder-6.7b,11,last_token,flatten_only,atomic,14,72,0.08142376377181836,0.013888888888888888,0.015481644337343016,0.17074984740319168,16.52535884994424,0,72,0.13508215619770336,0.013888888888888888,-0.013852136597713787,0.015137472617793803,132.86323319292413,0,72,0.13489211305080315,0.013888888888888888,-0.013832012767974572,0.01577933488327084,133.41855713368196,0,72,0.13508215619770336,0.6027721652047682,0.023075012220707403,0.6527777777777778,0.011289345454498178,0.03420931634426168,0.0001254145770338741,0.5069444444444444
deepseek-coder-6.7b,11,last_token,normalize,baseline,0,72,0.21822436374335455,0.013888888888888888,0.19612208768866485,0.4552878855109028,82.3590459947491,0,72,0.26366909402158983,0.013888888888888888,-0.013639411730089531,0.020950260925066657,170.14684556897308,0,72,0.26942485178314607,0.013888888888888888,-0.01356860355936444,0.022555224599587607,171.18735418441605,0,72,0.26942485178314607,0.8099637516697916,0.24608127222068976,1.0,0.22686772019543627,0.2654092654740769,-0.00027496556494613816,0.4722222222222222
deepseek-coder-6.7b,11,last_token,opaque_only,atomic,12,72,0.1876559722206847,0.013888888888888888,0.1340845599629177,0.3822448996347316,75.98630102564958,0,72,0.21355578298437036,0.013888888888888888,-0.01361521042291941,0.021512289760326576,188.98419863320896,0,72,0.21161490303388686,0.013888888888888888,-0.013511659457651341,0.023767443450008936,189.59689311899487,0,72,0.21355578298437036,0.8787210985263686,0.17685360639081582,0.9305555555555556,0.1518722548074639,0.20098383559453184,0.0011627624589170013,0.5
deepseek-coder-6.7b,11,last_token,rename_cumulative,cumulative,21,72,0.12808689568523662,0.013888888888888888,0.06424988477056084,0.2779323913270051,81.71911206795218,0,72,0.2520734517133343,0.013888888888888888,-0.01360466033218391,0.02175275091637273,175.20931227130072,0,72,0.24818040898404542,0.013888888888888888,-0.013622827822103981,0.021336986871594025,176.5839490843799,0,72,0.2520734517133343,0.5081332239259412,0.13460776379698997,0.8472222222222222,0.10523408612208159,0.1620271097132796,0.0002735870086958441,0.5
deepseek-coder-6.7b,11,last_token,rename_only,atomic,11,72,0.1307284318798026,0.013888888888888888,0.085079660302592,0.3127089497325488,82.1139079462414,0,72,0.25812480448193914,0.013888888888888888,-0.013455144486275194,0.02491227427128077,174.50698219676437,0,72,0.25405381084271916,0.013888888888888888,-0.01355464649871294,0.022858288853821542,175.86229010331124,0,72,0.25812480448193914,0.5064543570005865,0.1514255567658691,0.9305555555555556,0.126103637831046,0.1742789571506712,-7.72126689612987e-05,0.5208333333333334
deepseek-coder-6.7b,11,last_token,rename_opaque,cumulative,22,72,0.09591231056112609,0.013888888888888888,0.0249087969195338,0.19609112752914493,55.73896214017855,0,72,0.3041868462116731,0.013888888888888888,-0.01342691150594751,0.02546492224548179,198.36927079986648,0,72,0.3010014949997226,0.013888888888888888,-0.013474189538514557,0.024532445286652313,198.69024648418767,0,72,0.3041868462116731,0.3153072256595344,0.07702094545847145,0.6944444444444444,0.051633718026994305,0.09967503133433663,0.0004788509089942119,0.5416666666666666
deepseek-coder-6.7b,11,last_token,rename_opaque_encode,cumulative,23,72,0.09612646637420601,0.013888888888888888,0.04731006144400415,0.24605256785120286,61.98009385147124,0,72,0.23949574107497,0.013888888888888888,-0.013556491713654749,0.022818452672524272,191.4597240213213,0,72,0.24388661329929492,0.013888888888888888,-0.013614125862968021,0.0215371332203472,193.55063892508332,0,72,0.24388661329929492,0.3941440863596752,0.09527295801588903,0.8888888888888888,0.07358239590757047,0.11714452067324012,-0.00017027742426649204,0.4791666666666667
deepseek-coder-6.7b,11,last_token,rename_opaque_encode_flatten,cumulative,24,72,0.08077614525665094,0.013888888888888888,0.007467981522592022,0.14578459605146682,15.0635822363509,0,72,0.12725352467422424,0.013888888888888888,-0.01384951997458506,0.01522246229738438,116.80181509113365,0,72,0.12436502166668312,0.013888888888888888,-0.013825181863611926,0.01599135516613123,116.73995811634892,0,72,0.12725352467422424,0.6347654845981057,0.008350201437502215,0.5972222222222222,0.00019106193611365425,0.01617679354053802,0.0003600958473705012,0.4791666666666667
deepseek-coder-6.7b,15,sink_arg,clean_heldout,clean,-1,72,0.21783253822524307,0.013888888888888888,0.18874150420164562,0.44722363903304135,134.39285222518458,0,72,0.17502138385433127,0.013888888888888888,-0.013697692046635006,0.019530554654791917,165.4253713830535,0,72,0.16855175133737013,0.013888888888888888,-0.013696163769121373,0.019569098511706365,168.9165014112842,0,72,0.17502138385433127,1.2446052786700803,0.42944184878834385,1.0,0.40653410002900897,0.4513343690294443,0.0004237798016258349,0.5208333333333334
deepseek-coder-6.7b,15,sink_arg,encode_only,atomic,13,72,0.2199967955788841,0.013888888888888888,0.1926925285023591,0.451558559074191,132.38458978662993,0,72,0.17074769541185872,0.013888888888888888,-0.013764252756160575,0.01777094003977313,165.34047401363557,0,72,0.16530970287041813,0.013888888888888888,-0.013691577158235333,0.019684321794716127,169.20239939536276,0,72,0.17074769541185872,1.2884320051771836,0.42348259554546597,1.0,0.4029195201380922,0.4438988953286113,3.4665386783934824e-05,0.5069444444444444
deepseek-coder-6.7b,15,sink_arg,flatten_only,atomic,14,72,0.12035412281794608,0.013888888888888888,0.006554091388286912,0.1426602650709589,140.47079534419754,0,72,0.14932224299622943,0.013888888888888888,-0.013772413800213035,0.017543050295738532,189.38206981442522,0,72,0.16597061601049962,0.013888888888888888,-0.013850380684101866,0.015194558340976062,193.1645182972576,0,72,0.16597061601049962,0.7251531970594858,0.07806126686235558,0.7083333333333334,0.049986590811736724,0.10714309856494417,-0.0007395506466053516,0.5069444444444444
deepseek-coder-6.7b,15,sink_arg,normalize,baseline,0,72,0.2150565355077895,0.013888888888888888,0.18511215572298148,0.4432042897457686,133.5927062247875,0,72,0.17562641212865773,0.013888888888888888,-0.013706923845511901,0.019296087315198475,165.34205795343507,0,72,0.16698215490364576,0.013888888888888888,-0.013702037568753758,0.01942054060727798,168.65532160487425,0,72,0.17562641212865773,1.2245113528268552,0.42469247362303014,1.0,0.4018396146948867,0.44652858375765736,0.0004184098515933429,0.5138888888888888
deepseek-coder-6.7b,15,sink_arg,opaque_only,atomic,12,72,0.19829677673616736,0.013888888888888888,0.1713777166989203,0.42765214780537036,132.0811349884599,0,72,0.17066771032450648,0.013888888888888888,-0.013779194258530983,0.017351435917325648,164.93974259890945,0,72,0.1537823523332062,0.013888888888888888,-0.01373991310843611,0.018433879324733556,168.04837234803767,0,72,0.17066771032450648,1.1618880710307014,0.39439247688395096,1.0,0.3723486136962733,0.4157845197493319,-0.000395088236298072,0.5138888888888888
deepseek-coder-6.7b,15,sink_arg,rename_cumulative,cumulative,21,72,0.21679597787310567,0.013888888888888888,0.17876441838859425,0.4360853908733897,142.7087377401335,0,72,0.1600740118597645,0.013888888888888888,-0.013912259694522535,0.013032844027952826,165.34803398262306,0,72,0.1644046158445872,0.013888888888888888,-0.01381745299354295,0.016227906972271545,167.6254499129759,0,72,0.1644046158445872,1.3186733034189524,0.35225073943062135,0.9861111111111112,0.31818829645314517,0.38375973371266653,0.00046119666099733107,0.5
deepseek-coder-6.7b,15,sink_arg,rename_only,atomic,11,72,0.23109753510144904,0.013888888888888888,0.20194757634495508,0.46155350479073226,143.60909133431454,0,72,0.16816407932438848,0.013888888888888888,-0.013815392287781182,0.016290397464430173,164.9311241256381,0,72,0.1680703603885156,0.013888888888888888,-0.01380393575287563,0.01663353437830679,166.21615225081496,0,72,0.16816407932438848,1.3742383987704172,0.3741545018685258,1.0,0.3469968910229981,0.39854795704503265,-5.437284025389739e-06,0.5277777777777778
deepseek-coder-6.7b,15,sink_arg,rename_opaque,cumulative,22,72,0.22858659059015843,0.013888888888888888,0.1874502770815535,0.4457978128029177,140.58440349896426,0,72,0.16800468518217374,0.013888888888888888,-0.013821455669506523,0.01610583377099252,166.11130357582107,0,72,0.15673689200916968,0.013888888888888888,-0.013737196253628,0.018506405044534845,168.93742919756374,0,72,0.16800468518217374,1.3605965234975053,0.35573466205337945,1.0,0.32290041255143176,0.3861884409563061,0.00023289753688172007,0.4930555555555556
