model,layer,site,condition,condition_kind,condition_order,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm,same_label_unsafe_n,same_label_unsafe_sv1_share,same_label_unsafe_sv1_floor,same_label_unsafe_mean_pairwise_cosine,same_label_unsafe_resultant_length,same_label_unsafe_mean_norm,same_label_unsafe_dropped_zero_norm,same_label_safe_n,same_label_safe_sv1_share,same_label_safe_sv1_floor,same_label_safe_mean_pairwise_cosine,same_label_safe_resultant_length,same_label_safe_mean_norm,same_label_safe_dropped_zero_norm,n_pairs,same_label_sv1_share,sv1_ratio,proj_mean,proj_sign_consistency,proj_ci_lo,proj_ci_hi,same_label_proj_mean,same_label_proj_sign_consistency
starcoder2-3b,11,sink_arg,opaque_only,atomic,12,72,0.17438475377950147,0.013888888888888888,0.08584577600087456,0.31391457826183683,124.4579064281974,0,72,0.19173931097515734,0.013888888888888888,-0.013552092833077395,0.02291330546608266,189.60649976325584,0,72,0.15108055276105986,0.013888888888888888,-0.013610869286292921,0.021611558337946934,190.41805347783358,0,72,0.19173931097515734,0.9094887891930288,0.2711931932651912,0.9444444444444444,0.2315785637392166,0.30805529974353457,-0.001584077697391776,0.4861111111111111
starcoder2-3b,11,sink_arg,rename_cumulative,cumulative,21,72,0.14250732257806814,0.013888888888888888,0.08738903884435636,0.31632924474766666,152.43321039134588,0,72,0.13832179492964655,0.013888888888888888,-0.013966031242627639,0.010808806706054764,185.14503730424752,0,72,0.15689264637763303,0.013888888888888888,-0.01387450045555172,0.014390615989357912,187.44690156872193,0,72,0.15689264637763303,0.9083110385878755,0.2432716016379315,0.9027777777777778,0.20205291844511714,0.2820542773073661,0.00026340373950777717,0.5416666666666666
starcoder2-3b,11,sink_arg,rename_only,atomic,11,72,0.1484169274148553,0.013888888888888888,0.08336067542358008,0.3099867370611332,150.01186019189214,0,72,0.1535550844124077,0.013888888888888888,-0.013838229602199978,0.015583867300923645,183.0561947267639,0,72,0.14896712473131268,0.013888888888888888,-0.013823627564309384,0.01603920670923536,185.96286558693666,0,72,0.1535550844124077,0.9665386723128444,0.22975005345934874,0.9027777777777778,0.1839137126218886,0.270822670445286,0.0007310336952336008,0.5347222222222222
starcoder2-3b,11,sink_arg,rename_opaque,cumulative,22,72,0.15196266338942252,0.013888888888888888,0.09254610796443262,0.3242678433682631,156.97043309499634,0,72,0.1287707910378109,0.013888888888888888,-0.01389303125880001,0.013741047906626716,188.3502933974097,0,72,0.14438168432196635,0.013888888888888888,-0.013883619887921174,0.01407469555502425,190.6741898540342,0,72,0.14438168432196635,1.0525065149576094,0.2450352315645514,0.9027777777777778,0.20260822102724638,0.28545814830605054,0.0028865882105418967,0.5416666666666666
starcoder2-3b,11,sink_arg,rename_opaque_encode,cumulative,23,72,0.14919198812438,0.013888888888888888,0.09123628011274187,0.3222700706620293,160.12971391877952,0,72,0.11998259406274493,0.013888888888888888,-0.013937286469786274,0.012048893820351021,186.1297382292359,0,72,0.1345759378891715,0.013888888888888888,-0.013910313058097088,0.013106281824582188,190.5001630851271,0,72,0.1345759378891715,1.108608198943004,0.2402700641118884,0.875,0.19786712617912078,0.28064986888720367,0.0024883555417818106,0.5486111111111112
starcoder2-3b,11,sink_arg,rename_opaque_encode_flatten,cumulative,24,72,0.14616195044345376,0.013888888888888888,0.013410572888653183,0.16466087519734376,183.23765499349813,0,72,0.226542550620399,0.013888888888888888,-0.013781007795899757,0.017299825983035085,212.09520641609393,0,72,0.2680167699215496,0.013888888888888888,-0.013794193753699701,0.01691984513954325,219.65224113923313,0,72,0.2680167699215496,0.545346287421628,0.09057330373196239,0.6944444444444444,0.05688454898852092,0.12534902487624494,-0.001388517380628368,0.4722222222222222
starcoder2-3b,11,last_token,clean_heldout,clean,-1,72,0.2044795198074201,0.013888888888888888,0.15333244487672174,0.40631479972510987,23.362159489922696,0,72,0.30545350778995917,0.013888888888888888,-0.013525298663469472,0.02348279361033039,124.37046491776306,0,72,0.30594351213905774,0.013888888888888888,-0.013453328059957895,0.024948198482887055,124.28499658718653,0,72,0.30594351213905774,0.6683571041522197,0.3877719209118735,0.9861111111111112,0.34593955455709685,0.4312437749451848,0.0037149006995158738,0.5277777777777778
starcoder2-3b,11,last_token,encode_only,atomic,13,72,0.22132011342661936,0.013888888888888888,0.18266137801804158,0.44046941247190663,66.18253655951469,0,72,0.2819455649636256,0.013888888888888888,-0.013358356012969386,0.02675940205463973,180.32119477051185,0,72,0.28281213907669095,0.013888888888888888,-0.013250509869206971,0.02867775930885224,180.21366287310084,0,72,0.28281213907669095,0.7825693555770722,0.07028697576314887,0.9305555555555556,0.05842982220660108,0.08145545670438988,0.0012815029938402123,0.4722222222222222
starcoder2-3b,11,last_token,flatten_only,atomic,14,72,0.07315010114697862,0.013888888888888888,0.01004322103240612,0.1542485680331891,14.367600128836127,0,72,0.1663315106542832,0.013888888888888888,-0.013959397763680301,0.01110727913145911,154.31457155775212,0,72,0.1679123194980998,0.013888888888888888,-0.013961703449541616,0.011004453064899358,154.73122027900152,0,72,0.1679123194980998,0.4356446350430317,0.014623642584234323,0.6388888888888888,0.0021220410466945123,0.02771111295072479,-0.0005735639823204749,0.5138888888888888
starcoder2-3b,11,last_token,normalize,baseline,0,72,0.21815072169896105,0.013888888888888888,0.1808523221765712,0.43843970310346225,62.621575334956304,0,72,0.29614129947532103,0.013888888888888888,-0.013338463650515007,0.02712345254506446,178.79198609882724,0,72,0.30102049653180396,0.013888888888888888,-0.01328258046881459,0.02812096556598641,177.86663021514778,0,72,0.30102049653180396,0.7247038796772186,0.07477536374579143,0.9305555555555556,0.06200243963467057,0.08682782380296951,0.00018848083415759961,0.4305555555555556
starcoder2-3b,11,last_token,opaque_only,atomic,12,72,0.1738971026377428,0.013888888888888888,0.1186065978280482,0.36172941939827646,60.61880926134932,0,72,0.2190255321506168,0.013888888888888888,-0.01351189219027909,0.023762614921747006,198.81780541766173,0,72,0.217798588060348,0.013888888888888888,-0.013447248411329287,0.02506806367882936,198.25989680693675,0,72,0.2190255321506168,0.7939581332379065,0.0557126993633168,0.8611111111111112,0.04404060480079085,0.06635321253885976,-0.000487487240097742,0.4791666666666667
starcoder2-3b,11,last_token,rename_cumulative,cumulative,21,72,0.11890267798352827,0.013888888888888888,0.05406274125647132,0.25923109138184086,61.592448610758225,0,72,0.28270460696928695,0.013888888888888888,-0.013490857951192379,0.024195122748116044,181.7022818431877,0,72,0.28464029813040465,0.013888888888888888,-0.01334129028689321,0.027072020619539176,183.87671130270493,0,72,0.28464029813040465,0.41772960035705975,0.039347312865664605,0.7638888888888888,0.025612495484551256,0.0519855084465335,0.00037510665431011596,0.5138888888888888
starcoder2-3b,11,last_token,rename_only,atomic,11,72,0.11980710924435432,0.013888888888888888,0.05349454093295542,0.25814811656617676,60.588313370492834,0,72,0.28964817090967054,0.013888888888888888,-0.013283168367385766,0.028110655827464144,181.65482345419284,0,72,0.28403645379336817,0.013888888888888888,-0.013357594811638333,0.0267734239015521,183.52005790467916,0,72,0.28964817090967054,0.41362978011595064,0.0409790061935483,0.75,0.02790931700135279,0.05291291245269207,0.0008699086639443639,0.5
starcoder2-3b,11,last_token,rename_opaque,cumulative,22,72,0.07308512062856787,0.013888888888888888,0.019762660875723974,0.18269391988668135,46.54612604800885,0,72,0.3137818577651663,0.013888888888888888,-0.013434365375235935,0.025320188025414418,213.29423064651016,0,72,0.3120613464071198,0.013888888888888888,-0.013454464250745061,0.024925733633776048,213.9293552662218,0,72,0.3137818577651663,0.23291697343211162,0.017549447646164507,0.5694444444444444,0.005007526193817556,0.02973520818949954,0.0007275457275789037,0.5138888888888888
starcoder2-3b,11,last_token,rename_opaque_encode,cumulative,23,72,0.07830339208124244,0.013888888888888888,0.02648779453422179,0.20002199226063408,53.25870513397612,0,72,0.24959691014044377,0.013888888888888888,-0.013437712046754103,0.02525493479843174,207.02335508428501,0,72,0.2479906840004434,0.013888888888888888,-0.013512284834187044,0.02375446647262127,208.57236961332273,0,72,0.24959691014044377,0.3137193967552824,0.020637736021122424,0.6527777777777778,0.009226283055633644,0.031761329005809594,0.0013415649233025188,0.4861111111111111
starcoder2-3b,11,last_token,rename_opaque_encode_flatten,cumulative,24,72,0.07101914390177959,0.013888888888888888,0.005886479802496644,0.14033393042119918,16.267504785584954,0,72,0.1371232209061561,0.013888888888888888,-0.013942492831675255,0.01183392542594813,139.27536150296606,0,72,0.1370758446374369,0.013888888888888888,-0.01394270834310544,0.011824942823160833,139.62578929061618,0,72,0.1371232209061561,0.517922080829646,-0.0004366209657719954,0.4166666666666667,-0.00968528025525613,0.00856039146119714,-0.00024348582992003462,0.5069444444444444
starcoder2-3b,15,sink_arg,clean_heldout,clean,-1,72,0.24394568030606567,0.013888888888888888,0.1099492714422548,0.3497300203252045,122.613542276198,0,72,0.20073698450805397,0.013888888888888888,-0.013531023460362562,0.0233622839191773,163.84178803385228,0,72,0.1939824647939552,0.013888888888888888,-0.013513552129568607,0.02372814749073489,168.56423911583332,0,72,0.20073698450805397,1.2152502983140014,0.3176338279928544,0.9861111111111112,0.28431059669556563,0.34976394652861137,-0.000626328100725418,0.4722222222222222
starcoder2-3b,15,sink_arg,encode_only,atomic,13,72,0.23587720682544314,0.013888888888888888,0.1112512636681662,0.35156080002926865,121.97289815022901,0,72,0.18906995397031437,0.013888888888888888,-0.01363134164197348,0.021139333868106222,163.898711027767,0,72,0.18240348513361213,0.013888888888888888,-0.013603862555446275,0.02177082609674994,166.62913174657626,0,72,0.18906995397031437,1.2475657917729113,0.3073469414484642,1.0,0.2751511045204165,0.33748572715795444,-0.0009649989811479924,0.4791666666666667
starcoder2-3b,15,sink_arg,flatten_only,atomic,14,72,0.12340402724721423,0.013888888888888888,0.004383806763057633,0.1349511372568014,136.34967229748656,0,72,0.15993233183140076,0.013888888888888888,-0.013608448293647936,0.021666721522685877,190.3361428510091,0,72,0.1553880056417529,0.013888888888888888,-0.01380809604828628,0.016509753250256803,194.09555632181107,0,72,0.15993233183140076,0.7716015006728324,0.060887988172686494,0.6111111111111112,0.03574669556100674,0.08889309240360461,-0.0003513276081964955,0.5555555555555556
starcoder2-3b,15,sink_arg,normalize,baseline,0,72,0.2452586785162696,0.013888888888888888,0.10880393364081505,0.3481115579590724,122.98934508372177,0,72,0.20014608373092424,0.013888888888888888,-0.013532504942990735,0.02333099662336982,164.08635952173327,0,72,0.19194142430638922,0.013888888888888888,-0.013503995573798949,0.0239259024734801,168.54241159519609,0,72,0.20014608373092424,1.2253983387753646,0.3150917954900503,0.9861111111111112,0.2815028099724093,0.3472686980379789,-0.00022098678699178983,0.4583333333333333
starcoder2-3b,15,sink_arg,opaque_only,atomic,12,72,0.2235657070320351,0.013888888888888888,0.11052506655017053,0.3505408465076603,124.03160585080997,0,72,0.18894530699391243,0.013888888888888888,-0.013631273851908507,0.021140914950009977,163.6190412840807,0,72,0.16869081437117797,0.013888888888888888,-0.013679365425280804,0.01998786256882714,167.33338589555407,0,72,0.18894530699391243,1.1832297429818572,0.30402943646486164,0.9861111111111112,0.2730777899338494,0.33309968305037013,-0.00033030560626133327,0.4861111111111111
starcoder2-3b,15,sink_arg,rename_cumulative,cumulative,21,72,0.18031066016405864,0.013888888888888888,0.136091974155132,0.38482554064966984,137.87603453243347,0,72,0.13242137585095679,0.013888888888888888,-0.013958566291674562,0.011144127309376245,162.63898167132012,0,72,0.15503083583967683,0.013888888888888888,-0.01384361878010589,0.01541241680723784,164.91547546820382,0,72,0.15503083583967683,1.1630632008623407,0.28949234242420363,0.9861111111111112,0.25482135420434426,0.3225510167144775,0.0006591712299867836,0.5069444444444444
starcoder2-3b,15,sink_arg,rename_only,atomic,11,72,0.1740199445541563,0.013888888888888888,0.13567905214953171,0.38429612248702955,136.2276734480356,0,72,0.13591552202415666,0.013888888888888888,-0.013796802902329782,0.01684364120644537,161.21530570171558,0,72,0.14089797791484418,0.013888888888888888,-0.013783765170012818,0.017221059833613963,162.64387566678172,0,72,0.14089797791484418,1.235077657816568,0.28249477630416187,0.9861111111111112,0.2488435510105067,0.31451980639340027,0.0020428880055483253,0.5208333333333334
