example_id,layer,lens,comparison,stratum,positive_name,negative_name,distance_gap,margin,correct
synthetic_control_510972,7,logit,control_dep,indent_matched,c,w,-29,-1.7172245979309082,False
synthetic_control_510972,7,random,control_dep,indent_matched,c,w,-29,-0.8022544384002686,False
synthetic_control_510972,7,clens,control_dep,indent_matched,c,g,-22,0.016442298889160156,True
synthetic_control_510972,7,logit,control_dep,indent_matched,c,g,-22,-0.038099706172943115,False
synthetic_control_510972,7,random,control_dep,indent_matched,c,g,-22,2.4887382984161377,True
synthetic_control_510972,7,clens,control_dep,indent_matched,c,a,-36,0.012558698654174805,True
synthetic_control_510972,7,logit,control_dep,indent_matched,c,a,-36,0.0940779447555542,True
synthetic_control_510972,7,random,control_dep,indent_matched,c,a,-36,1.4776016473770142,True
synthetic_control_510972,7,clens,control_dep,indent_matched,d,g,-15,0.07400822639465332,True
synthetic_control_510972,7,logit,control_dep,indent_matched,d,g,-15,-0.5680856704711914,False
synthetic_control_510972,7,random,control_dep,indent_matched,d,g,-15,3.592771053314209,True
synthetic_control_510972,7,clens,control_dep,indent_matched,d,w,-22,-0.025749921798706055,False
synthetic_control_510972,7,logit,control_dep,indent_matched,d,w,-22,-2.2472105026245117,False
synthetic_control_510972,7,random,control_dep,indent_matched,d,w,-22,0.30177831649780273,True
synthetic_control_510972,7,clens,control_dep,indent_matched,d,a,-29,0.07012462615966797,True
synthetic_control_510972,7,logit,control_dep,indent_matched,d,a,-29,-0.4359080195426941,False
synthetic_control_510972,7,random,control_dep,indent_matched,d,a,-29,2.581634521484375,True
synthetic_control_510972,7,clens,guard_var,present_in_program,m,z,0,0.0779256820678711,True
synthetic_control_510972,7,logit,guard_var,present_in_program,m,z,0,0.5356194972991943,True
synthetic_control_510972,7,random,guard_var,present_in_program,m,z,0,3.05124568939209,True
synthetic_control_510972,7,clens,next_ident,present_in_program,e,a,0,0.041588783264160156,True
synthetic_control_510972,7,logit,next_ident,present_in_program,e,a,0,0.6251462697982788,True
synthetic_control_510972,7,random,next_ident,present_in_program,e,a,0,-2.246255397796631,False
synthetic_control_510972,7,clens,control_dep,indent_matched,g,d,1,-0.0657770037651062,False
synthetic_control_510972,7,logit,control_dep,indent_matched,g,d,1,0.8542644381523132,True
synthetic_control_510972,7,random,control_dep,indent_matched,g,d,1,-4.5932722091674805,False
synthetic_control_510972,7,clens,control_dep,indent_matched,g,c,-6,-0.17353853583335876,False
synthetic_control_510972,7,logit,control_dep,indent_matched,g,c,-6,0.8636634349822998,True
synthetic_control_510972,7,random,control_dep,indent_matched,g,c,-6,-3.9320316314697266,False
synthetic_control_510972,7,clens,control_dep,indent_matched,g,e,-13,-0.030596882104873657,False
synthetic_control_510972,7,logit,control_dep,indent_matched,g,e,-13,-0.24455422163009644,False
synthetic_control_510972,7,random,control_dep,indent_matched,g,e,-13,-0.9924418926239014,False
synthetic_control_510972,7,clens,control_dep,indent_matched,w,e,-6,0.1173882782459259,True
synthetic_control_510972,7,logit,control_dep,indent_matched,w,e,-6,0.9799380898475647,True
synthetic_control_510972,7,random,control_dep,indent_matched,w,e,-6,6.462322235107422,True
synthetic_control_510972,7,clens,control_dep,indent_matched,w,c,1,-0.025553375482559204,False
synthetic_control_510972,7,logit,control_dep,indent_matched,w,c,1,2.088155746459961,True
synthetic_control_510972,7,random,control_dep,indent_matched,w,c,1,3.522732734680176,True
synthetic_control_510972,7,clens,control_dep,indent_matched,w,d,8,0.08220815658569336,True
synthetic_control_510972,7,logit,control_dep,indent_matched,w,d,8,2.078756809234619,True
synthetic_control_510972,7,random,control_dep,indent_matched,w,d,8,2.861492156982422,True
synthetic_control_510972,7,clens,control_dep,indent_matched,a,d,15,0.02655777335166931,True
synthetic_control_510972,7,logit,control_dep,indent_matched,a,d,15,0.2950665354728699,True
synthetic_control_510972,7,random,control_dep,indent_matched,a,d,15,-2.731300115585327,False
synthetic_control_510972,7,clens,control_dep,indent_matched,a,e,1,0.061737895011901855,True
synthetic_control_510972,7,logit,control_dep,indent_matched,a,e,1,-0.8037521243095398,False
synthetic_control_510972,7,random,control_dep,indent_matched,a,e,1,0.869530200958252,True
synthetic_control_510972,7,clens,control_dep,indent_matched,a,c,8,-0.08120375871658325,False
synthetic_control_510972,7,logit,control_dep,indent_matched,a,c,8,0.30446556210517883,True
synthetic_control_510972,7,random,control_dep,indent_matched,a,c,8,-2.0700595378875732,False
synthetic_control_510972,7,clens,guard_var,present_in_program,r,z,0,-0.07012888789176941,False
synthetic_control_510972,7,logit,guard_var,present_in_program,r,z,0,0.032315969467163086,True
synthetic_control_510972,7,random,guard_var,present_in_program,r,z,0,2.4566659927368164,True
synthetic_control_510972,7,clens,next_ident,present_in_program,g,r,0,-0.019126176834106445,False
synthetic_control_510972,7,logit,next_ident,present_in_program,g,r,0,-0.8690853118896484,False
synthetic_control_510972,7,random,next_ident,present_in_program,g,r,0,-3.8503317832946777,False
synthetic_control_987078,7,clens,control_dep,indent_matched,d,h,-15,-0.030384302139282227,False
synthetic_control_987078,7,logit,control_dep,indent_matched,d,h,-15,-1.4457664489746094,False
synthetic_control_987078,7,random,control_dep,indent_matched,d,h,-15,1.4727685451507568,True
synthetic_control_987078,7,clens,guard_var,present_in_program,l,u,0,-0.10374927520751953,False
synthetic_control_987078,7,logit,guard_var,present_in_program,l,u,0,-0.8288527727127075,False
synthetic_control_987078,7,random,guard_var,present_in_program,l,u,0,-3.122084617614746,False
synthetic_control_987078,7,clens,next_ident,present_in_program,d,b,0,0.008293867111206055,True
synthetic_control_987078,7,logit,next_ident,present_in_program,d,b,0,-2.001859664916992,False
synthetic_control_987078,7,random,next_ident,present_in_program,d,b,0,3.4015908241271973,True
synthetic_control_987078,7,clens,control_dep,indent_matched,h,d,1,0.009975314140319824,True
synthetic_control_987078,7,logit,control_dep,indent_matched,h,d,1,0.44191843271255493,True
synthetic_control_987078,7,random,control_dep,indent_matched,h,d,1,-2.2795653343200684,False
synthetic_control_987078,7,clens,guard_var,present_in_program,u,l,0,-0.03227663040161133,False
synthetic_control_987078,7,logit,guard_var,present_in_program,u,l,0,-0.38652944564819336,False
synthetic_control_987078,7,random,guard_var,present_in_program,u,l,0,3.3605003356933594,True
synthetic_control_987078,7,clens,next_ident,present_in_program,h,l,0,-0.013983845710754395,False
synthetic_control_987078,7,logit,next_ident,present_in_program,h,l,0,-1.5900845527648926,False
synthetic_control_987078,7,random,next_ident,present_in_program,h,l,0,-1.7757904529571533,False
synthetic_control_959067,7,clens,control_dep,indent_matched,q,r,-15,-0.03688478469848633,False
synthetic_control_959067,7,logit,control_dep,indent_matched,q,r,-15,0.030466675758361816,True
synthetic_control_959067,7,random,control_dep,indent_matched,q,r,-15,1.1660298109054565,True
synthetic_control_959067,7,clens,control_dep,indent_matched,q,b,-30,0.03550410270690918,True
synthetic_control_959067,7,logit,control_dep,indent_matched,q,b,-30,-0.8610163927078247,False
synthetic_control_959067,7,random,control_dep,indent_matched,q,b,-30,1.0606814622879028,True
synthetic_control_959067,7,clens,guard_var,present_in_program,f,e,0,-0.18067097663879395,False
synthetic_control_959067,7,logit,guard_var,present_in_program,f,e,0,-0.8187190294265747,False
synthetic_control_959067,7,random,guard_var,present_in_program,f,e,0,1.786262035369873,True
synthetic_control_959067,7,clens,next_ident,present_in_program,q,e,0,-0.07522344589233398,False
synthetic_control_959067,7,logit,next_ident,present_in_program,q,e,0,-0.6636378765106201,False
synthetic_control_959067,7,random,next_ident,present_in_program,q,e,0,2.888737201690674,True
synthetic_control_959067,7,clens,control_dep,indent_matched,r,b,-15,-0.06502735614776611,False
synthetic_control_959067,7,logit,control_dep,indent_matched,r,b,-15,-0.019340038299560547,False
synthetic_control_959067,7,random,control_dep,indent_matched,r,b,-15,2.5319604873657227,True
synthetic_control_959067,7,clens,control_dep,indent_matched,r,q,1,-0.0660475492477417,False
synthetic_control_959067,7,logit,control_dep,indent_matched,r,q,1,0.048766136169433594,True
synthetic_control_959067,7,random,control_dep,indent_matched,r,q,1,1.1035205125808716,True
synthetic_control_959067,7,clens,guard_var,present_in_program,a,e,0,0.05330657958984375,True
synthetic_control_959067,7,logit,guard_var,present_in_program,a,e,0,-0.2359715700149536,False
synthetic_control_959067,7,random,guard_var,present_in_program,a,e,0,0.6570711135864258,True
synthetic_control_959067,7,clens,next_ident,present_in_program,r,e,0,0.037872910499572754,True
synthetic_control_959067,7,logit,next_ident,present_in_program,r,e,0,0.2555115222930908,True
synthetic_control_959067,7,random,next_ident,present_in_program,r,e,0,3.3490347862243652,True
synthetic_control_959067,7,clens,control_dep,indent_matched,b,q,-14,-0.06198728084564209,False
synthetic_control_959067,7,logit,control_dep,indent_matched,b,q,-14,0.16060703992843628,True
synthetic_control_959067,7,random,control_dep,indent_matched,b,q,-14,0.42497342824935913,True
synthetic_control_959067,7,clens,control_dep,indent_matched,b,r,1,0.0826270580291748,True
synthetic_control_959067,7,logit,control_dep,indent_matched,b,r,1,0.45679861307144165,True
synthetic_control_959067,7,random,control_dep,indent_matched,b,r,1,-1.918363094329834,False
synthetic_control_959067,7,clens,guard_var,present_in_program,e,z,0,-0.09458476305007935,False
synthetic_control_959067,7,logit,guard_var,present_in_program,e,z,0,0.04274111986160278,True
synthetic_control_959067,7,random,guard_var,present_in_program,e,z,0,1.7004687786102295,True
synthetic_control_959067,7,clens,next_ident,present_in_program,b,q,0,-0.06198728084564209,False
synthetic_control_959067,7,logit,next_ident,present_in_program,b,q,0,0.16060703992843628,True
synthetic_control_959067,7,random,next_ident,present_in_program,b,q,0,0.42497342824935913,True
synthetic_control_422608,7,clens,control_dep,indent_matched,f,t,-29,-0.09412288665771484,False
synthetic_control_422608,7,logit,control_dep,indent_matched,f,t,-29,-0.6327308416366577,False
synthetic_control_422608,7,random,control_dep,indent_matched,f,t,-29,-1.2049494981765747,False
synthetic_control_422608,7,clens,control_dep,indent_matched,f,h,-43,-0.20905709266662598,False
synthetic_control_422608,7,logit,control_dep,indent_matched,f,h,-43,-1.025126576423645,False
synthetic_control_422608,7,random,control_dep,indent_matched,f,h,-43,-2.4785220623016357,False
synthetic_control_422608,7,clens,control_dep,indent_matched,f,m,-36,-0.16592836380004883,False
synthetic_control_422608,7,logit,control_dep,indent_matched,f,m,-36,-1.1584936380386353,False
synthetic_control_422608,7,random,control_dep,indent_matched,f,m,-36,-3.074449300765991,False
synthetic_control_422608,7,clens,control_dep,indent_matched,c,m,-29,-0.035866737365722656,False
synthetic_control_422608,7,logit,control_dep,indent_matched,c,m,-29,-0.6979835033416748,False
synthetic_control_422608,7,random,control_dep,indent_matched,c,m,-29,1.7139427661895752,True
synthetic_control_422608,7,clens,control_dep,indent_matched,c,t,-22,0.03593873977661133,True
synthetic_control_422608,7,logit,control_dep,indent_matched,c,t,-22,-0.17222070693969727,False
synthetic_control_422608,7,random,control_dep,indent_matched,c,t,-22,3.5834426879882812,True
synthetic_control_422608,7,clens,control_dep,indent_matched,c,h,-36,-0.0789954662322998,False
synthetic_control_422608,7,logit,control_dep,indent_matched,c,h,-36,-0.5646164417266846,False
synthetic_control_422608,7,random,control_dep,indent_matched,c,h,-36,2.3098700046539307,True
synthetic_control_422608,7,clens,control_dep,indent_matched,w,h,-29,-0.05838775634765625,False
synthetic_control_422608,7,logit,control_dep,indent_matched,w,h,-29,0.5580410957336426,True
synthetic_control_422608,7,random,control_dep,indent_matched,w,h,-29,1.6786177158355713,True
synthetic_control_422608,7,clens,control_dep,indent_matched,w,t,-15,0.05654644966125488,True
synthetic_control_422608,7,logit,control_dep,indent_matched,w,t,-15,0.9504368305206299,True
synthetic_control_422608,7,random,control_dep,indent_matched,w,t,-15,2.952190399169922,True
synthetic_control_422608,7,clens,control_dep,indent_matched,w,m,-22,-0.015259027481079102,False
synthetic_control_422608,7,logit,control_dep,indent_matched,w,m,-22,0.42467403411865234,True
synthetic_control_422608,7,random,control_dep,indent_matched,w,m,-22,1.0826904773712158,True
synthetic_control_422608,7,clens,guard_var,present_in_program,s,k,0,0.040207862854003906,True
synthetic_control_422608,7,logit,guard_var,present_in_program,s,k,0,-0.46667027473449707,False
synthetic_control_422608,7,random,guard_var,present_in_program,s,k,0,0.1579226851463318,True
synthetic_control_422608,7,clens,next_ident,present_in_program,f,k,0,-0.06907224655151367,False
synthetic_control_422608,7,logit,next_ident,present_in_program,f,k,0,-1.7774001359939575,False
synthetic_control_422608,7,random,next_ident,present_in_program,f,k,0,-1.6405736207962036,False
synthetic_control_422608,7,clens,control_dep,indent_matched,t,w,1,-0.07584488391876221,False
synthetic_control_422608,7,logit,control_dep,indent_matched,t,w,1,0.07879209518432617,True
synthetic_control_422608,7,random,control_dep,indent_matched,t,w,1,0.1713707447052002,True
synthetic_control_422608,7,clens,control_dep,indent_matched,t,f,-13,0.12859469652175903,True
synthetic_control_422608,7,logit,control_dep,indent_matched,t,f,-13,1.4342427253723145,True
synthetic_control_422608,7,random,control_dep,indent_matched,t,f,-13,5.754853248596191,True
synthetic_control_422608,7,clens,control_dep,indent_matched,t,c,-6,-0.05312919616699219,False
synthetic_control_422608,7,logit,control_dep,indent_matched,t,c,-6,1.7745047807693481,True
synthetic_control_422608,7,random,control_dep,indent_matched,t,c,-6,1.9524788856506348,True
synthetic_control_422608,7,clens,control_dep,indent_matched,m,w,8,-0.07567447423934937,False
synthetic_control_422608,7,logit,control_dep,indent_matched,m,w,8,-1.4713530540466309,False
synthetic_control_422608,7,random,control_dep,indent_matched,m,w,8,-3.0540645122528076,False
synthetic_control_422608,7,clens,control_dep,indent_matched,m,f,-6,0.12876510620117188,True
synthetic_control_422608,7,logit,control_dep,indent_matched,m,f,-6,-0.1159023642539978,False
synthetic_control_422608,7,random,control_dep,indent_matched,m,f,-6,2.5294182300567627,True
synthetic_control_422608,7,clens,control_dep,indent_matched,m,c,1,-0.052958786487579346,False
synthetic_control_422608,7,logit,control_dep,indent_matched,m,c,1,0.2243596911430359,True
synthetic_control_422608,7,random,control_dep,indent_matched,m,c,1,-1.272956371307373,False
synthetic_control_422608,7,clens,control_dep,indent_matched,h,f,1,0.18198782205581665,True
synthetic_control_422608,7,logit,control_dep,indent_matched,h,f,1,-0.009541153907775879,False
synthetic_control_422608,7,random,control_dep,indent_matched,h,f,1,2.1669907569885254,True
synthetic_control_422608,7,clens,control_dep,indent_matched,h,c,8,0.0002639293670654297,True
synthetic_control_422608,7,logit,control_dep,indent_matched,h,c,8,0.3307209014892578,True
synthetic_control_422608,7,random,control_dep,indent_matched,h,c,8,-1.6353839635849,False
synthetic_control_422608,7,clens,control_dep,indent_matched,h,w,15,-0.02245175838470459,False
synthetic_control_422608,7,logit,control_dep,indent_matched,h,w,15,-1.3649917840957642,False
synthetic_control_422608,7,random,control_dep,indent_matched,h,w,15,-3.416491985321045,False
synthetic_control_422608,7,clens,guard_var,present_in_program,n,m,0,0.011394143104553223,True
synthetic_control_422608,7,logit,guard_var,present_in_program,n,m,0,0.6237644553184509,True
synthetic_control_422608,7,random,guard_var,present_in_program,n,m,0,0.7431675791740417,True
synthetic_control_422608,7,clens,next_ident,present_in_program,t,c,0,-0.05312919616699219,False
synthetic_control_422608,7,logit,next_ident,present_in_program,t,c,0,1.7745047807693481,True
synthetic_control_422608,7,random,next_ident,present_in_program,t,c,0,1.9524788856506348,True
synthetic_control_828443,7,clens,control_dep,indent_matched,u,l,-15,0.07593202590942383,True
synthetic_control_828443,7,logit,control_dep,indent_matched,u,l,-15,0.3993077278137207,True
synthetic_control_828443,7,random,control_dep,indent_matched,u,l,-15,3.3017258644104004,True
synthetic_control_828443,7,clens,guard_var,present_in_program,e,l,0,0.11492180824279785,True
synthetic_control_828443,7,logit,guard_var,present_in_program,e,l,0,1.0782662630081177,True
synthetic_control_828443,7,random,guard_var,present_in_program,e,l,0,-4.5957841873168945,False
synthetic_control_828443,7,clens,next_ident,present_in_program,u,l,0,0.07593202590942383,True
synthetic_control_828443,7,logit,next_ident,present_in_program,u,l,0,0.3993077278137207,True
synthetic_control_828443,7,random,next_ident,present_in_program,u,l,0,3.3017258644104004,True
synthetic_control_828443,7,clens,control_dep,indent_matched,l,u,1,0.004568338394165039,True
synthetic_control_828443,7,logit,control_dep,indent_matched,l,u,1,-0.1810373067855835,False
synthetic_control_828443,7,random,control_dep,indent_matched,l,u,1,-3.720950126647949,False
synthetic_control_828443,7,clens,guard_var,present_in_program,g,u,0,-0.008760213851928711,False
synthetic_control_828443,7,logit,guard_var,present_in_program,g,u,0,-0.49593818187713623,False
synthetic_control_828443,7,random,guard_var,present_in_program,g,u,0,-9.107315063476562,False
synthetic_control_828443,7,clens,next_ident,present_in_program,l,u,0,0.004568338394165039,True
synthetic_control_828443,7,logit,next_ident,present_in_program,l,u,0,-0.1810373067855835,False
synthetic_control_828443,7,random,next_ident,present_in_program,l,u,0,-3.720950126647949,False
synthetic_control_198913,7,clens,control_dep,indent_matched,h,e,-44,-0.023856163024902344,False
synthetic_control_198913,7,logit,control_dep,indent_matched,h,e,-44,0.1627877950668335,True
synthetic_control_198913,7,random,control_dep,indent_matched,h,e,-44,4.082797050476074,True
synthetic_control_198913,7,clens,control_dep,indent_matched,h,d,-29,0.01743793487548828,True
synthetic_control_198913,7,logit,control_dep,indent_matched,h,d,-29,0.8854852318763733,True
synthetic_control_198913,7,random,control_dep,indent_matched,h,d,-29,-1.057775616645813,False
synthetic_control_198913,7,clens,control_dep,indent_matched,h,a,-51,0.147294282913208,True
synthetic_control_198913,7,logit,control_dep,indent_matched,h,a,-51,0.30858302116394043,True
synthetic_control_198913,7,random,control_dep,indent_matched,h,a,-51,1.5525474548339844,True
synthetic_control_198913,7,clens,control_dep,indent_matched,h,m,-22,0.07208418846130371,True
synthetic_control_198913,7,logit,control_dep,indent_matched,h,m,-22,-0.19466376304626465,False
synthetic_control_198913,7,random,control_dep,indent_matched,h,m,-22,-0.18824148178100586,False
synthetic_control_198913,7,clens,control_dep,indent_matched,l,m,-15,-0.04102778434753418,False
synthetic_control_198913,7,logit,control_dep,indent_matched,l,m,-15,0.005416989326477051,True
synthetic_control_198913,7,random,control_dep,indent_matched,l,m,-15,0.4766615629196167,True
synthetic_control_198913,7,clens,control_dep,indent_matched,l,e,-37,-0.13696813583374023,False
synthetic_control_198913,7,logit,control_dep,indent_matched,l,e,-37,0.3628685474395752,True
synthetic_control_198913,7,random,control_dep,indent_matched,l,e,-37,4.747699737548828,True
synthetic_control_198913,7,clens,control_dep,indent_matched,l,a,-44,0.03418231010437012,True
synthetic_control_198913,7,logit,control_dep,indent_matched,l,a,-44,0.5086637735366821,True
synthetic_control_198913,7,random,control_dep,indent_matched,l,a,-44,2.2174506187438965,True
synthetic_control_198913,7,clens,control_dep,indent_matched,l,d,-22,-0.09567403793334961,False
synthetic_control_198913,7,logit,control_dep,indent_matched,l,d,-22,1.0855660438537598,True
synthetic_control_198913,7,random,control_dep,indent_matched,l,d,-22,-0.39287257194519043,False
synthetic_control_198913,7,clens,guard_var,present_in_program,f,q,0,-0.14954280853271484,False
synthetic_control_198913,7,logit,guard_var,present_in_program,f,q,0,0.051856160163879395,True
synthetic_control_198913,7,random,guard_var,present_in_program,f,q,0,-0.5792837738990784,False
synthetic_control_198913,7,clens,next_ident,present_in_program,h,d,0,0.01743793487548828,True
synthetic_control_198913,7,logit,next_ident,present_in_program,h,d,0,0.8854852318763733,True
synthetic_control_198913,7,random,next_ident,present_in_program,h,d,0,-1.057775616645813,False
synthetic_control_198913,7,clens,control_dep,indent_matched,m,l,1,0.009704113006591797,True
synthetic_control_198913,7,logit,control_dep,indent_matched,m,l,1,-1.5624823570251465,False
synthetic_control_198913,7,random,control_dep,indent_matched,m,l,1,-1.3196626901626587,False
synthetic_control_198913,7,clens,control_dep,indent_matched,m,a,-29,-0.0032268166542053223,False
synthetic_control_198913,7,logit,control_dep,indent_matched,m,a,-29,-0.3888412415981293,False
synthetic_control_198913,7,random,control_dep,indent_matched,m,a,-29,2.631004571914673,True
synthetic_control_198913,7,clens,control_dep,indent_matched,m,e,-22,0.06235361099243164,True
synthetic_control_198913,7,logit,control_dep,indent_matched,m,e,-22,-1.1270571947097778,False
synthetic_control_198913,7,random,control_dep,indent_matched,m,e,-22,2.900768518447876,True
synthetic_control_198913,7,clens,control_dep,indent_matched,m,h,-6,-0.024666011333465576,False
synthetic_control_198913,7,logit,control_dep,indent_matched,m,h,-6,-0.2023061215877533,False
synthetic_control_198913,7,random,control_dep,indent_matched,m,h,-6,-0.06567323207855225,False
synthetic_control_198913,7,clens,control_dep,indent_matched,d,e,-15,0.06428873538970947,True
synthetic_control_198913,7,logit,control_dep,indent_matched,d,e,-15,-1.0457144975662231,False
synthetic_control_198913,7,random,control_dep,indent_matched,d,e,-15,3.2778687477111816,True
synthetic_control_198913,7,clens,control_dep,indent_matched,d,h,1,-0.022730886936187744,False
synthetic_control_198913,7,logit,control_dep,indent_matched,d,h,1,-0.12096349895000458,False
synthetic_control_198913,7,random,control_dep,indent_matched,d,h,1,0.3114269971847534,True
synthetic_control_198913,7,clens,control_dep,indent_matched,d,a,-22,-0.0012916922569274902,False
synthetic_control_198913,7,logit,control_dep,indent_matched,d,a,-22,-0.30749863386154175,False
synthetic_control_198913,7,random,control_dep,indent_matched,d,a,-22,3.0081048011779785,True
synthetic_control_198913,7,clens,control_dep,indent_matched,d,l,8,0.011639237403869629,True
synthetic_control_198913,7,logit,control_dep,indent_matched,d,l,8,-1.4811396598815918,False
synthetic_control_198913,7,random,control_dep,indent_matched,d,l,8,-0.942562460899353,False
synthetic_control_198913,7,clens,guard_var,present_in_program,t,q,0,-0.03240656852722168,False
synthetic_control_198913,7,logit,guard_var,present_in_program,t,q,0,0.6042202711105347,True
synthetic_control_198913,7,random,guard_var,present_in_program,t,q,0,4.845902442932129,True
synthetic_control_198913,7,clens,next_ident,present_in_program,m,l,0,0.009704113006591797,True
synthetic_control_198913,7,logit,next_ident,present_in_program,m,l,0,-1.5624823570251465,False
synthetic_control_198913,7,random,next_ident,present_in_program,m,l,0,-1.3196626901626587,False
synthetic_control_198913,7,clens,control_dep,indent_matched,e,l,-21,-0.045022666454315186,False
synthetic_control_198913,7,logit,control_dep,indent_matched,e,l,-21,-0.024434924125671387,False
synthetic_control_198913,7,random,control_dep,indent_matched,e,l,-21,-5.26202392578125,False
synthetic_control_198913,7,clens,control_dep,indent_matched,e,m,-6,-0.036381542682647705,False
synthetic_control_198913,7,logit,control_dep,indent_matched,e,m,-6,1.1405260562896729,True
synthetic_control_198913,7,random,control_dep,indent_matched,e,m,-6,-3.436971664428711,False
synthetic_control_198913,7,clens,control_dep,indent_matched,e,d,1,-0.030491530895233154,False
synthetic_control_198913,7,logit,control_dep,indent_matched,e,d,1,1.7060127258300781,True
synthetic_control_198913,7,random,control_dep,indent_matched,e,d,1,-4.187158584594727,False
synthetic_control_198913,7,clens,control_dep,indent_matched,e,h,-28,-0.035540997982025146,False
synthetic_control_198913,7,logit,control_dep,indent_matched,e,h,-28,0.7631255388259888,True
synthetic_control_198913,7,random,control_dep,indent_matched,e,h,-28,-2.9967458248138428,False
synthetic_control_198913,7,clens,control_dep,indent_matched,a,l,-14,0.04676413536071777,True
synthetic_control_198913,7,logit,control_dep,indent_matched,a,l,-14,-0.3823001980781555,False
synthetic_control_198913,7,random,control_dep,indent_matched,a,l,-14,-4.570594787597656,False
synthetic_control_198913,7,clens,control_dep,indent_matched,a,m,1,0.055405259132385254,True
synthetic_control_198913,7,logit,control_dep,indent_matched,a,m,1,0.782660722732544,True
synthetic_control_198913,7,random,control_dep,indent_matched,a,m,1,-2.7455427646636963,False
synthetic_control_198913,7,clens,control_dep,indent_matched,a,h,-21,0.05624580383300781,True
synthetic_control_198913,7,logit,control_dep,indent_matched,a,h,-21,0.40526026487350464,True
synthetic_control_198913,7,random,control_dep,indent_matched,a,h,-21,-2.305316925048828,False
synthetic_control_198913,7,clens,control_dep,indent_matched,a,d,8,0.061295270919799805,True
synthetic_control_198913,7,logit,control_dep,indent_matched,a,d,8,1.3481475114822388,True
synthetic_control_198913,7,random,control_dep,indent_matched,a,d,8,-3.495729446411133,False
synthetic_control_198913,7,clens,guard_var,present_in_program,k,q,0,-0.1899237036705017,False
synthetic_control_198913,7,logit,guard_var,present_in_program,k,q,0,-0.13688158988952637,False
synthetic_control_198913,7,random,guard_var,present_in_program,k,q,0,4.659845352172852,True
synthetic_control_198913,7,clens,next_ident,present_in_program,e,k,0,0.06803053617477417,True
synthetic_control_198913,7,logit,next_ident,present_in_program,e,k,0,0.38713181018829346,True
synthetic_control_198913,7,random,next_ident,present_in_program,e,k,0,-4.7194719314575195,False
synthetic_control_830312,7,clens,control_dep,indent_matched,n,t,-15,-0.004201173782348633,False
synthetic_control_830312,7,logit,control_dep,indent_matched,n,t,-15,1.701300859451294,True
synthetic_control_830312,7,random,control_dep,indent_matched,n,t,-15,1.376841425895691,True
synthetic_control_830312,7,clens,guard_var,present_in_program,d,t,0,0.006791830062866211,True
synthetic_control_830312,7,logit,guard_var,present_in_program,d,t,0,-0.7923145890235901,False
synthetic_control_830312,7,random,guard_var,present_in_program,d,t,0,2.603229522705078,True
synthetic_control_830312,7,clens,next_ident,present_in_program,n,v,0,-0.05934572219848633,False
synthetic_control_830312,7,logit,next_ident,present_in_program,n,v,0,1.7385709285736084,True
synthetic_control_830312,7,random,next_ident,present_in_program,n,v,0,-1.3178513050079346,False
synthetic_control_830312,7,clens,control_dep,indent_matched,t,n,1,-0.005090475082397461,False
synthetic_control_830312,7,logit,control_dep,indent_matched,t,n,1,0.7896105051040649,True
synthetic_control_830312,7,random,control_dep,indent_matched,t,n,1,1.1245698928833008,True
synthetic_control_830312,7,clens,guard_var,present_in_program,l,v,0,-0.11448383331298828,False
synthetic_control_830312,7,logit,guard_var,present_in_program,l,v,0,1.712587594985962,True
synthetic_control_830312,7,random,guard_var,present_in_program,l,v,0,-1.0913106203079224,False
synthetic_control_830312,7,clens,next_ident,present_in_program,t,v,0,-0.1245574951171875,False
synthetic_control_830312,7,logit,next_ident,present_in_program,t,v,0,1.2654380798339844,True
synthetic_control_830312,7,random,next_ident,present_in_program,t,v,0,-0.4661215543746948,False
synthetic_control_626632,7,clens,control_dep,indent_matched,q,r,-43,0.02127981185913086,True
synthetic_control_626632,7,logit,control_dep,indent_matched,q,r,-43,0.5440839529037476,True
synthetic_control_626632,7,random,control_dep,indent_matched,q,r,-43,1.2085082530975342,True
synthetic_control_626632,7,clens,control_dep,indent_matched,q,b,-29,0.013273000717163086,True
synthetic_control_626632,7,logit,control_dep,indent_matched,q,b,-29,-0.037825703620910645,False
synthetic_control_626632,7,random,control_dep,indent_matched,q,b,-29,-0.3039727210998535,False
synthetic_control_626632,7,clens,control_dep,indent_matched,q,f,-65,0.12446260452270508,True
synthetic_control_626632,7,logit,control_dep,indent_matched,q,f,-65,0.5571434497833252,True
synthetic_control_626632,7,random,control_dep,indent_matched,q,f,-65,1.725066900253296,True
synthetic_control_626632,7,clens,control_dep,indent_matched,q,z,-72,0.061702728271484375,True
synthetic_control_626632,7,logit,control_dep,indent_matched,q,z,-72,1.0353864431381226,True
synthetic_control_626632,7,random,control_dep,indent_matched,q,z,-72,0.6990275979042053,True
synthetic_control_626632,7,clens,control_dep,indent_matched,k,r,-36,-0.05141639709472656,False
synthetic_control_626632,7,logit,control_dep,indent_matched,k,r,-36,0.7815229892730713,True
synthetic_control_626632,7,random,control_dep,indent_matched,k,r,-36,0.2635103464126587,True
synthetic_control_626632,7,clens,control_dep,indent_matched,k,d,-51,-0.08665156364440918,False
synthetic_control_626632,7,logit,control_dep,indent_matched,k,d,-51,1.5909289121627808,True
synthetic_control_626632,7,random,control_dep,indent_matched,k,d,-51,-4.3108720779418945,False
synthetic_control_626632,7,clens,control_dep,indent_matched,k,b,-22,-0.059423208236694336,False
