model,contrast,layer,target_condition,position,role_to,mean_delta,median_delta,sign_consistency,n
deepseek-coder-1.3b,flip_ba,19,other,0,outer_def_name,2.3658231040721422,0.048435020119960065,0.8,200
deepseek-coder-1.3b,flip_ba,19,other,1,other,-1.7327901204268403,-0.02034985117483963,0.26,200
deepseek-coder-1.3b,flip_ba,19,other,2,outer_def_value,1.5008348053612661,0.06451252667775835,0.845,200
deepseek-coder-1.3b,flip_ba,19,other,3,other,1.7542695908946906,0.038774247690491884,0.84,200
deepseek-coder-1.3b,flip_ba,19,other,4,signature,-2.936689572159892,-0.037176084041221115,0.255,200
deepseek-coder-1.3b,flip_ba,19,other,5,signature,-0.1920812279769217,-0.0016884059930166962,0.21,200
deepseek-coder-1.3b,flip_ba,19,other,6,signature,3.388432129284399,0.025097076774722046,0.67,200
deepseek-coder-1.3b,flip_ba,19,other,7,other,-1.448616439899982,-0.029043075955000913,0.215,200
deepseek-coder-1.3b,flip_ba,19,other,8,other,-0.7049633827717048,-0.013018663719253264,0.225,200
deepseek-coder-1.3b,flip_ba,19,other,9,inner_def_name,-0.3398987807741156,-0.008272331197041691,0.27,200
deepseek-coder-1.3b,flip_ba,19,other,10,other,0.2526157187653632,0.013254349733709932,0.755,200
deepseek-coder-1.3b,flip_ba,19,other,11,inner_def_value,0.36501119154397743,-0.01655113218873233,0.285,200
deepseek-coder-1.3b,flip_ba,19,other,12,other,-0.6663370014481973,-0.008724286140693281,0.305,200
deepseek-coder-1.3b,flip_ba,19,other,13,other,-0.4080589043562359,-0.014624282537212693,0.2,200
deepseek-coder-1.3b,flip_ba,19,other,14,return_kw,-0.1267607681782918,-0.0018037717598276444,0.395,200
deepseek-coder-1.3b,flip_ba,19,other,15,use_site,-0.0881016122969395,0.021428376905248188,0.915,200
deepseek-coder-1.3b,flip_ba,19,other,16,suffix,-0.9719415868351643,-0.013380490349740063,0.2,200
deepseek-coder-1.3b,flip_ba,19,other,17,suffix,-0.5108663573792076,-0.007305634303737507,0.19,200
deepseek-coder-1.3b,flip_ba,19,other,18,suffix,0.15215051171365163,0.00190280248728205,0.635,200
deepseek-coder-1.3b,flip_ba,19,other,19,suffix,0.25841477041263444,-0.0016690692499940624,0.44,200
deepseek-coder-1.3b,flip_ba,19,other,20,suffix,0.08955912911669621,-0.03011471069330085,0.27,200
deepseek-coder-1.3b,same_inner,0,bound,0,outer_def_name,0.20275639344778276,0.00477353507313516,0.535,200
deepseek-coder-1.3b,same_inner,0,bound,1,other,-0.014260829923528657,-0.0013181879475958492,0.465,200
deepseek-coder-1.3b,same_inner,0,bound,2,outer_def_value,0.03223657252269655,-0.0011806331013927696,0.495,200
deepseek-coder-1.3b,same_inner,0,bound,3,other,-0.0005276344253454102,-0.003662109761020077,0.485,200
deepseek-coder-1.3b,same_inner,0,bound,4,signature,0.1607949716280175,0.006007227666960643,0.535,200
deepseek-coder-1.3b,same_inner,0,bound,5,signature,0.05515720909127201,0.0024846282701520925,0.515,200
deepseek-coder-1.3b,same_inner,0,bound,6,signature,0.041801737390167355,-0.0001657793548439342,0.495,200
deepseek-coder-1.3b,same_inner,0,bound,7,other,0.017821320063837718,0.002389121675077048,0.55,200
deepseek-coder-1.3b,same_inner,0,bound,8,other,-0.005345497752763427,-0.0004866898852593389,0.455,200
deepseek-coder-1.3b,same_inner,0,bound,9,inner_def_name,0.034532135000399686,0.001267893418084825,0.525,200
deepseek-coder-1.3b,same_inner,0,bound,10,other,0.014673643611233557,-0.0008963548651262469,0.475,200
deepseek-coder-1.3b,same_inner,0,bound,11,inner_def_value,-0.06860307679916605,-0.006041919651555552,0.475,200
deepseek-coder-1.3b,same_inner,0,bound,12,other,-0.026084229409916677,-9.011046850678633e-05,0.485,200
deepseek-coder-1.3b,same_inner,0,bound,13,other,-0.0023422688961819145,-0.000184240149301459,0.49,200
deepseek-coder-1.3b,same_inner,0,bound,14,return_kw,0.02901569402834405,0.001115502420811728,0.53,200
deepseek-coder-1.3b,same_inner,0,bound,15,use_site,-0.049926614151886956,0.0007792935768770283,0.51,200
deepseek-coder-1.3b,same_inner,0,bound,16,suffix,0.016910724690671796,0.0007982397599535927,0.54,200
deepseek-coder-1.3b,same_inner,0,bound,17,suffix,0.034868012579167065,0.000911985890109962,0.525,200
deepseek-coder-1.3b,same_inner,0,bound,18,suffix,-0.05727496340972662,-0.0021192649807244782,0.475,200
deepseek-coder-1.3b,same_inner,0,bound,19,suffix,-0.07717404169656294,-0.0034973369648197035,0.475,200
deepseek-coder-1.3b,same_inner,0,bound,20,suffix,-0.33902924672042234,-0.015618993551466412,0.465,200
deepseek-coder-1.3b,same_inner,0,fixed_a,0,outer_def_name,0.07314978106710682,0.03991575070105492,0.65,200
deepseek-coder-1.3b,same_inner,0,fixed_a,1,other,-0.026032342909602754,0.009346154798931219,0.675,200
deepseek-coder-1.3b,same_inner,0,fixed_a,2,outer_def_value,-0.07338253280386248,0.04205700595996875,0.705,200
deepseek-coder-1.3b,same_inner,0,fixed_a,3,other,0.08062969207458279,-0.030671316929708606,0.325,200
deepseek-coder-1.3b,same_inner,0,fixed_a,4,signature,0.07127438617382635,0.005281640294903342,0.525,200
deepseek-coder-1.3b,same_inner,0,fixed_a,5,signature,0.018602738860778897,0.002361808994273405,0.515,200
deepseek-coder-1.3b,same_inner,0,fixed_a,6,signature,0.03152239073749444,-0.0020845542867809893,0.45,200
deepseek-coder-1.3b,same_inner,0,fixed_a,7,other,0.003440734447870902,0.0008136246661905619,0.53,200
deepseek-coder-1.3b,same_inner,0,fixed_a,8,other,-0.0022527656780796,-0.0022764285174463866,0.33,200
deepseek-coder-1.3b,same_inner,0,fixed_a,9,inner_def_name,0.038292018071359374,-0.00042105561588056707,0.48,200
deepseek-coder-1.3b,same_inner,0,fixed_a,10,other,0.031618390251465,-0.009311487174089847,0.31,200
deepseek-coder-1.3b,same_inner,0,fixed_a,11,inner_def_value,-0.008987578734407814,-0.060630728870197284,0.235,200
deepseek-coder-1.3b,same_inner,0,fixed_a,12,other,-0.0173414833522189,0.0004149516165402028,0.535,200
deepseek-coder-1.3b,same_inner,0,fixed_a,13,other,-0.004808423314262216,0.00025101549616690904,0.525,200
deepseek-coder-1.3b,same_inner,0,fixed_a,14,return_kw,0.010391104804664373,0.0015662314006192877,0.53,200
deepseek-coder-1.3b,same_inner,0,fixed_a,15,use_site,-0.027374780995813985,0.0008035552002420218,0.53,200
deepseek-coder-1.3b,same_inner,0,fixed_a,16,suffix,0.006436569351233896,0.0005964516654825818,0.52,200
deepseek-coder-1.3b,same_inner,0,fixed_a,17,suffix,0.013747301042344864,0.0010654410200953354,0.53,200
deepseek-coder-1.3b,same_inner,0,fixed_a,18,suffix,-0.025609406239747688,-0.001821952055387585,0.48,200
deepseek-coder-1.3b,same_inner,0,fixed_a,19,suffix,-0.04097326912434251,-0.0019954962197110647,0.48,200
deepseek-coder-1.3b,same_inner,0,fixed_a,20,suffix,-0.1523427792513562,-0.009699761366847831,0.48,200
deepseek-coder-1.3b,same_inner,0,fixed_b,0,outer_def_name,0.18825102698701524,-0.05068330312716471,0.315,200
deepseek-coder-1.3b,same_inner,0,fixed_b,1,other,-0.17475054157313014,-0.009297325341130808,0.31,200
deepseek-coder-1.3b,same_inner,0,fixed_b,2,outer_def_value,-0.6258542758430785,-0.05745402441982053,0.285,200
deepseek-coder-1.3b,same_inner,0,fixed_b,3,other,0.3664120133062735,0.0290532253455682,0.67,200
deepseek-coder-1.3b,same_inner,0,fixed_b,4,signature,1.2276942060282021,0.004797135840768171,0.52,200
deepseek-coder-1.3b,same_inner,0,fixed_b,5,signature,0.4596494991313335,0.003320508919369178,0.52,200
deepseek-coder-1.3b,same_inner,0,fixed_b,6,signature,0.16481135493524465,0.0015449801268732492,0.52,200
deepseek-coder-1.3b,same_inner,0,fixed_b,7,other,0.1880128137866839,0.0022696249001338056,0.54,200
deepseek-coder-1.3b,same_inner,0,fixed_b,8,other,0.0410088398038428,0.001042959323490337,0.61,200
deepseek-coder-1.3b,same_inner,0,fixed_b,9,inner_def_name,0.5215408352912115,0.0027655735799395256,0.585,200
deepseek-coder-1.3b,same_inner,0,fixed_b,10,other,0.2666671603066833,0.00883973661149386,0.705,200
deepseek-coder-1.3b,same_inner,0,fixed_b,11,inner_def_value,0.9311103434210899,0.07133409398549144,0.775,200
deepseek-coder-1.3b,same_inner,0,fixed_b,12,other,-0.10811425186646305,-0.0011142630771030079,0.42,200
deepseek-coder-1.3b,same_inner,0,fixed_b,13,other,-0.04222406367686243,-0.00039282168551946195,0.455,200
deepseek-coder-1.3b,same_inner,0,fixed_b,14,return_kw,0.31323754163852996,0.001037527170176898,0.51,200
deepseek-coder-1.3b,same_inner,0,fixed_b,15,use_site,-0.08967806595365278,0.00040562223919741753,0.515,200
deepseek-coder-1.3b,same_inner,0,fixed_b,16,suffix,0.03850430180477207,0.00024235897075181555,0.51,200
deepseek-coder-1.3b,same_inner,0,fixed_b,17,suffix,0.07448514236092166,0.0003276455096011075,0.505,200
deepseek-coder-1.3b,same_inner,0,fixed_b,18,suffix,-0.37033599466829903,-0.0022986407151613063,0.475,200
deepseek-coder-1.3b,same_inner,0,fixed_b,19,suffix,-0.5131813103047902,-0.0014924674389405236,0.49,200
deepseek-coder-1.3b,same_inner,0,fixed_b,20,suffix,-2.857252444931214,-0.006112031425105732,0.47,200
deepseek-coder-1.3b,same_inner,0,other,0,outer_def_name,0.05864441460633933,-0.0030325436826907914,0.485,200
deepseek-coder-1.3b,same_inner,0,other,1,other,-0.18652205455920426,-0.001039746602790428,0.48,200
deepseek-coder-1.3b,same_inner,0,other,2,outer_def_value,-0.7314733811696373,-0.007254290954534365,0.445,200
deepseek-coder-1.3b,same_inner,0,other,3,other,0.4475693398062016,0.0,0.5,200
deepseek-coder-1.3b,same_inner,0,other,4,signature,1.138173620574011,0.0035951037598980704,0.505,200
deepseek-coder-1.3b,same_inner,0,other,5,signature,0.42309502890084033,0.0007566708400546761,0.505,200
deepseek-coder-1.3b,same_inner,0,other,6,signature,0.15453200828257174,-0.0008558191213745256,0.48,200
deepseek-coder-1.3b,same_inner,0,other,7,other,0.17363222817071708,0.0010093490688383047,0.515,200
deepseek-coder-1.3b,same_inner,0,other,8,other,0.04410157187852663,-0.0007226733139529852,0.47,200
deepseek-coder-1.3b,same_inner,0,other,9,inner_def_name,0.5253007183621711,0.0011638847399258632,0.53,200
deepseek-coder-1.3b,same_inner,0,other,10,other,0.2836119069469148,-0.000687770514070778,0.49,200
deepseek-coder-1.3b,same_inner,0,other,11,inner_def_value,0.9907258414858482,0.003805675547755641,0.54,200
deepseek-coder-1.3b,same_inner,0,other,12,other,-0.09937150580876526,-0.0002597535162361976,0.475,200
deepseek-coder-1.3b,same_inner,0,other,13,other,-0.04469021809494274,-5.196547397700625e-05,0.495,200
deepseek-coder-1.3b,same_inner,0,other,14,return_kw,0.2946129524148503,0.0009481725197122287,0.53,200
deepseek-coder-1.3b,same_inner,0,other,15,use_site,-0.06712623279757982,0.0012593918316316163,0.535,200
deepseek-coder-1.3b,same_inner,0,other,16,suffix,0.028030146465334183,-0.0002316906228977452,0.48,200
deepseek-coder-1.3b,same_inner,0,other,17,suffix,0.05336443082409948,0.00022584448700472604,0.52,200
deepseek-coder-1.3b,same_inner,0,other,18,suffix,-0.33867043749832004,-0.001385705818844691,0.49,200
deepseek-coder-1.3b,same_inner,0,other,19,suffix,-0.4769805377325697,-0.0010163888348147625,0.495,200
deepseek-coder-1.3b,same_inner,0,other,20,suffix,-2.6705659774621484,-0.005931718701977076,0.48,200
deepseek-coder-1.3b,same_inner,3,bound,0,outer_def_name,0.05069557277993609,7.468824840256572e-05,0.505,200
deepseek-coder-1.3b,same_inner,3,bound,1,other,0.12309408305591514,0.013338310367092574,0.55,200
deepseek-coder-1.3b,same_inner,3,bound,2,outer_def_value,0.06016998064474675,0.004685373878459992,0.505,200
deepseek-coder-1.3b,same_inner,3,bound,3,other,-0.08712377239055137,-0.021819486922698764,0.465,200
deepseek-coder-1.3b,same_inner,3,bound,4,signature,0.13170231399559068,0.003220257032324821,0.505,200
deepseek-coder-1.3b,same_inner,3,bound,5,signature,-0.0029458505869744966,-0.00013123816803575772,0.48,200
deepseek-coder-1.3b,same_inner,3,bound,6,signature,0.011001966383108358,-0.00017994529184795567,0.5,200
deepseek-coder-1.3b,same_inner,3,bound,7,other,0.12097258248116048,0.005622170737183931,0.53,200
deepseek-coder-1.3b,same_inner,3,bound,8,other,0.0570130387460078,0.0032085319481057924,0.52,200
deepseek-coder-1.3b,same_inner,3,bound,9,inner_def_name,0.007996076336428874,0.00024087479893119938,0.515,200
deepseek-coder-1.3b,same_inner,3,bound,10,other,0.04307989863443238,-0.00033865439424577256,0.495,200
deepseek-coder-1.3b,same_inner,3,bound,11,inner_def_value,-0.058926859575347115,-0.007736275589285142,0.48,200
deepseek-coder-1.3b,same_inner,3,bound,12,other,-0.020723091623275312,4.4353724155538066e-05,0.505,200
deepseek-coder-1.3b,same_inner,3,bound,13,other,0.013164854456094964,0.000549105689238211,0.545,200
deepseek-coder-1.3b,same_inner,3,bound,14,return_kw,0.044122817154211395,0.001757643450271461,0.525,200
deepseek-coder-1.3b,same_inner,3,bound,15,use_site,-0.053266479043816393,0.0001845676461702285,0.505,200
deepseek-coder-1.3b,same_inner,3,bound,16,suffix,0.023395549245392663,0.0021124186746678247,0.545,200
deepseek-coder-1.3b,same_inner,3,bound,17,suffix,0.06826171264575177,0.0028445005071299403,0.535,200
deepseek-coder-1.3b,same_inner,3,bound,18,suffix,-0.018918762301267426,-0.00021167258894196246,0.49,200
deepseek-coder-1.3b,same_inner,3,bound,19,suffix,-0.059193894421521114,-0.0019947173820863973,0.475,200
deepseek-coder-1.3b,same_inner,3,bound,20,suffix,-0.4535717845827251,-0.023296010171654058,0.465,200
deepseek-coder-1.3b,same_inner,3,fixed_a,0,outer_def_name,-0.00010243734885297284,0.031166940539334637,0.715,200
deepseek-coder-1.3b,same_inner,3,fixed_a,1,other,0.04609859407446147,0.014981689146595725,0.56,200
deepseek-coder-1.3b,same_inner,3,fixed_a,2,outer_def_value,-0.08283878817045309,0.064171331537382,0.745,200
deepseek-coder-1.3b,same_inner,3,fixed_a,3,other,0.01496491443471647,-0.030783883331231346,0.42,200
deepseek-coder-1.3b,same_inner,3,fixed_a,4,signature,0.09725617043865166,0.0015546642764834653,0.51,200
deepseek-coder-1.3b,same_inner,3,fixed_a,5,signature,-0.015170085506829648,-3.575303766977043e-05,0.495,200
deepseek-coder-1.3b,same_inner,3,fixed_a,6,signature,0.0027553893912551698,-0.0006603162402758975,0.485,200
deepseek-coder-1.3b,same_inner,3,fixed_a,7,other,0.04796330002820994,0.005786409998526412,0.515,200
deepseek-coder-1.3b,same_inner,3,fixed_a,8,other,0.024246031482407643,0.0013315400952912618,0.51,200
deepseek-coder-1.3b,same_inner,3,fixed_a,9,inner_def_name,0.02119981380999665,-0.001688516827663987,0.45,200
deepseek-coder-1.3b,same_inner,3,fixed_a,10,other,0.048801075638049196,-0.00775129089829843,0.38,200
deepseek-coder-1.3b,same_inner,3,fixed_a,11,inner_def_value,0.004177064583465855,-0.07657040064380727,0.225,200
deepseek-coder-1.3b,same_inner,3,fixed_a,12,other,-0.009073243222235199,-0.0008078989866500963,0.47,200
deepseek-coder-1.3b,same_inner,3,fixed_a,13,other,0.0034516242656565193,0.00026789060557948246,0.52,200
deepseek-coder-1.3b,same_inner,3,fixed_a,14,return_kw,0.015911343766032912,0.001058141436058814,0.53,200
deepseek-coder-1.3b,same_inner,3,fixed_a,15,use_site,-0.020009887204101774,0.0010100836848156765,0.53,200
deepseek-coder-1.3b,same_inner,3,fixed_a,16,suffix,0.00922350422960866,0.0010001147612593965,0.52,200
deepseek-coder-1.3b,same_inner,3,fixed_a,17,suffix,0.032526501593298805,0.0017191838787135316,0.535,200
deepseek-coder-1.3b,same_inner,3,fixed_a,18,suffix,-0.010036303008095139,0.00010704081803398352,0.505,200
deepseek-coder-1.3b,same_inner,3,fixed_a,19,suffix,-0.028375101370591495,-0.0016042038436059683,0.485,200
deepseek-coder-1.3b,same_inner,3,fixed_a,20,suffix,-0.20296989726907977,-0.013033241837995535,0.48,200
deepseek-coder-1.3b,same_inner,3,fixed_b,0,outer_def_name,-0.38162211285044234,-0.039653982239654356,0.3,200
deepseek-coder-1.3b,same_inner,3,fixed_b,1,other,0.8648562457954091,0.0015215139178400888,0.515,200
deepseek-coder-1.3b,same_inner,3,fixed_b,2,outer_def_value,-0.8807869711341582,-0.07498175797946041,0.265,200
deepseek-coder-1.3b,same_inner,3,fixed_b,3,other,-0.5244960492816965,-0.0012297126538062392,0.5,200
deepseek-coder-1.3b,same_inner,3,fixed_b,4,signature,1.0891941673739847,0.002515504199522618,0.505,200
deepseek-coder-1.3b,same_inner,3,fixed_b,5,signature,-1.850795580518927e-05,-0.0016293873009324276,0.415,200
deepseek-coder-1.3b,same_inner,3,fixed_b,6,signature,-0.14079885480918825,-0.00020349984170087935,0.495,200
deepseek-coder-1.3b,same_inner,3,fixed_b,7,other,0.9486390035904039,0.005720958826398146,0.52,200
deepseek-coder-1.3b,same_inner,3,fixed_b,8,other,0.5684724931155235,0.00471345301154512,0.525,200
deepseek-coder-1.3b,same_inner,3,fixed_b,9,inner_def_name,0.2579117520549914,0.0014163001367586809,0.525,200
deepseek-coder-1.3b,same_inner,3,fixed_b,10,other,0.4684655562110308,0.006075019668537755,0.625,200
deepseek-coder-1.3b,same_inner,3,fixed_b,11,inner_def_value,1.3189184165014882,0.09401581238407186,0.775,200
deepseek-coder-1.3b,same_inner,3,fixed_b,12,other,-0.1073544937878781,0.0004766058677890747,0.535,200
deepseek-coder-1.3b,same_inner,3,fixed_b,13,other,0.08662902234989303,0.00012016038297579953,0.515,200
deepseek-coder-1.3b,same_inner,3,fixed_b,14,return_kw,0.43717002393226423,0.0010702987713586242,0.515,200
deepseek-coder-1.3b,same_inner,3,fixed_b,15,use_site,-0.1655149111870569,0.00031847806000049987,0.505,200
deepseek-coder-1.3b,same_inner,3,fixed_b,16,suffix,0.17065759908440406,0.0011962618985843303,0.53,200
deepseek-coder-1.3b,same_inner,3,fixed_b,17,suffix,0.36592939637898797,0.002020602790744748,0.53,200
deepseek-coder-1.3b,same_inner,3,fixed_b,18,suffix,-0.14852043104682736,-3.181036936641263e-05,0.5,200
deepseek-coder-1.3b,same_inner,3,fixed_b,19,suffix,-0.3850948921506635,-0.0009889228766055882,0.485,200
deepseek-coder-1.3b,same_inner,3,fixed_b,20,suffix,-3.842642362293569,-0.0087702556225554,0.47,200
deepseek-coder-1.3b,same_inner,3,other,0,outer_def_name,-0.4324201229792314,-0.0007445268502199176,0.495,200
deepseek-coder-1.3b,same_inner,3,other,1,other,0.7878607568139554,0.004254730529379356,0.53,200
deepseek-coder-1.3b,same_inner,3,other,2,outer_def_value,-1.0237957399493576,-0.013545646608238628,0.455,200
deepseek-coder-1.3b,same_inner,3,other,3,other,-0.4224073624564286,-0.008551712146850757,0.475,200
deepseek-coder-1.3b,same_inner,3,other,4,signature,1.0547480238170457,0.0012093950692465376,0.505,200
deepseek-coder-1.3b,same_inner,3,other,5,signature,-0.012242742875660318,-0.001195072976218069,0.445,200
deepseek-coder-1.3b,same_inner,3,other,6,signature,-0.14904543180104146,-0.001255532642761563,0.48,200
deepseek-coder-1.3b,same_inner,3,other,7,other,0.8756297211374531,0.002042153189881806,0.51,200
deepseek-coder-1.3b,same_inner,3,other,8,other,0.5357054858519235,0.0010250660385170921,0.505,200
deepseek-coder-1.3b,same_inner,3,other,9,inner_def_name,0.2711154895285591,-0.0005666897938954151,0.47,200
deepseek-coder-1.3b,same_inner,3,other,10,other,0.4741867332146478,-0.00030219329979262613,0.485,200
deepseek-coder-1.3b,same_inner,3,other,11,inner_def_value,1.3820223406603014,0.0036372714737119075,0.525,200
deepseek-coder-1.3b,same_inner,3,other,12,other,-0.09570464538683797,-0.0002609920955580639,0.475,200
deepseek-coder-1.3b,same_inner,3,other,13,other,0.0769157921594546,-0.0004612094235830592,0.495,200
deepseek-coder-1.3b,same_inner,3,other,14,return_kw,0.4089585505440858,0.0009924967029700084,0.51,200
deepseek-coder-1.3b,same_inner,3,other,15,use_site,-0.13225831934734225,0.0015065932057430273,0.52,200
deepseek-coder-1.3b,same_inner,3,other,16,suffix,0.15648555406862005,-2.9649778289170606e-05,0.495,200
deepseek-coder-1.3b,same_inner,3,other,17,suffix,0.33019418532653505,0.0007907015592111778,0.52,200
deepseek-coder-1.3b,same_inner,3,other,18,suffix,-0.13963797175365514,0.0003914805422284345,0.52,200
deepseek-coder-1.3b,same_inner,3,other,19,suffix,-0.3542760990997339,-0.0006103378602325595,0.495,200
deepseek-coder-1.3b,same_inner,3,other,20,suffix,-3.5920404749799246,-0.006865525007930334,0.485,200
deepseek-coder-1.3b,same_inner,7,bound,0,outer_def_name,-0.1190640607835077,-0.004477481358366273,0.48,200
deepseek-coder-1.3b,same_inner,7,bound,1,other,0.16576921049282148,0.015593857133555112,0.55,200
deepseek-coder-1.3b,same_inner,7,bound,2,outer_def_value,0.1643998783149302,0.012104694200213036,0.53,200
deepseek-coder-1.3b,same_inner,7,bound,3,other,-0.11398936247562891,-0.007329381069194951,0.475,200
deepseek-coder-1.3b,same_inner,7,bound,4,signature,0.17898541223769374,0.003680619145675794,0.52,200
deepseek-coder-1.3b,same_inner,7,bound,5,signature,-0.047372656749736154,-0.0017378110025063134,0.475,200
deepseek-coder-1.3b,same_inner,7,bound,6,signature,-0.10153775739893493,-0.0055256782594183505,0.47,200
deepseek-coder-1.3b,same_inner,7,bound,7,other,0.13554129488354333,0.008133944603408109,0.52,200
deepseek-coder-1.3b,same_inner,7,bound,8,other,0.05562031039123393,0.001968514849884752,0.53,200
deepseek-coder-1.3b,same_inner,7,bound,9,inner_def_name,0.04184540703743214,0.0007448551693085663,0.51,200
deepseek-coder-1.3b,same_inner,7,bound,10,other,0.09605974577084134,-0.0011814348299091055,0.485,200
deepseek-coder-1.3b,same_inner,7,bound,11,inner_def_value,-0.11839284680788055,-0.030791808152652936,0.455,200
deepseek-coder-1.3b,same_inner,7,bound,12,other,0.034251421385444465,0.0037735910674320254,0.525,200
deepseek-coder-1.3b,same_inner,7,bound,13,other,0.02153405651640865,0.002820866297878994,0.535,200
deepseek-coder-1.3b,same_inner,7,bound,14,return_kw,0.027522379741540547,0.0004929788116588385,0.51,200
deepseek-coder-1.3b,same_inner,7,bound,15,use_site,0.01204508690363809,0.0030947660552967625,0.56,200
deepseek-coder-1.3b,same_inner,7,bound,16,suffix,0.08409854247103762,0.005425049262896258,0.525,200
deepseek-coder-1.3b,same_inner,7,bound,17,suffix,0.0780140787210697,0.005772180471632695,0.535,200
deepseek-coder-1.3b,same_inner,7,bound,18,suffix,0.020093751592030827,0.001073637188017714,0.545,200
deepseek-coder-1.3b,same_inner,7,bound,19,suffix,-0.08232826313915229,-0.005486088198721567,0.475,200
deepseek-coder-1.3b,same_inner,7,bound,20,suffix,-0.5330957413555731,-0.024377684739289363,0.465,200
deepseek-coder-1.3b,same_inner,7,fixed_a,0,outer_def_name,-0.0741972819493807,0.010166567339937801,0.565,200
deepseek-coder-1.3b,same_inner,7,fixed_a,1,other,0.07710419959577157,0.0216604911392222,0.555,200
deepseek-coder-1.3b,same_inner,7,fixed_a,2,outer_def_value,-0.08448939276699552,0.09636733936839675,0.735,200
deepseek-coder-1.3b,same_inner,7,fixed_a,3,other,-0.030278328515051616,-0.016101584065181335,0.445,200
deepseek-coder-1.3b,same_inner,7,fixed_a,4,signature,0.12143013722372771,0.0038885984200416977,0.515,200
deepseek-coder-1.3b,same_inner,7,fixed_a,5,signature,-0.02835734316454623,-0.001790676987649344,0.48,200
deepseek-coder-1.3b,same_inner,7,fixed_a,6,signature,-0.05987585029664483,-0.005806656603507113,0.455,200
deepseek-coder-1.3b,same_inner,7,fixed_a,7,other,0.0544447791986784,0.007205079203677436,0.515,200
deepseek-coder-1.3b,same_inner,7,fixed_a,8,other,0.02223944437237689,0.0016057647870029064,0.52,200
deepseek-coder-1.3b,same_inner,7,fixed_a,9,inner_def_name,0.022769468285519637,-0.0023757052939761747,0.47,200
deepseek-coder-1.3b,same_inner,7,fixed_a,10,other,0.11015511185099604,-0.008182550682150822,0.44,200
deepseek-coder-1.3b,same_inner,7,fixed_a,11,inner_def_value,0.0037317706102459347,-0.09863288306997353,0.29,200
deepseek-coder-1.3b,same_inner,7,fixed_a,12,other,0.02848412967427776,0.0012739269774810502,0.505,200
deepseek-coder-1.3b,same_inner,7,fixed_a,13,other,0.009757658798252388,0.0007856331249849278,0.515,200
deepseek-coder-1.3b,same_inner,7,fixed_a,14,return_kw,-0.0007270358987018405,0.0004212813165863094,0.51,200
deepseek-coder-1.3b,same_inner,7,fixed_a,15,use_site,0.013785538174092806,0.0012370971656585398,0.535,200
deepseek-coder-1.3b,same_inner,7,fixed_a,16,suffix,0.06191483250640732,0.0032562476672221632,0.515,200
deepseek-coder-1.3b,same_inner,7,fixed_a,17,suffix,0.03488939510278844,0.0042846745922745025,0.525,200
deepseek-coder-1.3b,same_inner,7,fixed_a,18,suffix,-0.006139602728640571,9.030646773704925e-05,0.505,200
deepseek-coder-1.3b,same_inner,7,fixed_a,19,suffix,-0.052655768232127496,-0.005401201703780004,0.475,200
deepseek-coder-1.3b,same_inner,7,fixed_a,20,suffix,-0.22398620913082826,-0.02325806453590276,0.475,200
deepseek-coder-1.3b,same_inner,7,fixed_b,0,outer_def_name,-1.4157936040353478,-0.015527596551590861,0.445,200
deepseek-coder-1.3b,same_inner,7,fixed_b,1,other,1.4311516547744805,0.006098772953630825,0.53,200
deepseek-coder-1.3b,same_inner,7,fixed_b,2,outer_def_value,-0.8014063253743324,-0.10368859364570282,0.26,200
deepseek-coder-1.3b,same_inner,7,fixed_b,3,other,-0.8979091061419225,0.006765054270141638,0.53,200
deepseek-coder-1.3b,same_inner,7,fixed_b,4,signature,1.5583962981463026,0.0032119147723992754,0.51,200
deepseek-coder-1.3b,same_inner,7,fixed_b,5,signature,-0.3602422776546135,-0.00124940684588252,0.485,200
deepseek-coder-1.3b,same_inner,7,fixed_b,6,signature,-1.0737002907386153,-0.00248067157004778,0.485,200
deepseek-coder-1.3b,same_inner,7,fixed_b,7,other,1.0231748384656938,0.006920179246634198,0.515,200
deepseek-coder-1.3b,same_inner,7,fixed_b,8,other,0.4980835864675393,0.0015047045905613125,0.525,200
deepseek-coder-1.3b,same_inner,7,fixed_b,9,inner_def_name,0.3023576669919176,0.0023827616915462675,0.535,200
deepseek-coder-1.3b,same_inner,7,fixed_b,10,other,0.7798681041198345,0.0070015913352889005,0.535,200
deepseek-coder-1.3b,same_inner,7,fixed_b,11,inner_def_value,1.4900317836884267,0.11667359135713126,0.755,200
deepseek-coder-1.3b,same_inner,7,fixed_b,12,other,0.10831465986084822,0.0032456141381338064,0.535,200
deepseek-coder-1.3b,same_inner,7,fixed_b,13,other,0.19245572453721477,0.002134550074502745,0.525,200
deepseek-coder-1.3b,same_inner,7,fixed_b,14,return_kw,0.2344268120570176,-0.00011997243328969068,0.495,200
deepseek-coder-1.3b,same_inner,7,fixed_b,15,use_site,0.5880912952761315,0.005655502959497459,0.59,200
deepseek-coder-1.3b,same_inner,7,fixed_b,16,suffix,0.780368246824947,0.002702062539700815,0.51,200
deepseek-coder-1.3b,same_inner,7,fixed_b,17,suffix,0.5495894684743611,0.0043221801887084995,0.515,200
deepseek-coder-1.3b,same_inner,7,fixed_b,18,suffix,0.08508024204474161,2.8359675381051802e-05,0.515,200
deepseek-coder-1.3b,same_inner,7,fixed_b,19,suffix,-0.5897400082821421,-0.004594843430781086,0.49,200
