model,arm,binding,layer,target_mode,position,role,mean_frac,median_frac,n
deepseek-coder-1.3b,ab,target,3,other,10,other,0.028065689651188438,-2.9767617183331255e-05,200
deepseek-coder-1.3b,ab,target,3,other,11,inner_def_value,0.12835220491907182,0.04432222896739252,200
deepseek-coder-1.3b,ab,target,3,other,12,other,0.007466676895615365,0.016932596516722936,200
deepseek-coder-1.3b,ab,target,3,other,13,other,0.002362996871601677,-0.00589164924730828,200
deepseek-coder-1.3b,ab,target,3,other,14,return_kw,0.008050187864501415,-0.0035663104596686934,200
deepseek-coder-1.3b,ab,target,3,other,15,use_site,0.017386273445509234,0.03531971117166283,200
deepseek-coder-1.3b,ab,target,3,other,16,suffix,0.014244081190349412,0.00468600692063303,200
deepseek-coder-1.3b,ab,target,3,other,17,suffix,0.034440068448692476,0.004607672753417298,200
deepseek-coder-1.3b,ab,target,3,other,18,suffix,0.01724703476077679,0.020560322457723844,200
deepseek-coder-1.3b,ab,target,3,other,19,suffix,0.016054117166854353,0.04051481748529264,200
deepseek-coder-1.3b,ab,target,3,other,20,suffix,0.09224593631262706,0.29437646936200634,200
deepseek-coder-1.3b,ba,source,3,other,0,outer_def_name,0.6536173891358765,0.2650581936390224,200
deepseek-coder-1.3b,ba,source,3,other,1,other,0.49933828547140224,-0.015233176323095423,200
deepseek-coder-1.3b,ba,source,3,other,2,outer_def_value,0.8083792737174496,0.06134610812354943,200
deepseek-coder-1.3b,ba,source,3,other,3,other,-0.24020786249640902,0.2393265947086535,200
deepseek-coder-1.3b,ba,source,3,other,4,signature,0.6552112117325128,-0.03406763444936953,200
deepseek-coder-1.3b,ba,source,3,other,5,signature,0.002077598898738842,0.004497308839894762,200
deepseek-coder-1.3b,ba,source,3,other,6,signature,-0.26153260385191895,0.04869430904749282,200
deepseek-coder-1.3b,ba,source,3,other,7,other,0.35985370281593726,-0.03254617317152657,200
deepseek-coder-1.3b,ba,source,3,other,8,other,0.13367513706836376,-0.010203293382115647,200
deepseek-coder-1.3b,ba,source,3,other,9,inner_def_name,0.06370782604617993,0.01216045530230098,200
deepseek-coder-1.3b,ba,source,3,other,10,other,-0.009878440583784242,-0.00045908014263654944,200
deepseek-coder-1.3b,ba,source,3,other,11,inner_def_value,-0.3661273082231269,0.10417673154233037,200
deepseek-coder-1.3b,ba,source,3,other,12,other,0.03075030861642894,0.0004361144169867738,200
deepseek-coder-1.3b,ba,source,3,other,13,other,0.035279361849284,-0.004537864381156392,200
deepseek-coder-1.3b,ba,source,3,other,14,return_kw,0.03397996787534535,0.005448541975981451,200
deepseek-coder-1.3b,ba,source,3,other,15,use_site,-0.2042242051622322,0.05021781310332822,200
deepseek-coder-1.3b,ba,source,3,other,16,suffix,0.12286226676077723,0.0038333986945114024,200
deepseek-coder-1.3b,ba,source,3,other,17,suffix,0.12284609403411202,0.019469694987521102,200
deepseek-coder-1.3b,ba,source,3,other,18,suffix,-0.05126091373255923,0.017039637632688648,200
deepseek-coder-1.3b,ba,source,3,other,19,suffix,-0.17758494134989605,0.0355513357950984,200
deepseek-coder-1.3b,ba,source,3,other,20,suffix,-1.2107635772476635,0.23639650297132303,200
deepseek-coder-1.3b,ba,target,3,other,0,outer_def_name,0.6929817260048305,0.30341801977705896,200
deepseek-coder-1.3b,ba,target,3,other,1,other,-0.7753972813303521,0.001442736896771356,200
deepseek-coder-1.3b,ba,target,3,other,2,outer_def_value,1.0309303155111116,0.13466598835277943,200
deepseek-coder-1.3b,ba,target,3,other,3,other,0.6697596010653107,0.2234205242177602,200
deepseek-coder-1.3b,ba,target,3,other,4,signature,-0.9795165870132289,-0.036213203393039184,200
deepseek-coder-1.3b,ba,target,3,other,5,signature,0.0018003463894328143,-0.0033097919811765795,200
deepseek-coder-1.3b,ba,target,3,other,6,signature,0.1638336721710455,0.014427150241929438,200
deepseek-coder-1.3b,ba,target,3,other,7,other,-0.8716295067880894,-0.05350653494430124,200
deepseek-coder-1.3b,ba,target,3,other,8,other,-0.5347242672918274,-0.02832379753682019,200
deepseek-coder-1.3b,ba,target,3,other,9,inner_def_name,-0.24910173212737077,0.005568940367786799,200
deepseek-coder-1.3b,ba,target,3,other,10,other,-0.44612104356345916,-0.0009978928266097782,200
deepseek-coder-1.3b,ba,target,3,other,11,inner_def_value,-1.2536701357412294,0.03649726506512166,200
deepseek-coder-1.3b,ba,target,3,other,12,other,0.1031713222824533,0.01697905988135718,200
deepseek-coder-1.3b,ba,target,3,other,13,other,-0.07455279528785294,-0.0058988610332435425,200
deepseek-coder-1.3b,ba,target,3,other,14,return_kw,-0.4009083626795843,-0.003992030602499999,200
deepseek-coder-1.3b,ba,target,3,other,15,use_site,0.14964459279285147,0.03549514882515563,200
deepseek-coder-1.3b,ba,target,3,other,16,suffix,-0.14224147287827069,0.0044867027620966865,200
deepseek-coder-1.3b,ba,target,3,other,17,suffix,-0.2957541168778426,0.0035986476954459035,200
deepseek-coder-1.3b,ba,target,3,other,18,suffix,0.1568850065144319,0.020963171739555156,200
deepseek-coder-1.3b,ba,target,3,other,19,suffix,0.37033021626658835,0.04207249671273946,200
deepseek-coder-1.3b,ba,target,3,other,20,suffix,3.684286411292552,0.30125354920698405,200
deepseek-coder-1.3b,ab,source,7,bound,0,outer_def_name,0.23325502194699133,0.22221892985268776,200
deepseek-coder-1.3b,ab,source,7,bound,1,other,-0.017293624657971993,0.0003100676483719011,200
deepseek-coder-1.3b,ab,source,7,bound,2,outer_def_value,0.09401970160790891,0.1029939723815089,200
deepseek-coder-1.3b,ab,source,7,bound,3,other,0.1832261619861974,0.1771650759047681,200
deepseek-coder-1.3b,ab,source,7,bound,4,signature,-0.045368929363915844,-0.012693051344101276,200
deepseek-coder-1.3b,ab,source,7,bound,5,signature,0.019904603684860425,0.01762202336223953,200
deepseek-coder-1.3b,ab,source,7,bound,6,signature,0.09559521237484514,0.08120896947639683,200
deepseek-coder-1.3b,ab,source,7,bound,7,other,-0.04231684785670476,-0.02707262337939329,200
deepseek-coder-1.3b,ab,source,7,bound,8,other,-0.017083748371831874,-0.010977625633968702,200
deepseek-coder-1.3b,ab,source,7,bound,9,inner_def_name,0.003998270416355667,0.005695507775773906,200
deepseek-coder-1.3b,ab,source,7,bound,10,other,-0.022869610276039513,-0.01760100850867001,200
deepseek-coder-1.3b,ab,source,7,bound,11,inner_def_value,0.08774675036531868,0.07515115846526052,200
deepseek-coder-1.3b,ab,source,7,bound,12,other,-0.008080491872349098,-0.006722532111256642,200
deepseek-coder-1.3b,ab,source,7,bound,13,other,-0.00949457653328279,-0.006519276507086419,200
deepseek-coder-1.3b,ab,source,7,bound,14,return_kw,0.0016874941830042967,0.0028126867867443116,200
deepseek-coder-1.3b,ab,source,7,bound,15,use_site,0.019520869619197655,0.021618920099333923,200
deepseek-coder-1.3b,ab,source,7,bound,16,suffix,-0.025143339520340133,-0.013153708325624056,200
deepseek-coder-1.3b,ab,source,7,bound,17,suffix,0.017811730307959753,0.022650733536967338,200
deepseek-coder-1.3b,ab,source,7,bound,18,suffix,0.0228897077742111,0.019829797419941446,200
deepseek-coder-1.3b,ab,source,7,bound,19,suffix,0.05615539578752113,0.046836031082959674,200
deepseek-coder-1.3b,ab,source,7,bound,20,suffix,0.3518401746896804,0.2956941543429191,200
deepseek-coder-1.3b,ab,target,7,bound,0,outer_def_name,0.15086702107653704,0.24274328323223116,200
deepseek-coder-1.3b,ab,target,7,bound,1,other,0.10638314111735667,-0.023428701007904545,200
deepseek-coder-1.3b,ab,target,7,bound,2,outer_def_value,0.24659845594171195,0.0583079132386809,200
deepseek-coder-1.3b,ab,target,7,bound,3,other,0.10821003948496978,0.21632146935831242,200
deepseek-coder-1.3b,ab,target,7,bound,4,signature,0.16171599122078445,-0.03459902869248641,200
deepseek-coder-1.3b,ab,target,7,bound,5,signature,-0.015279785780499787,0.02440749190560855,200
deepseek-coder-1.3b,ab,target,7,bound,6,signature,-0.022152638493747837,0.07173351761782093,200
deepseek-coder-1.3b,ab,target,7,bound,7,other,0.10165133545807446,-0.0448274896927168,200
deepseek-coder-1.3b,ab,target,7,bound,8,other,0.03890087525063128,-0.02081172236429032,200
deepseek-coder-1.3b,ab,target,7,bound,9,inner_def_name,0.030665542407313257,-0.005406114205618182,200
deepseek-coder-1.3b,ab,target,7,bound,10,other,0.012272099593004578,-0.03186236523916156,200
deepseek-coder-1.3b,ab,target,7,bound,11,inner_def_value,0.054550136662526574,0.13917176229390174,200
deepseek-coder-1.3b,ab,target,7,bound,12,other,0.02279323784802615,-0.003610855554986632,200
deepseek-coder-1.3b,ab,target,7,bound,13,other,0.012341831526721452,-0.01640195358343123,200
deepseek-coder-1.3b,ab,target,7,bound,14,return_kw,0.02687853801936667,9.733983784381041e-05,200
deepseek-coder-1.3b,ab,target,7,bound,15,use_site,0.010343870200688245,0.020939295355765816,200
deepseek-coder-1.3b,ab,target,7,bound,16,suffix,0.041163299234096166,-0.029545059288377726,200
deepseek-coder-1.3b,ab,target,7,bound,17,suffix,0.0860948891247583,0.0069361607391223825,200
deepseek-coder-1.3b,ab,target,7,bound,18,suffix,0.030147981775553497,0.010050975403936405,200
deepseek-coder-1.3b,ab,target,7,bound,19,suffix,-0.019260090014648734,0.06274247037551745,200
deepseek-coder-1.3b,ab,target,7,bound,20,suffix,-0.18488582946831722,0.3584334335443306,200
deepseek-coder-1.3b,ba,source,7,bound,0,outer_def_name,0.23082958196469158,0.22195823042035534,200
deepseek-coder-1.3b,ba,source,7,bound,1,other,-0.010688735996076289,-0.0010436677351200584,200
deepseek-coder-1.3b,ba,source,7,bound,2,outer_def_value,0.097696297226727,0.11029385379891177,200
deepseek-coder-1.3b,ba,source,7,bound,3,other,0.18099067021466517,0.17716394810156924,200
deepseek-coder-1.3b,ba,source,7,bound,4,signature,-0.03707511573824864,-0.013286069256613015,200
deepseek-coder-1.3b,ba,source,7,bound,5,signature,0.018850990548146634,0.016699091309703016,200
deepseek-coder-1.3b,ba,source,7,bound,6,signature,0.0902176446366067,0.08100930432663592,200
deepseek-coder-1.3b,ba,source,7,bound,7,other,-0.04219799639936017,-0.02821194570354161,200
deepseek-coder-1.3b,ba,source,7,bound,8,other,-0.017278800369826465,-0.010996579829776875,200
deepseek-coder-1.3b,ba,source,7,bound,9,inner_def_name,0.003732773172403429,0.006216689922104436,200
deepseek-coder-1.3b,ba,source,7,bound,10,other,-0.02173608184082723,-0.018681398177344752,200
deepseek-coder-1.3b,ba,source,7,bound,11,inner_def_value,0.08525756718791123,0.07526109270104374,200
deepseek-coder-1.3b,ba,source,7,bound,12,other,-0.0086464022151499,-0.0072657046591164546,200
deepseek-coder-1.3b,ba,source,7,bound,13,other,-0.009388310624565552,-0.00688210286243212,200
deepseek-coder-1.3b,ba,source,7,bound,14,return_kw,0.00026733490362458313,0.0028427085015060747,200
deepseek-coder-1.3b,ba,source,7,bound,15,use_site,0.020819813658224176,0.023755944931400805,200
deepseek-coder-1.3b,ba,source,7,bound,16,suffix,-0.024501909468620468,-0.01194324251173634,200
deepseek-coder-1.3b,ba,source,7,bound,17,suffix,0.01891659350651631,0.02306497761758563,200
deepseek-coder-1.3b,ba,source,7,bound,18,suffix,0.02313928738490681,0.019632802784412956,200
deepseek-coder-1.3b,ba,source,7,bound,19,suffix,0.054571714661365366,0.04668200423987333,200
deepseek-coder-1.3b,ba,source,7,bound,20,suffix,0.34622302887264694,0.2942875272292732,200
deepseek-coder-1.3b,ba,target,7,bound,0,outer_def_name,0.2699310818600447,0.24931817556407498,200
deepseek-coder-1.3b,ba,target,7,bound,1,other,-0.05938606937546481,-0.024960449266097105,200
deepseek-coder-1.3b,ba,target,7,bound,2,outer_def_value,0.08219857762678164,0.04963240580657906,200
deepseek-coder-1.3b,ba,target,7,bound,3,other,0.2221994019605987,0.21760888822611002,200
deepseek-coder-1.3b,ba,target,7,bound,4,signature,-0.0172694210169093,-0.042552835716678256,200
deepseek-coder-1.3b,ba,target,7,bound,5,signature,0.03209287096923638,0.025647749855138135,200
deepseek-coder-1.3b,ba,target,7,bound,6,signature,0.07938511890518711,0.07510604477938816,200
deepseek-coder-1.3b,ba,target,7,bound,7,other,-0.033889959425468866,-0.04824322591454763,200
deepseek-coder-1.3b,ba,target,7,bound,8,other,-0.016719435140602656,-0.022566627067326393,200
deepseek-coder-1.3b,ba,target,7,bound,9,inner_def_name,-0.011179864630118884,-0.00819791598129653,200
deepseek-coder-1.3b,ba,target,7,bound,10,other,-0.08378764617783674,-0.027870991731637276,200
deepseek-coder-1.3b,ba,target,7,bound,11,inner_def_value,0.17294298347040712,0.1574936700312664,200
deepseek-coder-1.3b,ba,target,7,bound,12,other,-0.011458183537418313,-0.0037908751394574772,200
deepseek-coder-1.3b,ba,target,7,bound,13,other,-0.009192224989687199,-0.01759313154831199,200
deepseek-coder-1.3b,ba,target,7,bound,14,return_kw,-0.000643841722173876,-0.0005073127782567812,200
deepseek-coder-1.3b,ba,target,7,bound,15,use_site,-0.0017012167029498415,0.019436557625212937,200
deepseek-coder-1.3b,ba,target,7,bound,16,suffix,-0.042935243236941444,-0.03171492774182526,200
deepseek-coder-1.3b,ba,target,7,bound,17,suffix,0.008080810403688566,0.004195936567463083,200
deepseek-coder-1.3b,ba,target,7,bound,18,suffix,0.010054230183522672,0.01014493150822165,200
deepseek-coder-1.3b,ba,target,7,bound,19,suffix,0.06306817312450358,0.06622668673415487,200
deepseek-coder-1.3b,ba,target,7,bound,20,suffix,0.3482099118872559,0.37046353106064656,200
deepseek-coder-1.3b,ab,source,7,other,0,outer_def_name,0.2518881030581262,0.21729686178494906,200
deepseek-coder-1.3b,ab,source,7,other,1,other,-0.06791879556823856,-0.006776208954427809,200
deepseek-coder-1.3b,ab,source,7,other,2,outer_def_value,-0.08884108112464338,0.05099821738746757,200
deepseek-coder-1.3b,ab,source,7,other,3,other,0.2243693236995123,0.18763995853479717,200
deepseek-coder-1.3b,ab,source,7,other,4,signature,-0.134651076615632,-0.01559952311005704,200
deepseek-coder-1.3b,ab,source,7,other,5,signature,0.029916175172032246,0.01848359914457199,200
deepseek-coder-1.3b,ab,source,7,other,6,signature,0.14294063635362275,0.08555166647915566,200
deepseek-coder-1.3b,ab,source,7,other,7,other,-0.07787321153522236,-0.02890134086636347,200
deepseek-coder-1.3b,ab,source,7,other,8,other,-0.029537359274771607,-0.011453546177896616,200
deepseek-coder-1.3b,ab,source,7,other,9,inner_def_name,0.005843937814205055,0.007410353595366923,200
deepseek-coder-1.3b,ab,source,7,other,10,other,-0.02516052128990546,-0.015226306866639734,200
deepseek-coder-1.3b,ab,source,7,other,11,inner_def_value,0.21374862356186364,0.11948815546050973,200
deepseek-coder-1.3b,ab,source,7,other,12,other,-0.011354281547034044,-0.006810839476635324,200
deepseek-coder-1.3b,ab,source,7,other,13,other,-0.017733729096526124,-0.00725660695053674,200
deepseek-coder-1.3b,ab,source,7,other,14,return_kw,8.789580358153072e-05,0.001986871084735082,200
deepseek-coder-1.3b,ab,source,7,other,15,use_site,0.0011784211450062588,0.022320332512314328,200
deepseek-coder-1.3b,ab,source,7,other,16,suffix,-0.06073130355159276,-0.01718538196874171,200
deepseek-coder-1.3b,ab,source,7,other,17,suffix,0.0039510503389921705,0.022997058556057194,200
deepseek-coder-1.3b,ab,source,7,other,18,suffix,0.03437912914586487,0.020550268459020776,200
deepseek-coder-1.3b,ab,source,7,other,19,suffix,0.09052847652148864,0.04980095983801883,200
deepseek-coder-1.3b,ab,source,7,other,20,suffix,0.5149695447873236,0.3091554266389526,200
deepseek-coder-1.3b,ab,target,7,other,0,outer_def_name,0.19573379991066403,0.25523250691731403,200
deepseek-coder-1.3b,ab,target,7,other,1,other,0.017718130220306744,-0.01641554319777111,200
deepseek-coder-1.3b,ab,target,7,other,2,outer_def_value,-0.002290815140213862,0.1479910855636696,200
deepseek-coder-1.3b,ab,target,7,other,3,other,0.19192107344554707,0.20664676289756828,200
deepseek-coder-1.3b,ab,target,7,other,4,signature,0.10416071620681838,-0.036470085260936105,200
deepseek-coder-1.3b,ab,target,7,other,5,signature,0.0037355278046901485,0.024495464573188994,200
deepseek-coder-1.3b,ab,target,7,other,6,signature,0.019509268608542296,0.07044517771167177,200
deepseek-coder-1.3b,ab,target,7,other,7,other,0.02055481977320953,-0.046376240509178546,200
deepseek-coder-1.3b,ab,target,7,other,8,other,0.005520009231774232,-0.021251022448558657,200
deepseek-coder-1.3b,ab,target,7,other,9,inner_def_name,0.011589603655400751,-0.0068954051263701655,200
deepseek-coder-1.3b,ab,target,7,other,10,other,0.026367465673159313,-0.03795055585729916,200
deepseek-coder-1.3b,ab,target,7,other,11,inner_def_value,0.17667475408065303,0.06678193018629792,200
deepseek-coder-1.3b,ab,target,7,other,12,other,0.01702594613685944,-0.00580635790170512,200
deepseek-coder-1.3b,ab,target,7,other,13,other,0.0005654338085651955,-0.016525558003009727,200
deepseek-coder-1.3b,ab,target,7,other,14,return_kw,-0.0013708776208757175,0.00013721236891284483,200
deepseek-coder-1.3b,ab,target,7,other,15,use_site,0.012084321471142967,0.020385324023638993,200
deepseek-coder-1.3b,ab,target,7,other,16,suffix,0.018979589269465875,-0.03169101483340104,200
deepseek-coder-1.3b,ab,target,7,other,17,suffix,0.042970205506477024,0.005532236174399192,200
deepseek-coder-1.3b,ab,target,7,other,18,suffix,0.003914627454882102,0.009565481521130712,200
deepseek-coder-1.3b,ab,target,7,other,19,suffix,0.010412404892376066,0.06379642387296333,200
deepseek-coder-1.3b,ab,target,7,other,20,suffix,0.12422370275642766,0.36482643742995724,200
deepseek-coder-1.3b,ba,source,7,other,0,outer_def_name,0.0933186103066073,0.2159850079646991,200
deepseek-coder-1.3b,ba,source,7,other,1,other,0.5481289325448115,-0.007735725360002767,200
deepseek-coder-1.3b,ba,source,7,other,2,outer_def_value,1.1610662593249852,0.05824264099762726,200
deepseek-coder-1.3b,ba,source,7,other,3,other,-0.07986703768616582,0.18529388277525305,200
deepseek-coder-1.3b,ba,source,7,other,4,signature,0.8823742963710434,-0.013454239243899529,200
deepseek-coder-1.3b,ba,source,7,other,5,signature,-0.05813574243133226,0.017324395888710677,200
deepseek-coder-1.3b,ba,source,7,other,6,signature,-0.4411871284834759,0.08503281016949948,200
deepseek-coder-1.3b,ba,source,7,other,7,other,0.3856132043331007,-0.028929788402028516,200
deepseek-coder-1.3b,ba,source,7,other,8,other,0.14239506796534773,-0.010949054266296006,200
deepseek-coder-1.3b,ba,source,7,other,9,inner_def_name,0.03534654706988946,0.006883414891546769,200
deepseek-coder-1.3b,ba,source,7,other,10,other,-0.015467680161849257,-0.016276853847456876,200
deepseek-coder-1.3b,ba,source,7,other,11,inner_def_value,-0.3759602323922679,0.12115023469516904,200
deepseek-coder-1.3b,ba,source,7,other,12,other,0.07568254577296299,-0.007402773134958136,200
deepseek-coder-1.3b,ba,source,7,other,13,other,0.07630261038895768,-0.007530339619758204,200
deepseek-coder-1.3b,ba,source,7,other,14,return_kw,0.020446082056533293,0.0024806703185730515,200
deepseek-coder-1.3b,ba,source,7,other,15,use_site,0.04426465597159366,0.024949353847694488,200
deepseek-coder-1.3b,ba,source,7,other,16,suffix,0.3292128633849658,-0.014648373346436816,200
deepseek-coder-1.3b,ba,source,7,other,17,suffix,0.16650091536303024,0.022773320513808114,200
deepseek-coder-1.3b,ba,source,7,other,18,suffix,-0.12755112383336525,0.020315855419888312,200
deepseek-coder-1.3b,ba,source,7,other,19,suffix,-0.3259696076404879,0.04860706959428296,200
deepseek-coder-1.3b,ba,source,7,other,20,suffix,-1.536514900152688,0.30552046385646187,200
deepseek-coder-1.3b,ba,target,7,other,0,outer_def_name,1.566660625111885,0.26215275989592657,200
deepseek-coder-1.3b,ba,target,7,other,1,other,-1.3247685136571241,-0.01619065383875325,200
deepseek-coder-1.3b,ba,target,7,other,2,outer_def_value,1.048004781316044,0.15212385779595725,200
deepseek-coder-1.3b,ba,target,7,other,3,other,1.0061191456268923,0.20273334574318608,200
deepseek-coder-1.3b,ba,target,7,other,4,signature,-1.3966803069255178,-0.04237487637093593,200
deepseek-coder-1.3b,ba,target,7,other,5,signature,0.3449624918741137,0.025263201346526497,200
deepseek-coder-1.3b,ba,target,7,other,6,signature,1.0515476522448672,0.07345239133343034,200
deepseek-coder-1.3b,ba,target,7,other,7,other,-0.921523503007619,-0.048208206126204085,200
deepseek-coder-1.3b,ba,target,7,other,8,other,-0.4591827112169081,-0.02225193871413158,200
deepseek-coder-1.3b,ba,target,7,other,9,inner_def_name,-0.27169212458460434,-0.009581349521132605,200
deepseek-coder-1.3b,ba,target,7,other,10,other,-0.7675960045268299,-0.035107213436002316,200
deepseek-coder-1.3b,ba,target,7,other,11,inner_def_value,-1.4354816470258998,0.059391218388268815,200
deepseek-coder-1.3b,ba,target,7,other,12,other,-0.08552142201282206,-0.006561502148766272,200
deepseek-coder-1.3b,ba,target,7,other,13,other,-0.18011389301049335,-0.01716009700900926,200
deepseek-coder-1.3b,ba,target,7,other,14,return_kw,-0.20754827403765083,-0.00059992577320483,200
deepseek-coder-1.3b,ba,target,7,other,15,use_site,-0.5777474250754432,0.017645120033147332,200
deepseek-coder-1.3b,ba,target,7,other,16,suffix,-0.7392049475908508,-0.03111790254992937,200
deepseek-coder-1.3b,ba,target,7,other,17,suffix,-0.46349457934960286,0.003854715157715305,200
deepseek-coder-1.3b,ba,target,7,other,18,suffix,-0.05493226026918812,0.009802872618931077,200
deepseek-coder-1.3b,ba,target,7,other,19,suffix,0.5704799182674934,0.06630657207200895,200
deepseek-coder-1.3b,ba,target,7,other,20,suffix,4.297718549272451,0.37220927004327603,200
deepseek-coder-1.3b,ab,source,11,bound,0,outer_def_name,0.2135764100675346,0.19192085633523454,200
deepseek-coder-1.3b,ab,source,11,bound,1,other,-0.027116571125658507,-0.009522547243608744,200
deepseek-coder-1.3b,ab,source,11,bound,2,outer_def_value,0.096295803524786,0.09659053712747365,200
deepseek-coder-1.3b,ab,source,11,bound,3,other,0.15721350438356782,0.14879245242840594,200
deepseek-coder-1.3b,ab,source,11,bound,4,signature,-0.07390842851956687,-0.036248152833144226,200
deepseek-coder-1.3b,ab,source,11,bound,5,signature,0.014558924178865632,0.013229017092256892,200
deepseek-coder-1.3b,ab,source,11,bound,6,signature,0.1264111639300862,0.10827188285733173,200
deepseek-coder-1.3b,ab,source,11,bound,7,other,-0.03484335153508221,-0.020737919900519493,200
deepseek-coder-1.3b,ab,source,11,bound,8,other,-0.01846884199804423,-0.011458196691384946,200
deepseek-coder-1.3b,ab,source,11,bound,9,inner_def_name,0.0026433670985302983,0.0052206020391778,200
deepseek-coder-1.3b,ab,source,11,bound,10,other,-0.03283114874933989,-0.027436012242623768,200
deepseek-coder-1.3b,ab,source,11,bound,11,inner_def_value,0.06736860752064215,0.05741365157987249,200
deepseek-coder-1.3b,ab,source,11,bound,12,other,-0.01907934308131426,-0.014130853984581871,200
deepseek-coder-1.3b,ab,source,11,bound,13,other,-0.014604246604490405,-0.011220779280661826,200
deepseek-coder-1.3b,ab,source,11,bound,14,return_kw,-0.007184426990579309,-0.00496666396011038,200
deepseek-coder-1.3b,ab,source,11,bound,15,use_site,0.03640448144695441,0.03454807812552414,200
deepseek-coder-1.3b,ab,source,11,bound,16,suffix,-0.011095571562841893,-0.0035150434160589935,200
deepseek-coder-1.3b,ab,source,11,bound,17,suffix,0.005571742057311294,0.011094131450315126,200
deepseek-coder-1.3b,ab,source,11,bound,18,suffix,0.016963038079576193,0.015501911161033404,200
deepseek-coder-1.3b,ab,source,11,bound,19,suffix,0.07997206207953397,0.06526262793367799,200
deepseek-coder-1.3b,ab,source,11,bound,20,suffix,0.42215274918034096,0.3692136951020709,200
deepseek-coder-1.3b,ab,target,11,bound,0,outer_def_name,0.04517066582017168,0.23406692154531564,200
deepseek-coder-1.3b,ab,target,11,bound,1,other,0.11367916084471379,-0.02890788866364718,200
deepseek-coder-1.3b,ab,target,11,bound,2,outer_def_value,0.23173257027229302,0.03836501257758686,200
deepseek-coder-1.3b,ab,target,11,bound,3,other,0.05642368627975002,0.1841185056526723,200
deepseek-coder-1.3b,ab,target,11,bound,4,signature,0.21367017589196244,-0.06444188262682538,200
deepseek-coder-1.3b,ab,target,11,bound,5,signature,-0.001555357393618717,0.015978505863251807,200
deepseek-coder-1.3b,ab,target,11,bound,6,signature,-0.03825677210373813,0.11057981092166458,200
deepseek-coder-1.3b,ab,target,11,bound,7,other,0.10897795521119576,-0.03428746356632492,200
deepseek-coder-1.3b,ab,target,11,bound,8,other,0.04808910561852137,-0.018422844797744503,200
deepseek-coder-1.3b,ab,target,11,bound,9,inner_def_name,0.029917627851047415,0.0029129631575700215,200
deepseek-coder-1.3b,ab,target,11,bound,10,other,0.0382647304744761,-0.026660602790122737,200
deepseek-coder-1.3b,ab,target,11,bound,11,inner_def_value,0.09198928780340071,0.10165723076495631,200
deepseek-coder-1.3b,ab,target,11,bound,12,other,0.02193587436639073,-0.01768413318226557,200
deepseek-coder-1.3b,ab,target,11,bound,13,other,0.02548923140831392,-0.01908667805976884,200
deepseek-coder-1.3b,ab,target,11,bound,14,return_kw,0.02320518656416987,-0.004489057672275828,200
deepseek-coder-1.3b,ab,target,11,bound,15,use_site,0.005351294889247102,0.023057069864442017,200
deepseek-coder-1.3b,ab,target,11,bound,16,suffix,0.0458995975229351,-0.00948729022675681,200
deepseek-coder-1.3b,ab,target,11,bound,17,suffix,0.07128186944290339,-0.0042854720611139405,200
deepseek-coder-1.3b,ab,target,11,bound,18,suffix,0.06302971366330407,-0.01367557451973966,200
deepseek-coder-1.3b,ab,target,11,bound,19,suffix,0.00250772537129492,0.06617111536899128,200
deepseek-coder-1.3b,ab,target,11,bound,20,suffix,-0.19680334091428492,0.4702278788828318,200
deepseek-coder-1.3b,ba,source,11,bound,0,outer_def_name,0.20806644638073712,0.1910756495886397,200
deepseek-coder-1.3b,ba,source,11,bound,1,other,-0.021158824350312643,-0.010896591558737966,200
deepseek-coder-1.3b,ba,source,11,bound,2,outer_def_value,0.10087299509574565,0.10740794843194677,200
deepseek-coder-1.3b,ba,source,11,bound,3,other,0.15502045081647323,0.14779019682049943,200
deepseek-coder-1.3b,ba,source,11,bound,4,signature,-0.06704432438082175,-0.03598798426021227,200
deepseek-coder-1.3b,ba,source,11,bound,5,signature,0.013936756465071856,0.013201095467531752,200
deepseek-coder-1.3b,ba,source,11,bound,6,signature,0.12026284052536276,0.10748074479919745,200
deepseek-coder-1.3b,ba,source,11,bound,7,other,-0.03367335722203225,-0.02034529542593086,200
deepseek-coder-1.3b,ba,source,11,bound,8,other,-0.01866761739876201,-0.01124888918953229,200
deepseek-coder-1.3b,ba,source,11,bound,9,inner_def_name,0.00093953148150506,0.00469694898569188,200
deepseek-coder-1.3b,ba,source,11,bound,10,other,-0.030849712089915538,-0.02833365832075873,200
deepseek-coder-1.3b,ba,source,11,bound,11,inner_def_value,0.068299738349406,0.05947291605148916,200
deepseek-coder-1.3b,ba,source,11,bound,12,other,-0.01849566774768479,-0.014172043877178565,200
deepseek-coder-1.3b,ba,source,11,bound,13,other,-0.014128596063317263,-0.01086825494126898,200
deepseek-coder-1.3b,ba,source,11,bound,14,return_kw,-0.007215135677313222,-0.0052749832478436,200
deepseek-coder-1.3b,ba,source,11,bound,15,use_site,0.03852251488483356,0.03715033742166651,200
deepseek-coder-1.3b,ba,source,11,bound,16,suffix,-0.0118029192319372,-0.004344454291746887,200
deepseek-coder-1.3b,ba,source,11,bound,17,suffix,0.007297075762814027,0.012063877427591355,200
deepseek-coder-1.3b,ba,source,11,bound,18,suffix,0.016674993891953992,0.016047631403903705,200
deepseek-coder-1.3b,ba,source,11,bound,19,suffix,0.07604828428178498,0.0652012975728222,200
