model,base_id,split,arm,binding,cell,layer,target_mode,target_token,score,rho,n_tokens,frac_inner_def_name,frac_inner_def_value,frac_outer_def_name,frac_outer_def_value,frac_use_site,frac_return_kw,frac_signature,frac_suffix,frac_other,frac_outer_def,frac_inner_def,frac_inner_def_identical,frac_both_defs,ntok_inner_def_name,ntok_inner_def_value,ntok_outer_def_name,ntok_outer_def_value,ntok_use_site,ntok_return_kw,ntok_signature,ntok_suffix,ntok_other
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,3,bound,21,52.79192352294922,0.9999998735465622,21,-0.008146342720899343,0.14077486764660613,0.2444717447380557,-0.021349594546923114,0.015595368120770404,-0.032627448265008255,-0.04858524379337624,0.625981309725765,0.08388521264157184,0.22312215019113257,0.1326285249257068,0.14077486764660613,0.35575067511683933,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,3,other,18,55.30876159667969,0.9999999698252138,21,-0.007979169353659528,-0.013428096674497167,0.3026222406451266,0.10060530621028135,0.020540882179702406,-0.02971364645220383,-0.04087098485674047,0.6161199710270324,0.05210346710017198,0.40322754685540796,-0.021407266028156693,-0.013428096674497167,0.3818202808272512,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,7,bound,21,52.79192352294922,1.0000001908092053,21,-0.044896760161762125,0.22297485903332057,0.31871714649363403,-0.08992540222670775,-0.0885326530957319,-0.015504952783731527,0.0880631585785362,0.6520277829402896,-0.04292298796864184,0.22879174426692628,0.17807809887155845,0.22297485903332057,0.40686984313848473,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,7,other,18,55.30876159667969,1.0000000711262818,21,-0.03855857029449212,0.013733980637098365,0.3370600861033212,0.09270992684942127,-0.07347413865641851,-0.01249384218828239,0.0879788867883406,0.6465317682735057,-0.05348802638621242,0.4297700129527425,-0.02482458965739375,0.013733980637098365,0.4049454232953487,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,11,bound,21,52.79192352294922,1.0000001433891659,21,-0.05057458274339794,0.2312458532304807,0.37142864781677054,-0.10083679839839134,0.0015188107888772424,-0.00948967000963792,0.040462896176814006,0.5882333829705227,-0.07198839644287205,0.2705918494183792,0.18067127048708276,0.2312458532304807,0.451263119905462,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,11,other,18,55.30876159667969,0.9999999876067842,21,-0.0450955454428831,-0.0015516042080204926,0.366593787373628,0.104101460390679,0.0053664995040989425,-0.0068943534612376425,0.046099260131486214,0.6065479242850818,-0.07516744096604835,0.47069524776430705,-0.046647149650903594,-0.0015516042080204926,0.4240480981134035,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,15,bound,21,52.79192352294922,1.0000002229870888,21,-0.0449694437913024,0.26534826794197247,0.3576356848999999,-0.1597953795503547,0.038593417585525515,-0.004821146267354651,0.10247435235246027,0.5561351581491726,-0.1106006883330301,0.19784030534964522,0.22037882415067006,0.26534826794197247,0.41821912950031526,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,15,other,18,55.30876159667969,1.0000001605729691,21,-0.038529236091665135,0.002615384502643656,0.33862462290138673,0.08030746037964365,0.038637675651740894,-0.001733165357483278,0.1080670178551969,0.578013978340366,-0.10600357760886026,0.4189320832810304,-0.03591385158902148,0.002615384502643656,0.3830182316920089,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,19,bound,21,52.79192352294922,1.0000002387937688,21,-0.030109128052242758,0.25118501322991993,0.291581810388345,0.059283539389812304,0.014603977685014747,-0.01881639799044532,0.1327087443898029,0.4366446373337083,-0.13708195758014655,0.3508653497781573,0.22107588517767718,0.25118501322991993,0.5719412349558345,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0019,test,ba,target,ba_target,19,other,18,55.30876159667969,1.0000001050729161,21,-0.027242284048538987,0.15265131189624565,0.28004553461444553,0.15095926507325402,0.014113982495865192,-0.014765258915183677,0.1314909753034032,0.43547730110332816,-0.12273072244990292,0.43100479968769956,0.12540902784770666,0.15265131189624565,0.5564138275354062,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,0,bound,18,92.35614013671875,0.9999997586285319,21,0.008254377585230408,0.0782116613923946,0.258266748195667,0.044544234494234926,0.05195133885113501,0.006504868780040551,-0.025349621215109502,0.3623159745203425,0.2153001760245963,0.3028109826899019,0.08646603897762502,0.0782116613923946,0.3892770216675269,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,0,other,20,86.81999206542969,0.9999998441573876,21,0.015960542188393864,0.12862681870388157,0.20351552373662857,-0.010987793225770167,0.05865658889932661,0.007093155903246755,-0.029766060123558064,0.381782465462531,0.24511860261270754,0.1925277305108584,0.14458736089227542,0.12862681870388157,0.3371150914031338,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,3,bound,18,92.35614013671875,0.9999996353612846,21,0.027781861157720616,0.0769500088556223,0.2951410390024075,0.06859591258509493,0.04251722013755293,0.007123871073374118,-0.023836755514359653,0.4153788283373553,0.09034764972651657,0.3637369515875024,0.10473187001334291,0.0769500088556223,0.46846882160084535,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,3,other,20,86.81999206542969,0.9999997765340516,21,0.033557563620034675,0.13572613485276813,0.2639550619657688,-0.0034021444602523624,0.0498448933492799,0.0074815273641502785,-0.03230231934449769,0.4347568803071618,0.11038217887963801,0.2605529175055164,0.1692836984728028,0.13572613485276813,0.4298366159783192,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,7,bound,18,92.35614013671875,0.9999996431058238,21,0.01818159884708389,0.0853055249583158,0.24271402023443608,0.06606488362456656,0.023392930177548617,0.0013011296793950817,0.06683006990159025,0.5029811247924877,-0.006771639109600222,0.30877890385900264,0.10348712380539968,0.0853055249583158,0.4122660276644023,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,7,other,20,86.81999206542969,0.999999753535252,21,0.022463377947251548,0.1696532390658077,0.2314323262449614,-0.040342028261803727,0.024153616712962678,-0.0004349931171114804,0.07407147461218119,0.5267908032482488,-0.007788062917246263,0.1910902979831577,0.19211661701305927,0.1696532390658077,0.38320691499621695,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,11,bound,18,92.35614013671875,0.9999995787293425,21,0.002512228446514024,0.0535113471747591,0.24405677874756387,0.06330655760483174,0.03386261509830732,-0.012121917797355606,0.06685895961390148,0.6315760367379559,-0.08356302689713534,0.3073633363523956,0.05602357562127312,0.0535113471747591,0.3633869119736687,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,11,other,20,86.81999206542969,0.9999997198952166,21,0.004019538654240413,0.14878234606100177,0.24368769041633018,-0.04106529451205527,0.030588733021256326,-0.015310462924232425,0.07075131023131602,0.6530592268657615,-0.09451336791840184,0.20262239590427492,0.15280188471524217,0.14878234606100177,0.3554242806195171,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,15,bound,18,92.35614013671875,0.9999994517511704,21,-0.003894379880402012,0.041112874468084405,0.2066755407381756,0.05994628470296987,0.06261320967238823,-0.0122788944416431,0.1180881434286987,0.6615938029623214,-0.13385712989942258,0.2666218254411455,0.037218494587682394,0.041112874468084405,0.3038403200288279,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,15,other,20,86.81999206542969,0.9999997528487206,21,-0.004016035628120147,0.1439176839047178,0.21385231294053342,-0.07016229380992595,0.06559064322603379,-0.014439889019189484,0.12421664578146817,0.6897795026816463,-0.14873881722844337,0.14369001913060747,0.13990164827659765,0.1439176839047178,0.2835916674072051,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,19,bound,18,92.35614013671875,0.9999994920873114,21,-0.013934905362558429,0.01697035680599182,0.170852163233571,0.07691474538764165,-0.009036067475050607,-0.007047548640661977,0.14797586770900178,0.716465571685044,-0.09916069125566776,0.24776690862121264,0.003035451443433392,0.01697035680599182,0.25080236006464607,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,source,ab_source,19,other,20,86.81999206542969,0.9999997161192944,21,-0.014979118188400893,0.06399173372338565,0.17813051696578197,0.04069080540121111,-0.011191019544064108,-0.008787885270398877,0.15482628471157334,0.7076634348249993,-0.11034503650479319,0.2188213223669931,0.04901261553498476,0.06399173372338565,0.26783393790197785,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,0,bound,20,-22.481678009033203,0.9999990820032096,21,0.09703558806177108,-0.0032395238444900658,0.4896120888371251,0.11061714709090807,-0.04535595061082353,0.06439440601469058,0.6092056935536937,-0.41596590304604936,0.09369553594638409,0.6002292359280331,0.09379606421728101,-0.0032395238444900658,0.694025300145314,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,0,other,18,-19.32403564453125,0.9999999213457028,21,0.1295217029105668,0.25519806817643437,0.2667860237914752,-0.14618817217037003,-0.04656700211027937,0.061179872445555186,0.6925700374875634,-0.47060026985518233,0.2580996606699397,0.12059785162110517,0.38471977108700117,0.25519806817643437,0.5053176227081064,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,3,bound,20,-22.481678009033203,0.9999992288164149,21,0.043486646671543276,0.03889313390047268,0.26865865792745386,0.19937485121161047,-0.03566279532639443,0.10994590253531174,0.3521154631547134,-0.46676123584590795,0.4899486045876116,0.46803350913906433,0.08237978057201595,0.03889313390047268,0.5504132897110803,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,3,other,18,-19.32403564453125,0.9999999953732764,21,0.06144924027968605,0.3704510055905624,0.10195261297594795,-0.13744975995325406,-0.03482770328958797,0.11442454418755231,0.4039028015488543,-0.5443851026046849,0.6644823566382007,-0.03549714697730612,0.43190024587024844,0.3704510055905624,0.3964030988929423,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,7,bound,20,-22.481678009033203,0.9999989978258865,21,0.014978577812488706,-0.11116132233194315,0.06912341643764072,0.4556040049295513,-0.008962435141836589,0.060086907902807817,0.226946241217137,-0.5017729997792459,0.7951566067792868,0.524727421367192,-0.09618274451945444,-0.11116132233194315,0.4285446768477375,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,7,other,18,-19.32403564453125,0.9999996900095345,21,0.029293099593736674,0.3029676667298369,-0.012835622512673521,-0.019268402761327207,-0.021712554200521945,0.05519510090451825,0.2879006742431421,-0.5805064485419529,0.9589661765547763,-0.032104025274000726,0.33226076632357354,0.3029676667298369,0.30015674104957285,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,11,bound,20,-22.481678009033203,0.9999993106738903,21,0.059706171882383745,0.06242472558882024,-0.13634337017601103,0.5403425030249751,-0.0032967975648165917,0.04001878222758638,0.3442004030288268,-0.7529071533300515,0.8458540459921775,0.40399913284896405,0.12213089747120398,0.06242472558882024,0.526130030320168,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,11,other,18,-19.32403564453125,1.0000004719257827,21,0.0798493736280223,0.5258558081047362,-0.1993267562301606,0.0201679920069961,-0.003434793058385054,0.03784191485644573,0.4038456368394766,-0.863940885034191,0.9991421808128426,-0.1791587642231645,0.6057051817327586,0.5258558081047362,0.426546417509594,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,15,bound,20,-22.481678009033203,1.0000000623044756,21,0.07197276181963089,0.012811253009067543,-0.35644556818033346,0.5965524022739193,-0.013216905517103177,0.013722148414838405,0.28292984796053644,-0.351787282616239,0.7434614051401585,0.2401068340935858,0.08478401482869843,0.012811253009067543,0.3248908489222842,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,15,other,18,-19.32403564453125,1.0000006508257528,21,0.08756103573459043,0.5080367788727278,-0.41517895919205317,-0.029212792014102745,-0.02000630653239052,0.010328515248693167,0.32974445496458527,-0.3547576904778825,0.8834856142215852,-0.4443917512061559,0.5955978146073182,0.5080367788727278,0.15120606340116227,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,19,bound,20,-22.481678009033203,0.9999996752213522,21,0.053106754598377826,-0.12118660554104506,-0.3538275500357432,-0.06762367613329878,0.059422975506482886,0.041725291201042784,0.22877965777864423,0.47116892353095485,0.6884339043159365,-0.42145122616904196,-0.06807985094266723,-0.12118660554104506,-0.4895310771117092,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ab,target,ab_target,19,other,18,-19.32403564453125,1.000000205118069,21,0.059592369632507386,-0.03571132108621153,-0.419281567331533,-0.3706634153756258,0.06364365815645678,0.04684699290124919,0.2564387518062728,0.5547254098289864,0.8444093265859667,-0.7899449827071587,0.023881048546295858,-0.03571132108621153,-0.7660639341608629,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,0,bound,20,31.73023223876953,0.9999990870581361,21,-0.00556602620977195,0.15082859054399614,0.1324941180996623,0.029558172204729807,0.08648522942717445,-0.028743636457082264,-0.15065373399984852,0.7113013148466738,0.07429505860260234,0.1620522903043921,0.1452625643342242,0.15082859054399614,0.3073148546386163,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,0,other,18,26.037837982177734,1.000000926821596,21,-0.002358389260134876,0.3509337481208785,-0.10103817021145052,-0.17440723340721626,0.113398544580944,-0.03879083339596461,-0.17249619881248165,0.8835970265818867,0.1411624326251347,-0.27544540361866676,0.34857535886074364,0.3509337481208785,0.07312995524207688,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,3,bound,20,31.73023223876953,0.9999989893771137,21,0.02643990468135549,0.13237159604178464,0.3590409647158113,0.0268836319968165,0.03568077360965341,-0.03066516869061745,-0.1935065131451606,0.7957553162520784,-0.152001516084608,0.3859245967126278,0.15881150072314013,0.13237159604178464,0.5447360974357679,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,3,other,18,26.037837982177734,1.0000007554211217,21,0.049206501991088634,0.34346414406922815,0.25046043146284835,-0.26359867898546996,0.05027837588817379,-0.04163241175252866,-0.21981779233387294,0.9832407351857249,-0.15160055010407048,-0.013138247522621604,0.39267064606031676,0.34346414406922815,0.37953239853769516,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,7,bound,20,31.73023223876953,0.9999988503695048,21,0.017903464325087253,0.1367207008027276,0.34888661667802773,0.015509824682100869,-0.11421455741780667,-0.0346467711462883,-0.058157612687833066,1.001737602625185,-0.3137404174916956,0.3643964413601286,0.15462416512781485,0.1367207008027276,0.5190206064879435,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,7,other,18,26.037837982177734,1.0000001693974636,21,0.027063840721406843,0.41208678189942866,0.3314949038650165,-0.38539794595777727,-0.13016209927152864,-0.04139578180903452,-0.06537551278901405,1.2376501557431123,-0.38596417300414626,-0.053903042092760756,0.4391506226208355,0.41208678189942866,0.38524758052807473,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,11,bound,20,31.73023223876953,0.9999988475517829,21,-0.040531958826096524,0.08043292830273062,0.40888473519125645,0.013422253495177262,-0.08192955184548005,-0.04947325508632598,-0.07872124683964321,1.1644756259174502,-0.4165606827572858,0.42230698868643374,0.039900969476634095,0.08043292830273062,0.46220795816306787,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,11,other,18,26.037837982177734,1.000000501324926,21,-0.04560144010918793,0.39924788258664395,0.4473353724026516,-0.42698207485485296,-0.0938726666552392,-0.06101553797777593,-0.09569111180115392,1.3811272275858038,-0.5045471498519631,0.020353297547798632,0.353646442477456,0.39924788258664395,0.37399974002525466,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,15,bound,20,31.73023223876953,0.9999991734682714,21,-0.07069869882866929,0.0246470202328956,0.41619563374846263,0.037631121744817496,0.02733317133311453,-0.04571350126053603,0.011469320569880093,1.017533450490449,-0.4183983445621426,0.4538267554932801,-0.04605167859577369,0.0246470202328956,0.4077750768975064,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,15,other,18,26.037837982177734,1.000000022891549,21,-0.08482136643722375,0.4447847044309102,0.48397320524028214,-0.427757384154477,0.0395374824760613,-0.057356699268627825,0.013351093146555859,1.1108412472165707,-0.5225522597585026,0.05621582108580514,0.35996333799368646,0.4447847044309102,0.4161791590794916,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,19,bound,20,31.73023223876953,0.9999994430303237,21,-0.0660076203219807,0.0051875160046598355,0.37167244337205707,0.26018088722019644,-0.07754819731927208,-0.03533504290150507,0.08074949183326535,0.8132933333303278,-0.35219336818742497,0.6318533305922536,-0.06082010431732086,0.0051875160046598355,0.5710332262749327,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,source,ba_source,19,other,18,26.037837982177734,1.0000000206023942,21,-0.07953295159752247,0.26039822065636703,0.45236308912408946,0.19357311883109377,-0.09122922381312995,-0.04509484097002738,0.09889733651148613,0.6544371312354565,-0.44381185937541895,0.6459362079551833,0.18086526905884456,0.26039822065636703,0.8268014770140277,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,0,bound,18,-11.948317527770996,0.9999983356987655,21,0.20099038058080798,0.25148173568263443,0.27860126801471086,-0.04998941831164064,-0.06260812657702675,0.13074497081465392,1.0204731824538487,-0.8192502062660996,0.04955454930687647,0.22861184970307022,0.4524721162634424,0.25148173568263443,0.6810839659665127,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,0,other,20,-14.135366439819336,1.000000406911858,21,0.18169585142523892,0.6118598251815578,-0.014685929657564569,-0.3850913634767116,-0.059009585983165844,0.11481920024860333,0.8973512424701487,-0.6552394206964969,0.30830058740024796,-0.3997772931342761,0.7935556766067967,0.6118598251815578,0.3937783834725206,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,3,bound,18,-11.948317527770996,0.9999987366525658,21,0.09791181564531856,0.4143802730350964,0.040378310025151014,0.06600900299543792,-0.07127766813191357,0.2003740166891763,0.6235949157092597,-0.880724028929055,0.5093520996140946,0.10638731302058893,0.512292088680415,0.4143802730350964,0.6186794017010039,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,3,other,20,-14.135366439819336,1.0000008254196497,21,0.0947720065691513,0.7854760684889751,-0.13545398308434095,-0.42053808371147605,-0.06508032296708016,0.17311590617356382,0.5531077522081019,-0.6965718531958494,0.711173334938604,-0.555992066795817,0.8802480750581264,0.7854760684889751,0.3242560082623094,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,7,bound,18,-11.948317527770996,0.9999991020630274,21,0.03990228370514176,0.175618413183343,-0.22064821631006332,0.44170198086492324,-0.10957042974624939,0.10295509860186025,0.537656543338549,-1.0623505733108072,1.0947340017363307,0.22105376455485992,0.21552069688848477,0.175618413183343,0.43657446144334466,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,7,other,20,-14.135366439819336,1.0000001728848307,21,0.03485149462899961,0.7550993435031669,-0.2436311421004687,-0.3333497166307988,-0.04294154752062575,0.09388592542736793,0.46579267003400215,-0.8168025890017855,1.0870957345449732,-0.5769808587312675,0.7899508381321665,0.7550993435031669,0.212969979400899,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,11,bound,18,-11.948317527770996,0.9999987428882391,21,0.11765809816630096,0.28301470804796564,-0.5333759181605079,0.5793866076811205,-0.049691133626670055,0.07869358990332531,0.6847031907252449,-1.487395179826445,1.3270047799779052,0.0460106895206126,0.4006728062142666,0.28301470804796564,0.4466834957348792,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,11,other,20,-14.135366439819336,1.0000007885234963,21,0.1131022008761837,0.8897415100223276,-0.45664412765721457,-0.32892329148969446,-0.018718736097529578,0.0698251555828543,0.5967413946027278,-1.1334008871673644,1.2682775698512063,-0.7855674191469091,1.0028437108985113,0.8897415100223276,0.21727629175160224,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,15,bound,18,-11.948317527770996,0.9999992018338031,21,0.13015088573700154,0.053512873103786586,-0.8333905485469025,0.6094294237104368,-0.07267520226928229,0.03492879539400636,0.5593178261081602,-0.6139414771773556,1.132666625773952,-0.22396112483646569,0.18366375884078812,0.053512873103786586,-0.04029736599567756,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,15,other,20,-14.135366439819336,1.0000008749659122,21,0.1162754471290863,0.9460544004637429,-0.6958708558072368,-0.38775308146549126,-0.04663811193977387,0.03171148232229835,0.4807222914023919,-0.462070805395707,1.0175701082566018,-1.083623937272728,1.0623298475928291,0.9460544004637429,-0.021294089679898875,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,19,bound,18,-11.948317527770996,0.9999997717743533,21,0.09481155854800478,-0.3402599260147825,-0.7697446961656654,-0.14216384572117868,0.09489477735114021,0.09587734987112409,0.4299840131301532,0.4788794561219707,1.0577210846535867,-0.9119085418868441,-0.24544836746677773,-0.3402599260147825,-1.1573569093536218,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0020,test,ba,target,ba_target,19,other,20,-14.135366439819336,1.0000013451283176,21,0.08467379516645722,0.057668695451884175,-0.6315238976424649,-0.4870198069006314,0.08658718327330323,0.08143801520522931,0.37363922771317193,0.5267808259219434,0.9077573069394251,-1.1185437045430962,0.1423424906183414,0.057668695451884175,-0.9762012139247549,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,0,bound,22,298.86395263671875,0.9999999102531775,21,0.012630416572553494,0.05666097120300324,0.3499018551084664,0.09680993746256321,0.026048449665042203,0.005136572837621388,-0.02069424836115441,0.22900646553022544,0.24449949023485645,0.4467117925710296,0.06929138777555673,0.05666097120300324,0.5160031803465863,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,0,other,21,290.1109619140625,0.9999995002315754,21,0.014349429081974207,0.06840713334320743,0.3352032050977262,0.0796269490643944,0.02567687180818812,0.0047889279452873424,-0.01748746690503701,0.2329544569969818,0.2564799937988529,0.4148301541621206,0.08275656242518163,0.06840713334320743,0.49758671658730225,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,3,bound,22,298.86395263671875,1.0000000334057617,21,0.02041351391795959,0.06319769259690475,0.2955259449081575,0.14703002570974436,0.028309514361738085,0.006889822888371023,-0.0025865200813278214,0.2520077840059821,0.18921225509823222,0.44255597061790186,0.08361120651486434,0.06319769259690475,0.5261671771327662,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,3,other,21,290.1109619140625,0.9999997104116776,21,0.021989659470989725,0.07700833263555457,0.2858204815809549,0.1248201203489539,0.0281307448406098,0.006759827648470139,0.0004365084257508863,0.25505323260826757,0.199980802852126,0.4106406019299088,0.0989979921065443,0.07700833263555457,0.5096385940364532,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,7,bound,22,298.86395263671875,1.000000025527985,21,0.012641460617109428,0.06995817954424173,0.2086675754969737,0.17630205998586362,-0.0010731278873427554,0.007523315793735514,0.05215058946925685,0.31673903121832614,0.15709094128982082,0.38496963548283736,0.08259964016135116,0.06995817954424173,0.4675692756441885,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,7,other,21,290.1109619140625,0.9999996786689348,21,0.014108381473931756,0.09067995533725015,0.2048731790604097,0.14216250422349005,-0.0026741532849180066,0.007895688585878753,0.054558313817223966,0.32419517366854345,0.16420063578712496,0.3470356832838998,0.10478833681118191,0.09067995533725015,0.45182402009508166,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,11,bound,22,298.86395263671875,1.0000000379928216,21,0.012181909818001805,0.061057694369568025,0.16288817598870398,0.18820902702229125,0.015612019019574246,0.005477245793217807,0.05861634226681769,0.37088199217255813,0.12507563154208864,0.35109720301099523,0.07323960418756983,0.061057694369568025,0.4243368071985651,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,11,other,21,290.1109619140625,0.9999997252044119,21,0.013125365643523134,0.08733550216297391,0.16243262665526095,0.15317141499855466,0.013676953017013039,0.005271036310469543,0.060862129538647614,0.3756605740773594,0.1284641228006097,0.3156040416538156,0.10046086780649705,0.08733550216297391,0.41606490946031266,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,15,bound,22,298.86395263671875,1.0000000365967598,21,0.011092317975765568,0.06516852963094498,0.10953000273455776,0.1545522932605915,0.02769351131716847,0.0034805213879075363,0.07135542070234328,0.46566033041228516,0.09146710917519565,0.26408229599514926,0.07626084760671055,0.06516852963094498,0.3403431436018598,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,15,other,21,290.1109619140625,0.9999997209925917,21,0.01163281982733447,0.100660889409149,0.11064866758619181,0.1105402006825749,0.026291255161283673,0.0034094101258410688,0.0732086961328163,0.47059071747628645,0.0930170645911141,0.22118886826876671,0.11229370923648346,0.100660889409149,0.3334825775052502,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,19,bound,22,298.86395263671875,1.000000043676787,21,0.012602312654201794,0.046201102676211005,0.07933690599186739,0.04508647745358144,-0.0020826855075279987,0.008007134931432854,0.07119522382056624,0.6849964074785662,0.05465716417788809,0.12442338344544884,0.0588034153304128,0.046201102676211005,0.18322679877586165,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,source,ab_source,19,other,21,290.1109619140625,0.9999997037344014,21,0.013131755282991717,0.07770629986926642,0.08108696565750326,0.03143360742013028,-0.00151628568954287,0.008229624704513485,0.07290387232105551,0.6610441308787247,0.055979733289758984,0.11252057307763354,0.09083805515225814,0.07770629986926642,0.20335862822989167,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0021,test,ab,target,ab_target,0,bound,21,191.44639587402344,1.0000000004670078,21,0.030527261162777482,0.07179253936773944,0.3291325575766116,0.06813319547693719,0.010453690217716612,-0.003926185941867582,-0.06369610732056279,0.2836824470549106,0.2739006028727453,0.3972657530535488,0.10231980053051692,0.07179253936773944,0.4995855535840657,1,1,1,1,1,1,3,5,7
