model,split,correct_only,layer,target_condition,statistic,role,token_identical,mean_delta_ab,mean_delta_ba,median_delta_ab,median_delta_ba,sign_consistency_ab,sign_consistency_ba,signs_agree,arm_ratio,both_significant_sign
deepseek-coder-1.3b,test,0,7,bound,delta_frac_inner_def_value,inner_def_value,1,-0.06939729649861368,0.10136919491731865,0.07312373120122873,0.07908279084232778,0.85,0.9071428571428571,0,-1.460708125990811,1
deepseek-coder-1.3b,test,0,7,bound,delta_frac_other,other,1,0.5150660365372723,-0.04807207696148412,-0.03195046004258251,-0.047017237115695776,0.35714285714285715,0.2714285714285714,0,-0.09333187116096214,1
deepseek-coder-1.3b,test,0,7,bound,delta_frac_outer_def,outer_def,1,0.08279509725533529,-0.0038383382836599303,-0.05144367942759728,-0.045744296637761334,0.20714285714285716,0.2785714285714286,0,-0.04635948758925564,1
deepseek-coder-1.3b,test,0,7,bound,delta_frac_outer_def_name,outer_def_name,1,-0.14065637033021164,0.038751803550807616,0.019831325749554846,0.03169741533431325,0.7428571428571429,0.8,0,-0.2755069212992773,1
deepseek-coder-1.3b,test,0,7,bound,delta_frac_outer_def_value,outer_def_value,1,0.22345146758554696,-0.04259014183446754,-0.0709063989131004,-0.07077082704167126,0.1357142857142857,0.15714285714285714,0,-0.19060130727564892,1
deepseek-coder-1.3b,test,0,7,bound,delta_frac_return_kw,return_kw,1,0.03738595244038697,0.0007083787437083932,-0.002780339369996493,-0.004741371801852001,0.40714285714285714,0.32142857142857145,1,0.01894772494663402,1
deepseek-coder-1.3b,test,0,7,bound,delta_frac_signature,signature,1,0.09587160058080786,0.034736483764285384,-0.016588328162361443,-0.023091939523751517,0.24285714285714285,0.17857142857142858,1,0.36232297733474095,1
deepseek-coder-1.3b,test,0,7,bound,delta_frac_suffix,suffix,1,-0.6972654227585859,-0.03385173061851546,0.04500238808649498,0.07286008759099472,0.6785714285714286,0.75,1,0.04854927480067506,1
deepseek-coder-1.3b,test,0,7,bound,delta_frac_use_site,use_site,1,-0.011665325159435486,-0.03613741445333509,-0.006949845499104353,-0.009812861851917808,0.35714285714285715,0.40714285714285714,1,3.09784887771477,1
deepseek-coder-1.3b,test,0,7,fixed_a,binding_shift,binding_shift,0,-0.05766411728162336,2.0590941396949773,-0.05928427876334251,-0.000564796874229577,0.2642857142857143,0.5,0,-35.708413425261575,0
deepseek-coder-1.3b,test,0,7,fixed_a,binding_shift_identical,binding_shift_identical,1,-0.03905949035139846,2.1241806167157975,-0.0445080984868491,0.017219850628423725,0.32142857142857145,0.5785714285714286,0,-54.383213851630416,0
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_both_defs,both_defs,0,0.030575407490259814,-0.6424495076604035,0.03323795563126428,0.039598098508856344,0.8214285714285714,0.7857142857142857,0,-21.011968781284896,1
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_inner_def,inner_def,0,-0.01354435489568178,0.7083223160172867,-0.01169068835450384,0.023538253849921066,0.44285714285714284,0.6928571428571428,0,-52.296497062633414,0
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_inner_def_identical,inner_def_identical,1,0.005060272034543128,0.7734087930381074,0.0008188892713535713,0.03491356156679795,0.5071428571428571,0.7857142857142857,1,152.83937064224165,0
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_inner_def_name,inner_def_name,0,-0.01860462693022491,-0.06508647702082081,-0.011844920242623794,-0.01395514332680392,0.3,0.21428571428571427,1,3.4984026965400687,1
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_inner_def_value,inner_def_value,1,0.005060272034543128,0.7734087930381074,0.0008188892713535713,0.03491356156679795,0.5071428571428571,0.7857142857142857,1,152.83937064224165,0
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_other,other,1,-0.028749112269097994,-1.5357131675590434,-0.04950464401672019,-0.052931007451569784,0.30714285714285716,0.2571428571428571,1,53.417759587998106,1
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_outer_def,outer_def,1,0.0441197623859416,-1.35077182367769,0.045691703396192135,0.015576464217838898,0.7857142857142857,0.6,0,-30.616026710699202,1
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_outer_def_name,outer_def_name,1,0.037129264398189664,0.22479916500996527,0.03283089168771884,0.03769520689472379,0.8357142857142857,0.8285714285714286,1,6.054500907939506,1
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_outer_def_value,outer_def_value,1,0.00699049798775192,-1.5755709886876552,0.014600619039231072,-0.016266556071777585,0.6071428571428571,0.35,0,-225.38751766300763,1
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_return_kw,return_kw,1,-0.002836939306309849,-0.02570241534264336,-0.0025413938268345126,-0.004136980622809922,0.4,0.32857142857142857,1,9.059910194580722,1
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_signature,signature,1,0.005885447058687582,-0.3929385776358316,-0.018755589960551627,-0.028444680639448543,0.22857142857142856,0.15714285714285714,0,-66.7644401041396,1
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_suffix,suffix,1,0.0003650209195151878,2.658962126443091,0.04406818892224243,0.058403987598917406,0.6928571428571428,0.7142857142857143,1,7284.410246883005,1
deepseek-coder-1.3b,test,0,7,fixed_a,delta_frac_use_site,use_site,1,-0.005239794379339873,-0.0621570200351272,-0.008378567025170284,-0.009988464054353113,0.36428571428571427,0.39285714285714285,1,11.86249221538307,1
deepseek-coder-1.3b,test,0,7,fixed_b,binding_shift,binding_shift,0,-0.4234342239104838,-5.0820530567801745,0.014291580663921076,-0.09565794604074884,0.5642857142857143,0.22857142857142856,1,12.001989375933267,0
deepseek-coder-1.3b,test,0,7,fixed_b,binding_shift_identical,binding_shift_identical,1,-0.46885492456951283,-4.821991266567791,0.03266999698983414,-0.07286697809236908,0.65,0.2714285714285714,1,10.284612603771166,1
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_both_defs,both_defs,0,0.10192160320915102,0.5728195619113089,0.04264158622736863,0.03318287767656042,0.8571428571428571,0.7428571428571429,1,5.62019771937691,1
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_inner_def,inner_def,0,-0.16075631035066645,-2.254616747434433,0.02570243485413455,-0.02694726366946182,0.7,0.32857142857142857,1,14.02505906310188,1
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_inner_def_identical,inner_def_identical,1,-0.20617701100969538,-1.99455495722205,0.041286735381146855,-0.010041178278731633,0.75,0.4142857142857143,1,9.673992980372855,0
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_inner_def_name,inner_def_name,0,0.04542070065902892,-0.2600617902123822,-0.011218860645849888,-0.01283639458414175,0.30714285714285716,0.2357142857142857,0,-5.725622600246832,1
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_inner_def_value,inner_def_value,1,-0.20617701100969538,-1.99455495722205,0.041286735381146855,-0.010041178278731633,0.75,0.4142857142857143,1,9.673992980372855,0
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_other,other,1,0.5992884576491353,-2.962598706350505,-0.035805694054548975,-0.0632324790440355,0.35,0.25,0,-4.94352705869235,1
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_outer_def,outer_def,1,0.2626779135598174,2.827436309345741,0.013223840517288116,0.06444389452604377,0.5642857142857143,0.7857142857142857,1,10.76389054195024,0
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_outer_def_name,outer_def_name,1,-0.16536659876983845,1.5053121661022726,0.025132097190712105,0.044788835377821704,0.7857142857142857,0.8214285714285714,0,-9.10287916242025,1
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_outer_def_value,outer_def_value,1,0.4280445123296559,1.3221241432434687,-0.020392806604786397,0.021939885726452765,0.37142857142857144,0.65,1,3.088753868254811,1
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_return_kw,return_kw,1,0.03860754383723066,-0.27045770937507274,-0.0022935723979337556,-0.004527518109580386,0.4142857142857143,0.32857142857142857,0,-7.005307318054782,0
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_signature,signature,1,0.13520593937752623,0.1785138536499828,-0.019662903354096924,-0.025324714453080394,0.22857142857142856,0.19285714285714287,1,1.3203107383584005,1
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_suffix,suffix,1,-0.8854225263043132,3.3111831000782934,0.02567183664373404,0.0677663339328062,0.6428571428571429,0.7214285714285714,0,-3.7396643994352865,1
deepseek-coder-1.3b,test,0,7,fixed_b,delta_frac_use_site,use_site,1,0.010399009667812504,-0.8294520520927666,-0.007409135671863737,-0.01299955614850901,0.35,0.37142857142857144,0,-79.76260034261965,1
deepseek-coder-1.3b,test,0,7,other,binding_shift,binding_shift,0,-0.37611534130561436,-3.1132522001551495,-0.15959852342145348,-0.20086468767314114,0.12142857142857143,0.15,1,8.277386903039037,1
deepseek-coder-1.3b,test,0,7,other,binding_shift_identical,binding_shift_identical,1,-0.3557220211669622,-2.8030181830529743,-0.14165378950012508,-0.18159113982852101,0.12857142857142856,0.14285714285714285,1,7.879799439622956,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_both_defs,both_defs,0,0.07188981607523309,-0.15224655225172543,0.0569404137067924,0.057480725330425614,0.8928571428571429,0.8357142857142857,0,-2.1177763494678934,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_inner_def,inner_def,0,-0.1521127626151906,-1.632749376203436,-0.05321956169022001,-0.07899109582728522,0.21428571428571427,0.18571428571428572,1,10.73380923554657,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_inner_def_identical,inner_def_identical,1,-0.13171944247653852,-1.322515359101261,-0.03648147617037904,-0.05988553082108586,0.2857142857142857,0.20714285714285716,1,10.040395967640263,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_inner_def_name,inner_def_name,0,-0.020393320138652082,-0.3102340171021753,-0.013696418879826729,-0.015282307355816887,0.29285714285714287,0.22142857142857142,1,15.212531112782331,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_inner_def_value,inner_def_value,1,-0.13171944247653852,-1.322515359101261,-0.03648147617037904,-0.05988553082108586,0.2857142857142857,0.20714285714285716,1,10.040395967640263,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_other,other,1,0.05547330884276483,-4.450239796948064,-0.05494266075885526,-0.06867909620444557,0.3,0.24285714285714285,0,-80.2230818709941,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_outer_def,outer_def,1,0.22400257869042364,1.4805028239517115,0.10609044830970767,0.13052801349627496,0.8928571428571429,0.8571428571428571,1,6.6093115204615485,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_outer_def_name,outer_def_name,1,0.01241903595856286,1.6913595275614302,0.03662392373766059,0.04864512158799433,0.8357142857142857,0.85,1,136.1908873768295,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_outer_def_value,outer_def_value,1,0.21158354273186084,-0.21085670360971887,0.06702024324043726,0.07988280050131055,0.8928571428571429,0.8785714285714286,0,-0.9965647653274098,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_return_kw,return_kw,1,-0.0016153479094661702,-0.29686850346142457,-0.002056304973210692,-0.004542243196149634,0.37857142857142856,0.34285714285714286,1,183.7799162160254,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_signature,signature,1,0.04521978585540597,-0.2491612077501341,-0.022498364509437745,-0.029779220903157943,0.2,0.16428571428571428,0,-5.510004150547015,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_suffix,suffix,1,-0.1877920826262123,6.003996957139901,0.023654113518634612,0.06062136294571552,0.6285714285714286,0.6714285714285714,0,-31.971512713293983,1
deepseek-coder-1.3b,test,0,7,other,delta_frac_use_site,use_site,1,0.016824540447908116,-0.8554716576745586,-0.009729964118637108,-0.00949828976179251,0.35714285714285715,0.37857142857142856,0,-50.84665820877883,1
deepseek-coder-1.3b,test,0,11,bound,binding_shift,binding_shift,0,0.14690815796254852,0.03649324152225876,0.08804642497691337,0.08816263428247492,0.8071428571428572,0.8,1,0.24840854332651852,1
deepseek-coder-1.3b,test,0,11,bound,binding_shift_identical,binding_shift_identical,1,0.1029731521028931,0.048342516770378006,0.09186217281670311,0.08896829297045908,0.8142857142857143,0.8142857142857143,1,0.4694671939543336,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_both_defs,both_defs,0,0.008993373291385456,0.045785254167162656,0.009153126136596135,0.0017809203784433514,0.6,0.5142857142857142,1,5.0909989704329615,0
deepseek-coder-1.3b,test,0,11,bound,delta_frac_inner_def,inner_def,0,0.07795076562696701,0.04113924784471073,0.04963381060712651,0.04825202256555876,0.8357142857142857,0.8142857142857143,1,0.5277593813713439,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_inner_def_identical,inner_def_identical,1,0.03401575976731157,0.05298852309282993,0.05214004608845665,0.05440845554900178,0.8357142857142857,0.8214285714285714,1,1.5577639145885191,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_inner_def_name,inner_def_name,0,0.043935005859655436,-0.011849275248119203,-0.004170666729100669,-0.005642246604523485,0.42857142857142855,0.39285714285714285,0,-0.2697000948621731,0
deepseek-coder-1.3b,test,0,11,bound,delta_frac_inner_def_value,inner_def_value,1,0.03401575976731157,0.05298852309282993,0.05214004608845665,0.05440845554900178,0.8357142857142857,0.8214285714285714,1,1.5577639145885191,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_other,other,1,0.6089659189989218,-0.01771973250195823,-0.017651110300698686,-0.040445124965272534,0.4,0.3,0,-0.02909806928290449,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_outer_def,outer_def,1,-0.06895739233558157,0.004646006322451957,-0.04566041354645731,-0.03725268402032095,0.22857142857142856,0.2857142857142857,0,-0.06737502920415173,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_outer_def_name,outer_def_name,1,-0.27378379282142085,0.054748410999182505,0.040918134178084764,0.056889732363913745,0.7857142857142857,0.8285714285714286,0,-0.19996951037526495,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_outer_def_value,outer_def_value,1,0.2048264004858393,-0.05010240467673056,-0.08106023771163193,-0.07795562284963053,0.12857142857142856,0.1357142857142857,0,-0.24460911561151216,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_return_kw,return_kw,1,0.04187845884354957,0.004421526063613434,0.000161771733085396,-0.0005655733449688795,0.5214285714285715,0.45,1,0.10557996129063547,0
deepseek-coder-1.3b,test,0,11,bound,delta_frac_signature,signature,1,0.17577427477892524,0.035697797972051325,-0.018636893670935878,-0.02680607332883124,0.2785714285714286,0.17142857142857143,1,0.2030888650625875,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_suffix,suffix,1,-0.7963013417046978,-0.028274800873507085,0.038895959367150956,0.07977313708022116,0.7142857142857143,0.7785714285714286,1,0.03550766448914584,1
deepseek-coder-1.3b,test,0,11,bound,delta_frac_use_site,use_site,1,-0.03931059945094801,-0.0399097744660424,-0.011446332959359689,-0.01337816231834493,0.2357142857142857,0.25,1,1.0152420727097293,1
deepseek-coder-1.3b,test,0,11,fixed_a,binding_shift,binding_shift,0,-0.06048287964754066,1.469709725380895,-0.09452858109206747,-0.02690964248710636,0.22857142857142856,0.39285714285714285,0,-24.299599059196844,1
deepseek-coder-1.3b,test,0,11,fixed_a,binding_shift_identical,binding_shift_identical,1,-0.055950478674500315,1.5599506994170258,-0.08789017294323423,-0.022134532234221377,0.22857142857142856,0.4,0,-27.880917846874123,1
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_both_defs,both_defs,0,0.02600516614269297,-0.3714756850529063,0.025308650090517137,0.019421506165758218,0.7714285714285715,0.6857142857142857,0,-14.284688012165802,1
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_inner_def,inner_def,0,-0.01723885675242384,0.5491170201639943,-0.03463670378848454,0.0006498970791444653,0.2785714285714286,0.5071428571428571,0,-31.853447595171108,0
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_inner_def_identical,inner_def_identical,1,-0.012706455779383516,0.6393579942001254,-0.030954270373867922,0.007980697569601236,0.29285714285714287,0.5785714285714286,0,-50.31757126463988,0
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_inner_def_name,inner_def_name,0,-0.004532400973040327,-0.09024097403613104,-0.006823999301444136,-0.006556616770256979,0.40714285714285714,0.37857142857142856,1,19.910192097500488,1
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_inner_def_value,inner_def_value,1,-0.012706455779383516,0.6393579942001254,-0.030954270373867922,0.007980697569601236,0.29285714285714287,0.5785714285714286,0,-50.31757126463988,0
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_other,other,1,-0.006208525939356318,-1.5040101582922,-0.0337711171048076,-0.04372120243404544,0.34285714285714286,0.30714285714285716,1,242.24915430539886,1
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_outer_def,outer_def,1,0.04324402289511683,-0.9205927052169004,0.05269037726807149,0.021596388732649352,0.7785714285714286,0.6642857142857143,0,-21.288322491403893,1
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_outer_def_name,outer_def_name,1,0.04271179721924129,0.6834736153686416,0.04403246728885596,0.05524030952225151,0.8285714285714286,0.8214285714285714,1,16.001986801453132,1
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_outer_def_value,outer_def_value,1,0.0005322256758755274,-1.6040663205855423,0.00846359414495114,-0.026095998115693877,0.6142857142857143,0.2785714285714286,0,-3013.8837588900697,1
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_return_kw,return_kw,1,0.0008461719563557042,-0.0010249243356648778,-0.00027664448218479447,0.0004104866420410124,0.4928571428571429,0.5214285714285715,0,-1.2112482905708963,0
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_signature,signature,1,0.009452900155151394,-0.6352399353864493,-0.01964284624937705,-0.031069149159472984,0.25,0.1357142857142857,0,-67.20053369444221,1
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_suffix,suffix,1,-0.02266888943427914,2.1974823364875973,0.0331011172758619,0.06521605618672605,0.7,0.7357142857142858,0,-96.93824405727779,1
deepseek-coder-1.3b,test,0,11,fixed_a,delta_frac_use_site,use_site,1,-0.0074267915378870295,0.3142685651237069,-0.012776716366119448,-0.011980586137642898,0.22857142857142856,0.2571428571428571,0,-42.31552259417777,1
deepseek-coder-1.3b,test,0,11,fixed_b,binding_shift,binding_shift,0,-0.12830970992502863,-6.233451639953044,-0.009012101392660843,-0.1231575627951772,0.45,0.17857142857142858,1,48.581293213079896,0
deepseek-coder-1.3b,test,0,11,fixed_b,binding_shift_identical,binding_shift_identical,1,-0.1737606973730033,-5.881042874020051,-0.0008970954492973984,-0.11871525664847073,0.4857142857142857,0.17857142857142858,1,33.84564497571919,0
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_both_defs,both_defs,0,0.014767343111773593,-0.17507765995805835,0.028341869228082156,0.02488038705989498,0.7428571428571429,0.7071428571428572,0,-11.855731842410691,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_inner_def,inner_def,0,-0.05677118340662751,-3.204264649955552,0.010430929719554734,-0.051267269248469235,0.5928571428571429,0.19285714285714287,1,56.44174487265459,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_inner_def_identical,inner_def_identical,1,-0.10222217085460215,-2.8518558840225583,0.015407958006370653,-0.038702616719709614,0.6285714285714286,0.21428571428571427,1,27.898604189094705,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_inner_def_name,inner_def_name,0,0.045450987447974614,-0.35240876593299125,-0.004652150475834007,-0.007332428889706515,0.42142857142857143,0.38571428571428573,0,-7.753599772422443,0
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_inner_def_value,inner_def_value,1,-0.10222217085460215,-2.8518558840225583,0.015407958006370653,-0.038702616719709614,0.6285714285714286,0.21428571428571427,1,27.898604189094705,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_other,other,1,0.7161994244783609,-3.036373517519898,-0.01974689150897082,-0.04898887860015105,0.39285714285714285,0.2642857142857143,0,-4.239564308127474,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_outer_def,outer_def,1,0.07153852651840112,3.0291869899974917,0.012881194397982132,0.08130884747829778,0.6571428571428571,0.8214285714285714,1,42.34343559226545,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_outer_def_name,outer_def_name,1,-0.3369070284616115,2.036620693803473,0.03816003625403998,0.06223066252025565,0.7642857142857142,0.8285714285714286,0,-6.045052556793226,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_outer_def_value,outer_def_value,1,0.4084455549800128,0.992566296194018,-0.0266627267577852,0.01718263911384666,0.2642857142857143,0.65,1,2.4301067402792254,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_return_kw,return_kw,1,0.04933385694720261,-0.1750693130557212,0.0010146824050803862,3.6005502061863415e-05,0.5428571428571428,0.5071428571428571,0,-3.548664626872402,0
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_signature,signature,1,0.22310412350335823,-0.025482165280050185,-0.023062971927315254,-0.02695580423821123,0.25,0.16428571428571428,0,-0.11421646933238605,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_suffix,suffix,1,-0.9891292942069124,3.5366827081252765,0.022384446661454865,0.06812243606463894,0.6428571428571429,0.7857142857142857,0,-3.575551476271868,1
deepseek-coder-1.3b,test,0,11,fixed_b,delta_frac_use_site,use_site,1,-0.014275361011013175,-0.12467242159323125,-0.011723985754884063,-0.015175433077669368,0.24285714285714285,0.22857142857142856,1,8.733398860949912,1
deepseek-coder-1.3b,test,0,11,other,binding_shift,binding_shift,0,-0.33570074753511775,-4.800235156094404,-0.19681529483368376,-0.23706016178976225,0.14285714285714285,0.14285714285714285,1,14.299149439910764,1
deepseek-coder-1.3b,test,0,11,other,binding_shift_identical,binding_shift_identical,1,-0.33268432815039667,-4.369434691373403,-0.18307811062442814,-0.22460214032151027,0.14285714285714285,0.14285714285714285,1,13.13387593478137,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_both_defs,both_defs,0,0.031779135963081094,-0.5923385991781274,0.042033305215833344,0.03740020372532199,0.8785714285714286,0.75,0,-18.639229205799282,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_inner_def,inner_def,0,-0.15196080578601842,-2.696286877636266,-0.080429443754897,-0.11019397289629321,0.18571428571428572,0.15,1,17.7433046876114,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_inner_def_identical,inner_def_identical,1,-0.14894438640129723,-2.2654864129152634,-0.07194054931971688,-0.09346505348551516,0.16428571428571428,0.14285714285714285,1,15.210283970094842,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_inner_def_name,inner_def_name,0,-0.0030164193847211592,-0.430800464721003,-0.007128668557744896,-0.008453255359830165,0.39285714285714285,0.34285714285714286,1,142.81849099071036,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_inner_def_value,inner_def_value,1,-0.14894438640129723,-2.2654864129152634,-0.07194054931971688,-0.09346505348551516,0.16428571428571428,0.14285714285714285,1,15.210283970094842,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_other,other,1,0.10102497954008277,-4.52266394331014,-0.03486505737897544,-0.05084337032486388,0.34285714285714286,0.2714285714285714,0,-44.76777885924464,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_outer_def,outer_def,1,0.1837399417490995,2.103948278458139,0.11451042493300598,0.1424688338378558,0.8642857142857143,0.8571428571428571,1,11.450685454832254,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_outer_def_name,outer_def_name,1,-0.020411438420949446,2.6653458981729323,0.04050204985902453,0.0615172920795532,0.8142857142857143,0.8357142857142857,0,-130.58099302973832,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_outer_def_value,outer_def_value,1,0.20415138017004889,-0.5613976197147931,0.06721664113199133,0.08749349890817587,0.8714285714285714,0.8785714285714286,0,-2.7499085200755156,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_return_kw,return_kw,1,0.00830157006000873,-0.18051576345499948,0.00046092265342113177,0.0010019852778799909,0.5071428571428571,0.5357142857142857,0,-21.744773837975615,0
deepseek-coder-1.3b,test,0,11,other,delta_frac_signature,signature,1,0.05678274887958433,-0.6964198986385508,-0.023748274602358878,-0.03093306777118119,0.22857142857142856,0.14285714285714285,0,-12.264638686573726,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_suffix,suffix,1,-0.2154968419364939,5.762439845486383,0.02165012111098885,0.05984406848185703,0.5928571428571429,0.7142857142857143,0,-26.74025193921195,1
deepseek-coder-1.3b,test,0,11,other,delta_frac_use_site,use_site,1,0.017608446902047808,0.2295059179965181,-0.012792010738952269,-0.014426314548537985,0.25,0.2357142857142857,1,13.033853540474786,1
deepseek-coder-1.3b,test,0,15,bound,binding_shift,binding_shift,0,0.153461334533035,0.028326454903841922,0.12222529478987369,0.10092825483268203,0.8285714285714286,0.7642857142857142,1,0.18458366069887264,1
deepseek-coder-1.3b,test,0,15,bound,binding_shift_identical,binding_shift_identical,1,0.10863850842042172,0.04165825157912677,0.12446294109047687,0.10432959670686398,0.8285714285714286,0.7714285714285715,1,0.38345750677939083,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_both_defs,both_defs,0,-0.018938193194965917,0.04761078394136694,0.02751118065271399,0.03733872675140376,0.7142857142857143,0.75,0,-2.5140087785155063,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_inner_def,inner_def,0,0.06726157066903457,0.03796861942260444,0.0746352069179906,0.06693465865430534,0.8642857142857143,0.8642857142857143,1,0.5644920129717426,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_inner_def_identical,inner_def_identical,1,0.022438744556421284,0.05130041609788927,0.07963424190499119,0.07334465057551029,0.8428571428571429,0.8571428571428571,1,2.2862427070684155,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_inner_def_name,inner_def_name,0,0.04482282611261327,-0.013331796675284849,-0.00487269786464014,-0.0059113143479437875,0.4,0.35714285714285715,0,-0.297433201596658,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_inner_def_value,inner_def_value,1,0.022438744556421284,0.05130041609788927,0.07963424190499119,0.07334465057551029,0.8428571428571429,0.8571428571428571,1,2.2862427070684155,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_other,other,1,0.5561944561779327,-0.022581334999528458,-0.018759663876537512,-0.042254829728811394,0.39285714285714285,0.34285714285714286,0,-0.040599712472330796,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_outer_def,outer_def,1,-0.08619976386400045,0.00964216451876252,-0.04304688709552096,-0.032260426041905016,0.24285714285714285,0.3357142857142857,0,-0.11185836348664722,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_outer_def_name,outer_def_name,1,-0.3247114505072665,0.04383902074616211,0.04519684388878453,0.06874963878228006,0.8285714285714286,0.8428571428571429,0,-0.1350091617578514,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_outer_def_value,outer_def_value,1,0.23851168664326608,-0.03419685622739959,-0.08385855894450549,-0.08219326022652834,0.1357142857142857,0.15714285714285714,0,-0.14337601946753528,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_return_kw,return_kw,1,0.020355448284924218,0.008414348540444452,0.007900309596866419,0.007490758766423257,0.8857142857142857,0.7857142857142857,1,0.41337082940474174,1
deepseek-coder-1.3b,test,0,15,bound,delta_frac_signature,signature,1,0.11566728298310953,0.0375139259157854,-0.011698151843708642,-0.018820689775062724,0.3142857142857143,0.2642857142857143,1,0.3243261616274277,1
