split,position,site_kind,site,variant,layer,delta_ld,ci_lo,ci_hi,n_rows,n_bases,flip_rate,moves_toward_target,mean_delta_norm_ratio
calib,use,single,L8,clens_answer,8,0.004687494536240896,0.0019531222370763619,0.007812482646356026,120,30,0.0,True,0.028729987488327186
calib,use,single,L8,clens_value,8,0.005078125496705373,-0.0019531136502822241,0.011979165182759363,120,30,0.0,False,0.03727794954103065
calib,use,single,L8,logit_value,8,0.001302082339922587,-0.0011718827423950035,0.00377604141831398,120,30,0.0,False,0.024915396369617034
calib,use,single,L8,noop_same_value,8,0.0,0.0,0.0,120,30,0.0,False,0.0
calib,use,single,L8,whole_state,8,1.734114580353101,1.3089550672719876,2.1614322889161603,120,30,0.2916666666666667,True,
test,pre_def,band,L16+24+31,gram_random,16,0.0006696456245013645,-0.0003348180332354137,0.0017299023616526809,280,70,0.0,False,0.022377079472854812
test,pre_def,band,L16+24+31,clens_answer,16,0.0017857147114617483,0.0007812501569943769,0.00279017357687865,280,70,0.0035714285714285713,True,0.05406436242257339
test,pre_def,band,L16+24+31,clens_value,16,0.0007254430225917271,-0.0003906305719699178,0.001841513386794499,280,70,0.007142857142857143,False,0.039468549657785394
test,pre_def,band,L16+24+31,logit_value,16,0.00044642782637051173,-0.0006138389158461776,0.0015066956249730928,280,70,0.0,False,0.02622033101887262
test,pre_def,band,L16+24+31,noop_same_value,16,0.0,0.0,0.0,280,70,0.0,False,0.0
test,pre_def,band,L16+24+31,whole_state,16,0.0,0.0,0.0,280,70,0.0,False,
test,pre_def,band,L8+16+24,gram_random,8,0.00033481983201844354,-0.001004465352743864,0.001729904477085386,280,70,0.0035714285714285713,False,0.025051459158164924
test,pre_def,band,L8+16+24,clens_answer,8,0.0009486606078488487,-0.0004464266741914409,0.002232138067483902,280,70,0.0035714285714285713,False,0.04173211096995057
test,pre_def,band,L8+16+24,clens_value,8,0.0007812579827649253,-0.0006138341900493417,0.0022321418566363196,280,70,0.007142857142857143,False,0.031079909004225286
test,pre_def,band,L8+16+24,logit_value,8,0.001004459389618465,-0.0004464315649654184,0.0025111584844333783,280,70,0.0035714285714285713,False,0.025133768171185185
test,pre_def,band,L8+16+24,noop_same_value,8,0.0,0.0,0.0,280,70,0.0,False,0.0
test,pre_def,band,L8+16+24,whole_state,8,0.0,0.0,0.0,280,70,0.0,False,
test,pre_def,single,L16,gram_random,16,0.0010044658822672707,-9.579317910330635e-10,0.001953131878482444,280,70,0.0,False,0.022377079472854812
test,pre_def,single,L16,clens_answer,16,0.0012276752718857356,0.00016600916162133223,0.0022879474902791634,280,70,0.0035714285714285713,True,0.05406436242257339
test,pre_def,single,L16,clens_value,16,0.0012834806527410234,0.00011160093758787428,0.002511155610638005,280,70,0.0035714285714285713,True,0.039468549657785394
test,pre_def,single,L16,logit_value,16,0.0005022301205566952,-0.00044643411945019453,0.0014508911967277527,280,70,0.0035714285714285713,False,0.02622033101887262
test,pre_def,single,L16,noop_same_value,16,0.0,0.0,0.0,280,70,0.0,False,0.0
test,pre_def,single,L16,whole_state,16,0.0,0.0,0.0,280,70,0.0,False,
test,pre_def,single,L24,gram_random,24,0.0007812538317271641,-0.00011160630732774735,0.0017299131862819194,280,70,0.0,False,0.02349100106276389
test,pre_def,single,L24,clens_answer,24,0.0008370550615446909,-0.00011160716414451599,0.0018973133500133242,280,70,0.0,False,0.03181414838846774
test,pre_def,single,L24,clens_value,24,0.0009486598627907889,2.086162567138674e-09,0.0018973220991236825,280,70,0.0,True,0.034217323129011185
test,pre_def,single,L24,logit_value,24,0.0005580395460128784,-0.00044642349439007894,0.0015066983870097568,280,70,0.0035714285714285713,False,0.02602319631567849
test,pre_def,single,L24,noop_same_value,24,0.0,0.0,0.0,280,70,0.0,False,0.0
test,pre_def,single,L24,whole_state,24,0.0,0.0,0.0,280,70,0.0,False,
test,pre_def,single,L31,gram_random,31,0.0,0.0,0.0,280,70,0.0,False,0.026304963766855906
test,pre_def,single,L31,clens_answer,31,0.0,0.0,0.0,280,70,0.0,False,0.0067944042903091
test,pre_def,single,L31,clens_value,31,0.0,0.0,0.0,280,70,0.0,False,0.006648660067514156
test,pre_def,single,L31,logit_value,31,0.0,0.0,0.0,280,70,0.0,False,0.006643233068850014
test,pre_def,single,L31,noop_same_value,31,0.0,0.0,0.0,280,70,0.0,False,0.0
test,pre_def,single,L31,whole_state,31,0.0,0.0,0.0,280,70,0.0,False,
test,pre_def,single,L8,gram_random,8,0.0003348216414451599,-0.0009486566191273077,0.0015625058487057685,280,70,0.0,False,0.025051459158164924
test,pre_def,single,L8,clens_answer,8,0.0008370568709714072,-0.0005580292296196734,0.0021763401425310544,280,70,0.0035714285714285713,False,0.04173211096995057
test,pre_def,single,L8,clens_value,8,0.0008370497397014073,-0.00044643188161509376,0.0021205337318990908,280,70,0.0035714285714285713,False,0.031079909004225286
test,pre_def,single,L8,logit_value,8,-5.580133625439235e-05,-0.0015624978207051754,0.0015639027660446431,280,70,0.0,False,0.025133768171185185
test,pre_def,single,L8,noop_same_value,8,0.0,0.0,0.0,280,70,0.0,False,0.0
test,pre_def,single,L8,whole_state,8,0.0,0.0,0.0,280,70,0.0,False,
test,use,band,L16+24+31,gram_random,16,0.0009486647588866098,-0.0001674044957118375,0.0020089384514306273,280,70,0.0035714285714285713,False,0.024221938591947927
test,use,band,L16+24+31,clens_answer,16,0.0010602666863373349,-0.0001116054824420384,0.002232143602200917,280,70,0.0035714285714285713,False,0.022876257961387026
test,use,band,L16+24+31,clens_value,16,0.001953122764825821,0.0007254464152668204,0.003124997562595776,280,70,0.0035714285714285713,True,0.019961985134622894
test,use,band,L16+24+31,logit_value,16,0.0008370502718857356,-0.0002246161736547946,0.0019531249441206455,280,70,0.0,False,0.022661170615853665
test,use,band,L16+24+31,noop_same_value,16,0.0,0.0,0.0,280,70,0.0,False,0.0
test,use,band,L16+24+31,whole_state,16,0.0891741041626249,0.06986466872372797,0.10915318095790488,280,70,0.007142857142857143,True,
