model,base_id,condition,layer,target_token,target,condition_kind,condition_order,rho_unsafe,rho_safe,score_unsafe,score_safe,n_tokens_unsafe,n_tokens_safe,frac_source_expr_unsafe,frac_source_expr_safe,delta_frac_source_expr,ntok_source_expr_match,frac_trusted_expr_unsafe,frac_trusted_expr_safe,delta_frac_trusted_expr,ntok_trusted_expr_match,frac_sink_arg_unsafe,frac_sink_arg_safe,delta_frac_sink_arg,ntok_sink_arg_match,frac_sink_call_unsafe,frac_sink_call_safe,delta_frac_sink_call,ntok_sink_call_match,frac_taint_chain_unsafe,frac_taint_chain_safe,delta_frac_taint_chain,ntok_taint_chain_match,frac_trust_chain_unsafe,frac_trust_chain_safe,delta_frac_trust_chain,ntok_trust_chain_match,frac_signature_unsafe,frac_signature_safe,delta_frac_signature,ntok_signature_match,frac_other_unsafe,frac_other_safe,delta_frac_other,ntok_other_match,delta_total,delta_token_identical_roles
deepseek-coder-6.7b,command_exec_helper_04,clean_heldout,27,24281, vulnerable,clean,-1,1.0000002568436894,1.0000003797310195,204.27232360839844,201.13648986816406,81,81,0.013188138873435297,0.012636257209703803,0.000551881663731494,1,0.008125283793606795,0.009079294830762669,-0.0009540110371558733,1,0.0322559052786914,0.015088413111916455,0.01716749216677494,1,0.05198168445353846,0.05332378570020774,-0.0013421012466692805,1,0.022077632667791364,0.021866542965598437,0.00021108970219292644,1,0.013494367328557763,0.014346485468877224,-0.0008521181403194616,1,-0.00416177543638659,8.466192211716364e-05,-0.004246437358503754,1,0.8630390198844551,0.8735749385218361,-0.010535918637381014,1,-1.2288733002366325e-07,-0.006631696416723949
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,0,5723, safe,clean,-1,1.000000016699599,1.000000342451529,68.42875671386719,67.16806030273438,83,82,0.07401299515226259,0.07133175000237112,0.002681245149891473,1,0.029085387467089767,0.01708119430456407,0.012004193162525698,1,0.008180891126634941,0.011741012538460438,-0.0035601214118254967,0,0.05536541895677047,0.01916234792425591,0.03620307103251456,1,0.033897461826620956,0.04027160819154076,-0.006374146364919807,1,0.0027080349606311994,0.0289175425866676,-0.026209507626036403,1,0.05448905617411023,0.05045159471636677,0.00403746145774346,1,0.7422607710354788,0.7610432921873024,-0.01878252115182355,1,-3.257519300692291e-07,0.022342316811718978
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,0,24281, vulnerable,clean,-1,1.0000002312947063,1.0000004270540923,199.57254028320312,216.50180053710938,83,82,0.04122517083602097,0.04677371358889628,-0.005548542752875307,1,0.02100954710897624,0.023667242334275425,-0.0026576952252991837,1,0.00715304498761429,0.003882752096632244,0.0032702928909820457,0,0.04550739873428476,0.03609508183475122,0.009412316899533542,1,0.025791789269673158,0.033079432005837656,-0.007287642736164498,1,0.014810571523836613,0.01845588658535399,-0.003645315061517376,1,0.07414498179110687,0.06188741746314769,0.012257564327959186,1,0.7703577270431934,0.7761589011451978,-0.005801174102004425,1,-1.957593860155843e-07,0.002530685451636365
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,3,5723, safe,clean,-1,0.999999648995388,0.9999999508604657,68.42875671386719,67.16806030273438,83,82,0.07391081832216692,0.07135765419074515,0.002553164131421773,1,0.03626690774870906,0.025889286671582794,0.010377621077126267,1,0.006488022708522733,0.013680192892234842,-0.007192170183712109,0,0.05734218563491474,0.023483711683285058,0.033858473951629685,1,0.0277917578055926,0.04262736645171057,-0.014835608646117972,1,0.006764910172016818,0.01640470786164823,-0.009639797689631411,1,0.04566300293262619,0.03810035102390408,0.007562651908722115,1,0.7457720436708389,0.7684566800853545,-0.02268463641451557,1,-3.018650772193543e-07,0.029876504733150455
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,3,24281, vulnerable,clean,-1,0.9999997791397817,1.000000010272424,199.57254028320312,216.50180053710938,83,82,0.03987492098520361,0.0479989666578718,-0.008124045672668195,1,0.025731848400019405,0.02821190686884359,-0.0024800584688241846,1,0.007118875716682598,0.004556430710199278,0.00256244500648332,0,0.048304729887242215,0.041061594803213294,0.0072431350840289205,1,0.023623832404163,0.03497458006379935,-0.011350747659636354,1,0.016515003064793175,0.01287962988249989,0.0036353731822932854,1,0.053630219735434984,0.0434822352016878,0.010147984533747184,1,0.7852003489462428,0.7868346660843092,-0.001634317138066388,1,-2.3113264241078624e-07,-0.0009283590010593437
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,7,5723, safe,clean,-1,0.9999997256747205,0.9999999457024784,68.42875671386719,67.16806030273438,83,82,0.10051247777402321,0.08925496897373729,0.01125750880028592,1,0.0732928020656267,0.07296433904017241,0.0003284630254542925,1,-0.002849603245879684,-0.016394215406364168,0.013544612160484484,0,0.07851276909908626,0.04574947338658549,0.03276329571250077,1,0.02503306853782765,0.06192737844858989,-0.036894309910762244,1,0.04883734775165836,-0.0014586345871493243,0.05029598233880768,1,0.0752463699928889,0.07411556718297854,0.0011308028099103612,1,0.6014144936994891,0.6738410686639283,-0.07242657496443927,1,-2.200277579994525e-07,0.05888174277619678
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,7,24281, vulnerable,clean,-1,0.9999998062433176,1.0000000555777717,199.57254028320312,216.50180053710938,83,82,0.05560333101721697,0.06885371391740461,-0.013250382900187638,1,0.0519130464713171,0.04251764349987688,0.009395402971440224,1,0.009242564836173674,-0.0032797971784619302,0.012522362014635604,0,0.06299839086889658,0.049136858386691074,0.013861532482205507,1,0.01502365526727925,0.03127609422844099,-0.01625243896116174,1,0.021054041035122522,0.011602845602509067,0.009451195432613455,1,0.06324030314271852,0.06068333711628341,0.002556966026435105,1,0.7209244736045929,0.7392093600050277,-0.018284886400434797,1,-2.493344542810194e-07,0.005762275051344912
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,11,5723, safe,clean,-1,0.999999847784584,1.0000001277849742,68.42875671386719,67.16806030273438,83,82,0.07672950833735966,0.08829155834287082,-0.011562050005511165,1,0.04882724829146623,0.05367634016195411,-0.004849091870487883,1,0.023934156908713408,-0.024888609971166598,0.048822766879880006,0,0.10480937720688399,0.08085244692465297,0.023956930282231018,1,0.05811627963760889,0.09065938529485447,-0.03254310565724558,1,0.06788525914744706,0.01957986630365748,0.04830539284378958,1,0.05582825676846513,0.0527300777865473,0.003098178981917832,1,0.5638697614866396,0.6390990629416038,-0.0752293014549642,1,-2.8000039040132485e-07,0.026406254574693803
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,11,24281, vulnerable,clean,-1,0.9999999169160892,1.0000001405274497,199.57254028320312,216.50180053710938,83,82,0.04771524463145585,0.0678461012347394,-0.02013085660328355,1,0.03623341261212662,0.026717703395191528,0.009515709216935092,1,0.015123154064929959,-0.001390700937613074,0.016513855002543033,0,0.10031698814245779,0.07564366413214298,0.024673324010314815,1,0.04305565379197719,0.04946367922368226,-0.006408025431705065,1,0.025890418551545617,0.017722905938663165,0.008167512612882451,1,0.04842544440695698,0.04765015567535544,0.0007752887316015422,1,0.6832396007146392,0.7163466318652879,-0.033107031150648725,1,-2.2361136040732754e-07,0.016592952536745285
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,15,5723, safe,clean,-1,1.0000000272746508,1.0000003714305432,68.42875671386719,67.16806030273438,83,82,0.05191544626225625,0.06708167411939399,-0.01516622785713774,1,0.026426335710440764,0.029657176714380253,-0.0032308410039394893,1,0.025102348164987458,0.011784830139196456,0.013317518025791002,0,0.11655158101113669,0.06582973477831067,0.05072184623282602,1,0.05632309210070437,0.07419551310111187,-0.017872421000407507,1,0.04497665605433851,0.029815858531210968,0.015160797523127541,1,0.053731197502536215,0.04041895768856348,0.013312239813972733,1,0.6249733704682504,0.6812166263583757,-0.05624325589012524,1,-3.4415589268005364e-07,0.04292539370844156
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,15,24281, vulnerable,clean,-1,0.9999999460449238,1.0000001796383708,199.57254028320312,216.50180053710938,83,82,0.02712796628145475,0.04546292794655779,-0.018334961665103042,1,0.014418381119173816,0.010856496350858348,0.003561884768315468,1,0.017909089487679126,0.01517944095301234,0.002729648534666786,0,0.09402502667214918,0.051737424439668805,0.042287602232480376,1,0.042380579676365174,0.041873604288321896,0.0005069753880432779,1,0.0355329650603083,0.022434616830854102,0.013098348229454198,1,0.04305587987877266,0.03901018875581785,0.00404569112295481,1,0.7255500578690207,0.7734454800732795,-0.0478954222042588,1,-2.3359344692580608e-07,0.04516554007614509
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,19,5723, safe,clean,-1,1.0000002601707703,1.0000004311633632,68.42875671386719,67.16806030273438,83,82,0.04313144595920864,0.04334153726030237,-0.00021009130109372887,1,0.02888891373114163,0.027314857950460205,0.0015740557806814236,1,0.020946347291320618,0.026954757453044417,-0.0060084101617238,0,0.04610452612195627,0.03533626264531707,0.0107682634766392,1,0.057116017698178326,0.06264619066922353,-0.0055301729710452024,1,0.04050318058706654,0.039986444263793566,0.0005167363232729746,1,0.03066134727313316,0.018873035033592396,0.011788312239540764,1,0.7326484815087649,0.7455473458876297,-0.012898864378864783,1,-1.7099259315075943e-07,0.018907103547995432
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,19,24281, vulnerable,clean,-1,0.9999999587100403,1.0000001092111819,199.57254028320312,216.50180053710938,83,82,0.01721258375503309,0.017856359783299157,-0.0006437760282660653,1,0.010807451022515851,0.009726697296228496,0.0010807537262873552,1,0.013284136892435431,0.010369853870823056,0.0029142830216123752,0,0.08019647777882068,0.05154595196106229,0.028650525817758385,1,0.03165307557294659,0.03145958580784432,0.00019348976510227128,1,0.021132388882933444,0.01864931734588945,0.0024830715370439925,1,0.019644730115586893,0.009020009942759448,0.010624720172827446,1,0.8060691146897684,0.8513723332032757,-0.04530321851350727,1,-1.505011415145474e-07,0.04238878499075338
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,23,5723, safe,clean,-1,1.000000330943317,1.000000445223038,68.42875671386719,67.16806030273438,83,82,0.03692673577262236,0.03506651280780454,0.0018602229648178176,1,0.034393419067048465,0.030027251095245018,0.004366167971803447,1,0.030782203264830874,0.03173428641661627,-0.0009520831517853962,0,0.06647476005737382,0.0933352011000412,-0.026860441042667382,1,0.0530603108871002,0.05372292022535988,-0.0006626093382596787,1,0.05043494577392654,0.04765534201676721,0.0027796037571593338,1,0.034055450213777164,0.019856802187979763,0.0141986480257974,1,0.6938725059066375,0.6886021293732243,0.0052703765334132235,1,-1.1427972123473351e-07,-0.004318407661349062
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,23,24281, vulnerable,clean,-1,0.9999999267065883,1.0000001212688052,199.57254028320312,216.50180053710938,83,82,0.015643671937620368,0.015567150762087967,7.652117553240065e-05,1,0.010401750737177948,0.009629711916392295,0.0007720388207856539,1,0.01111323923727937,0.009833466910498677,0.001279772326780693,0,0.06742794302324606,0.04519373943500628,0.022234203588239784,1,0.02574461450142998,0.025771159912312373,-2.6545410882393428e-05,1,0.01973825620483951,0.01768031338844045,0.0020579428163990596,1,0.006303942203833441,-0.0010209500401843746,0.007324892244017816,1,0.8436265088611618,0.8773455289842516,-0.033719020123089805,1,-1.9456221679592378e-07,0.032439053234092324
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,27,5723, safe,clean,-1,1.0000002852133636,1.0000005059819093,68.42875671386719,67.16806030273438,83,82,0.03444087205968769,0.03332517035449724,0.0011157017051904514,1,0.02109013598356478,0.01973169725965549,0.0013584387239092902,1,0.02875828900480709,0.018510675781464748,0.010247613223342344,0,0.08640690926042809,0.08865228977859635,-0.0022453805181682635,1,0.047296003016023686,0.052164036384833315,-0.0048680333688096294,1,0.03809740374139239,0.034440250823588356,0.003657152917804031,1,0.014474108167307646,0.00574115038295169,0.008732957784355956,1,0.7294365639801523,0.7474352352163222,-0.017998671236169828,1,-2.2076854564595516e-07,0.007750837244281836
deepseek-coder-6.7b,command_exec_helper_08,clean_heldout,27,24281, vulnerable,clean,-1,1.0000000013813097,1.0000001882761544,199.57254028320312,216.50180053710938,83,82,0.014624296220029243,0.013842651314380013,0.0007816449056492307,1,0.008260190457021751,0.007792227328070557,0.00046796312895119353,1,0.011540264778805806,0.009304846659871805,0.002235418118934001,0,0.06532300738531244,0.049308700589817775,0.016014306795494662,1,0.021615174125706293,0.021712813269826818,-9.76391441205246e-05,1,0.01687154479718888,0.014355034837300903,0.0025165099598879765,1,-0.0035731872655817426,-0.006317292340972672,0.0027441050753909298,1,0.865338710882827,0.8900012066178593,-0.02466249573503232,1,-1.8689484485370778e-07,0.022426890721253468
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,0,5723, safe,clean,-1,1.0000001957529645,1.0000005959966736,87.24564361572266,79.85041809082031,82,83,0.050015087030460564,0.06437013772337598,-0.014355050692915414,1,0.008792984732699013,0.010252508048801881,-0.0014595233161028686,1,0.010960183159237087,0.01686669527084937,-0.0059065121116122846,0,0.05742563840998627,0.02531692813351913,0.03210871027646714,1,0.05780334171602536,0.05352453810575977,0.004278803610265586,1,0.026341329171743984,0.03115899049151675,-0.004817661319772765,1,0.04046265193200344,0.051912882110276615,-0.011450230178273173,1,0.7481989796008088,0.746597916112574,0.0016010634882348551,1,-4.0024370892566274e-07,0.004305048379668504
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,0,24281, vulnerable,clean,-1,1.000000870146763,1.0000003169435865,185.20132446289062,198.73318481445312,82,83,0.04249015126742526,0.052657753269354596,-0.010167602001929336,1,0.0226191110684524,0.01823362076004192,0.00438549030841048,1,0.006232224972850343,0.009615877553186563,-0.00338365258033622,0,0.052347020475745784,0.040282776034706855,0.01206424444103893,1,0.03156612498889276,0.03861252318572428,-0.007046398196831519,1,0.0025948950881979965,0.005575633897190574,-0.002980738808992578,1,0.07991850541775827,0.074823626825048,0.005094878592710267,1,0.7622328368674405,0.7601985054183339,0.0020343314491065856,1,5.532031766078416e-07,0.0013498743344062432
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,3,5723, safe,clean,-1,0.9999996103728214,1.0000002501319893,87.24564361572266,79.85041809082031,82,83,0.046398414824167886,0.06176303716686127,-0.015364622342693382,1,0.016006750091338687,0.019086552038958145,-0.0030798019476194587,1,0.008713560908257218,0.017418101176122098,-0.00870454026786488,0,0.06294593024878926,0.02939111739971531,0.03355481284907395,1,0.05864978782474314,0.05564413087832933,0.003005656946413804,1,0.025838415980098006,0.021404601836630663,0.004433814143467343,1,0.03459166813432357,0.04172501565074668,-0.007133347516423111,1,0.7468550823611033,0.7535676939846264,-0.0067126116235231015,1,-6.397591688321602e-07,0.015416512132219149
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,3,24281, vulnerable,clean,-1,1.0000003352536144,1.0000000937446698,185.20132446289062,198.73318481445312,82,83,0.04023636155517814,0.05190318275868351,-0.011666821203505373,1,0.025806487526801557,0.022323795177803158,0.0034826923489983987,1,0.005797389267900772,0.008078863454112998,-0.0022814741862122257,0,0.05592278519889919,0.045836024582031204,0.010086760616867987,1,0.031196232537457298,0.04055441502119174,-0.009358182483734441,1,0.006548001915106714,0.009131891031248047,-0.0025838891161413333,1,0.059268747257562274,0.05298201238928476,0.0062867348682775145,1,0.7752243299947081,0.7691899093303145,0.006034420664393636,1,2.415089441643731e-07,-0.0037527049692372486
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,7,5723, safe,clean,-1,0.9999995867389974,1.000000270566161,87.24564361572266,79.85041809082031,82,83,0.07355917026039249,0.07866796859846989,-0.005108798338077397,1,0.0407465891624308,0.06037903412573997,-0.019632444963309174,1,0.004725578441371975,-0.005515045024836726,0.010240623466208701,0,0.08298660986426346,0.05627288138299179,0.026713728481271667,1,0.05878116827334015,0.07486169171030974,-0.016080523436969585,1,0.05286262498102394,0.016012325081885676,0.03685029989913827,1,0.07231677295027722,0.07820628956085492,-0.005889516610577697,1,0.6140210728058975,0.6411151251307462,-0.02709405232484874,1,-6.838271639567073e-07,0.01685274503147608
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,7,24281, vulnerable,clean,-1,1.000000370112588,1.0000000357189498,185.20132446289062,198.73318481445312,82,83,0.05285624881087653,0.0691820779969521,-0.01632582918607557,1,0.049380231602579934,0.03731835082029745,0.012061880782282486,1,0.013263608631770153,-0.0017676167265843958,0.01503122535835455,0,0.07324034675308967,0.058699040803909086,0.014541305949180586,1,0.02571217141417314,0.03736616566307966,-0.011653994248906521,1,0.014243861637027726,0.007857447270001774,0.006386414367025951,1,0.06883881144419945,0.0648783224793534,0.003960488964846048,1,0.7024650898188712,0.7264662474119407,-0.024001157593069422,1,3.3439363810588985e-07,0.008970266628352978
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,11,5723, safe,clean,-1,0.9999997397076952,1.0000004260384832,87.24564361572266,79.85041809082031,82,83,0.06942332338252476,0.09221143894934747,-0.02278811556682271,1,0.02686722925676105,0.04157627820771126,-0.01470904895095021,1,0.039507476868444566,0.009723781041608025,0.029783695826836543,0,0.09846051120610705,0.07188338805018539,0.02657712315592166,1,0.06722330515359197,0.09208536482216868,-0.024862059668576714,1,0.08072069430016858,0.02973215430081217,0.05098853999935641,1,0.06015961572980093,0.05860760735420337,0.0015520083755975606,1,0.5576375838102964,0.6041804133124469,-0.046542829502150496,1,-6.863307879592662e-07,0.016758447344525994
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,11,24281, vulnerable,clean,-1,1.000000416095054,1.0000001416386173,185.20132446289062,198.73318481445312,82,83,0.05225882055409276,0.07877337555151272,-0.026514554997419955,1,0.037079971485908296,0.028948202113743764,0.008131769372164532,1,0.02743502426991089,-0.010477679781703404,0.037912704051614295,0,0.10876588479457713,0.08522688743533374,0.02353899735924339,1,0.03734192707803375,0.041307910532998225,-0.003965983454964475,1,0.016001439099442516,0.010411459454245405,0.005589979645197111,1,0.05495038228163239,0.05238957696840829,0.0025608053132240988,1,0.6661669665314562,0.7134204093640784,-0.04725344283262212,1,2.744564368828417e-07,0.009341013237444705
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,15,5723, safe,clean,-1,0.9999997924834971,1.0000004419006256,87.24564361572266,79.85041809082031,82,83,0.04904729504892719,0.07145212373753171,-0.022404828688604515,1,0.017564940101671457,0.024217928975510013,-0.006652988873838556,1,0.06098291260404806,0.04972166971207857,0.011261242891969489,0,0.11948076948428227,0.05262691038492387,0.0668538590993584,1,0.04344875151233245,0.05378452575745888,-0.010335774245126432,1,0.057543050094419554,0.036324285120562794,0.02121876497385676,1,0.05719808742707225,0.05141111328060431,0.005786974146467935,1,0.5947339862107439,0.6604618849319555,-0.06572789872121154,1,-6.494171284621153e-07,0.05446600641211359
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,15,24281, vulnerable,clean,-1,1.0000004459052092,1.000000122443548,185.20132446289062,198.73318481445312,82,83,0.03237049840040815,0.060979990407971904,-0.028609492007563755,1,0.01318022017376069,0.011189778877023947,0.001990441296736742,1,0.04275413748025311,0.010822604568235515,0.0319315329120176,0,0.09936758302097806,0.05055693551975027,0.048810647501227794,1,0.032659986788641286,0.03360229505252894,-0.0009423082638876507,1,0.030713265701924203,0.02315136404985597,0.007561901652068232,1,0.049752074708272497,0.043730845540213746,0.00602122916805875,1,0.6992026796309712,0.7659663084279675,-0.06676362879699638,1,3.2346166133068177e-07,0.03483241934664011
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,19,5723, safe,clean,-1,0.999999808495573,1.0000002991413441,87.24564361572266,79.85041809082031,82,83,0.04095402009673025,0.039776932106131105,0.0011770879905991447,1,0.023033631211391476,0.026247849138279447,-0.003214217926887971,1,0.03713691278151685,0.03085172287857603,0.006285189902940823,0,0.06142379567573839,0.0311889639689995,0.030234831706738893,1,0.04160930759659034,0.041362022792036955,0.00024728480455338264,1,0.03627096319585137,0.03653419314288885,-0.00026322994703747993,1,0.033875504003101624,0.027384246609356216,0.006491257393745408,1,0.7256956739346525,0.7666543685050762,-0.04095869457042367,1,-4.906457714698442e-07,0.03467301402171138
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,19,24281, vulnerable,clean,-1,1.0000003999629727,1.0000000471816304,185.20132446289062,198.73318481445312,82,83,0.021098274956270844,0.01902395387810775,0.0020743210781630946,1,0.008981604280845006,0.008872289621416032,0.00010931465942897421,1,0.02727155414894692,0.009289868532754042,0.01798168561619288,0,0.08231180081290781,0.04731304782847908,0.034998752984428734,1,0.023434529926940832,0.01957677311270983,0.0038577568142310024,1,0.01950847319087731,0.019224890319733613,0.00028358287114369635,1,0.023204011094592775,0.015027034749573061,0.008176976345019713,1,0.7941901515515912,0.861672189138857,-0.06748203758726579,1,3.5278134230543046e-07,0.04950070475241522
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,23,5723, safe,clean,-1,0.9999998718606944,1.0000002955956888,87.24564361572266,79.85041809082031,82,83,0.03460802214270155,0.029384760226273184,0.005223261916428364,1,0.026397713519157644,0.028548786880070752,-0.0021510733609131083,1,0.030170225537912286,0.03534405030133323,-0.005173824763420945,0,0.07094130506358685,0.06042066739755836,0.010520637666028496,1,0.044204255947519304,0.03909197969832089,0.005112276249198411,1,0.04413057208932428,0.03979746625594571,0.004333105833378564,1,0.03534505261336862,0.025997498811108168,0.009347553802260454,1,0.7142027249471239,0.7414150860250783,-0.02721236107795444,1,-4.237349942037838e-07,0.03238576210638118
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,23,24281, vulnerable,clean,-1,1.0000004304972614,1.0000000433013772,185.20132446289062,198.73318481445312,82,83,0.019257979181008585,0.01620390150983761,0.0030540776711709752,1,0.009133973800014402,0.009235685500771144,-0.00010171170075674169,1,0.017108419781249273,0.009893468060901807,0.007214951720347466,0,0.06445344957264779,0.04755257875007544,0.01690087082257235,1,0.023273277906808394,0.020016387082643524,0.00325689082416487,1,0.019104927327099567,0.01751192139324695,0.0015930059338526183,1,0.008822736791519797,0.004058565724598897,0.0047641710669209004,1,0.8388456661369135,0.8755275352793017,-0.036681869142388246,1,3.871958841883405e-07,0.02946730461792497
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,27,5723, safe,clean,-1,1.0000000176346329,1.000000273715263,87.24564361572266,79.85041809082031,82,83,0.030621311333529758,0.0264300271498967,0.004191284183633057,1,0.016338548740104358,0.017744093021777627,-0.0014055442816732697,1,0.020667880909545317,0.026519407896276895,-0.005851526986731578,0,0.07353893140217521,0.06413030614266234,0.009408625259512873,1,0.03514489752363011,0.03367310684278103,0.001471790680849086,1,0.03791851083707677,0.03701408583884718,0.0009044249982295902,1,0.018975871106934387,0.012932970873899812,0.006042900233034575,1,0.7667940657816368,0.7815562759491212,-0.014762210167484469,1,-2.5608063013507487e-07,0.02061348107358591
deepseek-coder-6.7b,command_exec_helper_12,clean_heldout,27,24281, vulnerable,clean,-1,1.0000003246128775,1.0000000456632705,185.20132446289062,198.73318481445312,82,83,0.01747321095479295,0.01523811994678402,0.0022350910080089284,1,0.008249793172074409,0.008025308835709247,0.0002244843363651619,1,0.00936778003673618,0.009062862393911731,0.0003049176428244482,0,0.06088006225965725,0.04942854017111483,0.011451522088542422,1,0.018125839412131136,0.016730424924057588,0.001395414488073548,1,0.01644180569449332,0.015021795339172512,0.0014200103553208086,1,-0.0027139183381860894,-0.00210276612412459,-0.0006111522140614997,1,0.8721757514211783,0.8885957601766451,-0.016420008755466786,1,2.789496070312869e-07,0.01611537006224937
deepseek-coder-6.7b,command_exec_helper_14,clean_heldout,0,5723, safe,clean,-1,0.9999995573073344,1.0000001756336476,73.143798828125,70.12215423583984,83,82,0.09011921719188482,0.053457880332965994,0.03666133685891882,1,0.01781376502943433,0.02209318752352152,-0.004279422494087193,1,0.009090409641610099,0.011963968572527777,-0.002873558930917678,0,0.03124684864143085,0.06410643172347073,-0.03285958308203989,1,0.04165041124188807,0.042239274291781204,-0.0005888630498931333,1,0.007187808138949599,0.03248602099816986,-0.025298212859220258,1,0.036314912589870726,0.03767253510031116,-0.0013576225104404357,1,0.766576184832266,0.7359808770908997,0.030595307741366318,1,-6.18326313445855e-07,-0.027722367136762086
deepseek-coder-6.7b,command_exec_helper_14,clean_heldout,0,24281, vulnerable,clean,-1,1.0000002452420937,1.0000002983214016,204.6583251953125,191.50839233398438,83,82,0.0672342701664952,0.04786944015307042,0.01936483001342479,1,0.023867605813514988,0.03143491725188663,-0.007567311438371641,1,0.004783532355257279,0.0031247967772987297,0.0016587355779585497,0,0.038907641258234496,0.04984289364795286,-0.010935252389718361,1,0.03160109391849968,0.03498504035974524,-0.0033839464412455597,1,0.017257201137762666,0.01726300169978399,-5.8005620213255615e-06,1,0.05815611840505468,0.06433656427684398,-0.0061804458717893,1,0.7581927821872744,0.7511436441548198,0.007049138032454549,1,-5.307930829936969e-08,-0.0087079266897214
deepseek-coder-6.7b,command_exec_helper_14,clean_heldout,3,5723, safe,clean,-1,0.9999991664624752,0.99999979177372,73.143798828125,70.12215423583984,83,82,0.08868802867812715,0.051358908748235094,0.03732911992989206,1,0.029399179991554274,0.03505841663945723,-0.0056592366479029585,1,0.012056961695953751,0.008893871162014007,0.0031630905339397435,0,0.035542267410732166,0.0730807429898387,-0.037538475579106535,1,0.03486475424719954,0.04848997930734303,-0.013625225060143485,1,0.003138523232126459,0.017608376487969115,-0.014469853255842656,1,0.032221435984474564,0.03550810369697519,-0.003286667712500628,1,0.7640880152223074,0.7300013927418876,0.034086622480419826,1,-6.253112446383269e-07,-0.037250338325604204
deepseek-coder-6.7b,command_exec_helper_14,clean_heldout,3,24281, vulnerable,clean,-1,0.9999999691285838,0.999999912114235,204.6583251953125,191.50839233398438,83,82,0.06738921089225765,0.04854038085837126,0.01884883003388639,1,0.03058432678676954,0.036613363887673764,-0.0060290371009042235,1,0.005274134859081514,0.0013608323671185038,0.003913302491963011,0,0.04326279878358512,0.05552388054198437,-0.012261081758399253,1,0.029219944595663388,0.04078735901850327,-0.011567414422839883,1,0.019202757598692725,0.01507239524028014,0.004130362358412585,1,0.04028101605990253,0.0445930199283203,-0.00431200386841777,1,0.764785779552631,0.7575086802719834,0.007277099280647681,1,5.7014348539205506e-08,-0.011190344758262154
deepseek-coder-6.7b,command_exec_helper_14,clean_heldout,7,5723, safe,clean,-1,0.9999992383261834,0.9999998212850604,73.143798828125,70.12215423583984,83,82,0.10796604645368532,0.07628171142752403,0.03168433502616129,1,0.04775937954484221,0.06621093050865456,-0.018451550963812353,1,-0.005871802277472166,-0.007905502957101967,0.0020337006796298015,0,0.06236171038981114,0.09003212659656659,-0.02767041620675545,1,0.03478192034792911,0.07214178085937888,-0.037359860511449766,1,0.023288795347097914,0.013444295868271757,0.009844499478826157,1,0.08844510398095713,0.08305767896198704,0.005387425018970091,1,0.6412680845393329,0.6067368000197793,0.03453128451955367,1,-5.829588765535187e-07,-0.03656556815806003
deepseek-coder-6.7b,command_exec_helper_14,clean_heldout,7,24281, vulnerable,clean,-1,1.0000000020386783,1.0000000011282368,204.6583251953125,191.50839233398438,83,82,0.07283948734940153,0.05885875915631637,0.013980728193085157,1,0.05035323936543317,0.05908386202836672,-0.008730622662933549,1,0.0006737568644516218,-0.0011192049481984824,0.0017929618126501041,0,0.051431819227210115,0.06494555886212348,-0.013513739634913369,1,0.03062399029499598,0.04194055377659793,-0.011316563481601951,1,0.022107069959494092,0.012028153177973663,0.010078916781520428,1,0.06477573071733597,0.06479572557650995,-1.9994859173977364e-05,1,0.7071949082603558,0.6994665934985473,0.0077283147618084636,1,9.104413091487462e-10,-0.00952127566401726
