model,program_id,base_id,member,condition,condition_kind,condition_order,layer,target_token,target,score,rho,n_tokens,frac_source_expr,frac_trusted_expr,frac_sink_arg,frac_sink_call,frac_taint_chain,frac_trust_chain,frac_signature,frac_other,ntok_source_expr,ntok_trusted_expr,ntok_sink_arg,ntok_sink_call,ntok_taint_chain,ntok_trust_chain,ntok_signature,ntok_other
deepseek-coder-6.7b,command_exec_helper_03_safe,command_exec_helper_03,safe,clean_heldout,clean,-1,23,5723, safe,70.394287109375,1.0000004286548334,86,0.032794321965680925,0.022023976817635356,0.011583462089250025,0.0684481696315836,0.04565679143444935,0.040669396892429,0.04783848619908402,0.7309858236247211,8,5,3,10,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_03_safe,command_exec_helper_03,safe,clean_heldout,clean,-1,27,24281, vulnerable,191.94003295898438,1.000000137422702,86,0.012929043896335868,0.011747990399034278,0.002800906144363098,0.057090437908275296,0.012335772439507129,0.012039213326602438,-0.0014599261405696153,0.8925166994491536,8,5,3,10,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_03_safe,command_exec_helper_03,safe,clean_heldout,clean,-1,27,5723, safe,70.394287109375,1.0000001497116695,86,0.022014704748985828,0.018339320092554557,0.0053509023080520485,0.09682517083366299,0.033572641236708445,0.03068381359171718,0.026184888325699707,0.767028708574289,8,5,3,10,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,0,24281, vulnerable,204.27232360839844,1.0000005839221713,81,0.03899173219814536,0.022527733144783693,0.01044951530358852,0.047188599675241805,0.021686695773337553,0.02059142283738536,0.06743491695018394,0.7711299680395051,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,0,5723, safe,71.02163696289062,1.0000001146357969,81,0.06537573539878647,0.01193672785649356,0.013172971095089102,0.0371820254034747,0.02047239072065897,0.04708102882528657,0.04432518725867306,0.7604540480773344,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,3,24281, vulnerable,204.27232360839844,1.000000101068801,81,0.03650884533896524,0.028136089461432298,0.010750588720988032,0.04878715898092438,0.02304095263816453,0.019331550887897245,0.04781512528235012,0.7856297897580793,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,3,5723, safe,71.02163696289062,0.9999999076304561,81,0.0620228720183728,0.02378351746553424,0.009502734249280907,0.038816923739328546,0.016606615601865,0.04383194637786273,0.037024371520686335,0.7684109266575255,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,7,24281, vulnerable,204.27232360839844,1.0000001528615465,81,0.048711816001252614,0.05178820397236433,0.025861229823682295,0.061115018657340064,0.02215498228808325,0.01610007012428429,0.058804431508447136,0.7154644004860923,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,7,5723, safe,71.02163696289062,0.9999999301852,81,0.0859113375986638,0.05070588820159915,-0.0029383078181874044,0.04894208289567199,0.039846829047741214,0.05723755370991572,0.07460392208120617,0.6456906244685894,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,11,24281, vulnerable,204.27232360839844,1.0000001760223869,81,0.050039906295736354,0.03936798265782568,0.04508412153780057,0.0914691181060687,0.051347761602279926,0.017677872137721047,0.04669397778957139,0.6583194358953831,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,11,5723, safe,71.02163696289062,1.000000067978949,81,0.08348886259422117,0.03884414301399847,0.027665642072283572,0.07352299007430807,0.07751742188419813,0.06721561219075184,0.061891316177221364,0.5698540799719662,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,15,24281, vulnerable,204.27232360839844,1.0000002165812127,81,0.032735712980228635,0.015153347540383937,0.07625649457100447,0.08606147695117669,0.04497448198570932,0.03053450838928327,0.041677174612284235,0.6726070195511422,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,15,5723, safe,71.02163696289062,1.0000001601386812,81,0.06509491362671968,0.022141321883256845,0.07551804591668146,0.09096291680864475,0.06413298878829742,0.03750579486969151,0.06080483696220964,0.5838393412831799,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,19,24281, vulnerable,204.27232360839844,1.0000001909675118,81,0.015703823917202715,0.009969476869017928,0.07734655233767394,0.07235610050682029,0.032416258974016655,0.017355261473098613,0.016256704772226398,0.7585960121174552,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,19,5723, safe,71.02163696289062,0.9999999527923966,81,0.04224775288954509,0.02961024662440375,0.07778122206316976,0.047116760837261094,0.06427942850490465,0.031876692212142954,0.03660726165994738,0.670480588001022,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,23,24281, vulnerable,204.27232360839844,1.000000274510669,81,0.014406973438368602,0.009274458857607807,0.053229329672296447,0.05821820233504829,0.030618713399482016,0.01767085888936204,0.004806453452437527,0.8117752844660662,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,23,5723, safe,71.02163696289062,1.0000001727536019,81,0.03505618490860386,0.03129795788954885,0.07172827239044627,0.06640516212700673,0.06787616783302206,0.04253387208905077,0.03736208170689642,0.6477404738090269,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,27,24281, vulnerable,204.27232360839844,1.0000002568436894,81,0.013188138873435297,0.008125283793606795,0.0322559052786914,0.05198168445353846,0.022077632667791364,0.013494367328557763,-0.00416177543638659,0.8630390198844551,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_unsafe,command_exec_helper_04,unsafe,clean_heldout,clean,-1,27,5723, safe,71.02163696289062,1.0000004439612833,81,0.030757517378205625,0.02010748530943024,0.043751532631560515,0.07544985589738497,0.06056937917924507,0.041747371386648635,0.01772969560611199,0.7098876065726962,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,0,24281, vulnerable,201.13648986816406,1.0000006834324895,81,0.046565867371520187,0.026810958921893193,0.0064953099316866336,0.04039103452904641,0.024291911073879728,0.016460059821846694,0.06861164760112917,0.7703738941814877,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,0,5723, safe,69.63607025146484,1.000001167134477,81,0.07281481085457932,0.010005063624992453,0.008233118317842965,0.03345107888663525,0.019947603518482356,0.03943796668516969,0.060036522299242966,0.7560750029475318,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,3,24281, vulnerable,201.13648986816406,1.0000002166240216,81,0.04530026375062198,0.030186108755780088,0.005528002478164583,0.0467790826763673,0.02682280434419745,0.010818522426952791,0.0472411343060115,0.7873242978859261,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,3,5723, safe,69.63607025146484,1.0000006639190735,81,0.07061088135018048,0.02001466878705694,0.006407923924520881,0.04010976109452602,0.020368942194271038,0.02848631184813627,0.05005581737048444,0.7639463573498976,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,7,24281, vulnerable,201.13648986816406,1.0000003147493692,81,0.05900413139229454,0.04936656712021403,0.004138074893719928,0.058611003392108146,0.03235013387287489,0.004472268973070943,0.06053041527859762,0.7315277198264895,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,7,5723, safe,69.63607025146484,1.0000006003384105,81,0.083820905985715,0.05954454716518418,-0.0158413073538602,0.05447641091471184,0.05511084610750186,0.01624711579067568,0.09127160831390725,0.6553704734145749,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,11,24281, vulnerable,201.13648986816406,1.0000003806848616,81,0.06302860884169477,0.0363218001416132,-0.001080877412372519,0.08792110097718189,0.058281690872853203,0.010001161432210826,0.048767726755601204,0.6967591690760788,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,11,5723, safe,69.63607025146484,1.0000008096704547,81,0.08800767296170944,0.05485429885424438,-0.017709975834687412,0.07727262217046502,0.09158103905783767,0.025901053023915294,0.07237344517936717,0.6077206542576032,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,15,24281, vulnerable,201.13648986816406,1.0000003667198725,81,0.04321986124744826,0.013530145103695424,0.02955545477546879,0.061264431699758176,0.04844868357813202,0.021057530811782937,0.042668132458788824,0.740256127044798,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,15,5723, safe,69.63607025146484,1.0000007810497944,81,0.06643751938201813,0.02600141385676592,0.026643209748413534,0.07192732066405115,0.07673593621539777,0.025111958791039068,0.06616233499674715,0.6409810873953617,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,19,24281, vulnerable,201.13648986816406,1.0000003160458537,81,0.01668205045542347,0.010508022507506109,0.020920619503475124,0.06104480235321466,0.03355129432918116,0.01721784502484926,0.016526592437736125,0.8235490894344679,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,19,5723, safe,69.63607025146484,1.0000007979547079,81,0.04392577994254404,0.029038697171555147,0.02708555933238044,0.031052808465383507,0.07145882677562843,0.03626883751087324,0.04106934667479481,0.7201009420815482,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,23,24281, vulnerable,201.13648986816406,1.000000294190831,81,0.014527903382602058,0.010435463109809837,0.017784413225753415,0.056236788335029125,0.03144059765298048,0.017847014900949466,0.006037453095831917,0.8456906604878749,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,23,5723, safe,69.63607025146484,1.000000724771412,81,0.034115210769535345,0.028979675164463325,0.02967307629994898,0.09759148363915265,0.07272703070104825,0.044860682102452046,0.04050737022038954,0.651546195874422,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,27,24281, vulnerable,201.13648986816406,1.0000003797310195,81,0.012636257209703803,0.009079294830762669,0.015088413111916455,0.05332378570020774,0.021866542965598437,0.014346485468877224,8.466192211716364e-05,0.8735749385218361,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_04_safe,command_exec_helper_04,safe,clean_heldout,clean,-1,27,5723, safe,69.63607025146484,1.0000006702049196,81,0.029802690015437415,0.020888340066858475,0.024449680189510874,0.08499956832982758,0.06517206871062037,0.04301806997773393,0.02447595192277563,0.7071943009921552,8,5,3,5,10,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,0,24281, vulnerable,199.57254028320312,1.0000002312947063,83,0.04122517083602097,0.02100954710897624,0.00715304498761429,0.04550739873428476,0.025791789269673158,0.014810571523836613,0.07414498179110687,0.7703577270431934,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,0,5723, safe,68.42875671386719,1.000000016699599,83,0.07401299515226259,0.029085387467089767,0.008180891126634941,0.05536541895677047,0.033897461826620956,0.0027080349606311994,0.05448905617411023,0.7422607710354788,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,3,24281, vulnerable,199.57254028320312,0.9999997791397817,83,0.03987492098520361,0.025731848400019405,0.007118875716682598,0.048304729887242215,0.023623832404163,0.016515003064793175,0.053630219735434984,0.7852003489462428,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,3,5723, safe,68.42875671386719,0.999999648995388,83,0.07391081832216692,0.03626690774870906,0.006488022708522733,0.05734218563491474,0.0277917578055926,0.006764910172016818,0.04566300293262619,0.7457720436708389,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,7,24281, vulnerable,199.57254028320312,0.9999998062433176,83,0.05560333101721697,0.0519130464713171,0.009242564836173674,0.06299839086889658,0.01502365526727925,0.021054041035122522,0.06324030314271852,0.7209244736045929,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,7,5723, safe,68.42875671386719,0.9999997256747205,83,0.10051247777402321,0.0732928020656267,-0.002849603245879684,0.07851276909908626,0.02503306853782765,0.04883734775165836,0.0752463699928889,0.6014144936994891,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,11,24281, vulnerable,199.57254028320312,0.9999999169160892,83,0.04771524463145585,0.03623341261212662,0.015123154064929959,0.10031698814245779,0.04305565379197719,0.025890418551545617,0.04842544440695698,0.6832396007146392,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,11,5723, safe,68.42875671386719,0.999999847784584,83,0.07672950833735966,0.04882724829146623,0.023934156908713408,0.10480937720688399,0.05811627963760889,0.06788525914744706,0.05582825676846513,0.5638697614866396,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,15,24281, vulnerable,199.57254028320312,0.9999999460449238,83,0.02712796628145475,0.014418381119173816,0.017909089487679126,0.09402502667214918,0.042380579676365174,0.0355329650603083,0.04305587987877266,0.7255500578690207,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,15,5723, safe,68.42875671386719,1.0000000272746508,83,0.05191544626225625,0.026426335710440764,0.025102348164987458,0.11655158101113669,0.05632309210070437,0.04497665605433851,0.053731197502536215,0.6249733704682504,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,19,24281, vulnerable,199.57254028320312,0.9999999587100403,83,0.01721258375503309,0.010807451022515851,0.013284136892435431,0.08019647777882068,0.03165307557294659,0.021132388882933444,0.019644730115586893,0.8060691146897684,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,19,5723, safe,68.42875671386719,1.0000002601707703,83,0.04313144595920864,0.02888891373114163,0.020946347291320618,0.04610452612195627,0.057116017698178326,0.04050318058706654,0.03066134727313316,0.7326484815087649,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,23,24281, vulnerable,199.57254028320312,0.9999999267065883,83,0.015643671937620368,0.010401750737177948,0.01111323923727937,0.06742794302324606,0.02574461450142998,0.01973825620483951,0.006303942203833441,0.8436265088611618,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,23,5723, safe,68.42875671386719,1.000000330943317,83,0.03692673577262236,0.034393419067048465,0.030782203264830874,0.06647476005737382,0.0530603108871002,0.05043494577392654,0.034055450213777164,0.6938725059066375,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,27,24281, vulnerable,199.57254028320312,1.0000000013813097,83,0.014624296220029243,0.008260190457021751,0.011540264778805806,0.06532300738531244,0.021615174125706293,0.01687154479718888,-0.0035731872655817426,0.865338710882827,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_unsafe,command_exec_helper_08,unsafe,clean_heldout,clean,-1,27,5723, safe,68.42875671386719,1.0000002852133636,83,0.03444087205968769,0.02109013598356478,0.02875828900480709,0.08640690926042809,0.047296003016023686,0.03809740374139239,0.014474108167307646,0.7294365639801523,8,5,4,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,0,24281, vulnerable,216.50180053710938,1.0000004270540923,82,0.04677371358889628,0.023667242334275425,0.003882752096632244,0.03609508183475122,0.033079432005837656,0.01845588658535399,0.06188741746314769,0.7761589011451978,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,0,5723, safe,67.16806030273438,1.000000342451529,82,0.07133175000237112,0.01708119430456407,0.011741012538460438,0.01916234792425591,0.04027160819154076,0.0289175425866676,0.05045159471636677,0.7610432921873024,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,3,24281, vulnerable,216.50180053710938,1.000000010272424,82,0.0479989666578718,0.02821190686884359,0.004556430710199278,0.041061594803213294,0.03497458006379935,0.01287962988249989,0.0434822352016878,0.7868346660843092,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,3,5723, safe,67.16806030273438,0.9999999508604657,82,0.07135765419074515,0.025889286671582794,0.013680192892234842,0.023483711683285058,0.04262736645171057,0.01640470786164823,0.03810035102390408,0.7684566800853545,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,7,24281, vulnerable,216.50180053710938,1.0000000555777717,82,0.06885371391740461,0.04251764349987688,-0.0032797971784619302,0.049136858386691074,0.03127609422844099,0.011602845602509067,0.06068333711628341,0.7392093600050277,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,7,5723, safe,67.16806030273438,0.9999999457024784,82,0.08925496897373729,0.07296433904017241,-0.016394215406364168,0.04574947338658549,0.06192737844858989,-0.0014586345871493243,0.07411556718297854,0.6738410686639283,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,11,24281, vulnerable,216.50180053710938,1.0000001405274497,82,0.0678461012347394,0.026717703395191528,-0.001390700937613074,0.07564366413214298,0.04946367922368226,0.017722905938663165,0.04765015567535544,0.7163466318652879,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,11,5723, safe,67.16806030273438,1.0000001277849742,82,0.08829155834287082,0.05367634016195411,-0.024888609971166598,0.08085244692465297,0.09065938529485447,0.01957986630365748,0.0527300777865473,0.6390990629416038,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,15,24281, vulnerable,216.50180053710938,1.0000001796383708,82,0.04546292794655779,0.010856496350858348,0.01517944095301234,0.051737424439668805,0.041873604288321896,0.022434616830854102,0.03901018875581785,0.7734454800732795,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,15,5723, safe,67.16806030273438,1.0000003714305432,82,0.06708167411939399,0.029657176714380253,0.011784830139196456,0.06582973477831067,0.07419551310111187,0.029815858531210968,0.04041895768856348,0.6812166263583757,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,19,24281, vulnerable,216.50180053710938,1.0000001092111819,82,0.017856359783299157,0.009726697296228496,0.010369853870823056,0.05154595196106229,0.03145958580784432,0.01864931734588945,0.009020009942759448,0.8513723332032757,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,19,5723, safe,67.16806030273438,1.0000004311633632,82,0.04334153726030237,0.027314857950460205,0.026954757453044417,0.03533626264531707,0.06264619066922353,0.039986444263793566,0.018873035033592396,0.7455473458876297,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,23,24281, vulnerable,216.50180053710938,1.0000001212688052,82,0.015567150762087967,0.009629711916392295,0.009833466910498677,0.04519373943500628,0.025771159912312373,0.01768031338844045,-0.0010209500401843746,0.8773455289842516,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,23,5723, safe,67.16806030273438,1.000000445223038,82,0.03506651280780454,0.030027251095245018,0.03173428641661627,0.0933352011000412,0.05372292022535988,0.04765534201676721,0.019856802187979763,0.6886021293732243,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,27,24281, vulnerable,216.50180053710938,1.0000001882761544,82,0.013842651314380013,0.007792227328070557,0.009304846659871805,0.049308700589817775,0.021712813269826818,0.014355034837300903,-0.006317292340972672,0.8900012066178593,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_08_safe,command_exec_helper_08,safe,clean_heldout,clean,-1,27,5723, safe,67.16806030273438,1.0000005059819093,82,0.03332517035449724,0.01973169725965549,0.018510675781464748,0.08865228977859635,0.052164036384833315,0.034440250823588356,0.00574115038295169,0.7474352352163222,8,5,3,5,11,10,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,0,24281, vulnerable,185.20132446289062,1.000000870146763,82,0.04249015126742526,0.0226191110684524,0.006232224972850343,0.052347020475745784,0.03156612498889276,0.0025948950881979965,0.07991850541775827,0.7622328368674405,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,0,5723, safe,87.24564361572266,1.0000001957529645,82,0.050015087030460564,0.008792984732699013,0.010960183159237087,0.05742563840998627,0.05780334171602536,0.026341329171743984,0.04046265193200344,0.7481989796008088,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,3,24281, vulnerable,185.20132446289062,1.0000003352536144,82,0.04023636155517814,0.025806487526801557,0.005797389267900772,0.05592278519889919,0.031196232537457298,0.006548001915106714,0.059268747257562274,0.7752243299947081,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,3,5723, safe,87.24564361572266,0.9999996103728214,82,0.046398414824167886,0.016006750091338687,0.008713560908257218,0.06294593024878926,0.05864978782474314,0.025838415980098006,0.03459166813432357,0.7468550823611033,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,7,24281, vulnerable,185.20132446289062,1.000000370112588,82,0.05285624881087653,0.049380231602579934,0.013263608631770153,0.07324034675308967,0.02571217141417314,0.014243861637027726,0.06883881144419945,0.7024650898188712,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,7,5723, safe,87.24564361572266,0.9999995867389974,82,0.07355917026039249,0.0407465891624308,0.004725578441371975,0.08298660986426346,0.05878116827334015,0.05286262498102394,0.07231677295027722,0.6140210728058975,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,11,24281, vulnerable,185.20132446289062,1.000000416095054,82,0.05225882055409276,0.037079971485908296,0.02743502426991089,0.10876588479457713,0.03734192707803375,0.016001439099442516,0.05495038228163239,0.6661669665314562,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,11,5723, safe,87.24564361572266,0.9999997397076952,82,0.06942332338252476,0.02686722925676105,0.039507476868444566,0.09846051120610705,0.06722330515359197,0.08072069430016858,0.06015961572980093,0.5576375838102964,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,15,24281, vulnerable,185.20132446289062,1.0000004459052092,82,0.03237049840040815,0.01318022017376069,0.04275413748025311,0.09936758302097806,0.032659986788641286,0.030713265701924203,0.049752074708272497,0.6992026796309712,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,15,5723, safe,87.24564361572266,0.9999997924834971,82,0.04904729504892719,0.017564940101671457,0.06098291260404806,0.11948076948428227,0.04344875151233245,0.057543050094419554,0.05719808742707225,0.5947339862107439,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,19,24281, vulnerable,185.20132446289062,1.0000003999629727,82,0.021098274956270844,0.008981604280845006,0.02727155414894692,0.08231180081290781,0.023434529926940832,0.01950847319087731,0.023204011094592775,0.7941901515515912,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,19,5723, safe,87.24564361572266,0.999999808495573,82,0.04095402009673025,0.023033631211391476,0.03713691278151685,0.06142379567573839,0.04160930759659034,0.03627096319585137,0.033875504003101624,0.7256956739346525,8,5,3,5,10,11,5,35
deepseek-coder-6.7b,command_exec_helper_12_unsafe,command_exec_helper_12,unsafe,clean_heldout,clean,-1,23,24281, vulnerable,185.20132446289062,1.0000004304972614,82,0.019257979181008585,0.009133973800014402,0.017108419781249273,0.06445344957264779,0.023273277906808394,0.019104927327099567,0.008822736791519797,0.8388456661369135,8,5,3,5,10,11,5,35
