model,split,layer,question,arm,statistic,is_primary,n,n_bases,mean,median,sd,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,sign_test_p,permutation_p,permutation_effect_size
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_prob_control,0,140,140,-1.8409328880717082e-13,-1.356620388172914e-13,3.9478127012175897e-13,-0.46631718052478155,-2.5076508151680557e-13,-1.1820993924596678e-13,0.35,140,0.00048561896725776927,0.0,-4.907324549676468
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_prob_mechanism,0,140,140,-7.238912935964722e-12,2.8204135855978482e-12,5.428749462786085e-11,-0.13334402306806115,-1.60835320995976e-11,2.1246284329700374e-12,0.5285714285714286,140,0.5542689157763171,0.128,-1.5565725858529231
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_z_control,0,140,140,-0.009263951345381724,-0.009554089688641366,0.003326837692707614,-2.784611754786892,-0.00979592334486633,-0.008700286284972936,0.007142857142857143,140,2.023250774730744e-40,0.0,-11.242224825069599
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_z_family_action,0,140,140,0.03939797763006574,0.038219634269368655,0.020589806363711924,1.9134700411511343,0.03587797355704353,0.0427265855232887,0.9928571428571429,140,2.023250774730744e-40,0.0,10.658169835822253
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_z_family_ordinal,0,140,140,0.014569404339629445,0.013607991476868178,0.012163925101731757,1.1977551832800437,0.012599980860549006,0.016562088852348004,0.9214285714285714,140,1.0618810807448801e-26,0.0,8.958193464632584
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_z_family_scope,0,140,140,0.0032895275339013155,0.002312335755048564,0.017468817251685864,0.18830854353255386,0.0005255503459161259,0.006300729918986096,0.55,140,0.27184203624171277,0.024,2.207460307647056
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_z_family_shadowing,0,140,140,-0.01447476289488785,-0.019507248293092916,0.03166086592873236,-0.4571815226870326,-0.01956890538504762,-0.009215964711618065,0.2571428571428571,140,7.600909757854836e-09,0.0,-5.041989465729529
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_z_mechanism,0,140,140,4.6773413097481075e-05,0.0009835801170637241,0.008451535835788223,0.005534309267129648,-0.0013402271241981195,0.0014110697669827898,0.5214285714285715,140,0.6727565036145107,0.968,0.08708371070935483
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_contrast_prob,1,140,140,-0.14805121711119368,-0.14197355351101745,0.16212565911195537,-0.9131880661096179,-0.17610576587458024,-0.12239522984968572,0.20714285714285716,140,1.6638844634724402e-12,0.0,-8.111119910519834
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_contrast_z,0,140,140,0.012499016125806514,0.011897580304143007,0.01297904992156506,0.9630147199787747,0.010384097365977453,0.014805574035946196,0.8571428571428571,140,1.4188339369831328e-18,0.0,8.268956825517167
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_prob_control,0,140,140,-1.8282488829910443e-13,-9.205738568202316e-14,3.9113530203129275e-13,-0.46742108766361756,-2.499900519463976e-13,-1.1848463336929718e-13,0.37857142857142856,140,0.005102556809829763,0.0,-4.839790437386744
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_prob_mechanism,0,140,140,-5.797176954999942e-12,2.1970333913740357e-12,5.2228057231630275e-11,-0.1109973692739439,-1.4507943401350542e-11,3.116146759314306e-12,0.5428571428571428,140,0.35258382707227787,0.2,-1.2885924065088892
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_z_control,0,140,140,-0.009381966537546612,-0.009952327117099851,0.0036064083309301754,-2.6014709585386266,-0.009933913586970764,-0.00879290814616933,0.007142857142857143,140,2.023250774730744e-40,0.0,-11.125055035447902
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_z_family_action,0,140,140,0.04000268853285834,0.03853487647259814,0.021012291314608193,1.903775648924476,0.03641151994952966,0.04341916264842708,0.9714285714285714,140,2.26533287342024e-35,0.0,10.820881515695703
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_z_family_ordinal,0,140,140,0.015484639597940561,0.015022548458482367,0.013113987135162075,1.1807728220521232,0.013310487727843988,0.017588754330234997,0.9071428571428571,140,1.1448962502288493e-24,0.0,9.040936583183612
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_z_family_scope,0,140,140,0.0028312349661895916,0.001185265160370319,0.01928130129021349,0.14683837587386422,-0.00036182226087182634,0.006188443524647688,0.5214285714285715,140,0.6727565036145107,0.088,1.7062079979890872
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_z_family_shadowing,0,140,140,-0.012794074466231578,-0.019025341333694323,0.031117220056393367,-0.41115737341076836,-0.017965520549428852,-0.007499259493910144,0.2785714285714286,140,1.6065634901570444e-07,0.0,-4.628872809076666
deepseek-coder-1.3b,test,19,scope/direct,ba,delta_z_mechanism,0,140,140,0.0003572954917875261,0.00030624354668769375,0.00884247489955801,0.040406729546428856,-0.0010998223750870552,0.0018011444434910375,0.5285714285714286,140,0.5542689157763171,0.586,0.5106719201449595
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_contrast_prob,1,140,140,0.09931555603328183,0.07402991729566114,0.18755817046505646,0.5295186863202267,0.06736632381660593,0.13079638738020782,0.7428571428571429,140,7.600909757854836e-09,0.0,5.378320591165141
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_contrast_z,0,140,140,0.009327608367208485,0.009094885537340724,0.010072282945142442,0.9260669520515118,0.007630291357711619,0.011023984559794848,0.8071428571428572,140,1.0374925647730655e-13,0.0,7.923124772197086
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_prob_control,0,140,140,-2.282525670715058e-25,-7.451295597903444e-26,5.116189876986649e-25,-0.4461377950380973,-3.196835611141777e-25,-1.469588310376704e-25,0.17142857142857143,140,1.1506721740809353e-15,0.0,-4.846008153731415
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_prob_mechanism,0,140,140,1.758657894255177e-15,6.485046647384479e-16,1.1199986263290801e-14,0.15702321886048856,-1.2962480116826104e-16,3.4404615196587143e-15,0.8214285714285714,140,5.4081768250748685e-15,0.068,1.779324668759599
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_z_control,0,140,140,-0.005978870406105507,-0.006133937708025822,0.005293178631495038,-1.129542534334761,-0.006862261608331131,-0.005095346040847136,0.12857142857142856,140,3.5726649331846444e-20,0.0,-9.090307942117471
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_z_family_action,0,140,140,0.03847456509510721,0.03646300573439415,0.016824506066168962,2.2868169171677852,0.03555676874704582,0.041350114864741674,0.9928571428571429,140,2.023250774730744e-40,0.0,10.85195956197655
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_z_family_ordinal,0,140,140,0.006339599801814075,0.005904047923952271,0.009221247151485205,0.6874991742080134,0.004822568289914159,0.007868572499156104,0.7571428571428571,140,8.301174583253661e-10,0.0,6.375111797252579
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_z_family_scope,0,140,140,0.010891659061182325,0.009731589792435977,0.014795120123964643,0.7361656390704377,0.008444098763953885,0.01339214785067244,0.7642857142857142,140,2.59316019986872e-10,0.0,7.107155087441984
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_z_family_shadowing,0,140,140,-0.046258482168300884,-0.04631577394315928,0.03865120959737022,-1.1968184864115676,-0.05276194652186769,-0.03958604197849813,0.09285714285714286,140,1.1448962502288493e-24,0.0,-9.49825264675857
deepseek-coder-1.3b,test,23,scope/direct,ab,delta_z_mechanism,0,140,140,-0.014445535868868037,-0.01478648376539586,0.011406206106968316,-1.2664628127351585,-0.016331946606383225,-0.012500463505639412,0.10714285714285714,140,8.894877270372546e-23,0.0,-9.342106189966003
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_contrast_prob,1,140,140,0.0915072260978494,0.05850199958155977,0.21128553462371688,0.4330974491974411,0.05572483810505515,0.12761243409352854,0.7,140,2.49153734808359e-06,0.0,4.445885833117884
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_contrast_z,0,140,140,0.009618594437412671,0.008671069093013517,0.010739223673793437,0.8956508151408189,0.007774694925470236,0.011576091636597535,0.85,140,8.201244547147495e-18,0.0,7.796267101267862
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_prob_control,0,140,140,-2.51460350021216e-25,-6.701446690183686e-26,5.401047747080068e-25,-0.46557698023899396,-3.479396470631983e-25,-1.678230207628688e-25,0.19285714285714287,140,1.0374925647730655e-13,0.0,-5.011168395803248
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_prob_mechanism,0,140,140,2.478339089489308e-15,8.438980932687187e-16,9.317780785405102e-15,0.2659795445468359,1.0895793054818713e-15,4.083496890568452e-15,0.8428571428571429,140,4.4887920120309275e-17,0.0,3.0326781562785476
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_z_control,0,140,140,-0.006140404075228464,-0.006378541702960653,0.005301455202174679,-1.1582487903905412,-0.007022768666359554,-0.0052559452130653645,0.12142857142857143,140,5.173180589404356e-21,0.0,-8.971073631210361
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_z_family_action,0,140,140,0.038964476078531665,0.037978646279728606,0.017711514788067515,2.1999516441576503,0.03595925605072526,0.04193812007693099,0.9928571428571429,140,2.023250774730744e-40,0.0,10.912178787832715
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_z_family_ordinal,0,140,140,0.007352141649935892,0.007265773050013247,0.00953630240271827,0.7709635600314232,0.005722187961410735,0.008946479268396219,0.7785714285714286,140,2.2519369295046097e-11,0.0,6.953967677349068
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_z_family_scope,0,140,140,0.010319955638933759,0.008459493208437835,0.01622990421452719,0.635860538825392,0.007654774907801188,0.013044193327268565,0.7357142857142858,140,2.1773240965610598e-08,0.0,6.264166820044983
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_z_family_shadowing,0,140,140,-0.04507925528847948,-0.045375791719714675,0.03888502569822103,-1.1592960138005473,-0.05165098952477583,-0.03848021269967476,0.08571428571428572,140,1.1519758181793253e-25,0.0,-9.286273918050304
deepseek-coder-1.3b,test,23,scope/direct,ba,delta_z_mechanism,0,140,140,-0.013946513690530422,-0.01391677031560979,0.011313215985763648,-1.2327629657279124,-0.015846998286480698,-0.012054056572417489,0.10714285714285714,140,8.894877270372546e-23,0.0,-9.399954763557224
