model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_other,other,1,140,140,0.9428625222771077,0.008443753822805974,10.992092912256537,0.08577643309635653,0.00016179192304150474,2.810029087174618,0.6,140,0,0.022154955980559547,0.084,0.995170202548688,0.1454530506112658,1.0883155728883736,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_outer_def,outer_def,1,140,140,1.5808009767072126,-0.07026362648470805,19.411586846328518,0.08143594798413935,-0.08198615830093377,4.876902807569391,0.3142857142857143,140,0,1.3143213951094486e-05,1.0,0.9436164812541271,0.37044731558407873,1.9512482922912908,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_outer_def_name,outer_def_name,1,140,140,0.5388234327663008,-0.020966310325095244,6.5970452496334095,0.08167647975375683,-0.02509687341665534,1.6589349466329602,0.30714285714285716,140,0,5.815464798668522e-06,1.0,0.946071652412515,0.2822290578020206,0.8210524905683212,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_outer_def_value,outer_def_value,1,140,140,1.0419775439409122,-0.05029123007392264,12.814601561504555,0.08131173949809285,-0.05724394387394528,3.219127698955197,0.3357142857142857,140,0,0.00012562947340398603,1.0,0.9423474997284105,0.08821825778205808,1.1301958017229699,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_return_kw,return_kw,1,140,140,0.04319164432619536,-0.00010605998082565044,0.5200200761307018,0.08305764778846648,-0.0020189757826818565,0.13203109948561706,0.4928571428571429,140,0,0.9326867554513679,0.788,0.9626558418864023,0.004489854392353789,0.04768149871854915,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_signature,signature,1,140,140,0.5486649921571128,-0.00138119795454236,6.422889390605493,0.08542339106129143,-0.006478052735226582,1.6433362651907741,0.4785714285714286,140,0,0.6727565036145107,0.3,0.9909686469004991,0.008223098711366625,0.5568880908684797,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_suffix,suffix,1,140,140,-2.19123563087831,0.011852096688274819,25.959803737428157,-0.08440879033761894,-6.60127964327272,0.03472801903289793,0.6,140,0,0.022154955980559547,0.542,-0.9787872037974397,0.336874909692096,-1.854360721186213,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_use_site,use_site,1,140,140,-0.3624230275990543,0.004456143674129668,4.346838249951658,-0.08337623963879606,-1.099042096618672,0.007628741082847928,0.7428571428571429,140,0,7.600909757854836e-09,0.994,-0.9666444546952896,0.048602401983860045,-0.3138206256151942,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_b,binding_shift,binding_shift,0,140,140,-0.3422195031537803,-0.08816699923461893,2.6077816001249983,-0.13123012415509672,-0.826209097497867,-0.09362874806039453,0.3142857142857143,140,0,1.3143213951094486e-05,0.0,-1.5773939267846337,,,1,1.4838319767340735e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_b,binding_shift_identical,binding_shift_identical,1,140,140,-0.3389059477901455,-0.08462281603221465,2.59653028429164,-0.13052262468897122,-0.8221884925518299,-0.09037021713092863,0.34285714285714286,140,0,0.00025073220531061875,0.0,-1.568140065094946,,,1,1.4838319767340735e-07
