model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,n_pairs,taint_mean_delta_z,taint_sign_consistency,taint_permutation_p,taint_permutation_effect_size,taint_corr_model_delta,taint_lens_tracks_model,security_mean_delta_z,security_sign_consistency,security_permutation_p,security_permutation_effect_size,security_corr_model_delta,security_lens_tracks_model,mean_model_delta_margin,model_pair_separation
deepseek-coder-6.7b,clens,27,0.871,e6,rename_cumulative,cumulative,21,72,-0.005790163840484518,0.4583333333333333,0.264,-1.1809475785662014,0.17454504879228688,0.5277777777777778,-0.000464017800252508,0.5416666666666666,0.928,-0.11109682385551141,0.5274579939295857,0.5138888888888888,-0.008246527777777778,0.4027777777777778
deepseek-coder-6.7b,clens,27,0.871,e6,rename_opaque,cumulative,22,72,-0.0021644160358400616,0.4861111111111111,0.634,-0.5346991577017092,0.5066025985906305,0.6388888888888888,0.0035713625470040053,0.6527777777777778,0.172,1.3089111140883922,-0.03456217451286398,0.4861111111111111,-0.006510419150193532,0.4027777777777778
deepseek-coder-6.7b,clens,27,0.871,e6,rename_opaque_encode,cumulative,23,72,0.0036200586718161277,0.5,0.462,0.7916158657832942,0.15965947911871375,0.5138888888888888,0.005195032341181919,0.625,0.058,1.8992068372552997,-0.18310841820750307,0.4861111111111111,-0.006510420805878109,0.3611111111111111
deepseek-coder-6.7b,clens,27,0.871,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0019551205485105966,0.5694444444444444,0.46,0.6873718436989571,0.5405850216545651,0.5555555555555556,0.004452026731714437,0.5833333333333334,0.066,1.7939294054914077,0.2136595869518917,0.4027777777777778,-0.002604164183139801,0.3472222222222222
deepseek-coder-6.7b,clens,31,1.0,e6,clean_heldout,clean,-1,72,-0.00423714133950517,0.3333333333333333,0.0,-3.2274687101386985,0.9599953613335793,0.7361111111111112,0.0011859409541504712,0.5138888888888888,0.65,0.4149722970855653,0.044515353782162204,0.4444444444444444,-0.016167534722222224,0.2222222222222222
deepseek-coder-6.7b,clens,31,1.0,e6,normalize,baseline,0,72,-0.004647918997492482,0.3611111111111111,0.004,-2.7282885692816126,0.985995398381278,0.9027777777777778,0.0021906881104144516,0.5138888888888888,0.442,0.6988996805748819,-0.00623355056440387,0.5138888888888888,-0.017578125827842288,0.3333333333333333
deepseek-coder-6.7b,clens,31,1.0,e6,rename_only,atomic,11,72,-0.0008675852794167468,0.5,0.524,-0.6346185296273159,0.9710160647639675,0.8333333333333334,-0.0013773247165216945,0.4444444444444444,0.58,-0.6362674947816608,0.12841901750658394,0.4027777777777778,-0.003906252483526866,0.4027777777777778
deepseek-coder-6.7b,clens,31,1.0,e6,opaque_only,atomic,12,72,-0.005087950416173961,0.4027777777777778,0.0,-3.4823868462561545,0.9705245467815626,0.8055555555555556,-0.00655627294258042,0.3333333333333333,0.004,-2.8464266667650158,0.45535954690383923,0.5694444444444444,-0.019422742227713268,0.2222222222222222
deepseek-coder-6.7b,clens,31,1.0,e6,encode_only,atomic,13,72,-0.007653999492024425,0.3333333333333333,0.0,-4.0055537204489795,0.9745498372027941,0.9027777777777778,-0.0009407426840751119,0.4444444444444444,0.734,-0.4258901797675633,-0.09638441940105251,0.4861111111111111,-0.02723524471124013,0.2777777777777778
deepseek-coder-6.7b,clens,31,1.0,e6,flatten_only,atomic,14,72,0.00033051512096130925,0.4722222222222222,0.83,0.24037313129028207,0.9802690645963154,0.8333333333333334,0.0003269291910746381,0.4305555555555556,0.944,0.07899829424335017,0.3598072123074117,0.5,0.0014105869664086236,0.3888888888888889
deepseek-coder-6.7b,clens,31,1.0,e6,rename_cumulative,cumulative,21,72,-0.001987945874340924,0.4722222222222222,0.16,-1.3959012712627274,0.9711569772499099,0.8611111111111112,-0.0021275332637521213,0.5138888888888888,0.478,-0.7228108315745909,0.6102676139392323,0.5694444444444444,-0.008246527777777778,0.4027777777777778
deepseek-coder-6.7b,clens,31,1.0,e6,rename_opaque,cumulative,22,72,-0.0012527282936233657,0.4444444444444444,0.284,-1.0852715371565709,0.9623638409700738,0.8888888888888888,-0.0002524774352216776,0.4861111111111111,0.914,-0.07878741551896769,0.2381877333587142,0.5416666666666666,-0.006510419150193532,0.4027777777777778
deepseek-coder-6.7b,clens,31,1.0,e6,rename_opaque_encode,cumulative,23,72,-0.0014367837550148563,0.5,0.204,-1.3799246688929832,0.9731832214209367,0.7916666666666666,0.0025973320399370428,0.5277777777777778,0.116,1.5733982427302016,-0.16653344087489022,0.4027777777777778,-0.006510420805878109,0.3611111111111111
deepseek-coder-6.7b,clens,31,1.0,e6,rename_opaque_encode_flatten,cumulative,24,72,-0.0005292821743199364,0.4583333333333333,0.534,-0.6016531910200419,0.9505018376095704,0.7916666666666666,0.0015954781929803435,0.5416666666666666,0.45,0.8279037309961736,0.006621490366489995,0.3472222222222222,-0.002604164183139801,0.3472222222222222
deepseek-coder-6.7b,logit,-1,,e6,clean_heldout,clean,-1,72,0.0,0.0,1.0,,,0.2222222222222222,0.0,0.0,1.0,,,0.2222222222222222,-0.016167534722222224,0.2222222222222222
deepseek-coder-6.7b,logit,-1,,e6,normalize,baseline,0,72,0.0,0.0,1.0,,,0.09722222222222222,0.0,0.0,1.0,,,0.09722222222222222,-0.017578125827842288,0.3333333333333333
deepseek-coder-6.7b,logit,-1,,e6,rename_only,atomic,11,72,0.0,0.0,1.0,,,0.1527777777777778,0.0,0.0,1.0,,,0.1527777777777778,-0.003906252483526866,0.4027777777777778
deepseek-coder-6.7b,logit,-1,,e6,opaque_only,atomic,12,72,0.0,0.0,1.0,,,0.1527777777777778,0.0,0.0,1.0,,,0.1527777777777778,-0.019422742227713268,0.2222222222222222
deepseek-coder-6.7b,logit,-1,,e6,encode_only,atomic,13,72,0.0,0.0,1.0,,,0.05555555555555555,0.0,0.0,1.0,,,0.05555555555555555,-0.02723524471124013,0.2777777777777778
deepseek-coder-6.7b,logit,-1,,e6,flatten_only,atomic,14,72,0.0,0.0,1.0,,,0.1388888888888889,0.0,0.0,1.0,,,0.1388888888888889,0.0014105869664086236,0.3888888888888889
deepseek-coder-6.7b,logit,-1,,e6,rename_cumulative,cumulative,21,72,0.0,0.0,1.0,,,0.125,0.0,0.0,1.0,,,0.125,-0.008246527777777778,0.4027777777777778
deepseek-coder-6.7b,logit,-1,,e6,rename_opaque,cumulative,22,72,0.0,0.0,1.0,,,0.05555555555555555,0.0,0.0,1.0,,,0.05555555555555555,-0.006510419150193532,0.4027777777777778
deepseek-coder-6.7b,logit,-1,,e6,rename_opaque_encode,cumulative,23,72,0.0,0.0,1.0,,,0.1527777777777778,0.0,0.0,1.0,,,0.1527777777777778,-0.006510420805878109,0.3611111111111111
deepseek-coder-6.7b,logit,-1,,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0,0.0,1.0,,,0.16666666666666666,0.0,0.0,1.0,,,0.16666666666666666,-0.002604164183139801,0.3472222222222222
deepseek-coder-6.7b,logit,0,0.0,e6,clean_heldout,clean,-1,72,0.007527961293015213,0.5972222222222222,0.306,1.0242808150920144,0.12117253785257588,0.3472222222222222,-0.00011646094354073353,0.5277777777777778,0.952,-0.07059620311735874,0.12609470838001427,0.3888888888888889,-0.016167534722222224,0.2222222222222222
deepseek-coder-6.7b,logit,0,0.0,e6,normalize,baseline,0,72,0.007637991109579686,0.5694444444444444,0.308,1.0115525261271352,0.11852163611643202,0.3611111111111111,-0.00030911031733484875,0.5138888888888888,0.886,-0.1847512636278102,0.05492275957979273,0.4166666666666667,-0.017578125827842288,0.3333333333333333
deepseek-coder-6.7b,logit,0,0.0,e6,rename_only,atomic,11,72,-0.0015574797471650803,0.4722222222222222,0.388,-0.7987215956861251,0.2704696516059427,0.5555555555555556,0.0013826502032797587,0.5138888888888888,0.514,0.6498468092018621,-0.033600540025785025,0.5,-0.003906252483526866,0.4027777777777778
deepseek-coder-6.7b,logit,0,0.0,e6,opaque_only,atomic,12,72,0.004754260667726332,0.5694444444444444,0.448,0.7003955666491258,0.04686195593650907,0.375,-0.0006558455739762082,0.5138888888888888,0.656,-0.4276117968498945,0.11214413072234188,0.4444444444444444,-0.019422742227713268,0.2222222222222222
deepseek-coder-6.7b,logit,0,0.0,e6,encode_only,atomic,13,72,0.007885743332731086,0.5416666666666666,0.302,1.019392686135478,0.05819105325257441,0.4166666666666667,0.00011088382780508903,0.5555555555555556,0.968,0.06332780498546382,0.08472131572605474,0.5694444444444444,-0.02723524471124013,0.2777777777777778
deepseek-coder-6.7b,logit,0,0.0,e6,flatten_only,atomic,14,72,0.001418852215750163,0.5555555555555556,0.24,1.2261467037714344,0.1080094187434901,0.4583333333333333,-8.535314091925178e-05,0.4583333333333333,0.854,-0.13767676297511075,-0.02815657323022253,0.4583333333333333,0.0014105869664086236,0.3888888888888889
deepseek-coder-6.7b,logit,0,0.0,e6,rename_cumulative,cumulative,21,72,-0.00021517027316352792,0.5138888888888888,0.894,-0.13014372458245074,-0.08894679561188241,0.4722222222222222,-8.145906790658368e-05,0.5,0.954,-0.03357204298132812,0.1406727283355002,0.4861111111111111,-0.008246527777777778,0.4027777777777778
deepseek-coder-6.7b,logit,0,0.0,e6,rename_opaque,cumulative,22,72,0.0012010571677362346,0.5833333333333334,0.484,0.7634159212340952,-0.110319202206868,0.4027777777777778,-0.0031713898976117733,0.5,0.236,-1.1629015857584268,-0.15862286805920206,0.4027777777777778,-0.006510419150193532,0.4027777777777778
deepseek-coder-6.7b,logit,0,0.0,e6,rename_opaque_encode,cumulative,23,72,-0.0035140961272171847,0.4305555555555556,0.048,-2.05248578468798,0.13086827044803237,0.4722222222222222,0.0037549218866782916,0.5555555555555556,0.12,1.480774918066026,-0.03392465018733311,0.4722222222222222,-0.006510420805878109,0.3611111111111111
deepseek-coder-6.7b,logit,0,0.0,e6,rename_opaque_encode_flatten,cumulative,24,72,0.00019683608833225472,0.5694444444444444,0.674,0.44400554969641154,0.08144846865674624,0.4583333333333333,0.00014035242068479202,0.5,0.836,0.3071171914003133,0.15774441252549276,0.4583333333333333,-0.002604164183139801,0.3472222222222222
deepseek-coder-6.7b,logit,3,0.0968,e6,clean_heldout,clean,-1,72,0.00013579156190442044,0.5416666666666666,0.954,0.11009878954485341,-0.09865279796041422,0.4444444444444444,-0.0031453492911804417,0.4861111111111111,0.334,-1.0191312550607843,-0.13894072716288802,0.375,-0.016167534722222224,0.2222222222222222
deepseek-coder-6.7b,logit,3,0.0968,e6,normalize,baseline,0,72,-0.00032649826128438214,0.5138888888888888,0.892,-0.09979525486782079,-0.10525276528473572,0.4861111111111111,-0.002524836447736634,0.4583333333333333,0.382,-0.9240859855868894,-0.14874563374193323,0.3888888888888889,-0.017578125827842288,0.3333333333333333
deepseek-coder-6.7b,logit,3,0.0968,e6,rename_only,atomic,11,72,-0.00011208797142323035,0.5,0.964,0.03078865739812037,-0.02387081387467808,0.4444444444444444,0.0012031252635875895,0.5277777777777778,0.536,0.6339950056810992,0.07929719902714309,0.4583333333333333,-0.003906252483526866,0.4027777777777778
deepseek-coder-6.7b,logit,3,0.0968,e6,opaque_only,atomic,12,72,0.0012188244869719205,0.5416666666666666,0.536,0.6661642789791576,-0.08719852642535555,0.4027777777777778,-0.0021723657698330817,0.4722222222222222,0.356,-0.8586894476873576,-0.03041553674432363,0.4166666666666667,-0.019422742227713268,0.2222222222222222
deepseek-coder-6.7b,logit,3,0.0968,e6,encode_only,atomic,13,72,0.0002586619769756635,0.5694444444444444,0.904,0.1698509034340367,-0.07081604738478499,0.4861111111111111,-0.0038271463961277482,0.4166666666666667,0.176,-1.3764877387548855,-0.09296544625080334,0.4722222222222222,-0.02723524471124013,0.2777777777777778
deepseek-coder-6.7b,logit,3,0.0968,e6,flatten_only,atomic,14,72,0.001960625928903744,0.6666666666666666,0.022,2.239193530120758,-0.22829993613557167,0.3472222222222222,-0.0007247452507109786,0.5277777777777778,0.298,-1.1119975562572584,0.13828925568237255,0.4583333333333333,0.0014105869664086236,0.3888888888888889
deepseek-coder-6.7b,logit,3,0.0968,e6,rename_cumulative,cumulative,21,72,1.750994871415242e-05,0.4444444444444444,0.998,-0.02657221832376874,0.06486247996537686,0.4583333333333333,-0.0003955052878477469,0.4444444444444444,0.776,-0.2196318192262601,-0.09210503274277598,0.4722222222222222,-0.008246527777777778,0.4027777777777778
deepseek-coder-6.7b,logit,3,0.0968,e6,rename_opaque,cumulative,22,72,-0.0016796979292741038,0.5,0.504,-0.6610237624195405,-0.05391952085576093,0.4722222222222222,0.002373303669387618,0.5694444444444444,0.126,1.5395454716483306,0.11811405328326341,0.4444444444444444,-0.006510419150193532,0.4027777777777778
deepseek-coder-6.7b,logit,3,0.0968,e6,rename_opaque_encode,cumulative,23,72,-8.34990823352798e-05,0.5416666666666666,0.968,-0.05704271467168098,0.0440928967031051,0.4722222222222222,0.0017829798463733489,0.625,0.166,1.4060016226670682,0.19761061996968235,0.4444444444444444,-0.006510420805878109,0.3611111111111111
deepseek-coder-6.7b,logit,3,0.0968,e6,rename_opaque_encode_flatten,cumulative,24,72,-2.1629274742430828e-05,0.5277777777777778,0.98,-0.0707124367533763,-0.15419095553120166,0.375,-0.0006271011675493573,0.4166666666666667,0.326,-0.9821904393999594,0.176549958386199,0.4861111111111111,-0.002604164183139801,0.3472222222222222
deepseek-coder-6.7b,logit,7,0.2258,e6,clean_heldout,clean,-1,72,-0.006622422177528144,0.5,0.032,-2.2692769466287417,0.18369934919938744,0.4027777777777778,8.732585205807146e-05,0.5,0.984,0.02638968225839908,0.18974449725072773,0.4861111111111111,-0.016167534722222224,0.2222222222222222
deepseek-coder-6.7b,logit,7,0.2258,e6,normalize,baseline,0,72,-0.007356227588451645,0.4305555555555556,0.018,-2.545056854096773,0.2042312815411149,0.5138888888888888,0.0002334764494447802,0.5138888888888888,0.952,0.07670188521883566,0.10544170083973926,0.4583333333333333,-0.017578125827842288,0.3333333333333333
deepseek-coder-6.7b,logit,7,0.2258,e6,rename_only,atomic,11,72,-0.0010638855805160169,0.4583333333333333,0.754,-0.4006212741609974,0.006226574146761739,0.3333333333333333,0.0006842252150396833,0.4722222222222222,0.794,0.31501358465200296,-0.2908557029057042,0.4027777777777778,-0.003906252483526866,0.4027777777777778
deepseek-coder-6.7b,logit,7,0.2258,e6,opaque_only,atomic,12,72,-0.00878351479556536,0.4166666666666667,0.012,-2.530081687204292,0.3255088058488762,0.4444444444444444,0.0015093347123547596,0.4166666666666667,0.632,0.48184744115129857,-0.24464484003253484,0.3888888888888889,-0.019422742227713268,0.2222222222222222
deepseek-coder-6.7b,logit,7,0.2258,e6,encode_only,atomic,13,72,-0.008142176709946016,0.375,0.016,-2.456959723100067,0.22105146892968439,0.5416666666666666,-0.00014852191614814369,0.4722222222222222,0.958,-0.07627032116150947,0.057039259219962266,0.5,-0.02723524471124013,0.2777777777777778
deepseek-coder-6.7b,logit,7,0.2258,e6,flatten_only,atomic,14,72,0.000579377046947401,0.4583333333333333,0.826,0.210151126604363,-0.07575130602507259,0.3472222222222222,0.0010615726078726363,0.5694444444444444,0.72,0.4153861963805662,-0.35191544541384584,0.3472222222222222,0.0014105869664086236,0.3888888888888889
deepseek-coder-6.7b,logit,7,0.2258,e6,rename_cumulative,cumulative,21,72,0.0007700242053030943,0.5416666666666666,0.776,0.3215043772190927,-0.22308137597570685,0.3888888888888889,0.0024069591548508762,0.5972222222222222,0.346,1.0101378476565028,0.018832842086288278,0.4583333333333333,-0.008246527777777778,0.4027777777777778
deepseek-coder-6.7b,logit,7,0.2258,e6,rename_opaque,cumulative,22,72,-0.002710585958974881,0.4444444444444444,0.308,-1.062422364780396,-0.08658538402199457,0.3888888888888889,0.002012044841062636,0.4861111111111111,0.474,0.6974999554750462,0.15047877110763191,0.5833333333333334,-0.006510419150193532,0.4027777777777778
deepseek-coder-6.7b,logit,7,0.2258,e6,rename_opaque_encode,cumulative,23,72,0.0024338734092960415,0.5972222222222222,0.344,0.9927405228625829,-0.12679391673282778,0.3888888888888889,0.003947212685120967,0.5972222222222222,0.128,1.5407815538538572,-0.09053638542021201,0.4861111111111111,-0.006510420805878109,0.3611111111111111
deepseek-coder-6.7b,logit,7,0.2258,e6,rename_opaque_encode_flatten,cumulative,24,72,-1.9164451200833394e-05,0.4583333333333333,0.996,-0.050594540643187885,-0.30331596475070965,0.4027777777777778,-0.0023954885431623062,0.4583333333333333,0.228,-1.2604818013596124,-0.10320811345932264,0.4166666666666667,-0.002604164183139801,0.3472222222222222
deepseek-coder-6.7b,logit,11,0.3548,e6,clean_heldout,clean,-1,72,-0.0001869096788405892,0.4305555555555556,0.974,-0.020499962918514126,-0.11205950162040669,0.3472222222222222,-0.00012619970266115,0.3888888888888889,0.944,0.029142722145744964,-0.07782366884750798,0.4027777777777778,-0.016167534722222224,0.2222222222222222
deepseek-coder-6.7b,logit,11,0.3548,e6,normalize,baseline,0,72,0.005159706796613835,0.5555555555555556,0.276,1.15734583518099,-0.10239640394636336,0.3888888888888889,0.0006041608082921194,0.4166666666666667,0.842,0.25268305985245837,-0.07297160067500202,0.4027777777777778,-0.017578125827842288,0.3333333333333333
deepseek-coder-6.7b,logit,11,0.3548,e6,rename_only,atomic,11,72,0.008431657213131518,0.5555555555555556,0.048,1.8925977041544342,-0.26327975901672523,0.3194444444444444,-0.01229326084554987,0.3055555555555556,0.004,-2.7970742816202785,0.019976368484097277,0.4861111111111111,-0.003906252483526866,0.4027777777777778
deepseek-coder-6.7b,logit,11,0.3548,e6,opaque_only,atomic,12,72,0.008828745667457604,0.625,0.048,1.9936499176482898,-0.2339108686884625,0.3194444444444444,0.0033659145817015556,0.4722222222222222,0.314,1.1444044743853663,-0.32256337513561273,0.2916666666666667,-0.019422742227713268,0.2222222222222222
deepseek-coder-6.7b,logit,11,0.3548,e6,encode_only,atomic,13,72,0.007702962504270809,0.5416666666666666,0.098,1.7336471606293875,-0.21258931015716664,0.4444444444444444,0.002165684428778254,0.4722222222222222,0.56,0.6605822376182255,-0.11691503409290302,0.375,-0.02723524471124013,0.2777777777777778
deepseek-coder-6.7b,logit,11,0.3548,e6,flatten_only,atomic,14,72,-0.0008453295495880475,0.4583333333333333,0.772,-0.3239038938385845,-0.22842115669710622,0.375,0.005961501752388803,0.5277777777777778,0.22,1.3069693819649981,0.03625285666144196,0.4583333333333333,0.0014105869664086236,0.3888888888888889
deepseek-coder-6.7b,logit,11,0.3548,e6,rename_cumulative,cumulative,21,72,0.013920217664180909,0.625,0.01,2.7195637896439644,-0.36143850938084493,0.3611111111111111,-0.0026357685487109713,0.4861111111111111,0.484,-0.6066067110853329,-0.037441933899973884,0.4166666666666667,-0.008246527777777778,0.4027777777777778
deepseek-coder-6.7b,logit,11,0.3548,e6,rename_opaque,cumulative,22,72,0.005372450058966922,0.625,0.126,1.470544441618376,-0.08423584033810656,0.5277777777777778,-0.0056875745391984705,0.4444444444444444,0.108,-1.607360628930007,0.03956775774048205,0.4583333333333333,-0.006510419150193532,0.4027777777777778
deepseek-coder-6.7b,logit,11,0.3548,e6,rename_opaque_encode,cumulative,23,72,0.008938123863816297,0.5833333333333334,0.02,2.330034186068928,-0.23856711559350618,0.3333333333333333,0.0022860855446655177,0.4861111111111111,0.544,0.6733296032147742,-0.42176640918905894,0.3472222222222222,-0.006510420805878109,0.3611111111111111
deepseek-coder-6.7b,logit,11,0.3548,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0016304000429404053,0.5416666666666666,0.654,0.4880322151974489,-0.3048431433225435,0.3472222222222222,-0.0028169982413242473,0.5277777777777778,0.342,-1.0198966726137237,0.08863523394092204,0.375,-0.002604164183139801,0.3472222222222222
deepseek-coder-6.7b,logit,15,0.4839,e6,clean_heldout,clean,-1,72,-0.004782541094699413,0.4583333333333333,0.326,-1.0030366866701672,0.49679788365793337,0.5138888888888888,0.005499169767162685,0.5416666666666666,0.172,1.4122126317080423,0.0409958836768857,0.4583333333333333,-0.016167534722222224,0.2222222222222222
deepseek-coder-6.7b,logit,15,0.4839,e6,normalize,baseline,0,72,0.00478216386997173,0.6111111111111112,0.372,0.8540112760871447,0.5710110676021302,0.5555555555555556,0.012651724739854188,0.5833333333333334,0.004,2.7323138732030894,0.04469073813355252,0.5416666666666666,-0.017578125827842288,0.3333333333333333
deepseek-coder-6.7b,logit,15,0.4839,e6,rename_only,atomic,11,72,0.02939422625965302,0.7916666666666666,0.0,4.762769853646628,-0.1122832311454829,0.375,0.012514311135933275,0.6111111111111112,0.032,2.1163418562992966,0.08140996431744381,0.4583333333333333,-0.003906252483526866,0.4027777777777778
deepseek-coder-6.7b,logit,15,0.4839,e6,opaque_only,atomic,12,72,0.004217645807614868,0.5694444444444444,0.402,0.7893439260725442,0.1653048815751859,0.4583333333333333,0.0001716009786296898,0.5138888888888888,0.966,0.07451896886163663,0.1743358106043887,0.4305555555555556,-0.019422742227713268,0.2222222222222222
deepseek-coder-6.7b,logit,15,0.4839,e6,encode_only,atomic,13,72,-0.00423082303609321,0.5416666666666666,0.516,-0.6544321824444127,0.4841384823224791,0.5972222222222222,0.020275313248188705,0.6111111111111112,0.002,3.098882214190909,-0.15098595193798564,0.4305555555555556,-0.02723524471124013,0.2777777777777778
deepseek-coder-6.7b,logit,15,0.4839,e6,flatten_only,atomic,14,72,-0.009011611596518063,0.4722222222222222,0.18,-1.4015771343006063,-0.11024303599961761,0.4305555555555556,-0.009610545861884548,0.4444444444444444,0.07,-1.8082457484937848,0.19917885156605813,0.4861111111111111,0.0014105869664086236,0.3888888888888889
deepseek-coder-6.7b,logit,15,0.4839,e6,rename_cumulative,cumulative,21,72,0.029853982498229698,0.7777777777777778,0.0,4.77302759733014,-0.042405223710391744,0.3888888888888889,0.014094673252977395,0.6111111111111112,0.016,2.4847108154840374,-0.13514602207275273,0.3333333333333333,-0.008246527777777778,0.4027777777777778
deepseek-coder-6.7b,logit,15,0.4839,e6,rename_opaque,cumulative,22,72,0.01167441052490766,0.6388888888888888,0.022,2.1100600951334334,0.21882175442975776,0.5277777777777778,-0.0007243206943419687,0.5277777777777778,0.834,-0.19163382576498955,0.009332206803634552,0.4166666666666667,-0.006510419150193532,0.4027777777777778
deepseek-coder-6.7b,logit,15,0.4839,e6,rename_opaque_encode,cumulative,23,72,0.010612822737821529,0.6527777777777778,0.018,2.4345399813164152,-0.04891116226392499,0.4583333333333333,0.009933023857638813,0.6388888888888888,0.026,2.3799477530895192,-0.16966381420180313,0.4861111111111111,-0.006510420805878109,0.3611111111111111
deepseek-coder-6.7b,logit,15,0.4839,e6,rename_opaque_encode_flatten,cumulative,24,72,0.010616561778633416,0.6527777777777778,0.006,2.698621206941251,-0.0041940336892390614,0.375,2.7531798915728716e-05,0.5416666666666666,0.992,-0.05107221587662292,0.16147861219561338,0.4027777777777778,-0.002604164183139801,0.3472222222222222
deepseek-coder-6.7b,logit,19,0.6129,e6,clean_heldout,clean,-1,72,-0.034384011222156965,0.3055555555555556,0.0,-3.9756076175191577,0.6348549975157171,0.625,0.010319073672515312,0.625,0.016,2.329175082517546,0.3570821432707822,0.4861111111111111,-0.016167534722222224,0.2222222222222222
deepseek-coder-6.7b,logit,19,0.6129,e6,normalize,baseline,0,72,-0.03405360501672377,0.3611111111111111,0.0,-3.5398079812529204,0.7479074519845836,0.6805555555555556,0.016248337606474286,0.7222222222222222,0.0,3.5190412952330217,0.3939140794245554,0.5277777777777778,-0.017578125827842288,0.3333333333333333
deepseek-coder-6.7b,logit,19,0.6129,e6,rename_only,atomic,11,72,-0.008580513048081575,0.4583333333333333,0.236,-1.1556580853836043,0.47661422854764035,0.5972222222222222,0.02042850006262087,0.7222222222222222,0.0,2.962715293874373,0.08285427205632845,0.5,-0.003906252483526866,0.4027777777777778
deepseek-coder-6.7b,logit,19,0.6129,e6,opaque_only,atomic,12,72,-0.02925491161492693,0.3611111111111111,0.0,-3.559580236518822,0.579077516655981,0.6527777777777778,0.017574515307229137,0.7361111111111112,0.0,3.3551361473224737,0.13139651691433737,0.3611111111111111,-0.019422742227713268,0.2222222222222222
deepseek-coder-6.7b,logit,19,0.6129,e6,encode_only,atomic,13,72,-0.05105427813891618,0.3333333333333333,0.0,-4.087660056195652,0.7191680011900309,0.7222222222222222,0.01812348639939032,0.6388888888888888,0.002,3.0287794718315344,-0.018056068025286462,0.4305555555555556,-0.02723524471124013,0.2777777777777778
deepseek-coder-6.7b,logit,19,0.6129,e6,flatten_only,atomic,14,72,0.007301462902136198,0.5555555555555556,0.276,1.1218766365296169,0.5372046000779245,0.625,-0.003442214038013736,0.4305555555555556,0.684,-0.47613216996079405,0.18948612221936229,0.4444444444444444,0.0014105869664086236,0.3888888888888889
deepseek-coder-6.7b,logit,19,0.6129,e6,rename_cumulative,cumulative,21,72,-0.007024158848542449,0.4722222222222222,0.39,-0.8599595965876383,0.5538849469101792,0.5416666666666666,0.024953719738950584,0.75,0.0,4.017954694875405,0.0746900349881864,0.3611111111111111,-0.008246527777777778,0.4027777777777778
deepseek-coder-6.7b,logit,19,0.6129,e6,rename_opaque,cumulative,22,72,-0.003044732176763629,0.4305555555555556,0.59,-0.6004683498323916,0.696918650814951,0.7222222222222222,0.010813412877211631,0.7083333333333334,0.024,2.170489446112009,-0.1653096579837571,0.4722222222222222,-0.006510419150193532,0.4027777777777778
deepseek-coder-6.7b,logit,19,0.6129,e6,rename_opaque_encode,cumulative,23,72,-0.008254114041474045,0.4305555555555556,0.158,-1.5089222123781394,0.6511592283766727,0.5138888888888888,0.017504224998405,0.6527777777777778,0.0,3.612624939230028,-0.3112079772095989,0.375,-0.006510420805878109,0.3611111111111111
deepseek-coder-6.7b,logit,19,0.6129,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0014056938697642586,0.5138888888888888,0.718,0.4007370100486952,0.45038234450705505,0.5833333333333334,0.003925217718719985,0.6944444444444444,0.336,0.9411107439054981,0.17159233129114776,0.4027777777777778,-0.002604164183139801,0.3472222222222222
deepseek-coder-6.7b,logit,23,0.7419,e6,clean_heldout,clean,-1,72,-0.022090490464926782,0.3055555555555556,0.0,-4.1036777116134004,0.6355775090533696,0.6527777777777778,0.001748210056433594,0.4722222222222222,0.654,0.5067009798170061,0.2963028890262388,0.5138888888888888,-0.016167534722222224,0.2222222222222222
deepseek-coder-6.7b,logit,23,0.7419,e6,normalize,baseline,0,72,-0.022401557241542636,0.3888888888888889,0.0,-3.2764513492220413,0.7969554199185108,0.7222222222222222,0.006390636810539443,0.5416666666666666,0.062,1.8344220594188676,0.32525127834838524,0.6527777777777778,-0.017578125827842288,0.3333333333333333
deepseek-coder-6.7b,logit,23,0.7419,e6,rename_only,atomic,11,72,-0.0007795084428684608,0.5277777777777778,0.892,-0.15585901496620214,0.4888491122030237,0.5555555555555556,0.00791346040167379,0.5694444444444444,0.052,1.8609496718874934,0.246330739109756,0.4722222222222222,-0.003906252483526866,0.4027777777777778
deepseek-coder-6.7b,logit,23,0.7419,e6,opaque_only,atomic,12,72,-0.012819527076202684,0.375,0.01,-2.490258426183128,0.5960416158771644,0.6388888888888888,0.0033335046622686654,0.5972222222222222,0.31,1.0743554898106797,0.3075166178643949,0.4166666666666667,-0.019422742227713268,0.2222222222222222
deepseek-coder-6.7b,logit,23,0.7419,e6,encode_only,atomic,13,72,-0.024601410649430736,0.3611111111111111,0.0,-3.0387130169147842,0.7071911141859573,0.6944444444444444,0.0063193086649087505,0.5694444444444444,0.144,1.4772315459757508,-0.06747461807584072,0.4583333333333333,-0.02723524471124013,0.2777777777777778
deepseek-coder-6.7b,logit,23,0.7419,e6,flatten_only,atomic,14,72,0.0051064352928877526,0.5416666666666666,0.374,0.8596002035464843,0.47391625896988593,0.5833333333333334,-0.001144476280112508,0.5138888888888888,0.85,-0.20036576759820615,0.23704089720167063,0.4722222222222222,0.0014105869664086236,0.3888888888888889
