model,layer,site,condition,condition_kind,condition_order,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm,same_label_unsafe_n,same_label_unsafe_sv1_share,same_label_unsafe_sv1_floor,same_label_unsafe_mean_pairwise_cosine,same_label_unsafe_resultant_length,same_label_unsafe_mean_norm,same_label_unsafe_dropped_zero_norm,same_label_safe_n,same_label_safe_sv1_share,same_label_safe_sv1_floor,same_label_safe_mean_pairwise_cosine,same_label_safe_resultant_length,same_label_safe_mean_norm,same_label_safe_dropped_zero_norm,n_pairs,same_label_sv1_share,sv1_ratio,proj_mean,proj_sign_consistency,proj_ci_lo,proj_ci_hi,same_label_proj_mean,same_label_proj_sign_consistency
deepseek-coder-1.3b,-1,last_token,clean_heldout,clean,-1,0,,,,,,72,0,,,,,,72,0,,,,,,72,0,,,,,,,,
deepseek-coder-1.3b,-1,last_token,encode_only,atomic,13,0,,,,,,72,0,,,,,,72,0,,,,,,72,0,,,,,,,,
deepseek-coder-1.3b,-1,last_token,flatten_only,atomic,14,0,,,,,,72,66,0.24301850915852113,0.015151515151515152,-0.015356982135553289,0.005216757946296273,188.9171719675241,6,66,0.24301850915852113,0.015151515151515152,-0.015356982135553289,0.005216757946296273,188.9171719675241,6,0,0.24301850915852113,,,,,,0.0,0.0
deepseek-coder-1.3b,-1,last_token,normalize,baseline,0,0,,,,,,72,0,,,,,,72,0,,,,,,72,0,,,,,,,,
deepseek-coder-1.3b,-1,last_token,opaque_only,atomic,12,0,,,,,,72,22,0.999999999999974,0.045454545454545456,-0.04761904761904762,8.859317712473024e-18,242.8134074907966,50,22,0.999999999999974,0.045454545454545456,-0.04761904761904762,8.859317712473024e-18,242.8134074907966,50,0,0.999999999999974,,,,,,0.0,0.0
deepseek-coder-1.3b,-1,last_token,rename_cumulative,cumulative,21,0,,,,,,72,0,,,,,,72,0,,,,,,72,0,,,,,,,,
deepseek-coder-1.3b,-1,last_token,rename_only,atomic,11,0,,,,,,72,0,,,,,,72,0,,,,,,72,0,,,,,,,,
deepseek-coder-1.3b,-1,last_token,rename_opaque,cumulative,22,0,,,,,,72,42,0.6394285365067899,0.023809523809523808,-0.024297062199253924,0.009537457271437719,237.22622397408966,30,42,0.6394285365067899,0.023809523809523808,-0.024297062199253924,0.009537457271437719,237.22622397408966,30,0,0.6394285365067899,,,,,,0.0,0.0
deepseek-coder-1.3b,-1,last_token,rename_opaque_encode,cumulative,23,0,,,,,,72,34,0.6089808774075633,0.029411764705882353,-0.03009138419255035,0.014332523325555896,231.7154818394701,38,34,0.6089808774075633,0.029411764705882353,-0.03009138419255035,0.014332523325555896,231.7154818394701,38,0,0.6089808774075633,,,,,,0.0,0.0
deepseek-coder-1.3b,-1,last_token,rename_opaque_encode_flatten,cumulative,24,0,,,,,,72,67,0.2299631464602206,0.014925373134328358,-0.01507730604964625,0.008549941715213227,188.11610501417962,5,67,0.2299631464602206,0.014925373134328358,-0.01507730604964625,0.008549941715213227,188.11610501417962,5,0,0.2299631464602206,,,,,,0.0,0.0
deepseek-coder-1.3b,0,sink_arg,clean_heldout,clean,-1,72,0.17960615234254046,0.013888888888888888,0.001904832732315563,0.12556777297950855,67.0464251131886,0,72,0.20900671910584936,0.013888888888888888,-0.01205447283253831,0.044741918713169106,130.99849997781007,0,72,0.20441698237461353,0.013888888888888888,-0.011516894075782658,0.050318502315449334,130.56260589301914,0,72,0.20900671910584936,0.8593319540678532,-0.045845192218771424,0.4027777777777778,-0.09059749883844989,-0.004087683981731998,-0.0003644903129383987,0.4583333333333333
deepseek-coder-1.3b,0,sink_arg,encode_only,atomic,13,72,0.17829775164276238,0.013888888888888888,0.001971712404177417,0.1258301092686637,66.91533527458166,0,72,0.20898242334511952,0.013888888888888888,-0.012030972603224716,0.04500014585949281,130.67251381280357,0,72,0.20442374806478847,0.013888888888888888,-0.011410897206410718,0.051346629547620204,130.30489129255565,0,72,0.20898242334511952,0.8531710408406759,-0.04592091529586934,0.4027777777777778,-0.09066600912957022,-0.004101374570945389,-0.0007646764782459517,0.4652777777777778
deepseek-coder-1.3b,0,sink_arg,flatten_only,atomic,14,72,0.17938185491217945,0.013888888888888888,0.0019886878261828698,0.12589660857552604,66.85215279576963,0,72,0.20967044814487473,0.013888888888888888,-0.01209221079814671,0.04432409573740521,130.5604625221116,0,72,0.20493083279714205,0.013888888888888888,-0.011370963273736653,0.05172867348599611,130.2510166291507,0,72,0.20967044814487473,0.8555419063550294,-0.04454909295233675,0.4166666666666667,-0.08899369802259799,-0.002713819270500304,-0.0003829699776077299,0.4791666666666667
deepseek-coder-1.3b,0,sink_arg,normalize,baseline,0,72,0.1796038029472138,0.013888888888888888,0.0018919345023973987,0.1255171164550773,67.04811583254543,0,72,0.20917921741950504,0.013888888888888888,-0.012049474095057014,0.044796970887635554,130.97632493408477,0,72,0.2045695208622147,0.013888888888888888,-0.011505341527685545,0.05043157514206836,130.56272893518837,0,72,0.20917921741950504,0.8586120799324997,-0.045816794667120166,0.4027777777777778,-0.09048580266903124,-0.00403091768298434,-0.0003831603521648047,0.4583333333333333
deepseek-coder-1.3b,0,sink_arg,opaque_only,atomic,12,72,0.18048251382327757,0.013888888888888888,0.0019518888648271115,0.12575240827176615,66.95188587186388,0,72,0.20976283794077058,0.013888888888888888,-0.012244205944673195,0.04259978122143273,130.52796707024513,0,72,0.2052390208203409,0.013888888888888888,-0.01154818853506298,0.0500109174206727,130.09649360561994,0,72,0.20976283794077058,0.8604122426787498,-0.045520940228924216,0.4027777777777778,-0.08997705153766528,-0.004057504762912208,-0.000703983198532871,0.4722222222222222
deepseek-coder-1.3b,0,sink_arg,rename_cumulative,cumulative,21,72,0.15817353463568926,0.013888888888888888,-0.0024013965550587378,0.1073351995561639,155.1663205169304,0,72,0.21956217820636414,0.013888888888888888,-0.013587673674294564,0.022134428036772912,164.28670681502476,0,72,0.177529276649788,0.013888888888888888,-0.013523156909572846,0.02352771988655319,161.36925672258155,0,72,0.21956217820636414,0.7204042878779588,0.005844020341833466,0.5416666666666666,-0.004525077895631298,0.015669453580085316,-0.00013695292720425375,0.4722222222222222
deepseek-coder-1.3b,0,sink_arg,rename_only,atomic,11,72,0.16828670332904427,0.013888888888888888,-0.005704722395043342,0.09090323838748685,160.41940279073944,0,72,0.16832170632754903,0.013888888888888888,-0.013464580317777211,0.024724818120277523,162.28129677595612,0,72,0.15829862693175387,0.013888888888888888,-0.013615189809913313,0.02151276219936887,164.44843265282964,0,72,0.16832170632754903,0.9997920470314349,0.004406078538982677,0.5277777777777778,-0.0041711640137385,0.013059459724961323,0.0015317036909213563,0.4652777777777778
deepseek-coder-1.3b,0,sink_arg,rename_opaque,cumulative,22,72,0.16511704856098566,0.013888888888888888,0.011120845104556997,0.1576555670169568,162.94022215602365,0,72,0.18080238399925697,0.013888888888888888,-0.013438806920061757,0.02523355038315261,160.08022647651774,0,72,0.1900798171166785,0.013888888888888888,-0.013155184773011596,0.030272347373509985,156.83835381248795,0,72,0.1900798171166785,0.8686721771182592,0.012100244779522828,0.5833333333333334,0.002037327385900381,0.022686297838684293,0.0007286892703143886,0.5069444444444444
deepseek-coder-1.3b,0,sink_arg,rename_opaque_encode,cumulative,23,72,0.1777009072227701,0.013888888888888888,-0.0067623309118581085,0.08497340313118851,168.44499348290503,0,72,0.15605328980941552,0.013888888888888888,-0.013244077154158172,0.02878814427434827,163.9305838529441,0,72,0.20846728259829186,0.013888888888888888,-0.013794165532719208,0.016920667497724806,167.16525940773457,0,72,0.20846728259829186,0.8524162881001939,-0.0010866771531645506,0.5277777777777778,-0.011460175806122685,0.009405431959689268,0.0015212073374982439,0.5
