split,subset,layer,position,lens,accuracy,accuracy_ci_lo,accuracy_ci_hi,n_rows,n_bases,mean_bound_rank,reversal_rate,reversal_ci_lo,reversal_ci_hi,paired_gap,paired_gap_ci_lo,paired_gap_ci_hi,n_pairs
calib,both_correct,6,pre_def,probe,0.5,0.5,0.5,20,10,,0.0,0.0,0.0,0.0,0.0,0.0,10
calib,both_correct,12,pre_def,probe,0.5,0.5,0.5,20,10,,0.0,0.0,0.0,0.0,0.0,0.0,10
calib,both_correct,18,pre_def,probe,0.5,0.5,0.5,20,10,,0.0,0.0,0.0,0.0,0.0,0.0,10
calib,both_correct,23,pre_def,probe,0.5,0.5,0.5,20,10,,0.0,0.0,0.0,0.0,0.0,0.0,10
calib,both_correct,6,use,gram_random,0.55,0.5,0.65,20,10,6.1,0.1,0.0,0.3,0.00037854164838790894,-0.00393137963488698,0.004382768888026474,10
calib,both_correct,12,use,gram_random,0.5,0.5,0.5,20,10,4.45,0.0,0.0,0.0,0.006045835465192795,-0.0032841765880584715,0.01610545936971903,10
calib,both_correct,18,use,gram_random,0.5,0.5,0.5,20,10,3.75,0.0,0.0,0.0,-0.005657202005386353,-0.03742110967636108,0.025328070372343022,10
calib,both_correct,23,use,gram_random,0.5,0.5,0.5,20,10,6.65,0.0,0.0,0.0,0.024490200728178025,-0.02135460950434208,0.06761020483449101,10
calib,both_correct,6,use,jlens,0.6,0.5,0.75,20,10,4.45,0.2,0.0,0.5,0.0044359564781188965,-0.0021620994806289674,0.010441967397928237,10
calib,both_correct,12,use,jlens,0.5,0.35,0.65,20,10,3.55,0.1,0.0,0.3,-0.001534140110015869,-0.02134486436843872,0.013459606468677518,10
calib,both_correct,18,use,jlens,0.55,0.5,0.65,20,10,2.65,0.1,0.0,0.3,-0.00515836775302887,-0.02470235243439674,0.012307531759142863,10
calib,both_correct,23,use,jlens,0.55,0.5,0.65,20,10,3.75,0.1,0.0,0.3,0.027297578006982803,-0.00023301536217331862,0.058252929951995595,10
calib,both_correct,6,use,logit,0.4,0.2,0.65,20,10,5.35,0.2,0.0,0.5,-0.1141459196805954,-0.6656794319301844,0.41066984504461274,10
calib,both_correct,12,use,logit,0.5,0.35,0.65,20,10,4.05,0.1,0.0,0.3,-0.27199227809906007,-0.8437126445770263,0.22880213409662245,10
calib,both_correct,18,use,logit,0.55,0.5,0.65,20,10,3.85,0.1,0.0,0.3,-0.0687303900718689,-0.5549292436242104,0.355629563331604,10
calib,both_correct,23,use,logit,0.55,0.5,0.65,20,10,3.75,0.1,0.0,0.3,0.8289451599121094,-0.006715950965881341,1.7682710599899287,10
calib,both_correct,6,use,probe,1.0,1.0,1.0,20,10,,1.0,1.0,1.0,13.79976921081543,12.841601762771607,14.570240960121152,10
calib,both_correct,12,use,probe,1.0,1.0,1.0,20,10,,1.0,1.0,1.0,14.149680662155152,12.95693354010582,14.943460216522217,10
calib,both_correct,18,use,probe,1.0,1.0,1.0,20,10,,1.0,1.0,1.0,13.253955698013305,11.902243111133576,14.150069605112074,10
calib,both_correct,23,use,probe,1.0,1.0,1.0,20,10,,1.0,1.0,1.0,11.982688665390015,10.745489380359649,12.886373257637024,10
test,all,6,answer,gram_random,0.48928571428571427,0.4714285714285714,0.5071428571428571,280,70,4.178571428571429,0.007142857142857143,0.0,0.02142857142857143,0.0001717026744570051,-6.512653614793505e-05,0.0004208932338016373,140
test,all,12,answer,gram_random,0.5035714285714286,0.48214285714285715,0.525,280,70,3.182142857142857,0.04285714285714286,0.014285714285714285,0.07857142857142857,0.0006356556500707354,-0.0012786327768117191,0.0024836791599435466,140
test,all,18,answer,gram_random,0.5142857142857142,0.4857142857142857,0.5428571428571428,280,70,3.6142857142857143,0.06428571428571428,0.02142857142857143,0.11428571428571428,0.0007282558296407972,-0.004079503212124109,0.005740563228194203,140
test,all,23,answer,gram_random,0.48928571428571427,0.4714285714285714,0.5071428571428571,280,70,3.85,0.014285714285714285,0.0,0.03571428571428571,-0.019046743480222564,-0.03381900511548988,-0.0043725483319056934,140
test,all,6,answer,jlens,0.5,0.5,0.5,280,70,4.935714285714286,0.0,0.0,0.0,1.2867152690887451e-05,-0.0003184302257640021,0.00036228228360414495,140
test,all,12,answer,jlens,0.5285714285714286,0.5107142857142857,0.55,280,70,3.4392857142857145,0.06428571428571428,0.02857142857142857,0.1,0.006420878853116717,0.003407282169376101,0.009736116283706254,140
test,all,18,answer,jlens,0.5392857142857143,0.5178571428571429,0.5642857142857143,280,70,3.7857142857142856,0.07857142857142857,0.03571428571428571,0.12857142857142856,0.06742071509361267,0.05229226140039308,0.08367183772580963,140
test,all,23,answer,jlens,0.55,0.5142857142857142,0.5857142857142857,280,70,2.9535714285714287,0.15714285714285714,0.10714285714285714,0.21446428571428472,0.08196660791124616,0.06306345364877156,0.10139436164072582,140
test,all,6,answer,logit,0.49642857142857144,0.48928571428571427,0.5,280,70,4.696428571428571,0.0,0.0,0.0,-0.007905597346169607,-0.017356495495353425,0.0021428745559283644,140
test,all,12,answer,logit,0.5285714285714286,0.5071428571428571,0.55,280,70,3.8607142857142858,0.06428571428571428,0.02857142857142857,0.1,0.12423230750220163,0.042240845390728546,0.213999615907669,140
test,all,18,answer,logit,0.5357142857142857,0.5178571428571429,0.5571428571428572,280,70,4.160714285714286,0.07142857142857142,0.03571428571428571,0.11428571428571428,1.4873850464820861,1.1871720087528228,1.8016840635878693,140
test,all,23,answer,logit,0.55,0.5142857142857142,0.5857142857142857,280,70,2.9535714285714287,0.15714285714285714,0.10714285714285714,0.21446428571428472,2.486756569998605,1.913237258366176,3.0759281063079835,140
test,all,6,answer,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,9.413576235089984,8.928002071380615,9.918549032615763,140
test,all,12,answer,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,10.844934930120196,10.458141080247504,11.227289233420576,140
test,all,18,answer,probe,0.9964285714285714,0.9892857142857143,1.0,280,70,,0.9928571428571429,0.9785714285714285,1.0,8.75906869530944,8.438404087038444,9.069749303994966,140
test,all,23,answer,probe,0.9857142857142858,0.9714285714285714,0.9964285714285714,280,70,,0.9714285714285714,0.9428571428571428,0.9928571428571429,8.651321744226983,8.249748674225328,9.046724922458774,140
test,all,6,def_source,gram_random,0.5,0.5,0.5,280,70,3.7535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,12,def_source,gram_random,0.5,0.5,0.5,280,70,3.9285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,18,def_source,gram_random,0.5,0.5,0.5,280,70,4.242857142857143,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,23,def_source,gram_random,0.5,0.5,0.5,280,70,4.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,6,def_source,jlens,0.5,0.5,0.5,280,70,3.0214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,12,def_source,jlens,0.5,0.5,0.5,280,70,2.2928571428571427,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,18,def_source,jlens,0.5,0.5,0.5,280,70,2.7714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,23,def_source,jlens,0.5,0.5,0.5,280,70,4.132142857142857,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,6,def_source,logit,0.5,0.5,0.5,280,70,4.825,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,12,def_source,logit,0.5,0.5,0.5,280,70,4.553571428571429,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,18,def_source,logit,0.5,0.5,0.5,280,70,4.3428571428571425,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,23,def_source,logit,0.5,0.5,0.5,280,70,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,6,def_source,probe,0.5,0.5,0.5,280,70,,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,12,def_source,probe,0.5,0.5,0.5,280,70,,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,18,def_source,probe,0.5,0.5,0.5,280,70,,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,23,def_source,probe,0.5,0.5,0.5,280,70,,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,6,def_target,gram_random,0.5035714285714286,0.4714285714285714,0.5357142857142857,280,70,3.55,0.04285714285714286,0.0,0.1,-0.0009187210351228714,-0.002163213832037789,0.00033615230715700446,140
test,all,12,def_target,gram_random,0.4857142857142857,0.4607142857142857,0.5107142857142857,280,70,3.6,0.014285714285714285,0.0,0.04285714285714286,0.0029360368847846986,-0.001468102926654475,0.007524097402180939,140
test,all,18,def_target,gram_random,0.525,0.48214285714285715,0.5714285714285714,280,70,3.1035714285714286,0.11428571428571428,0.05,0.19285714285714287,0.006333725047963006,-0.005413984182689871,0.02043472585667457,140
test,all,23,def_target,gram_random,0.4928571428571429,0.4607142857142857,0.525,280,70,4.353571428571429,0.03571428571428571,0.0,0.08571428571428572,-0.009250273768390929,-0.03464019543092166,0.01763649010232513,140
test,all,6,def_target,jlens,0.5,0.5,0.5,280,70,3.5214285714285714,0.0,0.0,0.0,-0.0006370921220098223,-0.0021116083647523608,0.0008215054603559622,140
test,all,12,def_target,jlens,0.5035714285714286,0.5,0.5107142857142857,280,70,2.2714285714285714,0.007142857142857143,0.0,0.02142857142857143,0.002832977367298944,-0.00014183051085897854,0.0059870152361690965,140
test,all,18,def_target,jlens,0.49642857142857144,0.4785714285714286,0.5107142857142857,280,70,2.4714285714285715,0.007142857142857143,0.0,0.02142857142857143,0.003996513038873673,-0.005529487590704646,0.01317288962591971,140
test,all,23,def_target,jlens,0.5035714285714286,0.4785714285714286,0.5286607142857138,280,70,2.882142857142857,0.02857142857142857,0.0,0.07142857142857142,0.044970457894461496,0.024601599616663798,0.0666693295857736,140
test,all,6,def_target,logit,0.5,0.4607142857142857,0.5357142857142857,280,70,5.482142857142857,0.05714285714285714,0.014285714285714285,0.10714285714285714,-0.010741862228938512,-0.0693082459483828,0.04791607086679764,140
test,all,12,def_target,logit,0.5178571428571429,0.475,0.5607142857142857,280,70,4.689285714285714,0.08571428571428572,0.02857142857142857,0.15714285714285714,0.004099162561552865,-0.08585864724857467,0.10216543680855204,140
test,all,18,def_target,logit,0.475,0.4357142857142857,0.5142857142857142,280,70,3.6357142857142857,0.03571428571428571,0.0,0.07857142857142857,0.04581027201243809,-0.19646616497210093,0.2860394137672013,140
test,all,23,def_target,logit,0.5035714285714286,0.4785714285714286,0.5286607142857138,280,70,2.8857142857142857,0.02857142857142857,0.0,0.07142857142857142,1.3645451750074113,0.7465725816999164,2.0229466504710056,140
test,all,6,def_target,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,10.866800419773375,10.50222603585039,11.225685142470258,140
test,all,12,def_target,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,11.528579510109765,11.173936532437802,11.876940119074924,140
test,all,18,def_target,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,10.654290845564434,10.316092645972967,10.97997760229877,140
test,all,23,def_target,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,10.28691981094224,9.82066082750048,10.732409347082887,140
test,all,6,mutation,gram_random,0.4714285714285714,0.425,0.5178571428571429,280,70,4.0964285714285715,0.05714285714285714,0.014285714285714285,0.10714285714285714,-0.002069063378231866,-0.005221185554484172,0.0011056502994948186,140
test,all,12,mutation,gram_random,0.5035714285714286,0.4392857142857143,0.5642857142857143,280,70,3.217857142857143,0.15,0.07142857142857142,0.228749999999999,0.004149520769715309,-0.004047249232285789,0.011692685668489763,140
test,all,18,mutation,gram_random,0.5,0.425,0.5714285714285714,280,70,3.1,0.19285714285714287,0.10714285714285714,0.2857142857142857,0.002468751051596233,-0.025180349107831717,0.02963636772441012,140
test,all,23,mutation,gram_random,0.4928571428571429,0.43214285714285716,0.5535714285714286,280,70,4.792857142857143,0.12142857142857143,0.056964285714285724,0.2,0.001811428607574531,-0.06541888505686075,0.06800751042286195,140
test,all,6,mutation,jlens,0.4642857142857143,0.42857142857142855,0.4928571428571429,280,70,5.182142857142857,0.007142857142857143,0.0,0.02142857142857143,-0.004096314630338124,-0.00909421251288482,0.0006197834440640019,140
test,all,12,mutation,jlens,0.4785714285714286,0.44285714285714284,0.5071428571428571,280,70,4.332142857142857,0.02142857142857143,0.0,0.05714285714285714,-0.021940626629761286,-0.03302874774805137,-0.011682048509163519,140
test,all,18,mutation,jlens,0.48214285714285715,0.44285714285714284,0.5214285714285715,280,70,4.417857142857143,0.04285714285714286,0.0,0.1,-0.012345775429691588,-0.0404607385476785,0.01505586291530299,140
test,all,23,mutation,jlens,0.5285714285714286,0.49642857142857144,0.5678571428571428,280,70,4.503571428571429,0.07857142857142857,0.02142857142857143,0.14285714285714285,0.007855649931090218,-0.03469110315665603,0.05012205488181534,140
test,all,6,mutation,logit,0.4392857142857143,0.3607142857142857,0.5214285714285715,280,70,4.95,0.18571428571428572,0.1,0.2857142857142857,-0.1759394880384207,-0.36348157339862414,0.011025111575477755,140
test,all,12,mutation,logit,0.4607142857142857,0.425,0.49642857142857144,280,70,4.4035714285714285,0.02142857142857143,0.0,0.05714285714285714,-0.6149429989712579,-0.863567800607,-0.3752280000384365,140
test,all,18,mutation,logit,0.5035714285714286,0.4642857142857143,0.5428571428571428,280,70,4.353571428571429,0.05714285714285714,0.014285714285714285,0.11428571428571428,0.0015104634421212332,-0.5487828787948403,0.50376398935914,140
test,all,23,mutation,logit,0.5285714285714286,0.49642857142857144,0.5678571428571428,280,70,4.503571428571429,0.07857142857142857,0.02142857142857143,0.14285714285714285,0.2383096081869943,-1.0529653874465397,1.5209397235938464,140
test,all,6,mutation,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,13.098782903807503,12.825526230760982,13.358816500306128,140
test,all,12,mutation,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,13.709140465940749,13.486126853781087,13.934237892925738,140
test,all,18,mutation,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,12.665706588540758,12.381677078562122,12.939775747358798,140
test,all,23,mutation,probe,0.9928571428571429,0.9785714285714285,1.0,280,70,,0.9857142857142858,0.9571428571428572,1.0,14.924613213113377,14.19897480839065,15.667820819190569,140
test,all,6,pre_def,gram_random,0.5,0.5,0.5,280,70,4.964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,12,pre_def,gram_random,0.5,0.5,0.5,280,70,5.439285714285714,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,18,pre_def,gram_random,0.5,0.5,0.5,280,70,4.3464285714285715,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,23,pre_def,gram_random,0.5,0.5,0.5,280,70,3.2142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,6,pre_def,jlens,0.5,0.5,0.5,280,70,5.610714285714286,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,12,pre_def,jlens,0.5,0.5,0.5,280,70,3.8107142857142855,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,18,pre_def,jlens,0.5,0.5,0.5,280,70,3.942857142857143,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,23,pre_def,jlens,0.5,0.5,0.5,280,70,4.589285714285714,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,6,pre_def,logit,0.5,0.5,0.5,280,70,4.171428571428572,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,12,pre_def,logit,0.5,0.5,0.5,280,70,4.171428571428572,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,18,pre_def,logit,0.5,0.5,0.5,280,70,4.664285714285715,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,23,pre_def,logit,0.5,0.5,0.5,280,70,4.589285714285714,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,6,pre_def,probe,0.5,0.5,0.5,280,70,,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,12,pre_def,probe,0.5,0.5,0.5,280,70,,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,18,pre_def,probe,0.5,0.5,0.5,280,70,,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,23,pre_def,probe,0.5,0.5,0.5,280,70,,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,6,use,gram_random,0.5035714285714286,0.4714285714285714,0.5321428571428571,280,70,4.660714285714286,0.05714285714285714,0.02142857142857143,0.09285714285714286,0.0015475943418485777,-0.0004750396424372281,0.0034404535066070298,140
test,all,12,use,gram_random,0.5321428571428571,0.48214285714285715,0.5821428571428572,280,70,3.9785714285714286,0.14285714285714285,0.07142857142857142,0.22142857142857142,0.004589605650731496,-0.0018648418385003294,0.010994375886927758,140
test,all,18,use,gram_random,0.5285714285714286,0.4928571428571429,0.5642857142857143,280,70,3.6785714285714284,0.09285714285714286,0.03571428571428571,0.15714285714285714,0.006070507317781448,-0.006235124274556126,0.01745848891990525,140
test,all,23,use,gram_random,0.5107142857142857,0.48928571428571427,0.5357142857142857,280,70,4.732142857142857,0.03571428571428571,0.0,0.08571428571428572,-0.01511914703462805,-0.04077888564007091,0.010085325658853516,140
test,all,6,use,jlens,0.5321428571428571,0.5071428571428571,0.5607142857142857,280,70,4.7214285714285715,0.06428571428571428,0.014285714285714285,0.12142857142857143,0.0043894582028899875,0.002344287591321128,0.006371197520888276,140
test,all,12,use,jlens,0.525,0.5,0.55,280,70,3.8,0.06428571428571428,0.02142857142857143,0.11428571428571428,0.02068569575037275,0.01497781431036336,0.026313057371548237,140
test,all,18,use,jlens,0.525,0.5071428571428571,0.5464285714285714,280,70,3.642857142857143,0.05714285714285714,0.02142857142857143,0.09285714285714286,0.01881419164793832,0.011244952644088438,0.02641961143751229,140
test,all,23,use,jlens,0.49642857142857144,0.48214285714285715,0.5107142857142857,280,70,4.389285714285714,0.014285714285714285,0.0,0.03571428571428571,0.02300508799297469,0.010765818535749401,0.03550717273460967,140
test,all,6,use,logit,0.5035714285714286,0.425,0.5821428571428572,280,70,4.332142857142857,0.2642857142857143,0.17857142857142858,0.35,0.0862143475562334,-0.04546526837428766,0.2264716733087386,140
test,all,12,use,logit,0.5392857142857143,0.5,0.5785714285714286,280,70,4.067857142857143,0.11428571428571428,0.056964285714285724,0.18571428571428572,0.47280567714146204,0.30523482631359783,0.6430692572146652,140
test,all,18,use,logit,0.49642857142857144,0.48214285714285715,0.5071428571428571,280,70,4.3464285714285715,0.007142857142857143,0.0,0.02142857142857143,0.22266776987484524,0.05743563572210925,0.3902084619232586,140
test,all,23,use,logit,0.49642857142857144,0.48214285714285715,0.5107142857142857,280,70,4.389285714285714,0.014285714285714285,0.0,0.03571428571428571,0.6980707764625549,0.32663872970002034,1.0773721873334474,140
test,all,6,use,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,12.82544835635594,12.542496200799942,13.113699774316379,140
test,all,12,use,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,13.047135852064406,12.66585890344211,13.403593534997531,140
test,all,18,use,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,11.510440685067858,11.100621525304659,11.892155532326017,140
test,all,23,use,probe,1.0,1.0,1.0,280,70,,1.0,1.0,1.0,10.25557798913547,9.817420035664524,10.679982929612908,140
test,both_correct,6,answer,gram_random,0.5,0.5,0.5,46,20,4.260869565217392,0.0,0.0,0.0,-8.564960697422858e-05,-0.0007277513155713677,0.0006722373178317432,23
test,both_correct,12,answer,gram_random,0.41304347826086957,0.32605978260869567,0.48001923076923064,46,20,3.782608695652174,0.0,0.0,0.0,-0.005058102309703827,-0.009102446651932869,-0.001239727006641909,23
test,both_correct,18,answer,gram_random,0.5,0.43478260869565216,0.56,46,20,3.9130434782608696,0.043478260869565216,0.0,0.125,0.0034051433853481126,-0.008290142323011937,0.014806136426826317,23
test,both_correct,23,answer,gram_random,0.5,0.5,0.5,46,20,3.847826086956522,0.0,0.0,0.0,0.006099784503812375,-0.033720493428409104,0.03773586379833843,23
test,both_correct,6,answer,jlens,0.5,0.5,0.5,46,20,4.565217391304348,0.0,0.0,0.0,-0.00047281643618708074,-0.0012806582450866698,0.00043001888053757797,23
test,both_correct,12,answer,jlens,0.5,0.5,0.5,46,20,2.8260869565217392,0.0,0.0,0.0,0.01411481525586999,0.007956134200547681,0.021304964487751307,23
test,both_correct,18,answer,jlens,0.5652173913043478,0.5,0.6428571428571429,46,20,3.1739130434782608,0.13043478260869565,0.0,0.2857142857142857,0.17791999941286835,0.12335234121978284,0.2414028457325437,23
test,both_correct,23,answer,jlens,0.5869565217391305,0.5,0.7,46,20,2.652173913043478,0.21739130434782608,0.07692307692307693,0.4169642857142841,0.17715250927469003,0.09590492633672862,0.27300914809817356,23
test,both_correct,6,answer,logit,0.5,0.5,0.5,46,20,4.304347826086956,0.0,0.0,0.0,-0.01619714757670527,-0.03942225120853687,0.009602446881207503,23
test,both_correct,12,answer,logit,0.5,0.5,0.5,46,20,3.130434782608696,0.0,0.0,0.0,0.41308291062064795,0.21558274124677365,0.6263980999822201,23
test,both_correct,18,answer,logit,0.5434782608695652,0.5,0.6086956521739131,46,20,3.5,0.08695652173913043,0.0,0.21739130434782608,3.770623207092285,2.6235961973468465,5.145658662102438,23
test,both_correct,23,answer,logit,0.5869565217391305,0.5,0.7,46,20,2.652173913043478,0.21739130434782608,0.07692307692307693,0.4169642857142841,5.374405570652174,2.9092557431734525,8.283063852219353,23
test,both_correct,6,answer,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,10.524607352588488,9.45755040153861,11.61465210008621,23
test,both_correct,12,answer,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,11.777637792670209,11.089345610038542,12.394942389530424,23
test,both_correct,18,answer,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,9.803998130819071,9.099833598773587,10.475928058487673,23
test,both_correct,23,answer,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,9.513058942297231,8.675055216049607,10.358141320808366,23
test,both_correct,6,def_source,gram_random,0.5,0.5,0.5,46,20,3.630434782608696,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,12,def_source,gram_random,0.5,0.5,0.5,46,20,3.8260869565217392,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,18,def_source,gram_random,0.5,0.5,0.5,46,20,4.043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,23,def_source,gram_random,0.5,0.5,0.5,46,20,3.9347826086956523,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,6,def_source,jlens,0.5,0.5,0.5,46,20,3.4347826086956523,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,12,def_source,jlens,0.5,0.5,0.5,46,20,2.4565217391304346,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,18,def_source,jlens,0.5,0.5,0.5,46,20,3.152173913043478,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,23,def_source,jlens,0.5,0.5,0.5,46,20,4.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,6,def_source,logit,0.5,0.5,0.5,46,20,4.630434782608695,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,12,def_source,logit,0.5,0.5,0.5,46,20,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,18,def_source,logit,0.5,0.5,0.5,46,20,4.130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,23,def_source,logit,0.5,0.5,0.5,46,20,4.195652173913044,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,6,def_source,probe,0.5,0.5,0.5,46,20,,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,12,def_source,probe,0.5,0.5,0.5,46,20,,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,18,def_source,probe,0.5,0.5,0.5,46,20,,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,23,def_source,probe,0.5,0.5,0.5,46,20,,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,6,def_target,gram_random,0.5434782608695652,0.5,0.6136363636363636,46,20,2.9565217391304346,0.08695652173913043,0.0,0.22727272727272727,0.0003647473843201347,-0.0019503182477571747,0.0026616782321176205,23
test,both_correct,12,def_target,gram_random,0.4782608695652174,0.42857142857142855,0.5,46,20,3.4782608695652173,0.0,0.0,0.0,0.008663397768269415,-0.0022498390214009717,0.019414008734018905,23
test,both_correct,18,def_target,gram_random,0.5869565217391305,0.4523809523809524,0.717391304347826,46,20,3.217391304347826,0.2608695652173913,0.047619047619047616,0.4800370370370368,0.02311397894569065,-0.00958249717950821,0.05813572687598371,23
test,both_correct,23,def_target,gram_random,0.5,0.4375,0.5652173913043478,46,20,3.652173913043478,0.043478260869565216,0.0,0.14285714285714285,0.014927181860674982,-0.04636712238100004,0.06454169442877168,23
test,both_correct,6,def_target,jlens,0.5,0.5,0.5,46,20,3.782608695652174,0.0,0.0,0.0,0.0007956170517465342,-0.002622637062200478,0.004232783967872027,23
test,both_correct,12,def_target,jlens,0.5,0.5,0.5,46,20,2.5869565217391304,0.0,0.0,0.0,0.00221340228681979,-0.007025331964812025,0.010625602427762044,23
test,both_correct,18,def_target,jlens,0.5,0.5,0.5,46,20,2.9347826086956523,0.0,0.0,0.0,0.018693370663601418,0.003647221571229624,0.032887164262208064,23
test,both_correct,23,def_target,jlens,0.45652173913043476,0.375,0.5,46,20,3.4130434782608696,0.0,0.0,0.0,0.045841535796289856,-0.0008511403575539586,0.08927036523818965,23
test,both_correct,6,def_target,logit,0.5217391304347826,0.5,0.5714285714285714,46,20,5.434782608695652,0.043478260869565216,0.0,0.14285714285714285,-0.06698063728602036,-0.1759315787628293,0.042147634982846696,23
test,both_correct,12,def_target,logit,0.45652173913043476,0.375,0.5,46,20,4.804347826086956,0.0,0.0,0.0,0.027714252471923828,-0.1847023750110106,0.24168913083830004,23
test,both_correct,18,def_target,logit,0.41304347826086957,0.3181818181818182,0.4791666666666667,46,20,4.065217391304348,0.0,0.0,0.0,0.1796867329141368,-0.2657239273190498,0.5960599941403969,23
test,both_correct,23,def_target,logit,0.45652173913043476,0.375,0.5,46,20,3.4130434782608696,0.0,0.0,0.0,1.3909029338670813,-0.02558807432651519,2.708718890235536,23
test,both_correct,6,def_target,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,10.898061493168706,10.087011350826783,11.67797568514943,23
test,both_correct,12,def_target,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,11.813235790833183,11.005283312025396,12.679752648529798,23
test,both_correct,18,def_target,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,10.842076177182404,10.159444327976393,11.53039205512314,23
test,both_correct,23,def_target,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,10.399919903796652,9.529248588154841,11.245183492629423,23
test,both_correct,6,mutation,gram_random,0.5,0.3958333333333333,0.6,46,20,3.391304347826087,0.08695652173913043,0.0,0.22727272727272727,-0.0005123968357625215,-0.006997539846537014,0.005413242938887812,23
test,both_correct,12,mutation,gram_random,0.41304347826086957,0.325,0.4791666666666667,46,20,3.5217391304347827,0.0,0.0,0.0,-0.005229989795581154,-0.021406677329824084,0.010167181930194294,23
test,both_correct,18,mutation,gram_random,0.5434782608695652,0.42,0.6666666666666666,46,20,3.1956521739130435,0.21739130434782608,0.047619047619047616,0.40957792207791943,0.022625198830728947,-0.03301110153082802,0.07964508470751551,23
test,both_correct,23,mutation,gram_random,0.5,0.3958333333333333,0.5952609890109889,46,20,4.521739130434782,0.13043478260869565,0.0,0.28,-0.0790676966957424,-0.2282256139864524,0.07750688927586781,23
