model,condition,obf_level,obf_name,site,features,layer,condition_kind,condition_order,arm,relative_depth,breakdown,cell,accuracy,ci_lo,ci_hi,n,n_bases,n_pos,n_neg,pos_frac,frac_predicted_unsafe,acc_unsafe,acc_safe,false_negative_rate,false_positive_rate,pairs_same_label,delta_clean,delta_previous,delta_atomic
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,hidden,3,cumulative,21,hidden_state,0.1034,structure,branch_merge,0.6666666666666666,0.5555555555555556,0.7777777777777778,36,18,18,18,0.5,0.8333333333333334,1.0,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666666,-0.33333333333333337,-0.3055555555555556,0.08333333333333326
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,hidden,3,cumulative,21,hidden_state,0.1034,structure,direct,0.7777777777777778,0.6666666666666666,0.8888888888888888,36,18,18,18,0.5,0.7222222222222222,1.0,0.5555555555555556,0.0,0.4444444444444444,0.4444444444444444,-0.2222222222222222,-0.2222222222222222,-0.02777777777777779
starcoder2-3b,rename_cumulative,21,rename_cumulative,sink_arg,hidden,3,cumulative,21,hidden_state,0.1034,structure,helper,0.4722222222222222,0.4166666666666667,0.5,36,18,18,18,0.5,0.9722222222222222,0.9444444444444444,0.0,0.05555555555555558,1.0,0.9444444444444444,-0.36111111111111116,-0.33333333333333337,-0.02777777777777779
starcoder2-3b,rename_opaque,22,rename_opaque,sink_arg,hidden,3,cumulative,22,hidden_state,0.1034,all,all,0.5694444444444444,0.5347222222222222,0.6111111111111112,144,72,72,72,0.5,0.9305555555555556,1.0,0.1388888888888889,0.0,0.8611111111111112,0.8611111111111112,-0.35416666666666674,-0.03472222222222221,-0.20138888888888895
starcoder2-3b,rename_opaque,22,rename_opaque,sink_arg,hidden,3,cumulative,22,hidden_state,0.1034,family,command_exec,0.5416666666666666,0.5,0.6041666666666666,48,24,24,24,0.5,0.9583333333333334,1.0,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,-0.33333333333333337,-0.02083333333333337,-0.25
starcoder2-3b,rename_opaque,22,rename_opaque,sink_arg,hidden,3,cumulative,22,hidden_state,0.1034,family,dynamic_exec,0.6041666666666666,0.5416666666666666,0.6875,48,24,24,24,0.5,0.8958333333333334,1.0,0.20833333333333334,0.0,0.7916666666666666,0.7916666666666666,-0.3125,0.0,-0.08333333333333337
starcoder2-3b,rename_opaque,22,rename_opaque,sink_arg,hidden,3,cumulative,22,hidden_state,0.1034,family,sql_exec,0.5625,0.5,0.6458333333333334,48,24,24,24,0.5,0.9375,1.0,0.125,0.0,0.875,0.875,-0.41666666666666663,-0.08333333333333337,-0.27083333333333337
starcoder2-3b,rename_opaque,22,rename_opaque,sink_arg,hidden,3,cumulative,22,hidden_state,0.1034,structure,assign_chain,0.5,0.5,0.5,36,18,18,18,0.5,1.0,1.0,0.0,0.0,1.0,1.0,-0.36111111111111116,0.0,-0.13888888888888884
starcoder2-3b,rename_opaque,22,rename_opaque,sink_arg,hidden,3,cumulative,22,hidden_state,0.1034,structure,branch_merge,0.5555555555555556,0.5,0.6388888888888888,36,18,18,18,0.5,0.9444444444444444,1.0,0.1111111111111111,0.0,0.8888888888888888,0.8888888888888888,-0.4444444444444444,-0.11111111111111105,-0.2777777777777778
starcoder2-3b,rename_opaque,22,rename_opaque,sink_arg,hidden,3,cumulative,22,hidden_state,0.1034,structure,direct,0.7222222222222222,0.6111111111111112,0.8333333333333334,36,18,18,18,0.5,0.7777777777777778,1.0,0.4444444444444444,0.0,0.5555555555555556,0.5555555555555556,-0.2777777777777778,-0.05555555555555558,-0.2777777777777778
starcoder2-3b,rename_opaque,22,rename_opaque,sink_arg,hidden,3,cumulative,22,hidden_state,0.1034,structure,helper,0.5,0.5,0.5,36,18,18,18,0.5,1.0,1.0,0.0,0.0,1.0,1.0,-0.33333333333333337,0.02777777777777779,-0.11111111111111116
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,3,cumulative,23,hidden_state,0.1034,all,all,0.5416666666666666,0.5069444444444444,0.5833333333333334,144,72,72,72,0.5,0.9444444444444444,0.9861111111111112,0.09722222222222222,0.01388888888888884,0.9027777777777778,0.8888888888888888,-0.38194444444444453,-0.02777777777777779,-0.23611111111111116
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,3,cumulative,23,hidden_state,0.1034,family,command_exec,0.5208333333333334,0.5,0.5625,48,24,24,24,0.5,0.9791666666666666,1.0,0.041666666666666664,0.0,0.9583333333333334,0.9583333333333334,-0.35416666666666663,-0.02083333333333326,-0.25
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,3,cumulative,23,hidden_state,0.1034,family,dynamic_exec,0.5208333333333334,0.5,0.5625,48,24,24,24,0.5,0.9791666666666666,1.0,0.041666666666666664,0.0,0.9583333333333334,0.9583333333333334,-0.39583333333333326,-0.08333333333333326,-0.20833333333333326
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,3,cumulative,23,hidden_state,0.1034,family,sql_exec,0.5833333333333334,0.5,0.6671874999999995,48,24,24,24,0.5,0.875,0.9583333333333334,0.20833333333333334,0.04166666666666663,0.7916666666666666,0.75,-0.39583333333333326,0.02083333333333337,-0.25
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,3,cumulative,23,hidden_state,0.1034,structure,assign_chain,0.5,0.5,0.5,36,18,18,18,0.5,1.0,1.0,0.0,0.0,1.0,1.0,-0.36111111111111116,0.0,-0.13888888888888884
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,3,cumulative,23,hidden_state,0.1034,structure,branch_merge,0.5555555555555556,0.5,0.6388888888888888,36,18,18,18,0.5,0.9444444444444444,1.0,0.1111111111111111,0.0,0.8888888888888888,0.8888888888888888,-0.4444444444444444,0.0,-0.3055555555555556
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,3,cumulative,23,hidden_state,0.1034,structure,direct,0.6388888888888888,0.5555555555555556,0.75,36,18,18,18,0.5,0.8611111111111112,1.0,0.2777777777777778,0.0,0.7222222222222222,0.7222222222222222,-0.36111111111111116,-0.08333333333333337,-0.36111111111111116
starcoder2-3b,rename_opaque_encode,23,rename_opaque_encode,sink_arg,hidden,3,cumulative,23,hidden_state,0.1034,structure,helper,0.4722222222222222,0.4166666666666667,0.5,36,18,18,18,0.5,0.9722222222222222,0.9444444444444444,0.0,0.05555555555555558,1.0,0.9444444444444444,-0.36111111111111116,-0.02777777777777779,-0.13888888888888895
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,3,cumulative,24,hidden_state,0.1034,all,all,0.5555555555555556,0.5,0.6041666666666666,144,72,72,72,0.5,0.8888888888888888,0.9444444444444444,0.16666666666666666,0.05555555555555558,0.8333333333333334,0.8055555555555556,-0.3680555555555556,0.01388888888888895,0.01388888888888895
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,3,cumulative,24,hidden_state,0.1034,family,command_exec,0.5625,0.4583333333333333,0.6666666666666666,48,24,24,24,0.5,0.8541666666666666,0.9166666666666666,0.20833333333333334,0.08333333333333337,0.7916666666666666,0.7083333333333334,-0.3125,0.04166666666666663,0.04166666666666663
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,3,cumulative,24,hidden_state,0.1034,family,dynamic_exec,0.5833333333333334,0.5208333333333334,0.6666666666666666,48,24,24,24,0.5,0.9166666666666666,1.0,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,-0.33333333333333326,0.0625,0.02083333333333337
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,3,cumulative,24,hidden_state,0.1034,family,sql_exec,0.5208333333333334,0.4583333333333333,0.6041666666666666,48,24,24,24,0.5,0.8958333333333334,0.9166666666666666,0.125,0.08333333333333337,0.875,0.875,-0.45833333333333326,-0.0625,-0.02083333333333326
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,3,cumulative,24,hidden_state,0.1034,structure,assign_chain,0.4722222222222222,0.3611111111111111,0.6111111111111112,36,18,18,18,0.5,0.8611111111111112,0.8333333333333334,0.1111111111111111,0.16666666666666663,0.8888888888888888,0.7222222222222222,-0.38888888888888895,-0.02777777777777779,-0.05555555555555558
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,3,cumulative,24,hidden_state,0.1034,structure,branch_merge,0.5833333333333334,0.5,0.6666666666666666,36,18,18,18,0.5,0.9166666666666666,1.0,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,-0.41666666666666663,0.02777777777777779,0.05555555555555558
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,3,cumulative,24,hidden_state,0.1034,structure,direct,0.5833333333333334,0.5,0.6666666666666666,36,18,18,18,0.5,0.8611111111111112,0.9444444444444444,0.2222222222222222,0.05555555555555558,0.7777777777777778,0.8333333333333334,-0.41666666666666663,-0.05555555555555547,-0.02777777777777779
starcoder2-3b,rename_opaque_encode_flatten,24,rename_opaque_encode_flatten,sink_arg,hidden,3,cumulative,24,hidden_state,0.1034,structure,helper,0.5833333333333334,0.5,0.6944444444444444,36,18,18,18,0.5,0.9166666666666666,1.0,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,-0.25,0.11111111111111116,0.08333333333333337
starcoder2-3b,clean_heldout,-1,clean,sink_arg,hidden,7,clean,-1,hidden_state,0.2414,all,all,0.9513888888888888,0.9166666666666666,0.9861111111111112,144,72,72,72,0.5,0.4930555555555556,0.9444444444444444,0.9583333333333334,0.05555555555555558,0.04166666666666663,0.09722222222222222,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,hidden,7,clean,-1,hidden_state,0.2414,family,command_exec,0.9375,0.875,1.0,48,24,24,24,0.5,0.4375,0.875,1.0,0.125,0.0,0.125,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,hidden,7,clean,-1,hidden_state,0.2414,family,dynamic_exec,0.9791666666666666,0.9375,1.0,48,24,24,24,0.5,0.5208333333333334,1.0,0.9583333333333334,0.0,0.04166666666666663,0.041666666666666664,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,hidden,7,clean,-1,hidden_state,0.2414,family,sql_exec,0.9375,0.875,1.0,48,24,24,24,0.5,0.5208333333333334,0.9583333333333334,0.9166666666666666,0.04166666666666663,0.08333333333333337,0.125,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,hidden,7,clean,-1,hidden_state,0.2414,structure,assign_chain,0.8888888888888888,0.7777777777777778,0.9722222222222222,36,18,18,18,0.5,0.4444444444444444,0.8333333333333334,0.9444444444444444,0.16666666666666663,0.05555555555555558,0.2222222222222222,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,hidden,7,clean,-1,hidden_state,0.2414,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,hidden,7,clean,-1,hidden_state,0.2414,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,
starcoder2-3b,clean_heldout,-1,clean,sink_arg,hidden,7,clean,-1,hidden_state,0.2414,structure,helper,0.9166666666666666,0.8333333333333334,1.0,36,18,18,18,0.5,0.5277777777777778,0.9444444444444444,0.8888888888888888,0.05555555555555558,0.11111111111111116,0.16666666666666666,0.0,,
starcoder2-3b,normalize,0,normalize,sink_arg,hidden,7,baseline,0,hidden_state,0.2414,all,all,0.9583333333333334,0.9236111111111112,0.9861111111111112,144,72,72,72,0.5,0.4861111111111111,0.9444444444444444,0.9722222222222222,0.05555555555555558,0.02777777777777779,0.08333333333333333,0.006944444444444531,,
starcoder2-3b,normalize,0,normalize,sink_arg,hidden,7,baseline,0,hidden_state,0.2414,family,command_exec,0.9375,0.875,1.0,48,24,24,24,0.5,0.4375,0.875,1.0,0.125,0.0,0.125,0.0,,
starcoder2-3b,normalize,0,normalize,sink_arg,hidden,7,baseline,0,hidden_state,0.2414,family,dynamic_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.02083333333333337,,
starcoder2-3b,normalize,0,normalize,sink_arg,hidden,7,baseline,0,hidden_state,0.2414,family,sql_exec,0.9375,0.875,1.0,48,24,24,24,0.5,0.5208333333333334,0.9583333333333334,0.9166666666666666,0.04166666666666663,0.08333333333333337,0.125,0.0,,
starcoder2-3b,normalize,0,normalize,sink_arg,hidden,7,baseline,0,hidden_state,0.2414,structure,assign_chain,0.8888888888888888,0.7777777777777778,0.9722222222222222,36,18,18,18,0.5,0.4444444444444444,0.8333333333333334,0.9444444444444444,0.16666666666666663,0.05555555555555558,0.2222222222222222,0.0,,
starcoder2-3b,normalize,0,normalize,sink_arg,hidden,7,baseline,0,hidden_state,0.2414,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,
starcoder2-3b,normalize,0,normalize,sink_arg,hidden,7,baseline,0,hidden_state,0.2414,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,
starcoder2-3b,normalize,0,normalize,sink_arg,hidden,7,baseline,0,hidden_state,0.2414,structure,helper,0.9444444444444444,0.8611111111111112,1.0,36,18,18,18,0.5,0.5,0.9444444444444444,0.9444444444444444,0.05555555555555558,0.05555555555555558,0.1111111111111111,0.02777777777777779,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,hidden,7,atomic,11,hidden_state,0.2414,all,all,0.75,0.6736111111111112,0.8194444444444444,144,72,72,72,0.5,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.16666666666666663,0.33333333333333337,0.3611111111111111,-0.20138888888888884,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,hidden,7,atomic,11,hidden_state,0.2414,family,command_exec,0.75,0.625,0.8541666666666666,48,24,24,24,0.5,0.5416666666666666,0.7916666666666666,0.7083333333333334,0.20833333333333337,0.29166666666666663,0.4166666666666667,-0.1875,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,hidden,7,atomic,11,hidden_state,0.2414,family,dynamic_exec,0.7291666666666666,0.5833333333333334,0.875,48,24,24,24,0.5,0.6041666666666666,0.8333333333333334,0.625,0.16666666666666663,0.375,0.2916666666666667,-0.25,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,hidden,7,atomic,11,hidden_state,0.2414,family,sql_exec,0.7708333333333334,0.6666666666666666,0.8755208333333329,48,24,24,24,0.5,0.6041666666666666,0.875,0.6666666666666666,0.125,0.33333333333333337,0.375,-0.16666666666666663,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,hidden,7,atomic,11,hidden_state,0.2414,structure,assign_chain,0.4722222222222222,0.3611111111111111,0.5555555555555556,36,18,18,18,0.5,0.9166666666666666,0.8888888888888888,0.05555555555555555,0.11111111111111116,0.9444444444444444,0.8333333333333334,-0.41666666666666663,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,hidden,7,atomic,11,hidden_state,0.2414,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,hidden,7,atomic,11,hidden_state,0.2414,structure,direct,0.9722222222222222,0.9166666666666666,1.0,36,18,18,18,0.5,0.4722222222222222,0.9444444444444444,1.0,0.05555555555555558,0.0,0.05555555555555555,-0.02777777777777779,,
starcoder2-3b,rename_only,11,rename_only,sink_arg,hidden,7,atomic,11,hidden_state,0.2414,structure,helper,0.5555555555555556,0.3888888888888889,0.6944444444444444,36,18,18,18,0.5,0.4444444444444444,0.5,0.6111111111111112,0.5,0.38888888888888884,0.5555555555555556,-0.36111111111111105,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,hidden,7,atomic,12,hidden_state,0.2414,all,all,0.9166666666666666,0.875,0.9583333333333334,144,72,72,72,0.5,0.5,0.9166666666666666,0.9166666666666666,0.08333333333333337,0.08333333333333337,0.16666666666666666,-0.03472222222222221,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,hidden,7,atomic,12,hidden_state,0.2414,family,command_exec,0.9166666666666666,0.8333333333333334,0.9791666666666666,48,24,24,24,0.5,0.4583333333333333,0.875,0.9583333333333334,0.125,0.04166666666666663,0.16666666666666666,-0.02083333333333337,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,hidden,7,atomic,12,hidden_state,0.2414,family,dynamic_exec,0.9583333333333334,0.8958333333333334,1.0,48,24,24,24,0.5,0.5,0.9583333333333334,0.9583333333333334,0.04166666666666663,0.04166666666666663,0.08333333333333333,-0.02083333333333326,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,hidden,7,atomic,12,hidden_state,0.2414,family,sql_exec,0.875,0.7708333333333334,0.9583333333333334,48,24,24,24,0.5,0.5416666666666666,0.9166666666666666,0.8333333333333334,0.08333333333333337,0.16666666666666663,0.25,-0.0625,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,hidden,7,atomic,12,hidden_state,0.2414,structure,assign_chain,0.75,0.6388888888888888,0.8611111111111112,36,18,18,18,0.5,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.16666666666666663,0.33333333333333337,0.5,-0.13888888888888884,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,hidden,7,atomic,12,hidden_state,0.2414,structure,branch_merge,0.9722222222222222,0.9166666666666666,1.0,36,18,18,18,0.5,0.4722222222222222,0.9444444444444444,1.0,0.05555555555555558,0.0,0.05555555555555555,-0.02777777777777779,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,hidden,7,atomic,12,hidden_state,0.2414,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,
starcoder2-3b,opaque_only,12,opaque_only,sink_arg,hidden,7,atomic,12,hidden_state,0.2414,structure,helper,0.9444444444444444,0.8611111111111112,1.0,36,18,18,18,0.5,0.4444444444444444,0.8888888888888888,1.0,0.11111111111111116,0.0,0.1111111111111111,0.02777777777777779,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,hidden,7,atomic,13,hidden_state,0.2414,all,all,0.9375,0.8888888888888888,0.9791666666666666,144,72,72,72,0.5,0.5347222222222222,0.9722222222222222,0.9027777777777778,0.02777777777777779,0.09722222222222221,0.09722222222222222,-0.01388888888888884,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,hidden,7,atomic,13,hidden_state,0.2414,family,command_exec,0.9375,0.8333333333333334,1.0,48,24,24,24,0.5,0.5208333333333334,0.9583333333333334,0.9166666666666666,0.04166666666666663,0.08333333333333337,0.041666666666666664,0.0,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,hidden,7,atomic,13,hidden_state,0.2414,family,dynamic_exec,0.9166666666666666,0.8333333333333334,0.9791666666666666,48,24,24,24,0.5,0.5416666666666666,0.9583333333333334,0.875,0.04166666666666663,0.125,0.16666666666666666,-0.0625,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,hidden,7,atomic,13,hidden_state,0.2414,family,sql_exec,0.9583333333333334,0.8958333333333334,1.0,48,24,24,24,0.5,0.5416666666666666,1.0,0.9166666666666666,0.0,0.08333333333333337,0.08333333333333333,0.02083333333333337,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,hidden,7,atomic,13,hidden_state,0.2414,structure,assign_chain,0.8055555555555556,0.6666666666666666,0.9444444444444444,36,18,18,18,0.5,0.6388888888888888,0.9444444444444444,0.6666666666666666,0.05555555555555558,0.33333333333333337,0.2777777777777778,-0.08333333333333326,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,hidden,7,atomic,13,hidden_state,0.2414,structure,branch_merge,0.9722222222222222,0.9166666666666666,1.0,36,18,18,18,0.5,0.5277777777777778,1.0,0.9444444444444444,0.0,0.05555555555555558,0.05555555555555555,-0.02777777777777779,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,hidden,7,atomic,13,hidden_state,0.2414,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,,
starcoder2-3b,encode_only,13,encode_only,sink_arg,hidden,7,atomic,13,hidden_state,0.2414,structure,helper,0.9722222222222222,0.9166666666666666,1.0,36,18,18,18,0.5,0.4722222222222222,0.9444444444444444,1.0,0.05555555555555558,0.0,0.05555555555555555,0.05555555555555558,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,hidden,7,atomic,14,hidden_state,0.2414,all,all,0.5416666666666666,0.4722222222222222,0.6112847222222221,144,72,72,72,0.5,0.75,0.7916666666666666,0.2916666666666667,0.20833333333333337,0.7083333333333333,0.6388888888888888,-0.4097222222222222,,
starcoder2-3b,flatten_only,14,flatten_only,sink_arg,hidden,7,atomic,14,hidden_state,0.2414,family,command_exec,0.5,0.3958333333333333,0.6041666666666666,48,24,24,24,0.5,0.7916666666666666,0.7916666666666666,0.20833333333333334,0.20833333333333337,0.7916666666666666,0.75,-0.4375,,
