model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,corr_contrast_entropy,corr_contrast_norm,mean_delta_entropy,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
starcoder2-3b,main,jlens,15,last_token,rename_opaque_encode,cumulative,23,0.5172,72,-0.003556821767490311,9.638681571004774e-06,0.3888888888888889,0.5138888888888888,-0.010876274897907066,-0.01088591357947807,-0.24881547350537253,0.872,0.021375122888875133,1.0,0.123112655047412,-0.11835202423857766,5.831676400089611e-06,0.125,0.25,0.03125,131.0
starcoder2-3b,main,jlens,15,last_token,rename_opaque_encode_flatten,cumulative,24,0.5172,72,-0.0008158225853969655,-1.7830270027926693e-06,0.5138888888888888,0.5972222222222222,-0.01132140043548641,-0.011319617408483616,-0.08004233316845488,0.888,0.005520650710413387,1.0,-0.11793765649870762,0.0002725164285815785,1.7764397738866894e-06,0.125,0.0,0.0,59.0
starcoder2-3b,main,jlens,19,last_token,clean_heldout,clean,-1,0.6552,72,0.011054230389789449,2.8800425660971098e-06,0.5555555555555556,0.5277777777777778,-0.010439274797417162,-0.010442154839983259,1.153107911176252,0.266,0.009864285457048084,1.0,-0.19355110752207266,0.32337458122558077,-2.370448549977095e-05,0.625,0.625,0.0,71.0
starcoder2-3b,main,jlens,19,last_token,normalize,baseline,0,0.6552,72,0.060068514545025584,-5.950218896714542e-06,0.6805555555555556,0.5138888888888888,-0.010863545622952156,-0.010857595404055441,3.0490943351726676,0.004,0.019910398863898008,1.0,-0.06612923449321623,0.12705305662705285,-0.00014812916719128853,0.125,0.25,0.0,38.0
starcoder2-3b,main,jlens,19,last_token,rename_only,atomic,11,0.6552,72,-0.04745827233445861,-4.7305591081008664e-05,0.3472222222222222,0.4027777777777778,-0.010912437634371115,-0.010865132043290107,-2.5113487550324347,0.008,0.01857657874050954,1.0,-0.022602235866383515,-0.08640050678980084,-7.250330075627944e-05,0.125,0.25,0.0,121.0
starcoder2-3b,main,jlens,19,last_token,opaque_only,atomic,12,0.6552,72,-0.03762460271623677,-4.65446093430792e-05,0.3194444444444444,0.3194444444444444,-0.010748284714939632,-0.010701740105596554,-2.286504058640738,0.012,0.016216918730806888,1.0,0.14138717825860547,0.13125612361414407,-7.074831524932367e-05,0.125,0.125,0.03125,101.0
starcoder2-3b,main,jlens,19,last_token,encode_only,atomic,13,0.6552,72,0.025539572480977442,-2.7056554081301463e-05,0.6666666666666666,0.3888888888888889,-0.010899625188282178,-0.010872568634200877,1.5713001908175075,0.098,0.016249906526523722,1.0,0.1260766921327935,0.11983225872363425,-0.00011827775876173242,0.125,0.0,0.0,51.0
starcoder2-3b,main,jlens,19,last_token,flatten_only,atomic,14,0.6552,72,0.004210000713001139,-5.515137991843757e-06,0.5416666666666666,0.4305555555555556,-0.011053684227486003,-0.011048169089494162,0.5681739272726218,0.592,0.006957362763130461,1.0,-0.39236653051453196,0.17578688238897097,-2.591781282597812e-05,0.125,0.125,0.09375,42.0
starcoder2-3b,main,jlens,19,last_token,rename_cumulative,cumulative,21,0.6552,72,-0.05105615415075351,-4.321436504188676e-05,0.3333333333333333,0.3611111111111111,-0.01090697596071368,-0.01086376159567179,-2.780903242616762,0.002,0.017962178659607562,1.0,0.027473829795657424,0.015796389575819116,-5.707586127046138e-05,0.125,0.125,0.0,134.0
starcoder2-3b,main,jlens,19,last_token,rename_opaque,cumulative,22,0.6552,72,-0.04677456437059209,-2.89688191491827e-05,0.2916666666666667,0.375,-0.010678724723397278,-0.010649755904248095,-3.183124240463994,0.0,0.014434087224823344,1.0,-0.008133479446254968,-0.1404793593437466,-5.4428855212624365e-05,0.375,0.25,0.0,157.0
