model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,n_pairs,taint_mean_delta_z,taint_sign_consistency,taint_permutation_p,taint_permutation_effect_size,taint_corr_model_delta,taint_lens_tracks_model,security_mean_delta_z,security_sign_consistency,security_permutation_p,security_permutation_effect_size,security_corr_model_delta,security_lens_tracks_model,mean_model_delta_margin,model_pair_separation
starcoder2-3b,clens,3,0.1034,e6,rename_only,atomic,11,72,0.001020779969376745,0.5277777777777778,0.472,0.6336066763435867,0.03514164065655168,0.5138888888888888,-0.0018236879311623784,0.4305555555555556,0.098,-1.7118305755567935,-0.03438342079918057,0.4722222222222222,0.014865446421835158,0.625
starcoder2-3b,clens,3,0.1034,e6,opaque_only,atomic,12,72,-0.0004962045615370484,0.4722222222222222,0.506,-0.6940807566310749,-0.004914448481821336,0.4027777777777778,-0.0004976128565303736,0.4861111111111111,0.758,-0.25881132391852335,0.17385461263740165,0.5277777777777778,0.03291151507033242,0.7083333333333334
starcoder2-3b,clens,3,0.1034,e6,encode_only,atomic,13,72,-0.0005494212126132701,0.4444444444444444,0.47,-0.7936411570713974,0.15472641068470844,0.5277777777777778,-0.0013547379328854487,0.5,0.48,-0.6701092468945284,0.12977333841894964,0.5,0.04248047454489602,0.7777777777777778
starcoder2-3b,clens,3,0.1034,e6,flatten_only,atomic,14,72,0.00020732744441871886,0.5,0.712,0.33388797284580596,0.05436765990686153,0.4305555555555556,0.0003621800536680335,0.5138888888888888,0.198,1.343562675112446,-0.09863594707487189,0.5694444444444444,0.009474012586805556,0.6111111111111112
starcoder2-3b,clens,3,0.1034,e6,rename_cumulative,cumulative,21,72,0.0018438320023889305,0.5972222222222222,0.154,1.4550856214614478,-0.06003088008258912,0.5833333333333334,0.00020086925634949423,0.4861111111111111,0.828,0.1809994866435319,-0.14219911547126635,0.4722222222222222,0.017659501896964178,0.6666666666666666
starcoder2-3b,clens,3,0.1034,e6,rename_opaque,cumulative,22,72,0.0019295025416017724,0.5833333333333334,0.1,1.6176354616976576,0.31852869583298565,0.5972222222222222,0.000166700393464509,0.6111111111111112,0.846,0.10685420334989823,-0.1457870801604238,0.5138888888888888,0.015285914142926535,0.7361111111111112
starcoder2-3b,clens,3,0.1034,e6,rename_opaque_encode,cumulative,23,72,7.250340038803292e-05,0.4583333333333333,0.938,0.057885757532978664,0.1485863562090552,0.5138888888888888,-0.0018535863288662519,0.4583333333333333,0.086,-1.7159202062819037,0.18656681929333824,0.5833333333333334,0.013576933079295687,0.5833333333333334
starcoder2-3b,clens,3,0.1034,e6,rename_opaque_encode_flatten,cumulative,24,72,9.775287530463466e-05,0.5,0.84,0.21563868046203089,-0.14408020067407498,0.4305555555555556,-0.0004193992701872083,0.375,0.128,-1.5013695046232471,0.025398558490126497,0.4861111111111111,0.003987628552648757,0.5555555555555556
starcoder2-3b,clens,7,0.2414,e6,clean_heldout,clean,-1,72,-0.0010531082924624,0.4305555555555556,0.33,-0.9597141085832952,-0.01715751234000636,0.4861111111111111,0.0013583947052750363,0.5416666666666666,0.302,0.9304880544352065,-0.07696529256258315,0.5694444444444444,0.029269744952519734,0.8055555555555556
starcoder2-3b,clens,7,0.2414,e6,normalize,baseline,0,72,-0.001029758987559273,0.4027777777777778,0.338,-0.9625883855578092,-0.0739449157556415,0.4444444444444444,0.0017180215751602637,0.5555555555555556,0.246,1.069324734864867,-0.15246570554278605,0.5138888888888888,0.03774684750371509,0.8472222222222222
starcoder2-3b,clens,7,0.2414,e6,rename_only,atomic,11,72,0.0003616733270877402,0.4583333333333333,0.872,0.051330266784063106,-0.25217470926195823,0.4166666666666667,0.001322156272043923,0.5833333333333334,0.272,1.11290749036291,0.05862901912745746,0.5972222222222222,0.014865446421835158,0.625
starcoder2-3b,clens,7,0.2414,e6,opaque_only,atomic,12,72,-0.0006263928461673834,0.4861111111111111,0.49,-0.6406276116428179,-0.12343425101901329,0.4722222222222222,0.001245353783591827,0.5277777777777778,0.362,0.8293987951867227,-0.06017899600556552,0.4861111111111111,0.03291151507033242,0.7083333333333334
starcoder2-3b,clens,7,0.2414,e6,encode_only,atomic,13,72,-0.0017630208723478215,0.4166666666666667,0.096,-1.7087555377840689,-0.03580083434585834,0.5,0.0019787981432112987,0.5277777777777778,0.18,1.256116499559408,-0.0957544930289217,0.5277777777777778,0.04248047454489602,0.7777777777777778
starcoder2-3b,clens,7,0.2414,e6,flatten_only,atomic,14,72,-0.0008947343203313499,0.4027777777777778,0.258,-1.1308702836884692,-0.11873176022228792,0.4444444444444444,-0.00010112543874975542,0.5,0.87,-0.19970121212166558,0.15572662735260898,0.4444444444444444,0.009474012586805556,0.6111111111111112
starcoder2-3b,clens,7,0.2414,e6,rename_cumulative,cumulative,21,72,-0.0007902271084181277,0.4166666666666667,0.59,-0.6293279829132375,-0.03837401033092541,0.4583333333333333,-0.002476622776270478,0.3888888888888889,0.074,-1.8597281320858796,-0.038975663569845755,0.4583333333333333,0.017659501896964178,0.6666666666666666
starcoder2-3b,clens,7,0.2414,e6,rename_opaque,cumulative,22,72,0.0010500663058664655,0.5416666666666666,0.51,0.6967998646097442,0.03459434001797407,0.5555555555555556,0.00011590818045513794,0.5416666666666666,0.882,0.09589025087560449,-0.0016221068897279809,0.5277777777777778,0.015285914142926535,0.7361111111111112
starcoder2-3b,clens,7,0.2414,e6,rename_opaque_encode,cumulative,23,72,0.0017717272602701024,0.5277777777777778,0.26,1.1058296726377923,0.19876788847236443,0.5277777777777778,-0.002405427156730416,0.4166666666666667,0.062,-1.8486913089995989,-0.06977451996296506,0.4861111111111111,0.013576933079295687,0.5833333333333334
starcoder2-3b,clens,7,0.2414,e6,rename_opaque_encode_flatten,cumulative,24,72,-0.0002473021090309742,0.5138888888888888,0.8,-0.3032198820369245,0.008415634230261712,0.4583333333333333,-0.00014779390278314553,0.5555555555555556,0.834,-0.29456722966006654,-0.1909622884050908,0.3888888888888889,0.003987628552648757,0.5555555555555556
starcoder2-3b,clens,11,0.3793,e6,clean_heldout,clean,-1,72,0.003020857493609863,0.625,0.088,1.6870629084021103,0.018984408715867377,0.5138888888888888,-0.0012139437086646082,0.4861111111111111,0.352,-0.9525821318900822,-0.30546520617265277,0.4583333333333333,0.029269744952519734,0.8055555555555556
starcoder2-3b,clens,11,0.3793,e6,normalize,baseline,0,72,0.0029252352273521818,0.5833333333333334,0.122,1.5225125573606302,0.00829823084771819,0.5138888888888888,-0.0015356267479744153,0.4722222222222222,0.178,-1.3690431490794335,-0.24904533464956877,0.4027777777777778,0.03774684750371509,0.8472222222222222
starcoder2-3b,clens,11,0.3793,e6,rename_only,atomic,11,72,-0.0023968404693803175,0.4583333333333333,0.242,-1.168347304428543,0.02691166063524834,0.4444444444444444,0.00017710692276668423,0.4722222222222222,0.892,0.09923061264112615,0.12805951765521822,0.5416666666666666,0.014865446421835158,0.625
starcoder2-3b,clens,11,0.3793,e6,opaque_only,atomic,12,72,0.0013517926080022656,0.5277777777777778,0.468,0.6720504475571062,0.05712102816679656,0.4861111111111111,-0.00229787218866148,0.3888888888888889,0.082,-1.7386942162848975,-0.21231186601547308,0.375,0.03291151507033242,0.7083333333333334
starcoder2-3b,clens,11,0.3793,e6,encode_only,atomic,13,72,0.002707891624355221,0.5277777777777778,0.206,1.238280140740061,0.05364569144800895,0.4722222222222222,-0.0027132211005886325,0.3472222222222222,0.02,-2.3622608635473448,-0.24041612610286914,0.3194444444444444,0.04248047454489602,0.7777777777777778
starcoder2-3b,clens,11,0.3793,e6,flatten_only,atomic,14,72,0.0020958765673699995,0.5555555555555556,0.106,1.6217949542206762,-0.014871957949953036,0.5555555555555556,-0.0009617959734084971,0.5277777777777778,0.596,-0.542160268805585,0.07202916536111441,0.4583333333333333,0.009474012586805556,0.6111111111111112
starcoder2-3b,clens,11,0.3793,e6,rename_cumulative,cumulative,21,72,-0.002324969871147072,0.4027777777777778,0.21,-1.2107872714279586,-0.17456477941435714,0.3472222222222222,-0.0019420402206701132,0.4166666666666667,0.196,-1.3188702424781609,-0.011859621586452379,0.4027777777777778,0.017659501896964178,0.6666666666666666
starcoder2-3b,clens,11,0.3793,e6,rename_opaque,cumulative,22,72,-0.002419178732124019,0.4444444444444444,0.234,-1.2321644407743813,-0.28388497321161,0.4861111111111111,-0.0025092070575310627,0.4583333333333333,0.13,-1.5998206804713733,0.30191950118448213,0.4444444444444444,0.015285914142926535,0.7361111111111112
starcoder2-3b,clens,11,0.3793,e6,rename_opaque_encode,cumulative,23,72,-0.0027297353211704345,0.4027777777777778,0.146,-1.4434911078319814,-0.1552387865044382,0.4166666666666667,-0.0021092771936082047,0.4444444444444444,0.174,-1.3500702860221019,0.05896546524482277,0.5138888888888888,0.013576933079295687,0.5833333333333334
starcoder2-3b,clens,11,0.3793,e6,rename_opaque_encode_flatten,cumulative,24,72,-0.0010496262795025827,0.4166666666666667,0.384,-0.8924353013881515,0.016642020774323012,0.5,0.0012060870011790297,0.5277777777777778,0.378,0.9058699417429288,0.014683832504869258,0.4583333333333333,0.003987628552648757,0.5555555555555556
starcoder2-3b,clens,15,0.5172,e6,clean_heldout,clean,-1,72,-0.0038833426006230198,0.4444444444444444,0.17,-1.426383981377007,-0.04701250397303649,0.4166666666666667,-0.005118890971790561,0.2916666666666667,0.002,-2.7771546596502326,-0.09483167936614711,0.4305555555555556,0.029269744952519734,0.8055555555555556
starcoder2-3b,clens,15,0.5172,e6,normalize,baseline,0,72,-0.003752987598937644,0.3611111111111111,0.152,-1.416269933074256,0.13772405275232485,0.4027777777777778,-0.004443840544382022,0.3611111111111111,0.02,-2.3660344947226832,-0.18319772657055905,0.4027777777777778,0.03774684750371509,0.8472222222222222
starcoder2-3b,clens,15,0.5172,e6,rename_only,atomic,11,72,-0.001022424715179931,0.4444444444444444,0.61,-0.4636034103471793,-0.14347433251273004,0.4861111111111111,-0.001288752739729114,0.4305555555555556,0.49,-0.7551122963464407,0.01778235901758029,0.4166666666666667,0.014865446421835158,0.625
starcoder2-3b,clens,15,0.5172,e6,opaque_only,atomic,12,72,-0.0031494505328020597,0.4444444444444444,0.254,-1.1423233128301824,0.09840035053592501,0.4861111111111111,0.0028181110646553,0.5694444444444444,0.25,1.2058729881437957,0.022476440898925424,0.5,0.03291151507033242,0.7083333333333334
starcoder2-3b,clens,15,0.5172,e6,encode_only,atomic,13,72,-0.005361920236940636,0.375,0.05,-1.934910704165267,0.3945025562576982,0.4861111111111111,0.0010826497313278004,0.4722222222222222,0.666,0.4455645437635555,-0.24706071472190635,0.4444444444444444,0.04248047454489602,0.7777777777777778
starcoder2-3b,clens,15,0.5172,e6,flatten_only,atomic,14,72,0.004561490573488431,0.625,0.024,2.279684285770645,0.2343304833450186,0.5833333333333334,-0.001981036627322424,0.5138888888888888,0.328,-1.0066580965988463,-0.11754981272222995,0.4444444444444444,0.009474012586805556,0.6111111111111112
starcoder2-3b,clens,15,0.5172,e6,rename_cumulative,cumulative,21,72,-0.004003716128821234,0.4722222222222222,0.142,-1.553739953757548,0.14434165055459883,0.5,-0.0018275994773688064,0.3888888888888889,0.296,-1.155306057369606,0.21145688119547318,0.5277777777777778,0.017659501896964178,0.6666666666666666
starcoder2-3b,clens,15,0.5172,e6,rename_opaque,cumulative,22,72,0.001153138746007951,0.4722222222222222,0.576,0.43312547016857206,0.21987865013041516,0.4583333333333333,-0.00241583381327611,0.4444444444444444,0.138,-1.5799733111156524,-0.14974848085368325,0.375,0.015285914142926535,0.7361111111111112
starcoder2-3b,clens,15,0.5172,e6,rename_opaque_encode,cumulative,23,72,-0.008470608020558398,0.3472222222222222,0.002,-3.2427691887178556,-0.31690049798996517,0.3472222222222222,-0.0029743681208325265,0.3888888888888889,0.084,-1.7142088929198271,0.37777976593041923,0.5416666666666666,0.013576933079295687,0.5833333333333334
starcoder2-3b,clens,15,0.5172,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0013119631499845272,0.5138888888888888,0.386,0.9454191183111063,0.258634239519533,0.5555555555555556,0.00016085780533547152,0.5694444444444444,0.896,0.10098382176741112,-0.04231584304041441,0.4583333333333333,0.003987628552648757,0.5555555555555556
starcoder2-3b,clens,19,0.6552,e6,clean_heldout,clean,-1,72,0.020806203827476635,0.7916666666666666,0.0,4.945437040651804,0.5508743025360483,0.8194444444444444,-0.0005644839010803448,0.4583333333333333,0.886,-0.09916797695173757,0.2870702882583181,0.5416666666666666,0.029269744952519734,0.8055555555555556
starcoder2-3b,clens,19,0.6552,e6,normalize,baseline,0,72,0.02768954504366839,0.8472222222222222,0.0,5.40213189209028,0.6483281854834083,0.8055555555555556,0.006273520642380047,0.5694444444444444,0.096,1.6933863141651218,0.3157778522357974,0.6111111111111112,0.03774684750371509,0.8472222222222222
starcoder2-3b,clens,19,0.6552,e6,rename_only,atomic,11,72,0.003971399115730874,0.5972222222222222,0.184,1.398653493519306,0.06250832855547021,0.5,-0.0034949472353431846,0.4861111111111111,0.304,-1.0308697571000167,-0.3166720932130889,0.3888888888888889,0.014865446421835158,0.625
starcoder2-3b,clens,19,0.6552,e6,opaque_only,atomic,12,72,0.027484196315858703,0.7222222222222222,0.0,4.539258821851701,0.6042788238171972,0.625,0.001341715993452907,0.5,0.644,0.502146790829197,0.29500014975704686,0.4861111111111111,0.03291151507033242,0.7083333333333334
starcoder2-3b,clens,19,0.6552,e6,encode_only,atomic,13,72,0.021597347973790315,0.6666666666666666,0.0,4.130492146571595,0.5563092285364605,0.6666666666666666,0.0006761388046453713,0.5138888888888888,0.822,0.217978443176039,-0.05637445138830032,0.5138888888888888,0.04248047454489602,0.7777777777777778
starcoder2-3b,clens,19,0.6552,e6,flatten_only,atomic,14,72,0.006173207249048043,0.5555555555555556,0.12,1.5940744434038925,0.496938663066835,0.7083333333333334,0.0016351265139093528,0.4861111111111111,0.556,0.600069542983704,-0.25325225512647226,0.4722222222222222,0.009474012586805556,0.6111111111111112
starcoder2-3b,clens,19,0.6552,e6,rename_cumulative,cumulative,21,72,0.007535364708085992,0.5555555555555556,0.082,1.6624197671662564,0.35449552881624996,0.6666666666666666,-0.0009306321012410748,0.4583333333333333,0.79,-0.3527180800438104,-0.17407311871296557,0.4166666666666667,0.017659501896964178,0.6666666666666666
starcoder2-3b,clens,19,0.6552,e6,rename_opaque,cumulative,22,72,0.011209217084637433,0.6527777777777778,0.0,2.889243668803122,0.36815371819528236,0.6388888888888888,-0.005293448101868056,0.375,0.208,-1.2571250333559338,-0.6685794672624207,0.3611111111111111,0.015285914142926535,0.7361111111111112
starcoder2-3b,clens,19,0.6552,e6,rename_opaque_encode,cumulative,23,72,-0.0064374232595387215,0.4305555555555556,0.136,-1.5473557856141011,-0.141118339968094,0.4027777777777778,-0.006070804021923112,0.4305555555555556,0.034,-2.102274378011595,-0.635767075879029,0.375,0.013576933079295687,0.5833333333333334
starcoder2-3b,clens,19,0.6552,e6,rename_opaque_encode_flatten,cumulative,24,72,0.005278999533748391,0.6666666666666666,0.024,2.315356200141502,0.43266309849880613,0.6111111111111112,-0.0003165165428596514,0.4305555555555556,0.798,-0.21478431124465872,-0.0316602457806025,0.4722222222222222,0.003987628552648757,0.5555555555555556
starcoder2-3b,clens,23,0.7931,e6,clean_heldout,clean,-1,72,0.021276576447604993,0.8194444444444444,0.0,4.991708083643422,0.7274595335739584,0.8194444444444444,-0.0007519231087042602,0.4583333333333333,0.708,-0.26055717206450574,0.24530904374665985,0.5138888888888888,0.029269744952519734,0.8055555555555556
starcoder2-3b,clens,23,0.7931,e6,normalize,baseline,0,72,0.028400561116414494,0.7916666666666666,0.0,5.312355805931879,0.7181632476971607,0.8333333333333334,0.0010073206957483792,0.4305555555555556,0.668,0.49742291080437423,0.22759985165515315,0.4444444444444444,0.03774684750371509,0.8472222222222222
starcoder2-3b,clens,23,0.7931,e6,rename_only,atomic,11,72,0.0025070513074192144,0.5972222222222222,0.362,0.9945751382616138,0.6600433549469918,0.75,-0.0015321797876817408,0.4027777777777778,0.468,-0.7456880072093935,-0.2430444326722563,0.4166666666666667,0.014865446421835158,0.625
starcoder2-3b,clens,23,0.7931,e6,opaque_only,atomic,12,72,0.024831208558872813,0.8194444444444444,0.0,4.968183605749954,0.7373968136684529,0.8055555555555556,-0.0025180361550537784,0.4166666666666667,0.142,-1.4608667210196578,0.03206356167017837,0.4027777777777778,0.03291151507033242,0.7083333333333334
starcoder2-3b,clens,23,0.7931,e6,encode_only,atomic,13,72,0.025641164715848666,0.7916666666666666,0.0,4.998196115640254,0.7354259905585526,0.7638888888888888,-0.004140552647256209,0.4166666666666667,0.052,-1.9040852018489889,0.010250234802746078,0.4722222222222222,0.04248047454489602,0.7777777777777778
starcoder2-3b,clens,23,0.7931,e6,flatten_only,atomic,14,72,0.005799654666176589,0.625,0.016,2.24542161048546,0.5373549924829734,0.6944444444444444,0.00133975923890215,0.5694444444444444,0.322,0.973414498293639,-0.06906794230345084,0.5277777777777778,0.009474012586805556,0.6111111111111112
starcoder2-3b,clens,23,0.7931,e6,rename_cumulative,cumulative,21,72,0.00485984903611198,0.5972222222222222,0.064,1.7866889004031883,0.7318092589205535,0.8333333333333334,-0.0007257664205909351,0.4166666666666667,0.716,-0.4133382772558189,-0.17954891098369954,0.375,0.017659501896964178,0.6666666666666666
starcoder2-3b,clens,23,0.7931,e6,rename_opaque,cumulative,22,72,0.005938651241342722,0.6805555555555556,0.002,3.003921538419218,0.6181702553174369,0.8055555555555556,-0.003452260747588921,0.375,0.138,-1.467610785574978,-0.7358118717258546,0.3888888888888889,0.015285914142926535,0.7361111111111112
starcoder2-3b,clens,23,0.7931,e6,rename_opaque_encode,cumulative,23,72,0.002770544923513813,0.4583333333333333,0.314,1.0492206571171032,0.6937024306155457,0.5555555555555556,-0.003725954494512601,0.3611111111111111,0.032,-2.1423367071973685,-0.4716987878945227,0.3888888888888889,0.013576933079295687,0.5833333333333334
starcoder2-3b,clens,23,0.7931,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0017099676563405843,0.625,0.334,1.0850546900499682,0.49105389032425417,0.6388888888888888,-0.0010376537684478897,0.4583333333333333,0.226,-1.2602904840072005,-0.21386459382256728,0.4444444444444444,0.003987628552648757,0.5555555555555556
starcoder2-3b,clens,27,0.931,e6,clean_heldout,clean,-1,72,0.014216489414680098,0.7916666666666666,0.0,5.243216335436852,0.8052814896123457,0.8472222222222222,-0.002099490676255902,0.4583333333333333,0.316,-0.9051113797406404,0.3304603197070111,0.5416666666666666,0.029269744952519734,0.8055555555555556
starcoder2-3b,clens,27,0.931,e6,normalize,baseline,0,72,0.018035100748508767,0.7916666666666666,0.0,5.314742061712292,0.8372634161716896,0.8888888888888888,0.001030419792405043,0.5,0.636,0.5099391779586842,0.4273051946485097,0.5972222222222222,0.03774684750371509,0.8472222222222222
starcoder2-3b,clens,27,0.931,e6,rename_only,atomic,11,72,0.006493715863118199,0.6666666666666666,0.0,3.2275344197906275,0.8271540497310277,0.7916666666666666,-0.004453612107068757,0.4166666666666667,0.038,-2.081308839080821,-0.23791757591400753,0.4027777777777778,0.014865446421835158,0.625
starcoder2-3b,clens,27,0.931,e6,opaque_only,atomic,12,72,0.0171621346942179,0.7361111111111112,0.0,4.5928569267877135,0.9150410101244946,0.8888888888888888,-0.0015102481332923366,0.4305555555555556,0.478,-0.7548205557888831,0.16633812879315152,0.4444444444444444,0.03291151507033242,0.7083333333333334
starcoder2-3b,clens,27,0.931,e6,encode_only,atomic,13,72,0.018157361734511643,0.7638888888888888,0.0,4.9293710696123,0.8834142840391442,0.875,-0.004735930169712987,0.3888888888888889,0.012,-2.1992380037815487,-0.03363261890993664,0.5,0.04248047454489602,0.7777777777777778
starcoder2-3b,clens,27,0.931,e6,flatten_only,atomic,14,72,0.0038994659564632514,0.6527777777777778,0.032,2.0736781219307714,0.763306096650744,0.8333333333333334,0.0019322662713558703,0.5694444444444444,0.37,0.8799308713561953,-0.19912656260131797,0.4722222222222222,0.009474012586805556,0.6111111111111112
starcoder2-3b,clens,27,0.931,e6,rename_cumulative,cumulative,21,72,0.0070214704895765635,0.625,0.002,3.1039273294866834,0.8882984227705513,0.8611111111111112,-0.0029106732382745398,0.3611111111111111,0.11,-1.5832646538836228,-0.149317409895816,0.375,0.017659501896964178,0.6666666666666666
starcoder2-3b,clens,27,0.931,e6,rename_opaque,cumulative,22,72,0.00567201879170725,0.6944444444444444,0.006,2.645398724630901,0.9123729492527773,0.875,-0.00432869074965441,0.3888888888888889,0.242,-1.2329641943325802,-0.7647483102604329,0.375,0.015285914142926535,0.7361111111111112
starcoder2-3b,clens,27,0.931,e6,rename_opaque_encode,cumulative,23,72,0.004934396040774318,0.625,0.016,2.4392599161948327,0.9174353933247761,0.7083333333333334,-0.007117832883676924,0.3888888888888889,0.0,-2.7285437318292693,-0.6569890803557308,0.3611111111111111,0.013576933079295687,0.5833333333333334
starcoder2-3b,clens,27,0.931,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0008243925898439771,0.5138888888888888,0.438,0.8548825990981052,0.6531107721852812,0.7083333333333334,0.00047890583635124305,0.5277777777777778,0.67,0.41278626117059847,-0.09996748774280215,0.5,0.003987628552648757,0.5555555555555556
starcoder2-3b,clens,29,1.0,e6,clean_heldout,clean,-1,72,0.009606351314627108,0.8055555555555556,0.0,5.484275566049961,0.9915353383959995,0.9722222222222222,-0.005281568617315848,0.4166666666666667,0.036,-2.0666775396949135,0.24778058319627128,0.5,0.029269744952519734,0.8055555555555556
starcoder2-3b,clens,29,1.0,e6,normalize,baseline,0,72,0.01195891506989371,0.8333333333333334,0.0,5.458020816495076,0.9950232247022042,0.9861111111111112,-0.0025309748035731933,0.4861111111111111,0.316,-0.8960143818854275,0.4159997230518955,0.6111111111111112,0.03774684750371509,0.8472222222222222
starcoder2-3b,clens,29,1.0,e6,rename_only,atomic,11,72,0.004930622241745712,0.6527777777777778,0.0,3.1316717566985695,0.9955670330703443,0.9722222222222222,-0.005618136160026679,0.4166666666666667,0.008,-2.5105427349205818,-0.11503409611856545,0.4305555555555556,0.014865446421835158,0.625
starcoder2-3b,clens,29,1.0,e6,opaque_only,atomic,12,72,0.01095403063056366,0.6944444444444444,0.0,4.593501830827416,0.9954296826100988,0.9861111111111112,-0.0028933845985466555,0.4166666666666667,0.144,-1.4352311093891597,0.2890770488065483,0.4583333333333333,0.03291151507033242,0.7083333333333334
starcoder2-3b,clens,29,1.0,e6,encode_only,atomic,13,72,0.013869479415431794,0.8194444444444444,0.0,4.993069427649023,0.9939966411288861,0.9583333333333334,-0.00794644034509879,0.3472222222222222,0.004,-3.19214854187266,0.04187994324002051,0.4861111111111111,0.04248047454489602,0.7777777777777778
starcoder2-3b,clens,29,1.0,e6,flatten_only,atomic,14,72,0.0030215207638831045,0.6666666666666666,0.026,2.1686567757699033,0.9925645720524873,0.9444444444444444,0.0016380946956500502,0.5694444444444444,0.476,0.7346871167513237,-0.22542225231762003,0.4166666666666667,0.009474012586805556,0.6111111111111112
starcoder2-3b,clens,29,1.0,e6,rename_cumulative,cumulative,21,72,0.005939725725467538,0.6527777777777778,0.0,3.52988085274785,0.9921055343071793,0.9722222222222222,-0.0028727853949652776,0.3888888888888889,0.114,-1.550668002704597,-0.01852842234090115,0.4583333333333333,0.017659501896964178,0.6666666666666666
starcoder2-3b,clens,29,1.0,e6,rename_opaque,cumulative,22,72,0.005501729513878432,0.75,0.0,2.77581971155887,0.9935137918743524,0.9583333333333334,-0.00436482789082394,0.3194444444444444,0.064,-1.746392052342238,-0.6111933898328565,0.3888888888888889,0.015285914142926535,0.7361111111111112
starcoder2-3b,clens,29,1.0,e6,rename_opaque_encode,cumulative,23,72,0.005046261407089549,0.5972222222222222,0.016,2.569249227658036,0.9960818628897007,0.9444444444444444,-0.008321041152343832,0.2916666666666667,0.0,-3.2867688237842905,-0.6006555646760454,0.3472222222222222,0.013576933079295687,0.5833333333333334
starcoder2-3b,clens,29,1.0,e6,rename_opaque_encode_flatten,cumulative,24,72,0.001278157212686352,0.5416666666666666,0.086,1.7802979940738306,0.9860920639757433,0.9305555555555556,-0.0001883956507390184,0.5833333333333334,0.888,-0.15949180577441907,-0.08871837269330433,0.4861111111111111,0.003987628552648757,0.5555555555555556
starcoder2-3b,logit,-1,,e6,clean_heldout,clean,-1,72,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,0.0,0.029269744952519734,0.8055555555555556
starcoder2-3b,logit,-1,,e6,normalize,baseline,0,72,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,0.0,0.03774684750371509,0.8472222222222222
starcoder2-3b,logit,-1,,e6,rename_only,atomic,11,72,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,0.0,0.014865446421835158,0.625
starcoder2-3b,logit,-1,,e6,opaque_only,atomic,12,72,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,0.0,0.03291151507033242,0.7083333333333334
starcoder2-3b,logit,-1,,e6,encode_only,atomic,13,72,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,0.0,0.04248047454489602,0.7777777777777778
starcoder2-3b,logit,-1,,e6,flatten_only,atomic,14,72,0.0,0.0,1.0,,,0.027777777777777776,0.0,0.0,1.0,,,0.027777777777777776,0.009474012586805556,0.6111111111111112
starcoder2-3b,logit,-1,,e6,rename_cumulative,cumulative,21,72,0.0,0.0,1.0,,,0.013888888888888888,0.0,0.0,1.0,,,0.013888888888888888,0.017659501896964178,0.6666666666666666
starcoder2-3b,logit,-1,,e6,rename_opaque,cumulative,22,72,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,0.0,0.015285914142926535,0.7361111111111112
starcoder2-3b,logit,-1,,e6,rename_opaque_encode,cumulative,23,72,0.0,0.0,1.0,,,0.013888888888888888,0.0,0.0,1.0,,,0.013888888888888888,0.013576933079295687,0.5833333333333334
starcoder2-3b,logit,-1,,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0,0.0,1.0,,,0.027777777777777776,0.0,0.0,1.0,,,0.027777777777777776,0.003987628552648757,0.5555555555555556
starcoder2-3b,logit,0,0.0,e6,clean_heldout,clean,-1,72,-0.0026026980217039356,0.4722222222222222,0.276,-1.102684711184129,0.2746750767726967,0.5277777777777778,-0.0020023299095335728,0.5416666666666666,0.42,-0.7449278176865349,0.27287190345459605,0.5416666666666666,0.029269744952519734,0.8055555555555556
starcoder2-3b,logit,0,0.0,e6,normalize,baseline,0,72,-0.002610880036921044,0.4861111111111111,0.252,-1.1422971310936612,0.31147821449866175,0.5277777777777778,-0.0018428395799832864,0.5416666666666666,0.442,-0.6984914696341072,0.32000549124424493,0.5277777777777778,0.03774684750371509,0.8472222222222222
starcoder2-3b,logit,0,0.0,e6,rename_only,atomic,11,72,0.0009121479696533936,0.5694444444444444,0.554,0.675605524643914,-0.04707706110149184,0.4444444444444444,-3.2186286140028745e-05,0.5555555555555556,0.968,-0.030036323818100362,0.1470823303873667,0.5416666666666666,0.014865446421835158,0.625
starcoder2-3b,logit,0,0.0,e6,opaque_only,atomic,12,72,-0.0010176089819192667,0.4444444444444444,0.624,-0.49221022572156975,0.21654983050576485,0.4861111111111111,-0.00029291359081717796,0.5277777777777778,0.882,-0.08960227668499696,0.23866233796157493,0.5416666666666666,0.03291151507033242,0.7083333333333334
starcoder2-3b,logit,0,0.0,e6,encode_only,atomic,13,72,-0.0023096289105951507,0.4861111111111111,0.318,-0.9986399838997033,0.19349260023639603,0.5138888888888888,-0.0018099972032127945,0.5555555555555556,0.444,-0.6740165448670733,0.18329673574260316,0.5277777777777778,0.04248047454489602,0.7777777777777778
