model,lens,basis,arm,layer,site,condition,n_candidates,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,3,last_token,clean_heldout,196,72,0.3394412625321957,0.013888888888888888,-0.013716567321542548,0.01904808249699189,3.800754959884737,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,3,last_token,clean_heldout,196,72,0.3484567365063977,0.013888888888888888,-0.013547319015182286,0.02301580070844373,3.818340550499872,0
deepseek-coder-1.3b,rlens,frozen_pool,main,7,sink_arg,clean_heldout,196,72,0.3367135889207421,0.013888888888888888,0.23896590801606254,0.49953561030249277,7.554768198451184,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,7,sink_arg,clean_heldout,196,72,0.27886479383192514,0.013888888888888888,-0.013191332855755947,0.029677752432805345,9.031200380975568,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,7,sink_arg,clean_heldout,196,72,0.20579233525343366,0.013888888888888888,-0.013267782246318836,0.0283792423435008,8.534670664031722,0
deepseek-coder-1.3b,rlens,frozen_pool,main,7,last_token,clean_heldout,196,72,0.24151754113326218,0.013888888888888888,0.2089103121881342,0.46893247804273375,2.937949244989018,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,7,last_token,clean_heldout,196,72,0.3268968625280211,0.013888888888888888,-0.013758366486034939,0.017933511264420655,6.975725725703992,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,7,last_token,clean_heldout,196,72,0.32421008248775984,0.013888888888888888,-0.013585853926218487,0.02217492679384364,7.094169232757927,0
deepseek-coder-1.3b,rlens,frozen_pool,main,11,sink_arg,clean_heldout,196,72,0.5297500742471769,0.013888888888888888,0.4978132824328035,0.7104844107751909,8.340425894028892,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,11,sink_arg,clean_heldout,196,72,0.2261285719523246,0.013888888888888888,-0.01344807602182632,0.02505178038980552,8.544739428184155,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,11,sink_arg,clean_heldout,196,72,0.20559358861150778,0.013888888888888888,-0.01345294614278116,0.024955745236578737,8.237751530014407,0
deepseek-coder-1.3b,rlens,frozen_pool,main,11,last_token,clean_heldout,196,72,0.2493239281189098,0.013888888888888888,0.20529785031838796,0.46511867321692973,5.645378731730856,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,11,last_token,clean_heldout,196,72,0.2745097402767316,0.013888888888888888,-0.013709356349896791,0.019233831289527326,9.328009054821056,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,11,last_token,clean_heldout,196,72,0.2677886948961874,0.013888888888888888,-0.013651257759872712,0.020669589527531444,9.081710083644932,0
deepseek-coder-1.3b,rlens,frozen_pool,main,15,sink_arg,clean_heldout,196,72,0.5377094998545371,0.013888888888888888,0.5094124309974435,0.7184887940904786,6.8653671467951405,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,15,sink_arg,clean_heldout,196,72,0.22955489563595705,0.013888888888888888,-0.013497806776912187,0.024053100643054853,7.419661186515365,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,15,sink_arg,clean_heldout,196,72,0.18983687236995778,0.013888888888888888,-0.013558146692194552,0.022782664234928442,7.10301737456011,0
deepseek-coder-1.3b,rlens,frozen_pool,main,15,last_token,clean_heldout,196,72,0.24471747578946892,0.013888888888888888,0.1737092271578365,0.43033183462504315,4.270829154803486,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,15,last_token,clean_heldout,196,72,0.28759279371604735,0.013888888888888888,-0.013615341681135219,0.021509281149011295,7.268207824590809,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,15,last_token,clean_heldout,196,72,0.26924885109641283,0.013888888888888888,-0.013634649676661765,0.021062035671444466,7.268117936318384,0
deepseek-coder-1.3b,rlens,frozen_pool,main,19,sink_arg,clean_heldout,196,72,0.4162952161184818,0.013888888888888888,0.3815882626388466,0.6246417489622675,5.295919500426936,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,19,sink_arg,clean_heldout,196,72,0.19788433779982478,0.013888888888888888,-0.013448475247629417,0.02504392181146489,6.776454666279495,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,19,sink_arg,clean_heldout,196,72,0.19627937120128625,0.013888888888888888,-0.013493203810124543,0.024147270803101105,6.87597066931436,0
deepseek-coder-1.3b,rlens,frozen_pool,main,19,last_token,clean_heldout,196,72,0.2376595048362035,0.013888888888888888,0.12608241785821858,0.37177972248985314,2.9534173310878598,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,19,last_token,clean_heldout,196,72,0.2520356323177879,0.013888888888888888,-0.013731132111648888,0.018667269362639818,5.425848708260556,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,19,last_token,clean_heldout,196,72,0.24208126645608566,0.013888888888888888,-0.013661131319228198,0.020432706738216812,5.579204127057416,0
deepseek-coder-1.3b,rlens,frozen_pool,main,23,sink_arg,clean_heldout,196,72,0.3367286561692735,0.013888888888888888,0.2986920223135183,0.5553669155544803,3.7641907340353353,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,23,sink_arg,clean_heldout,196,72,0.20699967851280054,0.013888888888888888,-0.013399351397655183,0.02599306819094105,5.485642691100637,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,23,sink_arg,clean_heldout,196,72,0.22840121660727217,0.013888888888888888,-0.0135487670169694,0.022984759985686477,5.553234605369278,0
deepseek-coder-1.3b,rlens,frozen_pool,main,23,last_token,clean_heldout,196,72,0.35245162475484754,0.013888888888888888,0.11189873364531695,0.3524676913644691,1.728666133475141,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,23,last_token,clean_heldout,196,72,0.2571726382517897,0.013888888888888888,-0.013766233814544377,0.017715890217914098,3.5591947171298983,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,23,last_token,clean_heldout,196,72,0.2889827712077086,0.013888888888888888,-0.01353551172975609,0.023267367225400275,3.952888181487607,0
