layer,arm,example,rho,abs_error
15,all,8,1.0000003576278687,3.5762786865234375e-07
15,all,9,1.0000001192092896,1.1920928955078125e-07
15,no_attn,0,1.2184462547302246,0.2184462547302246
15,no_attn,1,1.2745912075042725,0.27459120750427246
15,no_attn,2,1.2011569738388062,0.20115697383880615
15,no_attn,3,1.0687000751495361,0.06870007514953613
15,no_attn,4,1.1655676364898682,0.16556763648986816
15,no_attn,5,1.1952892541885376,0.1952892541885376
15,no_attn,6,2.1439623832702637,1.1439623832702637
15,no_attn,7,4.013291358947754,3.013291358947754
15,no_attn,8,2.3009021282196045,1.3009021282196045
15,no_attn,9,1.6781240701675415,0.6781240701675415
15,no_ln,0,0.0010753977112472057,0.9989246022887528
15,no_ln,1,0.029021751135587692,0.9709782488644123
15,no_ln,2,0.02413589507341385,0.9758641049265862
15,no_ln,3,0.03499825671315193,0.9650017432868481
15,no_ln,4,0.027799291536211967,0.972200708463788
15,no_ln,5,0.028300611302256584,0.9716993886977434
15,no_ln,6,-0.19717766344547272,1.1971776634454727
15,no_ln,7,-0.436898797750473,1.436898797750473
15,no_ln,8,-0.11520159989595413,1.1152015998959541
15,no_ln,9,-0.10199598968029022,1.1019959896802902
15,no_identity,0,0.8915153741836548,0.10848462581634521
15,no_identity,1,0.8104111552238464,0.18958884477615356
15,no_identity,2,0.8026419878005981,0.19735801219940186
15,no_identity,3,0.7958492636680603,0.2041507363319397
15,no_identity,4,0.8059872388839722,0.19401276111602783
15,no_identity,5,0.7948085069656372,0.2051914930343628
15,no_identity,6,0.7220702767372131,0.27792972326278687
15,no_identity,7,0.9517847895622253,0.04821521043777466
15,no_identity,8,0.7998404502868652,0.20015954971313477
15,no_identity,9,0.7219889163970947,0.2780110836029053
15,no_half,0,3.5808348655700684,2.5808348655700684
15,no_half,1,3.3842613697052,2.3842613697052
15,no_half,2,3.4081993103027344,2.4081993103027344
15,no_half,3,3.9201016426086426,2.9201016426086426
15,no_half,4,3.41068434715271,2.41068434715271
15,no_half,5,3.5706675052642822,2.5706675052642822
15,no_half,6,5.0336456298828125,4.0336456298828125
15,no_half,7,4.971362590789795,3.971362590789795
15,no_half,8,4.081976413726807,3.0819764137268066
15,no_half,9,4.78725528717041,3.78725528717041
15,none,0,-0.008353895507752895,1.008353895507753
15,none,1,0.07641811668872833,0.9235818833112717
15,none,2,0.08305668085813522,0.9169433191418648
15,none,3,-0.3274382948875427,1.3274382948875427
15,none,4,0.09866765886545181,0.9013323411345482
15,none,5,-0.11441303044557571,1.1144130304455757
15,none,6,0.6543776392936707,0.34562236070632935
15,none,7,-0.7923270463943481,1.7923270463943481
15,none,8,-0.21586281061172485,1.2158628106117249
15,none,9,-0.13933202624320984,1.1393320262432098
19,all,0,1.0000001192092896,1.1920928955078125e-07
19,all,1,0.9999998807907104,1.1920928955078125e-07
19,all,2,0.9999998807907104,1.1920928955078125e-07
19,all,3,1.0,0.0
19,all,4,0.9999998807907104,1.1920928955078125e-07
19,all,5,0.9999998211860657,1.7881393432617188e-07
19,all,6,1.0000003576278687,3.5762786865234375e-07
19,all,7,0.999999463558197,5.364418029785156e-07
19,all,8,1.0000003576278687,3.5762786865234375e-07
19,all,9,1.0000001192092896,1.1920928955078125e-07
19,no_attn,0,1.0521905422210693,0.052190542221069336
19,no_attn,1,0.984343409538269,0.015656590461730957
19,no_attn,2,0.9454308152198792,0.05456918478012085
19,no_attn,3,0.7830789089202881,0.21692109107971191
19,no_attn,4,0.9370013475418091,0.06299865245819092
19,no_attn,5,0.9592360258102417,0.0407639741897583
19,no_attn,6,3.203545093536377,2.203545093536377
19,no_attn,7,3.81874680519104,2.81874680519104
19,no_attn,8,2.295109272003174,1.2951092720031738
19,no_attn,9,2.0489180088043213,1.0489180088043213
19,no_ln,0,0.042144425213336945,0.957855574786663
19,no_ln,1,0.018616188317537308,0.9813838116824627
19,no_ln,2,0.030078783631324768,0.9699212163686752
19,no_ln,3,0.0296640545129776,0.9703359454870224
19,no_ln,4,0.03996804356575012,0.9600319564342499
19,no_ln,5,0.038874171674251556,0.9611258283257484
19,no_ln,6,0.10424621403217316,0.8957537859678268
19,no_ln,7,0.03131218999624252,0.9686878100037575
19,no_ln,8,0.10721974819898605,0.892780251801014
19,no_ln,9,0.023740775883197784,0.9762592241168022
19,no_identity,0,0.9449945688247681,0.055005431175231934
19,no_identity,1,0.9083518385887146,0.0916481614112854
19,no_identity,2,0.8976498246192932,0.10235017538070679
19,no_identity,3,0.9011668562889099,0.09883314371109009
19,no_identity,4,0.8999388813972473,0.10006111860275269
19,no_identity,5,0.895931601524353,0.10406839847564697
19,no_identity,6,0.7704887390136719,0.22951126098632812
19,no_identity,7,0.9412583708763123,0.058741629123687744
19,no_identity,8,0.881606936454773,0.11839306354522705
19,no_identity,9,0.8129202723503113,0.18707972764968872
19,no_half,0,2.388962507247925,1.3889625072479248
19,no_half,1,2.3779709339141846,1.3779709339141846
19,no_half,2,2.3700780868530273,1.3700780868530273
19,no_half,3,2.4626944065093994,1.4626944065093994
19,no_half,4,2.3402631282806396,1.3402631282806396
19,no_half,5,2.2922985553741455,1.2922985553741455
19,no_half,6,2.402704954147339,1.4027049541473389
19,no_half,7,2.6876933574676514,1.6876933574676514
19,no_half,8,2.4215590953826904,1.4215590953826904
19,no_half,9,2.6456809043884277,1.6456809043884277
19,none,0,0.19001024961471558,0.8099897503852844
19,none,1,0.136028453707695,0.863971546292305
19,none,2,0.1519395262002945,0.8480604737997055
19,none,3,-0.04586457833647728,1.0458645783364773
19,none,4,0.16331948339939117,0.8366805166006088
19,none,5,0.1303422451019287,0.8696577548980713
19,none,6,0.7334403991699219,0.2665596008300781
19,none,7,2.221654176712036,1.2216541767120361
