model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,corr_contrast_entropy,corr_contrast_norm,mean_delta_entropy,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,clean_heldout,clean,-1,0.0,72,0.0003815189413710017,9.61196837933287e-07,0.4583333333333333,0.4861111111111111,-0.010558374304609729,-0.01055933550144766,0.27830083376754605,0.834,0.0017997435126638358,1.0,-0.8607561373807059,0.19745493135986186,-2.1325468361076282e-06,0.0,0.125,0.0,156.0
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,normalize,baseline,0,0.0,72,-0.0012050893680851367,1.0739651294736086e-06,0.5277777777777778,0.4861111111111111,-0.010199445150251,-0.010200519115380474,-0.42838227231563314,0.664,0.002684141483897026,1.0,-0.1389938286191039,0.004365394745665284,9.576307715944112e-07,0.125,0.0,0.0,159.0
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,rename_only,atomic,11,0.0,72,-0.0022756436864475892,3.2206473441129035e-06,0.4722222222222222,0.4861111111111111,-0.010169241839992479,-0.010172462487336591,-1.093040237021233,0.284,0.0022160174779789345,1.0,-0.5128518511233807,0.3759302916239172,2.9632846291328797e-06,0.25,0.125,0.03125,179.0
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,opaque_only,atomic,12,0.0,72,0.012444457068501766,5.1365999435915104e-05,0.5972222222222222,0.5416666666666666,-0.010302197356357231,-0.010353563355793146,1.1103806304346526,0.272,0.011331303591953099,0.6388888888888888,0.9496344637640887,0.10043265650179728,0.00010801520420087061,0.0,0.0,0.0625,142.0
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,encode_only,atomic,13,0.0,72,0.0019296769764993657,2.8107143924286132e-06,0.5833333333333334,0.5138888888888888,-0.010183599042016132,-0.010186409756408561,0.7159416101192382,0.508,0.002729188032902103,1.0,-0.36818013683551376,0.40062282532118226,1.9023100462028314e-06,0.375,0.125,0.0,124.0
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,flatten_only,atomic,14,0.0,72,0.003792183166098954,2.211746300999334e-05,0.4861111111111111,0.5416666666666666,-0.010594462612414543,-0.010616580075424539,0.04985340936430002,0.91,0.033009051777384356,0.041666666666666664,-0.5087131603435692,0.08603496077354288,-1.4377814616476728e-05,0.0,0.0,0.03125,160.0
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,rename_cumulative,cumulative,21,0.0,72,0.0031306083217526293,-2.95238685691661e-07,0.5555555555555556,0.5138888888888888,-0.01016973223273753,-0.010169436994051838,1.5089503978797048,0.098,0.0019752481081878304,1.0,-0.5358303125117754,0.43708079189340165,2.85784532706569e-06,0.0,0.25,0.03125,8.0
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,rename_opaque,cumulative,22,0.0,72,-0.0337287133861697,-4.3730700959088275e-05,0.4444444444444444,0.4444444444444444,-0.010364604559498435,-0.010320873858539345,-0.9455813500900858,0.334,0.03646782418698214,0.5,0.7964662340549816,-0.2958722301979591,-7.875948556690382e-05,0.0,0.0,0.0,91.0
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,rename_opaque_encode,cumulative,23,0.0,72,-0.013817051415164556,-2.1067446341146887e-05,0.5,0.4722222222222222,-0.010279923082874422,-0.010258855636533276,-0.4030639929141713,0.64,0.02990015035994434,0.5694444444444444,0.8677429799448929,-0.05027570976157336,-4.2367157621637906e-05,0.0,0.0,0.0,80.0
deepseek-coder-1.3b,mismatched_pairs,jlens,0,last_token,rename_opaque_encode_flatten,cumulative,24,0.0,72,-0.02012994981397555,-3.2439461411772884e-05,0.4166666666666667,0.4027777777777778,-0.010618419578575046,-0.010585980117163274,-0.562809931275838,0.544,0.035283519856464184,0.125,-0.5975329317291475,-0.08759340871453275,2.5805931004134013e-05,0.0,0.0,0.0625,65.0
