layer,task,accuracy,f1,auc,control_accuracy,selectivity,n_train,n_test,n_groups,pos_frac,converged,control_converged,notes,tag,tag_value,features
3,control_dep,0.8001816530426885,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,non_dependent,hidden
3,control_dep,0.5139664804469274,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,indent_matched,hidden
3,control_dep,0.6535087719298246,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_0_10,hidden
3,control_dep,0.646551724137931,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_10_50,hidden
3,control_dep,0.6927322907083716,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_50_200,hidden
3,control_dep,0.6333333333333333,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_200_100000,hidden
7,lexical_token_type,0.9760232178800706,0.9604431450714668,0.0,0.19394233230864247,0.7820808855714282,16346,4086,108,0.0,True,True,,,,hidden
7,binding,0.9025422942748527,0.8713905239893887,0.9772360851650952,0.5904515414504224,0.3120907528244302,16142,4035,182,0.21255823173753594,True,True,,,,hidden
7,binding,0.9640941944509209,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,positive,hidden
7,binding,0.9256379767675844,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,diff_name,hidden
7,binding,0.8982412060301508,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,distance_matched,hidden
7,binding,0.3719262295081967,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,same_name_diff_binding,hidden
7,binding,0.9083134725921772,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_10_50,hidden
7,binding,0.89508677034032,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_50_200,hidden
7,binding,0.8949333333333334,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_0_10,hidden
7,binding,0.9115853658536586,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_200_100000,hidden
7,defuse_edge,0.8917255904657695,0.8577564846291856,0.9694890933943785,0.5875813294464617,0.3041442610193078,8111,2027,199,0.2114606963211362,True,True,,,,hidden
7,defuse_edge,0.9440298507462687,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,positive,hidden
7,defuse_edge,0.9219821673525377,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,diff_name,hidden
7,defuse_edge,0.21610169491525424,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,same_name_diff_binding,hidden
7,defuse_edge,0.92193968066233,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,distance_matched,hidden
7,defuse_edge,0.8947678992918962,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_50_200,hidden
7,defuse_edge,0.9015894487656408,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_10_50,hidden
7,defuse_edge,0.9017521902377973,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_200_100000,hidden
7,defuse_edge,0.812,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_0_10,hidden
7,control_dep,0.6808025660601225,0.6477194228322964,0.7509774542926259,0.5716913212695307,0.10911124479059175,2058,514,122,0.2938204430625729,True,True,,,,hidden
7,control_dep,0.6732804232804233,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,positive,hidden
7,control_dep,0.8047229791099001,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,non_dependent,hidden
7,control_dep,0.5,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,indent_matched,hidden
