pair_id,base_id,template,op_family,split,variant,layer,position,v_source,v_target,both_counterfactuals_correct,lens,margin_source_minus_target,margin_bound_minus_other,bound_rank,correct
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,pre_def,2,4,True,logit,2.5215835571289062,-2.5215835571289062,8,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,pre_def,2,4,True,gram_random,0.28342869877815247,-0.28342869877815247,9,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,pre_def,2,4,True,probe,-0.24215763807296753,0.24215763807296753,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,pre_def,2,4,True,clens,0.4691009521484375,-0.4691009521484375,5,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,pre_def,2,4,True,logit,14.218780517578125,-14.218780517578125,5,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,pre_def,2,4,True,gram_random,0.8868589401245117,-0.8868589401245117,7,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,pre_def,2,4,True,probe,0.11108839511871338,-0.11108839511871338,1,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,def_source,2,4,True,clens,0.08428354561328888,-0.08428354561328888,5,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,def_source,2,4,True,logit,-1.1246931552886963,1.1246931552886963,6,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,def_source,2,4,True,gram_random,0.04116271436214447,-0.04116271436214447,6,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,def_source,2,4,True,probe,0.1590787172317505,-0.1590787172317505,1,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,def_source,2,4,True,clens,-0.13414806127548218,0.13414806127548218,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,def_source,2,4,True,logit,-4.923666954040527,4.923666954040527,3,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,def_source,2,4,True,gram_random,0.18092861771583557,-0.18092861771583557,9,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,def_source,2,4,True,probe,-0.19286003708839417,0.19286003708839417,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,def_source,2,4,True,clens,-0.70601487159729,0.70601487159729,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,def_source,2,4,True,logit,-11.679363250732422,11.679363250732422,3,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,def_source,2,4,True,gram_random,0.5327315330505371,-0.5327315330505371,9,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,def_source,2,4,True,probe,0.12274941802024841,-0.12274941802024841,1,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,def_source,2,4,True,clens,-0.16555404663085938,0.16555404663085938,4,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,def_source,2,4,True,logit,-5.0401611328125,5.0401611328125,4,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,def_source,2,4,True,gram_random,0.8839604258537292,-0.8839604258537292,5,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,def_source,2,4,True,probe,0.04509672522544861,-0.04509672522544861,1,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,def_target,2,4,True,clens,-0.002497538924217224,0.002497538924217224,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,def_target,2,4,True,logit,0.4552288055419922,-0.4552288055419922,8,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,def_target,2,4,True,gram_random,0.06365379691123962,-0.06365379691123962,5,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,def_target,2,4,True,probe,-0.9851303100585938,0.9851303100585938,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,def_target,2,4,True,clens,-0.44337767362594604,0.44337767362594604,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,def_target,2,4,True,logit,3.9433541297912598,-3.9433541297912598,6,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,def_target,2,4,True,gram_random,0.2843705117702484,-0.2843705117702484,9,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,def_target,2,4,True,probe,-0.9890795350074768,0.9890795350074768,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,def_target,2,4,True,clens,-0.8032007217407227,0.8032007217407227,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,def_target,2,4,True,logit,-10.457002639770508,10.457002639770508,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,def_target,2,4,True,gram_random,0.5647467374801636,-0.5647467374801636,6,False
